date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1138,aVWAP_OB_bull_c0_986,aVWAP_OB_bull_c0_160,aVWAP_OB_bear_c0_1246,aVWAP_OB_bear_c0_1225,aVWAP_OB_bear_c0_1172,aVWAP_OB_bear_c0_1142,aVWAP_OB_bear_c0_849,aVWAP_OB_bear_c0_700,aVWAP_OB_bear_c0_199,aVWAP_OB_bear_c0_163,aVWAP_OB_bear_c0_132,aVWAP_OB_bear_c0_98,aVWAP_OB_bear_c0_88,aVWAP_OB_bear_c0_53,aVWAP_OB_bear_c0_29,aVWAP_OB_bear_c0_9,aVWAP_QQEMOD_bull_dot_c0_926,aVWAP_QQEMOD_bull_dot_c0_1012,aVWAP_QQEMOD_bull_dot_c0_1043,aVWAP_QQEMOD_bull_dot_c0_1142,aVWAP_QQEMOD_bull_dot_c0_1220,aVWAP_QQEMOD_bear_dot_c0_956,aVWAP_QQEMOD_bear_dot_c0_1033,aVWAP_QQEMOD_bear_dot_c0_1095,aVWAP_QQEMOD_bear_dot_c0_1187,aVWAP_QQEMOD_bear_dot_c0_1253,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-09-22 00:00:00+00:00,28.39,28.81,28.19,28.39,1769931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.173334745618703,27.620333602136952,27.85580461435391,,,,,,,,,,,,27.85580461435391,"rgba(239, 83, 80, 0.75)"
2021-09-23 00:00:00+00:00,29.47,29.585,28.45,28.63,3245976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.26955008025041,27.667564951136463,27.887263688470906,,,,,,,,,,,,27.887263688470906,#000000
2021-09-24 00:00:00+00:00,28.86,29.455,28.615,29.17,1945923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.308295458956593,27.691079749546134,27.902695261095634,,,,,,,,,,,,27.902695261095634,#000000
2021-09-27 00:00:00+00:00,28.71,29.074,28.665,28.89,1021286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.322496942123124,27.70158883522422,27.90943744799862,,,,,,,,,,,,27.90943744799862,#000000
2021-09-28 00:00:00+00:00,28.31,28.78,28.06,28.49,1172243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.324388221464897,27.708819457679674,27.91341775627694,,,,,,,,,,,,27.91341775627694,#000000
2021-09-29 00:00:00+00:00,28.14,28.47,27.87,28.47,860960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.320718579886776,27.712306842136446,27.914929541382026,,,,,,,,,,,,27.914929541382026,#000000
2021-09-30 00:00:00+00:00,27.85,28.2,27.565,28.03,1299765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.30607872779312,27.714144953230388,27.914532784671685,,,,,,,,,,,,27.914532784671685,#000000
2021-10-01 00:00:00+00:00,28.6,28.62,27.64,27.94,1592905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.305332927573005,27.722125154283408,27.91866877274123,,,,,,,,,,,,27.91866877274123,#000000
2021-10-04 00:00:00+00:00,27.99,28.59,27.83,28.59,1245392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.300414320397234,27.726594035912086,27.920546753097685,,,,,,,,,,,,27.920546753097685,#000000
2021-10-05 00:00:00+00:00,28.11,28.55,28.0,28.0,1092678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.298408179553945,27.7312171320683,27.922793135615414,,,,,,,,,,,,27.922793135615414,#000000
2021-10-06 00:00:00+00:00,27.59,27.82,27.32,27.51,1664444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.27198478797096,27.729042323125086,27.918882638694022,,,,,,,,,,,,27.918882638694022,"rgba(239, 83, 80, 0.5)"
2021-10-07 00:00:00+00:00,27.93,28.38,27.75,27.93,1264552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.265165580889263,27.732120047473032,27.919743193448383,,,,,,,,,,,,27.919743193448383,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,27.85,28.14,27.81,27.93,768598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.259795814531987,27.733405440223937,27.919813129094205,,,,,,,,,,,,27.919813129094205,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,27.78,28.18,27.66,27.85,768542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.25364204215822,27.734293590601553,27.919575183198422,,,,,,,,,,,,27.919575183198422,"rgba(239, 83, 80, 1.0)"
2021-10-12 00:00:00+00:00,27.86,28.035,27.63,27.76,831963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.246661012927103,27.735026314214764,27.91914580971358,,,,,,,,,,,,27.91914580971358,"rgba(239, 83, 80, 1.0)"
2021-10-13 00:00:00+00:00,27.89,28.135,27.62,28.0,753562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.241143616064672,27.735927132405635,27.918959647146675,,,,,,,,,,,,27.918959647146675,"rgba(239, 83, 80, 0.5)"
2021-10-14 00:00:00+00:00,28.43,28.55,28.09,28.18,1248451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.243966069685627,27.742180989140294,27.922532206704833,,,,,,,,,,,,27.922532206704833,#000000
2021-10-15 00:00:00+00:00,28.49,28.8,28.48,28.66,774304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.24913124844903,27.747445722867063,27.925894018212773,,,,,,,,,,,,27.925894018212773,#000000
2021-10-18 00:00:00+00:00,28.07,28.28,27.765,28.23,1000680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.24514174732022,27.749761574877116,27.926621173573004,,,,,,,,,,,,27.926621173573004,#000000
2021-10-19 00:00:00+00:00,28.48,28.61,28.0336,28.13,843225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.247172865442767,27.753925006453056,27.929048844734297,,,,,,,,,,,,27.929048844734297,#000000
2021-10-20 00:00:00+00:00,28.7,28.93,28.48,28.5,776101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.25366955064422,27.759712656446297,27.932892206217684,,,,,,,,,,,,27.932892206217684,"rgba(38, 166, 154, 1.0)"
2021-10-21 00:00:00+00:00,28.59,28.85,28.43,28.65,1045700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.260629643234054,27.766748376182456,27.93747923303131,,,,,,,,,,,,27.93747923303131,"rgba(38, 166, 154, 1.0)"
2021-10-22 00:00:00+00:00,28.72,28.814,28.42,28.79,1157928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,28.26860901356158,27.774656969527438,27.94269244377791,,,,,,,,,,,,27.94269244377791,"rgba(38, 166, 154, 1.0)"
2021-10-25 00:00:00+00:00,29.01,29.31,28.74,28.75,1368562,-1.0,29.31,28.74,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,29.020000000000003,28.28631872420067,27.787678636793025,27.951911489903804,,,,,,,,,,,,27.951911489903804,"rgba(38, 166, 154, 1.0)"
2021-10-26 00:00:00+00:00,28.53,29.23,28.52,28.89,1058920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.90658239278396,28.294802353187983,27.7954820853509,27.957226912039662,,,,,,,,,,,,27.957226912039662,"rgba(38, 166, 154, 1.0)"
2021-10-27 00:00:00+00:00,27.76,28.56,27.75,28.5,1546721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.562830483663433,28.287881664609163,27.79812215580164,27.957856010430895,,,,,,,,,,,,27.957856010430895,#000000
2021-10-28 00:00:00+00:00,27.6,27.98,27.415,27.85,2590956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.208499495087118,28.26237103096641,27.79558752990649,27.953260767017778,,,,,,,,,,,,27.953260767017778,"rgba(239, 83, 80, 0.5)"
2021-10-29 00:00:00+00:00,28.08,28.205,27.425,27.5,3105461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.11050354303378,28.245571019739117,27.797991507463454,27.952339113409003,,,,,,,,,,,,27.952339113409003,"rgba(239, 83, 80, 0.5)"
2021-11-01 00:00:00+00:00,28.53,29.12,28.18,28.25,4310983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,28.264514548391432,28.267799049227282,27.82238610431998,27.968771163856317,,,,,,,,,,,,27.968771163856317,#000000
