date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_338,aVWAP_OB_bull_c0_286,aVWAP_OB_bull_c0_237,aVWAP_OB_bull_c0_50,aVWAP_OB_bear_c0_340,aVWAP_OB_bear_c0_310,aVWAP_OB_bear_c0_189,aVWAP_OB_bear_c0_3,aVWAP_QQEMOD_bull_dot_c0_143,aVWAP_QQEMOD_bull_dot_c0_223,aVWAP_QQEMOD_bull_dot_c0_264,aVWAP_QQEMOD_bull_dot_c0_301,aVWAP_QQEMOD_bear_dot_c0_179,aVWAP_QQEMOD_bear_dot_c0_237,aVWAP_QQEMOD_bear_dot_c0_286,aVWAP_QQEMOD_bear_dot_c0_324,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2025-03-31 00:00:00+00:00,19.0471714926,19.2059757669,18.6735143765,18.8229772229,1209713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.068623051439452,,,,,,,,,18.25537770623382,,"rgba(38, 166, 154, 0.5)"
2025-04-01 00:00:00+00:00,19.2713657622,19.3554386133,18.5427343859,19.0284886368,1273853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.06813961918796,,,,,,,,,18.329623112136137,,"rgba(38, 166, 154, 0.5)"
2025-04-02 00:00:00+00:00,19.4208286087,19.5609500272,19.0751957763,19.3741214691,1227238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.078664287147163,,,,,,,,,18.413449572171842,,"rgba(38, 166, 154, 0.5)"
2025-04-03 00:00:00+00:00,19.4955600319,19.6917300178,19.1779514832,19.2807071901,858202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.088166654394588,,,,,,,,,18.469917392582456,,"rgba(38, 166, 154, 0.5)"
2025-04-04 00:00:00+00:00,18.4680029626,19.4301700366,18.4212958231,19.196634339,823309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.0807181459669,,,,,,,,,18.484908261811125,,"rgba(38, 166, 154, 0.5)"
2025-04-07 00:00:00+00:00,18.0289558512,18.5894415254,17.4764103908,17.664640163,710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.05974851835492,,,,,,,,,18.466369123427945,,#000000
2025-04-08 00:00:00+00:00,17.7020058747,18.6034536672,17.5805673119,18.3745886836,474065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.04529432726449,,,,,,,,,18.452965417314275,,"rgba(239, 83, 80, 0.5)"
2025-04-09 00:00:00+00:00,18.6174658091,18.7389043718,17.3283487586,17.5245187445,1106268,1.0,18.738905,17.328348,0.0,0.0,0.0,0.0,0.0,,,,18.2282396465,,,,19.02093728794966,,,,,,,,,18.4398425655063,,#000000
2025-04-10 00:00:00+00:00,18.430637251,18.6482474444,17.7872679835,18.6482474444,412805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.244674396463303,,,,19.012881741360502,,,,,,,,,18.43661975649431,,#000000
2025-04-11 00:00:00+00:00,18.6860926955,18.705015321,18.1941044321,18.4495598765,604678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.325458414753054,,,,19.005198161678937,,,,,,,,,18.43940003027833,,#000000
2025-04-14 00:00:00+00:00,18.8280123868,19.0030466728,18.6510858383,18.8658576379,638242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.44144295143593,,,,19.002270550431657,,,,,,,,,18.45142053880137,,#000000
2025-04-15 00:00:00+00:00,18.8280123868,19.1260437387,18.7617831975,18.9131642016,915061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.556872038688205,,,,19.000033870013112,,,,,,,,,18.470723434537476,,#000000
2025-04-16 00:00:00+00:00,18.780705823,19.1449663642,18.6482474444,19.0077773292,557450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.59651041150473,,,,18.998065782153176,,,,,,,,,18.480503445291376,,#000000
2025-04-17 00:00:00+00:00,19.2726940864,19.329461963,18.8090897613,18.9226255144,477322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.65127191620476,,,,18.999695528284366,,,,,,,,,18.494401335622413,,"rgba(38, 166, 154, 0.5)"
2025-04-21 00:00:00+00:00,18.6860926955,19.3956911523,18.6577087572,19.3200006502,421394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.67277106055079,,,,18.998809121259676,,,,,,,,,18.502083198176987,,"rgba(38, 166, 154, 0.5)"
2025-04-22 00:00:00+00:00,18.6955540082,19.017238642,18.5157890658,18.742860572,540228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.679445012015787,,,,18.99549143755646,,,,,,,,,18.5076155221533,,#000000
2025-04-23 00:00:00+00:00,19.5470721564,19.5565334691,18.8108874107,18.9320868272,731979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.750910882898594,,,,19.000830658920073,,,,,,,,,18.53168544688815,,"rgba(38, 166, 154, 0.5)"
2025-04-24 00:00:00+00:00,19.367307214,19.5753614815,19.2868860556,19.4808429671,518810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.800283113367133,,,,19.005773958862985,,,,,,,,,18.550084253692756,,"rgba(38, 166, 154, 1.0)"
2025-04-25 00:00:00+00:00,18.8942415761,19.4288057469,18.780705823,19.4146137778,469234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.815153276716075,,,,19.00608547516061,,,,,,,,,18.559094474024622,,"rgba(38, 166, 154, 0.5)"
2025-04-28 00:00:00+00:00,18.8374736996,19.0314306111,18.6719007263,18.8658576379,1288582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18.81987029151029,,,,19.001496096634988,,,,,,,,,18.573080183593447,,#000000
2025-04-29 00:00:00+00:00,20.5026647449,20.5594326214,18.2697949342,18.9699320782,2121881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.0079079508918,,,,19.036664910090995,,,,,,,,,18.66229126058922,,"rgba(38, 166, 154, 1.0)"
2025-04-30 00:00:00+00:00,21.0135756337,21.079804823,20.379667679,20.6162004979,1042875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.167809351672922,,,,19.075626740994515,,,,,,,,,18.738247032635087,,"rgba(38, 166, 154, 1.0)"
2025-05-01 00:00:00+00:00,20.8148880658,21.2028018889,20.6256618107,20.8432720041,660386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.25827284513685,,,,,,,,,,,,,18.78488067260429,,"rgba(38, 166, 154, 1.0)"
2025-05-02 00:00:00+00:00,21.742096716,21.8083259053,21.041959572,21.1176500741,1278919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.469091540329813,,,,,,,,,,,,,18.89592776949445,,"rgba(38, 166, 154, 1.0)"
2025-05-05 00:00:00+00:00,21.3825668313,22.1867784156,21.0230369465,21.6380222757,929839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.59936182682372,,,,,,,,,,,,,18.97118676752717,,"rgba(38, 166, 154, 1.0)"
2025-05-06 00:00:00+00:00,21.0703435103,21.6474835885,21.0703435103,21.6474835885,421310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.645657575391184,,,,,,,,,,,,,19.000464417023867,,"rgba(38, 166, 154, 1.0)"
2025-05-07 00:00:00+00:00,21.2784923909,21.2879537037,20.6303924671,21.0703435103,719460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.71008457109994,,,,,,,,,,,,,19.044559686558372,,"rgba(38, 166, 154, 1.0)"
2025-05-08 00:00:00+00:00,21.4204120823,21.4582573333,21.0987274486,21.2784923909,673536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.77591788944631,,,,,,,,,,,,,19.089266134406408,,"rgba(38, 166, 154, 1.0)"
2025-05-09 00:00:00+00:00,21.2595697654,21.6380222757,21.2595697654,21.5623317737,295707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.804209277338714,,,,,,,,,,,,,19.10885626236776,,"rgba(38, 166, 154, 1.0)"
2025-05-12 00:00:00+00:00,21.3636442058,21.530730989,21.2217245144,21.316337642,406309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.841176014753376,,,,,,,,,,,,,19.13507621548466,,"rgba(38, 166, 154, 1.0)"
2025-05-13 00:00:00+00:00,21.4109507695,21.5149305967,21.1507646687,21.3352602675,561970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.889107536381104,,,,,,,,,,,,,19.170148413873044,,"rgba(38, 166, 154, 1.0)"
2025-05-14 00:00:00+00:00,21.2028018889,21.4961025844,21.0703435103,21.3257989547,355679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.915902298997583,,,,,,,,,,,,,19.190767416877325,,"rgba(38, 166, 154, 0.75)"
2025-05-15 00:00:00+00:00,21.9407842839,22.0555573491,20.9078266978,21.0704218734,695767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.9793596998152,,,,,,,,,,,,,19.237120685430018,,"rgba(38, 166, 154, 0.75)"
2025-05-16 00:00:00+00:00,22.3042323235,22.3903121224,21.4625631792,21.9312198619,699105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.05350993972949,,,,,,,,,,,,,19.289768910023312,,"rgba(38, 166, 154, 1.0)"
2025-05-19 00:00:00+00:00,22.0746861933,22.4190053887,21.9981708165,22.0172996607,510478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.107228244989606,,,,,,,,,,,,,19.328488082324675,,"rgba(38, 166, 154, 1.0)"
2025-05-20 00:00:00+00:00,22.2372813689,22.3137967456,22.050775138,22.0746861933,410745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.149241753946956,,,,,,,,,,,,,19.35928650221858,,"rgba(38, 166, 154, 1.0)"
2025-05-21 00:00:00+00:00,21.9981708165,22.2277169468,21.8547044851,22.2277169468,562947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.19950584478056,,,,,,,,,,,,,19.397923238179843,,"rgba(38, 166, 154, 1.0)"
2025-05-22 00:00:00+00:00,21.9312198619,22.1416371479,21.8260112188,22.1416371479,526213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.242637218449936,,,,,,,,,,,,,19.43223113015668,,"rgba(38, 166, 154, 0.75)"
2025-05-23 00:00:00+00:00,21.845140063,21.9216554398,21.7208025758,21.8164467967,209085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.25787900862802,,,,,,,,,,,,,19.444886117286412,,"rgba(38, 166, 154, 0.75)"
2025-05-27 00:00:00+00:00,21.9120910177,22.0555573491,21.7372533818,21.8738333293,388313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.28669242385389,,,,,,,,,,,,,19.46874122798886,,"rgba(38, 166, 154, 0.75)"
2025-05-28 00:00:00+00:00,21.8738333293,22.0077352386,21.7781891083,21.9120910177,480634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.320667417380037,,,,,,,,,,,,,19.497455203580056,,"rgba(38, 166, 154, 0.75)"
2025-05-29 00:00:00+00:00,22.3042323235,22.3711832782,21.6251583548,21.9120910177,692764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.37351794543155,,,,,,,,,,,,,19.541257294415377,,"rgba(38, 166, 154, 0.75)"
2025-05-30 00:00:00+00:00,22.3616188561,22.5242140317,22.1846770473,22.2372813689,506344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.415655746777325,,,,,,,,,,,,,19.57546967954813,,"rgba(38, 166, 154, 1.0)"
2025-06-02 00:00:00+00:00,22.5242140317,22.5242140317,22.1320727258,22.2659746351,604468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.464579679333287,,,,,,,,,,,,,19.615763122041663,,"rgba(38, 166, 154, 1.0)"
2025-06-03 00:00:00+00:00,22.2659746351,22.592312717,22.2181525247,22.3711832782,397294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.494883504508728,,,,,,,,,,,,,19.641301819831373,,"rgba(38, 166, 154, 1.0)"
2025-06-04 00:00:00+00:00,22.2755390572,22.3807477003,22.0403499179,22.3329255898,339968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.51834560909482,,,,,,,,,,,,,19.661780272715912,,"rgba(38, 166, 154, 0.75)"
2025-06-05 00:00:00+00:00,21.9120910177,22.2755390572,21.8355756409,22.2755390572,369030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.539863353881042,,,,,,,,,,,,,19.681736473315933,,"rgba(38, 166, 154, 0.75)"
2025-06-06 00:00:00+00:00,21.9790419723,22.0985972485,21.7686246863,21.9790419723,295765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.555990264588313,,,,,,,,,,,,,19.697087853141262,,"rgba(38, 166, 154, 0.5)"
2025-06-09 00:00:00+00:00,22.0699039822,22.2851034793,21.8222810942,21.9407842839,250507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.57042291777555,,,,,,,,,,,,,19.710557716260947,,"rgba(38, 166, 154, 0.5)"
2025-06-10 00:00:00+00:00,22.3233611677,22.4285698107,22.0172996607,22.0172996607,413955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.59675634466231,,,,,,,,,,,,,19.734324741328333,,"rgba(38, 166, 154, 0.5)"
2025-06-11 00:00:00+00:00,22.5816005643,23.0215639806,22.2946679014,22.3807477003,885908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.662606345414133,,,,,,,,,,,,,19.791095805095278,,"rgba(38, 166, 154, 1.0)"
2025-06-12 00:00:00+00:00,22.858968805,22.9259197596,22.3998765445,22.5911649863,619869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.70832121542298,,,,,,,,,,,,,19.830806979870154,,"rgba(38, 166, 154, 1.0)"
2025-06-13 00:00:00+00:00,22.5289962427,22.8685332271,22.5146496096,22.6772447852,400003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.735482754925975,,,,,,,,,,,,,19.85508170369617,,"rgba(38, 166, 154, 1.0)"
2025-06-16 00:00:00+00:00,22.8541865939,22.9450486038,22.557689509,22.9450486038,507072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.77143421604745,,,,,,,,,,,,,19.886864864112397,,"rgba(38, 166, 154, 1.0)"
2025-06-17 00:00:00+00:00,22.352054434,22.8876620713,22.2946679014,22.7155024736,559263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.80444927837725,,,,,,,,,,,,,19.917888409431885,,"rgba(38, 166, 154, 0.5)"
2025-06-18 00:00:00+00:00,22.356836645,22.6007294084,22.1703304142,22.3424900119,510032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.83117969182267,,,,,,,,,,,,,19.94410336642938,,"rgba(38, 166, 154, 0.5)"
2025-06-20 00:00:00+00:00,22.3329255898,22.6628981521,22.246845791,22.352054434,350321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.849460859693735,,,,,,,,,,,,,19.96206602843854,,"rgba(38, 166, 154, 0.5)"
2025-06-23 00:00:00+00:00,22.5816005643,22.6198582526,22.2277169468,22.2564102131,352755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.868161921142896,,,,,,,,,,,,,19.980343356897556,,"rgba(38, 166, 154, 0.5)"
2025-06-24 00:00:00+00:00,22.5337784538,22.7441957399,22.5146496096,22.7155024736,407200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.89080822314615,,,,,,,,,,,,,20.00212212165412,,"rgba(38, 166, 154, 0.5)"
