date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1240,aVWAP_OB_bull_c0_1191,aVWAP_OB_bull_c0_1139,aVWAP_OB_bull_c0_1122,aVWAP_OB_bull_c0_1099,aVWAP_OB_bull_c0_1065,aVWAP_OB_bull_c0_1033,aVWAP_OB_bull_c0_1003,aVWAP_OB_bull_c0_619,aVWAP_OB_bull_c0_597,aVWAP_OB_bull_c0_589,aVWAP_OB_bear_c0_974,aVWAP_OB_bear_c0_947,aVWAP_OB_bear_c0_563,aVWAP_QQEMOD_bull_dot_c0_918,aVWAP_QQEMOD_bull_dot_c0_947,aVWAP_QQEMOD_bull_dot_c0_1076,aVWAP_QQEMOD_bull_dot_c0_1181,aVWAP_QQEMOD_bull_dot_c0_1223,aVWAP_QQEMOD_bear_dot_c0_930,aVWAP_QQEMOD_bear_dot_c0_975,aVWAP_QQEMOD_bear_dot_c0_1082,aVWAP_QQEMOD_bear_dot_c0_1191,aVWAP_QQEMOD_bear_dot_c0_1231,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2026-01-26 00:00:00+00:00,14.25,14.45,14.07,14.19,156542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.814470439309874,13.166193643799978,12.726638117036648,11.969349363151814,11.412437625196224,10.774063679588746,9.838678755136277,9.784965295902166,9.760578517037503,,,,,,12.265000984633716,,,,,12.376868618143906,,,8.959619947105924,,"rgba(38, 166, 154, 0.75)"
2026-01-27 00:00:00+00:00,14.05,14.368,13.8,14.34,176348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.828198763098582,13.189416383580818,12.7481993359519,11.994558334161932,11.43798910262545,10.799963663683052,9.849778493470668,9.796032113793707,9.771646567896006,,,,,,12.2895289659234,,,,,12.400928740110572,,,8.969581484089789,,"rgba(38, 166, 154, 0.5)"
2026-01-28 00:00:00+00:00,13.89,14.03,13.72,13.97,145522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.830376056763953,13.203713466240552,12.762964696387826,12.013023250736726,11.457192322036857,10.81979164777784,9.858478341280831,9.804712012441763,9.78032998242379,,,,,,12.307140281508918,,,,,12.418045270451836,,,8.977463286831204,,"rgba(38, 166, 154, 0.5)"
2026-01-29 00:00:00+00:00,14.12,14.23,13.87,14.02,163936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.84136005654876,13.223533013374114,12.781943858282794,12.035505892216708,11.480164539165811,10.843217023310778,9.86870317418922,9.814907947419071,9.790527554773448,,,,,,12.328900634371845,,,,,12.439347284146299,,,8.986661140222866,,"rgba(38, 166, 154, 0.5)"
2026-01-30 00:00:00+00:00,14.14,14.29,13.8601,13.95,195231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.854405208096722,13.246606095951792,12.8042372436011,12.061948276760338,11.507243057801816,10.87087658040313,9.880882684006162,9.827053179686725,9.802674710808343,,,,,,12.35446348706829,,,,,12.46436404448103,,,8.997621738511551,,"rgba(38, 166, 154, 0.5)"
2026-02-02 00:00:00+00:00,14.44,14.5388,14.045,14.1,100074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.866829776228345,13.261235182501247,12.817481483561378,12.076838893222096,11.522197714778612,10.88593429260888,9.887459248323623,9.833607140473836,9.80922784850983,,,,,,12.369081772984636,,,,,12.478774676143578,,,9.003490451903177,,"rgba(38, 166, 154, 0.5)"
2026-02-03 00:00:00+00:00,14.5,14.79,14.2701,14.52,124408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.886915500730048,13.281806634537952,12.83552598218323,12.09652137686176,11.541735179802469,10.905431312494729,9.895935052796876,9.842050347376746,9.81766841378761,,,,,,12.388577747226785,,,,,12.498073940513075,,,9.011011992638789,,"rgba(38, 166, 154, 0.5)"
2026-02-04 00:00:00+00:00,14.36,14.85,14.3,14.63,133182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.906560202747304,13.3028094197292,12.854236587222537,12.117100736922382,11.562254561902382,10.925977480869024,9.904941670712537,9.851023220574127,9.82663882984084,,,,,,12.40890028865758,,,,,12.518166577297333,,,9.019016959485278,,"rgba(38, 166, 154, 0.5)"
2026-02-05 00:00:00+00:00,14.09,14.45,14.05,14.2,141715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.916075334180563,13.318869161495051,12.870072760111972,12.135850648136152,11.581534343303417,10.94573170966941,9.913850194344182,9.859906263859736,9.83552290144637,,,,,,12.42699620283854,,,,,12.535873867950617,,,9.02703435931229,,"rgba(38, 166, 154, 0.5)"
2026-02-06 00:00:00+00:00,14.67,14.77,14.14,14.29,106126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.930713132532269,13.334904056572128,12.884579199264165,12.151885175083224,11.597587317351298,10.961855358318246,9.921009508689108,9.867039142985139,9.84265392529788,,,,,,12.442792208784097,,,,,12.551478202834542,,,9.033404326449096,,"rgba(38, 166, 154, 0.5)"
