date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1139,aVWAP_OB_bull_c0_1010,aVWAP_OB_bull_c0_975,aVWAP_OB_bull_c0_593,aVWAP_OB_bull_c0_90,aVWAP_OB_bull_c0_32,aVWAP_OB_bear_c0_1234,aVWAP_OB_bear_c0_1180,aVWAP_OB_bear_c0_1127,aVWAP_OB_bear_c0_1070,aVWAP_OB_bear_c0_1038,aVWAP_OB_bear_c0_946,aVWAP_OB_bear_c0_919,aVWAP_OB_bear_c0_867,aVWAP_OB_bear_c0_799,aVWAP_OB_bear_c0_694,aVWAP_OB_bear_c0_627,aVWAP_OB_bear_c0_531,aVWAP_OB_bear_c0_431,aVWAP_OB_bear_c0_187,aVWAP_OB_bear_c0_98,aVWAP_OB_bear_c0_46,aVWAP_QQEMOD_bull_dot_c0_946,aVWAP_QQEMOD_bull_dot_c0_1025,aVWAP_QQEMOD_bull_dot_c0_1154,aVWAP_QQEMOD_bull_dot_c0_1212,aVWAP_QQEMOD_bull_dot_c0_1234,aVWAP_QQEMOD_bear_dot_c0_955,aVWAP_QQEMOD_bear_dot_c0_1111,aVWAP_QQEMOD_bear_dot_c0_1199,aVWAP_QQEMOD_bear_dot_c0_1225,aVWAP_QQEMOD_bear_dot_c0_1246,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-09-02 00:00:00+00:00,39.5,40.4,39.2,40.0,148258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.668959166880704,,,,,,,,,,,,,,,,40.04941756313341,,,,,,,,,,,,44.58728757680226,"rgba(239, 83, 80, 0.5)"
2021-09-03 00:00:00+00:00,39.2,39.8,38.2,39.6,149864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.52906406992061,,,,,,,,,,,,,,,,39.91655844695928,,,,,,,,,,,,44.504704759190695,"rgba(239, 83, 80, 0.5)"
2021-09-07 00:00:00+00:00,38.5,39.85,38.4,39.0,122154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44.41710876335223,,,,,,,,,,,,,,,,39.81731259318967,,,,,,,,,,,,44.43739033232684,"rgba(239, 83, 80, 0.5)"
2021-09-08 00:00:00+00:00,36.7,38.6,36.0,38.6,215273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,39.41276251934698,,,,,,,,,,,,44.28486249043448,"rgba(239, 83, 80, 0.5)"
2021-09-09 00:00:00+00:00,36.4,37.8,35.55,36.4,168214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,39.11790644349398,,,,,,,,,,,,44.16176215025576,"rgba(239, 83, 80, 0.5)"
2021-09-10 00:00:00+00:00,34.9,37.0,34.6,37.0,251829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,38.629647429311994,,,,,,,,,,,,43.959338025047785,"rgba(239, 83, 80, 1.0)"
2021-09-13 00:00:00+00:00,34.8,35.4,33.9,35.25,143302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,38.34938844653073,,,,,,,,,,,,43.83781877831218,"rgba(239, 83, 80, 1.0)"
2021-09-14 00:00:00+00:00,33.6,35.7,33.3,35.41,128123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,38.100663531125385,,,,,,,,,,,,43.72604177581168,"rgba(239, 83, 80, 1.0)"
2021-09-15 00:00:00+00:00,34.2,34.4,33.35,33.5,108166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,37.902339728369064,,,,,,,,,,,,43.63157360978789,"rgba(239, 83, 80, 1.0)"
2021-09-16 00:00:00+00:00,33.7,34.3,33.426,34.1,73906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,37.77190353935169,,,,,,,,,,,,43.5669238425505,"rgba(239, 83, 80, 1.0)"
2021-09-17 00:00:00+00:00,33.6,33.8,32.5,33.3,144344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,37.50991782900933,,,,,,,,,,,,43.43662535646001,"rgba(239, 83, 80, 1.0)"
2021-09-20 00:00:00+00:00,32.5,34.0,31.6,32.5,204292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,37.14163562879182,,,,,,,,,,,,43.247178266026296,"rgba(239, 83, 80, 1.0)"
2021-09-21 00:00:00+00:00,32.8,33.2,32.0,32.8,80705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,37.01025221762998,,,,,,,,,,,,43.17393644975091,"rgba(239, 83, 80, 1.0)"
2021-09-22 00:00:00+00:00,34.4,35.1,32.8,33.0,120835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.88770873828585,,,,,,,,,,,,43.080855150995085,"rgba(239, 83, 80, 0.75)"
2021-09-23 00:00:00+00:00,35.4,36.7,34.7,34.7,156637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.82105908891396,,,,,,,,,,,,42.98268428817361,"rgba(239, 83, 80, 0.5)"
2021-09-24 00:00:00+00:00,33.8,34.7,33.615,34.2,102035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.730297050628394,,,,,,,,,,,,42.906872236514744,"rgba(239, 83, 80, 0.5)"
2021-09-27 00:00:00+00:00,36.1,36.5,33.5,34.0,141861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.67114307863723,,,,,,,,,,,,42.819051207260806,"rgba(239, 83, 80, 0.5)"
2021-09-28 00:00:00+00:00,33.9,36.8,33.9,35.9,159908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.58702057032618,,,,,,,,,,,,42.715999484869656,"rgba(239, 83, 80, 0.5)"
2021-09-29 00:00:00+00:00,32.3,34.4,32.1,34.1,162178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.42207104395879,,,,,,,,,,,,42.589098115353494,"rgba(239, 83, 80, 0.5)"
2021-09-30 00:00:00+00:00,32.9,33.5,32.3,32.8,90453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.33556452243568,,,,,,,,,,,,42.51950077471732,"rgba(239, 83, 80, 0.5)"
2021-10-01 00:00:00+00:00,32.9,33.199,32.15,32.9,65506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.272895957391036,,,,,,,,,,,,42.468941450830464,"rgba(239, 83, 80, 0.5)"
2021-10-04 00:00:00+00:00,32.1,32.9,31.5,32.9,75144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.19219331214801,,,,,,,,,,,,42.4081433689358,"rgba(239, 83, 80, 0.5)"
2021-10-05 00:00:00+00:00,31.6,32.612,31.3,32.4,96306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,36.085195709491146,,,,,,,,,,,,42.32879250138963,"rgba(239, 83, 80, 0.5)"
2021-10-06 00:00:00+00:00,31.2,31.599,30.4,31.1,82846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.9813138180341,,,,,,,,,,,,42.25653225846589,"rgba(239, 83, 80, 1.0)"
2021-10-07 00:00:00+00:00,33.0,33.7,31.4,31.7,104514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.89781303368391,,,,,,,,,,,,42.179801698862576,"rgba(239, 83, 80, 0.5)"
2021-10-08 00:00:00+00:00,33.0,34.2,32.6,32.9,78527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.848449411668405,,,,,,,,,,,,42.12635376074623,"rgba(239, 83, 80, 0.5)"
2021-10-11 00:00:00+00:00,32.8,33.6,32.7,33.0,70919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.8015459336189,,,,,,,,,,,,42.077375131370616,"rgba(239, 83, 80, 0.5)"
2021-10-12 00:00:00+00:00,33.8,33.964,32.85,33.0,72684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.76354267097172,,,,,,,,,,,,42.03049272865302,"rgba(239, 83, 80, 0.5)"
2021-10-13 00:00:00+00:00,34.8,35.8,34.2,34.5,127980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.739704664343535,,,,,,,,,,,,41.962542097230255,#000000
2021-10-14 00:00:00+00:00,33.6,35.7,33.25,35.7,115510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.70038937953173,,,,,,,,,,,,41.89589441783955,#000000
2021-10-15 00:00:00+00:00,33.8,34.15,33.1,34.0,98221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.65797422078126,,,,,,,,,,,,41.83649795473337,#000000
2021-10-18 00:00:00+00:00,32.6,34.412,32.55,34.412,92284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.61010701922305,,,,,,,,,,,,41.77812159012366,#000000
2021-10-19 00:00:00+00:00,33.2,33.5,31.75,32.9,104170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.55032253199767,,,,,,,,,,,,41.71036345335103,#000000
2021-10-20 00:00:00+00:00,33.8,33.9,32.6,33.2,78193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.51685130988359,,,,,,,,,,,,41.66365184885687,#000000
2021-10-21 00:00:00+00:00,34.3,34.4,32.9,33.8,124312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.476389145130604,,,,,,,,,,,,41.5943183739392,#000000
2021-10-22 00:00:00+00:00,33.2,34.7,32.85,34.6,91562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.442806970538655,,,,,,,,,,,,41.542190598574614,#000000
2021-10-25 00:00:00+00:00,32.7,33.6,32.1,33.0,99104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.39301870919773,,,,,,,,,,,,41.48104975465641,#000000
2021-10-26 00:00:00+00:00,32.2,33.1,31.8,32.9,122200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,35.32431378025137,,,,,,,,,,,,41.40312251171916,"rgba(239, 83, 80, 0.5)"
2021-10-27 00:00:00+00:00,31.2,32.2,31.05,32.1,97409,1.0,32.2,31.05,98.0,1.0,32.2,31.05,98.0,,,,,31.483333333333338,,,,,,,,,,,,,,,,,35.2560407076509,,,,,,,,,,,,41.33597305335256,"rgba(239, 83, 80, 0.5)"
2021-10-28 00:00:00+00:00,33.6,33.96,31.2,31.3,293949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32.562413689426734,,,,,,,,,,,,,,,,,35.13711688935689,,,,,,,,,,,,41.16749815582473,"rgba(239, 83, 80, 0.5)"
2021-10-29 00:00:00+00:00,32.9,33.896,32.45,33.3,155958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,32.710470098931275,,,,,,,,,,,,,,,,,35.08306809922394,,,,,,,,,,,,41.082524366242374,"rgba(239, 83, 80, 0.5)"
2021-11-01 00:00:00+00:00,38.0,39.0,33.14,33.5,540301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,34.698992720783146,,,,,,,,,,,,,,,,,35.21920201352354,,,,,,,,,,,,40.92903571770771,"rgba(38, 166, 154, 1.0)"
