date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_198,aVWAP_OB_bull_c0_176,aVWAP_OB_bear_c0_332,aVWAP_OB_bear_c0_264,aVWAP_OB_bear_c0_231,aVWAP_OB_bear_c0_206,aVWAP_OB_bear_c0_112,aVWAP_OB_bear_c0_86,aVWAP_OB_bear_c0_75,aVWAP_QQEMOD_bull_dot_c0_59,aVWAP_QQEMOD_bull_dot_c0_206,aVWAP_QQEMOD_bull_dot_c0_258,aVWAP_QQEMOD_bull_dot_c0_306,aVWAP_QQEMOD_bear_dot_c0_138,aVWAP_QQEMOD_bear_dot_c0_245,aVWAP_QQEMOD_bear_dot_c0_301,aVWAP_QQEMOD_bear_dot_c0_362,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2022-01-06 00:00:00+00:00,8.44,8.54,7.5,8.05,138158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.078195270855241,,,,,,,,,7.8710818639512174,#000000
2022-01-07 00:00:00+00:00,8.05,8.51,7.76,8.51,39254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,9.01670946950704,,,,,,,,,7.87201882533694,#000000
2022-01-10 00:00:00+00:00,9.15,9.23,7.61,8.05,91713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.971188393074517,,,,,,,,,7.87930422847313,#000000
2022-01-11 00:00:00+00:00,8.88,9.27,8.44,9.21,106283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.957178912621313,,,,,,,,,7.889692330820575,#000000
2022-01-12 00:00:00+00:00,8.21,9.26,8.08,9.13,109307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.905266808617684,,,,,,,,,7.896426320704001,#000000
2022-01-13 00:00:00+00:00,7.54,8.25,7.38,8.2,73767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.81819379710255,,,,,,,,,7.895180717353877,#000000
2022-01-14 00:00:00+00:00,8.35,8.39,7.33,7.34,81773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.75818204858322,,,,,,,,,7.896194920350845,#000000
2022-01-18 00:00:00+00:00,7.64,8.2321,7.37,8.21,68418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.698123441261373,,,,,,,,,7.895215933110323,"rgba(239, 83, 80, 0.5)"
2022-01-19 00:00:00+00:00,7.12,7.72,7.07,7.72,34075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.658035591715919,,,,,,,,,7.893283198420875,"rgba(239, 83, 80, 0.5)"
2022-01-20 00:00:00+00:00,7.09,7.52,7.01,7.19,77367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.569126244850022,,,,,,,,,7.888230041258386,"rgba(239, 83, 80, 0.5)"
2022-01-21 00:00:00+00:00,6.85,7.0,6.31,6.93,115179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.414583011411366,,,,,,,,,7.875569214679212,"rgba(239, 83, 80, 0.5)"
2022-01-24 00:00:00+00:00,7.23,7.35,5.84,6.78,127314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.278602930123117,,,,,,,,,7.8629159389353145,"rgba(239, 83, 80, 0.5)"
2022-01-25 00:00:00+00:00,7.4,7.48,6.72,6.98,86104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,8.220249625636779,,,,,,,,,7.8576508295724965,"rgba(239, 83, 80, 0.5)"
2022-01-26 00:00:00+00:00,7.81,8.0,6.705,7.11,131641,-1.0,8.0,6.705,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.505000000000001,8.165608938742224,,,,,,,,,7.8534200546133865,"rgba(239, 83, 80, 0.5)"
2022-01-27 00:00:00+00:00,6.27,7.91,6.18,7.69,143975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,7.129760385221952,8.05928013208631,,,,,,,,,7.8396043324324065,"rgba(239, 83, 80, 0.5)"
2022-01-28 00:00:00+00:00,6.12,6.43,5.85,6.31,107472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.850221459125145,7.9544580488377195,,,,,,,,,7.823266764669071,"rgba(239, 83, 80, 1.0)"
2022-01-31 00:00:00+00:00,6.16,6.57,5.86,6.16,128634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.685934273557388,7.84695314259216,,,,,,,,,7.80483649263456,"rgba(239, 83, 80, 1.0)"
2022-02-01 00:00:00+00:00,6.28,6.3854,5.83,6.23,76017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.618574909838097,7.788288563257264,,,,,,,,,7.793930307719382,"rgba(239, 83, 80, 1.0)"
2022-02-02 00:00:00+00:00,5.81,6.36,5.67,6.36,34315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.581509749314368,7.759739942534059,,,,,,,,,7.788400528736348,"rgba(239, 83, 80, 1.0)"
2022-02-03 00:00:00+00:00,5.53,5.88,5.5,5.71,37059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.528385414337148,7.7247817646971715,,,,,,,,,7.78146666369281,"rgba(239, 83, 80, 1.0)"
2022-02-04 00:00:00+00:00,5.6,5.81,5.28,5.66,85757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.417278816795772,7.645446897193439,,,,,,,,,7.765048527521208,"rgba(239, 83, 80, 1.0)"
2022-02-07 00:00:00+00:00,5.66,5.86,5.5,5.81,71234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.352343204951003,7.587098931641949,,,,,,,,,7.752266653942084,"rgba(239, 83, 80, 1.0)"
2022-02-08 00:00:00+00:00,5.48,5.76,5.29,5.61,25043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.327264591008864,7.565716551225378,,,,,,,,,7.747459962314978,"rgba(239, 83, 80, 1.0)"
2022-02-09 00:00:00+00:00,6.53,6.695,5.4,5.56,75460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.317473532568119,7.524878493585323,,,,,,,,,7.737581995582534,"rgba(239, 83, 80, 0.5)"
2022-02-10 00:00:00+00:00,6.73,7.5,6.2,6.33,90684,-1.0,7.5,6.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.809999999999999,6.361814512654899,7.499933483041267,,,,,,,,,7.730482579205866,"rgba(239, 83, 80, 0.5)"
2022-02-11 00:00:00+00:00,6.68,7.23,6.26,6.72,102700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.763974130917415,6.395263417090768,7.470410731417931,,,,,,,,,7.721827804296448,"rgba(239, 83, 80, 0.5)"
2022-02-14 00:00:00+00:00,5.99,6.9,5.98,6.76,34155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.6928277057266365,6.392121097831919,7.455673358280089,,,,,,,,,7.71774745646156,"rgba(239, 83, 80, 0.5)"
2022-02-15 00:00:00+00:00,5.88,6.03,5.76,6.03,21917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.622291920552454,6.382683367536744,7.443229661385523,,,,,,,,,7.714411226724253,"rgba(239, 83, 80, 0.5)"
2022-02-16 00:00:00+00:00,5.8,5.98,5.65,5.78,12327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.584042215626428,6.3766925937932255,7.435961329276923,,,,,,,,,7.7124580967320115,"rgba(239, 83, 80, 0.5)"
2022-02-17 00:00:00+00:00,6.04,6.355,5.6,5.69,40805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.505057421312147,6.364029361395565,7.415090537729895,,,,,,,,,7.706658511383455,"rgba(239, 83, 80, 0.5)"
2022-02-18 00:00:00+00:00,5.73,6.26,5.65,5.92,54862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.409122604560078,6.343186637070921,7.385701223267415,,,,,,,,,7.698386730490709,"rgba(239, 83, 80, 0.5)"
2022-02-22 00:00:00+00:00,5.43,5.75,5.15,5.71,54857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.280625387555066,6.306041078605036,7.349216409623914,,,,,,,,,7.688221976372574,"rgba(239, 83, 80, 0.5)"
2022-02-23 00:00:00+00:00,5.45,5.76,5.37,5.61,36807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.2188349320365575,6.285036470796987,7.326532436311712,,,,,,,,,7.681704292790209,"rgba(239, 83, 80, 0.5)"
2022-02-24 00:00:00+00:00,5.22,5.4,4.81,5.14,58149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.095547125784192,6.2384107986918265,7.284431843047468,,,,,,,,,7.66966974072664,"rgba(239, 83, 80, 1.0)"
2022-02-25 00:00:00+00:00,5.27,5.31,5.145,5.24,29302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.048916418948931,6.218312285538118,7.264772523025387,,,,,,,,,7.663882883593674,"rgba(239, 83, 80, 1.0)"
2022-02-28 00:00:00+00:00,4.84,5.37,4.7,5.24,101697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.877008075576069,6.136665783805579,7.190601948862875,,,,,,,,,7.641782212561392,"rgba(239, 83, 80, 1.0)"
2022-03-01 00:00:00+00:00,4.48,5.07,4.48,4.8,117157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.690848608520568,6.034365271393306,7.100355732260318,,,,,,,,,7.614020698754927,"rgba(239, 83, 80, 1.0)"
2022-03-02 00:00:00+00:00,4.34,5.07,3.7701,5.04,217549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.400740507361666,5.845435165173825,6.931185342877001,,,,,,,,,7.5589844470962975,"rgba(239, 83, 80, 1.0)"
2022-03-03 00:00:00+00:00,3.88,4.52,3.71,4.33,196840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.171211990885113,5.67478934866745,6.776274265431055,,,,,,,,,7.505352203199352,"rgba(239, 83, 80, 1.0)"
2022-03-04 00:00:00+00:00,3.95,4.09,3.88,3.91,90694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.085023784148431,5.603910099234045,6.7088205299625825,,,,,,,,,7.4807457247186955,"rgba(239, 83, 80, 1.0)"
2022-03-07 00:00:00+00:00,4.15,4.19,3.74,3.99,90513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.014117778090299,5.54095382397654,6.645913258312001,,,,,,,,,7.456896074257687,"rgba(239, 83, 80, 1.0)"
2022-03-08 00:00:00+00:00,4.63,5.0,3.9045,4.12,124794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.971616558082154,5.487255110830779,6.579054713652377,,,,,,,,,7.429120611143509,"rgba(239, 83, 80, 0.75)"
2022-03-09 00:00:00+00:00,4.58,4.95,4.125,4.71,66084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.953617923530793,5.462106676116872,6.545974131699377,,,,,,,,,7.414822940933324,"rgba(239, 83, 80, 0.75)"
2022-03-10 00:00:00+00:00,4.18,4.73,4.16,4.44,58238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.931891422827255,5.436526494441083,6.514939067640147,,,,,,,,,7.401489903173638,"rgba(239, 83, 80, 0.75)"
2022-03-11 00:00:00+00:00,4.05,4.41,4.02,4.28,55975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.905802137242422,5.408752867718499,6.483284532545999,,,,,,,,,7.387963395413246,"rgba(239, 83, 80, 0.75)"
2022-03-14 00:00:00+00:00,3.79,4.16,3.62,4.16,83451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.855472424473587,5.359989634136545,6.431681707512588,,,,,,,,,7.3661301056705915,"rgba(239, 83, 80, 0.75)"
2022-03-15 00:00:00+00:00,3.9,4.14,3.7,3.7,38631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.835004523874866,5.339251218206455,6.4089848914295695,,,,,,,,,7.356275955952064,"rgba(239, 83, 80, 0.75)"
2022-03-16 00:00:00+00:00,3.75,4.095,3.61,3.8778,81375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.790514706573534,5.294670125232483,6.360718423950087,,,,,,,,,7.335133720304429,"rgba(239, 83, 80, 0.75)"
2022-03-17 00:00:00+00:00,4.34,4.63,3.6779,3.78,60163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,4.7725087339894685,5.271789160205564,6.331577006392827,,,,,,,,,7.321413449057555,"rgba(239, 83, 80, 0.75)"
