date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1226,aVWAP_OB_bull_c0_1188,aVWAP_OB_bull_c0_1107,aVWAP_OB_bull_c0_1096,aVWAP_OB_bull_c0_1084,aVWAP_OB_bull_c0_986,aVWAP_OB_bull_c0_974,aVWAP_OB_bull_c0_603,aVWAP_OB_bull_c0_192,aVWAP_OB_bull_c0_95,aVWAP_OB_bear_c0_932,aVWAP_OB_bear_c0_907,aVWAP_OB_bear_c0_729,aVWAP_OB_bear_c0_697,aVWAP_OB_bear_c0_669,aVWAP_OB_bear_c0_530,aVWAP_OB_bear_c0_199,aVWAP_OB_bear_c0_175,aVWAP_OB_bear_c0_163,aVWAP_OB_bear_c0_135,aVWAP_OB_bear_c0_96,aVWAP_QQEMOD_bull_dot_c0_1114,aVWAP_QQEMOD_bull_dot_c0_1153,aVWAP_QQEMOD_bull_dot_c0_1179,aVWAP_QQEMOD_bull_dot_c0_1211,aVWAP_QQEMOD_bull_dot_c0_1244,aVWAP_QQEMOD_bear_dot_c0_1084,aVWAP_QQEMOD_bear_dot_c0_1127,aVWAP_QQEMOD_bear_dot_c0_1167,aVWAP_QQEMOD_bear_dot_c0_1188,aVWAP_QQEMOD_bear_dot_c0_1219,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2023-03-31 00:00:00+00:00,55.79,56.22,52.33,52.47,1572785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.869865377650875,43.75867538110683,46.38014707466688,50.71006904071389,57.38505949754567,,,,,,,,,,,,69.02960819313488,"rgba(38, 166, 154, 1.0)"
2023-04-03 00:00:00+00:00,53.68,55.54,52.505,55.19,1013030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.906706150600435,43.78761204791212,46.400158864202346,50.717926407546486,57.37709085980517,,,,,,,,,,,,68.99860287801681,"rgba(38, 166, 154, 1.0)"
2023-04-04 00:00:00+00:00,54.01,54.985,53.15,53.96,613481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.92916611689504,43.8052970297837,46.41245117687078,50.722873991045084,57.37247691725533,,,,,,,,,,,,68.98006172946037,"rgba(38, 166, 154, 1.0)"
2023-04-05 00:00:00+00:00,51.32,53.92,51.16,53.54,1093251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.96269346855936,43.83079797207619,46.42878980082023,50.726598139207255,57.35956776643934,,,,,,,,,,,,68.94291135560627,"rgba(38, 166, 154, 0.5)"
2023-04-06 00:00:00+00:00,52.06,52.745,50.8396,51.06,686452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41.98311450594078,43.846247145898815,46.438550473146826,50.72850972972781,57.3511056103706,,,,,,,,,,,,68.91932009846745,"rgba(38, 166, 154, 0.5)"
2023-04-10 00:00:00+00:00,52.6,52.735,50.57,51.07,713682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.00444203150982,43.86241924053214,46.448822586757274,50.73063956015536,57.34247463409552,,,,,,,,,,,,68.89498670670467,"rgba(38, 166, 154, 0.5)"
2023-04-11 00:00:00+00:00,52.54,54.18,52.37,52.69,800629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.03079749484863,43.88285124597197,46.46250862724457,50.7350622106271,57.33473132599252,,,,,,,,,,,,68.86947878217488,"rgba(38, 166, 154, 0.5)"
2023-04-12 00:00:00+00:00,52.76,54.285,52.11,53.97,506500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.04743843278521,43.89576063565725,46.47116590394604,50.73787765822939,57.3298716232435,,,,,,,,,,,,68.85340609693758,"rgba(38, 166, 154, 0.5)"
2023-04-13 00:00:00+00:00,54.78,55.19,53.235,53.35,641374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.0710149627623,43.914458167606924,46.48433821377823,50.74350742067636,57.325670504913,,,,,,,,,,,,68.83483508337454,"rgba(38, 166, 154, 1.0)"
2023-04-14 00:00:00+00:00,54.03,55.58,53.09,54.45,476319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.08822778618435,43.92807876172991,46.49388501512427,50.74748532758868,57.32237915278604,,,,,,,,,,,,68.82091360687494,"rgba(38, 166, 154, 1.0)"
2023-04-17 00:00:00+00:00,53.7,54.95,53.62,54.21,582007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.10894641733921,43.944442025555446,46.505302778791375,50.752134225655645,57.31818083156623,,,,,,,,,,,,68.80377237185915,"rgba(38, 166, 154, 1.0)"
2023-04-18 00:00:00+00:00,54.48,54.61,53.64,54.28,519116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.127601687003235,43.95921260324018,46.51566312588408,50.756459852956915,57.31462279568653,,,,,,,,,,,,68.78867599980589,"rgba(38, 166, 154, 1.0)"
2023-04-19 00:00:00+00:00,55.0,55.43,53.1977,53.74,714515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.15381718422269,43.98006331103543,46.5304283227027,50.76290561503179,57.31021476562684,,,,,,,,,,,,68.7683747861221,"rgba(38, 166, 154, 1.0)"
2023-04-20 00:00:00+00:00,53.17,54.17,52.29,54.06,664465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.17548557137945,43.99694290511256,46.5418349774028,50.76677378765777,57.304160407019054,,,,,,,,,,,,68.74778387495054,"rgba(38, 166, 154, 0.75)"
2023-04-21 00:00:00+00:00,53.71,54.02,52.49,53.11,763857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.20073254889512,44.01668385411994,46.55528514776364,50.77156221513647,57.29755574893666,,,,,,,,,,,,68.72447893267304,"rgba(38, 166, 154, 0.5)"
2023-04-24 00:00:00+00:00,54.27,54.42,52.86,53.71,778726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.22736806157138,44.03767015540865,46.569826748570996,50.77724429398363,57.29161010095134,,,,,,,,,,,,68.70147864061222,"rgba(38, 166, 154, 0.75)"
2023-04-25 00:00:00+00:00,50.96,54.11,50.49,53.51,850284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.25134000124597,44.05584079444129,46.581301973708435,50.77940865662237,57.28138867482938,,,,,,,,,,,,68.67308046868759,#000000
2023-04-26 00:00:00+00:00,51.05,52.28,50.22,51.27,850043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.27352218369013,44.072368394379964,46.591272623705784,50.78021921950579,57.26995191072302,,,,,,,,,,,,68.64365878598119,#000000
2023-04-27 00:00:00+00:00,51.36,52.07,50.33,51.42,503746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.28671857269662,44.08222279361152,46.59725075277434,50.780781181296305,57.26327227809572,,,,,,,,,,,,68.62633951264233,"rgba(239, 83, 80, 1.0)"
2023-04-28 00:00:00+00:00,52.43,53.28,50.485,51.11,1030512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.31602671079261,44.10457010658096,46.61155614111884,50.783894096987574,57.25149309036391,,,,,,,,,,,,68.59266704418866,#000000
2023-05-01 00:00:00+00:00,52.41,52.83,51.19,52.21,1054933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.346087579262154,44.127541616965296,46.62633244931,50.78725908578027,57.239671215495704,,,,,,,,,,,,68.55850084740875,#000000
2023-05-02 00:00:00+00:00,51.66,52.42,51.36,52.31,568982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.36168125118979,44.13936913808113,46.633794633990306,50.78862711962224,57.232906327564244,,,,,,,,,,,,68.53976276180691,#000000
2023-05-03 00:00:00+00:00,54.0,55.7,52.0,52.0,1457438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.410157652612256,44.17769271400236,46.66047252249487,50.799216755396756,57.222297099093026,,,,,,,,,,,,68.49792019977582,#000000
2023-05-04 00:00:00+00:00,54.7,56.22,51.66,56.22,3046382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.51273400220636,44.259221589070215,46.71784159421413,50.823192454994626,57.20227687176358,,,,,,,,,,,,68.41296949510554,"rgba(38, 166, 154, 0.5)"
2023-05-05 00:00:00+00:00,54.27,54.81,51.87,54.58,1415421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.55759941892406,44.294604709746935,46.74228454277583,50.83243984140173,57.1914013188602,,,,,,,,,,,,68.37234668330402,"rgba(38, 166, 154, 0.5)"
2023-05-08 00:00:00+00:00,54.48,54.53,51.47,53.84,958555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.58735231554017,44.31801716612464,46.75836698307929,50.83832178127351,57.18374973555211,,,,,,,,,,,,68.34467132561525,"rgba(38, 166, 154, 0.5)"
2023-05-09 00:00:00+00:00,53.23,54.18,52.68,53.85,726890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.60953911702514,44.33544153982754,46.77027718523464,50.84254730679734,57.177764821799265,,,,,,,,,,,,68.32357002468036,"rgba(38, 166, 154, 0.5)"
2023-05-10 00:00:00+00:00,54.38,56.13,54.26,54.83,692631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.63364992732894,44.35484055627514,46.784261996499936,50.84904415084495,57.17440458666534,,,,,,,,,,,,68.30560938317714,"rgba(38, 166, 154, 0.5)"
2023-05-11 00:00:00+00:00,52.63,53.83,51.97,53.6,779157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.65601547119412,44.37223140906867,46.7958666527666,50.85254983176372,57.16709903343821,,,,,,,,,,,,68.28228088573316,#000000
2023-05-12 00:00:00+00:00,52.64,52.95,51.42,52.59,916956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.680989790988114,44.39146354861189,46.80839618448144,50.85566573112268,57.15760210989675,,,,,,,,,,,,68.25407926283978,#000000
2023-05-15 00:00:00+00:00,53.81,54.1,52.07,52.82,679520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.70130337857632,44.407424336491516,46.81930107520891,50.859504277686085,57.152028671274444,,,,,,,,,,,,68.23454026445344,#000000
2023-05-16 00:00:00+00:00,52.18,52.89,51.22,52.89,579038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.716555356397684,44.41911065481662,46.826813709695635,50.86113977910926,57.145769203588934,,,,,,,,,,,,68.21656046851206,#000000
2023-05-17 00:00:00+00:00,52.54,52.78,51.45,52.36,536185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.73087463956968,44.43012532866109,46.83396194154227,50.86284601356484,57.140170026195364,,,,,,,,,,,,68.20011189584856,#000000
2023-05-18 00:00:00+00:00,55.01,55.12,52.215,52.25,995122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.762498949227385,44.45532038732006,46.851708155910956,50.87020891364926,57.133753729565036,,,,,,,,,,,,68.1732219280044,#000000
2023-05-19 00:00:00+00:00,55.35,56.17,55.05,55.11,800690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.79095790083586,44.478439490949924,46.868680824624114,50.87866988323338,57.13101012533269,,,,,,,,,,,,68.15382030089665,"rgba(38, 166, 154, 0.5)"
2023-05-22 00:00:00+00:00,57.1,58.2984,54.91,55.71,1238795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.839024099629604,44.51803293564374,46.89857187654717,50.895195758829146,57.13005966383344,,,,,,,,,,,,68.1268698809797,"rgba(38, 166, 154, 1.0)"
2023-05-23 00:00:00+00:00,53.32,57.1,52.59,55.93,1270273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.87942181017993,44.550358908313626,46.92152746678188,50.905067292731616,57.12254975730288,,,,,,,,,,,,68.09347557006126,"rgba(38, 166, 154, 0.5)"
2023-05-24 00:00:00+00:00,52.75,53.125,50.85,52.12,915673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.90307407431683,44.568569103610606,46.9333368711451,50.907825253457794,57.11310907450954,,,,,,,,,,,,68.0658528434185,#000000
2023-05-25 00:00:00+00:00,51.24,53.81,51.14,53.71,1126862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.93146520453792,44.590343150361065,46.94731238025483,50.91075202431471,57.10111753656948,,,,,,,,,,,,68.03160950657282,#000000
2023-05-26 00:00:00+00:00,52.88,53.36,51.32,51.66,719411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.9504006276079,44.605023525182936,46.956987735718485,50.9133500494022,57.09418291666348,,,,,,,,,,,,68.01044744297113,#000000
2023-05-30 00:00:00+00:00,54.08,55.14,53.29,54.06,971734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,42.98024851037947,44.62888252960673,46.97386382940804,50.920436287651434,57.08821615063244,,,,,,,,,,,,67.98498957451163,#000000
2023-05-31 00:00:00+00:00,52.46,54.68,51.8,53.59,1257484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.01455591833018,44.65575257877225,46.991993611387755,50.92621929585782,57.07739689017631,,,,,,,,,,,,67.94935839793273,#000000
2023-06-01 00:00:00+00:00,53.2,53.85,52.06,52.25,735419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.0346246419756,44.671493537498854,47.00264574479705,50.929679270317905,57.071182934669515,,,,,,,,,,,,67.92867698661816,#000000
2023-06-02 00:00:00+00:00,54.6,55.36,53.58,54.49,923092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.06340349767585,44.69464101037643,47.0192222909214,50.937038660069504,57.06625510224231,,,,,,,,,,,,67.90536492201977,#000000
2023-06-05 00:00:00+00:00,54.98,55.3799,54.05,54.05,514755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.07979404975232,44.70788159624277,47.02879077015961,50.941461135811004,57.06382655740313,,,,,,,,,,,,67.89268099801421,#000000
2023-06-06 00:00:00+00:00,55.19,56.4,54.58,55.03,1861080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.141620231392395,44.75822976817072,47.06578580757353,50.95978275045864,57.05735716792172,,,,,,,,,,,,67.8490732067534,"rgba(38, 166, 154, 0.5)"
2023-06-07 00:00:00+00:00,54.02,55.39,52.8,55.18,1503146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.185771266521506,44.79354357616149,47.090727198938716,50.9700944663373,57.04806060316743,,,,,,,,,,,,67.81036568608164,"rgba(38, 166, 154, 0.5)"
2023-06-08 00:00:00+00:00,54.32,55.185,53.1201,53.69,670707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.20560563903264,44.809448143471045,47.102018381274874,50.974877938351625,57.04412296389864,,,,,,,,,,,,67.7933376040363,"rgba(38, 166, 154, 0.5)"
2023-06-09 00:00:00+00:00,53.95,55.16,53.885,54.82,457325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.21924002582283,44.82040383968816,47.10983003886634,50.97825554282072,57.041560788715586,,,,,,,,,,,,67.78185650368462,#000000
2023-06-12 00:00:00+00:00,55.85,56.48,53.71,54.57,694172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.2417563709525,44.83875486801005,47.123317087715726,50.9849172822253,57.03913413085632,,,,,,,,,,,,67.76577905067796,"rgba(38, 166, 154, 0.5)"
2023-06-13 00:00:00+00:00,57.91,58.04,55.95,55.95,1110043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.283370952395146,44.87339753439724,47.14989370968282,51.00027964856099,57.039730016291124,,,,,,,,,,,,67.74418609262852,"rgba(38, 166, 154, 1.0)"
2023-06-14 00:00:00+00:00,57.62,59.31,56.985,58.65,1399216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.33797355814575,44.91913683576366,47.1854003544357,51.021591126009966,57.04240565939233,,,,,,,,,,,,67.71883690240118,"rgba(38, 166, 154, 1.0)"
2023-06-15 00:00:00+00:00,58.72,58.9,57.015,57.21,881523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.37272667216782,44.94831632890184,47.20814566018892,51.03541217742114,57.044516800690765,,,,,,,,,,,,67.70332558955444,"rgba(38, 166, 154, 1.0)"
2023-06-16 00:00:00+00:00,58.11,59.5613,57.85,59.36,1069160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.41549471742199,44.98431986368548,47.23634412072302,51.05279114873051,57.04771264392793,,,,,,,,,,,,67.68516385115976,"rgba(38, 166, 154, 1.0)"
2023-06-20 00:00:00+00:00,57.91,58.31,56.77,57.42,1108946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.45713374384979,45.01914421928902,47.26326511093302,51.068700909087326,57.04910471891067,,,,,,,,,,,,67.66467706428594,"rgba(38, 166, 154, 1.0)"
2023-06-21 00:00:00+00:00,55.72,57.89,55.68,57.66,773350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.48351946650139,45.04095898102515,47.27974033067443,51.07768416931776,57.048129965170176,,,,,,,,,,,,67.64868390001631,"rgba(38, 166, 154, 0.75)"
2023-06-22 00:00:00+00:00,54.74,55.29,54.11,55.29,731249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.505075079450435,45.05841198521829,47.29235184066585,51.0834352250278,57.04465921800893,,,,,,,,,,,,67.63129560452771,"rgba(38, 166, 154, 0.5)"
2023-06-23 00:00:00+00:00,54.62,54.89,52.43,54.06,1282306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.54021540221076,45.08655260291155,47.31218893158443,51.091447802027496,57.036691171309435,,,,,,,,,,,,67.59919179768092,#000000
2023-06-26 00:00:00+00:00,54.84,55.26,53.66,54.16,804862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.56342640212203,45.105323760884055,47.325707425666494,51.09750594745969,57.03269943631156,,,,,,,,,,,,67.58001246869229,#000000
2023-06-27 00:00:00+00:00,54.6,55.215,53.665,55.0,842737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.58742046160512,45.12470621823362,47.33962707319114,51.103657632720605,57.02837482595435,,,,,,,,,,,,67.55984728407886,#000000
2023-06-28 00:00:00+00:00,57.26,57.61,54.1,54.59,1030970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.621532410714416,45.152919819857225,47.36091982790296,51.115199726116415,57.02690898640637,,,,,,,,,,,,67.53870555972824,#000000
2023-06-29 00:00:00+00:00,56.7,58.0,56.215,57.0,809624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.649553622717185,45.176256771634826,47.378774965236765,51.125351936294095,57.02681893872966,,,,,,,,,,,,67.52311512453701,"rgba(38, 166, 154, 0.5)"
2023-06-30 00:00:00+00:00,55.84,58.24,55.51,57.5,821694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.67693370647714,45.19896425737305,47.39599737554458,51.13484389110149,57.02599838389527,,,,,,,,,,,,67.50667887850109,#000000
2023-07-03 00:00:00+00:00,56.74,57.06,55.99,56.19,360031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.6889558764941,45.208943478925775,47.40357801646829,51.13904362292806,57.02568791503386,,,,,,,,,,,,67.49953634214934,"rgba(38, 166, 154, 0.5)"
2023-07-05 00:00:00+00:00,53.9,56.57,53.81,56.57,740326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.71009908132774,45.22610803921905,47.41602032814823,51.144759780872356,57.022323861047646,,,,,,,,,,,,67.48240940535985,#000000
2023-07-06 00:00:00+00:00,52.97,53.57,52.01,52.82,586802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.723913588482105,45.23695251066897,47.42329543213303,51.1468908228284,57.01741931685137,,,,,,,,,,,,67.46683369143837,"rgba(239, 83, 80, 1.0)"
2023-07-07 00:00:00+00:00,53.9,54.56,52.94,52.94,635920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.74039088329769,45.25013210247596,47.432533874154224,51.15047908926629,57.01332589679064,,,,,,,,,,,,67.45108624184229,"rgba(239, 83, 80, 1.0)"
2023-07-10 00:00:00+00:00,58.04,58.86,54.02,54.02,1220385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.781789329056544,45.284657072831685,47.45898692566344,51.16555328321736,57.01322848911261,,,,,,,,,,,,67.42796849114815,#000000
2023-07-11 00:00:00+00:00,58.57,58.8158,57.11,58.1,940118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.816369858010006,45.31381286601407,47.48180549926275,51.17948480975606,57.01538599618911,,,,,,,,,,,,67.4122517287931,"rgba(38, 166, 154, 0.5)"
2023-07-12 00:00:00+00:00,59.54,60.0,58.88,59.99,971065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.855154880943914,45.34684135488101,47.508146684784236,51.19650046071502,57.020131524479645,,,,,,,,,,,,67.39836205070941,"rgba(38, 166, 154, 1.0)"
2023-07-13 00:00:00+00:00,57.62,58.75,56.69,58.75,1154261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.89576226220129,45.38096083525654,47.53465417815294,51.21228915475311,57.02165766750547,,,,,,,,,,,,67.37820720952875,"rgba(38, 166, 154, 1.0)"
2023-07-14 00:00:00+00:00,58.1,58.75,56.99,57.68,1059425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.93352270779251,45.412769520476026,47.55948253925379,51.22729240718746,57.02359753741419,,,,,,,,,,,,67.36027611913367,"rgba(38, 166, 154, 1.0)"
2023-07-17 00:00:00+00:00,59.0,59.11,57.08,57.81,633172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.95671534022107,45.432383189070336,47.574905324417436,51.23682569750142,57.02531634216852,,,,,,,,,,,,67.35010273869838,"rgba(38, 166, 154, 1.0)"
2023-07-18 00:00:00+00:00,58.41,59.54,57.27,59.28,696633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,43.98216432820422,45.45391092137906,47.59183888581797,51.24729984109524,57.02721620651981,,,,,,,,,,,,67.3389488287193,"rgba(38, 166, 154, 1.0)"
2023-07-19 00:00:00+00:00,60.13,60.17,58.5,58.69,937451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.019091109455125,45.48542663825949,47.61704799952551,51.26368789936694,57.031969159610156,,,,,,,,,,,,67.32598238215004,"rgba(38, 166, 154, 1.0)"
2023-07-20 00:00:00+00:00,58.5,60.6187,58.3,59.61,871227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.05224355310572,45.51363901209881,47.6394849973027,51.278022685099145,57.035581475029026,,,,,,,,,,,,67.31325497838749,"rgba(38, 166, 154, 1.0)"
2023-07-21 00:00:00+00:00,59.96,60.175,58.19,59.14,527704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.072654122491194,45.53104829064588,47.653388581041995,51.28701262491567,57.0380767443279,,,,,,,,,,,,67.30584940510974,"rgba(38, 166, 154, 1.0)"
2023-07-24 00:00:00+00:00,59.86,61.19,59.67,60.08,964527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.11175117326869,45.56457614876978,47.68043209755624,51.304996838070004,57.044134599776676,,,,,,,,,,,,67.29372002705712,"rgba(38, 166, 154, 1.0)"
2023-07-25 00:00:00+00:00,60.86,61.92,59.39,59.39,664593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.13938459014943,45.58834715084877,47.69971300361515,51.318014660927105,57.04892461423033,,,,,,,,,,,,67.28595767968167,"rgba(38, 166, 154, 1.0)"
2023-07-26 00:00:00+00:00,60.74,60.9,59.27,60.41,717165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.16834838606486,45.61320552907067,47.71978634321048,51.33139643486598,57.05349033430369,,,,,,,,,,,,67.27706708461733,"rgba(38, 166, 154, 1.0)"
2023-07-27 00:00:00+00:00,60.71,61.77,60.24,61.7,761770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.200146312270554,45.64059886344683,47.742057207865194,51.34651983858738,57.059223759481,,,,,,,,,,,,67.26846315789612,"rgba(38, 166, 154, 1.0)"
2023-07-28 00:00:00+00:00,62.91,63.52,61.35,61.83,908207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,44.24171079909349,45.67672432513462,47.77190046251818,51.367658230939234,57.06902394367053,,,,,,,,,,,,67.2609471734929,"rgba(38, 166, 154, 1.0)"
2023-07-31 00:00:00+00:00,62.98,63.57,62.395,63.05,1029190,-1.0,63.57,62.395,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,62.981666666666655,44.28957755465989,45.718411939058356,47.806456809840675,51.39234199030943,57.08086548347916,,,,,,,,,,,,67.2531653176515,"rgba(38, 166, 154, 1.0)"
