date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_384,aVWAP_OB_bull_c0_278,aVWAP_OB_bull_c0_261,aVWAP_OB_bull_c0_215,aVWAP_OB_bull_c0_133,aVWAP_OB_bear_c0_423,aVWAP_OB_bear_c0_399,aVWAP_QQEMOD_bull_dot_c0_184,aVWAP_QQEMOD_bull_dot_c0_241,aVWAP_QQEMOD_bull_dot_c0_331,aVWAP_QQEMOD_bull_dot_c0_399,aVWAP_QQEMOD_bull_dot_c0_487,aVWAP_QQEMOD_bear_dot_c0_199,aVWAP_QQEMOD_bear_dot_c0_254,aVWAP_QQEMOD_bear_dot_c0_345,aVWAP_QQEMOD_bear_dot_c0_437,aVWAP_QQEMOD_bear_dot_c0_493,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2024-11-04 00:00:00+00:00,1.98,2.03,1.98,2.01,876771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-05 00:00:00+00:00,2.0,2.05,1.97,1.99,1027035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-06 00:00:00+00:00,1.96,1.965,1.88,1.95,1497867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-07 00:00:00+00:00,2.05,2.055,1.95,1.99,2009640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-08 00:00:00+00:00,1.96,2.03,1.935,2.03,1022575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-11 00:00:00+00:00,1.82,1.93,1.8,1.92,3237647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-12 00:00:00+00:00,1.76,1.83,1.72,1.82,3011488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)"
2024-11-13 00:00:00+00:00,1.69,1.83,1.67,1.78,3756764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7299999999999998,,"rgba(239, 83, 80, 1.0)"
2024-11-14 00:00:00+00:00,1.75,1.785,1.7,1.7,3686692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7374293957000617,,"rgba(239, 83, 80, 1.0)"
2024-11-15 00:00:00+00:00,1.71,1.8,1.68,1.8,2741136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7354298080865684,,"rgba(239, 83, 80, 1.0)"
2024-11-18 00:00:00+00:00,1.78,1.84,1.77,1.78,1934337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7452039986371735,,"rgba(239, 83, 80, 1.0)"
2024-11-19 00:00:00+00:00,1.86,1.87,1.78,1.81,1209193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7535019432345134,,"rgba(239, 83, 80, 0.75)"
2024-11-20 00:00:00+00:00,1.86,1.8981,1.82,1.85,1585132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.76475432053483,,"rgba(239, 83, 80, 0.75)"
2024-11-21 00:00:00+00:00,1.88,1.89,1.82,1.86,2213268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7774937298847562,,"rgba(239, 83, 80, 0.75)"
2024-11-22 00:00:00+00:00,1.86,1.9074,1.85,1.9,1208727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7837546949230598,,"rgba(239, 83, 80, 0.75)"
2024-11-25 00:00:00+00:00,1.8,1.84,1.76,1.84,1233400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7847786265844587,,"rgba(239, 83, 80, 0.75)"
2024-11-26 00:00:00+00:00,1.77,1.79,1.75,1.78,781824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.784210861650898,,"rgba(239, 83, 80, 0.75)"
2024-11-27 00:00:00+00:00,1.78,1.85,1.765,1.79,1140302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.784960200969951,,"rgba(239, 83, 80, 0.75)"
2024-11-29 00:00:00+00:00,1.82,1.86,1.808,1.81,709955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7863792050831961,,"rgba(239, 83, 80, 0.75)"
2024-12-02 00:00:00+00:00,1.73,1.82,1.72,1.8,1394633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.784623008893739,,"rgba(239, 83, 80, 0.75)"
2024-12-03 00:00:00+00:00,1.82,1.84,1.74,1.74,1473037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.785526571819502,,"rgba(239, 83, 80, 0.75)"
2024-12-04 00:00:00+00:00,1.88,1.91,1.82,1.82,1654023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7907551767667176,,"rgba(239, 83, 80, 0.75)"
2024-12-05 00:00:00+00:00,1.85,1.89,1.825,1.89,1136265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7933755135202347,,#000000
2024-12-06 00:00:00+00:00,1.8,1.84,1.77,1.83,875808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7936790211319524,,#000000
2024-12-09 00:00:00+00:00,1.86,1.93,1.83,1.87,1401271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7973828351982324,,#000000
2024-12-10 00:00:00+00:00,1.84,1.88,1.805,1.86,930665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.7987094571937539,,#000000
2024-12-11 00:00:00+00:00,1.9,1.95,1.82,1.87,1038186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.8016615734118582,,#000000
2024-12-12 00:00:00+00:00,1.82,1.855,1.8,1.85,1369877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.8026166520112301,,#000000
2024-12-13 00:00:00+00:00,1.84,1.86,1.78,1.83,1482817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.8036368039777582,,#000000
2024-12-16 00:00:00+00:00,1.91,2.0,1.87,2.0,2429498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.811631623684039,,#000000
