date,Close,High,Low,Open,Volume,OB_c0,OB_High_c0,OB_Low_c0,OB_Mitigated_Index_c0,OB,OB_High,OB_Low,OB_Mitigated_Index,aVWAP_OB_bull_c0_1230,aVWAP_OB_bull_c0_1047,aVWAP_OB_bull_c0_1011,aVWAP_OB_bull_c0_857,aVWAP_OB_bull_c0_489,aVWAP_OB_bull_c0_262,aVWAP_OB_bull_c0_213,aVWAP_OB_bull_c0_195,aVWAP_OB_bull_c0_186,aVWAP_OB_bull_c0_170,aVWAP_OB_bull_c0_150,aVWAP_OB_bull_c0_19,aVWAP_OB_bear_c0_1225,aVWAP_OB_bear_c0_864,aVWAP_OB_bear_c0_484,aVWAP_OB_bear_c0_146,aVWAP_QQEMOD_bull_dot_c0_1025,aVWAP_QQEMOD_bull_dot_c0_1082,aVWAP_QQEMOD_bull_dot_c0_1152,aVWAP_QQEMOD_bull_dot_c0_1198,aVWAP_QQEMOD_bull_dot_c0_1244,aVWAP_QQEMOD_bear_dot_c0_1011,aVWAP_QQEMOD_bear_dot_c0_1047,aVWAP_QQEMOD_bear_dot_c0_1112,aVWAP_QQEMOD_bear_dot_c0_1177,aVWAP_QQEMOD_bear_dot_c0_1230,aVWAP_price_maxima_minima_valley_c0_1,aVWAP_price_maxima_minima_peak_c0_1,color
2021-08-18 00:00:00+00:00,19.3319537038,20.3174320489,19.2951133918,19.8937684613,351514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.199229375350072,,,,,,,,,,,,,,,18.753829762837544,,"rgba(38, 166, 154, 0.5)"
2021-08-19 00:00:00+00:00,18.4477862166,18.8346094923,17.6465094314,18.8346094923,502176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.148077275932614,,,,,,,,,,,,,,,18.733962022183004,,#000000
2021-08-20 00:00:00+00:00,18.6780381664,18.9175001942,18.051752863,18.2175342668,295280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.12848787600782,,,,,,,,,,,,,,,18.72922469388465,,"rgba(239, 83, 80, 0.5)"
2021-08-23 00:00:00+00:00,19.6450963555,20.345430686,19.07407152,19.07407152,275160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.145041242722108,,,,,,,,,,,,,,,18.75159069914945,,#000000
2021-08-24 00:00:00+00:00,19.9306087732,20.2621715809,19.7187769794,19.7648273694,269290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.16826169424873,,,,,,,,,,,,,,,18.77879220128024,,#000000
2021-08-25 00:00:00+00:00,20.4003227508,20.5753142326,19.6174661215,19.9029785393,338186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.203387318836896,,,,,,,,,,,,,,,18.817473476270273,,#000000
2021-08-26 00:00:00+00:00,20.1056002551,20.3911126728,19.8845583833,19.9950793192,417772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.240747484596472,,,,,,,,,,,,,,,18.860140224114136,,"rgba(38, 166, 154, 0.5)"
2021-08-27 00:00:00+00:00,21.3121204719,21.6172503558,20.3726925168,20.3726925168,327003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.29782326821781,,,,,,,,,,,,,,,18.915855684725248,,"rgba(38, 166, 154, 0.5)"
2021-08-30 00:00:00+00:00,20.5108436867,21.4686917978,20.12862545,21.4318514858,354140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.343011166599446,,,,,,,,,,,,,,,18.96271494120405,,"rgba(38, 166, 154, 0.5)"
2021-08-31 00:00:00+00:00,21.0266080542,21.1187088341,20.4187429068,20.5200537647,192852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.369033381364453,,,,,,,,,,,,,,,18.989353413977618,,"rgba(38, 166, 154, 0.5)"
2021-09-01 00:00:00+00:00,21.3397507059,21.3397507059,20.4279529848,21.0358181322,403421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.426967677383136,,,,,,,,,,,,,,,19.047903400945497,,"rgba(38, 166, 154, 0.5)"
2021-09-02 00:00:00+00:00,22.5278507668,22.7949430285,21.4779018758,21.5515824997,524149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.54967699140964,,,,,,,,,,,,,,,19.163272164307706,,"rgba(38, 166, 154, 0.5)"
2021-09-03 00:00:00+00:00,22.4633802208,22.9607244324,22.251548427,22.5002205328,294705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.621041420603408,,,,,,,,,,,,,,,19.23033957922277,,"rgba(38, 166, 154, 1.0)"
2021-09-07 00:00:00+00:00,23.8172616856,24.0751438693,22.4725902988,22.5002205328,777433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.84679972074805,,,,,,,,,,,,,,,19.439578547438646,,"rgba(38, 166, 154, 1.0)"
2021-09-08 00:00:00+00:00,23.33833763,23.9922531674,23.1541360702,23.6238500478,419050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,19.959026665237914,,,,,,,,,,,,,,,19.545026452601764,,"rgba(38, 166, 154, 1.0)"
2021-09-09 00:00:00+00:00,23.4212283319,23.7251609057,22.6660019367,23.2093965381,439046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.062435302652172,,,,,,,,,,,,,,,19.643835972259147,,"rgba(38, 166, 154, 1.0)"
2021-09-10 00:00:00+00:00,25.5487563479,25.9539997796,23.5164605384,23.8633120755,572473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.2558485060409,,,,,,,,,,,,,,,19.823076590169066,,"rgba(38, 166, 154, 1.0)"
2021-09-13 00:00:00+00:00,25.1435129163,26.0322854425,24.9408912005,25.8895292336,601431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.457829990681475,,,,,,,,,,,,,,,20.011325450532798,,"rgba(38, 166, 154, 1.0)"
2021-09-14 00:00:00+00:00,24.1580345713,25.3645547881,24.1027741033,25.3645547881,308163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.538800624353108,,,,,,,,,,,,,,,20.08872862776011,,"rgba(38, 166, 154, 1.0)"
2021-09-15 00:00:00+00:00,24.5264376909,25.7882183757,24.384970893,24.5724880809,401981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.648745680412265,,,,,,,,,,,,,,,20.193614576017833,,"rgba(38, 166, 154, 0.75)"
2021-09-16 00:00:00+00:00,23.4488585659,24.3146058971,22.9423042764,24.3146058971,365991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.714262198708095,,,,,,,,,,,,,,,20.25929989975377,,"rgba(38, 166, 154, 0.75)"
2021-09-17 00:00:00+00:00,22.306808895,23.6975306717,21.9015654634,23.4304384099,1491413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.875199452483205,,,,,,,,,,,,,,,20.433892590123943,,"rgba(38, 166, 154, 0.5)"
2021-09-20 00:00:00+00:00,21.8923553854,22.0245200046,20.9805576642,21.1555491461,382018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.891108376280865,,,,,,,,,,,,,,,20.456035554795893,,"rgba(38, 166, 154, 0.5)"
2021-09-21 00:00:00+00:00,21.7449941375,22.4081197529,20.9897677422,22.0765569452,320448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.905363474869482,,,,,,,,,,,,,,,20.47523691112766,,#000000
2021-09-22 00:00:00+00:00,22.5646910788,23.2370267721,22.2239181931,22.2239181931,320877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.93552987182006,,,,,,,,,,,,,,,20.508348098598336,,#000000
2021-09-23 00:00:00+00:00,23.2093965381,23.5225391899,22.5554810008,22.5554810008,347062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,20.974634796348514,,,,,,,,,,,,,,,20.54979439920186,,#000000
2021-09-24 00:00:00+00:00,22.6660019367,23.38438802,22.4541701429,22.7212624046,302154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.003496144841563,,,,,,,,,,,,,,,20.581222391439404,,#000000
2021-09-27 00:00:00+00:00,23.6330601257,24.5632780029,23.2093965381,23.2093965381,554434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.080959280815236,,,,,,,,,,,,,,,20.660502675856094,,"rgba(38, 166, 154, 0.5)"
2021-09-28 00:00:00+00:00,23.8817322315,24.2777655851,23.2370267721,23.9369926995,459357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.141894211041194,,,,,,,,,,,,,,,20.72322880958223,,"rgba(38, 166, 154, 0.5)"
2021-09-29 00:00:00+00:00,22.8225732625,23.9462027775,21.9199856194,23.9462027775,702340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.200039364686155,,,,,,,,,,,,,,,20.787666124043383,,"rgba(38, 166, 154, 0.5)"
2021-09-30 00:00:00+00:00,23.9646229334,24.1948748832,23.0159849003,23.0159849003,424546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.249634580591028,,,,,,,,,,,,,,,20.8393924375646,,"rgba(38, 166, 154, 0.5)"
2021-10-01 00:00:00+00:00,26.0645207155,26.543444771,24.2132950392,24.2132950392,981129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.43883113014822,,,,,,,,,,,,,,,21.025824640768086,,"rgba(38, 166, 154, 0.5)"
2021-10-04 00:00:00+00:00,29.5643503522,29.5643503522,27.0315789045,27.1236796845,1257476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,21.822663375823307,,,,,,,,,,,,,,,21.39303566879526,,"rgba(38, 166, 154, 1.0)"
2021-10-05 00:00:00+00:00,30.4853581513,31.4247861064,28.7815858237,30.752450413,1477632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,22.313105610737143,,,,,,,,,,,,,,,21.862334219364858,,"rgba(38, 166, 154, 1.0)"
2021-10-06 00:00:00+00:00,30.2090558116,30.6695597111,28.414011611,29.5735604302,801648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,22.541669180527002,,,,,,,,,,,,,,,22.083608221148154,,"rgba(38, 166, 154, 1.0)"
2021-10-07 00:00:00+00:00,31.2129543126,31.6089876662,30.0173019878,30.2366860455,776893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,22.78431119810097,,,,,,,,,,,,,,,22.317772265164866,,"rgba(38, 166, 154, 1.0)"
2021-10-08 00:00:00+00:00,31.2682147806,32.4437891354,30.8813915049,31.3971558724,859276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.05496396053039,,,,,,,,,,,,,,,22.579367048958492,,"rgba(38, 166, 154, 1.0)"
2021-10-11 00:00:00+00:00,31.2958450145,33.0273396769,31.0287527528,32.1247520338,656359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.256517660044405,,,,,,,,,,,,,,,22.774759155543332,,"rgba(38, 166, 154, 1.0)"
2021-10-12 00:00:00+00:00,30.1353751876,31.4155760284,29.7782083631,30.9734922848,548233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.392496908885448,,,,,,,,,,,,,,,22.908354445231232,,"rgba(38, 166, 154, 1.0)"
2021-10-13 00:00:00+00:00,30.8906015829,31.0313315746,29.1683169985,29.6564511321,418980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.49186253076831,,,,,,,,,,,,,,,23.006309664921087,,"rgba(38, 166, 154, 1.0)"
2021-10-14 00:00:00+00:00,29.5643503522,31.8257008014,29.4814596502,31.4708364964,437963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.591675965585992,,,,,,,,,,,,,,,23.105000678065835,,"rgba(38, 166, 154, 0.75)"
2021-10-15 00:00:00+00:00,30.0801147197,31.3142651705,29.9972240178,30.6511395551,470479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,23.69837709620142,,,,,,,,,,,,,,,23.210569213034983,,"rgba(38, 166, 154, 0.75)"
2021-10-18 00:00:00+00:00,32.879978429,33.3681125626,30.3011565915,30.3840472934,1433777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.08170798272655,,,,,,,,,,,,,,,23.586402839836563,,"rgba(38, 166, 154, 0.75)"
2021-10-19 00:00:00+00:00,28.7354433329,33.1931210807,28.5144014612,33.0641799889,1359343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.33086212479249,,,,,,,,,,,,,,,23.837015141680503,,"rgba(38, 166, 154, 0.75)"
2021-10-20 00:00:00+00:00,28.4591409932,28.707813099,27.2526207763,28.3854603693,1013914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.444088208968765,,,,,,,,,,,,,,,23.956206089986484,,"rgba(38, 166, 154, 0.5)"
2021-10-21 00:00:00+00:00,27.565763428,28.0631076396,26.4329238351,27.7868052998,698181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.502455903347776,,,,,,,,,,,,,,,24.019803144068575,,"rgba(38, 166, 154, 0.5)"
2021-10-22 00:00:00+00:00,27.584183584,28.1080528202,27.0224609273,27.5197130381,347522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.53279586393733,,,,,,,,,,,,,,,24.052588465615234,,#000000
2021-10-25 00:00:00+00:00,27.8973262357,28.9288549708,27.8144355338,27.9341665477,491462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.583543554885257,,,,,,,,,,,,,,,24.106205539420923,,#000000
2021-10-26 00:00:00+00:00,27.8789060797,28.4775611492,27.4276122582,27.9710068597,368212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.617737927063757,,,,,,,,,,,,,,,24.142749550877877,,#000000
2021-10-27 00:00:00+00:00,26.1934618073,28.1091580295,25.8070069348,27.2710409323,521408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.64750025980687,,,,,,,,,,,,,,,24.176955570163834,,"rgba(239, 83, 80, 1.0)"
2021-10-28 00:00:00+00:00,25.5948067379,26.571075005,25.465865646,26.3868734452,450861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.662490813488457,,,,,,,,,,,,,,,24.196372716765662,,"rgba(239, 83, 80, 1.0)"
2021-10-29 00:00:00+00:00,25.3369245541,26.0276804035,24.7290594067,25.8342687657,436611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,24.670681744365968,,,,,,,,,,,,,,,24.209150266086276,,"rgba(239, 83, 80, 1.0)"
