date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_816,Gap_Up_aVWAP_780,Gap_Up_aVWAP_678,Gap_Up_aVWAP_618,Gap_Up_aVWAP_558,Gap_Up_aVWAP_553,Gap_Up_aVWAP_552,Gap_Up_aVWAP_534,Gap_Up_aVWAP_521,Gap_Up_aVWAP_444,Gap_Down_aVWAP_888,Gap_Down_aVWAP_858,Gap_Down_aVWAP_846,Gap_Down_aVWAP_840,Gap_Down_aVWAP_450,Gap_Down_aVWAP_443,Gap_Down_aVWAP_438,Gap_Down_aVWAP_270,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-06 18:00:00+00:00,2.95,2.95,2.95,2.95,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9171874204227146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60782556916038,11.664358304505932,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-76.0,-31.096330603520084,False,False,False,False,4.0943885879896,False,False,False,False
2025-02-06 19:00:00+00:00,2.95,2.95,2.95,2.95,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9171874204227146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.16865939171453,15.212421444077478,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-76.0,-31.79251152439574,False,False,False,False,4.030909695152552,False,False,False,False
2025-02-06 20:00:00+00:00,2.95,3.02,2.95,3.02,13.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9252922517861544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.06419430898849,19.568479150420657,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63.0,-32.27634855502526,False,False,False,False,4.169965358793598,False,False,False,False
2025-02-07 15:00:00+00:00,3.02,3.02,3.02,3.02,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9252922517861544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3278842538378,22.780363292132037,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63.0,-32.752684236342695,False,False,False,False,4.1053147330758675,False,False,False,False
2025-02-07 16:00:00+00:00,3.02,3.02,3.02,3.02,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9252922517861544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50367755040399,25.32732238350158,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63.0,-33.22163486833738,False,False,False,False,4.041666442640582,False,False,False,False
2025-02-07 17:00:00+00:00,3.02,3.02,3.02,3.02,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9252922517861544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.95420641478147,27.477398676791537,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63.0,-33.68331494789804,False,False,False,False,3.979004947405844,False,False,False,False
2025-02-07 18:00:00+00:00,3.02,3.02,3.02,3.02,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9252922517861544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.92122565769978,29.374498659441613,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-63.0,-34.13783719676783,False,False,False,False,3.9173149482212573,False,False,False,False
2025-02-07 19:00:00+00:00,3.02,3.04,3.02,3.04,8.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9655598570216894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.92786542469294,31.41759520309411,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-34.46128158131407,False,False,False,False,3.9806123908844935,False,False,False,False
2025-02-07 20:00:00+00:00,3.04,3.04,3.04,3.04,11.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.9892025222673326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.59895860268838,33.18532220921594,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-34.77971132423943,False,False,False,False,4.089440105754501,False,False,False,False
2025-02-10 15:00:00+00:00,3.04,3.04,3.04,3.04,12.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04635405468534,34.746369221752985,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-35.093204171925635,False,False,False,False,4.212084445200167,False,False,False,False
2025-02-10 16:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.34461768934997,36.139542885014095,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-35.401836665384145,False,False,False,False,4.1467808103908625,False,False,False,False
2025-02-10 17:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.54346011245974,37.387446476288076,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-35.70568415894408,False,False,False,False,4.082489635035965,False,False,False,False
2025-02-10 18:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.67602172786624,38.504391623225885,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-36.004820838650375,False,False,False,False,4.019195222089671,False,False,False,False
2025-02-10 19:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76439613813724,39.50079925683545,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-36.299319740376724,False,False,False,False,3.9568821178712263,False,False,False,False
2025-02-10 20:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.82331241165124,40.38550904118679,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-36.589252767657705,False,False,False,False,3.8955351082918273,False,False,False,False
2025-02-11 15:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.86258992732725,41.16687878704967,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-36.874690709244405,False,False,False,False,3.835139215140016,False,False,False,False
2025-02-11 16:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.88877493777792,41.85321276938599,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-37.1557032563879,False,False,False,False,3.7756796924246667,False,False,False,False
2025-02-11 17:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9062316114117,42.45284160439887,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-37.43235901985475,False,False,False,False,3.717142022774672,False,False,False,False
2025-02-11 18:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.91786939383422,42.97404139214228,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-37.7047255466787,False,False,False,False,3.6595119138944443,False,False,False,False
2025-02-11 19:00:00+00:00,3.04,3.04,3.04,3.04,0.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0026136862675554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92562791544924,43.424896865068845,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55.0,-37.97286933665267,False,False,False,False,3.6027752950743754,False,False,False,False
2025-02-11 20:00:00+00:00,3.04,3.04,3.01,3.01,5.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.014094712242864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.93032099741589,30.946971448745018,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60.0,-38.314375238409994,False,False,False,False,3.624437693600354,False,False,False,False
2025-02-12 15:00:00+00:00,3.01,3.01,3.01,3.01,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.014094712242864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26678305206032,20.359309696479016,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60.0,-38.65058647502379,False,False,False,False,3.5682448611414337,False,False,False,False
2025-02-12 16:00:00+00:00,3.01,3.01,3.01,3.01,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.014094712242864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.82442442182327,13.846046627066258,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-60.0,-38.98158513432575,False,False,False,False,3.512923235387303,False,False,False,False
2025-02-12 17:00:00+00:00,3.01,3.01,3.01,3.01,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.014094712242864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.196185334998574,9.69438771964186,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-60.0,-39.30745203146798,False,False,False,False,3.458459309257267,False,False,False,False
2025-02-12 18:00:00+00:00,3.01,3.01,3.01,3.01,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.014094712242864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.44402594378211,6.882527486977494,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-60.0,-39.62826672865452,False,False,False,False,3.4048397850827357,False,False,False,False
2025-02-12 19:00:00+00:00,3.01,3.01,3.01,3.01,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.014094712242864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.94258634963779,4.815483251993143,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-60.0,-39.944107554566855,False,False,False,False,3.352051571360523,False,False,False,False
2025-02-12 20:00:00+00:00,3.01,3.04,3.0,3.0,16.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.55655915950393,-0.1888440653591772,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-76.0,-40.503113638992176,False,False,False,False,3.5481437950603594,False,False,False,False
2025-02-13 15:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.96587436608135,-3.626356331864777,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-76.0,-41.05345296241865,False,False,False,False,3.493133813741594,False,False,False,False
2025-02-13 16:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.57208450379963,-6.139047562773619,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-41.595259893233866,False,False,False,False,3.4389767003502514,False,False,False,False
2025-02-13 17:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.976224595611818,-8.102973073401074,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-42.12866671659458,False,False,False,False,3.3856592321277668,False,False,False,False
2025-02-13 18:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.912317990153277,-9.732883097114623,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-42.6538036667249,False,False,False,False,3.3331683913195844,False,False,False,False
2025-02-13 19:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.20304691984758,-11.147661204582235,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-43.17079895871366,False,False,False,False,3.2814913619968,False,False,False,False
2025-02-13 20:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.730199539643785,-12.410720025572083,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-43.67977881981888,False,False,False,False,3.230615526927082,False,False,False,False
2025-02-14 15:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.414967952841252,-13.554526993188801,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-44.1808675202868,False,False,False,False,3.1805284644941043,False,False,False,False
2025-02-14 16:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.20481356163957,-14.595174391150195,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-44.67418740369321,False,False,False,False,3.1312179456647384,False,False,False,False
2025-02-14 17:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.064710634171774,-15.540783032085827,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-45.159858916814244,False,False,False,False,3.0826719310032695,False,False,False,False
2025-02-14 18:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.971308682526583,-16.39614869853562,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-45.63800063903418,False,False,False,False,3.034878567731901,False,False,False,False
2025-02-14 19:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,3.010127424333584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.909040714763123,-17.165148351755185,False,True,False,True,False,20.0,0,,,False,False,False,False,,,False,False,False,False,-76.0,-46.10872931129722,False,False,False,False,2.9878261868368328,False,False,False,False
2025-02-14 20:00:00+00:00,3.0,3.03,3.0,3.03,5.0,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.0178510378510377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.627984088433124,-9.520380466384388,False,True,False,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-71.0,-46.494640484765476,False,False,False,False,3.0190226800641686,False,False,False,False
