date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_570,Gap_Up_aVWAP_42,aVWAP_OB_bull_828,aVWAP_OB_bull_794,aVWAP_OB_bull_322,aVWAP_OB_bear_743,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-18 14:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.018032253385593278,8.336666666666668,-0.6469888381221106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47560537228616,-25.75939145793633,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.2518793901458294,False,False,False,False,-1255.0,94.02487871777478,False,False,False,False,41.234958516284976,False,False,False,False
2025-03-18 15:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.01794084373361429,8.336666666666668,-0.6502852842316225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.946282745023055,-27.525627597527482,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.2523137626775746,False,False,False,False,-1255.0,73.10976431904959,False,False,False,False,40.59565683386195,False,False,False,False
2025-03-18 16:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.017903142811322627,8.336666666666668,-0.6516546725689999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.593400993514319,-29.17596940807327,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.2525309489434472,False,False,False,False,-1255.0,52.51891525983952,False,False,False,False,39.96626680542998,False,False,False,False
2025-03-18 17:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.01786511019171867,8.336666666666668,-0.6530419651190591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.358146492508494,-30.707298080698724,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.2526395420763835,False,False,False,False,-1255.0,32.24730417053968,False,False,False,False,39.34663476193494,False,False,False,False
2025-03-18 18:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.01782674375181509,8.336666666666668,-0.6544474318525283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.201310158504612,-32.11532046821049,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.25269383864285166,False,False,False,False,-1255.0,12.289981625259994,False,False,False,False,38.73660941678867,False,False,False,False
2025-03-18 19:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.017788041331594028,8.336666666666668,-0.6558713491376295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.096752602502022,-33.397516117789266,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.25272098692608574,False,False,False,False,-1255.0,-7.357925066604501,False,False,False,False,38.136041828931475,False,False,False,False
2025-03-19 14:00:00+00:00,8.325,8.325,8.325,8.325,0.0,,8.339790732436471,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.01774900073319925,8.336666666666668,-0.6573139999282416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.027047565166963,-34.55416828246792,False,True,False,True,False,0.0,0,0.8799999999999938,1.1200000000000063,False,False,False,False,-0.2527481352093198,-0.25273456106770276,False,False,False,False,-1255.0,-26.701213050067995,False,False,False,False,37.54478536646742,False,False,False,False
2025-03-19 15:00:00+00:00,8.325,8.325,8.26,8.26,100.0,,8.338103531688438,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.019590400296673364,8.30275,-2.1821912443136346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.565879869101766,-37.761616736521106,False,True,False,True,False,0.0,0,0.5789473684210472,1.0789473684210567,False,False,False,False,-0.34282825441539394,-0.2977814077415484,False,False,False,False,-1355.0,-47.29499269270259,False,False,False,False,38.513083267762504,False,False,False,False
2025-03-19 16:00:00+00:00,8.26,8.26,8.26,8.26,0.0,,8.338103531688438,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.021242486748104507,8.30275,-2.0124762466340944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9251014050583017,-39.98283717504762,False,True,False,True,False,0.0,0,0.55555555555555,1.44444444444445,False,False,False,False,-0.34282825441539394,-0.3203048310784712,False,False,False,False,-1355.0,-67.56948893002503,False,False,False,False,37.91598120159564,False,False,False,False
2025-03-19 17:00:00+00:00,8.26,8.26,8.26,8.26,0.0,,8.338103531688438,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.022746547109519604,8.30275,-1.879406126748294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.831249095695992,-41.58246957393862,False,True,False,True,False,0.0,0,0.55555555555555,1.44444444444445,False,False,False,False,-0.34282825441539394,-0.33156654274693254,False,False,False,False,-1355.0,-87.52965189235022,False,False,False,False,37.32813653180346,False,False,False,False
2025-03-19 18:00:00+00:00,8.26,8.26,8.26,8.26,0.0,,8.338103531688438,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.02413027704504231,8.30275,-1.7716332025613049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1020142227877856,-42.785931470068974,False,True,False,True,False,0.0,0,0.55555555555555,1.44444444444445,False,False,False,False,-0.34282825441539394,-0.33719739858116327,False,False,False,False,-1355.0,-107.18035496378664,False,False,False,False,36.749405732860765,False,False,False,False
2025-03-19 19:00:00+00:00,8.26,8.26,8.23,8.23,400.0,,8.327897702644126,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.026713697266045035,8.273312500000001,-1.6213592438607871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5291080112640896,-43.80953452758821,False,True,False,True,False,0.0,0,0.47619047619047217,1.3809523809523863,False,False,False,False,-0.34282825441539394,-0.3400128264982786,False,False,False,False,-1755.0,-132.72794635969692,False,False,False,False,42.381197892041214,True,False,False,False
2025-03-20 14:00:00+00:00,8.23,8.23,8.23,8.23,0.0,,8.327897702644126,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.029018167655012066,8.273312500000001,-1.492599412717217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147170536914959,-44.62817853438548,False,True,False,True,False,0.0,0,0.47619047619047217,1.523809523809528,False,False,False,False,-0.34282825441539394,-0.34142054045683623,False,False,False,False,-1755.0,-157.87945106729853,False,False,False,False,41.72412505650569,True,False,False,False
2025-03-20 15:00:00+00:00,8.23,8.245,8.23,8.245,399.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.030522920054428467,8.260481711644456,-0.5072159418839864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.658641434299357,-46.76867836622385,False,True,False,True,True,0.0,0,0.5111111111111052,1.4222222222222325,False,False,False,False,-0.3006672362081118,-0.321043888332474,False,False,False,False,-1356.0,-176.45496345385203,False,False,False,False,47.26328590834281,False,False,False,False
2025-03-20 16:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.031925165876102335,8.260481711644456,-0.4849375475303459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.999622032555623,-42.81441111373942,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2902817810493789,False,False,False,False,-1356.0,-194.74248340030394,False,False,False,False,46.530521785732844,False,False,False,False
2025-03-20 17:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.03323788135181363,8.260481711644456,-0.465785152807635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.893609098059795,-40.26475797022783,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.27490072740783134,False,False,False,False,-1356.0,-212.74647590572556,False,False,False,False,45.80911834719435,False,False,False,False
2025-03-20 18:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.03447129632420002,8.260481711644456,-0.44911892778421175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.82293380839591,-38.542404758269086,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2672102005870576,False,False,False,False,-1356.0,-230.47133674439647,False,False,False,False,45.09889945809056,False,False,False,False
2025-03-20 19:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.035633646413991166,8.260481711644456,-0.43446891358213136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.10915028195332,-37.302658148362326,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2633649371766707,False,False,False,False,-1356.0,-247.92139353905696,False,False,False,False,44.399691714554265,False,False,False,False
2025-03-21 14:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.0367316786468691,8.260481711644456,-0.42148119048123517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9666279309916,-36.34419663975167,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2614423054714773,False,False,False,False,-1356.0,-265.1009068175212,False,False,False,False,43.71132440115032,False,False,False,False
2025-03-21 15:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.03777100274879324,8.260481711644456,-0.40988352221999674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.538279697017114,-35.55264739737265,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.26048098961888055,False,False,False,False,-1356.0,-282.01407105290843,False,False,False,False,43.0336294491945,False,False,False,False
2025-03-21 16:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.03875634211396643,8.260481711644456,-0.39946266339922426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.919380874367455,-34.86528486911551,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2600003316925822,False,False,False,False,-1356.0,-298.66501568774703,False,False,False,False,42.36644139571862,False,False,False,False
2025-03-21 17:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.03969171742861782,8.260481711644456,-0.39004892323692203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.173448325934352,-34.24923026838564,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.259760002729433,False,False,False,False,-1356.0,-315.05780614220055,False,False,False,False,41.70959734307181,False,False,False,False
2025-03-21 18:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.040580583827548034,8.260481711644456,-0.38150539455636984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.342826626978948,-33.688210878208395,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2596398382478584,False,False,False,False,-1356.0,-331.19644480666256,False,False,False,False,41.06293691914822,False,False,False,False
2025-03-21 19:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04142593521103702,8.260481711644456,-0.37372026885060633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45574549434201,-33.17469210032925,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2595797560070711,False,False,False,False,-1356.0,-347.08487201896236,False,False,False,False,40.426302238231195,False,False,False,False
2025-03-24 14:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.042230384859794905,8.260481711644456,-0.36660124447967773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53102473925072,-32.705339333394264,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.25954971488667744,False,False,False,False,-1356.0,-362.7269670264203,False,False,False,False,39.799537862444666,False,False,False,False
2025-03-24 15:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04299622862155152,8.260481711644456,-0.3600713862772714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.581210902523196,-32.27851016944643,False,True,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.25953469432648063,False,False,False,False,-1356.0,-378.1265489329874,False,False,False,False,39.182490763802114,False,False,False,False
2025-03-24 16:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.043725495067752314,8.260481711644456,-0.35406601161331075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.614668344704846,-31.892958108171925,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2595271840463822,False,False,False,False,-1356.0,-393.2873776317008,False,False,False,False,38.57501028684394,False,False,False,False
2025-03-24 17:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.044419985762450584,8.260481711644456,-0.34853031532359613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.636973306159277,-31.54723802852844,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.259523428906333,False,False,False,False,-1356.0,-408.21315472268213,False,False,False,False,37.976948111854114,False,False,False,False
2025-03-24 18:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04508130792607471,8.260481711644456,-0.3434175350423238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65184328046223,-31.239500922627276,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2595215513363084,False,False,False,False,-1356.0,-422.9075244169041,False,False,False,False,37.38815821864707,False,False,False,False
2025-03-24 19:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04571090117781309,8.260481711644456,-0.33868751754058574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.661756596664205,-30.967490205699068,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2595206125512961,False,False,False,False,-1356.0,-437.37407442594434,False,False,False,False,36.80849685091611,False,False,False,False
2025-03-25 14:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04631005961584368,8.260481711644456,-0.3343055865805865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.668365474132187,-30.728630007418563,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.25952014315878996,False,False,False,False,-1356.0,-451.6163368379452,False,False,False,False,36.23782248113446,False,False,False,False
2025-03-25 15:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04687995018908587,8.260481711644456,-0.330241640232392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.672771392444176,-30.520144016355726,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2595199084625369,False,False,False,False,-1356.0,-465.63778897999254,False,False,False,False,35.67599577600059,False,False,False,False
2025-03-25 16:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.047421628091118107,8.260481711644456,-0.32646942476772994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.675708671318837,-30.339172602455992,False,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.25951979111441037,False,False,False,False,-1356.0,-479.4418542671244,False,False,False,False,35.122879562419186,False,False,False,False
2025-03-25 17:00:00+00:00,8.245,8.245,8.245,8.245,0.0,,8.319633993088281,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,0.04793604974198903,8.260481711644456,-0.32296594583377874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.677666857235273,-30.18287313776416,True,False,False,True,True,0.0,0,0.5777777777777676,1.4222222222222325,False,False,False,False,-0.2595196737662838,-0.2595197324403471,False,False,False,False,-1356.0,-493.0319030381767,False,False,False,False,34.57833879400958,False,False,False,False
2025-03-25 18:00:00+00:00,8.245,8.3,8.245,8.3,154.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04791386791671424,8.273752058620186,0.5478151216144744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43788797302407,-8.665474115338014,True,False,False,False,True,1.1196945363348902,0,0.6607142857142805,1.142857142857141,False,False,False,False,-0.11473171714493818,-0.18712572479264264,False,False,False,False,-1202.0,-504.0236564794453,False,False,False,False,36.429837417358264,False,False,False,False
2025-03-25 19:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.047890170896229704,8.273752058620186,0.5480861915629773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.278035383549934,4.279386897917647,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,-0.08086796420634583,False,False,False,False,-1202.0,-514.8449951386787,False,False,False,False,35.86503373646899,False,False,False,False
2025-03-26 14:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04786495643010333,8.273752058620186,0.5483749142892098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.83813365723384,12.170437989405528,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,-0.02773908391319742,False,False,False,False,-1202.0,-525.4985611055208,False,False,False,False,35.30898670179505,False,False,False,False
2025-03-26 15:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04783822211889934,8.273752058620186,0.5486813727018706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.87819917302312,17.14501458372355,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,-0.0011746437666232176,False,False,False,False,-1202.0,-535.9869555069856,False,False,False,False,34.761560551379624,False,False,False,False
2025-03-26 16:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04780996541302311,8.273752058620186,0.5490056550566949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5715761835493,20.476468367027493,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,0.012107576306663884,False,False,False,False,-1202.0,-546.3127391425362,False,False,False,False,34.22262162810242,False,False,False,False
2025-03-26 17:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04778018361148937,8.273752058620186,0.5493478550279789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.70049419056676,22.904668020581852,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,0.018748686343307435,False,False,False,False,-1202.0,-556.4784331093185,False,False,False,False,33.69203834704656,False,False,False,True
2025-03-26 18:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0477488738606123,8.273752058620186,0.5497080717848387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7864395285784,24.845392125375326,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,0.02206924136162921,False,False,False,False,-1202.0,-566.4865194177012,False,False,False,False,33.16968116337142,False,False,False,True
2025-03-26 19:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04771603315261599,8.273752058620186,0.5500864100723272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.17706975391948,26.52165963505081,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,0.023729518870790098,False,False,False,False,-1202.0,-576.3394415972716,False,False,False,False,32.65542254068349,False,False,False,True
2025-03-27 14:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04768165832416367,8.273752058620186,0.5504829802975411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.10415657081354,28.04506203698422,True,False,True,False,True,1.1196945363348902,0,0.857142857142859,1.142857142857141,False,False,False,False,0.025389796379950987,0.024559657625370542,False,False,False,False,-1202.0,-586.039605293438,False,False,False,False,32.1491369198977,False,False,False,True
2025-03-27 15:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.047645746054804115,8.273752058620186,0.5508978986208591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.72221444874292,29.465319882899024,True,False,True,False,True,1.1196945363348902,0,0.8518518518518537,1.1851851851851827,False,False,False,False,0.025389796379950987,0.024974727002660763,False,False,False,False,-1202.0,-595.58937885478,False,False,False,False,31.650700688581455,False,False,False,True
2025-03-27 16:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04718632799393666,8.273752058620186,0.5562615803286808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.13425303402917,30.799838371801073,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.025182261691305875,False,False,False,False,-1202.0,-604.9910939112949,False,False,False,False,31.15999215077399,False,False,False,True
2025-03-27 17:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04670850762641173,8.273752058620186,0.5619520450054488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.40894542422001,32.05082524777606,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.025286029035628432,False,False,False,False,-1202.0,-614.2470459436779,False,False,False,False,30.67689149727362,False,False,False,True
2025-03-27 18:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04621171412666337,8.273752058620186,0.5679932431822533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.59207368434723,33.21479395985017,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.02533791270778971,False,False,False,False,-1202.0,-623.3594948437759,False,False,False,False,30.201280776385655,False,False,False,True
2025-03-27 19:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.045695328678816344,8.273752058620186,0.5744119177762436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7141591910987,34.2874999941524,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.02536385454387035,False,False,False,False,-1202.0,-632.330665466353,False,False,False,False,29.73304386512386,False,False,False,True
2025-03-28 14:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.045158679191362065,8.273752058620186,0.581238022232399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79554952893302,35.26621480371361,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.025376825461910668,False,False,False,False,-1202.0,-641.162748172301,False,False,False,False,29.272066440858374,False,False,False,True
2025-03-28 15:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.04460103420610737,8.273752058620186,0.5885052184781056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8498097541559,36.15051005732819,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.025383310920930827,False,False,False,False,-1202.0,-649.857899363428,False,False,False,False,28.818235953403207,False,False,False,True
2025-03-28 16:00:00+00:00,8.3,8.3,8.3,8.3,0.0,,8.318304532363195,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.044021595846846194,8.273752058620186,0.5962514732799069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.88598323763782,36.94226059850571,True,False,True,False,True,1.1196945363349116,0,0.8148148148148172,1.1851851851851827,False,False,False,False,0.025389796379950987,0.02538655365044091,False,False,False,False,-1202.0,-658.4182420089562,False,False,False,False,28.37144159753649,False,False,False,True
