date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_42,Gap_Up_aVWAP_12,Gap_Down_aVWAP_16,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-29 00:00:00+00:00,837.48,839.6,836.55,837.5,451662,,839.9261399454745,834.7225363068936,"rgba(38, 166, 154, 0.5)",0.0,0.0,,834.2246163634811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.55353206042587,15.460990996833957,False,False,True,False,True,,0,1.0453583918596827,0.9197405987727635,False,False,False,False,0.29889214238280215,0.2938805214238848,False,False,False,False,1328036,214126.82752825678,False,False,False,False,558919.7200285814,False,False,False,False
2022-08-05 00:00:00+00:00,837.2,838.3475,836.88,837.1,317276,,839.8724115366123,834.8073850590652,"rgba(38, 166, 154, 0.5)",0.0,0.0,,834.3658436070593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58992360682387,15.891088118511732,False,False,True,False,True,,0,1.0210738264117079,0.9755642519190717,False,False,False,False,0.297487401509881,0.2956839614668829,False,False,False,False,1010760,273136.6921557933,False,False,False,False,541020.1852116495,False,False,False,False
2022-08-12 00:00:00+00:00,838.5,838.95,837.0,837.0,267544,,839.8411419878613,834.8920483266687,"rgba(38, 166, 154, 0.5)",0.0,0.0,,834.4956908739125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.71952179258946,16.388449039071702,False,False,True,False,True,,0,0.989731022791972,0.9892705305404907,False,False,False,False,0.29858749440748883,0.2971357279371859,False,False,False,False,1278304,347593.5297738827,False,False,False,False,520762.69001078664,False,False,False,False
2022-08-19 00:00:00+00:00,842.19,843.5,838.32,838.9,187626,,839.8599430212764,835.0045236360336,"rgba(38, 166, 154, 0.5)",0.0,0.0,,837.5599516168415,,0.0,0.0,0.0,0.0,1.0,840.8,838.95,35.0,71.11199670718638,17.108701837377282,False,False,True,False,True,,0,0.9963227967391457,0.9702039809654763,False,False,False,False,0.3075516052863158,0.3023436666117508,False,False,False,False,1465930,430433.26830915065,False,False,False,False,496085.8981581358,False,False,False,False
2022-08-26 00:00:00+00:00,841.21,841.82,840.8,840.8,179313,,839.8767622194264,835.107422530111,"rgba(38, 166, 154, 0.5)",0.0,0.0,,837.6605491858882,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.18203658321508,17.48841783224087,False,False,True,False,True,,0,1.0450579027675864,0.9586995911376944,False,False,False,False,0.3087769797516426,0.3055603231816967,False,False,False,False,1286617,493854.2854714358,False,False,False,False,472621.2390353109,False,False,False,False
2022-09-02 00:00:00+00:00,840.02,842.045,840.02,840.9,311191,,839.8932802393064,835.2621050757908,"rgba(38, 166, 154, 0.5)",0.0,0.0,,837.7445378276677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9648047424057,17.55411469660416,False,False,True,False,True,,0,1.0518304282684074,0.9179198660298099,False,False,False,False,0.307926780936221,0.30674355205895887,False,False,False,False,975426,529526.2643254035,False,False,False,False,460663.44355121383,False,False,False,False
2022-09-09 00:00:00+00:00,841.01,843.3,839.9,840.33,332098,,839.9251261014462,835.4383301353787,"rgba(38, 166, 154, 0.5)",0.0,0.0,,837.9451958813326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.90724507183569,17.76331655341332,False,False,True,False,True,,0,1.236505545828874,0.8392734506422447,False,False,False,False,0.3012869934230438,0.3040152727410014,False,False,False,False,1307524,587155.7262272255,False,False,False,False,451140.07736223505,False,False,False,False
2022-09-16 00:00:00+00:00,843.0,843.525,841.25,841.57,397551,,839.9907871210769,835.6758936529653,"rgba(38, 166, 154, 0.5)",0.0,0.0,,838.2699114473023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.06887198005312,18.16946766758764,False,False,True,False,True,,0,1.108484286154945,0.9477645471200075,False,False,False,False,0.02435223111367137,0.16418375192733636,False,False,False,False,1705075,669964.561321505,False,False,False,False,447170.5160761436,False,False,False,False
2022-09-23 00:00:00+00:00,841.98,845.66,841.46,841.52,330960,,840.0519047498306,835.8738349196072,"rgba(38, 166, 154, 0.5)",0.0,0.0,,839.2649393664655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.91571397165478,18.240450868173028,False,False,True,False,True,,0,1.0033509654620187,1.1016459523478743,False,False,False,False,0.06055722052799608,0.11237048622766622,False,False,False,False,1374115,722123.8530754676,False,False,False,False,438562.32970013295,False,False,False,False
2022-09-30 00:00:00+00:00,839.37,842.69,839.37,841.26,605516,,840.0669621562695,836.0897671340813,"rgba(38, 166, 154, 0.5)",0.0,0.0,,840.0572847550276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.10488762697308,18.240450868173028,False,False,True,False,True,,0,0.947772401006876,1.112266363818066,False,False,False,False,-0.01749186225710552,0.047439311985280355,False,False,False,False,768599,725566.4565513589,False,False,False,False,450929.2682408638,False,False,False,False
2022-10-07 00:00:00+00:00,843.1,844.41,840.83,840.99,448540,,840.1363812563155,836.314451706883,"rgba(38, 166, 154, 0.5)",0.0,0.0,,840.5608774541658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9872193701962,18.240450868173028,False,False,True,False,True,,0,0.9175329927443305,1.0689205536142488,False,False,False,False,0.1312965891249812,0.08936795055513078,False,False,False,False,1217139,761979.2375475545,False,False,False,False,450752.2854082072,False,False,False,False
2022-10-14 00:00:00+00:00,842.19,843.25,841.05,842.21,358234,,840.1769738314574,836.4672347446515,"rgba(38, 166, 154, 0.5)",0.0,0.0,,840.6949658972082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64324336873881,18.240450868173028,False,False,True,False,True,,0,0.9406105432215556,1.0291637359971173,False,False,False,False,0.2624127842118493,0.17589036738349006,False,False,False,False,858905,769158.9236551431,False,False,False,False,443899.07908167335,False,False,False,False
2022-10-21 00:00:00+00:00,847.79,848.0,847.6,847.74,868558,847.7966666666666,840.5298166956876,837.1420313961415,"rgba(38, 166, 154, 0.5)",0.0,0.0,,842.3674907609552,,0.0,0.0,0.0,0.0,1.0,847.79,843.25,0.0,70.10435550583806,18.240450868173028,False,False,True,False,True,,0,1.043194770781176,0.9733988639347613,False,False,False,False,0.3428282500353961,0.25935930870944307,False,False,False,False,1727463,840144.4107917992,False,False,False,False,475355.29544599383,False,False,False,False
2022-10-28 00:00:00+00:00,847.79,847.79,847.79,847.79,0,847.7966666666666,840.5298166956876,837.1420313961415,"rgba(38, 166, 154, 0.5)",0.0,0.0,,842.3674907609552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.43372131805181,18.454363345679255,False,False,True,False,True,,0,1.0697529025088073,0.9599914875505436,False,False,False,False,0.3423903135387168,0.30087481112407993,False,False,False,False,1727463,905871.7136961104,False,False,False,False,440143.7920796239,False,False,False,False
