date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_774,Gap_Up_aVWAP_360,Gap_Up_aVWAP_342,Gap_Up_aVWAP_340,Gap_Up_aVWAP_246,Gap_Up_aVWAP_174,Gap_Up_aVWAP_168,Gap_Up_aVWAP_144,Gap_Up_aVWAP_141,Gap_Up_aVWAP_132,Gap_Down_aVWAP_798,Gap_Down_aVWAP_534,Gap_Down_aVWAP_462,Gap_Down_aVWAP_414,Gap_Down_aVWAP_240,Gap_Down_aVWAP_114,aVWAP_OB_bull_581,aVWAP_OB_bull_554,aVWAP_OB_bear_847,aVWAP_OB_bear_780,aVWAP_OB_bear_210,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-13 16:00:00+00:00,4.33,4.33,4.33,4.33,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.307118347604253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.55590508789531,-2.862083274941888,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,109.0,31.12103859475433,False,False,False,False,140.7137265335814,False,False,False,False
2025-02-13 17:00:00+00:00,4.33,4.33,4.33,4.33,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.307118347604253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.73990651609501,-0.9096760657334073,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,109.0,32.328464352975196,False,False,False,False,138.53211837027004,False,False,False,False
2025-02-13 18:00:00+00:00,4.33,4.45,4.33,4.45,703.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.3926364317427185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.17881394916012,7.703103627143939,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,812.0,44.416395138200386,False,False,False,False,147.28355839553717,False,False,False,False
2025-02-13 19:00:00+00:00,4.45,4.465,4.445,4.465,3.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.392867550129007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.88515025510584,13.509112961655575,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,815.0,56.36342777171666,False,False,False,False,145.0466040018079,False,False,False,False
2025-02-13 20:00:00+00:00,4.465,4.465,4.42,4.46,219.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.404175296576282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54953007623433,16.565887030691414,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,596.0,64.72988625587608,False,False,False,False,146.19316828084965,False,False,False,False
2025-02-14 15:00:00+00:00,4.46,4.46,4.46,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.404175296576282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.99244995698666,18.734992963850914,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,596.0,72.96663220539737,False,False,False,False,143.92660753230933,False,False,False,False
2025-02-14 16:00:00+00:00,4.46,4.46,4.46,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.404175296576282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.62106321082155,20.395802245568348,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,596.0,81.0756766673292,False,False,False,False,141.69518726049057,False,False,False,False
2025-02-14 17:00:00+00:00,4.46,4.46,4.46,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.404175296576282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.70680538004481,21.762586094324234,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,596.0,89.05899950969619,False,False,False,False,139.4983626518008,False,False,False,False
2025-02-14 18:00:00+00:00,4.46,4.46,4.46,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.404175296576282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.43063349286032,22.951666842187905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,596.0,96.9185499048947,False,False,False,False,137.33559733936977,False,False,False,False
2025-02-14 19:00:00+00:00,4.46,4.46,4.46,4.46,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.404175296576282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.91318556807066,24.02288406233491,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,596.0,104.65624680559401,False,False,False,False,135.20636327209272,False,False,False,False
2025-02-14 20:00:00+00:00,4.46,4.52,4.46,4.52,37.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5651904545332,27.1020462131401,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,112.84762282411192,False,False,False,False,133.6837839965564,False,False,False,False
2025-02-17 15:00:00+00:00,4.52,4.52,4.52,4.52,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.33319371217489,29.265155563852645,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,120.91200076482336,False,False,False,False,131.61116719040822,False,False,False,False
2025-02-17 16:00:00+00:00,4.52,4.52,4.52,4.52,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.51186255060269,30.861546943935906,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,128.85134959017495,False,False,False,False,129.57068397815382,False,False,False,False
2025-02-17 17:00:00+00:00,4.52,4.52,4.52,4.52,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.29764177622121,32.10210329791873,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,136.6676077360637,False,False,False,False,127.56183616453903,False,False,False,False
2025-02-17 18:00:00+00:00,4.52,4.52,4.52,4.52,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.82149459330023,33.11244973457511,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,144.362683585117,False,False,False,False,125.5841332782671,False,False,False,False
2025-02-17 19:00:00+00:00,4.52,4.52,4.52,4.52,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.17072980468625,33.966479135701036,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,151.93845593263455,False,False,False,False,123.63709245224746,False,False,False,False
2025-02-17 20:00:00+00:00,4.52,4.52,4.52,4.52,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.407377891025983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.40355327894359,34.7072585707256,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,633.0,159.3967744453069,False,False,False,False,121.72023830570099,False,False,False,False
2025-02-18 15:00:00+00:00,4.655,4.67,4.6,4.63,220.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.444892376463047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68833298351083,37.27650390805586,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,853.0,170.15031282599983,False,False,False,False,123.24395554127152,False,False,False,False
2025-02-18 16:00:00+00:00,4.63,4.64,4.625,4.64,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.458224279588148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28709465869618,39.073920583709196,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,953.0,182.2875172783099,False,False,False,False,122.88358413753087,False,False,False,False
2025-02-18 17:00:00+00:00,4.64,4.64,4.6,4.6,220.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.478943122876597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.46281974338493,41.96275514660404,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,733.0,190.82569530500277,False,False,False,False,124.38926500361568,False,False,False,False
2025-02-18 18:00:00+00:00,4.6,4.635,4.6,4.635,20.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.480675248698044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.98402612960444,39.735370728141405,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,753.0,199.54157599794846,False,False,False,False,122.77082678650535,False,False,False,False
2025-02-18 19:00:00+00:00,4.635,4.635,4.635,4.635,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.480675248698044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33149705375078,38.218942660935056,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,753.0,208.12232675767018,False,False,False,False,120.86740311539674,False,False,False,False
2025-02-18 20:00:00+00:00,4.635,4.725,4.635,4.71,45.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.526943896397588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.36567774727786,38.218942660935056,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,798.0,217.267717040497,False,False,False,False,119.69116430740608,False,False,False,False
2025-02-19 15:00:00+00:00,4.66,4.685,4.65,4.65,153.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.534082991365709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.6002814888127,33.8608087225155,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,645.0,223.899225303435,False,False,False,False,120.2075803646556,False,False,False,False
2025-02-19 16:00:00+00:00,4.65,4.65,4.65,4.65,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.534082991365709,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.75668398316925,30.433106189076398,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,645.0,230.42791948477708,False,False,False,False,118.34389694814931,False,False,False,False
2025-02-19 17:00:00+00:00,4.65,4.65,4.6,4.635,120.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.537256691403955,,0.0,0.0,0.0,0.0,-1.0,4.65,4.635,0.0,70.71440161526081,26.83416795193328,True,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,525.0,234.99492848501308,False,False,False,False,118.36957296445706,False,False,False,False
2025-02-19 18:00:00+00:00,4.635,4.635,4.61,4.625,74.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.539438159424024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.03212576815153,23.55906927975785,False,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,451.0,238.34384432245474,False,False,False,False,117.68167260841896,False,False,False,False
2025-02-19 19:00:00+00:00,4.625,4.625,4.61,4.61,24.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.540008005683855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.10715197142868,20.026108514200686,False,False,True,False,False,20.0,0,,,False,False,False,False,,,False,False,False,False,427.0,241.26874596086628,False,False,False,False,116.2292435757303,False,False,False,False
2025-02-19 20:00:00+00:00,4.61,4.61,4.57,4.6,43.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.540316682313469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.52304211454927,16.77453972124438,False,True,True,False,False,18.635770662680113,0,,,False,False,False,False,,,False,False,False,False,384.0,243.48163362038775,False,False,False,False,115.09390646602905,False,False,False,False
2025-02-20 15:00:00+00:00,4.6,4.6,4.6,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.540316682313469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.133635543296336,14.546840183759727,False,True,True,False,False,18.635770662680113,0,,,False,False,False,False,,,False,False,False,False,384.0,245.66021294410268,False,False,False,False,113.30950481539294,False,False,False,False
2025-02-20 16:00:00+00:00,4.6,4.6,4.6,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.540316682313469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54069782912771,12.920160557001125,False,True,True,False,False,18.635770662680113,0,,,False,False,False,False,,,False,False,False,False,384.0,247.80501584419412,False,False,False,False,111.55276830662716,False,False,False,False
2025-02-20 17:00:00+00:00,4.6,4.6,4.6,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.540316682313469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.478739353015285,11.647624595327422,False,True,True,False,False,18.635770662680102,0,,,False,False,False,False,,,False,False,False,False,384.0,249.9165659861446,False,False,False,False,109.82326802280348,False,False,False,False
2025-02-20 18:00:00+00:00,4.6,4.6,4.47,4.495,17.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.5395060044524245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.58509522328244,3.2218198781161504,False,True,False,True,False,4.622559675700153,0,,,False,False,False,False,,,False,False,False,False,367.0,251.73181302511912,False,False,False,False,108.3841475883414,False,False,False,False
