date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_190,Gap_Up_aVWAP_124,Gap_Up_aVWAP_108,Gap_Down_aVWAP_24,aVWAP_OB_bull_189,aVWAP_OB_bull_132,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-17 00:00:00+00:00,74.96,78.98,74.17,77.15,8804816,,,,61.48776081708614,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,70.81370968080063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32565091941291,4.481002549588467,False,False,True,False,True,0.0,1,1.037449015363556,0.9373438465091175,False,False,False,False,0.3428282508715775,0.3366155004705904,False,False,False,False,-44865107,-53270537.499173105,False,False,False,False,7078388.990880591,False,False,False,False
2023-02-24 00:00:00+00:00,72.92,75.98,72.51,73.7,3784555,,,,61.66781747343697,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,70.85599315484886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.917603488114906,4.481002549588467,False,False,True,False,True,0.0,1,1.04786288592586,0.9210457399802754,False,False,False,False,0.2622737870765575,0.29944464377357394,False,False,False,False,-48649662,-52928250.42516028,False,False,False,False,6834401.287852399,False,False,False,False
2023-03-03 00:00:00+00:00,74.45,74.965,70.96,72.84,5523331,,,,61.914140158398986,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,70.90588859478126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.03508603182416,4.481002549588467,True,False,True,False,True,0.0,1,1.065007908641172,0.9103406885565889,False,False,False,False,0.21937370883073384,0.2594091763021539,False,False,False,False,-43126331,-52202182.319592856,False,False,False,False,6737284.970233703,False,False,False,False
2023-03-10 00:00:00+00:00,67.45,76.17,67.08,74.66,4859092,,,,62.064280486381314,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,70.7191131066191,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.785986375233655,4.481002549588467,True,False,True,False,False,0.0,1,1.0341492432087072,0.918537531119875,False,False,False,False,0.17546298057097198,0.21743607843656293,False,False,False,False,-47985423,-51889829.77740079,False,False,False,False,6598159.565031206,False,False,False,False
2023-03-17 00:00:00+00:00,69.56,70.87,65.19,66.49,6494515,,,,62.21680660493556,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,70.8486079591053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.795411727811384,4.481002549588467,True,False,True,False,False,0.0,1,1.0262086964214625,0.949683726279471,False,False,False,False,0.06023062076708507,0.138833349601824,False,False,False,False,-41490908,-51119539.2753711,False,False,False,False,6590482.189843709,False,False,False,False
2023-03-24 00:00:00+00:00,68.51,70.88,67.25,69.11,4237109,,,,62.31764794920636,,,#000000,0.0,0.0,,70.72022088024691,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75087773668096,7.471090188335694,True,False,False,False,False,0.0,1,1.0631693510835842,0.923057935158849,False,False,False,False,0.0931102470649368,0.1159717983333804,False,False,False,False,-45728017,-50720167.25497323,False,False,False,False,6416158.249855286,False,False,False,False
2023-03-31 00:00:00+00:00,73.22,73.46,67.51,69.12,4734167,,,,62.46861659607065,,,"rgba(38, 166, 154, 0.75)",0.0,0.0,,70.90201381964657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.369437995142626,7.471090188335694,True,False,True,False,False,0.0,1,1.0595373383372786,0.9005493622187359,False,False,False,False,0.13856426389940932,0.12726803111639484,False,False,False,False,-40993850,-49999699.3101604,False,False,False,False,6291566.305421562,False,False,False,False
2023-04-07 00:00:00+00:00,69.23,73.79,67.54,71.41,4833200,,,,62.59745219192964,,,#000000,0.0,0.0,,70.86467345416158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.509307851895706,7.171758197252565,True,False,False,False,False,0.0,1,1.0508009637159819,0.9262189727410821,False,False,False,False,0.14436300270412586,0.13581551691026034,False,False,False,False,-45827050,-49690614.176074445,False,False,False,False,6183539.171686631,False,False,False,False
2023-04-14 00:00:00+00:00,67.65,69.795,66.27,68.57,4362135,,,,62.67622790207697,,,#000000,0.0,0.0,,70.63553589383804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4045141695665,6.046352087498171,True,False,False,False,False,0.0,1,1.0713403759089035,0.9300601362784103,False,False,False,False,0.05415122697963246,0.0949833719449464,False,False,False,False,-50189185,-49727545.348217085,False,False,False,False,6048620.344154288,False,False,False,False
2023-04-21 00:00:00+00:00,67.02,69.74,65.3,67.84,4622491,,,,62.74865066523228,,,#000000,0.0,0.0,,70.39390447368365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.41571585422427,5.038943572811128,True,False,False,False,False,0.0,1,1.0649297852322488,0.9327471455286725,False,False,False,False,-0.021240339142275636,0.03687151640133538,False,False,False,False,-54811676,-50104147.618719526,False,False,False,False,5942981.133476193,False,False,False,False
2023-04-28 00:00:00+00:00,63.48,67.46,62.28,67.09,6831244,,,,62.78574300390541,,,#000000,0.0,0.0,,69.80774831870522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.616907248505804,3.2676459457415987,True,False,False,False,False,0.0,1,1.0234533243310473,0.9859043151747745,False,False,False,False,-0.12467071892814718,-0.043899601263405905,False,False,False,False,-61642920,-50958871.498814374,False,False,False,False,6008778.382848326,False,False,False,False
2023-05-05 00:00:00+00:00,56.7,65.33,55.62,63.28,12947544,,,,62.64056399421932,,,#000000,0.0,0.0,,65.92286657953528,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.550841205857104,0.33327569068403307,True,False,False,False,False,0.0,0,0.9810740688086436,1.008678087385082,True,False,False,False,-0.3034950409751363,-0.1736973211192711,False,False,False,False,-74590464,-52709359.83223553,True,False,False,False,6522761.0211558575,False,False,False,False
2023-05-12 00:00:00+00:00,57.59,59.29,56.62,57.0,9114921,,,,62.50673607815011,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.95716172400394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.69364765029523,-1.3806235437590075,False,False,False,True,False,0.0,0,1.0178248612568424,1.0381148629002694,False,False,False,False,-0.34282825441539394,-0.2582627877673325,False,False,False,False,-65475543,-53655003.02984771,False,False,False,False,6714772.871440608,False,False,False,False
2023-05-19 00:00:00+00:00,61.55,62.3,57.14,57.42,8102269,,,,62.45417127587906,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.64983915316317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.793962207952376,-1.3806235437590075,False,False,False,True,False,0.0,0,0.9521910280228133,1.064048432567264,False,False,False,False,-0.2741026772508823,-0.2661827325091074,False,False,False,False,-57373274,-53930430.50911825,False,False,False,False,6817550.362445007,False,False,False,False
2023-05-26 00:00:00+00:00,62.5,64.54,60.605,61.67,5820906,,,,62.455777030520494,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.63048425963638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.19477258352843,-1.3806235437590075,False,False,False,True,False,0.0,0,0.9814568152733161,1.0122097730418658,False,False,False,False,-0.1678890470580122,-0.2170358897835598,False,False,False,False,-51552368,-53754277.73066505,False,False,False,False,6743724.854115747,False,False,False,False
2023-06-02 00:00:00+00:00,64.91,65.59,60.295,63.59,6937325,,,,62.47853556533717,,,#000000,0.0,0.0,9.512968735476957,64.67459896741778,0.024745275542042967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.30975602353196,-1.3806235437590075,False,False,False,False,False,0.0,0,0.9714209844989544,1.033630962259767,False,False,False,False,-0.15443034331869826,-0.18573311655112903,False,False,False,False,-44615043,-53077297.38024542,False,False,False,False,6758065.605662729,False,False,False,False
2023-06-09 00:00:00+00:00,63.44,66.965,63.12,64.7,7367789,,,,62.52058623874269,,,#000000,0.0,0.0,8.283637458843153,64.76542536919999,-0.16000523632103672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.628789093581254,-1.3806235437590075,False,False,False,False,False,0.0,0,1.0072129354254262,1.012819198030971,False,False,False,False,-0.07894177230402681,-0.13233744442757792,False,False,False,False,-51982832,-52996225.87059761,False,False,False,False,6803230.301539564,False,False,False,False
2023-06-16 00:00:00+00:00,67.08,68.76,63.44,63.88,6622425,,,,62.59199124521356,,,#000000,0.0,0.0,7.732101137465799,64.74817756457486,0.3015768151461861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.10056860061711,-1.3806235437590075,True,False,False,False,True,0.0,0,0.9961901433065361,1.0184550856343935,False,False,False,False,-0.04131780475076937,-0.08682762458917365,False,False,False,False,-45360407,-52430609.65796075,False,False,False,False,6789837.316240337,False,False,False,False
2023-06-23 00:00:00+00:00,63.46,67.5,63.28,66.5,4401359,,,,62.61785517028226,,,#000000,0.0,0.0,7.398868484224243,64.6269154850932,-0.15771539764239434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.952269102062274,-1.3806235437590075,True,False,False,False,True,0.0,0,1.0171036029721012,0.9777793354829664,False,False,False,False,-0.06655890968869216,-0.0766932671389329,False,False,False,False,-49761766,-52232917.535148844,False,False,False,False,6612912.99651883,False,False,False,False
2023-06-30 00:00:00+00:00,66.97,67.43,63.26,63.26,5060471,,,,62.662354533885136,,,#000000,0.0,0.0,7.255103697236695,64.72823366073408,0.3089916330375485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.009894273545385,-4.792358610017189,True,False,False,False,True,0.0,0,1.0178058184367331,0.9744128987031195,False,False,False,False,-0.06816121743360735,-0.07242724228627012,False,False,False,False,-44701295,-51675019.56958226,False,False,False,False,6497917.29307299,False,False,False,False
2023-07-07 00:00:00+00:00,65.6,66.5,62.7,65.77,4469527,,,,62.689335468377,,,#000000,0.0,0.0,7.190383197196268,64.26977349348056,0.1850007809094417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.30093633530369,-4.417880990051266,True,False,False,False,True,0.0,0,1.0266099372611235,0.9906252253551596,False,False,False,False,-0.09474543039062096,-0.08358633633844553,False,False,False,False,-49170822,-51489523.45331691,False,False,False,False,6347666.160252769,False,False,False,False
2023-07-14 00:00:00+00:00,67.9,69.68,64.89,65.01,5113205,,,,62.753709963622114,,,#000000,0.0,0.0,7.023251922547523,64.82908634226766,0.43724953790614485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27366938729986,-3.376357406874753,True,False,False,False,True,0.0,1,1.0212391973048194,0.9833748352131245,False,False,False,False,0.0007089134876669792,-0.041438711425389275,False,False,False,False,-44057617,-50939011.86418233,False,False,False,False,6256224.592826638,False,False,False,False
2023-07-21 00:00:00+00:00,68.66,73.01,67.4,67.65,6097451,,,,62.862880414070396,,,#000000,0.0,0.0,6.978769134355322,65.5361027630091,0.44762868305994985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21998678404137,-2.372092323673627,True,False,False,False,True,0.0,1,1.0055978908591858,0.9738524323738666,False,False,False,False,0.10459023755390161,0.03157576306425616,False,False,False,False,-37960166,-49977615.8742429,False,False,False,False,6244463.585950592,False,False,False,False
2023-07-28 00:00:00+00:00,71.9,72.35,67.78,69.07,5920505,,,,62.980495494344794,,,#000000,0.0,0.0,7.040414253782569,66.10027819595878,0.8237756465715406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.93501165168861,-0.6503654449721452,True,False,False,False,True,0.0,1,0.9962728833997151,1.0086235246830124,False,False,False,False,0.09957592848892408,0.06557584577659012,False,False,False,False,-32039661,-48648878.47615084,False,False,False,False,6220466.653657956,False,False,False,False
2023-08-04 00:00:00+00:00,71.52,73.185,64.32,72.24,12451560,,,,63.1859187958661,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.03495823764472,66.65178718273718,0.6920030869853004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.00062016950328,0.4181203513732612,True,False,True,False,True,0.0,1,0.952191235059761,1.0412295771044262,False,False,False,False,0.052774502267246406,0.05917517402191826,False,False,False,False,-44491221,-48340903.84828781,False,False,False,False,6682029.123757367,False,False,False,False
2023-08-11 00:00:00+00:00,73.03,74.92,71.3,71.42,8362835,,,,63.385777613051616,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.116430454547724,69.13122720059877,0.547855111393625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.255262026641624,1.6623284579827313,True,False,True,False,True,0.3773489287776073,0,0.9962522713506965,1.0323288915808602,False,False,False,False,0.21022353350214099,0.13469935376202963,False,False,False,False,-36128386,-47436272.896562785,False,False,False,False,6806533.262738303,False,False,False,False
2023-08-18 00:00:00+00:00,69.86,74.44,67.165,72.77,5703024,,,,63.48225558726669,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.155083892835458,68.99917476834321,0.12030959308789559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.778818161513115,1.6623284579827313,True,False,True,False,True,0.0,0,0.9444423798729051,1.0302501021962913,False,False,False,False,0.19288174131355626,0.16379054753779293,False,False,False,False,-41831410,-47021097.86718776,False,False,False,False,6724791.835868799,False,False,False,False
2023-08-25 00:00:00+00:00,71.38,71.655,69.33,70.06,3919046,,,,63.54982309209941,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.167811180347668,69.02331405148308,0.3287873925834362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.97627290725559,1.6623284579827313,True,False,True,False,True,0.0,0,0.9726386806596701,1.028898050974513,False,False,False,False,0.2194648230126437,0.1916276852752183,False,False,False,False,-37912364,-46346376.83998867,False,False,False,False,6516958.810989629,False,False,False,False
2023-09-01 00:00:00+00:00,73.11,73.2,70.995,71.48,4450201,,,,63.64216140999234,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.242314154074387,69.22335686514059,0.5366576279589944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7168559792151,2.269659715380108,True,False,True,False,True,0.4606581675090453,0,0.9966945288753799,1.009840425531915,False,False,False,False,0.2941017058428979,0.2428646955590581,False,False,False,False,-33462163,-45391990.62961914,False,False,False,False,6363865.639805212,False,False,False,False
2023-09-08 00:00:00+00:00,73.11,74.48,71.8,72.57,3088828,,,,63.71010927928989,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.300688386646757,69.38600636098977,0.5100880138675088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2458438877576,2.8708419291287015,True,False,True,False,True,0.4606581675090453,0,1.0339483984343798,1.0097451873152807,False,False,False,False,0.34282824953783314,0.29284647254844565,False,False,False,False,-33462163,-44508299.69409179,False,False,False,False,6121270.259078899,False,False,False,False
2023-09-15 00:00:00+00:00,73.14,75.53,72.75,73.22,4750202,,,,63.82009675989575,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.382477188684117,71.55128291814033,0.21520108240833583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.635054324759274,3.346775590883837,True,False,True,False,True,0.47866264018499294,0,1.057976940060512,0.9580505356120698,False,False,False,False,0.342828249839196,0.31783736119382083,False,False,False,False,-28711961,-43338200.53156647,False,False,False,False,6019709.647295277,False,True,False,False
2023-09-22 00:00:00+00:00,65.16,73.4065,65.03,72.73,6219780,,,,63.87698779127014,,,#000000,0.0,0.0,7.376639455582573,70.4304846004397,-0.7144831507863715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.44346471347641,3.346775590883837,True,False,False,False,False,0.0,0,0.9788249833709209,0.976412290955749,False,False,False,False,0.1300262772405136,0.2239318192171672,False,False,False,False,-34931741,-42715499.82552452,False,False,False,False,6034529.673421552,False,False,False,False
2023-09-29 00:00:00+00:00,67.85,70.23,64.23,64.79,7879125,,,,63.939293371628764,,,#000000,0.0,0.0,7.347667644893836,69.36019345163578,-0.20553371826572406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.26611274796204,5.66673421945687,True,False,False,False,False,0.0,1,0.9704925385465805,1.0217174916297167,False,False,False,False,0.04825799903589849,0.13609490912653285,False,False,False,False,-27052616,-41555286.208819,False,False,False,False,6171166.364279215,False,False,False,False
2023-10-06 00:00:00+00:00,71.33,71.94,66.4,67.83,6251666,,,,64.02080368032533,,,#000000,0.0,0.0,7.3435104647536145,69.64467063130564,0.2294991444191943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.71820687445452,5.66673421945687,True,False,False,False,False,0.0,1,0.9872602896899344,1.010919751694342,False,False,False,False,0.12802577646723756,0.13206034279688522,False,False,False,False,-20800950,-40017927.97112871,False,False,False,False,6177129.300258532,False,False,False,False
2023-10-13 00:00:00+00:00,72.64,75.33,70.37,70.37,5021178,,,,64.11611978532305,,,#000000,0.0,0.0,7.332614542987783,70.15205665867376,0.339298258041598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49956802611289,5.66673421945687,True,False,False,False,False,0.3039451149191663,1,1.0284012002049894,0.9530167473192944,False,False,False,False,0.2848584885348051,0.20845941566584517,False,False,False,False,-15779772,-38222509.01030436,False,False,False,False,6091503.27801716,False,False,False,False
2023-10-20 00:00:00+00:00,69.73,75.1,69.52,73.05,4766808,,,,64.19110823751967,,,#000000,0.0,0.0,7.302075647153805,70.32162512147043,-0.08102149992119459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.846872280869334,5.66673421945687,True,False,False,False,False,0.0,1,1.0290807008836655,0.9547892036928612,False,False,False,False,0.2611548058041359,0.23480711073499055,False,False,False,False,-20546580,-36913180.935467,False,False,False,False,5993377.701867741,False,False,False,False
2023-10-27 00:00:00+00:00,63.39,70.29,63.19,69.0,5765179,,,,64.20860345078201,,,#000000,0.0,0.0,7.246009409348035,69.76734611412013,-0.8801183870797562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16543041667245,3.6430378680551314,False,False,False,False,False,0.0,1,1.003362076540729,0.9747844259445333,False,False,False,False,0.028246618066977855,0.1315268644009842,False,False,False,False,-26311759,-36127890.4217287,False,False,False,False,5976474.094321982,False,False,False,False
2023-11-03 00:00:00+00:00,65.2,67.46,60.8,63.96,13278033,,,,64.21621236695383,,,#000000,0.0,0.0,7.205525844981933,67.48415238544129,-0.317000096118178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.965032533984434,2.515314324897915,False,False,False,False,False,0.0,1,1.0368482610515444,0.9796591340267483,False,False,True,False,-0.07835271954088037,0.02658707243005192,False,False,False,False,-13033726,-34417211.57567472,False,False,False,False,6517330.30955739,False,False,False,False
2023-11-10 00:00:00+00:00,65.45,67.48,64.22,65.76,5726898,,,,64.23371454479566,,,#000000,0.0,0.0,7.121531981657154,67.39390464298958,-0.27296158298473866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.20806397899729,1.7999106259818731,False,True,False,False,False,0.0,1,1.0555246220159409,0.9325605572709608,False,False,False,False,-0.04947166757034574,-0.01144229757014691,False,False,False,False,-7306828,-32409035.01451363,False,False,False,False,6458779.768108695,False,False,False,False
2023-11-17 00:00:00+00:00,69.29,70.03,64.61,65.01,6516691,,,,64.28274486149512,,,#000000,0.0,0.0,6.991626136746439,67.58463449350634,0.24391543156614737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15100102421436,1.7999106259818731,False,False,False,False,False,0.0,1,1.0544021014754628,0.9362718239858864,False,False,False,False,-0.05919374472061061,-0.03531802114537876,False,False,False,False,-790137,-30066894.420845956,False,False,False,False,6463069.488989532,False,False,False,False
2023-11-24 00:00:00+00:00,67.22,70.69,67.02,69.61,4358115,,,,64.31771868548459,,,#000000,0.0,0.0,6.59415108839466,67.69087893827148,-0.0714085758666045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04586612708805,1.7999106259818731,False,False,False,False,False,0.0,1,1.046298279292715,0.9484449774738819,False,False,False,False,0.018495072635150916,-0.008411474255113923,False,False,False,False,-5148252,-28221069.056338847,False,False,False,False,6307146.934249566,False,False,False,False
2023-12-01 00:00:00+00:00,70.27,70.62,66.445,66.8,7697439,,,,64.39013960404395,,,#000000,0.0,0.0,6.422106350877559,67.91841344612676,0.36617060281972696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.098843617846015,1.7999106259818731,False,False,False,False,False,0.0,1,1.0446237425021507,0.9567903901827767,False,False,False,False,-0.0397461942232754,-0.02407883423919466,False,False,False,False,2549187,-25941790.829943374,False,False,False,False,6410131.531712562,False,False,False,False
2023-12-08 00:00:00+00:00,67.17,70.05,65.65,69.6,6063575,,,,64.4281626818227,,,#000000,0.0,0.0,6.073506839819416,67.91894665113328,-0.12331370835429062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.68413889364054,1.7999106259818731,False,False,False,False,False,0.0,1,1.014368096578597,0.9705219757694544,False,False,False,False,-0.08492888470928718,-0.05450385947424092,False,False,False,False,-3514388,-24280501.73142905,False,False,False,False,6384460.677511631,False,False,False,False
2023-12-15 00:00:00+00:00,68.41,71.78,66.55,67.06,7968311,,,,64.49642351651804,,,#000000,0.0,0.0,5.869767839232348,68.02013810866828,0.06641862199829453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.85927247967552,1.7999106259818731,False,False,False,False,False,0.0,1,1.0189104605322277,0.9710091700105101,False,False,False,False,0.0019780212412681256,-0.026262919116486396,False,False,False,False,4453923,-22152025.825397268,False,False,False,False,6501782.92362188,False,False,False,False
2023-12-22 00:00:00+00:00,66.96,69.66,66.38,68.52,5745060,,,,64.53083266930719,,,#000000,0.0,0.0,5.555187333142439,67.89233947118574,-0.16783222873932124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.42833935205287,1.7999106259818731,False,True,False,False,False,0.0,1,1.0189716723804725,0.9775646197990263,False,False,False,False,-0.07364936144132996,-0.04995614027890818,False,False,False,False,-1291137,-20606774.801293764,False,False,False,False,6445729.373723963,False,False,False,False
2023-12-29 00:00:00+00:00,67.12,68.28,66.43,66.81,3654241,,,,64.54965920234827,,,#000000,0.0,0.0,5.375563722376774,67.82154252543407,-0.13050585234693882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.18772684335468,1.7999106259818731,False,True,False,False,False,0.0,1,1.019885896649467,0.9876514996612181,False,False,False,False,-0.11790598762280674,-0.08393106395085746,False,False,False,False,2363104,-18905302.297494225,False,False,False,False,6238952.457151818,False,False,False,False
2024-01-05 00:00:00+00:00,63.15,66.8,63.0957,66.26,4757861,,,,64.54787991210289,,,#000000,0.0,0.0,5.2159379797893415,66.58135510100247,-0.6578596437109203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.516844936892426,0.7031470397865789,False,True,False,False,False,0.0,1,0.9988406453821049,0.9932511581494675,False,False,False,False,-0.2834291146321221,-0.1836800892914898,False,False,False,False,-2394757,-17682298.94212428,True,False,False,False,6129241.978844277,False,False,False,False
2024-01-12 00:00:00+00:00,65.31,66.65,63.14,63.14,5812298,,,,64.5530710841256,,,#000000,0.0,0.0,5.215023301581303,66.4784234068771,-0.22404950837377968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.282066745765434,0.39772839132079696,False,True,False,False,False,0.0,1,0.9814101950062427,1.0202133687486707,False,False,False,False,-0.28720518304750736,-0.23544263616949856,False,False,False,False,3417541,-16119347.835300261,False,False,False,False,6105764.647078034,False,False,False,False
2024-01-19 00:00:00+00:00,66.26,66.27,63.9264,64.62,4120189,,,,64.56008576073785,,,#000000,0.0,0.0,5.204571961006708,66.44966056434004,-0.03644114554683668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.527847328587704,0.39772839132079696,False,True,False,False,False,0.0,1,0.9665308532230815,1.05170139276881,False,False,False,False,-0.2727293170413711,-0.25408597660543486,False,False,False,False,7537730,-14366971.699352093,False,False,False,False,5958684.969516698,False,False,False,False
2024-01-26 00:00:00+00:00,68.2,70.49,66.67,66.89,7593367,,,68.45333333333335,64.61332802586959,,,#000000,0.0,0.0,5.205043043153533,66.88994479852637,0.2516895999922259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53417506286717,0.39772839132079696,False,True,False,False,False,0.0,1,0.9827729525319578,1.0143001219273555,False,False,False,False,-0.03660975646569877,-0.1453478665355668,False,False,False,False,15131097,-12181929.57347416,False,False,False,False,6079772.527330277,False,False,False,False
2024-02-02 00:00:00+00:00,71.42,71.76,67.69,68.09,7126553,,,69.34254348823454,64.6852637813202,,,#000000,0.0,0.0,5.198638411481726,67.37420022254499,0.7782421967489512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.52109451737622,-2.4604906178724804,False,False,False,False,True,0.3981568276695988,1,1.0210830043106902,1.011107781196748,False,False,False,False,0.03892073599924657,-0.053213565268160117,False,False,False,False,22257650,-9630849.605068665,False,False,False,False,6157311.821602108,False,False,False,False
2024-02-09 00:00:00+00:00,70.69,71.93,63.13,70.73,12737792,,,68.99034148985174,64.77159905319522,,,#000000,0.0,0.0,5.122136930885258,67.81392020549336,0.5614999820025438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59867647135227,-1.4074183848989819,False,False,False,False,True,0.0,1,0.923977446642504,1.0236736898613255,False,False,False,False,-0.10622188688322022,-0.07971772607569017,False,False,False,False,9519858,-8212278.671359875,False,False,False,False,6644754.79777973,False,False,False,False
2024-02-16 00:00:00+00:00,73.26,74.66,69.71,69.71,6178753,,,69.64299803422665,64.85420709918584,,,#000000,0.0,0.0,5.161809700811073,69.7077546020811,0.6881782947869517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.35011131617157,0.27643984383061593,True,False,False,False,True,1.5038230987397938,1,1.0135583826507104,0.9968547952471707,False,False,False,False,0.20387749979221773,0.06207988685826378,False,False,False,False,15698611,-6441101.658666551,False,False,False,False,6610236.146092342,False,True,False,False
2024-02-23 00:00:00+00:00,71.42,72.69,69.44,72.37,4604139,,,69.82845320705012,64.90394294207177,,,#000000,0.0,0.0,5.101836366084884,69.73999327782124,0.32929451311822183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.70184919058295,0.6052298232967672,True,False,False,False,True,0.3682983517163585,1,0.988164627513128,0.9852687385003828,False,False,False,False,0.12794637348586133,0.09501313017206256,False,False,False,False,11094472,-5142170.276543103,False,False,False,False,6461636.357492909,False,False,False,False
2024-03-01 00:00:00+00:00,68.25,72.46,67.96,70.98,7559235,,,69.78359500725175,64.96320749404123,,,#000000,0.0,0.0,4.895967132463419,69.5192296342301,-0.25923981920023315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.52712781983853,0.6052298232967672,False,False,False,False,True,0.0,1,0.9624884912550007,1.0001647047584852,False,False,False,False,0.0709981712794825,0.08300565072577254,False,False,False,False,3535237,-4499399.367169539,False,False,False,False,6542939.960641582,False,False,False,False
