date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_205,Gap_Down_aVWAP_846,Gap_Down_aVWAP_420,Gap_Down_aVWAP_204,Gap_Down_aVWAP_168,Gap_Down_aVWAP_44,aVWAP_OB_bull_170,aVWAP_OB_bear_833,aVWAP_OB_bear_773,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-11 16:00:00+00:00,2.58,2.58,2.58,2.58,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35588270418264,-28.862728041846722,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1033.0,-417.1143456345002,False,False,False,False,11.60930003589487,False,False,False,False
2025-02-11 17:00:00+00:00,2.58,2.58,2.58,2.58,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.355899203918394,-28.824621113928064,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1033.0,-426.66296043086453,False,False,False,False,11.429310888051539,False,False,False,False
2025-02-11 18:00:00+00:00,2.58,2.58,2.58,2.58,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35591020374223,-28.793012527335694,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1033.0,-436.06353468775035,False,False,False,False,11.252112269632136,False,False,False,False
2025-02-11 19:00:00+00:00,2.58,2.58,2.58,2.58,0.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.35591753695812,-28.766826562666417,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1033.0,-445.3183636073201,False,False,False,False,11.077660916614583,False,False,False,False
2025-02-11 20:00:00+00:00,2.58,2.82,2.58,2.82,100.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.740000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00297886008034,-5.662807283741266,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-933.0,-452.8793192103074,False,False,False,False,12.456301832636061,False,False,False,False
2025-02-12 15:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.740000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.10101974216182,8.204514047598806,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-933.0,-460.32305069541894,False,False,False,False,12.26318087399054,False,False,False,False
2025-02-12 16:00:00+00:00,2.82,2.82,2.765,2.765,3.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7412621359223315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.25726647934987,10.113335826376058,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-936.0,-467.69788711874577,False,False,False,False,12.119565666641849,False,False,False,False
2025-02-12 17:00:00+00:00,2.735,2.735,2.735,2.735,3.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.97968601583551,10.113335826376058,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-939.0,-475.0048966207807,False,False,False,False,11.978177051655154,False,False,False,False
2025-02-12 18:00:00+00:00,2.735,2.735,2.735,2.735,0.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79463237349262,10.113335826376058,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-939.0,-482.1986191537918,False,False,False,False,11.792468880311663,False,False,False,False
2025-02-12 19:00:00+00:00,2.735,2.735,2.735,2.735,0.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67126327859735,10.113335826376058,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-939.0,-489.2808111048958,False,False,False,False,11.60963990542311,False,False,False,False
2025-02-12 20:00:00+00:00,2.735,2.735,2.735,2.735,0.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.58901721533384,10.113335826376058,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-939.0,-496.2532016304013,False,False,False,False,11.429645488284768,False,False,False,False
2025-02-13 15:00:00+00:00,2.735,2.735,2.735,2.735,0.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5341865064915,10.113335826376058,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-939.0,-503.1174930779919,False,False,False,False,11.252441682264848,False,False,False,False
2025-02-13 16:00:00+00:00,2.735,2.735,2.735,2.735,0.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4976327005966,10.113335826376058,True,False,True,False,False,6.73512759699938,0,,,False,False,False,False,,,False,False,False,False,-939.0,-509.8753614023641,False,False,False,False,11.077985222074695,False,False,False,False
2025-02-13 17:00:00+00:00,2.735,2.735,2.735,2.735,0.0,,,,,,,2.735,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.7410849056603785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.47326349666668,10.586659335616552,True,False,True,False,False,6.73512759699938,0,,,False,False,False,False,,,False,False,False,False,-939.0,-516.5284565744205,False,False,False,False,10.906233513205319,False,False,False,False
2025-02-13 18:00:00+00:00,2.735,2.84,2.735,2.84,100.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75673228210354,16.119012811762204,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-521.5280153872202,False,False,False,False,12.287532218426943,False,False,False,False
2025-02-13 19:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.27904480572812,19.7138890638916,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-526.4500616602866,False,False,False,False,12.097027842947455,False,False,False,False
2025-02-13 20:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.62725315481117,22.136323593982894,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-531.2957971384217,False,False,False,False,11.909477023676951,False,False,False,False
2025-02-14 15:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.19272538753322,23.852390541711145,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-536.0664049347253,False,False,False,False,11.7248339690463,False,False,False,False
2025-02-14 16:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.23637354268124,25.141667892781214,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-540.7630498194582,False,False,False,False,11.543053597433179,False,False,False,False
2025-02-14 17:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.93213897944659,26.16884769725614,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-545.3868785044278,False,False,False,False,11.364091526155145,False,False,False,False
2025-02-14 18:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.39598260395682,27.028943805937104,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-549.9390199229638,False,False,False,False,11.18790406063336,False,False,False,False
2025-02-14 19:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.70521168696365,27.775533122433302,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-554.4205855055535,False,False,False,False,11.014448183724314,False,False,False,False
2025-02-14 20:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.9113644089682,28.4381682642518,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-558.8326694512039,False,False,False,False,10.84368154521696,False,False,False,False
2025-02-17 15:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.04879955697123,29.03293649192412,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-563.1763489945961,False,False,False,False,10.675562451492665,False,False,False,False
2025-02-17 16:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.14042298897326,29.568725274316165,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-567.4526846690984,False,False,False,False,10.51004985534549,False,False,False,False
2025-02-17 17:00:00+00:00,2.84,2.84,2.84,2.84,0.0,,,,,,,2.802961165048543,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.773756067961165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.2015052769746,30.050833066353277,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-839.0,-571.6627205657015,False,False,False,False,10.347103345960289,False,False,False,False
