date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_150,Gap_Up_aVWAP_142,aVWAP_OB_bull_136,aVWAP_OB_bull_102,aVWAP_OB_bear_31,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-08 00:00:00+00:00,15.6483066553,15.9966579459,13.9890544558,15.1257797196,871469,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.48069112411221,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.709694135973976,-3.703132853742062,False,False,True,False,True,,1,1.056868946704456,0.9273098354596445,False,False,False,False,0.012049357420041559,0.043170612623491846,False,False,False,False,-1409629,3970864.5163658173,False,False,False,False,1710283.8241219283,False,False,False,False
2022-07-15 00:00:00+00:00,16.1158307558,16.1433321734,14.237300586,15.5749695416,1457987,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.451761726670945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17894030891898,-3.703132853742062,False,False,True,False,False,,1,1.0591593784420472,0.919631086781244,False,False,False,False,0.02746325660074776,0.0353169346121198,False,False,False,False,48358,3680308.4781164974,False,False,False,False,1691595.170483267,False,False,False,False
2022-07-22 00:00:00+00:00,17.0967146527,19.2143238135,16.0883293381,16.2808392618,1761915,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.713463667855148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.017418482855845,-3.703132853742062,False,False,True,False,False,,1,1.0772794941763308,0.8741035238399054,False,False,False,False,0.22311604528465645,0.12921648994838814,False,False,False,False,1810273,3541787.3315893495,False,False,False,False,1696804.0467437657,False,False,False,False
2022-07-29 00:00:00+00:00,19.4068337372,19.9535619205,17.0050432605,17.1150489312,1419425,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.95952236514013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86350357342879,-3.6355327243395834,False,False,True,False,False,,1,1.123948494662306,0.8563628086859087,False,False,False,False,0.29177772215141373,0.21049710604990093,False,False,False,False,3229698,3518669.6033234717,False,False,False,False,1676257.450688672,False,False,False,False
2022-08-05 00:00:00+00:00,15.2632868079,21.6161142902,14.3374057463,19.480170851,5805456,,,,,17.07226894813333,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.034469641599124,,-1.0,21.616114,14.337406,149.0,0.0,0.0,0.0,0.0,56.73135147950487,-3.6355327243395834,False,False,True,False,False,,1,1.0712112854122526,0.8433861721379463,False,False,False,False,0.2445634851844345,0.2275302956171677,False,False,False,False,-2575758,3067230.5215958073,False,False,False,False,1982124.0098969184,False,False,False,False
2022-08-12 00:00:00+00:00,17.0508789566,17.105881792,14.199898658,15.1257797196,3506089,,,,,16.71329051615995,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.634311446089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.11349396843477,-3.6355327243395834,False,False,True,False,False,,1,1.0524038767253623,0.9144412168995694,False,False,False,False,0.01922699860948118,0.12337864711332444,False,False,False,False,930331,2908941.6681442657,False,False,False,False,2095010.3054601098,False,False,False,False
2022-08-19 00:00:00+00:00,16.5885692419,17.5009405502,15.2338360872,16.6383576915,1808815,,,,,16.66901905137831,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.634135797837043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.207260924056655,-3.6355327243395834,False,False,True,False,False,,1,1.0591736620576002,0.9237449578559574,False,False,False,False,0.06184903568933321,0.09261384140132883,False,False,False,False,-878484,2628391.618652098,False,False,False,False,2073810.6532038054,False,False,False,False
2022-08-26 00:00:00+00:00,15.8697312415,17.2381038865,15.4642328822,16.5424898829,1686361,,,,,16.60603364114579,#000000,0.0,0.0,,16.594081184165816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84409819725445,-3.6355327243395834,False,False,False,False,False,,1,1.0518233882782875,0.9361249481257076,False,False,False,False,-0.04654126023908741,0.02303629058112071,False,False,False,False,-2564845,2243707.4246778684,False,False,False,False,2045110.6788924125,False,False,False,False
2022-09-02 00:00:00+00:00,14.9112805741,16.0724804211,14.4102136243,15.7130614208,1306881,,,,,16.46947963676014,#000000,0.0,0.0,,16.474318071822758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.957855796645624,-3.6355327243395834,False,False,False,False,False,,1,1.024991634367299,0.9967741003543396,False,False,False,False,-0.2682086638918981,-0.1225861866553887,False,False,False,False,-3871726,1790712.3561832116,False,False,False,False,1990426.998974456,False,False,False,False
2022-09-09 00:00:00+00:00,15.243051959,15.5287439848,14.2667225004,15.0863821384,677228,,,,,16.40278442769248,#000000,0.0,0.0,,16.41618930180304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9564418992212,-3.6355327243395834,False,False,False,False,False,,1,1.0047357511995385,1.0152930247558536,False,False,False,False,-0.3262162145684825,-0.22440120061193558,False,False,False,False,-3194498,1421437.514984455,False,False,False,False,1893152.9990504223,False,False,False,False
2022-09-16 00:00:00+00:00,14.6900996509,15.6854138054,14.1279314711,15.3905059078,1597228,,,,,16.249933057442224,#000000,0.0,0.0,,16.282672508208297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.69619539310778,-3.6355327243395834,False,False,False,False,False,,1,0.992178535628091,1.0143654189915559,False,False,False,False,-0.32468149662967927,-0.2745413486208074,False,False,False,False,-4791726,961203.180541162,False,False,False,False,1871232.628750391,False,False,False,False
2022-09-23 00:00:00+00:00,11.814747649,14.6348044201,11.5198397513,14.4781345995,1722284,,,,,15.908196034185833,#000000,0.0,0.0,,15.9728640297909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40399321122046,-3.6355327243395834,False,False,False,False,False,,1,0.9271862655172988,1.040963585515849,False,False,False,False,-0.34282825441539394,-0.3086848015181007,False,False,False,False,-6514010,407483.68568626116,False,False,False,False,1860199.396991103,False,False,False,False
2022-09-30 00:00:00+00:00,11.7594524182,12.3308364698,10.8286493663,11.8423952644,2069979,,,,,15.470353209200605,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.429200615309753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0121482758354,2.9431632002132346,False,False,False,True,False,,1,0.9194061872920594,1.0762690946676532,False,False,False,False,-0.34282825441539394,-0.3257565279667473,False,False,False,False,-8583989,-258551.32806827663,False,False,False,False,1875738.6268436138,True,False,False,False
2022-10-07 00:00:00+00:00,12.5335856495,12.9943792395,11.8792587516,12.1004396748,1179378,,,,,15.304637295964838,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.382037630023977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.232834648262326,1.8616456245983244,False,False,False,True,False,,1,0.9525887171035192,1.0564560166040682,False,False,False,False,-0.2601710290132675,-0.29296377849000743,False,False,False,False,-7404611,-787889.0815447005,False,False,False,False,1824156.3581885311,False,False,False,False
2022-10-14 00:00:00+00:00,12.7455507009,13.1971284191,12.1280872902,12.4690745469,1300643,,,,,15.15457877428932,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.326358229931278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.93054248710368,1.2096849967782504,False,False,False,True,False,,0,0.9446558465516414,1.063260471801275,False,False,False,False,-0.2390031745022433,-0.26598347649612536,False,False,False,False,-6103968,-1181672.705133982,False,False,False,False,1785377.5909153065,False,False,False,False
2022-10-21 00:00:00+00:00,12.9943792395,13.3584061757,12.2018142646,13.0220268549,1752831,,,,,14.989223388883179,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.255956815749194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.023797877468596,0.9109637698024358,False,False,False,True,False,,1,0.9429991972425923,1.0688919339085619,False,False,False,False,-0.2280709695398869,-0.24702722301800611,False,False,False,False,-4351137,-1416447.8380870204,False,False,False,False,1782966.7323289874,False,False,False,False
2022-10-28 00:00:00+00:00,15.4550170104,15.5010963694,12.6810395983,13.0035951113,1747911,,,,,14.959591262661462,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.36118039187248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77302524693398,0.9109637698024358,False,False,False,True,False,,1,0.9597816767739396,1.0184411144726093,False,False,False,False,-0.10907702010338693,-0.17805212156069652,False,False,False,False,-2603226,-1504357.331562056,False,False,False,False,1780370.0114157293,False,False,False,False
2022-11-04 00:00:00+00:00,15.2799154462,15.9895375749,14.8467694715,15.2614837026,1260443,,,,,14.97855122743162,#000000,0.0,0.0,,14.467559151375674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.54935771748471,0.9109637698024358,False,False,False,False,True,,1,1.0087207261041709,1.0030167858877164,False,False,False,False,0.008325852396579847,-0.08486313458205834,False,False,False,False,-3863669,-1679121.1588537553,False,False,False,False,1741856.8994590086,False,False,False,False
2022-11-11 00:00:00+00:00,16.1646391391,16.2383661135,14.476014949,15.3444265488,1495231,,,,,15.01204716617675,#000000,0.0,0.0,,14.58394865009072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.684872180090544,0.9109637698024358,False,False,False,False,True,,1,1.008391928996252,0.9905512814496414,False,False,False,False,0.002952261056600235,-0.04095543676272905,False,False,False,False,-2368438,-1730181.665605329,False,False,False,False,1723588.314313897,False,False,False,False
2022-11-18 00:00:00+00:00,14.8692786055,16.4164167567,14.4338542476,16.0816962929,1337960,,,,,15.022121327354458,#000000,0.0,0.0,,14.62451154079196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.792512519866044,0.9109637698024358,False,False,False,False,True,,1,0.9795794272704943,1.007819647899394,False,False,False,False,0.008941304736731222,-0.016007066012998915,False,False,False,False,-3706398,-1876568.060745675,False,False,False,False,1695023.253994349,False,False,False,False
2022-11-25 00:00:00+00:00,14.6469342525,15.0730942624,14.0354872819,14.0354872819,964287,,,,,15.008624913188118,#000000,0.0,0.0,,14.569322638105842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.636051009699095,0.9109637698024358,False,False,False,False,True,,1,0.9633525865632413,1.0658111518653919,False,False,False,False,-0.06792129167530613,-0.04196417884415252,False,False,False,False,-4670685,-2083539.685875625,False,False,False,False,1640894.6425873602,False,False,False,False
2022-12-02 00:00:00+00:00,15.0730942624,15.4899899243,14.1142342402,14.4431185956,1309196,,,,,15.003948678246477,#000000,0.0,0.0,,14.591445727533952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99437766388314,0.9109637698024358,False,False,False,False,True,,1,0.9325436595747731,1.0753960326618937,False,False,False,False,-0.021757150280665657,-0.03186066456240909,False,False,False,False,-3361489,-2178202.598032986,False,False,False,False,1616324.3727660745,False,False,False,False
2022-12-09 00:00:00+00:00,13.9984298897,15.1726860039,13.4981550955,15.1657377428,1659626,,,,,14.966042413611268,#000000,0.0,0.0,,14.529923208456596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.079395125266785,0.9109637698024358,False,False,False,False,True,0.551147930725282,1,0.9587456731555598,1.0822643929872373,False,False,False,False,-0.06649445474942059,-0.04917755965591484,False,False,False,False,-5021115,-2388788.701882394,False,False,False,False,1619531.9007093282,False,False,False,False
2022-12-16 00:00:00+00:00,14.7673707771,14.8970716496,12.9886159532,14.1281307623,2119253,,,,,14.922360676984503,#000000,0.0,0.0,,14.48704150330504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.30981228194435,0.9109637698024358,False,False,False,False,True,2.477482955898548,1,0.9615339434444063,1.0538393263559718,False,False,False,False,-0.10432669983179693,-0.07675212974385588,False,False,False,False,-2901862,-2426794.131372587,False,False,False,False,1656548.2784345634,False,False,False,False
2022-12-23 00:00:00+00:00,14.3412107672,14.9156003457,13.4796263994,14.7303133849,1140603,,,,,14.90174383196804,#000000,0.0,0.0,,14.473066552613155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.998687214718906,0.9109637698024358,False,False,False,False,True,1.3601204760656032,1,0.9822358064930592,1.0546308472603982,False,False,False,False,-0.07974765063681044,-0.07824989019033315,False,False,False,False,-4042465,-2546473.4549746173,False,False,False,False,1618330.1096616327,False,False,False,False
2022-12-30 00:00:00+00:00,13.3499255268,14.3967968554,12.8867081248,14.3690038113,561290,,,,,14.881700659732001,#000000,0.0,0.0,,14.445775907637369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71845133167434,0.9109637698024358,False,False,False,False,True,0.0,1,0.9632567406308233,1.030584184041757,False,False,False,False,-0.1335398968001132,-0.10589489349522317,False,False,False,False,-4603755,-2698864.680532053,False,False,False,False,1540030.8422792896,False,False,False,False
2023-01-06 00:00:00+00:00,13.8038785808,13.8224072769,12.8033289924,13.5074194435,686457,,,,,14.856773076567977,#000000,0.0,0.0,,14.067902928113504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.379593337308975,0.9109637698024358,False,False,False,False,True,0.0,1,0.9740746547420955,1.0380861268278725,False,False,False,False,-0.16571260918539732,-0.13580375134031025,False,False,False,False,-3917298,-2789119.0004926417,False,False,False,False,1476803.1502586016,False,False,False,False
2023-01-13 00:00:00+00:00,14.1003377181,15.0916229585,13.6417524901,14.0447516299,1112545,,,,,14.840594974965933,#000000,0.0,0.0,,14.191642850300791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51606069515789,0.9109637698024358,False,False,False,False,True,0.746487474773982,1,0.9851895142447862,1.0168468057481774,False,False,False,False,-0.06349083670784794,-0.0996472940240791,False,False,False,False,-2804753,-2790277.074530224,False,False,False,False,1449821.0650542607,False,False,False,False
2023-01-20 00:00:00+00:00,15.0082438261,15.0082438261,13.8548324951,14.2670959829,1061091,,,,,14.834965596490733,#000000,0.0,0.0,,14.266475808509918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73367839640729,0.9109637698024358,False,False,False,False,True,3.0069855371381244,1,0.951887185467767,1.0805205702532672,False,False,False,False,-0.05726469368851125,-0.07845599385629518,False,False,False,False,-1743662,-2712750.0319724297,False,False,False,False,1421026.2454206117,False,False,False,False
2023-01-27 00:00:00+00:00,14.3597394633,15.6196907968,14.3319464192,15.0360368703,887942,,,,,14.83359389353677,#000000,0.0,0.0,,14.38962382142303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79847317855973,0.9109637698024358,False,False,False,False,True,1.3136796443998158,1,0.941153776078516,1.085923748943756,False,False,False,False,0.020386429949610006,-0.029034781953342585,False,False,False,False,-2631604,-2706739.2147892867,False,False,False,False,1381538.5235376034,False,False,False,False
