date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Down_aVWAP_110,Gap_Down_aVWAP_85,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_120,aVWAP_OB_bull_95,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-27 00:00:00+00:00,28.9454187387,29.8350516142,27.9304285035,28.5491277305,148680,,,,27.410078057693063,,,,#000000,0.0,0.0,,27.263757788375262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86573803099131,-3.4645933992817106,False,False,False,False,True,0.0,0,0.9722130606105149,1.0000321923471145,False,False,False,False,0.15626091584163002,0.12160742408662528,False,False,False,False,-1457176,-1592427.2632453546,False,False,False,False,209411.23147923872,False,False,False,False
2023-02-03 00:00:00+00:00,29.7460883266,31.7841563686,28.9292435955,28.9292435955,195270,,,,27.48979474202509,,,,#000000,0.0,0.0,,28.179182915925015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.19447077726541,-2.06474138808008,False,False,False,False,True,0.0,0,0.9847550622067722,0.9697602962601453,False,False,False,False,0.33257348010669596,0.22709045209666062,False,False,False,False,-1261906,-1567944.2067086615,False,False,False,False,208363.73285114695,False,False,False,False
2023-02-10 00:00:00+00:00,28.8321927364,30.1015370982,28.4887135707,29.8754894721,139308,,,,27.52332916836272,,,,#000000,0.0,0.0,,28.136169664196107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1290933389626,-2.012693277746415,False,False,False,False,True,0.0,0,0.9905162369910651,1.0103734906490047,False,False,False,False,0.20418855637679853,0.21563950423672956,False,False,False,False,-1401214,-1555593.8210265385,False,False,False,False,203248.49338069162,False,False,False,False
2023-02-17 00:00:00+00:00,30.1504669064,30.336481053,28.4683328903,28.8160175932,207876,,,,27.5859413962194,,,,#000000,0.0,0.0,,28.23771518440094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.31694045683976,-0.7351871975672708,False,False,False,False,True,0.0,0,0.969168748064634,1.0149073971241316,False,False,False,False,0.224836988277021,0.22023824625687527,False,False,False,False,-1193338,-1528760.0565060542,False,True,False,False,203591.27164878853,False,False,False,False
2023-02-24 00:00:00+00:00,28.9535063103,30.7246844896,28.8241051648,30.2636929087,118045,,,,27.617402702403506,,,,#000000,0.0,0.0,,28.279316462957304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.87131516283267,-0.7351871975672708,False,False,False,False,True,0.0,0,0.9959994431086993,0.9761250290633675,False,False,False,False,0.2699346439887512,0.24508644512281325,False,False,False,False,-1311383,-1512658.0523204207,False,False,False,False,197254.5107859153,False,False,False,False
2023-03-03 00:00:00+00:00,28.5572153021,29.438760606,28.1852678845,29.2365713161,203857,,,,27.648020355347754,,,,#000000,0.0,0.0,,28.265345688511673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.142613975398575,-0.7351871975672708,True,False,False,False,True,0.0,1,1.00624614903086,0.9684702726894421,False,False,False,False,0.1549940802475734,0.20004026268519332,False,False,False,False,-1515240,-1512849.3077040934,False,False,False,False,197743.58406103268,False,False,False,False
2023-03-10 00:00:00+00:00,24.804582082,29.0667323126,24.7550059686,28.7351418772,364103,,,,27.58042495989712,,,,#000000,0.0,0.0,,27.89559054066402,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.46329798008752,2.365142705870497,True,False,False,False,False,0.0,1,0.9440254584350366,0.9815391149865739,False,False,False,False,-0.06322353094098782,0.06840836587210275,False,False,False,False,-1879343,-1539996.9886149012,False,False,False,False,210066.50376021545,False,False,False,False
2023-03-17 00:00:00+00:00,23.3090359938,25.2011909894,21.5739546509,23.3668747928,1076391,,,,27.066054478622327,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.711019200897404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.873015971212666,-1.0427049659321597,True,False,False,True,False,0.0,0,0.8815178432132594,1.0647684263106922,False,False,False,False,-0.34282825441539394,-0.1372099442716456,False,False,False,False,-2955734,-1644866.3968656494,False,False,False,False,274238.68866686616,False,False,False,False
2023-03-24 00:00:00+00:00,24.3583970612,25.9199620072,23.1768330247,23.5238658186,589791,,,,26.90443494442003,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.594191173626033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41792574744041,-2.342360514128096,True,False,False,True,False,0.0,0,0.9467013072682668,1.0308801210257095,False,False,False,False,-0.22372542732178935,-0.18046768579671746,False,False,False,False,-2365943,-1698279.478579305,False,False,False,False,297612.93395080196,False,False,False,False
2023-03-31 00:00:00+00:00,25.2342417317,27.1059878939,24.8128447676,25.1103014481,490782,,,,26.845659653111873,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.671396331544933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26268392946251,-2.4363533988601915,True,False,False,True,False,0.0,0,0.9856361090725809,0.9585274149937612,False,False,False,False,-0.08665393509029191,-0.13356081044350468,False,False,False,False,-1875161,-1711381.8134993566,False,False,False,False,311921.75365815,False,False,False,False
2023-04-07 00:00:00+00:00,23.8543732414,26.3179755711,23.6147553599,25.5316984122,369815,,,,26.764713572805665,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.599926308801194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17407548056161,-3.4857374004404633,True,False,False,True,False,0.0,0,0.9540376533441146,0.989046424087071,False,False,False,False,-0.18248188518613886,-0.15802134781482177,False,False,False,False,-2244976,-1750907.3087957005,False,False,False,False,316210.1422760648,False,False,False,False
2023-04-14 00:00:00+00:00,23.9700508394,25.4160208142,23.6147553599,23.6147553599,395559,,,,26.6746284388755,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.509177194915075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.519633588978344,-4.142173707332262,False,False,False,True,False,0.0,0,0.9837650550067044,0.9859647628984728,False,False,False,False,-0.22701302013252644,-0.19251718397367412,False,False,False,False,-1849417,-1758204.322958982,False,False,False,False,322087.83544080076,False,False,False,False
2023-04-21 00:00:00+00:00,24.0113642673,24.9532277954,23.8956866693,24.2509821488,266407,,,,26.616486583712348,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.452541763832617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09883083619909,-4.6092750447846385,False,False,False,True,False,0.0,0,0.9676478311074501,1.0140794525864147,False,False,False,False,-0.23609456669600054,-0.21430587533483733,False,False,False,False,-1583010,-1745226.9657027612,False,False,False,False,317963.32911185257,False,False,False,False
2023-04-28 00:00:00+00:00,22.7884868029,24.4682081525,21.8961167613,23.9039493549,354850,,,,26.504480280566792,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.298450888057225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.89075780234277,-5.853789784101934,False,False,False,True,False,0.0,0,0.9176002480276902,1.0521976839489247,False,False,False,False,-0.34282825441539394,-0.2785670648751156,False,False,False,False,-1937860,-1759496.0793544084,False,False,False,False,320695.6751035672,False,False,False,False
2023-05-05 00:00:00+00:00,19.8221826831,23.2842479371,19.3759976623,22.7223853183,1047762,,,,26.022609542927647,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.568032040720915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22748610784036,-8.465805932516595,False,False,False,True,False,0.0,0,0.8446955748480522,1.0908574247398362,False,False,False,False,-0.34282825441539394,-0.31069765964525475,False,False,False,False,-2985622,-1850320.2216244522,False,False,False,False,374552.4399107104,False,False,False,False
2023-05-12 00:00:00+00:00,18.9959141261,20.2518423328,18.9628633838,19.8882841677,477793,,,,25.77595313292586,,,,"rgba(239, 83, 80, 1.0)",-1.0,20.092283,,22.82562105239504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.901282380865275,-10.692845177568728,False,True,False,True,False,0.0,0,0.826821510186534,1.1546919624358494,True,False,False,False,-0.34282825441539394,-0.3267629570303243,False,False,False,False,-3463415,-1969808.7237263448,False,False,False,False,382199.8888062133,True,False,False,False
2023-05-19 00:00:00+00:00,21.4747197972,22.3381704393,19.0140920344,19.2355320077,469218,,,,25.6053079846691,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,22.86492897409289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.973765782867204,-10.692845177568728,False,True,False,True,False,0.0,0,0.8279691080172457,1.110000586894663,False,False,False,False,-0.2708095837618678,-0.29878627039609607,False,False,False,False,-2994197,-2045689.3367836524,False,False,False,False,388645.67482056783,False,False,False,False
2023-05-26 00:00:00+00:00,22.4166659522,23.3172986794,21.1442123744,21.1442123744,274843,,,,25.538194712381504,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.944834813003816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65261910647186,-10.692845177568728,False,False,False,True,True,0.0,0,0.8617604371883348,1.0920071175838337,False,False,False,False,-0.17056039089565955,-0.2346733306458778,False,False,False,False,-2719354,-2095590.4229478263,False,False,False,False,380215.84705608134,False,False,False,False
2023-06-02 00:00:00+00:00,21.80522722,22.6397584626,21.2433646012,22.6397584626,367331,,,,25.442174978598736,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.685207440726354,22.953694251063936,-0.3116424379186574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43385016208135,-10.692845177568728,False,False,False,True,True,0.0,0,0.8690091934487434,1.1074592217133217,False,False,False,False,-0.18889687185215995,-0.2117851012490189,False,False,False,False,-3086685,-2169004.836062802,False,False,False,False,379261.41394081607,False,False,False,False
2023-06-09 00:00:00+00:00,24.1105164941,24.6062776283,21.9456928747,22.1026839005,477260,,,,25.37964525748782,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.62423237989506,22.90250193722076,0.33331597708263394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.09927112050481,-13.56672091750093,False,False,False,True,True,0.0,0,0.898498982413128,1.0642354546103927,False,False,False,False,-0.10513501691221613,-0.1584600590806175,False,False,False,False,-2609425,-2201628.551910002,False,False,False,False,386520.5684637186,False,False,False,False
2023-06-16 00:00:00+00:00,23.544303874,24.2541823828,22.3274537969,23.9330468669,421660,,,,25.322663860973012,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.5287056669209993,22.963527001619262,0.16458637449563768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.57281775777466,-12.17363308114637,False,False,False,True,True,0.0,0,0.9384832198113724,1.0531966532065502,False,False,False,False,-0.10421427917591518,-0.13133716912826635,False,False,False,False,-3031085,-2263069.7702870388,False,False,False,False,389123.4893182579,False,False,False,False
2023-06-23 00:00:00+00:00,21.6090398442,23.9583996708,21.4738248901,23.7471263051,257965,,,,25.27179590238537,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.5008830052398636,22.898101886823305,-0.36821054593767644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25716714503844,-12.17363308114637,False,False,False,True,True,0.0,0,0.9153625239823029,1.0444011166507505,False,False,False,False,-0.14003323552519442,-0.13568520232673037,False,False,False,False,-3289050,-2339068.305821332,False,False,False,False,379408.04566505365,False,False,False,False
2023-06-30 00:00:00+00:00,22.6654066727,23.4766118877,21.4231192824,21.6259417134,362597,,,,25.207264620916625,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.500075195497408,22.859630556932338,-0.05549134615227443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98641323725032,-11.733980159439525,True,False,False,True,True,0.0,0,0.9127624397846212,1.0530608973020374,False,False,False,False,-0.15674350315952426,-0.14621435274312733,False,False,False,False,-2926453,-2382578.2831679,False,False,False,False,378162.7830231978,False,False,False,False
2023-07-07 00:00:00+00:00,23.2062664889,23.7809300436,22.4372314378,22.4372314378,213386,,,,25.17912645115072,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.4399537575688033,22.880683057378846,0.0946476186794034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.986136108378325,-10.69162472896894,True,False,False,True,True,0.0,0,0.9148644948913971,1.0670935781010347,False,False,False,False,-0.11550812053439628,-0.1308612366387618,False,False,False,False,-2713067,-2407058.928859167,False,False,False,False,365957.0953918498,False,False,False,False
2023-07-14 00:00:00+00:00,23.3161286391,24.2541823828,22.817523496,23.0541496656,272037,,,,25.149828121537556,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.3553821605739587,22.92541185631466,0.11644479349514854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.80060629248466,-9.815965316725709,True,False,False,True,True,0.0,1,0.8997633169094499,1.0804710602476753,False,False,False,False,-0.08902818994875376,-0.1099447132937578,False,False,False,False,-2441030,-2409575.3044992285,False,False,False,False,359000.0512887498,False,False,False,False
2023-07-21 00:00:00+00:00,25.5894300541,26.0288786547,23.5358529394,23.6288132203,308577,,,,25.147958393782208,,,,#000000,0.0,0.0,3.2913898438124387,23.078844317450077,0.7627737386896394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.31235310372176,-7.322597725041909,True,False,False,False,True,0.0,1,0.9168672929743532,1.0421295213798063,False,False,False,False,-0.012259595241550781,-0.061102154267654286,False,False,False,False,-2132453,-2389047.7263881746,False,False,False,False,355265.0104525461,False,False,False,False
2023-07-28 00:00:00+00:00,26.113388001,26.3331123013,25.0824584857,25.3781566883,211546,,,,25.156892020771732,,,,#000000,0.0,0.0,3.199607888328656,23.204501540500736,0.9091384200889527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.50984571863913,-5.186930970773901,True,False,False,False,True,0.0,1,0.937795494104545,1.0451076325074269,False,False,False,False,0.044590457875535026,-0.00825584819605963,False,False,False,False,-1920907,-2354370.635544606,False,False,False,False,344619.15782643156,False,False,False,True
2023-08-04 00:00:00+00:00,25.5471753809,26.2824066936,24.6851800488,26.2824066936,344865,,,,25.164034988796363,,,,#000000,0.0,0.0,3.110753732585457,23.358403879470046,0.7036145222626766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54475881197652,-4.18256297601598,True,False,False,False,True,0.0,0,0.9123385947901316,1.0806175043996518,False,False,False,False,0.05151840285392184,0.021631277328931105,False,False,False,False,-2265772,-2347807.7736524134,False,False,False,False,344637.368357807,False,False,False,False
2023-08-11 00:00:00+00:00,24.8288459375,26.4345235169,24.7282798154,25.749997812,223286,,,,25.166218702389603,,,,#000000,0.0,0.0,3.069601780014202,23.827581161826657,0.3261871889026299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.612913115020675,-4.067657549582087,True,False,False,False,True,0.0,0,0.9208170561584413,1.0488586893741891,False,False,False,False,0.057873703546542546,0.03975249043773683,False,False,False,False,-2489058,-2358270.753381864,False,False,False,False,335648.37810908054,False,False,False,False
2023-08-18 00:00:00+00:00,23.1302080773,24.647150843,22.8597781692,24.6006707026,290563,,,23.54571236316667,25.139027807293093,,,,#000000,0.0,0.0,3.0054375731529785,23.57948989007656,-0.14948965062189612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2002010301521,-4.067657549582087,True,False,False,False,True,0.0,0,0.8888156879005603,1.0804491698871252,False,False,False,False,-0.06092780656861673,-0.010587658065439952,False,False,False,False,-2779621,-2389481.8827609853,False,False,False,False,332308.72047137085,False,False,False,False
2023-08-25 00:00:00+00:00,22.3949767646,23.7499151135,22.2682127452,23.3161286391,266380,,,23.191135223108436,25.10365839370582,,,,#000000,0.0,0.0,2.959563241019952,23.42598749207257,-0.34836583762854584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.608853167956525,-4.067657549582087,True,False,False,False,False,0.0,0,0.8715872532275776,1.10331509147142,False,False,False,False,-0.0863014113713782,-0.04844453471840908,False,False,False,False,-3046001,-2438112.9284823937,False,False,False,False,327425.1115475656,False,False,False,False
2023-09-01 00:00:00+00:00,23.1978155543,23.341481443,22.4545558537,22.5639954572,204206,,,23.13930649101221,25.079484060789298,,,,#000000,0.0,0.0,2.86584914954959,23.37322351410798,-0.06120627801904662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.27130495888044,-4.067657549582087,True,False,False,False,False,0.0,0,0.8842421965516869,1.087537754577014,False,False,False,False,-0.032642581043238784,-0.040543557880823936,False,False,False,False,-2841795,-2468015.304150365,False,False,False,False,318297.76995144965,False,False,False,False
2023-09-08 00:00:00+00:00,22.4118786339,23.6408135475,22.1245468565,23.4935982663,269326,,,23.03121798850168,25.044376733153367,,,,#000000,0.0,0.0,2.874578467339673,23.30200830018678,-0.3096557204474462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.37399911266046,-4.067657549582087,True,False,False,False,False,0.0,0,0.9351082104123293,1.0797218463658578,False,False,False,False,0.010317496446338411,-0.015113030717242761,False,False,False,False,-3111121,-2515652.7631021896,False,False,False,False,314670.23143652745,False,False,False,False
2023-09-15 00:00:00+00:00,22.6024705666,22.8450421173,22.2472765102,22.7410828813,247425,,,22.940935985198113,25.010860959725743,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.8948102752194758,23.242709317837,-0.22116777625036543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.93563306577456,-4.067657549582087,True,False,False,True,False,0.0,0,0.9953739657181242,1.0248662559144952,False,False,False,False,-0.024653474534571177,-0.01988325262590697,False,False,False,False,-2863696,-2541433.743613139,False,False,False,False,309689.10318196984,False,False,False,False
2023-09-22 00:00:00+00:00,21.9180722627,22.7150930723,21.9180722627,22.5245011396,177471,,,22.848602629880496,24.983713373249138,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.8927085758281836,23.189962812389798,-0.4396884498901359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.026134417943155,-0.6612446918847752,True,False,False,True,False,0.0,0,0.9562487091807382,1.0429487969841966,False,False,False,False,-0.048540325972143326,-0.034211789299025144,False,False,False,False,-3041167,-2578451.0218640175,False,False,False,False,299895.16961293505,False,False,False,False
2023-09-29 00:00:00+00:00,22.749746151,22.957664623,21.6321843637,21.9527253414,214597,,,22.79693504544607,24.954591330068418,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.8724576092474363,23.149432873468108,-0.13914451554702756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31118715824582,-0.6612446918847752,True,False,False,True,False,0.0,1,0.9245061887970882,1.073224391202628,False,False,False,False,-0.039254332964567845,-0.036733061131796495,False,False,False,False,-2826570,-2596830.2054296457,False,False,False,False,293576.78667864355,False,False,False,False
2023-10-06 00:00:00+00:00,22.2039601618,23.2868688704,21.6928272513,22.931674814,285444,,,22.73819663172566,24.91609372674913,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.902113154886055,23.100782081180924,-0.30902376010770477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0068486166914,-0.9498780811618346,False,False,False,True,False,0.0,1,0.9494632071050498,1.0512197135098673,False,False,False,False,-0.018147579735551124,-0.02744032043367381,False,False,False,False,-3112014,-2634991.967990413,False,False,False,False,292974.3580357811,False,False,False,False
2023-10-13 00:00:00+00:00,21.519561858,22.745154618,21.3549597342,21.831439566,193156,,,22.660435824258325,24.885441608176173,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.92082493131388,23.05105427472712,-0.5243355739360278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.165748789536984,-1.9187353536808232,False,False,False,True,False,0.0,1,0.9417785306587205,1.043951926587225,False,False,False,False,-0.06582103509069144,-0.046630677762182625,False,False,False,False,-3305170,-2684634.785176308,False,False,False,False,285580.4055886862,False,False,False,False
2023-10-20 00:00:00+00:00,21.3982760826,22.4292051732,21.3290565579,21.4242658916,230391,,,22.56924726846229,24.84784573470733,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.9651686151029595,22.99121692538111,-0.5372176255567845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.45342409424571,-2.751099021567832,False,False,False,True,False,0.0,1,0.9352630383849508,1.0407682647962662,False,False,False,False,-0.08441846525126215,-0.06552457150672239,False,False,False,False,-3535561,-2747666.356644729,False,False,False,False,281492.3014710057,False,False,False,False
2023-10-27 00:00:00+00:00,20.0294794749,21.840016203,19.8908671602,21.6148578243,281915,,,22.359209095345403,24.786828328723523,,,20.5867876127,"rgba(239, 83, 80, 1.0)",0.0,0.0,3.040279069472402,22.271370418179675,-0.7373964336993325,1.0,21.840015,19.890867,0.0,0.0,0.0,0.0,0.0,41.743248741897226,-4.51895832404378,False,True,False,True,False,0.0,0,0.9465683118878355,1.043579445783588,False,False,False,False,-0.19637448818659461,-0.1309495298466585,True,False,False,False,-3817476,-2826911.5154117863,False,False,False,False,281523.61247315345,False,False,False,False
2023-11-03 00:00:00+00:00,23.6593894662,24.118456126,20.0815457256,20.0987856322,396913,,,22.39303446285677,24.74400209853,,,21.775495056982976,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.0120215148173424,22.55896218196493,0.3653450942570056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.50254759795959,-4.51895832404378,False,False,False,True,True,0.0,1,1.0042381074957278,0.9674537967164277,False,False,False,False,-0.06039610667623557,-0.09567281826144704,False,False,False,False,-3420563,-2870885.6994553576,False,False,False,False,290070.97451217915,False,False,False,False
2023-11-10 00:00:00+00:00,22.6891032633,23.9712671743,22.3945520945,23.8499813989,181533,,,22.428075055386724,24.728543822330355,,,22.03772390413041,"rgba(239, 83, 80, 0.5)",0.0,0.0,2.9898885790836585,22.630856567247637,0.01948122631051894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.59253943187284,-8.23104018374844,True,False,False,True,True,0.0,0,1.0627657515442304,0.9056843632001155,False,False,False,False,-0.001186918816627454,-0.048429868539037246,False,False,False,False,-3602096,-2925049.4254216272,False,False,False,False,282031.124548314,False,False,False,False
2023-11-17 00:00:00+00:00,23.7893385112,24.1531958373,22.3165826675,22.6111338363,239038,,,22.496221404708447,24.713285675811914,,,22.33820276378738,#000000,0.0,0.0,2.967438616366574,22.726521813917977,0.3581596233937841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.374141579160636,-6.515802314581315,True,False,False,False,True,0.0,0,1.0623991247458684,0.9452067715204349,False,False,False,False,-0.007050021251892096,-0.02773994489546467,False,False,False,False,-3363058,-2957494.505020025,False,False,False,False,278846.44865584635,False,False,False,False
2023-11-24 00:00:00+00:00,23.4254811851,24.1705223767,23.1829096344,23.8499813989,157112,,,22.54361899915719,24.704766781262368,,,22.495096859742738,#000000,0.0,0.0,2.9772486579989663,22.78171200961589,0.2162295627389055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29868280856681,-5.6318517107547095,True,False,False,False,True,0.0,0,1.0352755892348828,0.9656515536622637,False,False,False,False,0.053220226216200865,0.012740140660368098,False,False,False,False,-3520170,-2999174.1713148383,False,False,False,False,269829.0820887466,False,False,False,False
2023-12-01 00:00:00+00:00,24.3351245004,24.3957673881,22.9175536844,23.5381036908,266666,,,22.63513761657213,24.694293602832754,,,22.738047808000335,#000000,0.0,0.0,2.978479018812637,22.87700850455999,0.4895505345615243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.79482745215637,-4.187190073206409,True,False,False,False,True,0.0,0,1.0269159412964992,0.9451736355487923,False,False,False,False,0.050479356152254844,0.03160974840631147,False,False,False,False,-3253504,-3018013.4178841095,False,False,False,False,269594.77971180243,False,False,False,False
2023-12-08 00:00:00+00:00,26.0504518949,26.2009813586,23.9712671743,24.2571550734,385941,,,22.884665340784572,24.707208934108518,,,23.277708967167932,#000000,0.0,0.0,2.9520456541283084,23.125109255749603,0.9909544031134585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.28229501768111,-1.8129535428378531,True,False,False,False,True,0.0,0,1.0386093825958524,0.951408396324505,False,False,False,False,0.2503727768705906,0.14099126263845105,False,False,False,False,-2867563,-3006868.942485287,False,False,False,False,278213.0182516689,False,False,False,False
2023-12-15 00:00:00+00:00,27.3609436965,27.8249286317,25.288949902,26.1212892896,292670,,,23.136414761148426,24.7358939501832,,,23.749220449631203,"rgba(38, 166, 154, 1.0)",0.0,0.0,2.9381588369413394,24.316525439761385,1.0361653081723432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.01286713875915,0.7455861628353873,True,False,True,False,True,1.3363298903589254,0,1.0593521047017413,0.9071575558017095,False,False,False,False,0.3428282414019894,0.24190975202022025,False,False,False,False,-2574893,-2974870.724523414,False,True,False,False,279283.9057885823,False,True,False,False
2023-12-22 00:00:00+00:00,26.4312028913,27.3078156505,26.2231180444,26.8916459567,474222,,,23.46641439079317,24.777088703887426,,,24.263991305742344,"rgba(38, 166, 154, 1.0)",0.0,0.0,2.933254991384286,24.542085663729747,0.6440344372102219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.945146235308655,1.5618451934968505,True,False,True,False,True,0.0,0,1.101908705591897,0.9081699157771158,False,False,False,False,0.3428282418619287,0.29236899694107443,False,False,False,False,-3049115,-2980370.3004846424,False,False,False,False,293723.76461905765,False,False,False,False
2023-12-29 00:00:00+00:00,26.634860401,27.1661408611,26.4577669143,26.4577669143,253481,,,23.623346719284793,24.799512858446676,,,24.4793518667419,"rgba(38, 166, 154, 1.0)",0.0,0.0,2.888433100119284,24.65824320014394,0.6843216139485567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.77013187605147,2.3213756478443273,True,False,True,False,True,0.2044475940620103,0,1.111423507033066,0.8963657946548295,False,False,False,False,0.34282824196006584,0.3175986194505701,False,False,False,False,-2795634,-2966686.1300783725,False,False,False,False,290742.8190917201,False,False,False,False
2024-01-05 00:00:00+00:00,27.0864487921,27.4229264169,26.395784194,26.5640230063,260025,,,23.779546389854023,24.82447274552454,,,24.682270184789356,"rgba(38, 166, 154, 1.0)",0.0,0.0,2.8409714831798087,24.78224352281324,0.8110624421712738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.720826488192344,3.239476837365544,True,False,True,False,True,0.9128097225530887,0,1.0860404301731101,0.8967249379931704,False,False,False,False,0.3428282421607911,0.3302134308056806,False,False,False,False,-2535609,-2934754.490813308,False,False,False,False,288467.425084926,False,False,False,False
