date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_191,Gap_Up_aVWAP_189,Gap_Up_aVWAP_156,Gap_Down_aVWAP_24,aVWAP_OB_bull_11,aVWAP_OB_bear_118,aVWAP_OB_bear_57,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-27 00:00:00+00:00,3.21,3.3,2.99,3.07,79901144,,,,3.5284919860992776,4.554763391414594,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.3091587030702234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.95021557003841,-2.226572271816025,False,False,False,True,False,0.0,1,0.9825367647058826,1.0162377450980395,False,False,False,False,-0.1315462566466546,-0.1551032464643832,False,False,False,False,-494865224,-576178466.9891001,False,False,False,False,105930677.40981723,False,False,False,False
2023-02-03 00:00:00+00:00,3.2,3.59,3.07,3.17,94939088,,,,3.5224320280094994,4.534995368568945,,3.2866666666666666,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.278694099787424,,-1.0,3.59,3.07,0.0,0.0,0.0,0.0,0.0,44.33833352338924,-2.226572271816025,False,False,False,True,False,0.0,1,0.9747977598008711,1.0276913503422527,False,False,False,False,-0.05640120999668962,-0.10575222823053641,False,False,False,False,-589804312,-577187788.8417593,False,False,False,False,105116485.60168262,False,False,False,False
2023-02-10 00:00:00+00:00,2.84,3.26,2.79,3.22,75455752,,,,3.5115141316908325,4.515761367913824,,3.1434853366842956,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.2286649101173945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.534631701795746,-2.226572271816025,False,False,False,True,False,0.0,1,0.9287507846829882,1.066854990583804,False,False,False,False,-0.1810375980426948,-0.1433949131366156,False,False,False,False,-665260064,-583711661.075703,False,False,False,False,102919394.22378021,False,False,False,False
2023-02-17 00:00:00+00:00,3.01,3.13,2.81,2.9,64627932,,,,3.502825381731256,4.499865291626022,,3.0994458051352853,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.208048643817616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6377679776232,-2.226572271816025,False,False,False,True,False,0.0,1,0.9349093264248705,1.0832253886010361,False,False,False,False,-0.20400321095224425,-0.17369906204442992,False,False,False,False,-600632132,-584965029.2923176,False,False,False,False,100082989.61461131,False,False,False,False
2023-02-24 00:00:00+00:00,2.82,2.98,2.76,2.95,50862661,,,,3.4945241827360802,4.486532295181382,,3.055659260680134,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.1855129131738655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1308599613849,-2.85771676529167,False,False,False,True,False,0.0,1,0.9410393071285811,1.0716189207195206,False,False,False,False,-0.24632755791846603,-0.21001330998144796,False,False,False,False,-651494793,-589893159.9373312,False,False,False,False,96437039.34686233,False,False,False,False
2023-03-03 00:00:00+00:00,2.77,2.86,2.7,2.83,48700484,,,,3.485845438035224,4.473377032882516,,3.0150506347023964,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.1627115689903524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61467564303471,-3.5361821597639107,True,False,False,True,False,0.0,0,0.9459366391184573,1.0692148760330578,False,False,False,False,-0.28516965399459554,-0.24759148198802175,False,False,False,False,-700195277,-598063687.1271585,False,False,False,False,92900998.2100577,False,False,False,False
2023-03-10 00:00:00+00:00,2.42,2.81,2.4,2.8,55268973,,,,3.4730888206802346,4.45667084989746,,2.9481761861274416,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.124626415995575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.20559305618369,-5.052594838383733,True,False,False,True,False,0.0,0,0.9412774725274725,1.0374313186813189,False,False,False,False,-0.34282825441539394,-0.29520986820170786,False,False,False,False,-755464250,-609722988.0807023,False,False,False,False,90113440.78709047,False,False,False,False
2023-03-17 00:00:00+00:00,2.61,2.68,2.28,2.37,83960945,,,,3.4539543103289296,4.4315785655124795,,2.87289333409467,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.862318397584949,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.067139584821106,-5.324117051189049,True,False,False,True,False,0.0,0,0.9297945205479452,1.0489726027397261,False,False,False,False,-0.34282825441539394,-0.3190190613085509,False,False,False,False,-671503305,-614299307.8525021,False,False,False,False,89657700.3584171,False,False,False,False
2023-03-24 00:00:00+00:00,2.62,2.73,2.46,2.64,48780384,,,,3.4441129392568484,4.417895848207807,,2.847731957356546,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.854148865972991,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01467947536746,-5.53197561863638,True,False,False,True,False,0.0,0,0.9772568229531141,1.0255423372988104,False,False,False,False,-0.2964562964170225,-0.3077376788627867,False,False,False,False,-622722921,-614923279.1967613,False,False,False,False,86629750.99853435,False,False,False,False
2023-03-31 00:00:00+00:00,2.53,2.64,2.47,2.62,40063593,,,,3.4356654939739806,4.406464215661382,,2.82629492379669,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.8404381414074864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.67634526969577,-6.0247426309930034,True,False,False,True,False,0.0,0,0.9762411347517731,1.0180851063829786,False,False,False,False,-0.31243637701724186,-0.3100870279400143,False,False,False,False,-662786514,-618468703.9970012,False,False,False,False,83180405.96160588,False,False,False,False
2023-04-07 00:00:00+00:00,2.6,2.63,2.42,2.53,31741965,,,,3.4291094210349797,4.397521801916244,,2.81154035182166,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.830799173671486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.79591485054239,-6.068417207863725,True,False,False,True,False,0.0,0,0.9656370656370656,1.1023166023166024,False,False,False,False,-0.32452329234992144,-0.3173051601449679,False,False,False,False,-631044549,-619400248.0712973,False,False,False,False,79370151.075561,False,False,False,False
2023-04-14 00:00:00+00:00,2.37,2.77,2.36,2.6,77425061,,,,3.412630947030613,4.3754859552649785,,2.7756367091277174,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.803616774552696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.07259378526707,-6.926160272221551,True,False,False,True,False,0.0,0,0.952697419859265,1.0387021110242376,False,False,False,False,-0.3084271339925913,-0.3128661470687796,False,False,False,False,-708469610,-625997978.5845345,False,False,False,False,79226070.32922314,False,False,False,False
2023-04-21 00:00:00+00:00,2.3,2.53,2.3,2.38,40005928,,,,3.4032234112039093,4.363563626188498,,2.7532140734255925,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7841870146103367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.315778593226014,-7.791398444347138,True,False,False,True,False,0.0,1,0.9228028503562946,1.0724465558194776,False,False,False,False,-0.34282825441539394,-0.32784720074208673,False,False,False,False,-748475538,-635070390.3930875,False,False,False,False,76320874.60113254,False,False,False,False
2023-04-28 00:00:00+00:00,2.35,2.43,2.17,2.3,54454820,,,,3.3899567935853354,4.347078823396664,,2.722191633690383,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.5855727681742895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07079769163512,-8.151193655797421,True,False,False,True,False,0.0,1,0.9146241830065358,1.103349673202614,False,False,False,False,-0.34282825441539394,-0.33533772757874036,False,False,False,False,-694020718,-639437081.3269328,False,False,False,False,74701166.8529005,False,False,False,False
2023-05-05 00:00:00+00:00,2.77,2.8,2.2,2.34,60312691,,,,3.379283142394402,4.3315444153298035,,2.7125463028365275,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6198112680466243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17333829395566,-8.151193655797421,True,False,False,True,True,0.0,1,0.8867380560131796,1.107495881383855,False,False,False,False,-0.27004675982263765,-0.30269224370068903,False,False,False,False,-633708027,-639012706.9323453,False,False,False,False,73635353.82675973,False,False,False,False
2023-05-12 00:00:00+00:00,2.41,2.865,2.37,2.75,57519255,,,,3.3688423281800643,4.316634872192604,,2.701862897114459,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.5618685682231206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26490867434749,-8.151193655797421,True,False,False,True,True,0.0,1,0.8917676556623485,1.1086502298370247,False,False,False,False,-0.22859898977378884,-0.26564561673723897,False,False,False,False,-691227282,-642880453.233653,False,False,False,False,72441568.72848122,False,False,False,False
2023-05-19 00:00:00+00:00,2.41,2.5,2.32,2.43,38804908,,,,3.3607827138832205,4.305940392346982,,2.689591347700143,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.539430012887587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.33031608891308,-8.151193655797421,True,False,False,True,True,0.0,1,0.8609787786920747,1.1606756171502817,False,False,False,False,-0.3024111476833278,-0.28402838221028337,False,False,False,False,-691227282,-646461699.8089379,False,False,False,False,69949964.23007521,False,False,False,False
2023-05-26 00:00:00+00:00,1.86,2.635,1.82,2.41,88761820,,,,3.3370935204112286,4.278059714045562,,2.6383013440401966,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.4386386515037644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51400166311196,-8.151193655797421,False,False,False,True,False,0.0,1,0.8463131731565865,1.0961060480530238,False,False,False,False,-0.34282825441539394,-0.3134283183128387,False,False,False,False,-779989102,-656352618.4897574,False,False,False,False,71343435.02784742,False,False,False,False
2023-06-02 00:00:00+00:00,1.72,1.93,1.63,1.93,104411354,,,,3.3028575121239734,4.241088908700585,,2.5561359210512564,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.482410102404767,2.305119427777377,-0.3947082030999356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.80598018588888,-9.510380898649387,False,False,False,True,False,0.0,0,0.8137168141592921,1.2393805309734516,False,False,False,False,-0.34282825441539394,-0.3281282863641163,False,False,False,False,-884400456,-673245050.8979235,False,False,False,False,73792910.50726613,False,False,False,False
2023-06-09 00:00:00+00:00,1.59,1.83,1.58,1.75,96708557,,,,3.2706074044563316,4.2065488059093905,,2.485210087934433,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.4627208387974282,2.2135359572428093,-0.4262850030600832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2095855576641,-11.022081823174318,False,False,False,True,False,0.0,0,0.8013144590495451,1.3240647118301316,False,False,False,False,-0.34282825441539394,-0.3354782703897551,False,False,False,False,-981109013,-696049788.8314106,False,False,False,False,75490365.8030242,False,False,False,False
2023-06-16 00:00:00+00:00,1.56,1.745,1.56,1.6,86407921,,,,3.2420703538111773,4.175929308970519,,2.4277776815401104,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.45628302614988,2.14889022327754,-0.4043789652856476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.98075838049106,-12.162119094374908,False,False,False,True,False,0.0,0,0.8255139694254086,1.1992619926199262,False,False,False,False,-0.34282825441539394,-0.3391532624025745,False,False,False,False,-1067516934,-723565873.6587136,False,False,False,False,76299073.5953928,False,False,False,False
2023-06-23 00:00:00+00:00,1.52,1.63,1.5,1.58,62204780,,,,3.2212486951766013,4.153725742207056,,2.387671018783997,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.4357692479410935,1.896353154656703,-0.26212649086640966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.979446259705085,-13.085334726250466,False,False,False,True,False,0.0,0,0.8629076838032064,1.1708126036484248,True,False,False,False,-0.34282825441539394,-0.3409907584089842,False,False,False,False,-1129721714,-753651491.4617718,False,False,False,False,75255051.84758592,False,False,False,False
2023-06-30 00:00:00+00:00,1.56,1.64,1.51,1.51,62217279,,,,3.201172379310384,4.132057887852847,,2.3519362800516577,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.4373661849193302,1.8725992865233767,-0.21748061823293885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54449325920076,-13.482571407312115,False,True,False,True,False,0.0,0,0.8820887142055025,1.1235261089275688,False,False,False,False,-0.3386376727814791,-0.3398142155952316,False,False,False,False,-1067504435,-776899857.6497887,False,False,False,False,74289290.89591289,False,False,False,False
2023-07-07 00:00:00+00:00,1.64,1.74,1.53,1.56,78971273,,,,3.1773954453181186,4.1057753183405685,,2.314344457327354,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.4410198840773525,1.8571926400915784,-0.1507214733755331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.80817446333156,-13.482571407312115,False,True,False,True,False,0.0,0,0.8638684061259219,1.1384004537719796,False,False,False,False,-0.31372753217681487,-0.3267708738860232,False,False,False,False,-988533162,-792576398.7127674,False,False,False,False,74636104.38510452,False,False,False,False
2023-07-14 00:00:00+00:00,1.66,1.86,1.61,1.64,108812714,,,,3.1472975662537213,4.071504190021826,,2.2735355093429606,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.433037497230435,1.8487564080123784,-0.13171770339379063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.14460562429879,-13.482571407312115,False,True,False,True,False,0.0,0,0.8737343656938653,1.1691483025610483,False,False,False,False,-0.27301773003257945,-0.29989430195930133,False,False,False,False,-879720448,-799031513.4747846,False,False,False,False,77167705.09731899,False,False,False,False
2023-07-21 00:00:00+00:00,1.68,1.79,1.62,1.66,58460335,,,,3.1314862624809905,4.053391918131844,,2.2533400843774047,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.388339470909938,1.8421967484913804,-0.11682787379449373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.541001115316945,-13.482571407312115,False,True,False,True,False,0.0,0,0.838371375694016,1.1900061690314618,False,False,False,False,-0.28513259496516175,-0.29251344846223154,False,False,False,False,-821260113,-800678076.4025784,False,False,False,False,75781973.97899906,False,False,False,False
2023-07-28 00:00:00+00:00,2.27,2.33,1.65,1.7,220777049,,,,3.0900472446975566,3.9982376990045045,,2.23348794914464,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.3537630968978738,1.908880269350595,0.2667525296537518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.68955008753567,-14.34756079414003,False,False,False,True,True,0.0,0,0.8383480825958701,1.1109144542772862,False,False,False,False,-0.17277540575377157,-0.23264442710800154,False,False,False,False,-600483064,-785848816.2246096,False,False,False,False,86522349.90648061,False,False,False,False
2023-08-04 00:00:00+00:00,2.3,2.55,2.23,2.37,157661971,,,,3.0700017289627195,3.9661268006734156,,2.243225755849733,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.325161054294843,1.974487039264862,0.24564030136574824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81731141470771,-11.454632663674332,True,False,False,True,True,0.0,0,0.8948640483383686,1.1220543806646528,False,False,False,False,0.042971610288753875,-0.09483640840962383,False,False,False,False,-442821093,-760439355.2450088,False,False,False,False,91791951.46896353,False,False,False,False
2023-08-11 00:00:00+00:00,2.62,3.08,2.16,2.33,254135231,,,,3.0509291229351723,3.924898982074478,,2.284812506101061,"rgba(239, 83, 80, 0.5)",0.0,0.0,1.310477527984113,2.0924265668847593,0.4025810606052885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.697647840986185,-7.91517217571154,True,False,False,True,True,0.0,0,0.9243553008595988,1.0171919770773636,False,False,False,False,0.16712596673286656,0.036144779161621364,False,False,False,False,-188685862,-718087244.6342674,False,False,False,False,103817379.58237365,False,False,False,False
2023-08-18 00:00:00+00:00,2.64,2.82,2.43,2.6,115974718,,,,3.042942126425766,3.9070501101291013,,2.3013658202341167,#000000,0.0,0.0,1.295508874243339,2.1331076378363183,0.3912689231555745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.566200814818515,-5.408026020147702,True,False,False,False,True,0.0,0,0.953382603752132,1.0318362706083004,False,False,False,False,0.20908644613241195,0.12261561264701666,False,False,False,False,-72711144,-670281607.5502476,False,False,False,False,104717923.16886449,False,False,False,False
2023-08-25 00:00:00+00:00,2.34,2.72,2.22,2.65,76854278,,,,3.035289204675721,3.893650109514272,,2.3052250631763833,#000000,0.0,0.0,1.2750399817083993,2.14703708682903,0.1513387156004497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.88120248801329,-5.324855801896241,True,False,False,False,True,0.0,0,0.9402985074626866,1.0287451630735214,False,False,False,False,0.16303419440014827,0.14282490352358246,False,False,False,False,-149565422,-631710038.2502292,False,False,False,False,102653949.4526523,False,False,False,False
2023-09-01 00:00:00+00:00,2.99,3.1199,2.275,2.35,236520312,,,,3.026442952805063,3.863873793303451,,2.347627020088387,#000000,0.0,0.0,1.1162452667292684,2.2291487885022674,0.6816165176020119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.007661239481195,-2.4811515603103658,True,False,False,False,True,0.0,0,0.9563202088407898,0.9732885230064029,False,False,False,False,0.34282818901228257,0.2428265462679325,False,False,False,False,86954890,-578475599.1205826,False,False,False,False,112569976.30801138,False,False,False,False
2023-09-08 00:00:00+00:00,3.02,3.4,2.81,3.0,204519301,,,,3.0279922385078515,3.845848057025058,,2.398405719165488,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.9985868393262932,2.502988568029631,0.5177430861387838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.35424431594081,-0.40924346747632967,True,False,True,False,True,0.0,0,1.0413727686454959,0.9404635768272132,False,False,False,False,0.34282820632074745,0.29282737629433997,False,False,False,False,291474191,-514034873.9264654,False,False,False,False,119381037.39630684,False,False,False,False
2023-09-15 00:00:00+00:00,2.93,3.37,2.78,3.06,257101945,,,,3.027942753463191,3.8229272309602647,,2.448986865586192,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.9238432845534003,2.55775347472294,0.4029325444055262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.50084335928189,0.5387824029595976,True,False,True,False,True,0.0,0,1.0495054406479274,0.9316824919058605,False,False,False,False,0.32846719881108066,0.3106472875527103,False,False,False,False,34372246,-473412124.30228275,False,False,False,False,129582586.10769153,False,False,False,False
2023-09-22 00:00:00+00:00,2.4,2.91,2.34,2.9,150553659,,,,3.0177182790491215,3.8024070287136222,,2.4535347103183427,#000000,0.0,0.0,0.862251442184674,2.534254956519619,-0.15570279149601549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.60814140255253,0.5387824029595976,True,False,False,False,True,0.0,0,0.9865641704814825,0.9808059578306895,False,False,False,False,0.12493162627870609,0.2177894569157082,False,False,False,False,-116181413,-446950590.1317433,False,False,False,False,131135998.9145292,False,False,False,False
2023-09-29 00:00:00+00:00,2.39,2.625,2.26,2.38,107523523,,,,3.008798779970885,3.7867293761113476,,2.4526457778558077,#000000,0.0,0.0,0.8270257575212542,2.516070331805726,-0.15243821689856613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21045700811305,0.5387824029595976,True,False,False,False,False,0.0,0,0.9783323441577405,0.9995289640034293,False,False,False,False,0.046104042386721215,0.1319467496512147,False,False,False,False,-223704936,-430413875.01087344,False,False,False,False,129386926.62456408,False,False,False,False
2023-10-06 00:00:00+00:00,2.06,2.43,2.03,2.41,120523785,,,,2.994939988218038,3.7664047177084994,,2.443221492953486,#000000,0.0,0.0,0.80202832957536,2.48357015192371,-0.5281236788081691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76706751133667,5.1921615638941105,True,False,False,False,False,0.0,0,0.9620542531629168,1.0166591083674998,False,False,False,False,-0.04503043050313453,0.04345815957404008,False,False,False,False,-344228721,-424029789.5285865,False,False,False,False,128730397.61533712,False,False,False,False
2023-10-13 00:00:00+00:00,2.01,2.18,1.93,2.02,72638244,,,,2.9854875194481307,3.753396056436065,,2.4351852796670235,#000000,0.0,0.0,0.7830047691224297,2.462080925473077,-0.5773667585444687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.81504303205776,3.3789681612725815,True,False,False,False,False,0.0,0,0.9577262350984977,1.0535467688752358,False,False,False,False,-0.12058104224403929,-0.0385614413349996,False,False,False,False,-416866965,-423499209.9338764,False,False,False,False,124575423.2734603,False,False,False,False
2023-10-20 00:00:00+00:00,1.84,2.0999,1.83,2.01,62038705,,,,2.976582976694806,3.741693647138184,,2.426617909096186,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7708003796218748,2.441875025090259,-0.7808442250450318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72224904299081,1.4199800564045617,True,False,False,True,False,0.0,0,0.9541404612159329,1.0383816262353998,False,False,False,False,-0.1599429280147274,-0.09925218467486349,False,False,False,False,-478905670,-427603392.1609967,False,False,False,False,119943073.7717225,False,False,False,False
2023-10-27 00:00:00+00:00,1.71,1.95,1.71,1.79,61960019,,,,2.966730706039966,3.72930861483294,,2.416151370826787,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7535662957976313,2.4193159354865457,-0.9412787427491728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.711746052742065,-0.46715546855973855,False,False,False,True,False,0.0,0,0.9549921236216339,1.0431325481959344,False,False,False,False,-0.2199061179309168,-0.15957915130289013,False,False,False,False,-540865689,-435993191.92684877,False,False,False,False,115648032.67752083,False,False,False,False
2023-11-03 00:00:00+00:00,1.92,1.99,1.7,1.73,52675095,,,,2.9590433468826816,3.7193317495892324,,2.4086229676800537,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7354001913526013,2.4036970566910743,-0.6577331123635196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.530351161657094,-0.6351317746597616,False,False,False,True,False,0.0,0,0.9497817437323752,1.0762931200988912,False,False,False,False,-0.21317135471655696,-0.18637525300972355,False,False,False,False,-488190594,-439859666.1544896,False,False,False,False,110983370.6273341,False,False,False,False
2023-11-10 00:00:00+00:00,1.67,1.98,1.61,1.97,55416860,,,,2.9502173085708843,3.7082955996844853,,2.399255831414707,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7300373185574061,2.2437514714690723,-0.7859207425215424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.370558236053434,-1.812389249635416,False,False,False,True,False,0.0,0,0.9237521750180845,1.0845568828325092,False,False,False,False,-0.23569836201391464,-0.21103680751181908,False,False,False,False,-543607454,-447544687.4763792,True,False,False,False,106867332.80308713,True,False,False,False
2023-11-17 00:00:00+00:00,1.83,1.91,1.61,1.66,60423819,,,,2.9409774723302076,3.696585170218641,,2.3898032793044317,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7354077621133582,2.1022012977678597,-0.37013655796292994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4808969226143,-1.812389249635416,False,False,False,True,False,0.0,0,0.9294672360818567,1.0550735279908792,False,False,False,False,-0.2516069001407509,-0.23132185382628498,False,False,False,False,-483183635,-450184609.515166,False,False,False,False,103427072.52137698,False,False,False,False
2023-11-24 00:00:00+00:00,1.8,1.88,1.75,1.84,29967089,,,,2.9365533741325067,3.6909103112098007,,2.385423552382219,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7424027706534203,2.1008475128182793,-0.40523490039441873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42792968852915,-2.014912636980341,False,False,False,True,False,0.0,0,0.990687856965483,1.0760491681152224,False,False,False,False,-0.22666057196382366,-0.2289912128950543,False,False,False,False,-513150724,-454848766.14367217,False,False,False,False,97985592.26053424,False,False,False,False
2023-12-01 00:00:00+00:00,1.9,1.91,1.72,1.78,52570806,,,,2.9291024802493615,3.6812120120361733,,2.3783339685690583,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7423239136608721,2.1010140407995905,-0.27079019966939005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.001714826555684,-2.014912636980341,False,False,False,True,False,0.0,0,1.0073261606731696,1.0,False,False,False,False,-0.22666057196382366,-0.227825892429439,False,False,False,False,-460579918,-455273295.9108076,False,False,False,False,94621534.01901318,False,False,False,False
2023-12-08 00:00:00+00:00,1.92,2.09,1.78,1.89,89470389,,,,2.917646375970476,3.6657058664756144,,2.368572278014608,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.746741268795641,2.111247463689611,-0.2561094072088162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.536765266782005,-2.014912636980341,False,False,False,True,False,0.0,0,1.0187211382452055,0.9708782293963474,False,False,False,False,-0.17313812896752545,-0.2004820106984822,False,False,False,False,-371109529,-449038942.8063033,False,False,False,False,94239967.7213085,False,False,False,False
2023-12-15 00:00:00+00:00,2.055,2.11,1.75,1.9,108130879,,,,2.9047162706687844,3.647769429381198,,2.3583957271572618,"rgba(239, 83, 80, 0.5)",0.0,0.0,0.7461992765745366,2.1181650122969864,-0.08464898624258689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.76882055052118,-2.014912636980341,False,False,False,True,False,0.0,0,1.0173650125640972,0.960673353898956,False,False,False,False,-0.1753467058950219,-0.18791435829675207,False,False,False,False,-262978650,-435256698.8947253,False,False,False,False,95268924.11232269,False,False,False,False
2023-12-22 00:00:00+00:00,2.19,2.29,1.95,2.06,143329511,,,,2.8911671464577293,3.626947565656843,,2.351326871762922,#000000,0.0,0.0,0.7452753587502821,2.1472756199858702,0.0573269725243194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.463225289590355,-2.014912636980341,False,False,False,False,True,0.0,0,1.0430008600172003,0.9319986399727993,False,False,False,False,-0.09518843363266914,-0.1415513959647106,False,False,False,False,-119649139,-411878361.12474567,False,False,False,False,98828967.58548397,False,False,False,False
2023-12-29 00:00:00+00:00,2.3,2.52,2.13,2.26,125857124,,,,2.8823280715154245,3.611214758195912,,2.350354570619892,#000000,0.0,0.0,0.7405532689443384,2.182111364016704,0.15918994747176896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.315003449338874,-6.542550130914599,True,False,False,False,True,0.0,0,1.0584806721378583,0.9122789917932123,False,False,False,False,-0.020206852524472022,-0.08087912424459132,False,False,False,False,6207985,-380909002.1525423,False,False,False,False,100831053.2458185,False,False,False,False
2024-01-05 00:00:00+00:00,2.28,2.4285,2.12,2.27,109299928,,,,2.8743355773101222,3.597437093699569,,2.348590193526666,#000000,0.0,0.0,0.7330537571084484,2.198797265072348,0.11077323339554027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.50468099523988,-5.296946429263819,True,False,False,False,True,0.0,0,1.0550283347653573,0.9316007452960429,False,False,False,False,-0.06171754753101478,-0.07129833588780304,False,False,False,False,-103091943,-360329960.73383546,False,False,False,False,101458377.30168378,False,False,False,False
