date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_189,Gap_Down_aVWAP_165,Gap_Down_aVWAP_107,Gap_Down_aVWAP_69,aVWAP_OB_bull_52,aVWAP_OB_bear_178,aVWAP_OB_bear_45,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-10 00:00:00+00:00,22.99,30.9199,21.56,27.46,275511775,,,,,23.19070018795288,,22.14413557148903,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.060546457961188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42128126764125,1.6170027473513002,False,False,True,False,True,2.3118594545839812,0,1.000072207275316,0.8864800541843394,False,False,False,False,0.34282824965077513,0.222162112817332,False,False,False,False,-113253240,-72234899.42705084,False,False,False,False,44794449.4974615,False,False,False,False
2023-02-17 00:00:00+00:00,23.84,26.77,20.41,22.93,115681298,,,,,23.273684986454416,,22.38496246302883,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.104933401874625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84037799081206,3.632757835053596,False,False,True,False,True,3.4612945060470786,0,1.003393112120889,0.941070644594357,False,False,False,False,0.22101965033938542,0.2215908815783587,False,False,False,False,2428058,-66704309.98801004,False,False,False,False,50045327.1643162,False,False,False,False
2023-02-24 00:00:00+00:00,22.41,25.36,21.3001,24.04,65208950,,,,,23.251567179190697,,22.437015180895234,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.07123529805049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.54892085545104,4.075112887060776,False,False,True,False,True,1.3876464784009883,0,1.0285267467615276,0.9266393717699174,False,False,False,False,0.2094634374103298,0.21552715949434426,False,False,False,False,-62780892,-66413686.433342636,False,False,False,False,51168558.48547796,False,False,False,False
2023-03-03 00:00:00+00:00,28.48,28.94,20.31,22.52,136425619,,,,,23.666327841129583,,22.943115924947325,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.51826093829822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.265766137082274,6.525108897812679,True,False,True,False,True,8.948781376651649,0,1.0736396846760239,0.8677818368262514,False,False,False,False,0.26764616006919484,0.24158665978176955,False,False,False,False,73644727,-56038989.14198392,False,False,False,False,57483896.30136849,False,False,False,False
2023-03-10 00:00:00+00:00,21.27,29.98,20.7615,28.45,127489207,,,,,23.70927381164341,,23.070250695610852,"rgba(38, 166, 154, 1.0)",0.0,0.0,,23.564658913380335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20251891287029,6.525108897812679,True,False,True,False,True,0.0,0,1.072199247354982,0.8231226043611531,False,False,False,False,0.3019497887565835,0.2717682242691765,False,False,False,False,-53844480,-55876432.909244366,False,False,False,False,62669474.87163749,False,False,False,False
2023-03-17 00:00:00+00:00,21.62,22.745,20.16,21.0,55259670,,,,,23.59422850067291,,22.993113866928148,"rgba(38, 166, 154, 0.75)",0.0,0.0,,23.133696812811273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.862919084981236,6.525108897812679,True,False,True,False,False,0.06550623682934642,0,1.0646191490950447,0.9108542938706583,False,False,False,False,0.12742192343210731,0.1995950738506419,False,False,False,False,1415190,-51632608.99004108,False,False,False,False,62120600.43670138,False,False,False,False
2023-03-24 00:00:00+00:00,25.27,26.77,21.015,21.4,74502633,,,,,23.644093445964288,,23.077924185586824,"rgba(38, 166, 154, 0.75)",0.0,0.0,,23.57357247180766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23430688856627,6.525108897812679,True,False,True,False,False,4.1761378665014774,0,1.0839587421493657,0.8561878576855592,False,False,False,False,0.23454119507325014,0.217068134461946,False,False,False,False,75917823,-42184428.842630625,False,False,False,False,63037788.033982754,False,False,False,False
2023-03-31 00:00:00+00:00,33.57,33.57,24.12,25.53,110845678,,,,,24.24857209398232,,23.701897401506784,"rgba(38, 166, 154, 0.75)",0.0,0.0,,24.891745724859348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.80943383598717,6.525108897812679,True,False,True,False,False,12.173206598415781,0,1.115399920413848,0.7955441829071109,False,False,False,False,0.3428282503346357,0.27994819239829083,False,False,False,False,186763501,-25225322.928361688,False,False,False,False,66579113.216650695,False,False,False,False
2023-04-07 00:00:00+00:00,22.84,34.68,20.4,33.82,268375955,,,,,24.554935247980968,,24.08952051801667,"rgba(38, 166, 154, 0.75)",0.0,0.0,,25.513977722263903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37037859888755,6.525108897812679,True,False,True,False,False,0.8719208512795369,0,1.0672000428366808,0.809287527832687,False,False,False,False,0.2904462084390121,0.2851972004186515,False,False,False,False,-81612454,-29402147.45218675,False,False,False,False,81527027.42282471,False,False,False,False
2023-04-14 00:00:00+00:00,21.89,25.15,21.42,22.65,101890457,,,,,24.445328189375953,,24.01227462710386,"rgba(38, 166, 154, 0.75)",0.0,0.0,,25.08027364939854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3178511245372,6.525108897812679,True,False,True,False,False,0.0,0,1.083937118383234,0.886111181507792,False,False,False,False,0.1285211591712182,0.20685917979493484,False,False,False,False,-183502911,-40817018.826098844,False,False,False,False,83035429.61372659,False,False,False,False
2023-04-21 00:00:00+00:00,20.06,23.82,19.55,21.73,69350388,,,,,24.309195434971215,,23.89818421649672,"rgba(38, 166, 154, 0.75)",0.0,0.0,,24.72584715439111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2496344582386,11.751087993204592,True,False,True,False,False,0.0,0,1.0623131775972412,0.9061681953200802,False,False,False,False,0.06974925081709968,0.13830421530601728,False,False,False,False,-252853299,-56523409.950091526,False,False,False,False,82021722.82752462,False,False,False,False
2023-04-28 00:00:00+00:00,17.82,19.16,16.91,18.43,55461293,,,,17.963333333333335,24.106646488522028,,23.715255626461538,#000000,0.0,0.0,,24.290178730219846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.052667591417325,9.632804568591908,True,False,False,False,False,0.0,0,1.0371467283176434,0.9437023493521778,False,False,False,False,-0.06317482140017355,0.03756469695292186,False,False,False,False,-308314592,-75174608.62045512,False,False,False,False,80054283.5810413,False,False,False,False
2023-05-05 00:00:00+00:00,18.7,18.99,16.79,17.74,37634697,,,,18.0428371917702,23.98057875034158,,23.601444579295936,#000000,0.0,0.0,,22.584926888057254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.794030599666705,8.400426657500255,True,False,False,False,False,0.0,0,1.0397296541468717,0.9455339514804215,False,False,False,False,-0.06847043858686293,-0.015452870816970533,False,False,False,False,-270679895,-89656481.6856066,False,False,False,False,76912091.98244564,False,False,False,False
2023-05-12 00:00:00+00:00,19.42,20.63,18.22,18.86,30843601,,,,18.386387399003116,23.90275177972597,,23.532451480374878,#000000,0.0,0.0,,22.600673813618155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.156900209777646,7.715019006034126,True,False,False,False,False,0.0,0,1.0520735827130885,0.94286663597066,False,False,False,False,-0.012546114526747955,-0.013999492671859244,False,False,False,False,-239836294,-100780912.22741352,False,False,False,False,73499611.16893114,False,False,False,False
2023-05-19 00:00:00+00:00,25.28,28.1499,20.2,20.68,176590902,,,,22.004172532524343,23.959803556106987,,23.619765140593145,#000000,0.0,0.0,,23.753738408529586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.642723907453544,7.715019006034126,True,False,False,False,False,3.169387457997029,1,1.051302183485021,0.8793890175716617,False,False,False,False,0.161571427885965,0.07378596760705289,False,False,False,False,-63245392,-98000503.32167919,False,False,False,False,81136003.08234365,False,False,False,False
2023-05-26 00:00:00+00:00,32.94,33.5,25.22,25.46,167651385,,,,25.065544012697988,24.47387234729231,,24.14525321965668,"rgba(38, 166, 154, 1.0)",0.0,0.0,,25.22505048189556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.68292472535885,7.715019006034126,True,False,True,False,True,9.19353697805023,1,1.0931808107938719,0.8295334843053763,False,False,False,False,0.34282825044723086,0.2083071090271419,False,False,False,False,104405993,-83007429.52007332,False,False,False,False,87544549.89105894,False,False,False,False
2023-06-02 00:00:00+00:00,32.26,44.02,30.26,37.61,308524187,,,,29.2156283899795,25.859049726566713,,25.536715630422837,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.560257220701248,27.843870579798043,0.794231138041668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58562912921809,7.715019006034126,True,False,True,False,True,8.558743957487565,1,1.1179549597662843,0.7762167749271708,False,False,False,False,0.34282825161464664,0.2755676803208943,False,False,False,False,-204118194,-91978597.25932716,False,False,False,False,103913411.89912865,False,False,False,False
2023-06-09 00:00:00+00:00,36.99,39.3799,30.9,31.21,173844038,,,,30.411898537488593,26.512614910058698,,26.19609774110149,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.7608767382051145,28.77381176949258,1.426204483081389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.018128511735696,3.4360592098817406,True,False,True,False,True,11.933764709794797,1,1.121335736710038,0.8171714176069581,False,False,False,False,0.2877730383824545,0.2816703593516744,False,False,False,False,-30274156,-87407897.9067844,False,False,False,False,109093458.27697097,False,False,False,False
2023-06-16 00:00:00+00:00,44.49,48.87,36.01,37.66,238110898,,,,32.95823525717629,27.89034548646003,,27.570514222767148,"rgba(38, 166, 154, 1.0)",1.0,46.975,6.333153583034784,34.40415986420766,1.5925462731253253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.15938687446629,6.474412574000894,True,False,True,False,True,16.72344505961545,1,1.1405968032402571,0.774687769741621,False,False,False,False,0.34282825208224665,0.3122493057169605,False,False,False,False,207836742,-65537924.58035593,False,False,False,False,118650305.663862,False,False,False,False
2023-06-23 00:00:00+00:00,33.39,46.88,32.63,46.19,123398262,,,,33.397924982744215,28.291877534368872,,27.976846424858802,"rgba(38, 166, 154, 1.0)",0.0,0.0,6.458173953278964,34.27122800170449,-0.13645157409503858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.611695088533835,6.474412574000894,True,False,True,False,True,7.285672900157486,1,1.1204141558881662,0.7939771132827708,False,False,False,False,0.2813748243671747,0.2968120650420676,False,False,False,False,84438480,-54428561.27810734,False,False,False,False,119002006.13320556,False,False,False,False
2023-06-30 00:00:00+00:00,36.43,38.32,31.57,33.81,123563289,,,,33.573685321118205,28.575172024982386,,28.266881163756747,"rgba(38, 166, 154, 1.0)",0.0,0.0,6.7079733597111595,34.07294926904005,0.35138045495479436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.133831152828826,6.474412574000894,True,False,True,False,True,9.17837498163055,0,1.113173117663947,0.839514077503039,False,False,False,False,0.17437069319437834,0.23559137911822298,False,False,False,False,208001769,-34989277.55380309,False,False,False,False,119339878.9381533,False,False,False,False
2023-07-07 00:00:00+00:00,39.25,42.19,35.57,36.94,98518893,,,,33.92236432544762,28.894599999567202,,28.589556643272314,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.059669874628613,34.305319537923175,0.7004124201114927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3548157693365,6.474412574000894,True,False,True,False,True,10.874972038005211,0,1.1296374407365928,0.8251389434319634,False,False,False,False,0.2587787487514789,0.24718506393485093,False,False,False,False,306520662,-9692244.994262118,False,False,False,False,117797583.68347527,False,False,False,False
2023-07-14 00:00:00+00:00,37.23,42.58,37.13,40.0,109254213,,,,34.258599852524775,29.22593662885784,,28.924691230603944,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.308591451778451,34.54085865169244,0.36794249152525693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.869983131368635,6.474412574000894,True,False,True,False,True,9.286985500632778,0,1.1327996003867293,0.8330896473866993,False,False,False,False,0.2784302404744587,0.2628076522046548,False,False,False,False,197266449,5638028.634942481,False,False,False,False,117164741.41062525,False,False,False,False
2023-07-21 00:00:00+00:00,38.03,43.08,36.45,37.2,101543339,,,,34.54537913820949,29.52106994678246,,29.2233680821978,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.571871804952238,34.75580295647557,0.4324158052151656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6986861021597,6.474412574000894,True,False,True,False,True,9.774413800309919,0,1.119007726751671,0.8425412473471624,False,False,False,False,0.2700701818536138,0.2664389170291343,False,False,False,False,298809788,27354455.25457637,False,False,False,False,116007600.49131969,False,False,False,False
2023-07-28 00:00:00+00:00,39.76,43.7577,37.23,38.5,97080661,,,,34.845991530213745,29.81660042820645,,29.521868490872862,"rgba(38, 166, 154, 1.0)",0.0,0.0,7.892337428803341,35.008870570483644,0.6019926887789863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96209934032356,6.474412574000894,True,False,True,False,True,10.824818118951754,0,1.116692541673722,0.8609803193540293,False,False,False,False,0.2851663440831835,0.2758026305561589,False,False,False,False,395890449,54653417.75423738,False,False,False,False,114605604.97344415,False,False,False,False
2023-08-04 00:00:00+00:00,37.8,44.9,37.66,40.0,109087168,,,,35.140863466650195,30.12595680106738,,29.8347556959735,"rgba(38, 166, 154, 1.0)",0.0,0.0,8.134572181533374,37.14437666572569,0.08059714999673459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.45273286204022,6.474412574000894,True,False,True,False,True,9.25617503198703,0,1.107597633532563,0.905253360888378,False,False,False,False,0.30821754237360016,0.2920100864648795,False,False,False,False,286803281,71849703.92059018,False,False,False,False,114196831.86430013,False,False,False,False
2023-08-11 00:00:00+00:00,32.94,38.075,31.65,38.0,69395315,,,,35.1092931207508,30.202718991832842,,29.91562673753054,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.250841372329939,36.47808668097222,-0.42881525911255125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4786960991404,6.474412574000894,True,False,True,False,False,5.53196909119475,0,1.0488567571978655,0.953029996135053,False,False,False,False,0.12696502705702023,0.20948755676094988,False,False,False,False,217407966,82631797.40795386,False,False,False,False,110878200.98546308,False,False,False,False
2023-08-18 00:00:00+00:00,30.55,34.057,28.4752,32.29,45905831,,,,35.01861272351061,30.212818274814826,,29.9290211625217,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.313887433219932,36.009379029901396,-0.6566577998262603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.33773134064628,11.7518458413615,True,False,True,False,False,3.7845047816322257,0,1.038250569738745,0.9521307348228486,False,False,False,False,0.0296105232302962,0.11954903999562304,False,False,False,False,171502135,89214785.37773505,False,False,False,False,106065432.83839174,False,False,False,False
2023-08-25 00:00:00+00:00,29.15,33.6699,28.0,31.0,64023399,,,,34.87600730846995,30.213833926250707,,29.93471037777399,"rgba(38, 166, 154, 0.75)",0.0,0.0,8.363145218513548,35.491507696332846,-0.7582682747508211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3843593972192,9.740138467233322,True,False,True,False,False,2.7757439082014734,0,1.0306982327569554,0.9471245581098455,False,False,False,False,0.018012822250749395,0.06878093112318621,False,False,False,False,107478736,90567670.60901393,False,False,False,False,102951208.10962197,False,False,False,False
2023-09-01 00:00:00+00:00,31.22,31.99,28.77,29.25,46189708,,,,34.786540130014814,30.219174570446107,,29.94325539534236,#000000,0.0,0.0,8.439790584908916,35.229641331504475,-0.4750877751249024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6252171272299,8.894164678034564,True,False,False,False,False,4.144534492868495,0,1.041193814171217,0.9742266215568973,False,False,False,False,0.005780103734914296,0.03728051742905025,False,False,False,False,153668444,95241801.9713092,False,False,False,False,98746652.54594627,False,False,False,False
2023-09-08 00:00:00+00:00,28.04,32.65,25.5301,31.22,65708286,,,,34.609355812626504,30.19440898387932,,29.92342169657515,#000000,0.0,0.0,8.471873534773122,34.79977564554001,-0.7979079973035784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.08303385173639,7.287511863043534,False,False,False,False,False,1.8610863705517176,0,1.0213235176583486,0.9760230311187985,False,False,False,False,-0.028906909635362577,0.004186803896843838,False,False,False,False,87960158,94702420.9363974,False,False,False,False,96299366.13513544,False,False,False,False
2023-09-15 00:00:00+00:00,27.36,30.08,27.04,28.18,43826170,,,,34.48572005823123,30.171940821379334,,29.904244781760408,#000000,0.0,0.0,8.497685853505349,34.536290362957516,-0.8444993715550513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.771138623137254,5.91668144465396,False,False,False,False,False,1.3802393248163405,0,1.0328789838964458,0.9504341070524321,False,False,False,False,-0.043175485482211756,-0.01949434079268396,False,False,False,False,44133988,90956611.08925685,False,False,False,False,92412462.717718,False,False,False,False
2023-09-22 00:00:00+00:00,24.51,28.09,24.45,27.02,35228023,,,,34.3521399435057,30.132444441166797,,29.86766814754321,#000000,0.0,0.0,8.500872892116902,34.26810425352667,-1.147894384184433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.963631477495255,4.082500984769744,False,False,False,False,False,0.0,0,1.0141018145447283,0.9833114620772445,False,False,False,False,-0.10509808723481241,-0.062296214013748186,False,False,False,False,8905965,84878785.4530156,False,False,False,False,88176578.29418333,False,False,False,False
2023-09-29 00:00:00+00:00,25.52,26.2244,23.45,24.0,32518093,,,,34.22383951775205,30.09161482006401,,29.829554995295588,#000000,0.0,0.0,8.499868153720426,34.024394914845075,-1.0005325683931543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.04998446588721,3.11841495184116,False,False,False,False,False,0.09574296088119993,0,0.9909294956048496,1.0327323883446908,False,False,False,False,-0.14422382441545514,-0.10326001921460166,False,False,False,False,41424058,81659916.75279222,False,False,False,False,84053727.53165123,False,False,False,False
2023-10-06 00:00:00+00:00,24.75,25.86,23.37,25.72,23580356,,,,34.12898338849788,30.060065245341477,,29.799977546169266,#000000,0.0,0.0,8.487518658181143,33.851491900272464,-1.0723383672917775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14824628113922,2.14817897203001,False,False,False,False,False,0.0,0,1.0128333493491881,1.0442657557261845,False,False,False,False,-0.15032795513025263,-0.12679398717242715,False,False,False,False,17843702,76932789.73406687,False,False,False,False,79574218.52930668,False,False,False,False
2023-10-13 00:00:00+00:00,24.75,27.5,23.62,24.01,40457768,,,,33.98108659512646,30.012996381012414,,29.756135480158918,#000000,0.0,0.0,8.466926736446963,33.59613286928354,-1.0447867502153092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5041475777478,1.408736843839904,False,False,False,False,False,0.0,0,1.0080521033022913,0.9750384797628965,False,False,False,False,-0.12443876617425746,-0.1256163766733423,False,False,False,False,17843702,72555820.27228414,False,False,False,False,76676703.67528397,False,False,False,False
2023-10-20 00:00:00+00:00,24.31,26.46,23.95,24.68,30564167,,,,33.867812492780104,29.975212771342434,,29.720781062973458,"rgba(239, 83, 80, 1.0)",0.0,0.0,8.456136450866657,33.40825864202029,-1.0759356468387908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88574410213332,0.6745207914039071,False,True,False,True,False,0.0,0,1.0219176709656612,0.9729473318366694,False,False,False,False,-0.13414305291585613,-0.1298797147945992,False,False,True,False,-12720465,66239058.40026309,False,False,False,False,73260960.21785553,False,False,True,False
2023-10-27 00:00:00+00:00,24.85,26.47,23.31,23.99,24994345,,,,33.77695825532043,29.94454726341,,29.69207249026575,"rgba(239, 83, 80, 1.0)",0.0,0.0,8.449433379371216,33.26239161307392,-0.9956160650502637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.69803158269748,0.3335801604758899,False,True,False,True,False,0.0,0,1.0351913136316244,0.9493420414092806,False,False,False,False,-0.1427749226933989,-0.13632731874399906,False,False,False,False,12273880,62241637.77802139,False,False,False,False,69685655.38690327,False,False,False,False
2023-11-03 00:00:00+00:00,28.59,29.37,23.27,25.61,36890412,,,,33.67849680298676,29.91931255333865,,29.66939339626163,#000000,0.0,0.0,8.476163234103696,31.8100544394674,-0.37989528404922257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.222179349073,0.3335801604758899,False,False,False,False,False,2.3700859968022634,0,1.0348413952450664,0.9317842156254488,False,False,True,False,-0.13305204511766702,-0.13468968193083303,False,False,False,False,49164292,61272945.498167954,False,False,False,False,67256378.09898451,False,False,False,False
2023-11-10 00:00:00+00:00,26.72,29.24,25.66,29.14,25747559,,,,33.61279298768612,29.90275508470842,,29.654578285427984,#000000,0.0,0.0,8.486077579464187,31.74116674298493,-0.5916946546819065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52761961022753,0.3335801604758899,False,False,False,False,False,0.9654913413373833,0,1.0404203473358076,0.9430109517292444,False,False,False,False,-0.2149058729165188,-0.17479777742367592,False,False,False,False,23416733,58468781.60941477,False,False,False,False,64181650.75831899,False,False,False,False
2023-11-17 00:00:00+00:00,29.31,31.8299,26.04,26.43,41919611,,,,33.538763285450955,29.8944621922925,,29.648811014240888,#000000,0.0,0.0,8.506101748448287,30.649020874384547,-0.15741886400886484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83653481906605,0.3335801604758899,False,False,False,False,True,2.8174955120693177,0,1.0360875865499588,0.9772598769685192,False,False,False,False,-0.17171478768709922,-0.17325628255538755,False,False,False,False,65336344,58977489.934643306,False,False,False,False,62532610.77622129,False,False,False,False
2023-11-24 00:00:00+00:00,28.89,31.7,27.34,29.37,52861623,,,,33.45379699850677,29.88729891988965,,29.64471710567586,#000000,0.0,0.0,8.510325698555583,30.738275462578702,-0.21718034397818647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58291539330913,0.3335801604758899,False,False,False,False,True,2.4967101967439973,0,1.0134254964108962,1.01139900638661,False,False,False,False,-0.14948794669261511,-0.16137211462400133,False,False,False,False,12474721,55532840.38392899,False,False,False,False,61816241.311316006,False,False,False,False
2023-12-01 00:00:00+00:00,30.89,31.65,28.2205,28.8,44025963,,,,33.401124424444724,29.890999181303272,,29.650782551861184,#000000,0.0,0.0,8.55090249280399,30.893693767425084,-0.0004319739849907233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.957992885428474,-3.161891271672694,False,False,False,False,True,3.9204689701048885,0,0.9861801894591334,1.0838200815839758,False,False,False,False,-0.13380178105542878,-0.14758694783971504,False,False,False,False,56500684,55604532.503637955,False,False,False,False,60498442.91788519,False,False,False,False
2023-12-08 00:00:00+00:00,28.27,31.35,25.12,30.69,71907819,,,,33.26618962873964,29.86430228713571,,29.628299247936372,#000000,0.0,0.0,8.561812818482942,29.00891508311577,-0.08630357831703897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.72013625206547,-3.161891271672694,False,False,False,False,True,1.9018212050393188,1,0.9602279256386069,1.0552535951409259,False,False,False,False,-0.19853141126197626,-0.17305917955084565,False,False,False,False,-15407135,50344408.98484996,False,False,False,False,61343581.886930734,False,False,False,False
2023-12-15 00:00:00+00:00,31.22,32.32,26.7797,28.05,59838040,,,,33.198827115815114,29.867531774858183,,29.634588233186935,#000000,0.0,0.0,8.606055971662482,29.342586403284855,0.21815028892409968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78300525518773,-2.1476682348269307,False,False,False,False,True,3.9886802735019486,1,0.9331178392039905,1.119920236739213,False,False,False,False,-0.13538147525337324,-0.15422032740210945,False,False,False,False,44430905,49906371.65263885,False,False,False,False,61232060.2656766,False,False,False,False
2023-12-22 00:00:00+00:00,28.74,33.91,28.42,30.63,58435183,,,,33.14086029233667,29.873817460313813,,29.643743053574898,#000000,1.0,35.106632,8.616655618861307,29.615728487522954,-0.10163206309487899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.417781131904015,-2.1476682348269307,False,False,False,False,True,2.1004834849048457,1,0.9674270629268913,1.100349404712167,False,False,False,False,-0.0707116818686602,-0.11246600463538482,False,False,False,False,-14004278,45172249.45614709,False,False,False,False,61024884.17192278,False,False,False,False
2023-12-29 00:00:00+00:00,28.71,31.13,28.56,28.9,36672723,,,,33.09442607420665,29.87056014656209,,29.642345228038586,#000000,0.0,0.0,8.620576686882062,29.535833333143817,-0.09579792201146904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1433995483889,-2.1476682348269307,False,False,False,False,True,2.0777401122244683,1,0.975933169369721,1.05748854226967,False,False,False,False,-0.12349529446359787,-0.11798064954949135,False,False,False,False,-50677001,38072304.977913976,False,False,False,False,59221020.38140998,False,False,False,False
2024-01-05 00:00:00+00:00,27.26,29.73,27.2,28.56,27942075,,,,33.04644256559298,29.85961067412939,,29.632904860003308,#000000,0.0,0.0,8.611524787816107,29.344177123868047,-0.24202184574987387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.28089589717405,-2.1476682348269307,False,False,False,False,True,0.9724543011896749,1,0.9308140957394048,1.1029935922445662,False,False,False,False,-0.17942573038880275,-0.14870318996914705,False,False,False,False,-78619076,29428498.979549974,False,False,False,False,56904061.464268506,False,False,False,False
2024-01-12 00:00:00+00:00,26.21,29.08,26.12,27.21,35794122,,,,32.975111304138906,29.838639891716113,,29.613932160099782,#000000,0.0,0.0,8.61302558092438,29.057174432127315,-0.3305661181865137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.188684423916705,-2.1476682348269307,False,False,False,False,False,0.1758925729009455,1,0.9070795115808804,1.1139352037836614,False,False,False,False,-0.21503647788956884,-0.18186983392935796,False,False,False,False,-114413198,18773558.462546274,False,False,False,False,55340362.24469306,False,False,False,False
2024-01-19 00:00:00+00:00,24.81,25.84,23.58,25.65,27371542,,,24.743333333333336,32.89982777206916,29.80880780691791,,29.58578748873306,#000000,0.0,0.0,8.613607960087931,27.690073058690217,-0.3343631463186325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.782843544517206,1.2574921413208529,False,True,False,False,False,0.0,1,0.8892464214715202,1.147351172695225,False,False,False,False,-0.338611933471837,-0.2602408837005975,False,False,False,False,-141784740,6880351.16902433,False,False,False,False,53268597.7821232,False,False,False,False
2024-01-26 00:00:00+00:00,25.12,27.29,25.01,25.41,29528643,,,25.29515562336631,32.83052883961806,29.7836880497202,,29.56237487552639,#000000,0.0,0.0,8.603476251121037,27.630844912135515,-0.2918407442350236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95477456985794,0.3912817605967831,False,True,False,False,False,0.0,1,0.8892618391589333,1.1439478380705665,False,False,False,False,-0.2760096576643333,-0.2681252706824654,False,False,False,False,-112256097,-1944570.9175700648,False,False,False,False,51510082.61307704,False,False,False,False
