date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_123,Gap_Down_aVWAP_77,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_41,aVWAP_OB_bear_6,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-08 00:00:00+00:00,14.9201878061,15.0560574731,14.1474290751,14.6314647638,18351702,,,14.482140461920398,15.102264450570722,,,,16.074648125449635,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.078108595538723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.15552058454482,-2.7442038497549675,False,False,False,True,False,,0,0.928804231814838,1.0445904827820198,False,False,False,False,-0.270576835287127,-0.28622335743901073,False,False,False,False,107721318,62947890.93210783,False,False,False,False,20750115.806107707,False,False,False,False
2022-07-15 00:00:00+00:00,14.3767091382,14.8607448268,14.0030675539,14.8013018475,18341930,,,14.470716059054777,15.058792487257685,,,,16.015702066424574,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.039753407734006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.590626564120015,-2.7442038497549675,False,False,False,True,False,,0,0.8906075152044383,1.0724298425444865,False,False,False,False,-0.304596260869604,-0.29540980915430737,False,False,False,False,89379388,64905779.603803545,False,False,False,False,20571731.672321953,False,False,False,False
2022-07-22 00:00:00+00:00,14.7843181391,15.0560574731,14.5890054928,14.5890054928,17285394,,,14.516693890937225,15.04481331632886,,,,15.976679928917978,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.037243584380386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.34094011666374,-2.7442038497549675,False,False,False,True,False,,0,0.906540418426092,1.0565031892430123,False,False,False,False,-0.22723642599491942,-0.2613231175746134,False,False,False,False,106664782,67999039.04055884,False,False,False,False,20328299.25214996,False,False,False,False
2022-07-29 00:00:00+00:00,15.5570768701,15.6335035578,14.8310233371,14.8777285352,11940213,,,14.587250977909314,15.05585348277249,,,,15.962771273414864,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.06012561116377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.81084834702269,-2.7442038497549675,False,False,False,True,False,,0,0.9406481506398284,1.0213978403999875,False,False,False,False,-0.14885828554142766,-0.20509070155802053,False,False,False,False,118604995,71747628.37088782,False,False,False,False,19706959.52976848,False,False,False,False
2022-08-05 00:00:00+00:00,15.4891420366,15.6674709745,15.234386411,15.506125745,10744421,,,14.649960815895097,15.069108338377356,,,,15.953141190940041,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.082974179557874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.42232517072769,-2.7442038497549675,False,False,False,True,True,,0,0.9196021224208487,1.0366250911541117,False,False,False,False,-0.10781903027365758,-0.15645486591583907,False,False,False,False,107860574,74422661.38045168,False,False,False,False,19043067.78682267,False,False,False,False
2022-08-12 00:00:00+00:00,16.236425205,16.2449170592,15.5103716721,15.6080279952,12357555,,,14.752404769709903,15.102553506211468,,,,15.954098522685719,#000000,0.0,0.0,,15.129979903318617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25187836503662,-2.7442038497549675,False,False,False,False,True,,0,0.9139570463907116,1.0521791058955308,False,False,False,False,-0.028639932932835822,-0.09254739942433744,False,False,False,False,120218129,77814918.24115896,False,False,False,True,18547844.617428396,False,False,False,True
2022-08-19 00:00:00+00:00,15.777865079,16.2776106979,15.7269139538,15.9731777253,17835957,,,14.868610806182703,15.143336121964776,,,,15.953289282986875,#000000,0.0,0.0,,15.246191819389068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.19105162912917,-8.803208609044134,False,False,False,False,True,,0,0.9143596965821269,1.0417338485191043,False,False,False,False,-0.005627878961282916,-0.04908763919281018,False,False,False,False,102382172,79634714.81588793,False,False,False,False,18495112.20132259,False,False,False,False
2022-08-26 00:00:00+00:00,15.3577633829,15.8142756989,15.2457886639,15.5644859411,13436080,,,14.910487802975764,15.155158928449438,,,,15.942533937765916,#000000,0.0,0.0,,15.21517925635784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93718819827849,-8.803208609044134,False,False,False,False,True,,0,0.9355933897392689,1.0338978048523317,False,False,False,False,-0.09306856860599468,-0.07107810389940243,False,False,False,False,88946092,80324446.45915549,False,False,False,False,18120369.075298697,False,False,False,False
2022-09-02 00:00:00+00:00,14.7978897879,15.3620701029,14.4878059507,15.2457886639,11653304,,,14.908905290131251,15.146927010369186,,,,15.922355809532855,#000000,0.0,0.0,,15.153713140951034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.623566739514395,-8.803208609044134,False,False,False,False,True,,1,0.910908487381527,1.036115388647827,False,False,False,False,-0.20742473950237858,-0.1392514217008905,False,False,False,False,77292788,80099879.1658847,False,False,False,False,17641327.217869166,False,False,False,False
2022-09-09 00:00:00+00:00,15.3146961833,15.3879104227,14.4361253112,14.8581838674,10349458,,,14.915492056424284,15.14429703207078,,,,15.907789676697897,#000000,0.0,0.0,,15.13262885571712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92401309888163,-8.803208609044134,False,False,False,False,True,,1,0.9160682054112522,1.025260463470791,False,False,False,False,-0.20991515077893497,-0.17458328623991273,False,False,False,False,87642246,80658573.0054488,False,False,False,False,17101188.757286265,False,False,False,False
2022-09-16 00:00:00+00:00,14.7806629081,15.6592337802,14.5825537898,15.4697381019,11411730,,,14.920112468258191,15.140466784773158,,,,15.891582055277539,#000000,0.0,0.0,,15.114672409248639,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.07476551429183,-8.803208609044134,False,False,False,False,True,,1,0.9254055703038848,1.026218585093389,False,False,False,False,-0.1699444885170157,-0.1722638873784642,False,False,False,False,76230516,80330568.78282297,False,False,False,False,16679747.367857654,False,False,False,False
2022-09-23 00:00:00+00:00,13.6264619584,15.0304526658,13.5360208392,14.5739403499,17251913,,,14.859716596597064,15.096769373071291,,,,15.843169714956904,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.01059386419698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54487440227558,-8.803208609044134,False,False,False,True,False,,1,0.8415972619769885,1.080601941208555,False,False,False,False,-0.3349452929007986,-0.25360459013963144,False,False,False,False,58978603,78748941.68779904,False,False,False,False,16722130.007275606,False,False,False,False
2022-09-30 00:00:00+00:00,13.4972603595,13.8633315563,13.333605001,13.5317141192,20306998,,,14.76039329033663,15.02688468941105,,,,15.774262960356815,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.875651243999021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54599049593332,-8.803208609044134,False,False,False,True,False,,1,0.8120628356459457,1.1503641653376122,False,False,False,False,-0.34282825441539394,-0.29821642227751266,False,False,False,False,38671605,75780250.0812954,False,False,False,False,16987675.78451445,False,False,False,False
2022-10-07 00:00:00+00:00,13.7125963576,14.5567134701,13.5747813188,13.7470501173,22792284,,,14.696003804692578,14.974339491075979,,,,15.714307911834728,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.795897846940676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68393031555349,-3.4955717163800983,False,False,False,True,False,,1,0.8231632629712825,1.1152443855909342,False,False,False,False,-0.26284228773728474,-0.28052935500739873,False,False,False,False,61463889,74719778.89008833,False,False,False,False,17417646.763439305,False,False,False,False
2022-10-14 00:00:00+00:00,13.4714200398,13.8805584361,12.8512523653,13.7901173169,25506633,,,14.5905003601532,14.893021222350207,,,13.401076947066668,15.632332378804799,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.285315357983471,,1.0,13.880558,12.851253,0.0,0.0,0.0,0.0,0.0,39.67083700749838,-4.629805047467158,False,False,False,True,False,,1,0.7910222558141384,1.1395879421007582,False,False,False,False,-0.34282825441539394,-0.3116788047113963,False,False,False,False,35957256,71848480.89822994,True,False,False,False,18016830.929110467,True,False,False,False
2022-10-21 00:00:00+00:00,13.9365457956,14.0829742743,13.4972603595,13.8159576367,18739176,,,14.548053774950155,14.854457638349496,,,13.586517010764808,15.58682531450047,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.296093259668279,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.193776113860984,-4.629805047467158,False,False,False,True,False,,1,0.8313885186740685,1.1413307177527308,False,False,False,False,-0.2478156521790252,-0.27974722844521077,False,False,False,False,54696432,70577958.75762032,False,False,False,False,18070337.97139858,False,False,False,False
2022-10-28 00:00:00+00:00,14.341377472,14.4145917113,13.7642769972,13.9020920359,17992728,,,14.528783149353254,14.831346320826187,,,13.756185249659856,15.553208179346928,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.324526257165427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.58334074006223,-4.629805047467158,False,False,False,True,False,,1,0.8780044200079783,1.0779255957917138,False,False,False,False,-0.1732256025468152,-0.226486415496013,False,False,False,False,72689160,70734344.03483362,False,False,False,False,18064589.084628318,False,False,False,False
2022-11-04 00:00:00+00:00,14.4447387511,14.5222597104,13.7341299574,14.229402753,18881999,,,14.513670781524114,14.810794906256081,,,13.867336042684139,15.521075599305489,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.342044066081357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.832663943914454,-4.629805047467158,False,False,False,True,False,,1,0.8840306438472118,1.0629642564305193,False,False,False,False,-0.14007327520384377,-0.1832798453499284,False,False,False,False,91571159,72277811.81003113,False,False,False,False,18125137.967248444,False,False,False,False
2022-11-11 00:00:00+00:00,15.2716289837,15.4094440225,14.1260414739,14.5136462705,16649927,,,14.53190682330544,14.814471048906427,,,14.049275063090974,15.50876993788646,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.40568574739791,,0.0,0.0,0.0,0.0,1.0,14.8754107472,14.5222597104,0.0,45.62376829845975,-9.662365667750095,False,False,False,True,True,,1,0.9959386516948145,1.0003222041625306,False,False,False,False,0.020946672130194754,-0.08116658660986682,False,False,False,False,108221086,74940276.56484364,False,False,False,False,18015863.080785595,False,False,False,False
2022-11-18 00:00:00+00:00,15.1682677046,15.4008305825,14.8754107472,15.1768811445,22751654,,,14.56626540881187,14.82737215854859,,,14.256719727070355,15.498700600254052,#000000,0.0,0.0,,14.489151738482766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.37391745238851,-7.911740778491598,False,False,False,False,True,,1,1.0097982847819065,0.9576485016845727,False,False,False,False,0.11415938798409925,0.016496400687116212,False,False,False,False,85469432,75720214.00448485,False,False,False,False,18366662.40813481,False,False,False,False
2022-11-25 00:00:00+00:00,15.6819978715,15.760626273,14.9131868338,15.0966531041,11673455,,,14.590896260016802,14.839520197481386,,,14.362262709753079,15.498040072238771,#000000,0.0,0.0,,14.537155991945516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71898281662218,-5.611968531645118,False,False,False,False,True,,0,1.0021654110144056,0.9566655157240431,False,False,False,False,0.16491002288512033,0.09070321178611827,False,False,False,False,97142887,77307078.6708193,False,False,False,False,17870869.26679149,False,False,False,False
2022-12-02 00:00:00+00:00,15.8392546746,15.9353560543,15.2539099073,15.5072680902,13076378,,,14.623684078397917,14.857360469399097,,,14.480531892105315,15.50081466376479,#000000,0.0,0.0,,14.5948745897576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.71622971421604,-3.675327501946313,False,False,False,False,True,,0,0.9789470239206512,0.9688469499319093,False,False,False,False,0.23202795900870718,0.16136558539741272,False,False,False,False,110219265,79745018.39890675,False,False,False,False,17515721.765547674,False,False,False,False
2022-12-09 00:00:00+00:00,15.489795112,15.891673609,15.3674842651,15.7955722293,13382798,,,14.652455485565893,14.872857597877918,,,14.573525631338097,15.502103969889209,#000000,0.0,0.0,,14.642469222780008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21924441704789,-3.161979701780197,False,False,False,False,True,0.0,0,0.9986033035768732,0.9766138576998168,False,False,False,False,0.2412757459457895,0.20132066567160112,False,False,False,False,96836467,81011051.62861736,False,False,False,False,17209579.264395993,False,False,False,False
2022-12-16 00:00:00+00:00,15.2801193745,15.9440925434,15.1141260822,15.4373761776,18425050,,,14.683927795659452,14.889231931165456,,,14.664317804908878,15.500919988535946,#000000,0.0,0.0,,14.691378173723832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03844007989917,-3.161979701780197,False,False,False,False,True,0.0,0,1.0411659614837843,0.9285399876573768,False,False,False,False,0.21479159617981702,0.20805613092570907,False,False,False,False,78411417,80818486.10057162,False,False,False,False,17299614.133699995,False,False,False,False
2022-12-23 00:00:00+00:00,15.6295789371,15.7649945176,15.1883862393,15.3674842651,20511071,,,14.719598848241333,14.908906635200871,,,14.75393699793043,15.501534812562245,#000000,0.0,0.0,,14.742972888832975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.73059981977595,-2.460711115167989,False,False,False,False,True,0.39709630436427545,0,1.0413167344374448,0.921961162737009,False,False,False,False,0.20109290967576773,0.20457452030073842,False,False,False,False,98922488,82159523.27830705,False,False,False,False,17537499.827499993,False,False,False,False
2022-12-30 00:00:00+00:00,15.5858964917,15.7344168059,15.3762207542,15.5858964917,9397124,,,14.735672522178955,14.918048240964128,,,14.790781960368689,15.502201887216824,#000000,0.0,0.0,,14.765185171910726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.10223968783833,-1.9457405563463297,False,False,False,False,True,0.16022330986840316,0,1.0296336061793123,0.9407352153090465,False,False,False,False,0.22167051919795686,0.21312251974934765,False,False,False,False,89525364,82705141.10954356,False,False,False,False,16934509.025462955,False,False,False,False
