date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_465,Gap_Up_aVWAP_460,Gap_Up_aVWAP_317,Gap_Up_aVWAP_255,Gap_Up_aVWAP_237,Gap_Up_aVWAP_113,Gap_Up_aVWAP_103,Gap_Up_aVWAP_24,Gap_Up_aVWAP_2,Gap_Down_aVWAP_480,Gap_Down_aVWAP_353,Gap_Down_aVWAP_341,Gap_Down_aVWAP_335,Gap_Down_aVWAP_330,Gap_Down_aVWAP_313,Gap_Down_aVWAP_211,Gap_Down_aVWAP_210,Gap_Down_aVWAP_137,Gap_Down_aVWAP_135,aVWAP_OB_bull_236,aVWAP_OB_bull_1,aVWAP_OB_bear_133,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-04-23 00:00:00+00:00,4.68,4.8,4.67,4.77,5592192,,,,,,6.029432971808797,5.928325506318412,5.821219313371374,6.330601554983666,,,,,,,,,4.741049748086361,4.8899226641156535,,6.3306072121358055,5.122559302875174,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0165669482923145,5.676373400809213,-0.9801355459008153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99624923545108,-9.236088992115008,False,True,False,True,False,0.0,0,1.051770767856552,0.8669194759651967,False,False,False,False,-0.2265891004281466,-0.18728934050495114,False,False,False,False,-6244132,-4426279.873820732,False,False,False,False,5091747.746618367,False,False,False,False
2024-04-24 00:00:00+00:00,4.49,4.75,4.43,4.7,8630168,,,,,,5.958318522670468,5.873298581041517,5.794945778441188,6.299466530027646,,,,,,,,,4.715480674281014,4.846968093332416,,6.299472138545046,5.056351297296357,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.019405444099377,5.636561451070682,-1.124735459975539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.711628630654026,-11.188652201507018,False,True,False,True,False,0.0,0,1.0357166536823088,0.8836339074077144,False,False,False,False,-0.25874576539691835,-0.22301755295093473,False,False,False,False,-14874300,-4836006.153278744,False,False,False,False,5230509.325182352,False,False,False,False
2024-04-25 00:00:00+00:00,4.42,4.49,4.395,4.45,4393580,,,,,,5.92177022492049,5.844511537570618,5.780711584692186,6.28295443835869,,,,,,,,,4.696985020905689,4.821599741201941,,6.282960023832893,5.02142229165656,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0222809331618656,5.615379206274783,-1.1693255420283861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.98373139610934,-12.76695478547056,False,True,False,True,False,0.0,0,1.0450916219354187,0.8902850460213029,False,False,False,False,-0.2920035268789308,-0.2575105399149328,False,False,False,False,-19267880,-5401961.990405068,False,False,False,False,5197688.567332064,False,False,False,False
2024-04-26 00:00:00+00:00,4.62,4.71,4.4,4.43,5356235,,,,,,5.883544775585486,5.814313017393339,5.7655414830119005,6.264729038177495,,,,,,,,,4.688032224350983,4.8044964292179495,,6.264734593067365,4.9928973853749925,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0235960633476904,5.59434293673978,-0.9518822625725747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.539402622205255,-12.76695478547056,False,True,False,True,False,0.0,0,1.0413926547956294,0.8871028935653583,False,False,False,False,-0.26658437989775075,-0.26204745990634176,False,False,False,False,-13911645,-5735675.049604869,False,False,False,False,5203906.074495513,False,False,False,False
2024-04-29 00:00:00+00:00,4.57,4.715,4.49,4.7,4567680,,,,,,5.852977615530929,5.789972859282838,5.753062985532797,6.249627020179146,,,,,,,,,4.682282251698402,4.792535071927756,,6.249632548802925,4.972090524201959,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0259183888304804,5.577602379515187,-0.9821467189644847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.720167082732225,-12.76695478547056,False,True,False,True,False,0.0,0,1.0402552586841236,0.8911852021009363,False,False,False,False,-0.2559538280944534,-0.2590006440003976,False,False,False,False,-18479325,-6235426.028051737,False,False,False,False,5178956.032358434,False,False,False,False
2024-04-30 00:00:00+00:00,4.41,4.54,4.38,4.51,6314104,,,,,,5.808331698952597,5.753906696694973,5.734095799737496,6.2273661695485645,,,,,,,,,4.6640750030386675,4.767361387934785,,6.22737166479686,4.93672194797662,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.031585991402387,5.55176235943938,-1.106802892783774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.225585194032565,-13.23433263906292,False,True,False,True,False,0.0,0,1.0289223774117888,0.900818173720888,False,False,False,False,-0.28802602788095877,-0.27351333594067817,False,False,False,False,-24793429,-6963190.85048108,False,False,False,False,5223471.638932614,False,False,False,False
2024-05-01 00:00:00+00:00,4.35,4.52,4.26,4.41,5635508,,,,,,5.768974091643019,5.721753783253977,5.716774427280601,6.207230796541625,,,,,,,,,4.645773556749559,4.743743109758929,,6.207236263100936,4.905169713139319,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0375604096165154,5.384499047291045,-0.997049461123327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66358033633798,-14.21141825601967,False,True,False,True,False,0.0,0,1.0341715352262122,0.8956785941048881,False,False,False,False,-0.3039906912264507,-0.28875201358356445,False,False,False,False,-30428937,-7883416.1896779,False,False,False,False,5239629.927601923,False,False,False,False
2024-05-02 00:00:00+00:00,4.49,4.5351,4.3,4.39,4144680,,,,,,5.7426706424385,5.7001463424511165,5.7049194189732715,6.193215711312882,,,,,,,,,4.636643916341243,4.730885928075278,,6.1932211559518535,4.886730314285116,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.041896261544213,5.374546547874871,-0.8489775618964874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72772832079732,-14.21141825601967,False,True,False,True,False,0.0,0,1.0359908206196082,0.8866516510135567,False,False,False,False,-0.2976899152709618,-0.2932209644272631,False,False,False,False,-26284257,-8605017.790082688,False,False,False,False,5196690.714754789,False,False,False,False
2024-05-03 00:00:00+00:00,4.49,4.62,4.45,4.55,2878366,,,,,,5.726071707408858,5.686472062507393,5.697317644335581,6.1840421119553906,,,,,,,,,4.633129149887691,4.724830748727136,,6.184047540722376,4.876870006781353,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.045705934238153,5.369576599206641,-0.8411318807781795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43716031043688,-14.21141825601967,False,True,False,True,False,0.0,0,1.0438714340376682,0.8818885251477403,False,False,False,False,-0.2710779420947962,-0.28214945326102964,False,False,False,False,-26284257,-9298321.288510818,False,False,False,False,5105776.020058523,False,False,False,False
2024-05-06 00:00:00+00:00,4.44,4.62,4.39,4.41,5228789,,,,,,5.696161117470509,5.661669703727293,5.683332650693996,6.167270728927697,,,,,,,,,4.6253551497564835,4.712858785813309,,6.167276129463875,4.858543755284692,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0492754771874802,5.356360172971446,-0.8733265885787149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.643622208081368,-14.21141825601967,False,True,False,True,False,0.0,0,1.0451756998213222,0.8807495958478686,False,False,False,False,-0.29533557083295936,-0.2887425120469945,False,False,False,False,-31513046,-10169486.963471178,False,False,False,False,5110600.058487601,False,False,False,False
2024-05-07 00:00:00+00:00,4.54,4.57,4.41,4.44,4108498,,,,,,5.674083451108943,5.643259268043525,5.672777342135507,6.154502378372286,,,,,,,,,4.620704889465983,4.705128220974732,,6.154507756500476,4.84612282602755,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0492754771874802,5.346626425554636,-0.7687460948927819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.983720642522215,-14.21141825601967,False,True,False,True,True,0.0,0,1.0432509830740297,0.8863865618054368,False,False,False,False,-0.3182325945460777,-0.3034875532965361,False,False,False,False,-27404548,-10845371.71000172,False,False,False,False,5071301.93854691,False,False,False,False
2024-05-08 00:00:00+00:00,4.32,4.46,4.31,4.45,3946916,,,,,,5.651121438101053,5.623955561603215,5.661589331356002,6.141368774329164,,,,,,,,,4.611368960200875,4.693245595038967,,6.141374132541948,4.830288023776881,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.052365897386441,5.33266666817769,-0.962276210862263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.578473226597485,-14.21141825601967,False,True,False,True,True,0.0,0,1.0252991964438365,0.8972858608309112,False,False,False,False,-0.34282825441539394,-0.323157903855965,False,False,False,False,-31351464,-11649532.191962438,False,False,False,False,5027208.372329384,False,False,False,False
2024-05-09 00:00:00+00:00,4.45,4.51,4.335,4.35,3680131,,,,,,5.631522856379838,5.607421557014777,5.651868508830757,6.129759258561126,,,,,,,,,4.605489869679065,4.685032619814563,,6.129764597526661,4.81845928591359,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.053381222540058,5.322256513366407,-0.828053979605884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.87943709298142,-14.21141825601967,False,True,False,True,True,0.0,0,1.0222360836272908,0.9032908887550548,False,False,False,False,-0.33357490787991756,-0.3283664058679413,False,False,False,False,-27671333,-12277838.106003126,False,False,False,False,4974381.808708624,False,False,False,False
2024-05-10 00:00:00+00:00,4.36,4.525,4.36,4.5,3080633,,,,,,5.615373616956333,5.5937382641698195,5.643739051504415,6.12006729288708,,,,,,,,,4.6004121194948695,4.6781171203991025,,6.1200726159019485,4.808680203512381,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0569017614392175,5.313433829574011,-0.902102602493243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16377842687919,-14.21141825601967,False,True,False,True,True,0.0,0,1.013310700586394,0.9310832855694192,False,False,False,False,-0.32866231546254604,-0.32851436066524364,False,False,False,False,-30751966,-13002313.709689278,False,False,False,False,4900117.149543581,False,False,False,False
2024-05-13 00:00:00+00:00,4.4,4.65,4.4,4.43,5325353,,,,,,5.589978590759235,5.572139943276432,5.630702888479164,6.104230305906199,,,,,,,,,4.595254831336034,4.669859488943747,,6.104235600435958,4.795596589829472,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0590767184182093,5.301033789734322,-0.8507729176410055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87311259228369,-14.21141825601967,False,True,False,True,True,0.0,1,0.9938108694106775,0.9367713442809413,False,False,False,False,-0.30855593538397486,-0.31853514802460925,False,False,False,False,-25426613,-13489541.132838719,False,False,False,False,4916793.065247755,False,False,False,False
2024-05-14 00:00:00+00:00,4.57,4.62,4.46,4.46,5710114,,,,,,5.5655507657907535,5.551257525558588,5.617839883488358,6.088270647296388,,,,,,,,,4.5932137445776835,4.664647957176744,,6.088275910419432,4.785444263466791,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0594299844217545,5.290262661387141,-0.6798586711516059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48361404437075,-17.690260062952923,False,True,False,True,True,0.0,0,0.9931627977599342,0.9299711506685365,False,False,False,False,-0.3049265001697918,-0.31173082409720054,False,False,False,False,-19716499,-13733735.559001906,False,False,False,False,4947903.69014,False,False,False,False
2024-05-15 00:00:00+00:00,4.39,4.66,4.36,4.64,5549177,,,,,,5.54110100435828,5.530207858237111,5.6047146634845335,6.072281298128509,,,,,,,,,4.5880399483012,4.656756582139347,,6.072286532024927,4.7732615403617284,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0624049379837424,5.18774881886869,-0.7508895999511047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.785385853375935,-17.228951613898786,False,True,False,True,True,0.0,0,1.005729843953186,0.9161022612339257,False,False,False,False,-0.3121932683510893,-0.3119620462241449,False,False,False,False,-25265676,-14185968.51747242,False,False,False,False,4971483.035624705,False,False,False,False
2024-05-16 00:00:00+00:00,4.43,4.47,4.36,4.41,3098979,,,,,,5.5273004148732205,5.518267583651878,5.597197316445372,6.063214292420652,,,,,,,,,4.584189722568078,4.651514886371163,,6.06321951044017,4.765803223458285,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.063322804884469,5.1788588328347425,-0.7042629288065603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50147166657158,-16.350240911011156,False,True,False,True,True,0.0,0,1.0023799479071134,0.9358881470340071,False,False,False,False,-0.33542112952693753,-0.3236915878755412,False,False,False,False,-22166697,-14498938.261885267,False,False,False,False,4898051.504815894,False,False,False,False
2024-05-17 00:00:00+00:00,4.47,4.52,4.38,4.43,4411915,,,,,,5.508860573457939,5.502257983381772,5.586986494909638,6.050760481093166,,,,,,,,,4.580161342926669,4.645561044656639,,6.050765676168575,4.756782489578614,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0621167035179697,5.170202985414782,-0.6592523995673476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51668751914916,-15.19970041226275,False,True,False,True,True,0.0,1,0.9899340939299955,0.9405506941367597,False,False,False,False,-0.32682404621347105,-0.3252578170445061,False,False,False,False,-17754782,-14626618.408478003,False,False,False,False,4878987.328156448,False,False,False,False
2024-05-20 00:00:00+00:00,4.37,4.48,4.31,4.48,4507611,,,,,,5.489454946084408,5.485330080477302,5.576106827568915,6.037684337167909,,,,,,,,,4.574111630230516,4.637723287297881,,6.037689509657214,4.7460675449063805,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0618830461042263,5.158193085342726,-0.7422597886221102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.27797354987369,-15.19970041226275,False,True,False,True,True,0.0,1,0.9866355556380236,0.942102870502663,False,False,False,False,-0.3403552230087757,-0.3328065200266409,False,False,False,False,-22262393,-14926060.549322003,False,False,False,False,4864423.550581685,False,False,False,False
2024-05-21 00:00:00+00:00,4.25,4.41,4.23,4.37,4707936,,,,,,5.4682940805887315,5.4667857055086655,5.564108224143877,6.02351206565624,,,,,,,,,4.5653381593632405,4.627269821357107,,6.02351721564393,4.732877895788005,"rgba(239, 83, 80, 0.75)",0.0,0.0,1.0613491668880892,5.143011494930961,-0.8413927506527374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.08466774761564,-15.19970041226275,False,True,False,True,True,0.0,1,0.981156991934568,0.9664839638002198,False,False,False,False,-0.34282825441539394,-0.3378173872210174,False,False,False,False,-26970329,-15398384.802289769,False,False,False,False,4858286.783892208,False,False,False,False
2024-05-22 00:00:00+00:00,4.05,4.24,4.03,4.23,6326802,,,,,,5.436587490156822,5.4388555847129805,5.545969093405263,6.002770001188244,,,,,,,,,4.546641000088329,4.606674693466051,,6.002775123828946,4.709116396907957,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0575882473348914,5.115745683018352,-1.0077132435085365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77639928234569,-11.793815692183095,False,True,False,True,False,0.0,0,0.9673816504474219,0.9728729550859031,False,False,False,False,-0.34282825441539394,-0.34032282081820564,False,False,False,False,-33297131,-16100296.41788625,False,False,False,False,4915875.6158964345,False,False,False,False
2024-05-23 00:00:00+00:00,3.8,4.06,3.68,4.06,17387269,,,,,,5.340961761613157,5.353801508126727,5.489768996605393,5.940503444963795,,,,,,,,,4.476124952294818,4.532149763320878,,5.940508502403581,4.62767320585069,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.062522868858282,5.030442635188802,-1.1580387314495695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.705173748775557,-14.695548425942071,False,True,False,True,False,0.0,0,0.9520459323952775,0.9753546251105973,False,False,False,False,-0.34282825441539394,-0.3415755376167998,False,False,False,False,-50684400,-17456535.774047572,False,False,False,False,5404949.8662534375,False,False,False,False
2024-05-24 00:00:00+00:00,3.91,3.91,3.8,3.83,3941696,,,,,,5.3212200144235,5.336087226166596,5.47773991216331,5.927057874843698,,,,,,,,,4.462665792085894,4.517822902406355,,5.927062917137834,4.611862887180853,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0651382010741022,5.015077020088381,-1.0374963727467517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36243739608845,-14.992000022294242,False,True,False,True,False,0.0,0,0.9407615994003811,1.074530766908527,False,False,False,False,-0.34282825441539394,-0.34220189601609685,False,False,False,False,-46742704,-18605012.95937904,False,False,False,False,5347567.361694479,False,False,False,False
2024-05-28 00:00:00+00:00,3.63,3.91,3.605,3.74,7627192,,,,,,5.2804729257846335,5.299403633755804,5.4527171760380195,5.899563163564874,,,,,,,,,4.431700852924416,4.485404831087228,,5.899568179030874,4.576907371997047,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.073790658544935,4.981239339266784,-1.2583824682343692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48416257708829,-16.78287537507893,False,True,False,True,False,0.0,0,0.9240899974396177,1.0342397798071181,False,False,False,False,-0.34282825441539394,-0.3425150752157454,False,False,False,False,-54369896,-20007557.392344564,False,False,False,False,5436964.406333911,False,False,False,False
2024-05-29 00:00:00+00:00,3.35,3.63,3.3,3.61,10457728,,,,,,5.21815982434075,5.243047014449239,5.414036162904888,5.8581257812630865,,,,,,,,,4.37769641092387,4.429862294031937,,5.858130765803607,4.518557292181258,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.0899852383494957,4.9256395075617565,-1.4455604095589956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.93940227559321,-19.15857163457293,False,True,False,True,False,0.0,0,0.9279966092738562,1.0408373332159055,False,False,False,False,-0.34282825441539394,-0.34267166481556965,False,False,False,False,-64827624,-21765207.063233014,False,False,False,False,5633857.096281601,False,False,False,False
2024-05-30 00:00:00+00:00,3.36,3.47,3.31,3.36,5335085,,,,,,5.1871700758738175,5.214877508635381,5.394416083798986,5.837121059730073,,,,,,,,,4.351076530053328,4.402496811606249,,5.837126028718188,4.4898352550307035,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1087486169080356,4.898761730451155,-1.3878364373903762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.396236048984846,-20.564124704514114,False,True,False,True,False,0.0,0,0.9413053607881424,1.0028789828703293,False,False,False,False,-0.34282825441539394,-0.3427499596154818,False,False,False,False,-59492539,-23244710.276439562,False,False,False,False,5622140.543486244,False,False,False,False
2024-05-31 00:00:00+00:00,3.39,3.4591,3.31,3.38,3049465,,,,,,5.16998235174623,5.199210069579238,5.383405485940737,5.8253048907622915,,,,,,,,,4.33658502723865,4.387579874771423,,5.825309850738559,4.474150232257814,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.122511293307818,4.88417949547721,-1.331104198581521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.860918526229177,-21.07147994286852,False,True,False,True,False,0.0,0,0.939627873538625,1.0235531743722293,False,False,False,False,-0.34282825441539394,-0.34278910701543785,False,False,False,False,-56443074,-24546606.893049777,False,False,False,False,5521251.306486784,False,False,False,False
2024-06-03 00:00:00+00:00,3.29,3.44,3.25,3.4,4870490,,,,,,5.1423046306877245,5.173929998730841,5.365549746927689,5.8062108538494615,,,,,,,,,4.312922810334566,4.363274965761307,,5.80621579988948,4.448677746556917,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1418647306327705,4.8605911502938675,-1.3754616533462032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.986162647085912,-21.96691017710737,False,True,False,True,False,0.0,0,0.9022445139604924,1.0519564495552332,False,False,False,False,-0.34282825441539394,-0.3428086807154159,False,False,False,False,-61313564,-25988448.348224297,False,False,False,False,5495731.255252008,False,False,False,False
2024-06-04 00:00:00+00:00,3.18,3.29,3.14,3.29,4334628,,,,,,5.116735495116592,5.150534282637221,5.348971661285038,5.788628231687702,,,,,,,,,4.290258220082935,4.3400976178717645,,5.788633166237448,4.4245510901510645,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1634026980533543,4.838347337325533,-1.4254284781188291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.860175710314117,-23.12583670395919,False,True,False,True,False,0.0,0,0.8712294948052498,1.0981405396247195,False,False,False,False,-0.34282825441539394,-0.3428184675654049,False,False,False,False,-65648192,-27543732.412999813,False,False,False,False,5450197.794261733,False,False,False,False
2024-06-05 00:00:00+00:00,3.17,3.2499,3.12,3.18,4611574,,,,,,5.089939541641106,5.125954610017133,5.33142215374657,5.770014432077247,,,,,,,,,4.266643473444511,4.315948768535595,,5.770019354457669,4.399416661994929,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.1848361425465845,4.815260998355054,-1.3885979160112993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05957703497014,-23.994093193516928,False,True,False,True,False,0.0,0,0.8347589859631238,1.1213462470937825,False,False,False,False,-0.34282825441539394,-0.34282336099039945,False,False,False,False,-70259766,-29218870.985039037,False,False,False,False,5417310.586643627,False,False,False,False
2024-06-06 00:00:00+00:00,3.1,3.2,3.06,3.12,4600327,,,,,,5.06312126573742,5.101301324584139,5.313715996960239,5.7512849958376915,,,,,,,,,4.242820492353433,4.291620241476894,,5.751289906448201,4.374150810908141,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.2047836783886547,4.792126654359022,-1.404506621987249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16433378522269,-24.971337703753672,False,True,False,True,False,0.0,0,0.8529516698309146,1.0988710643340427,False,False,False,False,-0.34282825441539394,-0.3428258077028967,False,False,False,False,-74860093,-31008722.828762997,False,False,False,False,5385272.014618387,False,False,False,False
2024-06-07 00:00:00+00:00,3.04,3.095,2.98,3.01,5187559,,,,,,5.032507594833302,5.073101719296718,5.293355990790767,5.729834105595839,,,,,,,,,4.215247317699646,4.263515584911346,,5.729839003535177,4.34505179494992,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.2258425600304337,4.765564125218302,-1.407655584396957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.260086603371008,-25.96451873220816,False,True,False,True,False,0.0,0,0.840697854542638,1.098101102419126,False,False,False,False,-0.34282825441539394,-0.34282703105914536,False,False,False,False,-80047652,-32931818.090380136,False,False,False,False,5377518.563064725,False,False,False,False
2024-06-10 00:00:00+00:00,3.07,3.0999,2.985,3.05,3071120,,,,,,5.014934168150814,5.0568742485649985,5.281543416607823,5.717355905332708,,,,,,,,,4.199688340953031,4.247637641103853,,5.717360795596175,4.328583865721063,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.2445126402378148,4.7505433605269625,-1.350362628864763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35078925382107,-26.032889217262007,False,True,False,True,False,0.0,0,0.8339794502251094,1.1001426886715622,False,False,False,False,-0.34198373040203034,-0.34240538073058785,False,False,False,False,-76976532,-34659061.77311033,False,False,False,False,5287071.560591599,False,False,False,False
2024-06-11 00:00:00+00:00,2.98,3.04,2.91,3.01,4051803,,,,,,4.991353364656202,5.035073737181372,5.2656303782167475,5.700611923997844,,,,,,,,,4.17848700708288,4.226041403798031,,5.700616804582301,4.306249841515282,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.2655555059888617,4.730208447642749,-1.3829566853136133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.879768844902834,-26.67557875645135,False,True,False,True,False,0.0,0,0.8141887155246661,1.1351973881867528,False,False,False,False,-0.34282825441539394,-0.3426168175729909,False,False,False,False,-81028335,-36477464.64475306,False,False,False,False,5238629.656254673,False,False,False,False
2024-06-12 00:00:00+00:00,2.99,3.12,2.97,3.08,4558826,,,,,,4.966108165675653,5.011667830629009,5.248372135111962,5.68235695678828,,,,,,,,,4.156451180601996,4.203541664306681,,5.682361825922993,4.282899579840781,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.2866419313311082,4.708916914465459,-1.3359714716332434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.819808694089012,-26.945441690681342,False,True,False,True,False,0.0,0,0.8224482451911652,1.1198389473183914,False,False,False,False,-0.33109680757762566,-0.3368568125753083,False,False,False,False,-76469509,-38045780.10966471,False,False,False,False,5211970.689342725,False,False,False,False
2024-06-13 00:00:00+00:00,2.93,3.01,2.9,3.0,3114900,,,,,,4.948532509221797,4.995354575747447,5.236313197116663,5.669655151751153,,,,,,,,,4.140841159750856,4.187635171096778,,5.669660013424906,4.266443932697544,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.309580539405337,4.693933245994522,-1.346945218654135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.396156874290153,-27.569409169959016,False,True,False,True,False,0.0,0,0.805702611108427,1.134938328697345,False,False,False,False,-0.34282825441539394,-0.3398425334953511,False,False,False,False,-79584409,-39674745.94850139,False,False,False,False,5129732.623093991,False,False,False,False
2024-06-14 00:00:00+00:00,2.78,2.93,2.76,2.92,5496597,,,,,,4.916387720215431,4.965492374366567,5.2142094363450635,5.646524462089399,,,,,,,,,4.111510565045166,4.157832818029628,,5.646529311612989,4.23575049206258,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.3356211228427648,4.666059826111273,-1.412121891346659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25778607227433,-28.836313667437995,False,True,False,True,False,0.0,0,0.7951845126606712,1.1619150426788292,False,False,False,False,-0.34282825441539394,-0.3413353939553725,False,False,False,False,-85081006,-41455383.59757977,False,False,False,False,5144119.46140403,False,False,False,False
2024-06-17 00:00:00+00:00,2.8,2.83,2.73,2.78,3960617,,,,,,4.893426502235693,4.944119252486927,5.198291339486722,5.629875685757428,,,,,,,,,4.090594017083418,4.1365848940651375,,5.629880526626388,4.2138777556270846,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.3594368600919133,4.646198315750273,-1.3580610986415724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05619083236008,-29.191088266439024,False,True,False,True,False,0.0,0,0.8002721889138192,1.1478427189465557,False,False,False,False,-0.34282825441539394,-0.34208182418538324,False,False,False,False,-81120389,-43010874.00551782,False,False,False,False,5097707.6001725,False,False,False,False
2024-06-18 00:00:00+00:00,2.81,2.84,2.75,2.8,3332382,,,,,,4.874607350567018,4.926567656700451,5.185132165331434,5.616082164931083,,,,,,,,,4.0736749719705045,4.119382492966593,,5.616086998344989,4.196146780412237,"rgba(239, 83, 80, 1.0)",0.0,0.0,1.3807072609863844,4.630072175205914,-1.3182172837315602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.218966960149555,-29.197586485732934,False,True,False,True,False,0.0,0,0.7899427116486317,1.145654697270379,False,False,False,False,-0.34041367407944634,-0.3412477491324148,False,False,False,False,-77788007,-44374683.14255634,False,False,False,False,5028479.145263774,False,False,False,False
