date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_139,Gap_Down_aVWAP_92,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_182,aVWAP_OB_bull_162,aVWAP_OB_bull_120,aVWAP_OB_bull_82,aVWAP_OB_bear_56,aVWAP_OB_bear_23,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-06 00:00:00+00:00,30.9277485964,31.1232512213,29.4020614445,30.4294085719,10050184,,,34.23573226423263,35.17468816888803,,,,,,34.36122173915242,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.0318228675171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.13139529427857,-3.0436993139922066,False,False,False,True,False,0.0,0,0.8492566926396456,1.0975535960370308,False,False,False,False,-0.33592752785915164,-0.3130994111896073,False,False,False,False,-2241534,17812267.92939454,False,False,False,False,11107884.218352368,False,False,False,False
2023-01-13 00:00:00+00:00,32.8061071502,32.9517757727,31.0044162924,31.3034203071,8155168,,,34.186935836772044,35.11366876981371,,,,,,34.31021061755603,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.22592643140243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69443172074368,-3.0436993139922066,False,False,False,True,False,0.0,0,0.8890479233781939,1.0591527777909249,False,False,False,False,-0.20689326565761637,-0.25999633842361186,False,False,False,False,5913634,16930887.638328277,False,False,False,False,10889164.498474415,False,False,False,False
2023-01-20 00:00:00+00:00,33.2891136354,33.3274474835,32.5607705227,32.8827748462,6821370,,,34.16417484674025,35.07838047778736,,,,,,34.28537931212349,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.370721422973716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2357456810108,-3.0436993139922066,False,False,False,True,False,0.0,0,0.8862561362512643,1.0821628569944652,False,False,False,False,-0.13735972253979797,-0.1986780304817049,False,False,False,False,12735004,16620081.442896552,False,False,False,False,10587846.38747631,False,False,False,False
2023-01-27 00:00:00+00:00,33.2354462482,34.6384650863,32.261766508,33.4501157972,7290401,,,34.14758770626421,35.047740012318464,,,,,33.37855928083333,34.266543151266596,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.53740522518924,,-1.0,34.638466,32.26177,133.0,0.0,0.0,0.0,0.0,45.29128486296506,-3.0436993139922066,False,False,False,True,True,0.0,0,0.8619952349092898,1.0856015439405227,False,False,False,False,-0.01251163841611158,-0.10559483444890824,False,False,False,False,5444603,15792268.224904215,False,False,False,False,10343591.173589176,False,False,False,False
2023-02-03 00:00:00+00:00,32.0777640375,33.1971124002,30.406408263,33.1971124002,15685970,,,34.049650483175895,34.92998332773854,,,,,32.36488778341423,34.165035055554654,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.244077838844454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0736279478674,-3.0436993139922066,False,False,False,True,True,0.0,0,0.89255630772366,1.083561662937362,False,False,False,False,-0.167575970778023,-0.13658540261346563,False,False,False,False,-10241367,13863850.800837236,False,False,False,False,10739322.938508496,False,False,False,False
2023-02-10 00:00:00+00:00,31.8247606404,32.4227686698,31.364754464,31.9780960326,11682053,,,33.98134771369815,34.84722063718692,,,,,32.1983362905415,34.09419563095619,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.179796113097474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.71024792307593,-3.0436993139922066,False,False,False,True,True,0.0,0,0.9048714274894833,1.076612821049215,False,False,False,False,-0.1580575752350853,-0.14732148892427546,False,False,False,False,-21923420,11212941.85262707,False,False,False,False,10809154.794915274,False,False,False,False
2023-02-17 00:00:00+00:00,32.3614345129,32.8137739198,31.6254246306,31.7480929443,11263939,,,33.931047265107004,34.78162292263686,,,,,32.21514827639943,34.04136641773573,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.195229363655756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02568253395505,-3.0436993139922066,False,False,False,True,True,0.0,0,0.9049462813465203,1.06734880536811,False,False,False,False,-0.12456197553660206,-0.13594173223043876,False,False,False,False,-10659481,9592762.382062104,False,False,False,False,10842842.513810439,False,False,False,False
2023-02-24 00:00:00+00:00,31.6790920179,32.2924335865,30.8127470522,32.1237646551,10508715,,,33.86880284908345,34.70778930435294,,,,,32.09961780028031,33.97710872498332,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.13322026971939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.64214368235676,-3.0436993139922066,False,False,False,True,True,0.0,0,0.8892321826900063,1.0852950927826113,False,False,False,False,-0.18311411337712194,-0.15952792280378036,False,False,False,False,-21168196,7314172.872279726,False,False,False,False,10818092.32760226,False,False,False,False
2023-03-03 00:00:00+00:00,31.6867587875,31.9090951061,30.4754091895,31.83242741,7770437,,,33.82027763807311,34.65135475410934,,,,,32.00974790533149,33.92719638821077,"rgba(239, 83, 80, 0.75)",0.0,0.0,,32.07979154912706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37719220736449,-3.0436993139922066,False,True,False,True,True,0.0,1,0.9054541114568176,1.0919072684848874,False,False,False,False,-0.22368561148416993,-0.19160676714397515,False,False,False,False,-13397759,5779955.6965553025,False,False,False,False,10592340.081113202,False,False,False,False
2023-03-10 00:00:00+00:00,29.8160670033,31.9359287997,29.7355659224,31.6254246306,7459736,,,33.759742109985,34.58523294991745,,,,,31.852155770237495,33.86556892191676,"rgba(239, 83, 80, 0.75)",0.0,0.0,,31.981290809926037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59382303379469,-3.0436993139922066,False,True,False,True,True,0.0,0,0.9057426097609288,1.054248546454303,False,False,False,False,-0.26455114169231675,-0.22807895441814596,False,False,False,False,-20857495,3806811.2005141694,False,False,False,False,10360295.334364077,False,False,False,False
2023-03-17 00:00:00+00:00,28.5050494004,30.9622490596,28.2060453857,29.6167309935,13395031,,,33.616144711460066,34.436319045372734,,,,,31.438332982518855,33.72056876127833,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.988750706283557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.367095090136715,-5.1638137425201975,False,True,False,True,False,0.0,0,0.872233165439222,1.0855780617672515,True,False,False,False,-0.34282825441539394,-0.2854536044167699,False,False,False,False,-34252526,987601.0375131201,False,False,False,False,10585090.568855627,True,False,False,False
2023-03-24 00:00:00+00:00,29.0417232729,29.4978960646,28.298046621,28.6200509445,8275473,,,33.52654271049737,34.34368461645782,,,,,31.217334719341274,33.63015464416814,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.83232497549308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.464719892188405,-6.1328156059217775,False,True,False,True,False,0.0,0,0.9168380052500881,1.0897468387442448,False,False,False,False,-0.34282825441539394,-0.31414092941608196,False,False,False,False,-25977053,-1009780.7430434072,False,False,False,False,10414007.785977433,False,False,False,False
2023-03-31 00:00:00+00:00,30.3574761407,30.6617530797,29.0493900425,29.2257257435,18083452,,,33.38556432906285,34.19004747256398,,,,,31.023465406843997,33.48681983137172,"rgba(239, 83, 80, 1.0)",0.0,0.0,,30.808958396863645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.407029412625334,-6.1328156059217775,False,True,False,True,False,0.0,0,0.9580021435475943,1.0138411335279192,False,False,False,False,-0.24946732756606882,-0.2818041284910754,False,False,False,False,-7893601,-1519693.3546698214,False,False,False,False,10982114.76479392,False,False,False,False
2023-04-07 00:00:00+00:00,31.7774351892,32.1402269241,30.5135155966,31.0206438282,6274651,,,33.35928529538403,34.15698300152533,,,,,31.04764882439627,33.459487457598954,"rgba(239, 83, 80, 0.75)",0.0,0.0,,30.884537581480437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.59748411873676,-6.1328156059217775,False,True,False,True,True,0.0,1,0.9833428329709523,0.9961656639469123,False,False,False,False,-0.11340940915983036,-0.19760676882545286,False,False,False,False,-1618950,-1527045.6987683533,False,False,False,False,10633413.745179554,False,False,False,False
2023-04-14 00:00:00+00:00,32.9945429451,33.3612356664,31.558979951,31.6682075701,10520927,,,33.343013988123225,34.126569018484346,,,,,31.178173170558882,33.44117812213935,"rgba(239, 83, 80, 0.75)",0.0,0.0,,31.353541701626995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.327038434888976,-9.088362774644452,False,True,False,True,True,0.0,1,1.024356178276431,0.9436331384033698,False,False,False,False,-0.01164721499323465,-0.10462699190934376,False,False,False,False,8901977,-754525.4988595863,False,False,False,False,10625081.393684773,False,False,False,False
2023-04-21 00:00:00+00:00,32.1519298833,33.0647607002,31.8554549172,32.9945429451,9306855,,,33.32372332275489,34.09577337898007,,,,,31.257979107028973,33.42021673168437,#000000,0.0,0.0,,31.427883532359363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45664102523023,-8.013868063764953,False,True,False,False,True,0.0,1,1.009965263560812,0.978546627880063,False,False,False,False,-0.01164721499323465,-0.0581371034512892,False,False,False,False,-404878,-728625.6841292465,False,False,False,False,10527434.994152566,False,False,False,False
2023-04-28 00:00:00+00:00,32.4093949855,32.6434541693,31.254703012,32.0427022642,11115969,,,33.295828073098114,34.05517708546354,,,,,31.32114020110536,33.39046481540551,#000000,0.0,0.0,,31.473505219524313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51998693380439,-6.981014150263306,False,True,False,False,True,0.0,1,0.9789909681505251,1.0120505742115395,False,False,False,False,-0.05738100642447428,-0.05775905493788174,False,False,False,False,10711091,118760.7369173643,False,False,False,False,10571030.10569682,False,False,False,False
2023-05-05 00:00:00+00:00,32.6122462782,32.7838896796,31.4575543047,32.1831377745,11076421,,,33.27332280998735,34.019958350080735,,,,,31.387956801057676,33.366131318230714,#000000,0.0,0.0,,31.54448531984857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4890715293734,-6.017943660303317,False,True,False,False,True,0.0,1,0.9652399188772047,1.0154212038512165,False,False,False,False,-0.042002775365746335,-0.04988091515181404,False,False,False,False,21787512,1723853.4230716336,False,False,False,False,10608466.468237795,False,False,False,False
2023-05-12 00:00:00+00:00,32.2065436929,33.1505824009,32.0022880451,32.768285734,5862680,,,33.26377416051258,34.00363469113716,,,,,31.425673262803443,33.355620808588824,#000000,0.0,0.0,,31.587665246753954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.736442285301926,-5.718283429857827,False,False,False,False,True,0.0,1,0.9598428117796377,1.061126372415926,False,False,False,False,-0.0012503389586495154,-0.025565627055231778,False,False,False,False,15924832,2775777.7621033643,False,False,False,False,10256926.729849812,False,False,False,False
2023-05-19 00:00:00+00:00,31.4107424679,32.5849393734,31.0128418554,32.2377515841,8178945,,,33.23829440845761,33.97019540075758,,,,,31.43715119708688,33.32896913971164,#000000,0.0,0.0,,31.578994420778326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.061573072536014,-5.718283429857827,False,False,False,False,True,0.0,1,0.8850773196859115,1.0729137117597156,False,False,False,False,-0.07085898625716379,-0.04821230665619779,False,False,False,False,7745887,3143934.0019475594,False,False,False,False,10103002.157268343,False,False,False,False
2023-05-26 00:00:00+00:00,31.0050398826,31.5355740326,30.5915353246,31.4107424679,6365575,,,33.211336201047445,33.93792879107842,,,,,31.423258485291996,33.301201506316666,#000000,0.0,0.0,,31.53979497662374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15642938914175,-5.718283429857827,False,True,False,False,True,0.0,1,0.8840663589691541,1.115530748274397,False,False,False,False,-0.07603328129364564,-0.062122793974921715,False,False,False,False,1380312,3013295.335136629,False,False,False,False,9826155.701174393,False,False,False,False
2023-06-02 00:00:00+00:00,32.0973160738,32.1675338289,30.0688031474,30.7475747804,6168506,,,33.19054918763073,33.91156719237377,,,,,31.423963547904762,33.27959144633585,#000000,0.0,0.0,3.7539509419492836,31.523596486603,0.15283086968075565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.83784887249418,-5.718283429857827,False,False,False,False,True,0.0,1,0.9426639187692913,1.1040452184211331,False,False,False,False,-0.00810132308783117,-0.035112058531376444,False,False,False,False,7548818,3349259.9769783607,False,False,False,False,9555218.686272588,False,False,False,False
2023-06-09 00:00:00+00:00,32.3235732848,32.6512561421,31.6291977061,32.354781176,6619983,,,33.1782146461095,33.89237989588197,,,,,31.450641008087185,33.2662890295443,#000000,0.0,0.0,3.761127560811601,31.645368441439924,0.1803195537493886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.58948423752702,-5.539067884874157,False,False,False,False,True,0.0,1,0.9869796484824545,0.9980278212245361,False,False,False,False,0.1410108895977133,0.052949415533168426,False,False,False,False,14168801,4150707.4601651486,False,False,False,False,9337793.820622766,False,False,False,False
2023-06-16 00:00:00+00:00,31.6682075701,32.6512561421,31.6526036245,32.1597318561,9711370,,,33.156882713902164,33.86158813274646,,,,,31.47652533493763,33.24361337123487,#000000,0.0,0.0,3.7820687104721813,31.80886356166906,-0.037190226391074235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.348440351714615,-5.539067884874157,False,False,False,False,True,0.0,1,1.0323146134793033,0.9917953145716889,False,False,False,False,0.14274204636160057,0.0978457309473845,False,False,False,False,4457431,4173427.7223751377,False,False,False,False,9365466.130206265,False,False,False,False
2023-06-23 00:00:00+00:00,30.6305451885,32.011494373,30.6266442021,31.5433760054,11628916,,,33.113350450925054,33.808863820828094,,,,,31.455521569728383,33.198716841665906,#000000,0.0,0.0,3.8161632319995915,31.58356942011595,-0.24973361297141985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03244969913038,-5.539067884874157,False,False,False,False,True,0.0,1,1.0192574126287426,0.9627192943421516,False,False,False,False,0.021029879323617953,0.059437805135501225,False,False,False,False,-7171485,3333063.8170140167,False,False,False,False,9533129.083524318,False,False,False,False
2023-06-30 00:00:00+00:00,32.0827493915,32.185960414,30.8099905628,30.8099905628,24684739,,,33.05257507757846,33.726749014484426,,,,,31.480045946658077,33.134917476354495,#000000,0.0,0.0,3.830252066677095,31.61941397166514,0.12096734412490656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.887619064301575,-5.539067884874157,False,False,False,False,True,0.0,1,1.0050319426833803,0.9622350921062515,False,False,False,False,0.047000360874686696,0.05321908300509396,False,False,False,False,17513254,4383448.275012978,False,False,False,False,10655470.558818813,False,False,False,False
2023-07-07 00:00:00+00:00,31.0665177849,32.5154417552,30.9633067624,32.2812321271,7217102,,,33.03357969309234,33.70193676375252,,,,,31.48107340887842,33.11509760061147,#000000,0.0,0.0,3.8516031918837594,31.609237964768923,-0.1409076046599407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.39407274230251,-5.539067884874157,False,False,False,False,True,0.0,1,1.0253532687791032,0.9529425863184703,False,False,False,False,0.08214967204001318,0.06768437752255357,False,False,False,False,10296152,4821426.328715721,False,False,False,False,10400776.5914989,False,False,False,False
2023-07-14 00:00:00+00:00,31.0188819283,31.6659356466,30.8521564304,31.0030033095,8722529,,,33.0062945009462,33.668185801834625,,,,,31.47073513535835,33.086883562218055,#000000,0.0,0.0,3.8750083427948505,31.568418713495408,-0.14181563924041868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.990557576959674,-5.539067884874157,False,False,False,False,True,0.0,1,0.98477030793327,1.0211070258827857,False,False,False,False,0.01232483638611919,0.04000460695433638,False,False,False,False,1573623,4580848.304366409,False,False,False,False,10276461.955091575,False,False,False,False
2023-07-21 00:00:00+00:00,31.384090162,31.4914296254,30.3361013177,30.9791853812,13896776,,,32.96196028021258,33.61397687204707,,,,,31.450042811119456,33.041132164313865,#000000,0.0,0.0,3.8833495290814914,31.505085381751996,-0.031157437373559096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.177322075217376,-5.539067884874157,False,False,False,False,True,0.0,1,0.9330637096077304,1.0346680164978286,False,False,False,False,-0.03775477460668946,0.0011249161738234592,False,False,False,False,15470399,5387481.689228157,False,False,False,False,10544633.365825534,False,False,False,False
2023-07-28 00:00:00+00:00,27.1286203095,31.0268212378,26.2155997255,30.9633067624,39502195,,,32.66623004067393,33.30653223309429,,,,28.123680424266666,31.023796681391968,32.743182917634506,"rgba(239, 83, 80, 1.0)",-1.0,28.279095,3.9689619129319045,29.976287441772673,-0.7174841166891112,1.0,31.026821,26.2156,0.0,0.0,0.0,0.0,0.0,43.53223242337931,-2.9080106814678928,False,True,False,True,False,0.0,1,0.8397024223229143,1.0655765468811003,False,False,False,False,-0.34282825441539394,-0.17085166912078525,False,False,False,False,-24031796,3208275.934470515,False,False,False,False,12689637.931319939,True,False,False,False
2023-08-04 00:00:00+00:00,28.5815139345,29.3238393658,27.454131996,27.4938285431,25305258,,,32.50748060494627,33.138459274957135,,,,28.25233245360052,30.82878609307949,32.5828904031768,"rgba(239, 83, 80, 1.0)",0.0,0.0,4.015197682867353,29.767212550184,-0.2953026748205491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6557595673231,-3.757422468913802,False,True,False,True,False,0.0,0,0.9039207814232518,1.0659567370136993,False,False,False,False,-0.34282825441539394,-0.2568399617680896,False,False,False,False,1273462,3064956.3837689958,False,False,False,False,13624128.306777721,False,False,False,False
2023-08-11 00:00:00+00:00,29.1372655943,29.307960747,28.2440932839,28.6212104816,10083409,,,32.454064716555976,33.08071994231019,,,,28.33905596561696,30.7720883397644,32.52880992684165,"rgba(239, 83, 80, 1.0)",0.0,0.0,4.006300495194509,29.731584940986448,-0.14834617308395198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.648920138660586,-3.799213266350378,False,True,False,True,False,0.0,0,0.8999372914781348,1.0479444004222898,False,False,False,False,-0.27578219523814335,-0.26631107850311647,False,False,False,False,11356871,3679172.281267589,False,False,False,False,13361852.802571964,False,False,False,False
2023-08-18 00:00:00+00:00,28.3750918894,29.113447666,28.0417202866,29.0578725001,9318353,,,32.400877443106424,33.02394214502087,,,,28.357981732297628,30.71237292366971,32.47505679182549,"rgba(239, 83, 80, 1.0)",0.0,0.0,4.027909643823826,29.6742383921184,-0.3225361583546046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.025585061530876,-4.470717263713901,False,True,False,True,False,0.0,0,0.8881345793400623,1.0614123833844342,False,False,False,False,-0.3098210592202918,-0.28806606886170416,False,False,False,False,2038518,3557642.334507027,False,False,False,False,13062334.298677742,False,False,False,False
2023-08-25 00:00:00+00:00,28.0575195124,28.4941815308,27.6526147316,28.4783029119,9150115,,,32.344251792416664,32.9642192200262,,,,28.32957104133425,30.64555827602946,32.417925454321704,"rgba(239, 83, 80, 1.0)",0.0,0.0,4.050728597574821,29.596316970876376,-0.3798816487971222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.324079110573734,-5.225484213700135,False,True,False,True,False,0.0,0,0.8981388039707174,1.0665020211951737,False,False,False,False,-0.34282825441539394,-0.315447161638549,False,False,False,False,-7111597,2767328.3097287286,False,False,False,False,12772540.276553465,False,False,False,False
2023-09-01 00:00:00+00:00,28.907025621,29.0261152624,28.0892767501,28.1686698443,8872761,,,32.298322502021215,32.91466552324519,,,,28.359476240271544,30.598410119879393,32.371446759335946,"rgba(239, 83, 80, 1.0)",0.0,0.0,4.00177270978337,29.561135854929088,-0.16345511886018585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.854286951374355,-5.225484213700135,False,True,False,True,False,0.0,0,0.9151429968602866,1.044084034940527,False,False,False,False,-0.2650550199071347,-0.29025109077284184,False,False,False,False,1761164,2692797.6201191936,False,False,False,False,12483667.737549504,False,False,False,False
2023-09-08 00:00:00+00:00,28.5576960062,29.2484159263,27.5414643997,28.9626007869,19099593,,,32.197352164857435,32.80632843841104,,,,28.373598986737843,30.49318245560565,32.26935513640582,"rgba(239, 83, 80, 1.0)",0.0,0.0,3.955707131761884,29.018679381338774,-0.11653627525591122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91666309313695,-5.225484213700135,False,True,False,True,False,0.0,0,0.9188625267921189,1.0397810703250496,False,False,False,False,-0.29080146051597905,-0.29052627564441047,False,False,False,False,-17338429,1209003.0556659203,False,False,False,False,12973736.2755088,False,False,False,False
2023-09-15 00:00:00+00:00,29.7406531107,29.8438641333,28.5299084232,28.7720573607,13580148,,,32.14561063918958,32.74808184960708,,,,28.47404463902114,30.455447148886442,32.21669874393542,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.8500046613900265,29.131705162896793,0.1581681066285638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36994035286102,-5.225484213700135,False,True,False,True,True,0.0,0,0.9805377160061717,1.0009473064210466,False,False,False,False,-0.16837177784440724,-0.22944902674440887,False,False,False,False,-3758281,841056.0885795557,False,False,False,False,13018655.662508149,False,False,False,False
2023-09-22 00:00:00+00:00,28.8911470021,29.9708930841,28.6132711722,29.8914999898,18475278,,,32.07300886743622,32.667135943715415,,,,28.556478819582328,30.398684435130104,32.142920822951766,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.7741986354106496,29.04464861941047,-0.04067131387051913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.582565996413486,-5.225484213700135,False,True,False,True,True,0.0,0,0.9803952664075828,0.9602292475498324,False,False,False,False,-0.15255274270831673,-0.19100088472636279,False,False,False,False,-22233559,-868174.6587226335,False,False,False,False,13422849.909729768,False,False,False,False
2023-09-29 00:00:00+00:00,28.0534649575,29.2007800697,28.0127014223,29.0340545718,26842218,,,31.94849475727288,32.532478645887004,,,,28.536497379471335,30.280531779734705,32.01693207367526,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.7154945253903833,28.856640721982217,-0.21616927679306078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96587288251813,-5.225484213700135,False,True,False,True,True,0.0,0,0.9454004097740905,1.0100151517927451,False,False,False,False,-0.25736488809039915,-0.22418288640838097,False,False,False,False,-49075777,-4439108.16548392,False,False,False,False,14416877.17567571,False,False,False,False
2023-10-06 00:00:00+00:00,27.2708050808,28.0045487152,26.5085269716,28.0045487152,30234251,,27.261293589199997,31.775088083455326,32.35062900065262,,,,28.353307339396917,30.09005066162817,31.84220861793764,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.7322320699961886,28.024947383581132,-0.20206200703427948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.84447857180436,-5.225484213700135,False,True,False,True,True,0.0,0,0.8710097398732175,1.0824888061719204,False,False,False,False,-0.34282825441539394,-0.28350557041188745,False,False,False,False,-79310028,-9985102.227299925,False,False,False,False,15588534.495996028,False,False,False,False
2023-10-13 00:00:00+00:00,28.5833909157,28.7586741173,27.5153862922,27.5643025345,14614300,,27.595143707716527,31.713787018431567,32.28395737793704,,,,28.348925200702343,30.03665818258076,31.780152336444292,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.6778239486189372,28.111481890775604,0.12831202132489344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.67526403484225,-5.225484213700135,False,True,False,True,True,0.0,0,0.8625132028495155,1.0890037511896893,False,False,False,False,-0.2244589834165261,-0.2539822769142068,False,False,False,False,-64695728,-14037741.173425857,False,False,False,False,15516368.9777741,False,False,False,False
2023-10-20 00:00:00+00:00,27.6621350191,29.0317898035,27.6213714839,28.7790558849,16747980,,27.73379952202664,31.6425656811734,32.20685725445534,,,,28.332038668297166,29.97330103158832,31.70810375048839,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.6327967369894285,28.13265703150605,-0.12952059982193811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4271197064534,-5.225484213700135,False,True,False,True,True,0.0,0,0.8582619178165011,1.073666011171245,False,False,False,False,-0.19986728394467856,-0.22692478042944267,False,False,False,False,-81443708,-19030775.753172092,False,False,False,False,15607599.423864909,False,False,False,False
2023-10-27 00:00:00+00:00,27.5806079486,28.2450535732,27.2871104949,27.4664700499,18128930,,27.72708186667247,31.560189829368746,32.11869503265283,,,,28.288257963891876,29.89549958027785,31.624902648035718,"rgba(239, 83, 80, 0.75)",0.0,0.0,3.540687208295692,28.086311022584468,-0.14282624932234184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17579372253676,-5.225484213700135,False,True,False,True,True,0.0,0,0.8636861043719535,1.0841528475879976,False,False,False,False,-0.27339887613522496,-0.2501618282823338,False,False,False,False,-99572638,-24996839.623307493,False,False,False,False,15794364.651726767,False,False,False,False
2023-11-03 00:00:00+00:00,29.7655334379,30.107947134,27.4460882823,27.808883746,14083533,,27.93417719101116,31.52095741208297,32.073563294196305,,,,28.33031070261181,29.875028934822456,31.584893676682604,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.3976398505611765,28.19209371219259,0.4630978546615321,0.0,0.0,0.0,0.0,1.0,28.8524302484,28.2450535732,0.0,44.52080388703459,-5.225484213700135,False,False,False,True,True,0.0,1,0.8672102791637007,1.037355456382872,False,False,False,False,-0.1423185497182477,-0.19624018900029075,False,False,False,False,-85489105,-29477748.16972916,False,False,False,False,15667636.381228488,False,False,False,False
2023-11-10 00:00:00+00:00,29.2274547727,30.0101146494,28.8524302484,29.9611984071,11601272,,28.091467638066323,31.49290847221448,32.04052063045444,,,,28.37226698422923,29.86432141515062,31.556196333499443,"rgba(239, 83, 80, 0.5)",0.0,0.0,3.2127274632009177,28.28107503067631,0.294572058434359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.643669280899225,-7.282772643707901,True,False,False,True,True,0.0,1,0.8892119606994735,1.0491912997436945,False,False,False,False,-0.03681747150038087,-0.11652883025033581,False,False,False,False,-97090377,-34486091.04604552,False,False,False,False,15366424.204841193,False,False,False,False
2023-11-17 00:00:00+00:00,29.9204348719,30.1242525481,28.9094991977,29.1051641669,9351426,,28.21857930816176,31.473811679480278,32.01727010146481,,,,28.412816272904553,29.860789474196945,31.53656695121348,#000000,0.0,0.0,3.0552458005498297,28.358428880137172,0.5112537889690332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18604673344697,-5.805035867747833,True,False,False,False,True,0.0,1,0.9151233533105383,1.0321507231095681,False,False,False,False,-0.025265109115656766,-0.07089696968299629,False,False,False,False,-87738951,-38430747.33893103,False,False,False,False,14920868.782260364,False,False,False,False
