date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_252,Gap_Down_aVWAP_776,Gap_Down_aVWAP_714,Gap_Down_aVWAP_234,Gap_Down_aVWAP_108,aVWAP_OB_bull_841,aVWAP_OB_bull_318,aVWAP_OB_bear_766,aVWAP_OB_bear_535,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-14 19:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-17.898275068520732,False,False,False,False,4.219366449013151,False,False,False,False
2025-02-14 20:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-20.72155762559793,False,False,False,False,4.153949914919924,False,False,False,False
2025-02-17 15:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-23.501068360084787,False,False,False,False,4.089547590657599,False,False,False,False
2025-02-17 16:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-26.237485904889674,False,False,False,False,4.026143752042752,False,False,False,False
2025-02-17 17:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-28.93147837148053,False,False,False,False,3.963722918677748,False,False,False,False
2025-02-17 18:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-31.58370351300796,False,False,False,False,3.902269850171116,False,False,False,False
2025-02-17 19:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-34.19480888489931,False,False,False,False,3.8417695424165252,False,False,False,False
2025-02-17 20:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-36.76543200296288,False,False,False,False,3.782207223929447,False,False,False,False
2025-02-18 15:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-39.29620049904097,False,False,False,False,3.723568352240618,False,False,False,False
2025-02-18 16:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-41.787732274249635,False,False,False,False,3.6658386103454146,False,False,False,False
2025-02-18 17:00:00+00:00,2.65,2.73,2.64,2.64,200.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.667833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-400.0,-47.341410843641114,False,False,False,False,6.7097790970067255,False,False,False,False
2025-02-18 18:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.667833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-400.0,-52.80898586932109,False,False,False,False,6.605751514107396,False,False,False,False
2025-02-18 19:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.667833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-400.0,-58.19179228995178,False,False,False,False,6.503336761950693,False,False,False,False
2025-02-18 20:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.667833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-400.0,-63.4911443474719,False,False,False,False,6.4025098354088215,False,False,False,False
2025-02-19 15:00:00+00:00,2.64,2.715,2.64,2.715,12.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23623102376807,-23.687392078608738,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-388.0,-68.5222893963483,False,False,False,False,6.489292628658297,False,False,False,False
2025-02-19 16:00:00+00:00,2.715,2.715,2.715,2.715,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.72705170628012,-7.899827325773977,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-73.47543219640491,False,False,False,False,6.388683440617083,False,False,False,False
2025-02-19 17:00:00+00:00,2.715,2.715,2.715,2.715,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.720932161288154,1.6896564500219498,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-78.35178208483273,False,False,False,False,6.2896340849486005,False,False,False,False
2025-02-19 18:00:00+00:00,2.715,2.715,2.715,2.715,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.38351913129351,7.708421876781671,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-83.15252964940896,False,False,False,False,6.192120378205211,False,False,False,False
2025-02-19 19:00:00+00:00,2.715,2.715,2.715,2.715,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.15857711129709,11.720932161288161,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-87.87884701918556,False,False,False,False,6.0961185118764485,False,False,False,False
2025-02-19 20:00:00+00:00,2.715,2.715,2.715,2.715,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0086157646328,14.635442222172514,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-92.53188815067105,False,False,False,False,6.001605046576039,False,False,False,False
2025-02-20 15:00:00+00:00,2.715,2.715,2.715,2.715,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.673202051657813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.57530820018994,16.96165405670348,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-388.0,-97.11278910957537,False,False,False,False,5.9085569063190455,False,False,False,False
2025-02-20 16:00:00+00:00,2.715,2.8,2.715,2.8,44.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.12948471514706,21.531051501247603,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-100.94049780555095,False,False,False,False,6.499121915523402,False,False,False,False
2025-02-20 17:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16560239178514,24.897236133713534,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-104.70886218065867,False,False,False,False,6.398360335437768,False,False,False,False
2025-02-20 18:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1896808428772,27.54088424174907,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-108.41880230188876,False,False,False,False,6.299160950392221,False,False,False,False
2025-02-20 19:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53906647693856,29.737807756893247,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-112.0712239716269,False,False,False,False,6.20149954030862,False,False,False,False
2025-02-20 20:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43865689964613,31.641913730024882,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-115.66701894881098,False,False,False,False,6.105352260613913,False,False,False,False
2025-02-21 15:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.03838384811786,33.33642766270569,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-119.20706516665886,False,False,False,False,6.0106956364183475,False,False,False,False
2025-02-21 16:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.43820181376567,34.86500574909901,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-122.69222694702073,False,False,False,False,5.917506556783954,False,False,False,False
2025-02-21 17:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.70474712419755,36.25023084835149,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-126.123355211408,False,False,False,False,5.825762269081878,False,False,False,False
2025-02-21 18:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8824439978188,37.50429375048964,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-129.5012876887505,False,False,False,False,5.735440373437197,False,False,False,False
2025-02-21 19:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.00090858023296,38.63491214280637,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-132.82684911993266,False,True,False,False,5.646518817259876,False,False,False,False
2025-02-21 20:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.07988496850908,39.64840918808959,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-136.10085145915852,False,True,False,False,5.558975889860498,False,False,False,False
2025-02-24 15:00:00+00:00,2.8,2.8,2.8,2.8,0.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7013255893640347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.13253589402649,40.55114727275658,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-344.0,-139.32409407219484,False,True,False,False,5.472790217149483,False,False,False,False
