date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_802,Gap_Up_aVWAP_799,Gap_Up_aVWAP_781,Gap_Up_aVWAP_678,Gap_Up_aVWAP_654,Gap_Up_aVWAP_621,Gap_Up_aVWAP_469,Gap_Up_aVWAP_420,Gap_Up_aVWAP_211,Gap_Up_aVWAP_26,Gap_Down_aVWAP_816,Gap_Down_aVWAP_797,Gap_Down_aVWAP_670,Gap_Down_aVWAP_649,Gap_Down_aVWAP_580,Gap_Down_aVWAP_313,Gap_Down_aVWAP_218,Gap_Down_aVWAP_110,aVWAP_OB_bull_894,aVWAP_OB_bull_819,aVWAP_OB_bull_780,aVWAP_OB_bull_676,aVWAP_OB_bull_453,aVWAP_OB_bull_371,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-15 00:00:00+00:00,122.59,127.0,121.83,123.32,223285,,,,,,,,,,124.37251840417396,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,120.8590487719591,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.60994390357698,-2.959616816130122,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1190059,-793301.4460734805,False,False,False,False,225489.9690279734,False,False,False,False
2022-02-16 00:00:00+00:00,117.71,124.8,114.43,122.32,334808,,,,,,,,,,122.85191734072694,,,,,,,,,,,,,,,#000000,0.0,0.0,,119.92379316342898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.293482613927,-2.959616816130122,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-1524867,-821990.2913255009,False,False,False,False,229776.95063471954,False,False,False,False
2022-02-17 00:00:00+00:00,114.74,119.81,114.21,116.37,222859,,,,,,,,,,121.80911261902348,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.29394496567924,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48901905405054,1.1306040700245035,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1747726,-858293.6524499911,False,False,False,False,229505.65845296584,False,False,False,False
2022-02-18 00:00:00+00:00,111.99,114.61,109.69,113.22,208537,,,,,,,,,,120.55788057660091,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.47082468016794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6592131722639,-2.5061432414076563,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1956263,-901351.2739225405,False,False,False,False,228683.35812147698,False,False,False,False
2022-02-22 00:00:00+00:00,111.02,113.67,108.0884,111.5,118429,,,,,,,,,,119.90124551467332,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.04050339502012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.67276569691535,-5.271725075129005,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2074692,-947364.6357294997,False,False,False,False,224359.6578029877,False,False,False,False
2022-02-23 00:00:00+00:00,107.3,112.3,105.5,111.6,300497,,,,,,,,,,118.20021759723029,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,116.89317693623812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16811255030545,-8.499153464723513,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2375189,-1003357.748053833,False,False,False,False,227345.43592836076,False,False,False,False
2022-02-24 00:00:00+00:00,107.19,109.8,103.81,103.81,424575,,,,,,,,,,116.25740992729217,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,115.56289527669847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78946960844921,-10.662968246413577,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2799764,-1073805.052051722,False,False,False,False,235079.9286370525,False,False,False,False
2022-02-25 00:00:00+00:00,108.52,109.16,106.23,109.16,240406,,,,,,,,,,115.52022452453501,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,115.06148250452131,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55745894855504,-10.908335188566092,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2559358,-1132062.030402635,False,False,False,False,235288.79418069753,False,False,False,False
2022-02-28 00:00:00+00:00,112.39,113.935,107.34,107.67,272079,,,,,,,,,,115.12706157730346,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,114.81956726322255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.865788902264725,-10.908335188566092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2287279,-1177364.6566613552,False,False,False,False,236731.54735008194,False,False,False,False
2022-03-01 00:00:00+00:00,108.83,117.0,108.06,114.32,302068,,,,,,,,,,114.7739591341546,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,114.59675393967086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17300838547562,-10.908335188566092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2589347,-1232736.5132628707,False,False,False,False,239293.76117949048,False,False,False,False
2022-03-02 00:00:00+00:00,106.48,109.41,105.625,108.74,556370,,,,,,,,,,113.67051020749156,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,113.7814096244982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29006478204761,-10.908335188566092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3145717,-1307755.355880013,False,False,False,False,251728.12348617712,False,False,False,False
2022-03-03 00:00:00+00:00,105.52,108.5,102.0,107.76,421955,,,,,,,,,,112.84442042065375,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,113.14041170327359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27307372770849,-10.908335188566092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3567672,-1396379.5380023655,False,False,False,False,258403.68727103292,False,False,False,False
2022-03-04 00:00:00+00:00,104.53,106.8,102.25,104.56,233534,,,,,,,,,,112.41166620725517,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,112.79624151144981,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.147256697635406,-10.948474666331428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3801206,-1490686.458080704,False,False,False,False,257428.40541726694,False,False,False,False
2022-03-07 00:00:00+00:00,105.56,105.88,103.22,104.08,173671,,,,,,,,,,112.13136017127698,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,112.57061983187032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4452653082416,-10.948474666331428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3627535,-1574484.440116755,False,False,False,False,254143.80128325647,False,False,False,False
2022-03-08 00:00:00+00:00,105.77,108.5295,104.99,105.89,242516,,,,,,,,,,111.84945192033919,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,112.34129605029182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.866125766073615,-10.948474666331428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3385019,-1645485.795406294,False,False,False,False,253687.80907606994,False,False,False,False
2022-03-09 00:00:00+00:00,104.85,109.475,104.295,106.97,156607,,,,,,,,,,111.67485723123978,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,112.1973324263004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.609437529681465,-11.459356560087386,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3541626,-1719844.2348021257,False,False,False,False,249880.71852406723,False,False,False,False
2022-03-10 00:00:00+00:00,102.49,104.83,101.625,102.69,522975,,,,,,,,,,110.86074771286495,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,111.51444567680335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.160183836548946,-13.169042437077394,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4064601,-1811795.48049616,False,False,False,False,260590.2981897901,False,False,False,False
2022-03-11 00:00:00+00:00,102.18,105.815,101.04,103.47,410674,,,,,,,,,,110.32307159196883,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,111.05222744122288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03342057464923,-14.512508158341333,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4475275,-1916245.6577316048,False,False,False,False,266475.9335548964,False,False,False,False
2022-03-14 00:00:00+00:00,102.64,112.9999,96.97,112.0,1712903,,,,,,,,,,108.96310885212532,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,107.94554267045557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.903549620235616,-14.905768554084787,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2762372,-1949427.0829186006,False,False,False,False,323198.56361156714,False,False,False,False
2022-03-15 00:00:00+00:00,109.44,111.28,104.49,108.94,914172,,,,,,,,,,108.90375815984916,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,108.36689180123017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71847061446882,-16.740804131315613,False,False,False,True,True,0.0,1,,,False,False,False,False,-0.23580678665080396,-0.23580678665080396,False,False,False,False,-1848200,-1945457.393392381,False,False,False,False,346373.9924895449,False,False,False,False
2022-03-16 00:00:00+00:00,122.93,123.44,110.28,110.28,714250,,,,,,,,,,109.66721138556593,,,,,,,,,,,,,,,#000000,0.0,0.0,,109.73138216421012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65893502031712,-6.7746992108668,False,False,False,False,True,0.9612971483447375,0,0.9219172918072205,1.023431995779655,False,False,False,False,-0.01658342481069364,-0.1261951057307488,False,False,False,False,-1133950,-1913633.5740436604,False,False,False,False,360800.50258799415,False,False,False,False
2022-03-17 00:00:00+00:00,118.49,124.27,116.955,122.47,380741,,,,,,,,,,110.0683522421801,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,110.34559257518994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01416350632976,-3.3081106793497455,True,False,True,False,True,0.0,0,0.9512284162709376,1.0168857933040705,False,False,False,False,0.14499713893396043,0.009401016601605819,False,False,False,False,-1514691,-1897988.767218419,False,False,False,False,361582.4828786611,False,False,False,False
2022-03-18 00:00:00+00:00,117.44,121.04,116.9,118.49,499935,,,,,,,,,,110.47896626974331,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,110.92308986450637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.269847311751036,-1.6818928765110783,True,False,True,False,True,0.0,0,0.9686693740408769,1.0189690826027762,False,False,False,False,0.1218005884996767,0.06560080255064127,False,False,False,False,-2014626,-1902562.7763471084,False,False,False,False,367008.07178538025,False,False,False,False
2022-03-21 00:00:00+00:00,111.58,126.792,111.11,116.91,327038,,,,,,,,,,110.66552940079515,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,112.49755261324339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.545855662813665,-1.6818928765110783,True,False,True,False,True,0.0,0,0.9657199779552649,0.9747752945271824,False,False,False,False,0.12124794030672847,0.09342437142868487,False,False,False,False,-2341664,-1919782.4321766337,False,False,False,False,365440.61798987514,False,False,False,False
2022-03-22 00:00:00+00:00,123.34,125.88,110.86,110.86,450436,,,,,,,,,,111.04904575879462,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,113.37399713112869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.777777858465384,-0.8963373604602083,True,False,True,False,True,1.3488408138417256,0,0.9680520018976023,0.9734162481902654,False,False,False,False,0.10438245366328522,0.09890341254598504,False,False,False,False,-1891228,-1918662.6505226481,False,True,False,False,368773.77022556635,False,False,False,False
2022-03-23 00:00:00+00:00,117.14,122.96,116.74,122.39,237461,,,,,,,,,,111.21601278328392,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,113.54880902169006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.139048702404786,-0.8963373604602083,True,False,True,False,True,0.0,0,0.9958845493748407,0.9658389791012969,False,False,False,False,0.14748394947171098,0.123193681008848,False,False,False,False,-2128689,-1926898.9779531325,False,False,False,False,363624.24982456374,False,False,False,False
