date,Close,High,Low,Open,Volume,aVWAP_peak_905,aVWAP_peak_880,aVWAP_peak_862,aVWAP_peak_835,aVWAP_peak_807,aVWAP_peak_765,aVWAP_peak_744,aVWAP_peak_734,aVWAP_peak_698,aVWAP_peak_686,aVWAP_peak_659,aVWAP_peak_635,aVWAP_valley_900,aVWAP_valley_885,aVWAP_valley_869,aVWAP_valley_854,aVWAP_valley_840,aVWAP_valley_816,aVWAP_valley_798,aVWAP_valley_769,aVWAP_valley_723,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_619,aVWAP_valley_607,aVWAP_valley_576,aVWAP_valley_554,aVWAP_valley_525,aVWAP_valley_504,aVWAP_valley_459,aVWAP_valley_431,aVWAP_valley_403,aVWAP_valley_389,aVWAP_valley_365,aVWAP_valley_330,aVWAP_valley_298,aVWAP_valley_285,aVWAP_valley_245,aVWAP_valley_229,aVWAP_valley_196,aVWAP_OB_bull_900,aVWAP_OB_bull_330,aVWAP_OB_bull_245,aVWAP_OB_bear_765,aVWAP_OB_bear_635,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-25 00:00:00+00:00,78.64,78.64,75.76,76.83,217905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.17324162780208,73.45755812453012,71.36784228711485,,,72.17324162780208,,,,72.33288067981569,"rgba(38, 166, 154, 0.5)",6.676892725547494,72.35061335532798,0.941963111165052,60.898089403220716,5.5615609378753135,True,False,True,False,False,4.562253608207001,0.0,0.0,0.0,0.0,0,0.9176794560052381,0.9546055596958303,False,False,False,False,0.049337650439206904,0.0534813980017033,False,False,False,False,-2816486,-2713230.140918082,False,False,False,False,217393.23742010983,False,False,False,False
2023-01-26 00:00:00+00:00,80.51,80.51,77.85,79.0,171712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.45215547294802,73.5827236159559,71.44697345385784,,,72.45215547294802,,,,72.49395084758726,"rgba(38, 166, 154, 1.0)",6.719010496647152,72.41690502238508,1.2045069704316511,62.87654265335253,6.984167450890197,True,False,True,False,True,6.170294655461966,0.0,0.0,0.0,0.0,0,0.8952008872042554,0.9705709147290568,False,False,False,False,0.12275333669192172,0.08811736734681251,False,False,False,False,-2644774,-2710545.586372275,False,False,False,False,215601.8163448114,False,False,False,False
2023-01-27 00:00:00+00:00,78.12,79.5,77.98,79.28,196501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.701983781643,73.69511841017092,71.52386066761187,,,72.701983781643,,,,72.64032095314194,"rgba(38, 166, 154, 0.5)",6.70250371936552,72.47874157591863,0.8416643481721768,60.98262234297552,6.984167450890197,True,False,True,False,True,3.8234867707585636,0.0,0.0,0.0,0.0,0,0.8991063376986241,0.9540927731138321,False,False,False,False,0.10635234641315103,0.09723485687998176,False,False,False,False,-2841275,-2715672.2300439505,False,False,False,False,214852.76472344625,False,False,False,False
2023-01-30 00:00:00+00:00,77.04,78.11,76.02,77.04,174825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.85553695803769,73.76167342833642,71.57675911471112,,,72.85553695803769,,,,72.7313231670284,"rgba(38, 166, 154, 0.5)",6.591158158766514,72.51852678779753,0.6859907019813708,58.44471935450692,6.984167450890197,True,False,True,False,False,2.786473585300186,0.0,0.0,0.0,0.0,0,0.8823357655236064,0.9925046629178422,False,False,False,False,0.12847315390447994,0.11285400539223085,False,False,False,False,-3016100,-2727453.7112186975,False,False,False,False,213283.04845978168,False,False,False,False
2023-01-31 00:00:00+00:00,78.65,78.76,76.65,77.02,292451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.14320170168914,73.89818806040185,71.67818771613695,,,73.14320170168914,,,,72.90652582607599,"rgba(38, 166, 154, 0.5)",6.418660694967261,72.59635129654644,0.9431326862627436,58.28924273176951,6.984167450890197,True,False,True,False,False,4.203303360955822,0.0,0.0,0.0,0.0,0,0.9150898215795961,0.9740329062311146,False,False,False,False,0.21374181345149124,0.16329790942186104,False,False,False,False,-2723649,-2727304.50685718,False,False,False,False,216387.67401037848,False,False,False,False
2023-02-01 00:00:00+00:00,83.41,85.09,78.78,78.78,333021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.69691129469459,74.19855953456366,71.86746806908951,,,73.69691129469459,,,,73.25431296611592,"rgba(0, 255, 255, 0.75)",6.376115177500889,72.75134404285568,1.6716536104546917,61.59308922235796,6.984167450890197,True,False,True,False,True,8.159637119755743,0.0,0.0,0.0,0.0,1,0.9473826209334245,0.9041846689710624,False,False,False,False,0.34282824949244545,0.25306307945715323,False,False,False,False,-2390628,-2714101.506588271,False,False,False,False,220961.5299315401,False,False,False,False
2023-02-02 00:00:00+00:00,87.27,87.56,83.65,84.09,249716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.23045567416544,74.50632837425428,72.05373904488127,,,74.23045567416544,,,,73.59684103110034,"rgba(0, 255, 0, 1.0)",6.3322641525206205,72.90615538126731,2.268358405897362,65.6856516554049,9.97788506801254,True,False,True,False,True,11.113844366590836,0.0,0.0,0.0,0.0,0,0.9801450972761767,0.8962299800091199,False,False,False,False,0.3428282504578325,0.29794566495749286,False,False,False,False,-2140912,-2691623.486722064,False,True,False,False,222089.1562087346,False,True,False,False
2023-02-03 00:00:00+00:00,86.15,88.49,85.52,85.52,230851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7059229864967,74.79009641934445,72.22833719150022,,,74.7059229864967,,,,73.90811886578045,"rgba(0, 255, 255, 0.75)",6.2747777678605,73.73329887188177,1.9788272330084344,67.08815052323445,11.292698776103215,True,False,True,False,True,10.001514834271468,0.0,0.0,0.0,0.0,0,0.998271494804465,0.8767788797297322,False,False,False,False,0.34282825073327794,0.3203869578453854,False,False,False,False,-2371763,-2679079.93822316,False,False,False,False,222432.75792603914,False,False,False,False
2023-02-06 00:00:00+00:00,82.57,85.08,81.75,84.43,233574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0184926376536,74.98172198596457,72.35812639841467,,,75.0184926376536,,,,74.11944700734428,"rgba(38, 166, 154, 1.0)",6.115979742953417,73.73992760800385,1.4437707061031047,64.31444879034527,11.292698776103215,True,False,True,False,True,6.565113619771424,0.0,0.0,0.0,0.0,0,0.9702469191479086,0.9002540039075284,False,False,False,False,0.2154816092452265,0.26793428354530596,False,False,False,False,-2605337,-2676188.05829284,False,False,False,False,222869.66937991997,False,False,False,False
2023-02-07 00:00:00+00:00,84.31,84.4,81.43,82.49,311317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4123692591522,75.23117692286017,72.5302385721452,,,75.4123692591522,,,,74.39126158471919,"rgba(0, 255, 255, 0.75)",5.979226425604648,73.83635972181789,1.7516714592595433,63.543312039852594,11.292698776103215,True,False,True,False,False,7.9102718599483985,0.0,0.0,0.0,0.0,0,0.9603639992465213,0.9120493327255651,False,False,False,False,0.19836305424378595,0.23314866889454594,False,False,False,False,-2294020,-2661201.07561469,False,False,False,False,226338.19214933488,False,False,False,False
2023-02-08 00:00:00+00:00,82.3,84.62,81.94,83.06,137711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.56629518157418,75.33132373800646,72.60174236213466,,,75.56629518157418,,,,74.49978709390508,"rgba(38, 166, 154, 1.0)",5.8037974893424344,73.87828182043215,1.4510703026824634,61.156158576744545,17.10136920100183,True,False,True,False,False,6.0327832319787476,0.0,0.0,0.0,0.0,0,0.9682304883686643,0.9116689781915139,False,False,False,False,0.2108477305593131,0.22199819972692952,False,False,False,False,-2431731,-2652202.249119996,False,False,False,False,222862.61598661586,False,False,False,False
2023-02-09 00:00:00+00:00,82.73,85.62,82.375,83.99,235435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8363503374097,75.51013627939565,72.72894802658368,,,75.8363503374097,,,,74.69181154779635,"rgba(0, 255, 255, 0.75)",5.692736076443055,73.9657640452078,1.5395472119389528,59.868336063836026,15.775211045488078,True,False,True,False,False,6.372030569228883,0.0,0.0,0.0,0.0,0,0.9955694381593615,0.8995341729401028,False,False,False,False,0.2355835453062021,0.22879087251656582,False,False,False,False,-2196296,-2634323.5726839183,False,False,False,False,223355.6506538074,False,False,False,False
2023-02-10 00:00:00+00:00,80.9,82.35,77.96,82.35,411916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09077698993353,75.68904472778024,72.88150495310198,,,76.09077698993353,,,,74.88710889027192,"rgba(38, 166, 154, 1.0)",5.543049760614535,74.02186219702706,1.2408580294271783,57.309112174262935,13.238553978746566,True,False,True,False,False,4.670162043612827,0.0,0.0,0.0,0.0,0,0.9620645774756178,0.9007657765055588,False,False,False,False,0.10563351017843878,0.16721219134750231,False,False,False,False,-2608212,-2633299.5894414117,False,False,False,False,230750.17415757966,False,False,False,False
2023-02-13 00:00:00+00:00,81.88,82.03,80.2,80.91,243870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.25933911231702,75.80941204338762,72.98024365102975,,,76.25933911231702,,,,75.0163316022448,"rgba(38, 166, 154, 1.0)",5.495829868722841,74.07870169759624,1.4194941416948685,56.397287271052754,12.253679172090166,True,False,True,False,False,5.464863619067678,0.0,0.0,0.0,0.0,0,0.984034806854353,0.9224995046805874,False,False,False,False,0.13760319676687655,0.15240769405718943,False,False,False,False,-2364342,-2622752.232992729,False,False,False,False,231264.6771317922,False,False,False,False
2023-02-14 00:00:00+00:00,82.18,82.79,80.09,80.77,222706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.41310759780409,75.92097302001478,73.07175627332438,,,76.41310759780409,,,,75.13527896371441,"rgba(38, 166, 154, 1.0)",5.439211064943992,74.13577613673407,1.4789321037956031,56.03935352611892,11.712166586812131,True,False,True,False,False,5.7094361377233085,0.0,0.0,0.0,0.0,0,0.9577508667103347,0.9274686539157001,False,False,False,False,0.14848667250369002,0.1504471832804397,False,False,False,False,-2141636,-2603884.9297381123,False,False,False,False,230929.04273446705,False,False,False,False
2023-02-15 00:00:00+00:00,82.48,82.9,80.63,80.93,198150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.55056264670866,76.02199098620768,73.15451025653553,,,76.55056264670866,,,,75.24235462981729,"rgba(0, 255, 255, 0.75)",5.32791757234079,74.19007040858965,1.5559417875468788,56.066314664185896,11.456311040015287,True,False,True,False,False,5.957232803758362,0.0,0.0,0.0,0.0,0,0.9601328252016275,0.9216306610894219,False,False,False,False,0.15940518227523098,0.15492618277783535,False,False,False,False,-1943486,-2577986.932493481,False,False,False,False,229643.59007821346,False,False,False,False
2023-02-16 00:00:00+00:00,80.76,82.19,80.03,80.68,154174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6339638081886,76.08541314663785,73.21061622529132,,,76.6339638081886,,,,75.30999772670592,"rgba(38, 166, 154, 1.0)",5.239079600756526,74.22261701354742,1.2478113494417193,54.19302350641802,9.393004881577383,False,False,True,False,False,4.298159453990841,0.0,0.0,0.0,0.0,0,0.9618064484261019,0.9179316977639852,False,False,False,False,0.13743601790437568,0.1461811003411055,False,False,False,False,-2097660,-2559150.582199619,False,False,False,False,226683.99831044037,False,False,False,False
2023-02-17 00:00:00+00:00,79.98,80.83,79.11,80.83,174631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.70349108235308,76.1407945704863,73.26500170054572,,,76.70349108235308,,,,75.36976245112838,"rgba(38, 166, 154, 1.0)",5.125920609031138,74.24933568534544,1.117977579394802,52.13682723525274,7.231759511011703,False,False,False,False,False,3.553231846756944,0.0,0.0,0.0,0.0,0,0.9706392116600053,0.9167338647489869,False,False,False,False,0.09949931377499481,0.12284020705805015,False,False,False,False,-2272291,-2547901.1868192423,False,False,False,False,224642.70425905054,False,False,False,False
2023-02-21 00:00:00+00:00,77.87,79.58,77.78,78.57,304507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.76327544780601,76.19579184427515,73.33615173622418,,,76.76327544780601,,,,75.43173967610177,"rgba(38, 166, 154, 0.5)",5.072170358351955,74.27113088464334,0.7095323818196841,48.76491747798741,3.9263655734971223,False,True,False,True,False,1.5677825127412355,0.0,0.0,0.0,0.0,0,0.9573641259496098,0.9112073360082844,False,False,False,False,0.05690698548042778,0.08987359626923896,False,False,False,False,-2576798,-2549034.3951792717,False,False,False,False,227774.6374253623,False,False,False,False
2023-02-22 00:00:00+00:00,77.21,78.35,76.01,77.6,257123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.19,76.77553598605651,76.21573024024853,73.38063393447179,,,76.77553598605651,,,,75.89047504019422,"rgba(38, 166, 154, 0.5)",4.994884489461503,74.36228931693674,0.5701254331449547,45.939358399182815,1.2390877345445546,False,True,False,True,False,0.9550277680273282,0.0,0.0,0.0,0.0,0,0.9424964516614701,0.9293409226118691,False,False,False,False,0.007628781658885,0.048751188964061984,False,False,False,False,-2833921,-2560206.4188977317,False,False,False,False,228925.55360475986,False,False,False,False
2023-02-23 00:00:00+00:00,80.17,81.095,78.37,79.47,323602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.68804131617088,76.88381857565678,76.3058972430913,73.47367145069046,,,76.88381857565678,,,,76.33785714640236,"rgba(38, 166, 154, 1.0)",4.915545746097984,74.48871867059738,1.1557783454487203,47.42038224803653,1.2390877345445546,False,True,False,True,False,3.571021809571967,0.0,0.0,0.0,0.0,0,0.9525670814294214,0.8983972635435324,False,False,False,False,0.09163519399630636,0.07019319148018417,False,False,False,False,-2510319,-2558250.0495291934,False,False,False,False,232638.35542418103,False,False,False,False
2023-02-24 00:00:00+00:00,80.2,80.67,78.04,78.49,298995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01045553509451,76.96981047624816,76.37997488732209,73.55414165867185,,,76.96981047624816,,,,76.47859563933415,"rgba(38, 166, 154, 1.0)",4.892747344445303,74.54860613347515,1.1550553234556118,48.438843652451496,1.2390877345445546,False,True,False,True,True,3.597110989492034,0.0,0.0,0.0,0.0,0,0.9544231394308624,0.906961475511219,False,False,False,False,0.07915820890062134,0.07467570019040276,False,False,False,False,-2211324,-2544645.1064104014,False,False,False,False,235240.5767800955,False,False,False,False
2023-02-27 00:00:00+00:00,82.06,82.93,80.07,81.28,289856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6737008938852,77.10845091537706,76.49197557500561,73.6557956216706,,,77.10845091537706,,,,76.73248075148462,"rgba(0, 255, 255, 0.75)",4.913286058422801,74.65134028553928,1.5078828357164606,50.9948658624835,1.2390877345445546,False,False,False,False,True,5.2097833790223795,0.0,0.0,0.0,0.0,0,0.9537783074046302,0.9195016613233987,False,False,False,False,0.15049967841876943,0.1125876893045861,False,False,False,False,-1921468,-2520206.7885119542,False,False,False,False,237382.35808283684,False,False,False,False
2023-02-28 00:00:00+00:00,82.47,84.16,81.79,82.0,517756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.63504805416677,77.39269790949331,76.72138963222068,73.85565020318266,,,77.39269790949331,,,,77.15119644976586,"rgba(0, 255, 255, 0.75)",4.943239416407815,74.84411301659983,1.5426901958436383,53.091440432499965,-2.382757975628529,False,False,False,False,True,5.5625350343980955,0.0,0.0,0.0,0.0,0,0.9831956906226678,0.8820569432447831,False,False,False,False,0.2004110428803568,0.15649936609247145,False,False,False,False,-1403712,-2476422.6791585446,False,False,False,False,248377.40286390207,False,False,False,False
2023-03-01 00:00:00+00:00,83.56,84.54,82.98,82.98,247854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.02674592692037,77.53964575634345,76.84056992424802,73.95743861401408,,,77.53964575634345,,,,77.34110005538147,"rgba(0, 255, 255, 0.75)",4.981242408067274,74.93945586855448,1.7306012085427307,55.52507198921275,-0.04299453163564948,True,False,True,False,True,6.501761844175942,0.0,0.0,0.0,0.0,0,1.012508216859657,0.8551609314721337,False,False,False,False,0.22736576703985326,0.19193256656616237,False,False,False,False,-1155858,-2424635.8289954644,False,False,False,False,248356.87726139612,False,False,False,False
2023-03-02 00:00:00+00:00,84.11,84.83,80.9,82.08,183721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.22211556398338,77.63719784411568,76.92114346868861,74.02839402185276,,,77.63719784411568,,,,77.45221272466011,"rgba(0, 255, 255, 0.75)",5.003454302275067,75.00079034178293,1.820584162040836,57.6599469517778,2.0034565091281706,True,False,True,False,True,6.9755148765552235,0.0,0.0,0.0,0.0,1,1.0070794910360288,0.8447537741097095,False,False,False,False,0.19665765153015363,0.194295109048158,False,False,False,False,-972137,-2367675.0906034857,False,False,False,False,245822.1369766355,False,False,False,False
2023-03-03 00:00:00+00:00,85.74,85.94,83.22,84.25,219717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.57392138425558,77.7831926020847,77.03976226633122,74.12706027163043,,,77.7831926020847,,,,77.63098413107548,"rgba(0, 255, 0, 1.0)",5.0248078337152045,75.0940813236937,2.1186718037005994,60.50858922155206,4.7104311563551065,True,False,True,False,True,8.36914280578669,0.0,0.0,0.0,0.0,1,1.0329133323477357,0.8247303391673847,False,False,False,False,0.25587420930683874,0.22508465917749837,False,False,False,False,-752420,-2304331.7537170746,False,False,False,False,244798.40611480665,False,False,False,False
2023-03-06 00:00:00+00:00,83.84,85.97,83.32,85.78,312068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.90389073369018,77.96459730799818,77.19024867474435,74.2567136832231,,,77.96459730799818,,,,77.82886259991395,"rgba(0, 255, 255, 0.75)",5.053907638096914,75.20741097409618,1.7081018578239178,59.62944890624108,4.7104311563551065,True,False,True,False,True,6.385923262510552,0.0,0.0,0.0,0.0,1,1.0378718630244879,0.8189429796707852,False,False,False,False,0.2581509551701641,0.24161780717383124,False,False,False,False,-1064488,-2255710.4300418952,False,False,False,False,247436.4294044221,False,False,False,False
2023-03-07 00:00:00+00:00,81.89,84.31,80.76,83.73,196749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.93264254348612,78.03885769479335,77.25573701195884,74.32051098386138,,,78.03885769479335,,,,77.88693705852492,"rgba(38, 166, 154, 1.0)",5.020294535704568,75.25214601044505,1.3222040942710094,56.64289152226204,4.7104311563551065,True,False,True,False,False,4.407665758160572,0.0,0.0,0.0,0.0,1,1.025023517933969,0.8394244903478323,False,False,False,False,0.18542978682459318,0.2135237969992122,False,False,False,False,-1261237,-2216711.4720010366,False,False,False,False,245448.6870748369,False,False,False,False
2023-03-08 00:00:00+00:00,84.27,84.34,82.03,82.03,127340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.00173328725711,78.09897420833498,77.30729086242543,74.36751608897578,,,78.09897420833498,,,,77.94387861174832,"rgba(0, 255, 255, 0.75)",5.069488404630647,75.28939104963906,1.7715020202349672,57.005739405561,4.7104311563551065,True,False,True,False,False,6.481887527003913,0.0,0.0,0.0,0.0,1,1.0647140270054651,0.8297643967001567,False,False,False,False,0.2075922049645462,0.2105580009818792,False,False,False,False,-1133897,-2174248.159373545,False,False,False,False,240816.97385621586,False,False,False,False
2023-03-09 00:00:00+00:00,83.2,85.82,83.09,84.28,174989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1147862902159,78.18671729892733,77.38222911061095,74.434740732047,,,78.18671729892733,,,,78.0296183579503,"rgba(0, 255, 255, 0.75)",5.10347485578243,75.34414390118226,1.5393151373944278,55.97537023766435,4.7104311563551065,True,False,True,False,False,5.398149178916174,0.0,0.0,0.0,0.0,0,1.0698527727237115,0.8100877510630776,False,False,False,False,0.2515031166451101,0.23103055881349466,False,False,False,False,-1308886,-2140312.38841772,False,False,False,False,238235.48468538385,False,False,False,False
2023-03-10 00:00:00+00:00,80.66,83.8,79.71,83.55,220514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.06736431509432,78.24527755487489,77.43769231015209,74.4951481866136,,,78.24527755487489,,,,78.06137059168373,"rgba(38, 166, 154, 1.0)",5.10959440219621,75.38010164784052,1.033330228694878,52.642685515476444,8.388436580228365,False,False,False,False,False,2.888793628133378,0.0,0.0,0.0,0.0,1,1.036820247984779,0.8308424730084345,False,False,False,False,0.15906867859440468,0.19504961870394966,False,False,False,False,-1529400,-2116355.0398523193,False,False,False,False,237540.52450164332,False,False,False,False
2023-03-13 00:00:00+00:00,80.4,81.37,78.6601,79.16,187184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.14336666666667,81.96612894886663,78.27428230695426,77.46910738517352,74.53648444867481,,,78.27428230695426,,,,78.47787395126717,"rgba(38, 166, 154, 0.5)",5.117492812372536,75.64766493195921,0.9286451866724849,50.17098691592895,5.986284430594388,False,True,False,False,False,2.635694210297089,0.0,0.0,0.0,0.0,1,1.0363337644884323,0.8461684243142646,False,False,False,False,0.08894895843225059,0.14199928856810012,False,False,False,False,-1716584,-2100677.7441718364,False,False,False,False,235565.7588349122,False,False,False,False
2023-03-14 00:00:00+00:00,85.41,85.815,82.84,82.84,309339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.97492823320033,82.18390138542384,78.43226871999822,77.60502160122834,74.65779812799077,,,78.43226871999822,,,,79.1707836135683,"rgba(0, 255, 255, 0.75)",5.189834422535385,75.88823897852771,1.8346945675427984,53.21272445886059,5.986284430594388,False,False,False,False,False,6.98160541182456,0.0,0.0,0.0,0.0,0,1.0473845761685763,0.8343625092491294,False,False,False,False,0.24163664070508553,0.19181796463659284,False,False,False,False,-1407245,-2073484.3032239212,False,False,False,False,238458.82711589604,False,False,False,False
2023-03-15 00:00:00+00:00,84.83,85.0,82.17,83.6,375333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.41622044366653,82.34458484738047,78.59383787972526,77.74784072232559,74.79131747620302,,,78.59383787972526,,,,79.37876027386017,"rgba(0, 255, 255, 0.75)",5.244452351625316,76.01263317329577,1.6812750379878323,54.61451282272273,5.986284430594388,False,False,True,False,True,6.40408565924416,0.0,0.0,0.0,0.0,0,1.0360281826779123,0.8379537896209851,False,False,False,False,0.21009645435301835,0.2009572094948056,False,False,False,False,-1782578,-2062076.2129014146,False,False,False,False,243826.44173880207,False,False,False,False
2023-03-16 00:00:00+00:00,87.52,87.84,83.23,83.68,193667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.92158792861972,82.51276644989287,78.7059983043486,77.8440920028012,74.87481074324957,,,78.7059983043486,,,,79.5718510857824,"rgba(0, 255, 0, 1.0)",5.354232398446709,76.10867323002107,2.1312722199524647,57.52356334259392,1.4097519179123168,True,False,True,False,True,8.61720172244533,0.0,0.0,0.0,0.0,0,1.0426363851626117,0.8300069663931579,False,False,False,False,0.2811134336307974,0.2410353215628015,False,False,False,False,-1588911,-2043520.714356261,False,False,False,False,241859.40480786865,False,False,False,False
2023-03-17 00:00:00+00:00,86.26,88.65,85.71,87.72,662175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.05290371029349,83.07915887262841,79.09818277843654,78.18261110240947,75.16779969314749,,,79.09818277843654,,,,80.11613123138306,"rgba(0, 255, 255, 0.75)",5.434455882490769,76.41355203629064,1.8118553497570125,58.050800383814504,1.986836281401807,True,False,True,False,True,7.347365129372054,0.0,0.0,0.0,0.0,1,1.0553991637578242,0.8355009760717126,False,False,False,False,0.3428282501378448,0.29193178585032314,False,False,False,False,-2251086,-2051660.529479545,False,False,False,False,258342.36932520714,False,False,False,False
2023-03-20 00:00:00+00:00,86.87,87.28,85.655,86.63,175012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19535952464291,83.19607179421531,79.19221808867773,78.26521644282177,75.24111890489586,,,79.19221808867773,,,,80.21799695105072,"rgba(0, 255, 255, 0.75)",5.520217723216309,76.48087391060766,1.8820138281319838,58.8711108095887,2.941847148337473,True,False,True,False,True,7.851125684818427,0.0,0.0,0.0,0.0,1,1.0556177944561258,0.8470279114599231,False,False,False,False,0.30863437874419375,0.3002830822972584,False,False,False,False,-2076074,-2052617.9204803475,False,False,False,False,255074.5117046108,False,False,False,False
2023-03-21 00:00:00+00:00,86.88,88.57,85.26,87.94,227287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37761341657601,83.34926621345345,79.31571056711628,78.37390194045851,75.3374376226848,,,79.31571056711628,,,,80.3507859520578,"rgba(0, 255, 255, 0.75)",5.606355007352654,76.5692598263707,1.8391165311698796,59.42614272629681,3.708870146716791,True,False,True,False,True,7.859488801888983,0.0,0.0,0.0,0.0,1,1.048825592223464,0.8605049347628156,False,False,False,False,0.32740850309329267,0.31384579269527557,False,False,False,False,-1848787,-2044624.5510497456,False,False,False,False,253984.80536325354,False,False,False,False
2023-03-22 00:00:00+00:00,85.58,88.78,85.52,86.66,230437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.49955204472285,83.48105324751045,79.43252060909406,78.47785196123019,75.43118306116908,,,79.43252060909406,,,,80.46443218474532,"rgba(0, 255, 255, 0.75)",5.66126014049682,76.65104809769586,1.5772021918640449,58.15329914769264,3.708870146716791,True,False,True,False,True,6.512783896220199,0.0,0.0,0.0,0.0,1,1.0202787331618595,0.873827286691532,False,False,False,False,0.34107484200878596,0.32746031735203074,False,False,False,False,-2079224,-2045981.3921850498,False,False,False,False,253061.362015675,False,False,False,False
2023-03-23 00:00:00+00:00,87.31,89.75,86.18,87.12,146275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.63067882941337,83.58722192984291,79.51599612581899,78.55137249273557,75.49575919115512,,,79.51599612581899,,,,80.55620571379319,"rgba(0, 255, 255, 0.75)",5.751763850106076,77.36429944543559,1.729156622864652,58.880498842932525,3.708870146716791,True,False,True,False,True,7.991673111739043,0.0,0.0,0.0,0.0,1,1.018068973100504,0.863178485833493,False,False,False,False,0.3428282489086459,0.3351442831303383,False,False,False,False,-1932949,-2041548.7493542635,False,False,False,False,248873.66154447207,False,False,False,False
2023-03-24 00:00:00+00:00,85.69,86.52,84.63,86.52,181356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6295085787732,83.64787334818996,79.59096322901222,78.620146039045,75.56110903231206,,,79.59096322901222,,,,80.60992004546648,"rgba(38, 166, 154, 1.0)",5.811181526913299,77.35371426627208,1.4345250953046496,57.37732395917111,3.708870146716791,False,False,True,False,True,6.313898009936715,0.0,0.0,0.0,0.0,1,1.0079839308279954,0.8780365244066753,False,False,False,False,0.21601978327551608,0.2755820332029272,False,False,False,False,-2114305,-2044401.9356540963,False,False,False,False,246225.9101113555,False,False,False,False
