date,Open,High,Low,Close,Volume,aVWAP_peak_416,aVWAP_peak_390,aVWAP_peak_358,aVWAP_peak_332,aVWAP_valley_374,aVWAP_valley_343,aVWAP_valley_313,aVWAP_valley_267,aVWAP_valley_195,aVWAP_valley_135,aVWAP_valley_90,aVWAP_valley_40,aVWAP_OB_bull_267,aVWAP_OB_bull_195,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-05-30 17:00:00+00:00,52.965,53.235,51.47,52.09,3692.0,,,,,,,,,,,61.97153178147577,46.852854227012756,,,,54.41219300424426,"rgba(239, 83, 80, 1.0)",16.953430652050155,55.93180890327825,-0.22660952712916924,34.16016711334269,-10.865939965263841,False,True,False,True,False,3.619157612883086,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,178899.0,123353.76066372069,False,False,False,False,5193.928484226788,False,False,False,False
2024-05-31 17:00:00+00:00,49.7,51.07,49.33,50.73,6448.0,,,,,,,,,,,61.582289609093685,46.89099317059359,,,,54.23664138984364,"rgba(239, 83, 80, 1.0)",16.14796325036489,55.67926250461048,-0.3064945360523188,31.753668101334043,-13.192882293079165,False,True,False,True,False,2.689378897640733,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172451.0,124114.9581728103,False,False,False,False,5213.371453463582,False,False,False,False
2024-06-03 17:00:00+00:00,48.09,48.58,47.32,48.105,3184.0,,,,,,,,,,,61.36083654701364,46.89689756587042,,,,54.12886705644203,"rgba(239, 83, 80, 1.0)",15.290381864085326,55.5312956702457,-0.4856841206620802,28.809772617646523,-15.993609934737684,False,True,False,True,False,0.9209915102174655,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,169267.0,124814.98982904578,False,False,False,False,5181.908330154069,False,False,False,False
2024-06-04 17:00:00+00:00,48.9,49.76,48.69,49.68,3778.0,,,,,,,,,,,61.133360279746995,46.91244140580712,,,,54.02290084277706,"rgba(239, 83, 80, 1.0)",14.363984160843845,55.384494513780645,-0.3971387360152534,29.197482588554617,-15.993609934737684,False,True,False,True,False,1.939173740881536,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,173045.0,125562.74192471948,False,False,False,False,5160.142309531525,False,False,False,False
2024-06-05 17:00:00+00:00,52.11,52.49,51.44,51.445,4267.0,,,,,,,,,,,60.93729425720433,46.94674146246096,,,,53.942017859832646,"rgba(239, 83, 80, 0.75)",13.323737587715627,55.2678092260926,-0.28691718077795225,31.869607208143144,-15.993609934737684,False,True,False,True,True,3.0696990921652016,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,177312.0,126365.05600340599,False,False,False,False,5146.295141941889,False,False,False,False
2024-06-06 17:00:00+00:00,49.595,50.35,49.005,49.35,4393.0,,,,,,,,,,,60.69682932348566,46.965578637255554,,,,53.8312039803706,"rgba(239, 83, 80, 0.75)",12.412081932572828,55.11642727513966,-0.46458179268112243,32.14603486373589,-15.993609934737684,False,True,False,True,True,1.63345786058742,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,172919.0,127086.8225769966,False,False,False,False,5134.616147493178,False,False,False,False
2024-06-07 17:00:00+00:00,49.22,49.475,47.905,49.475,2836.0,,,,,,,,,,,60.53861526063214,46.97474895327097,,,,53.75668210695156,"rgba(239, 83, 80, 0.75)",11.57961102172324,55.01620467049169,-0.4785311579202825,32.51154025627763,-15.993609934737684,False,True,False,True,True,1.7155415140014014,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,175755.0,127841.36796339974,False,False,False,False,5098.978687842121,False,False,False,False
2024-06-10 17:00:00+00:00,48.215,49.37,48.2,48.645,3244.0,,,,,,,,,,,60.35954962414105,46.984014455480704,,,,53.67178203981088,"rgba(239, 83, 80, 0.75)",10.941472621870197,54.90296042513728,-0.5719486436065879,32.12461164509085,-15.993609934737684,False,True,False,True,True,1.1383709003383302,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.03853128644049686,0.03853128644049686,False,False,False,False,172511.0,128533.92039807572,False,False,False,False,5070.219328340693,False,False,False,False
2024-06-11 17:00:00+00:00,45.82,48.15,45.82,47.805,3150.0,,,,,,,,,,,60.169306679205455,46.985406804713854,,,,53.577356741959655,"rgba(239, 83, 80, 0.75)",10.361755204545169,54.77969864371269,-0.6731194190587759,31.23075016348971,-15.993609934737684,False,True,False,True,True,0.5513706025368847,0.0,0.0,0.0,0.0,0,0.9203685376970575,0.8193412597744727,False,False,False,False,0.022506325617324158,0.03051880602891051,False,False,False,False,169361.0,129166.89837640012,False,False,False,False,5040.448486040837,False,False,False,False
2024-06-12 17:00:00+00:00,46.095,46.67,44.49,44.75,5550.0,,,,,,,,,,,59.79845417728575,46.97049763984333,,,,53.38447590856454,"rgba(239, 83, 80, 1.0)",9.905113857120599,54.53349626484538,-0.9877217370714232,28.67842837523487,-17.33737701190121,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9142260859950523,0.8221635592166187,False,False,False,False,0.010006397783329986,0.020262601906120246,False,False,False,False,163811.0,129704.01623102957,False,False,False,False,5048.348509513073,False,False,False,False
2024-06-13 17:00:00+00:00,43.76,44.89,43.365,44.19,4096.0,,,,,,,,,,,59.51553037358086,46.952156516013346,,,,53.2338434447971,"rgba(239, 83, 80, 1.0)",9.589340764948668,54.34398813110782,-1.0588828137407607,26.66660958049059,-19.367855924378574,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9112123798771923,0.8276013987939532,False,False,False,False,-0.002912885170076153,0.008674858368022047,False,False,False,False,159715.0,130169.30280109114,False,False,False,False,5033.583416342327,False,False,False,False
2024-06-14 17:00:00+00:00,42.97,43.44,42.33,42.45,1996.0,,,,,,,,,,,59.36903649809613,46.93885884719833,,,,53.153947672647234,"rgba(239, 83, 80, 1.0)",9.511531597662561,54.24459210572741,-1.2400307967883855,24.410002162833415,-21.56936645542444,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9068256578947368,0.8304824561403509,False,False,False,False,-0.013964926761734234,-0.002645034196856093,False,False,False,False,157719.0,130596.4298894463,True,False,False,False,4986.489099809888,True,False,False,False
2024-06-17 17:00:00+00:00,44.36,45.72,44.36,45.515,5147.0,,,,,,,,,,,59.05696283095724,46.924804073226866,,,,52.99088345209205,"rgba(239, 83, 80, 0.75)",9.443545113266856,54.040313619023124,-0.9027662299242107,28.079487507341312,-21.56936645542444,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9077088493888995,0.8266461605465878,False,False,False,False,0.005203199929997474,0.0012790828665706906,False,False,False,False,162866.0,131096.73330201302,False,False,False,False,4988.977640898106,False,False,False,False
2024-06-18 17:00:00+00:00,44.605,45.33,43.655,43.8,3628.0,,,,,,,,,,,58.83080445120444,46.90973157615031,,,,52.870268013677375,"rgba(239, 83, 80, 0.75)",9.336398372851095,53.89087932199046,-1.0808107065496788,29.242300353161653,-25.120003516472586,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9056281516022338,0.8273735292522907,False,False,False,False,0.00033353504325068676,0.0008063089549106887,False,False,False,False,159238.0,131533.03201050893,False,False,False,False,4967.87721235705,False,False,False,False
2024-06-19 17:00:00+00:00,43.8,43.8,43.8,43.8,0.0,,,,,,,,,,,58.83080445120444,46.90973157615031,,,,52.870268013677375,"rgba(239, 83, 80, 0.75)",9.342679683884903,53.89087932199046,-1.0800840511953036,30.01750891704188,-24.312007463014055,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9053412543402778,0.8319634331597222,False,False,False,False,-0.005825819327340985,-0.002509755186215148,False,False,False,False,159238.0,131962.5663979429,False,False,False,False,4890.855860227483,False,False,False,False
2024-06-20 17:00:00+00:00,42.34,42.98,41.74,42.54,5228.0,,,,,,,,,,42.419999999999995,58.477112822859475,46.8734110014535,,,,49.256841274770984,"rgba(239, 83, 80, 0.75)",9.380662339031232,52.40449611369559,-1.0515777838683327,29.568252487640265,-24.312007463014055,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9024952792015108,0.8324386296196387,False,False,False,False,-0.018635672698746955,-0.010572713942481052,False,False,False,False,154010.0,132304.38707394377,False,False,False,False,4896.082901154189,False,False,False,False
2024-06-21 17:00:00+00:00,43.77,44.93,43.705,44.86,5138.0,,,,,,,,,,43.45014438227539,58.18716502496199,46.854677045465706,,,,49.4973288175677,"rgba(239, 83, 80, 0.75)",9.396590831373485,52.350871219392246,-0.7971903165541281,33.06795094422973,-21.19957221733541,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9053002870094686,0.8295646576003862,False,False,False,False,-0.001222964464940164,-0.0058978392037106085,False,False,False,False,159148.0,132720.56711930898,False,False,False,False,4899.833553849473,False,False,False,False
2024-06-24 17:00:00+00:00,42.91,44.15,42.265,44.09,7582.0,,,,,,,,,,43.471909590669334,57.75101564091316,46.816098095928915,,,,49.346341109170474,"rgba(239, 83, 80, 0.75)",9.366024724724154,52.097753530311934,-0.8549789014728202,34.64911880171684,-19.6616575228793,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9012923618613212,0.8306859253924431,False,False,False,False,-0.011096069303338299,-0.008496954253524454,False,False,False,False,151566.0,133012.7443732732,False,False,False,False,4941.417529758783,False,False,False,False
2024-06-25 17:00:00+00:00,44.555,46.17,44.39,46.0,10418.0,,,,,,,,,,44.224113140144304,57.271460031613415,46.79592643274294,,,,49.43049986816688,"rgba(239, 83, 80, 0.75)",9.323476960374313,51.91200003217968,-0.6340982079224579,38.51794946332309,-16.034960898789663,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.90688995723658,0.8270073574331325,False,False,False,False,0.007337911718734215,-0.0005795212673951194,False,False,False,False,161984.0,133461.91112717593,False,False,False,False,5026.325785111359,False,False,False,False
2024-06-26 17:00:00+00:00,47.4,48.885,46.93,47.06,3611.0,,,,,,,,,,44.608157998978434,57.14212230015484,46.800374829928934,,,,49.51688504302073,"rgba(239, 83, 80, 0.5)",9.319020049591304,51.88664349884315,-0.5179346619234739,42.49721766458943,-12.426468887176085,False,False,False,True,True,0.4033093061312272,0.0,0.0,0.0,0.0,0,0.912159934591394,0.8215769276417297,False,False,False,False,0.030717156356777686,0.015068817544691283,False,False,False,False,165595.0,133960.0985515608,False,False,False,False,5004.3827496832755,False,False,False,False
2024-06-27 17:00:00+00:00,50.66,50.765,48.92,50.66,7467.0,,,,,,,,,,45.65063820437414,56.95254933378615,46.83674719923973,,,,49.81331157913334,#000000,9.262190325275208,51.915779467740315,-0.13558126357147654,48.94739824840989,-6.6616556610448185,True,False,False,False,True,2.974969739181809,0.0,0.0,0.0,0.0,0,0.9129838583294154,0.8135349736196,False,False,False,False,0.047954655391769914,0.0315117364682306,False,False,False,False,173062.0,134566.32958176915,False,False,False,False,5042.562862091286,False,False,False,False
2024-06-28 17:00:00+00:00,50.655,51.98,49.94,51.625,12241.0,,,,,,,,,,46.9605989165135,56.70814003669759,46.91352692296402,,,,50.19408862539171,"rgba(38, 166, 154, 1.0)",9.271122419584316,51.9626566049387,-0.03642025093158464,54.072164043386564,-2.263639398108708,True,False,True,False,True,3.6477917902874815,0.0,0.0,0.0,0.0,0,0.9162040227269773,0.8118913577678676,False,False,False,False,0.057921975123409804,0.0447168557958202,False,False,False,False,185303.0,135352.94462701303,False,False,False,False,5154.16653864801,False,False,False,False
2024-07-01 17:00:00+00:00,53.52,53.655,51.11,51.4,7891.0,,,,,,,,,,47.635365919162076,56.584477339575194,46.971436212476306,,,,50.3970931570712,"rgba(38, 166, 154, 1.0)",9.294535831569231,51.99584987422414,-0.06410754501589173,57.1300932588702,0.2768093329804131,True,False,True,False,True,3.473383039273923,0.0,0.0,0.0,0.0,0,0.9196996329421497,0.8084836891898879,False,False,False,False,0.07062659648602798,0.05767172614092409,False,False,False,False,177412.0,136005.0230048888,False,False,False,False,5196.5980651805985,False,False,False,False
2024-07-02 17:00:00+00:00,51.63,54.185,51.595,53.87,3644.0,,,,,,,,,,47.957072023621215,56.54364642804861,47.00375108508484,,,,50.50148984558489,"rgba(38, 166, 154, 1.0)",9.219449206740917,52.02333237664747,0.20030129587376175,61.26600112565557,3.9420702601103557,True,False,True,False,True,5.207112248869485,0.0,0.0,0.0,0.0,0,0.9210191900391502,0.8075733264873886,False,False,False,False,0.07516447892948262,0.06641810253520336,False,False,False,False,181056.0,136703.4877645029,False,False,False,False,5172.526777348341,False,False,False,False
2024-07-03 17:00:00+00:00,54.38,54.38,54.38,54.38,0.0,,,,,,,,,,47.957072023621215,56.54364642804861,47.00375108508484,,,,50.50148984558489,"rgba(38, 166, 154, 1.0)",9.206688275868203,52.02333237664747,0.25597343504391634,64.41160629397976,6.764858104844457,True,False,True,False,True,5.561729309274728,0.0,0.0,0.0,0.0,0,0.9269209550569006,0.8073463941598348,False,False,False,False,0.08850609942533268,0.07746210098026801,False,False,False,False,181056.0,137391.12361311525,False,False,False,False,5092.332563746041,False,False,False,False
2024-07-04 17:00:00+00:00,54.38,54.38,54.38,54.38,0.0,,,,,,,,,,47.957072023621215,56.54364642804861,47.00375108508484,,,,50.50148984558489,"rgba(38, 166, 154, 1.0)",9.190404785270188,52.02333237664747,0.2564269668654483,66.50867640619589,8.751488046306726,True,False,True,False,True,5.561729309274728,0.0,0.0,0.0,0.0,0,0.9261853656028688,0.808233615670347,False,False,False,False,0.08850609942533268,0.08298410020280034,False,False,False,False,181056.0,138068.0984408189,False,False,False,False,5013.381671284862,False,False,False,False
2024-07-05 17:00:00+00:00,55.045,56.315,54.42,55.665,1393.0,,,,,,,,,,48.11897234302695,56.53867806232897,47.020457703348775,,,,50.55936936956823,"rgba(38, 166, 154, 1.0)",9.18353780874695,52.04566015095068,0.3941117164674863,68.96825160229236,11.20471154790664,True,False,True,False,True,6.475163503877621,0.0,0.0,0.0,0.0,0,0.9275854120780618,0.8036930799569739,False,False,False,False,0.09736533544732384,0.09017471782506209,False,False,False,False,182449.0,138756.17443398447,False,False,False,False,4957.251722892848,False,False,False,False
2024-07-08 17:00:00+00:00,58.75,62.17,58.7,60.27,7261.0,,,,,,,,,,49.35763057572975,56.62887927503143,47.15652676859774,,,,51.047678873119644,"rgba(38, 166, 154, 1.0)",9.187840153413898,52.288048813948116,0.8687516383364656,73.2601626917241,15.37390804609285,True,False,True,False,True,9.620177187749103,0.0,0.0,0.0,0.0,0,0.9325298774645758,0.7961272754777874,False,False,False,False,0.14309941871609955,0.11663706827058082,False,False,False,False,189710.0,139546.15622570564,False,False,False,False,4992.9687504448975,False,False,False,False
2024-07-09 17:00:00+00:00,63.41,67.855,63.41,66.32,13541.0,,,,,,,,,,51.974046342367664,57.016230748019424,47.505194174980026,,,,52.16515708845571,"rgba(38, 166, 154, 1.0)",9.24347481657654,52.928307785817765,1.4487725103298374,78.00066617171424,19.87727402551208,True,False,True,False,True,13.40971635416134,0.0,0.0,0.0,0.0,0,0.9384426777620922,0.7838620997102311,False,False,False,False,0.1906348451041771,0.15363595668737895,False,False,False,False,203251.0,140533.82822220633,False,False,False,False,5125.49636671707,False,False,False,False
2024-07-10 17:00:00+00:00,61.385,62.66,60.37,61.6,4357.0,,,,,,,,,,52.43848273032424,57.07652919249849,47.58888922109803,,,,52.36796704797359,"rgba(38, 166, 154, 0.75)",9.253133727758602,53.04582047526263,0.9244629739950231,74.91580229865056,19.87727402551208,True,False,True,False,False,9.510186331639403,0.0,0.0,0.0,0.0,0,0.9275642122241503,0.7900241941396418,False,False,False,False,0.15291728491881434,0.15327662080309665,False,False,False,False,198894.0,141438.6370869783,False,False,False,False,5113.581694364866,False,False,False,False
2024-07-11 17:00:00+00:00,62.42,63.62,62.06,63.21,2765.0,,,,,,,,,,52.752964633966236,57.12587126873025,47.64683971474388,,,,52.50855853914678,"rgba(38, 166, 154, 0.75)",9.267552330480699,53.130374316741126,1.0876254402262495,73.6503951419674,19.87727402551208,True,False,True,False,False,10.50039590709385,0.0,0.0,0.0,0.0,0,0.9307896208749787,0.7868485688577613,False,False,False,False,0.16500264236101653,0.15913963158205657,False,False,False,False,201659.0,142372.2861243895,False,False,False,False,5077.1695750723875,False,False,False,False
2024-07-12 17:00:00+00:00,68.57,69.64,67.76,69.45,7768.0,,,,,,,,,,54.00732454347574,57.39789882392663,47.870063819895115,,,,53.091762395765834,"rgba(38, 166, 154, 0.75)",9.359068689711535,53.50427116613487,1.7037730315404505,75.2015348636352,19.87727402551208,True,False,True,False,False,14.139713819964921,0.0,0.0,0.0,0.0,0,0.9351206820062109,0.7843191328641144,False,False,False,False,0.21908082399296339,0.18911022778750997,False,False,False,False,209427.0,143411.89409145323,False,False,False,False,5118.8878762340555,False,False,False,False
2024-07-15 17:00:00+00:00,74.325,76.66,73.95,76.0,9593.0,,,,,,,,,,55.88662151874163,57.89900525666059,48.223502678033995,,,,54.00304315114541,"rgba(38, 166, 154, 1.0)",9.587310836782185,54.12073568764558,2.282106493138155,77.87771464052985,20.187140585786693,True,False,True,False,True,17.60822604549785,0.0,0.0,0.0,0.0,0,0.9400530816868182,0.7814450014744913,False,False,False,False,0.2816035124390069,0.23535687011325843,False,False,False,False,219020.0,144584.11278770975,False,False,False,False,5188.253955672288,False,False,False,False
2024-07-16 17:00:00+00:00,78.815,81.09,78.74,80.79,9259.0,,,,,,,,,,57.77639130167203,58.47837708730131,48.6130563978235,,,,54.955941595598944,"rgba(38, 166, 154, 1.0)",9.930588200101747,54.79290707027323,2.617880472524318,80.54169214862684,23.023784158378277,True,False,True,False,True,19.94942973219909,0.0,0.0,0.0,0.0,0,0.9459251396778371,0.7767254149510692,False,False,False,False,0.3265208445499172,0.2809388573315878,False,False,False,False,228279.0,145881.7079382879,False,False,False,False,5251.36629744481,False,False,False,False
2024-07-17 17:00:00+00:00,77.26,79.95,76.19,79.39,7749.0,,,,,,,,,,59.04240499529836,58.90452683596432,48.9147385988169,,,,55.62055681002653,"rgba(38, 166, 154, 1.0)",10.162146824863836,55.27820893380201,2.3727064253001546,80.90919403096302,23.76575845336731,True,False,True,False,True,18.808138411053942,0.0,0.0,0.0,0.0,0,0.9394310398595501,0.7793229305027779,False,False,False,False,0.3084004190630009,0.29466963819729436,False,False,False,False,220530.0,147039.0457997098,False,False,False,False,5290.0893005852,False,False,False,False
2024-07-18 17:00:00+00:00,81.17,81.425,77.59,78.97,5554.0,,,,,,,,,,59.892986650057885,59.2112672208341,49.133122777917116,,,,56.07912554960304,"rgba(38, 166, 154, 1.0)",10.335770259000869,55.62071486681813,2.2590754774999207,80.70960730434128,24.071612821285058,True,False,True,False,True,18.464228447402522,0.0,0.0,0.0,0.0,0,0.942839779385628,0.7790760339865386,False,False,False,False,0.32250115643207355,0.30858539731468393,False,False,False,False,214976.0,148092.3319113422,False,False,False,False,5294.180939335818,False,False,False,False
2024-07-19 17:00:00+00:00,81.54,81.54,76.695,76.965,4409.0,,,,,,,,,,60.489158331445886,59.437350020799215,49.2990033423534,,,,56.40850389819949,"rgba(38, 166, 154, 1.0)",10.157369923644891,58.12415773900631,1.854893776895428,78.41731901147621,24.071612821285058,True,False,True,False,True,16.82438911397733,0.0,0.0,0.0,0.0,0,0.9418219367723486,0.7801556861766109,False,False,False,False,0.3186635069269628,0.31362445212082335,False,False,False,False,210567.0,149060.93141659268,False,False,False,False,5280.457203842239,False,False,False,False
2024-07-22 17:00:00+00:00,77.025,77.125,75.25,75.67,8682.0,,,,,,,,,,61.415262290651846,59.81324199410631,49.59388646629636,,,,56.94079691701817,"rgba(38, 166, 154, 0.75)",10.093624355534075,58.34021788350143,1.7169038103738323,75.52658822907189,24.071612821285058,True,False,True,False,False,15.774725520941615,0.0,0.0,0.0,0.0,0,0.939076651703434,0.7910311061861849,False,False,False,False,0.29011180963496846,0.3018681308778959,False,False,False,False,201885.0,149879.90922408737,False,False,False,False,5333.194301457089,False,False,False,False
2024-07-23 17:00:00+00:00,77.92,78.07,73.89,73.89,4676.0,,,,,,,,,,61.846923045346934,59.99988688524168,49.74570118744152,,,,57.197503706010046,"rgba(38, 166, 154, 0.75)",9.938757989727812,58.48435344094732,1.550057519760031,71.76609590183702,27.861540475524833,True,False,True,False,False,14.342295704544792,0.0,0.0,0.0,0.0,0,0.9365481380206874,0.7905707529725551,False,False,False,False,0.28810763971816594,0.2949878852980309,False,False,False,False,197209.0,150613.69357720227,False,False,False,False,5323.005242519769,False,False,False,False
2024-07-24 17:00:00+00:00,70.455,72.18,70.125,70.17,2857.0,,,,,,,,,,62.01448050307893,60.07910084573853,49.821538989140876,,,,57.30504011265278,"rgba(38, 166, 154, 0.75)",9.793208416095366,58.487336578369515,1.1929352389182035,65.90962447220808,22.353000161161845,True,False,True,False,False,11.433667500749234,0.0,0.0,0.0,0.0,0,0.9325091992484965,0.8014185185596923,False,False,False,False,0.2420753273309225,0.2685316063144767,False,False,False,False,194352.0,151291.8068550751,False,False,False,False,5284.772603100858,False,False,False,False
2024-07-25 17:00:00+00:00,70.72,71.13,65.26,66.23,6263.0,,,,,,,,,,62.23165640604049,60.196894320768564,49.96018774579685,,,,57.462912824201965,"rgba(38, 166, 154, 0.75)",9.800214785750713,58.423338134985485,0.7965806909013081,59.16741011258742,16.249948123715313,True,False,True,False,False,8.495860546084707,0.0,0.0,0.0,0.0,0,0.9230862123856888,0.805904115754921,False,False,False,False,0.21437490611048982,0.24145325621248326,False,False,False,False,188089.0,151862.30597360106,False,False,False,False,5299.938919331852,False,False,False,False
2024-07-26 17:00:00+00:00,65.99,68.46,65.495,67.97,2184.0,,,,,,,,,,62.3002962486045,60.235832290817925,50.007397289745974,,,,57.5145086097228,"rgba(38, 166, 154, 0.75)",9.8145538543716,58.41623811225188,0.9734280365166756,55.983376727443385,13.510080442832013,True,False,True,False,False,9.499122589531638,0.0,0.0,0.0,0.0,0,0.9246572351759672,0.8125272901929963,False,False,False,False,0.20306737460960386,0.22226031541104357,False,False,False,False,190273.0,152457.82060966926,False,False,False,False,5251.629788799574,False,False,False,False
2024-07-29 17:00:00+00:00,68.56,68.63,66.34,67.135,2511.0,,,,,,,,,,62.37787297358807,60.2804519589622,50.061545896330074,,,,57.57329027629345,#000000,9.848808142096173,58.41656160099758,0.8852277629145523,53.23860636091161,11.022985015064734,False,False,False,False,False,8.879492287288418,0.0,0.0,0.0,0.0,0,0.9276520340051747,0.8127215010979933,False,False,False,False,0.20777439744672332,0.21501735642888345,False,False,False,False,187762.0,153005.172228124,False,False,False,False,5209.1394044771,False,False,False,False
2024-07-30 17:00:00+00:00,64.56,65.25,63.17,63.5,6157.0,,,,,,,,,,62.43558923182079,60.33624256417932,50.16713297174026,,,,57.64632158924679,"rgba(239, 83, 80, 0.5)",9.859465652607904,58.33989978242717,0.523365099021157,48.9328395552904,7.0013317046488055,False,False,False,True,False,6.233388453575682,0.0,0.0,0.0,0.0,0,0.9222465463878615,0.8172524237293621,False,False,False,False,0.1775489210555555,0.19628313874221948,False,False,False,False,181605.0,153448.58041063367,False,False,False,False,5223.834917585981,False,False,False,False
2024-07-31 17:00:00+00:00,62.15,63.68,60.02,60.25,3216.0,,,,,,,,,,62.41483869138579,60.3439187049665,50.21115936574901,,,,57.65663892070043,"rgba(239, 83, 80, 1.0)",9.847360353309305,58.27694676605209,0.2003636673339413,44.243866066675054,2.6403485158520326,False,True,False,True,False,3.9608269427000984,0.0,0.0,0.0,0.0,0,0.9159699846926214,0.8219848210749419,False,False,False,False,0.1559685084166473,0.1761258235794334,False,False,False,False,178389.0,153835.25358256183,False,False,False,False,5192.705694057516,False,False,False,False
2024-08-01 17:00:00+00:00,55.11,58.42,54.95,57.74,7624.0,,,,,,,,,,62.188350567189026,60.28365217994039,50.27446052522204,,,,57.58215442411714,"rgba(239, 83, 80, 1.0)",9.811707043991742,58.03268679653676,-0.029830364402898154,39.89539303229803,-1.3992227211704815,False,True,False,True,False,2.257546059494281,0.0,0.0,0.0,0.0,0,0.9096149974036434,0.830802327183324,False,False,False,False,0.1092091405951994,0.1426674820873164,False,False,False,False,170765.0,154097.73027120426,False,False,False,False,5230.400179420965,False,False,False,False
2024-08-02 17:00:00+00:00,54.89,57.075,53.63,56.6,7000.0,,,,,,,,,,61.9493569507744,60.20934918257977,50.320846646523485,,,,57.493184259959214,"rgba(239, 83, 80, 1.0)",9.782779212325972,57.82759505597936,-0.1254853073278633,36.46598480114635,-4.636208348761372,False,True,False,True,False,1.4928297273692337,0.0,0.0,0.0,0.0,0,0.9059268600252207,0.8337536780159731,False,False,False,False,0.09723065424745812,0.11994906816738726,False,False,False,False,163765.0,154247.6104220383,False,False,False,False,5257.835835553973,False,False,False,False
2024-08-05 17:00:00+00:00,54.285,55.22,52.35,53.835,6164.0,,,,,,,,,,61.69074939625032,60.11782507274217,50.34653513986383,,,,57.38503653628544,"rgba(239, 83, 80, 1.0)",9.78579793595,57.63487485494248,-0.38830506002815707,32.97400541892923,-8.011751600481553,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9016656590714837,0.835894014884613,False,False,False,False,0.08317489969478152,0.1015619839310844,False,False,False,False,157601.0,154299.60095813073,False,False,False,False,5271.884892367089,False,False,False,False
2024-08-06 17:00:00+00:00,53.79,56.045,53.79,54.94,4999.0,,,,,,,,,,61.520962038533746,60.058360703492106,50.37377506264173,,,,57.317699268222526,"rgba(239, 83, 80, 1.0)",9.794624100968823,57.51800576006849,-0.26320619693955305,31.930514043281537,-9.236944434270015,False,True,False,True,False,0.3912641336350049,0.0,0.0,0.0,0.0,0,0.9051400220049407,0.8348280085528639,False,False,False,False,0.09304424693286982,0.09730311543197712,False,False,False,False,162600.0,154428.289315369,False,False,False,False,5267.654118842018,False,False,False,False
2024-08-07 17:00:00+00:00,54.96,55.15,53.255,53.48,6078.0,,,,,,,,,,61.29714385229929,59.97464245424258,50.39954258073715,,,,57.22377629575967,"rgba(239, 83, 80, 1.0)",9.810240952675404,57.37291581459292,-0.3968216309234756,30.520256346742357,-10.975766955263296,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9042992394847121,0.8375291013503028,False,False,False,False,0.08467361218785854,0.09098836380991783,False,False,False,False,156522.0,154460.74994613847,False,False,False,False,5280.217620875475,False,False,False,False
2024-08-08 17:00:00+00:00,42.76,43.13,41.835,42.795,5362.0,,,,,,,,,,60.82085907210654,59.76652361532131,50.35035364719585,,,,56.97924544487457,"rgba(239, 83, 80, 1.0)",9.961784168049961,55.745800678051,-1.300048310581511,26.148678513366168,-15.460627560872275,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9025512168432998,0.8453464102616062,False,False,False,False,-0.02072543706102099,0.03513146337444842,False,False,False,False,151160.0,154409.57552836888,False,False,False,False,5281.485564737871,False,False,False,False
