date,Open,High,Low,Close,Volume,aVWAP_peak_372,aVWAP_peak_296,aVWAP_valley_344,aVWAP_OB_bull_344,aVWAP_OB_bear_296,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-06-13 17:00:00+00:00,39.935,40.115,39.45,39.655,82905.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.253462365035353,43.10241753972704,-1.529831424396989,34.50621887694068,-10.62276810609567,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8804044294655755,0.8705825710158883,False,False,False,False,-0.22830684160660275,-0.209450289236074,False,False,False,False,-292687.0,-21550.32956345703,False,False,False,False,52788.83562445753,False,False,False,False
2024-06-14 17:00:00+00:00,39.1,39.2,38.93,39.04,38210.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.336183362388919,43.03486033223939,-1.709994342290989,32.51386211502049,-12.697754867394664,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8796674515834496,0.8743812773319237,False,False,False,False,-0.2820907031927923,-0.24577049621443314,False,False,False,False,-330897.0,-26346.401973325912,False,False,False,False,52562.80716516361,False,False,False,False
2024-06-17 17:00:00+00:00,38.71,39.31,38.71,39.26,128891.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.403572506248331,42.54131020931478,-1.3651804556695015,32.09784672081201,-13.316587242488119,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8891253869969042,0.8684694272445823,False,False,False,False,-0.2862761078032495,-0.26602330200884133,False,False,False,False,-202006.0,-29069.8065938945,False,False,False,False,53746.18999981224,False,False,False,False
2024-06-18 17:00:00+00:00,39.62,39.68,39.41,39.55,55406.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.45715691564625,42.48737822858016,-1.195437788232427,33.05158365860348,-13.316587242488119,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8925439658931256,0.8620221888474398,False,False,False,False,-0.24595221476078608,-0.2559877583848137,False,False,False,False,-146600.0,-30891.98013507443,False,False,False,False,53771.92348818724,False,False,False,False
2024-06-19 17:00:00+00:00,39.55,39.55,39.55,39.55,0.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.499431948076031,42.48737822858016,-1.175218325444407,33.68740828379779,-13.316587242488119,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8913815757457787,0.8645189546936591,False,False,False,False,-0.24557921841962294,-0.2507834884022183,False,False,False,False,-146600.0,-32685.902923677928,False,False,False,False,52938.25025581224,False,False,False,False
2024-06-20 17:00:00+00:00,40.215,41.02,40.15,40.99,60572.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.492271612965342,42.35120886103149,-0.5461719557170973,39.58419790112257,-14.797604683850032,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8927697548337574,0.853811831310272,False,False,False,False,-0.16963908786524817,-0.21021128813373324,False,False,False,False,-86028.0,-33512.912180675165,False,False,False,False,53056.60296502446,False,False,False,False
2024-06-21 17:00:00+00:00,39.8,40.065,39.43,40.065,47576.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.503565475494931,42.285058966927565,-0.8867588999199962,40.87319701519401,-13.631602742234627,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8800094854161727,0.8583827365425659,False,False,False,False,-0.23089819976330037,-0.22055474394851682,False,False,False,False,-133604.0,-35064.711991827484,False,False,False,False,52971.63237641943,False,False,False,False
2024-06-24 17:00:00+00:00,40.46,40.67,40.25,40.45,28605.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.5133867392227893,42.27365043333655,-0.7255749403295055,43.002495577037976,-11.613760236649767,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.88447447304563,0.8594471142408527,False,False,False,False,-0.1786918914376049,-0.19962331769306085,False,False,False,False,-104999.0,-36148.96451908597,False,False,False,False,52593.85513027339,False,False,False,False
2024-06-25 17:00:00+00:00,39.78,39.98,39.77,39.82,50500.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.5294957425763283,42.2235230569973,-0.9501984986736043,42.68371765738546,-11.613760236649767,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.880777435411235,0.8609623133443945,False,False,False,False,-0.221472639282683,-0.21054797848787193,False,False,False,False,-155499.0,-37999.352666076884,False,False,False,False,52561.39226003659,False,False,False,False
2024-06-26 17:00:00+00:00,39.825,39.84,39.48,39.61,38182.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.5567139717483816,42.18267723867722,-1.0062436655430504,41.91430508254034,-11.613760236649767,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8833333333333333,0.8610792741165233,False,False,False,False,-0.23739003019678376,-0.22396900434232786,False,False,False,False,-193681.0,-40413.02161699042,False,False,False,False,52338.4559459275,False,False,False,False
2024-06-27 17:00:00+00:00,39.81,39.975,39.71,39.9,24356.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.588319539012925,42.162476582922984,-0.874110228208453,42.55691151897542,-11.610254461720785,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.883786227573407,0.8568981106933802,False,False,False,False,-0.223871495363115,-0.2239202498527214,False,False,False,False,-169325.0,-42411.65694075801,False,False,False,False,51904.61941963405,False,False,False,False
2024-06-28 17:00:00+00:00,40.2,40.25,39.92,40.15,25327.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.6167245359986477,42.14673158560792,-0.7630652589290927,43.984499438832245,-10.023650083673793,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8902135401704491,0.8532031025567365,False,False,False,False,-0.20603136648819223,-0.2149758081704568,False,False,False,False,-143998.0,-43986.63900369199,False,False,False,False,51492.56330460096,False,False,False,False
2024-07-01 17:00:00+00:00,39.765,39.94,39.53,39.575,32050.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.651725594896777,42.117506831292125,-0.9588121924022437,43.041512378437304,-10.023650083673793,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8905799884770501,0.8501056270405223,False,False,False,False,-0.2318244220463266,-0.2234001151083917,False,False,False,False,-176048.0,-46034.10196487506,False,False,False,False,51191.128214607146,False,False,False,False
2024-07-02 17:00:00+00:00,39.695,40.12,39.675,40.02,22567.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.674041753095364,42.10159734494159,-0.7784460891577369,44.287242579208936,-9.416677489510093,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8922486201103913,0.8464122870170385,False,False,False,False,-0.2198133623425017,-0.2216067387254467,False,False,False,False,-153481.0,-47699.94534526459,False,False,False,False,50747.34328104734,False,False,False,False
2024-07-03 17:00:00+00:00,40.58,40.58,40.58,40.58,0.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.671353940209702,42.10159734494159,-0.5695978065797391,47.23177483951944,-6.531125399243763,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8948429847306251,0.8477384039181791,False,False,False,False,-0.17000066213971146,-0.19580370043257908,False,False,False,False,-153481.0,-49339.961696500795,False,False,False,False,49960.56276506211,False,False,False,False
2024-07-04 17:00:00+00:00,40.58,40.58,40.58,40.58,0.0,,,,,,,,#000000,2.647816484414121,42.10159734494159,-0.5746611798431611,49.194796346393105,-4.6516373423352135,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8907912555620041,0.8510833816985877,False,False,False,False,-0.17000066213971146,-0.18290218128614527,False,False,False,False,-153481.0,-50954.551437640315,False,False,False,False,49185.980396611536,False,False,False,False
2024-07-05 17:00:00+00:00,40.26,40.53,40.24,40.31,20687.0,,,,,,,,#000000,2.6429895082161328,42.09296510225756,-0.6746016572199547,49.303177485156546,-4.4536983778766555,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8920203735144313,0.8484113509580403,False,False,False,False,-0.18413742484505083,-0.18351980306559806,False,False,False,False,-174168.0,-52864.837461862946,False,False,False,False,48744.13573929973,False,False,False,False
2024-07-08 17:00:00+00:00,40.505,40.53,40.33,40.505,31769.0,,,,,,,,#000000,2.63247701837115,42.08140177659941,-0.5988283147766302,50.253814634719305,-3.390532900303967,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8924794073207585,0.8501730272456989,False,False,False,False,-0.18086882908956156,-0.1821943160775798,False,False,False,False,-142399.0,-54252.96401284181,False,False,False,False,48480.95534024082,False,False,False,False
2024-07-09 17:00:00+00:00,40.74,40.835,40.225,40.31,21941.0,,,,,,,,#000000,2.622727459025113,42.073262034861685,-0.6723009014124175,49.92323467557769,-3.390532900303967,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8968358441811711,0.8432548388669496,False,False,False,False,-0.17361884362760097,-0.1779065798525904,False,False,False,False,-164340.0,-55959.73976458069,False,False,False,False,48069.48316442313,False,False,False,False
2024-07-10 17:00:00+00:00,41.1,41.55,41.0,41.495,44714.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.5908820074593457,42.0793280125063,-0.2255324676399697,54.353012778068205,0.7070357908578089,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8975574365175332,0.8350665054413543,False,False,False,False,-0.1201192559280887,-0.14901291789033955,False,False,False,False,-119626.0,-56946.81356668021,False,False,False,False,48017.46016962587,False,False,False,False
2024-07-11 17:00:00+00:00,42.575,42.805,42.52,42.625,46909.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.549353756656099,42.11653841121104,0.19944724715486054,60.09932016993059,5.905278890958215,True,False,True,False,True,0.7567523858346661,0.0,0.0,0.0,0.0,0,0.8996035726226299,0.8338348378468742,False,False,False,False,-0.02205042226515009,-0.08553167007774481,False,False,False,False,-72717.0,-57191.31258115028,False,False,False,False,48000.27474063942,False,False,False,False
2024-07-12 17:00:00+00:00,43.28,43.43,43.08,43.235,45018.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.506141289345464,42.16165413081431,0.42828625574658463,65.08090715674714,10.205707683524338,True,False,True,False,True,2.341950741003295,0.0,0.0,0.0,0.0,0,0.9041279570922327,0.8283210420457812,False,False,False,False,0.01958993866021193,-0.03297086570876644,False,False,False,False,-27699.0,-56734.067424853376,False,False,False,False,47954.03792295508,False,False,False,False
2024-07-15 17:00:00+00:00,44.04,44.085,43.905,44.085,30450.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.4754494505002445,42.201424331745606,0.7609024970692725,69.73307219364156,14.151722951337945,True,False,True,False,True,4.482793482901187,0.0,0.0,0.0,0.0,0,0.9090648307515777,0.8244406196213425,False,False,False,False,0.06240511470757709,0.014717124499405324,False,False,False,False,2751.0,-55811.81831749131,False,False,False,False,47682.65749004105,False,False,False,False
2024-07-16 17:00:00+00:00,45.07,46.56,44.88,46.515,96053.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.478227919627572,42.39998647174839,1.660466132134454,75.2087083537717,18.851113612935507,True,False,True,False,True,10.0642336763953,0.0,0.0,0.0,0.0,0,0.9083149650612015,0.8139567603057731,False,False,False,False,0.18326253071826448,0.0989898276088349,False,False,False,False,98804.0,-53414.67384745268,False,False,False,False,48432.58528089312,False,False,False,False
2024-07-17 17:00:00+00:00,45.62,45.85,45.455,45.465,42271.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.4520601064749092,42.4698591143128,1.2214793910549901,74.78792509210646,18.851113612935507,True,False,True,False,True,7.195717416554153,0.0,0.0,0.0,0.0,0,0.9051372273047149,0.8228008444757214,False,False,False,False,0.17795007743938818,0.13846995252411154,False,False,False,False,56533.0,-51710.05874904256,False,False,False,False,48337.05682692579,False,False,False,False
2024-07-18 17:00:00+00:00,46.77,47.14,46.26,46.475,33725.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.443699888313645,42.53787459699391,1.6111329471488558,75.66242679543741,19.016371024951283,True,False,True,False,True,9.36807572212371,0.0,0.0,0.0,0.0,0,0.8963564632165236,0.8174982594569509,False,False,False,False,0.26172123416781157,0.20009559334596155,False,False,False,False,90258.0,-49509.003574638795,False,False,False,False,48110.51331022927,False,False,False,False
2024-07-19 17:00:00+00:00,45.82,46.24,45.675,45.895,15799.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.417067736212913,42.563811144081775,1.3781942500037543,74.20374523872484,19.016371024951283,True,False,True,False,True,7.813344915088308,0.0,0.0,0.0,0.0,0,0.8932357979536089,0.8212417241538962,False,False,False,False,0.20203819957179947,0.2010668964588805,False,False,False,False,74459.0,-47587.019023094006,False,False,False,False,47609.559615497026,False,False,False,False
2024-07-22 17:00:00+00:00,46.38,46.57,46.11,46.43,31085.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.3925832716358455,42.61896215032719,1.5928548422338267,73.95752889253004,19.016371024951283,True,False,True,False,True,8.958835426844942,0.0,0.0,0.0,0.0,0,0.8931823434250057,0.8195054310145597,False,False,False,False,0.2325811322651863,0.2168240143620334,False,False,False,False,105544.0,-45212.89469715456,False,False,False,False,47353.36489277614,False,False,False,False
2024-07-23 17:00:00+00:00,46.48,46.835,46.405,46.5,18121.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.3598713451723885,42.65165794088613,1.630742314400511,73.89108176260578,19.016371024951283,True,False,True,False,True,9.108822533304192,0.0,0.0,0.0,0.0,0,0.8942513742662814,0.8271219603093264,False,False,False,False,0.2552096404576569,0.23601682740984517,False,False,False,False,123665.0,-42594.63276386534,False,False,False,False,46900.14993319821,False,False,False,False
2024-07-24 17:00:00+00:00,45.79,45.81,44.6,44.74,37982.0,,,,,,,,"rgba(38, 166, 154, 0.75)",2.319756186707072,42.693552763468404,0.8821820363098418,67.9939600707705,23.84541718085275,True,False,True,False,False,4.477833263622426,0.0,0.0,0.0,0.0,0,0.8804687499999998,0.8322150735294118,False,False,False,False,0.142966139803093,0.18949148360646909,False,False,False,False,85683.0,-40605.83225589844,False,False,False,False,46761.884042761034,False,False,False,False
2024-07-25 17:00:00+00:00,47.0,47.18,46.26,46.32,46292.0,,,,,,,,"rgba(38, 166, 154, 0.75)",2.298054749267432,42.77065595251231,1.544499341723318,66.8923717713094,22.66864800151852,True,False,True,False,False,7.8639828389733815,0.0,0.0,0.0,0.0,0,0.8829387533384636,0.8221447648363587,False,False,False,False,0.2633525088222319,0.2264219962143505,False,False,False,False,131975.0,-37930.16043797752,False,False,False,False,46754.59901884226,False,False,False,False
2024-07-26 17:00:00+00:00,47.68,47.7,47.005,47.21,56701.0,,,,,,,,"rgba(38, 166, 154, 0.75)",2.3308597609519963,42.87538884186461,1.8596619285087306,67.44552784374864,22.66864800151852,True,False,True,False,False,9.667081108815104,0.0,0.0,0.0,0.0,0,0.8836708121941363,0.8113410856193598,False,False,False,False,0.3157059122211798,0.27106395421776514,False,False,False,False,188676.0,-34416.886632737565,False,False,False,False,46908.80678599199,False,False,False,False
2024-07-29 17:00:00+00:00,47.115,47.67,46.97,47.565,27114.0,,,,,,,,"rgba(38, 166, 154, 0.75)",2.3794240407640124,42.924149208080735,1.9504093059550354,68.30478887328235,22.66864800151852,True,False,True,False,False,10.373539302232391,0.0,0.0,0.0,0.0,0,0.8907108748535902,0.808676457338499,False,False,False,False,0.312976881199247,0.29202041770850606,False,False,False,False,215790.0,-30537.7100957959,False,False,False,False,46601.910556751805,False,False,False,False
2024-07-30 17:00:00+00:00,47.635,48.53,47.525,48.52,58624.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.4571262457161955,43.04213674594439,2.229378023862564,70.11708200112868,22.66864800151852,True,False,True,False,True,12.236528365002119,0.0,0.0,0.0,0.0,0,0.8965253742077582,0.7979502854317437,False,False,False,False,0.3428282462018357,0.3174243319551709,False,False,False,False,274414.0,-25809.7766059386,False,False,False,False,46788.299540368054,False,False,False,False
2024-07-31 17:00:00+00:00,50.76,50.92,49.59,49.745,93930.0,,,,,,,,"rgba(38, 166, 154, 1.0)",2.5769266438779184,43.73421041995269,2.332541981482989,72.65415452700528,22.66864800151852,True,False,True,False,True,14.518595630160444,0.0,0.0,0.0,0.0,0,0.900530738611234,0.793498452012384,False,False,False,False,0.34282824782884336,0.3301262898920071,False,False,False,False,368344.0,-19698.865340730248,False,True,False,False,47519.178617261576,False,True,False,False
2024-08-01 17:00:00+00:00,47.645,47.79,47.01,47.76,72393.0,,,,,,,,"rgba(38, 166, 154, 0.75)",2.6370109631588203,43.75850012555261,1.517437708963514,68.72908735237652,22.66864800151852,True,False,True,False,False,9.441936380507592,0.0,0.0,0.0,0.0,0,0.8996822909866388,0.8051965008486749,False,False,False,False,0.16388378613991567,0.24700503801596138,False,False,False,False,295951.0,-14805.06897885846,False,False,False,False,47904.81925885442,False,False,False,False
2024-08-02 17:00:00+00:00,44.81,44.85,44.11,44.22,114163.0,,,,,,,,"rgba(38, 166, 154, 0.75)",2.638131219885266,43.66859305079889,0.20901422379781773,59.96173325103298,15.846162638447467,True,False,True,False,False,1.5426984075474621,0.0,0.0,0.0,0.0,0,0.8875714588185476,0.8132966334956598,False,False,False,False,-0.008950886621857931,0.11902707569705173,False,False,False,False,181788.0,-11757.114421046701,False,False,False,False,48932.07787499621,False,False,False,False
2024-08-05 17:00:00+00:00,41.035,41.715,40.26,40.95,130250.0,,,,,,,,"rgba(239, 83, 80, 0.5)",2.6341199326947518,43.44526703320826,-0.9472867967160307,50.729352426400354,7.7891745322491985,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.87078199754435,0.8254371480587664,False,False,False,False,-0.21729155826841273,-0.0491322412856805,False,False,False,False,51538.0,-10775.79481761962,False,False,False,False,50192.82085367844,False,False,False,False
2024-08-06 17:00:00+00:00,39.99,40.385,39.31,39.385,87796.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.632736778704989,43.29159247062999,-1.4838522795855043,43.3458660445372,1.6138952441364083,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8550116550116551,0.8453485908031365,False,False,False,False,-0.2885989968138012,-0.16886561904974084,False,False,False,False,-36258.0,-11170.867766183657,False,False,False,False,50775.8158792028,False,False,False,False
2024-08-07 17:00:00+00:00,39.73,39.79,38.135,38.215,101902.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.655285185138195,42.83116620876538,-1.7384822672164792,37.58851421070756,-3.1251900342940147,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8512476816725679,0.8480441746754344,False,False,False,False,-0.34282825441539394,-0.2558469367325674,False,False,False,False,-138160.0,-13139.691521746701,False,False,False,False,51568.469896579496,False,False,False,False
2024-08-08 17:00:00+00:00,39.14,39.55,38.98,39.225,33226.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6615407665959596,42.7946944169821,-1.3412135037659558,35.68341118620752,-4.559543991088482,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8508816120906803,0.8485306465155334,False,False,False,False,-0.3231142519245592,-0.2894805943285633,False,False,False,False,-104934.0,-14562.859095052954,False,False,False,False,51284.09051833795,False,False,False,False
2024-08-09 17:00:00+00:00,39.22,39.69,39.21,39.565,48804.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.651596846777011,42.74714683401353,-1.20008697320688,35.06854631341411,-5.201924766179147,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8600588059828698,0.8420761068734822,False,False,False,False,-0.3111771746983829,-0.3003288845134731,False,False,False,False,-56130.0,-15207.310892028876,False,False,False,False,51245.63950254976,False,False,False,False
2024-08-12 17:00:00+00:00,39.435,39.605,39.2,39.335,19080.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.638183083484147,42.726813710206,-1.2856627470018358,34.41628682082268,-6.195749643797953,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8565869927737635,0.8442724590584516,False,False,False,False,-0.314233787789749,-0.307281336151611,False,False,False,False,-75210.0,-16137.585141764861,False,False,False,False,50746.94741723892,False,False,False,False
2024-08-13 17:00:00+00:00,40.165,40.635,39.975,40.365,66943.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.633289779546299,42.691970440312396,-0.8836742763317593,36.159170532328474,-6.195749643797953,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8540752417877381,0.8432959822760004,False,False,False,False,-0.2570523316645495,-0.2821668339080803,False,False,False,False,-8267.0,-16015.560565923544,False,False,False,False,50998.049007669324,False,False,False,False
2024-08-14 17:00:00+00:00,40.43,40.89,40.355,40.835,86479.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6333666356657917,42.65688953833728,-0.6918480372850377,38.28167071278945,-6.195749643797953,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8535577332765234,0.842437153813379,False,False,False,False,-0.2373380493005515,-0.2597524416043159,False,False,False,False,78212.0,-14554.668154048759,False,False,False,False,51548.14127111631,False,False,False,False
2024-08-15 17:00:00+00:00,42.29,42.56,41.99,42.04,37214.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.625445431105291,42.60485341118853,-0.2151457442216695,42.01563116262979,-6.195749643797953,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8591224018475753,0.8355238295192108,False,False,False,False,-0.13725349228820763,-0.19850296694626174,False,False,False,False,115426.0,-12539.463996621645,False,False,False,False,51325.9065227269,False,False,False,False
2024-08-16 17:00:00+00:00,41.1,41.195,40.915,41.09,44023.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.62531392889025,42.55356488883567,-0.5574818587331136,42.90579039692441,-6.195749643797953,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8630595921102224,0.8403199463964156,False,False,False,False,-0.21076855422641028,-0.204635760586336,False,False,False,False,71403.0,-11238.030446286426,False,False,False,False,51212.6831657854,False,False,False,False
2024-08-19 17:00:00+00:00,41.6,41.705,41.41,41.495,27923.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.6268721372052273,42.54969989759423,-0.4015040864213306,44.31846305668627,-13.178579915304354,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8602740874229917,0.8419596831649976,False,False,False,False,-0.18026036621777847,-0.19244806340205722,False,False,False,False,99326.0,-9523.859431615318,False,False,False,False,50851.60280662593,False,False,False,False
2024-08-20 17:00:00+00:00,40.355,40.595,40.295,40.465,32394.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.6355825723159247,42.515363424557066,-0.7779545388158255,43.487848630506576,-13.178579915304354,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8567263640149939,0.8451895043731783,False,False,False,False,-0.24833616515805076,-0.220392114280054,False,False,False,False,66932.0,-8338.497269884847,False,False,False,False,50565.43842202708,False,False,False,False
2024-08-21 17:00:00+00:00,39.97,40.295,39.88,40.195,52320.0,,,,,,,,"rgba(239, 83, 80, 0.75)",2.645259763466746,42.45985197999106,-0.8561926549787514,42.485300456341086,-13.178579915304354,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8517194062123167,0.846355357811136,False,False,False,False,-0.27067025151139396,-0.24553118289572398,False,False,False,False,14612.0,-7982.675606785856,False,False,False,False,50592.64092711193,False,False,False,False
2024-08-22 17:00:00+00:00,39.92,40.005,39.58,39.65,62688.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6630690399821852,42.3916451744558,-1.0295058570746423,40.89777041987068,-13.178579915304354,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8513507888273739,0.8439828497689719,False,False,False,False,-0.28929948067799666,-0.26741533178686033,False,False,False,False,-48076.0,-8604.277535362819,False,False,False,False,50780.1658739784,False,False,False,False
2024-08-23 17:00:00+00:00,40.39,40.45,39.95,40.195,81769.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6737278477069286,42.33692663390228,-0.8011012174403846,41.31704305114609,-13.178579915304354,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8517113436444743,0.8449576854129325,False,False,False,False,-0.2636145618910306,-0.2655149468389455,False,False,False,False,33693.0,-7948.505790628511,False,False,False,False,51260.61291469191,False,False,False,False
2024-08-26 17:00:00+00:00,39.87,40.01,39.68,39.83,22319.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6876044710471647,42.31892832344541,-0.9260768652002053,40.881319655550165,-13.178579915304354,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.844796003330558,0.8499583680266447,False,False,False,False,-0.28597013045606917,-0.2757425386475073,False,False,False,False,11374.0,-7648.932057440472,False,False,False,False,50811.90573771994,False,False,False,False
2024-08-27 17:00:00+00:00,39.99,40.385,39.99,40.285,125041.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6968663547041127,42.24859806275008,-0.72810358560223,41.92313809084413,-12.810474513569659,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8445149970757792,0.8496950455342972,False,False,False,False,-0.2643972497095075,-0.2700698941785074,False,False,False,False,136415.0,-5415.382723216589,False,False,False,False,51962.74440845297,False,False,False,False
2024-08-28 17:00:00+00:00,40.05,40.34,39.96,40.115,53568.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.6987055672560216,42.2188452615711,-0.7795756925459023,42.21807321981231,-12.093347212609565,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.847023360964582,0.8485305199698572,False,False,False,False,-0.2667472181272228,-0.2684085561528651,False,False,False,False,82847.0,-4046.9736887481145,False,False,False,False,51987.63209204285,False,False,False,False
2024-08-29 17:00:00+00:00,40.625,40.855,40.07,40.07,49921.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.7050579501211085,42.19616081868092,-0.7859945546030658,42.29986836899621,-11.57707177097236,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8446666945641713,0.8502740929823831,False,False,False,False,-0.24724926505890182,-0.2578289106058834,False,False,False,False,32926.0,-3473.7492904729497,False,False,False,False,51955.59128441427,False,False,False,False
2024-08-30 17:00:00+00:00,39.565,40.17,39.535,40.14,29929.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.712029470128734,42.1783502477702,-0.751595906394572,42.620736333720714,-10.855145609951443,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8392842210887198,0.8575549795133375,False,False,False,False,-0.28549501404716193,-0.2716619623265227,False,False,False,False,62855.0,-2445.3965882950747,False,False,False,False,51614.09374512103,False,False,False,False
2024-09-02 17:00:00+00:00,40.14,40.14,40.14,40.14,0.0,,,,,,,,"rgba(239, 83, 80, 1.0)",2.7164712851865622,42.1783502477702,-0.7503669407019727,42.83464831020372,-10.266912307740157,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8434500757703319,0.8591934669136221,False,False,False,False,-0.2673743617722336,-0.2695181620493782,False,False,False,False,62855.0,-1432.9873388641436,False,False,False,False,50813.87523744473,False,False,False,False
