date,Close,High,Low,Open,Volume,aVWAP_peak_273,aVWAP_peak_245,aVWAP_peak_199,aVWAP_peak_172,aVWAP_peak_147,aVWAP_peak_108,aVWAP_peak_88,aVWAP_peak_53,aVWAP_valley_242,aVWAP_OB_bear_199,aVWAP_OB_bear_147,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-14 00:00:00+00:00,2.3,2.71,2.26,2.71,158895,,,,,,,,3.3060647103977066,,,,3.3060647103977066,,#000000,,3.7707349671306396,,23.07308065800499,-22.868824670073348,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8730401693751431,1.1255292973220417,False,False,False,False,-0.34282825441539394,-0.33114363329944607,False,False,False,False,-1781399,-814456.3500247102,False,False,False,False,91438.39354616748,False,False,False,False
2022-04-18 00:00:00+00:00,2.45,3.13,2.224,2.39,622274,,,,,,,,3.1046133632507282,,,,3.1046133632507282,,#000000,,3.5554074423276285,,24.028663649709866,-22.868824670073348,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8800881787163537,1.0916188095873292,False,False,False,False,-0.31058486012592773,-0.3208642467126869,False,False,False,False,-1159125,-827972.7676708,False,False,False,False,112255.47615220014,False,False,False,False
2022-04-19 00:00:00+00:00,2.4,2.6,2.2667,2.34,154228,,,,,,,,3.059466603935492,,,,3.059466603935492,,#000000,,3.5062263763542187,,24.412941429197115,-22.868824670073348,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8885401312789625,1.1085154590345305,False,False,False,False,-0.34282825441539394,-0.3318462505640404,False,False,False,False,-1313353,-847007.2865856705,False,False,False,False,113901.45747956485,False,False,False,False
2022-04-20 00:00:00+00:00,2.21,2.44,2.19,2.35,63325,,,,,,,,3.0388522618966087,,,,3.0388522618966087,,"rgba(239, 83, 80, 0.5)",1.9369070077721233,3.4845372968741675,-0.6580270977181144,23.755099269344633,-22.868824670073348,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8775766565297773,1.1163908888644436,False,False,False,False,-0.34282825441539394,-0.33733725248971713,False,False,False,False,-1376678,-867778.6871117228,False,False,False,False,111918.06699017015,False,False,False,False
2022-04-21 00:00:00+00:00,2.3,2.39,2.25,2.33,87561,,,,,,,,3.013257080716322,,,,3.013257080716322,,"rgba(239, 83, 80, 0.5)",1.8834555361772574,3.4568102693673666,-0.6141956882694872,24.70467582795113,-22.868824670073348,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.884550157936818,1.1143742224166304,False,False,False,False,-0.34201187269012506,-0.3396745625899211,False,False,False,False,-1289117,-884301.7582053808,False,False,False,False,110962.88789251642,False,False,False,False
2022-04-22 00:00:00+00:00,2.17,2.42,2.12,2.29,74388,,,,,,,,2.990659151327624,,,,2.990659151327624,,"rgba(239, 83, 80, 0.5)",1.851685202751832,3.4326623151768465,-0.6818990146383278,24.64065920948184,-22.868824670073348,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8713558572124378,1.1522536892240083,False,False,False,False,-0.34282825441539394,-0.34125140850265756,False,False,False,False,-1363505,-903094.0421973267,False,False,False,False,109528.57856339813,False,False,False,False
2022-04-25 00:00:00+00:00,2.27,2.32,2.18,2.3,49040,,,,,,,,2.9768437502134977,,,,2.9768437502134977,,"rgba(239, 83, 80, 0.5)",1.8467493428007868,3.417599678732701,-0.6214160482614535,26.167218701320365,-22.868824670073348,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8364788179865532,1.193817267992185,False,False,False,False,-0.34282825441539394,-0.3420398314590257,False,False,False,False,-1314465,-919226.2366209609,False,False,False,False,107156.47744326487,False,False,False,False
2022-04-26 00:00:00+00:00,1.93,2.42,1.92,2.2,135884,,,,,,,,2.9328837748316596,,,,2.9328837748316596,,"rgba(239, 83, 80, 0.5)",1.835319281450742,3.3715945606848656,-0.7854734460945381,25.34278457505762,-22.868824670073348,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8207778951491341,1.1827828089207506,False,False,False,False,-0.34282825441539394,-0.3424340429372098,False,False,False,False,-1450349,-940054.5802828841,False,False,False,False,108283.04695529371,False,False,False,False
2022-04-27 00:00:00+00:00,1.85,2.0,1.62,2.0,205094,,,,,,,,2.855649893978071,,,,2.855649893978071,,"rgba(239, 83, 80, 0.5)",1.8312549037538508,2.803669766067261,-0.5207739043386878,24.42458937451485,-22.868824670073348,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8160568242918186,1.1904115071616557,False,False,False,False,-0.34282825441539394,-0.34263114867630184,False,False,False,False,-1655443,-968109.0281149279,False,False,False,False,112079.5549178312,False,False,False,False
2022-04-28 00:00:00+00:00,2.03,2.07,1.85,1.89,100876,,,,,,,,2.8267730483162197,,,,2.8267730483162197,,#000000,1.7877740651738159,2.800547555950248,-0.43100947203601586,26.48422738937513,-22.868824670073348,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8339132865319882,1.1527187584815626,False,False,False,False,-0.3163962337707937,-0.3295136912235478,False,False,False,False,-1554567,-991107.3799535582,False,False,False,False,111640.1998230143,False,False,False,False
2022-04-29 00:00:00+00:00,2.18,2.205,2.06,2.08,90537,,,,,,,,2.8071976823688836,,,,2.8071976823688836,,#000000,1.7442022054031854,2.806074614932917,-0.3589461204632494,29.86253507783011,-23.514778273643017,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8446856821396688,1.1449192650901516,False,False,False,False,-0.28651732168182265,-0.3080155064526852,False,False,False,False,-1464030,-1009653.3650534187,False,False,False,False,110812.6233593667,False,False,False,False
2022-05-02 00:00:00+00:00,2.23,2.44,2.0,2.14,123402,,,,,,,,2.7851047010350123,,,,2.7851047010350123,,#000000,1.7150290938619075,2.8104660004207713,-0.33845839845997966,32.76556487321017,-20.91105354805178,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8422524044119772,1.1525856978266344,False,False,False,False,-0.2711735927044772,-0.2895945495785812,False,False,False,False,-1340628,-1022632.7625023042,False,False,False,False,111306.32440409742,False,False,False,False
2022-05-03 00:00:00+00:00,2.27,2.3,2.15,2.2,141901,,,,,,,,2.762375286582691,,,,2.762375286582691,,#000000,1.6989919851976254,2.807922469276805,-0.31661271740150926,35.24135026631481,-18.747306057801925,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8434073219705421,1.157434574147896,False,False,False,False,-0.26295489118640786,-0.27627472038249457,False,False,False,False,-1198727,-1029538.4188747628,False,False,False,False,112506.11560393675,False,False,False,False
2022-05-04 00:00:00+00:00,2.25,2.4022,2.05,2.3,61814,,,,,,,,2.7529503225122487,,,,2.7529503225122487,,#000000,1.6569795814473198,2.804912546718276,-0.3348940161553331,36.70017240582382,-17.515949409009025,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8587720828140087,1.133052011859742,False,False,False,False,-0.26274788031240087,-0.26951130034744775,False,False,False,False,-1260541,-1038597.3436247722,False,False,False,False,110518.18950182159,False,False,False,False
2022-05-05 00:00:00+00:00,2.18,2.29,2.1401,2.29,45240,,,,,,,,2.7458671489505884,,,,2.7458671489505884,,#000000,1.6326543909720643,2.8015161766677594,-0.3806783481577601,36.98321397071864,-17.297342292662947,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8517319924359635,1.1396768093518994,False,False,False,False,-0.257307339417767,-0.2634093198826074,False,False,False,False,-1305781,-1049075.1340708595,False,False,False,False,107958.26050175016,False,False,False,False
2022-05-06 00:00:00+00:00,2.21,2.25,2.0701,2.0701,64344,,,,,,,,2.735621711306264,,,,2.735621711306264,,#000000,1.6176953019929594,2.795456398865839,-0.3619077079253255,37.671989770593385,-16.591806280287116,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8724170134032506,1.130656483060694,False,False,False,False,-0.26868099856394045,-0.26604515922327393,False,False,False,False,-1241437,-1056618.736656316,False,False,False,False,106247.89734481879,False,False,False,False
2022-05-09 00:00:00+00:00,2.3,2.38,2.07,2.21,82314,,,,,,,,2.7246905346824435,,,,2.7246905346824435,,#000000,1.5991399715624177,2.7906147549618487,-0.30679913183740914,39.62349384544121,-14.672849729359733,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8586235290529737,1.1202462433940807,False,False,False,False,-0.2501607566333628,-0.2581029579283184,False,False,False,False,-1159123,-1060638.5116894017,False,False,False,False,105309.31313521805,False,False,False,False
2022-05-10 00:00:00+00:00,2.33,2.65,2.215,2.37,59574,,,,,,,2.3983333333333334,2.719459026299161,,,,2.558896179816247,,#000000,1.5830883034678067,2.6929133870134314,-0.22924393176202346,41.41819213786122,-12.930969198063892,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8831318035557865,1.1122462903701487,False,False,False,False,-0.1938246683253622,-0.22596381312684027,False,False,False,False,-1099549,-1062164.4131917781,False,False,False,False,103515.77144364087,False,False,False,False
2022-05-11 00:00:00+00:00,2.07,2.4,1.86,2.23,221346,,,,,,,2.171146127011249,2.6852005580427343,,,,2.428173342526992,,#000000,1.559002429945694,2.614395965668742,-0.34919507193308574,39.613927504627256,-12.930969198063892,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8769184617895791,1.1102881166760044,False,False,False,False,-0.26427019286108056,-0.24511700299396041,False,False,False,False,-1320895,-1072310.7107136692,False,False,False,False,108136.56472036084,False,False,False,False
2022-05-12 00:00:00+00:00,2.07,2.3,1.96,2.07,57323,,,,,,,2.1607835195406855,2.676947338806073,,,,2.4188654291733793,,#000000,1.5264325954553217,2.6065068597840164,-0.35147759644374027,38.411084415804616,-12.930969198063892,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9087847798046801,1.1197715128063386,False,False,False,False,-0.26427019286108056,-0.2546935979275205,False,False,False,False,-1320895,-1082059.114215094,False,False,False,False,106143.87590779767,False,False,False,False
2022-05-13 00:00:00+00:00,1.96,2.16,1.92,2.05,80390,,,,,,,2.1324686937405,2.6638573127624245,,,,2.3981630032514625,,#000000,1.4779038235662403,2.5899645084773257,-0.4262554155636437,36.49443932004833,-9.013810082859877,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9072759958368816,1.1036048822026683,False,False,False,False,-0.2860064362415535,-0.270350017084537,False,False,False,False,-1401285,-1094577.7764027372,False,False,False,False,105133.91998984483,False,False,False,False
2022-05-16 00:00:00+00:00,1.91,1.98,1.78,1.92,60083,,,,,,,2.1020367747613755,2.652614381918523,,,,2.377325578339949,,#000000,1.4701012773838973,2.5734940743972037,-0.45132541859831415,34.73350978563536,-10.7161076879935,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8925596365013253,1.0918212798182505,False,False,False,False,-0.32532338766240226,-0.2978367023734696,False,False,False,False,-1461368,-1108961.706739885,False,False,False,False,103367.21724514503,False,False,False,False
2022-05-17 00:00:00+00:00,1.92,2.035,1.81,1.94,43187,,,,,,,2.0871113118721296,2.6450600750450572,,,,2.3660856934585937,,#000000,1.4630475166706094,2.5639804898920926,-0.4401637558276779,33.7812655445194,-11.674681139416116,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8995359517772568,1.0949624455819738,False,False,False,False,-0.3147892635997404,-0.30631298298660503,False,False,False,False,-1418181,-1121087.9535343994,False,False,False,False,101007.20872572759,False,False,False,False
2022-05-18 00:00:00+00:00,1.79,1.98,1.76,1.97,74367,,,,,,,2.056707238331628,2.631041594740716,,,,2.3438744165361722,,#000000,1.455179652077303,2.4048611361994694,-0.4225328022706617,31.855711757257353,-13.570391099232182,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8844339033828487,1.1423043315441268,False,False,False,False,-0.3278120971371724,-0.3170625400618887,False,False,False,False,-1492548,-1135655.0141801091,False,False,False,False,99962.494658052,False,False,False,False
2022-05-19 00:00:00+00:00,1.9,2.09,1.84,1.85,88216,,,,,,,2.042095701494747,2.6170672933966044,,,,2.329581497445676,,#000000,1.4401444872456879,2.404528892561882,-0.3503321347476782,33.00974083097012,-13.570391099232182,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8715549288552749,1.1353672606076142,False,False,False,False,-0.3043223536421128,-0.31069244685200076,False,False,False,False,-1404332,-1146191.366565203,False,False,False,False,99501.84780871663,False,False,False,False
2022-05-20 00:00:00+00:00,1.89,2.0799,1.76,1.96,51245,,,,,,,2.0328926743152955,2.6088180366719924,,,,2.320855355493644,,#000000,1.4333949117298324,2.3169285928234338,-0.2978443618920156,33.66071158189871,-13.570391099232182,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8639130705782135,1.1262232241175127,False,False,False,False,-0.3154193860897754,-0.31305591647088804,False,False,False,False,-1455577,-1158324.1365038224,False,False,False,False,97609.42240445325,False,False,False,False
2022-05-23 00:00:00+00:00,2.04,2.18,1.865,1.9,39272,,,,,,,2.03266163722377,2.6036741627657234,,,,2.3181678999947466,,#000000,1.42787422162906,2.3264110593297507,-0.20058563631955242,37.179798533453585,-17.41779724619991,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8761563089887054,1.1048108711295586,False,False,False,False,-0.29026305622746945,-0.3016594863491787,False,False,False,False,-1416305,-1168441.0331115157,False,False,False,False,95321.68034937665,False,False,False,False
2022-05-24 00:00:00+00:00,2.13,2.16,2.0,2.01,58966,,,,,,,2.0371871298573447,2.597016951575072,,,,2.3171020407162084,,#000000,1.4181907011628818,2.3388015244558424,-0.14723092196601656,41.1223191642485,-13.754883303700602,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9021141221658316,1.0946939470352286,False,False,False,False,-0.27631451803140883,-0.2889870021902938,False,False,False,False,-1357339,-1175848.7965189072,False,False,False,False,93895.96739449914,False,False,False,False
2022-05-25 00:00:00+00:00,2.01,2.09,1.885,2.09,27535,,,,,,,2.0358387639523436,2.5933482247627353,,,,2.3145934943575392,,#000000,1.4073209485587337,2.336893086999888,-0.2322804100476627,41.92363001442436,-13.079041822690542,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8884552530856233,1.0962241431213176,False,False,False,False,-0.29880726142587993,-0.29389713180808685,False,False,False,False,-1384874,-1184045.8633220873,False,False,False,False,91293.57651628349,False,False,False,False
2022-05-26 00:00:00+00:00,2.11,2.12,1.94,2.06,21975,,,,,,,2.0363568217241155,2.590750697889204,,,,2.31355375980666,,#000000,1.3969883050062823,2.3376592816175803,-0.1629643432244457,44.20831461956004,-10.932916001094782,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8945205329718977,1.0937291637063187,False,False,False,False,-0.28843754568320046,-0.29116733874564366,False,False,False,False,-1362899,-1191059.7118192604,False,False,False,False,88575.20096662531,False,False,False,False
2022-05-27 00:00:00+00:00,1.99,2.16,1.85,2.16,67776,,,,,,,2.033766433290758,2.5820619018684403,,,,2.3079141675795993,,#000000,1.359784256867694,2.3334066404125187,-0.2525449450367713,43.95387991543968,-10.932916001094782,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.881740893669323,1.1251748766659304,False,False,False,False,-0.2945299336029716,-0.2928486361743076,False,False,False,False,-1430675,-1200456.3897871326,False,False,False,False,87759.54602675766,False,False,False,False
2022-05-31 00:00:00+00:00,2.12,2.12,2.09,2.1,49778,,,,,,,2.037557271838191,2.5770170363783342,,,,2.3072871541082627,,#000000,1.3102329481349415,2.3369143000267507,-0.16555399582609984,45.95716872576602,-9.165877847036903,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8567740668657199,1.1270552632642807,False,False,False,False,-0.2702827850777105,-0.28156571062600905,False,False,False,False,-1380897,-1207532.4921484217,False,False,False,False,86270.07363355147,False,False,False,False
2022-06-01 00:00:00+00:00,2.13,2.13,2.03,2.09,31518,,,,,,,2.0393615506643257,2.5737885335708057,,,,2.306575042117566,,#000000,1.2574097929423762,2.3380272076499353,-0.16544105892729338,47.453792593588254,-7.656668316430768,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8361763316652017,1.1560510125378916,False,False,False,False,-0.26926899104671415,-0.2754173508363616,False,False,False,False,-1349379,-1213095.100299464,False,False,False,False,84122.93349105926,False,False,False,False
2022-06-02 00:00:00+00:00,2.15,2.15,2.0707,2.13,38524,,,,,,,2.0423902068171387,2.570120028486184,,,,2.306255117651661,,#000000,1.2229371968287617,2.3400402878835953,-0.155396604483366,48.79523093881534,-6.2763192088721524,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8506608859847448,1.1434818256354193,False,False,False,False,-0.25232347725194115,-0.26387041404415135,False,False,False,False,-1310855,-1216928.8218563478,False,False,False,False,82334.74002082164,False,False,False,False
2022-06-03 00:00:00+00:00,2.56,2.65,2.11,2.16,113740,,,,,,,2.08055999524539,2.567063247374963,,,,2.3238116213101767,,#000000,1.1848660242810143,2.3745296394523563,0.15653276973672073,54.85484771417536,-0.5537727424039218,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8682319869988893,1.0967867428829587,False,False,False,False,-0.14890733990985378,-0.20638887697700256,False,False,False,False,-1197115,-1216151.8092345304,False,False,False,False,83566.31884353452,False,False,False,False
2022-06-06 00:00:00+00:00,2.78,2.82,2.35,2.56,91074,,,,,,,2.121207088364793,2.568594528657617,,,,2.3449008085112046,,#000000,1.1451460428519418,2.4088986283632363,0.32406466751834545,60.64060296757019,4.665999093604803,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8930161968501976,1.0534856815863458,False,False,False,False,-0.07310122984924383,-0.1397450534131232,False,False,False,False,-1106041,-1211833.7382841567,False,False,False,False,83860.73771241552,False,False,False,False
2022-06-07 00:00:00+00:00,3.11,3.17,2.7867,2.8,207007,,,,,,,2.246987142995868,2.586865228256935,,,,2.4169261856264015,,"rgba(38, 166, 154, 0.5)",1.0935535594507426,2.5112045966008245,0.5475684279240345,66.4189914270421,9.73577236032385,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9383069943666184,1.0182773318709806,False,False,False,False,0.05754664971158655,-0.04109920185076833,False,False,False,False,-899034,-1199567.0818808563,False,False,False,False,88690.00290016393,False,False,False,False
2022-06-08 00:00:00+00:00,3.2,3.2617,3.06,3.11,64266,,,,,,3.1738999999999997,2.2854892401700666,2.5941147339040103,,,,2.684501324691359,,"rgba(38, 166, 154, 0.5)",1.049361659244273,2.631454613882307,0.5418011808504105,70.70130814041588,13.354780437802503,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9481593728279722,1.010745079868003,False,False,False,False,0.11856175451146911,0.03873127633035039,False,False,False,False,-834768,-1185261.2355325874,False,False,False,False,87732.1988648634,False,False,False,False
2022-06-09 00:00:00+00:00,2.98,3.19,2.75,3.16,62161,,,,,,3.0752863765914977,2.312057602565386,2.598590981153735,,,,2.661978320103539,,#000000,1.0121623805915168,2.6336373964110527,0.3422006292967833,69.96068755209384,13.354780437802503,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9234216801288373,1.0270471030324215,False,False,False,False,0.07738814227589969,0.05805970930312504,False,False,False,False,-896929,-1173954.0890411134,False,False,False,False,86729.40675251582,False,False,False,False
2022-06-10 00:00:00+00:00,2.6,2.89,2.59,2.89,60891,,,,,,2.9511258433964342,2.3259577737543418,2.5996739373830455,,,,2.6255858515112735,,#000000,0.9728352174753759,2.6225772402802248,-0.023207671633039068,64.777562175481,13.354780437802503,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9110413493331352,1.028686951245186,False,False,False,False,0.024290470052956415,0.041175089678040726,False,False,False,False,-957820,-1165478.2424120503,False,False,False,False,85716.13589947598,False,False,False,False
2022-06-13 00:00:00+00:00,2.58,2.64,2.4,2.47,55064,,,,,,2.857726855679602,2.3327891488405545,2.5990634172898885,,,,2.5965264739366813,,#000000,0.9382982487480221,2.6110562832132667,-0.03309851985198225,61.10896428725304,19.599981362742852,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9099482110400119,1.0372419888952518,False,False,False,False,-0.05682494943606001,-0.00782492987900964,False,False,False,False,-1012884,-1159494.154474323,False,False,False,False,84514.0913543985,False,False,False,False
2022-06-14 00:00:00+00:00,2.51,2.67,2.49,2.55,21348,,,,,,2.833357110428594,2.3355254743335636,2.5988959160342473,,,,2.5892595002654684,,#000000,0.8996994893691852,2.6083916459817216,-0.10936056666066138,57.88724770372836,16.679051239780748,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9202358586371482,1.0401962526657866,False,False,False,False,-0.0031833115125390436,-0.005504120695774342,False,False,False,False,-1034232,-1154581.9131223888,False,False,False,False,82036.98973265738,False,False,False,False
2022-06-15 00:00:00+00:00,2.43,2.53,2.25,2.53,58875,,,,,,2.7548783209601004,2.337736598945852,2.5967880714256597,,,,2.5631343304438707,,#000000,0.8728549614820237,2.595550418344344,-0.18966543773006117,54.8543198297023,13.863530076868287,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.910840589331767,1.0353203278604803,False,False,False,False,-0.05857756539603941,-0.032040843045906875,False,False,False,False,-1093107,-1152171.1322156284,False,False,False,False,81128.67640980807,False,False,False,False
2022-06-16 00:00:00+00:00,2.1,2.52,2.035,2.48,73297,,,,,,2.655542783483454,2.3330783540682227,2.591776970259387,,,,2.5267993692703548,,"rgba(239, 83, 80, 0.5)",0.8573345452753691,2.574087875037929,-0.5529788548129195,49.746252428060714,9.081856001215556,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.907829741844548,1.0275107617681045,False,False,False,False,-0.1019399258799011,-0.06699038446290398,False,False,False,False,-1166404,-1152729.283893447,False,False,False,False,80821.55184471756,False,False,False,False
2022-06-17 00:00:00+00:00,2.02,2.14,2.0099,2.1,61641,,,,,,2.5748566459691578,2.3242966569764203,2.5858835992189046,,,,2.4950123007214944,,"rgba(239, 83, 80, 0.5)",0.8448543346914,2.553094242896807,-0.6309895339431858,45.70619708991572,5.3458116517094965,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9200536972232538,1.0455057900464637,False,False,False,False,-0.2033059571374566,-0.1351481708001803,False,False,False,False,-1228045,-1155682.8413878216,False,False,False,False,80069.37334100314,False,False,False,False
2022-06-21 00:00:00+00:00,1.88,2.11,1.86,2.11,106850,,,,,,2.456559763084706,2.304761751158077,2.5739721803538496,,,,2.4450978981988776,,"rgba(239, 83, 80, 0.5)",0.8426890249628234,2.5171279394591908,-0.7560653106729364,41.94859731125615,1.8446968588876587,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9132041896462614,1.0296559439461443,False,False,False,False,-0.24955284620964518,-0.19235050850491275,False,False,False,False,-1334895,-1162710.7691765346,False,False,False,False,81119.59399429713,False,False,False,False
2022-06-22 00:00:00+00:00,1.97,2.16,1.78,1.94,103658,,,,,,2.3810628146154507,2.2886289809868248,2.563192403945192,,,,2.410961399849156,,"rgba(239, 83, 80, 0.5)",0.8371417480369184,2.425389789021929,-0.5439816973527,40.6806994588911,0.5856800802839075,False,False,False,True,False,0.0,1.0,2.16,1.78,174.0,0,0.9106859016921188,1.0518634769253468,False,False,False,False,-0.2573625681189453,-0.22485653831192903,False,False,False,False,-1231237,-1165398.0723460824,False,False,False,False,82003.4530533443,False,False,False,False
2022-06-23 00:00:00+00:00,2.13,2.31,1.98,1.98,85621,,,,,,2.353676843994027,2.282939119564739,2.5570441426755592,,,,2.3978867020781087,,#000000,0.824631241637549,2.425229973792848,-0.35801453896723795,41.890359818210676,0.5856800802839075,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9360934650608206,1.0002204364641991,False,False,False,False,-0.16788500731776904,-0.19637077281484905,False,False,False,False,-1145616,-1164622.3048030988,False,False,False,False,82145.31763948766,False,False,False,False
2022-06-24 00:00:00+00:00,2.25,2.27,2.0,2.15,653781,,,,,,2.269904838290633,2.2581468953287884,2.518727976533408,,,,2.348926570050943,,#000000,0.7964532866639692,2.3945493373885456,-0.181491293725469,44.107183895906765,0.5856800802839075,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9263084335082613,1.024277161460258,False,False,False,False,-0.17291407213253468,-0.18464242247369186,False,False,False,False,-491835,-1138238.4889284675,False,False,False,False,104562.40322225285,False,False,False,False
2022-06-27 00:00:00+00:00,2.02,2.31,2.0,2.27,71935,,,,,,2.262129491632125,2.2545493513676163,2.514286016091275,,,,2.3436549530303386,,#000000,0.7698130579200023,2.389412644807476,-0.47987318610262475,43.35109644301734,0.5856800802839075,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9272856261975958,1.006849088003819,False,False,False,False,-0.16286434175213677,-0.1737533821129143,False,False,False,False,-563770,-1115710.3128920572,False,False,False,False,103282.89721353706,False,False,False,False
2022-06-28 00:00:00+00:00,2.16,2.16,1.91,1.99,70636,,,,,,2.253677782430035,2.2504065050952002,2.5096652640833215,,,,2.3379165172028524,,#000000,0.7517435109838375,2.3836721129385268,-0.29753780334704555,44.487612179520305,0.5856800802839075,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9504649583453803,1.0109801442950987,False,False,False,False,-0.22372885484455116,-0.19874111847873271,False,False,False,False,-493134,-1091295.5555237413,False,False,False,False,102002.62673457483,False,False,False,False
2022-06-29 00:00:00+00:00,2.16,2.2,1.8748,2.2,16802,,,,,,2.2517967455012022,2.249458125680527,2.508584476496346,,,,2.3366131158926913,,#000000,0.7357870824026685,2.382367439959428,-0.30221710230804844,45.24528933718895,0.5856800802839075,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9485078543190008,1.0380156036805093,False,False,False,False,-0.22249691373150446,-0.21061901610511857,False,False,False,False,-493134,-1067838.2396208495,False,False,False,False,98661.42568616013,False,False,False,False
2022-06-30 00:00:00+00:00,2.16,2.19,2.11,2.1521,33803,,,,,,2.2497173387670304,2.248404362096411,2.5068028859702163,,,,2.334974862277886,,#000000,0.7249864863605431,2.3808206772432072,-0.3045859218035007,45.75040744230138,0.5856800802839075,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9612913336467638,1.0016597569488965,False,False,False,False,-0.16537364178376432,-0.18799632894444146,False,False,False,False,-493134,-1045300.8184592476,False,False,False,False,96117.95801219308,False,False,False,False
2022-07-01 00:00:00+00:00,2.14,2.2,1.98,2.2,28540,,,,,,2.2472113579990776,2.2471045197642088,2.5051157736702305,,,,2.333143883811172,,#000000,0.7108827655150367,2.3790082073358794,-0.33621325333821683,45.84032647003434,0.5856800802839075,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9574035207949629,0.9895275624277209,False,False,False,False,-0.19565627320466566,-0.19182630107455356,False,False,False,False,-521674,-1024766.4334216301,False,False,False,False,93467.8420117149,False,False,False,False
