date,Close,High,Low,Open,Volume,aVWAP_peak_57,aVWAP_peak_43,aVWAP_peak_32,aVWAP_peak_21,aVWAP_valley_70,aVWAP_valley_64,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-03-10 00:00:00+00:00,2.66,3.01,2.61,2.99,107420240,3.1155583799794844,3.4265513880441927,3.835649129007947,4.304323331370915,,,3.6705205571006347,,#000000,,3.331877846974217,,33.67199729679943,-16.366044942934266,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7730019569471623,1.1483365949119373,False,False,False,False,-0.34282825441539394,-0.3175904244859108,False,False,False,False,-1599580740,-1264924864.2364044,False,False,False,False,99616145.13208099,False,False,False,False
2023-03-17 00:00:00+00:00,2.01,2.59,1.75,2.44,884125177,2.5621996174575448,3.0350862045013467,3.44323262900179,3.8927833440688975,,,3.2333254487573946,,#000000,,2.8837951424895802,,31.365251151194776,-15.395699431876388,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.695751138088012,1.1870257966616085,False,False,False,False,-0.34282825441539394,-0.33020933945065234,False,False,False,False,-2483705917,-1355204942.218893,False,False,False,False,157727925.27044535,False,False,False,False
2023-03-24 00:00:00+00:00,0.8612,1.08,0.8207,0.9116,831541747,1.9998832672761968,2.571156658846616,2.997347625967445,3.445973212418052,,0.9206333333333333,2.7535901911270773,0.9206333333333333,#000000,,1.928285606190399,,27.979806615602715,-18.6192029790722,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7414972701662198,1.1985678813604366,False,False,False,False,-0.34282825441539394,-0.3365187969330231,False,False,False,False,-3315247664,-1500393291.9804564,False,False,False,False,207640060.2133753,False,False,False,False
2023-03-31 00:00:00+00:00,0.8898,0.907,0.8428,0.8638,170301142,1.9264599923894126,2.498426219970677,2.923372784970917,3.3693269483057824,,0.9137034943684668,2.679396486409197,0.9137034943684668,#000000,,1.8715384517890934,,25.706452091923644,-20.697387833079894,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7534058564354503,1.1386516941552618,False,False,False,False,-0.34282825441539394,-0.3396735256742085,False,False,False,False,-3144946522,-1622212049.7596817,False,False,False,False,204874214.41979194,False,False,False,False
2023-04-07 00:00:00+00:00,0.8832,0.8999,0.8716,0.89,50828585,1.9064720200140155,2.47797938896841,2.902337180011621,3.347374723195373,,0.9123127082609631,2.6585408280473546,0.9123127082609631,#000000,,1.8559759902647446,,24.07373303651616,-22.147580787974455,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7422372508968569,1.2098474055510737,False,False,False,False,-0.3398713405902646,-0.33977243313223654,False,False,False,False,-3195775107,-1738772276.2219274,False,False,False,False,193463427.05536288,False,False,False,False
2023-04-14 00:00:00+00:00,0.96,0.976,0.8635,0.8764,108954280,1.8680161689314978,2.437126525674834,2.859721661706312,3.3024986843913355,,0.914268697972296,2.616840760175995,0.914268697972296,#000000,,1.8266349061841263,,23.342177975409477,-22.75842435746399,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7043192971990998,1.2095930153737697,False,False,False,False,-0.3292747313806939,-0.3345235822564652,False,False,False,True,-3086820827,-1838627724.4277105,False,False,False,False,187203490.2364471,False,False,False,False
2023-04-21 00:00:00+00:00,0.8912,0.94,0.872,0.9159,115558754,1.829125331012891,2.3952182419277377,2.815773046960286,3.256069630554961,,0.9130741874858381,2.574046562613969,0.9130741874858381,#000000,,1.7959592755578928,,22.709466664732478,-23.32504262111782,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.6714324352051331,1.2410863340887683,False,False,False,False,-0.33228675270869673,-0.333405167482581,False,False,False,False,-3202379581,-1939646380.4701023,False,False,False,False,181896472.73745102,False,False,False,False
2023-04-28 00:00:00+00:00,0.8949,0.913,0.86,0.9,142975311,1.784574293728708,2.3460444929417457,2.7637356013483814,3.2007769924756047,,0.9106807090870804,2.52378284512361,0.9106807090870804,#000000,,1.7601456061324234,,22.280779700687177,-23.741644070098367,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7034645653048384,1.2776603096345653,False,False,False,False,-0.33876202696179153,-0.3360835972221863,False,False,False,False,-3059404270,-2022591409.3241687,False,False,False,False,179013423.71986207,False,False,False,False
2023-05-05 00:00:00+00:00,0.8699,0.899,0.827,0.8699,147265858,1.741779263111223,2.297862310363784,2.712346400900146,3.1458986225320085,0.8653,0.9064170115105877,2.4744716492267904,0.8858585057552939,#000000,,1.3667787597001544,,21.92965016791234,-24.126467862659602,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.6788439232545516,1.2283634661019653,False,False,False,False,-0.34282825441539394,-0.33945592581879014,False,False,False,False,-3206670128,-2110300944.040897,False,False,False,False,176661752.18505746,False,False,False,False
2023-05-12 00:00:00+00:00,0.8446,0.87,0.8403,0.8669,63000058,1.7243978852277122,2.2780069164695678,2.691045696307701,3.12306555457996,0.8612051813577496,0.9043001564901287,2.454129013146235,0.8827526689239391,#000000,,1.3562149141345559,,21.630878987966593,-24.49632031712334,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.6538056541146845,1.2924344740757696,False,False,False,False,-0.34282825441539394,-0.34114209011709207,False,False,False,False,-3269670186,-2196180147.1489787,False,False,False,False,168242367.43060875,False,False,False,False
2023-05-19 00:00:00+00:00,0.8862,0.8862,0.837,0.84,67830947,1.7068009961229622,2.257494247698727,2.6688713976845175,3.099176934193414,0.8633015541161762,0.9029221679262223,2.4330858939249054,0.8831118610211992,#000000,,1.347226776148169,,21.730634277710273,-24.506043771632612,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.6146223824646022,1.2971275757503404,False,False,False,False,-0.339199292025983,-0.3401706910715375,False,False,False,False,-3201839239,-2270673413.2120175,False,False,False,False,160804484.43574885,False,False,False,False
2023-05-26 00:00:00+00:00,0.8731,0.8934,0.855,0.8856,71559518,1.6890913977123245,2.2365530384462398,2.646107232868844,3.0745627825035484,0.8654569532034366,0.901746010208461,2.4115786128827392,0.8836014817059488,#000000,,1.3382139418124548,,21.772670070577828,-24.604330715390294,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.674674023371418,1.2773859407125938,False,False,False,False,-0.20057807426309412,-0.27037438266731584,False,False,False,False,-3273398757,-2344949364.6037197,False,False,False,False,154193746.18124893,False,False,False,False
2023-06-02 00:00:00+00:00,0.895,0.902,0.8153,0.8692,153470961,1.6534051743260987,2.1936151203534364,2.5991000332828817,3.0234962831956516,0.8670765965020839,0.8992739770555769,2.367404152789517,0.8831752867788304,#000000,2.6277302025499814,1.3192716346951212,-0.16145935921557047,21.98716688376506,-24.604330715390294,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7281246078116935,1.2054020888820713,False,False,False,False,-0.30320353398006133,-0.28678895832368856,False,False,False,False,-3119927796,-2402355174.336777,False,False,False,False,154140206.53819346,False,False,False,False
2023-06-09 00:00:00+00:00,0.8858,0.9008,0.852,0.89,299295448,1.5927496858656838,2.117702811341036,2.51466746763337,2.930800331831185,0.8717228312264579,0.8966156799993809,2.2889800741678186,0.8841692556129194,#000000,2.6135688916437863,1.2876384296029966,-0.15375084654847687,22.116529214921357,-24.604330715390294,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.698962813053377,1.2327643933870032,False,False,False,False,-0.11337840153362248,-0.20008367992865553,False,False,False,False,-3419223244,-2477678735.052572,False,False,False,False,164892446.64647543,False,False,False,False
2023-06-16 00:00:00+00:00,0.89,0.89,0.8858,0.8858,0,1.5927496858656838,2.117702811341036,2.51466746763337,2.930800331831185,0.8717228312264579,0.8966156799993809,2.2889800741678186,0.8841692556129194,#000000,2.579471183749991,1.2876384296029966,-0.1541550191015961,22.24902906300202,-24.613866451451386,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.6982666857315347,1.2248065710245777,False,False,False,False,0.004597037650209909,-0.09774332113922281,False,False,False,False,-3419223244,-2547422772.7523813,False,False,False,False,152678191.3393291,False,False,False,False
