date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_176,aVWAP_peak_150,aVWAP_peak_132,aVWAP_peak_114,aVWAP_peak_103,aVWAP_peak_93,aVWAP_peak_80,aVWAP_peak_71,aVWAP_peak_57,aVWAP_peak_32,aVWAP_peak_14,aVWAP_valley_188,aVWAP_valley_182,aVWAP_valley_171,aVWAP_OB_bull_171,aVWAP_OB_bear_32,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-17 00:00:00+00:00,2.2878,2.55,2.2809,2.52,166774,,,,,,,,,,2.4752367532661244,2.454640954994804,3.3266667137912798,,,,,2.454640954994804,2.752181474017403,,#000000,,2.42053717975372,,43.816128152419346,-9.954073372161155,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8804283826816118,1.1369481318015597,False,False,False,False,0.2565591317710849,0.28189725013423406,False,False,False,False,-10264730,-8921389.32624526,False,False,False,False,340129.2002797615,False,False,False,False
2023-02-24 00:00:00+00:00,2.0412,2.3535,2.04,2.3535,117726,,,,,,,,,,2.418678094681286,2.4502739052949063,3.319510378883174,,,,,2.4502739052949063,2.7294874596197887,,#000000,,2.4047465255566363,,43.122962566454056,-9.954073372161155,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8714213321254223,1.122275791998373,False,False,False,False,0.12341003155434936,0.20265364084429172,False,False,False,False,-10382456,-9029616.487264128,False,False,False,False,323654.88914792734,False,False,False,False
2023-03-03 00:00:00+00:00,2.01,2.13,1.9236,2.1,129750,,,,,,,,,,2.355579849536485,2.4437085239778478,3.31090275051906,,,,,2.4437085239778478,2.703397041344464,,#000000,,2.384593986381036,,42.5184014914405,-9.954073372161155,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8738093540577564,1.121456383209261,False,False,False,False,0.017304058952103588,0.10997884989819764,False,False,False,False,-10512206,-9139437.93265197,False,False,False,False,309291.56402585865,False,False,False,False
2023-03-10 00:00:00+00:00,1.62,2.1,1.554,1.9716,124330,,,,,,,,,,2.276680634531593,2.433799873142073,3.30109955886394,,,,,2.433799873142073,2.670526688845868,,#000000,,2.138878039414226,,40.79452896604531,-9.954073372161155,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8496005918542436,1.1447346470103232,False,False,False,False,-0.27118592402178604,-0.0806035370617942,False,False,False,False,-10636536,-9250334.085788863,False,False,False,False,295590.7074313506,False,False,False,False
2023-03-17 00:00:00+00:00,1.74,1.9197,1.65,1.65,161378,,,,,,,,,,2.202537740390499,2.4215769320121447,3.288655004441731,,,,,2.4215769320121447,2.6375898922814582,,#000000,,2.113903638230213,,40.19979287177733,-9.954073372161155,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8677697791041914,1.1631342617767635,False,False,False,False,-0.34282825441539394,-0.21171589573859406,False,False,False,False,-10475158,-9341061.783137836,False,False,False,False,285649.0253993987,False,False,False,False
2023-03-24 00:00:00+00:00,1.92,1.98,1.653,1.77,178587,,,,,,,,,,2.153553418443302,2.410184054553926,3.2758399881082525,,,,,2.410184054553926,2.61319248703516,,#000000,,2.1035450619258897,,40.709512840158304,-9.954073372161155,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9077297458674559,1.0904964043463528,False,False,False,False,-0.31248871046715737,-0.26210230310287574,False,False,False,False,-10296571,-9411840.243646143,False,False,False,False,277718.50499944325,False,False,False,False
2023-03-31 00:00:00+00:00,1.9713,2.07,1.8,1.89,106197,,,,,,,,,,2.1377556000613906,2.4047501101043047,3.2688339750285165,,,,,2.4047501101043047,2.6037798950647373,,#000000,,2.1041845805933397,,41.33940280238789,-9.954073372161155,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9183908495815938,1.0730841796869666,False,False,False,False,-0.20323701718363021,-0.23266966014325297,False,False,False,False,-10190374,-9469509.410783466,False,False,False,False,265013.2083328178,False,False,False,False
2023-04-07 00:00:00+00:00,1.92,2.22,1.785,1.98,229844,,,,,,,,,,2.1146308365019713,2.3941062196559555,3.25423567039379,,,,,2.3941062196559555,2.587657575517239,,#000000,,2.105073447984566,,41.582225148689325,-9.954073372161155,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9140758611003249,1.0768054090591828,False,False,False,False,-0.1432318790956816,-0.18795076961946727,False,False,False,False,-10420218,-9539932.26924395,False,False,False,False,262408.0817896461,False,False,False,False
2023-04-14 00:00:00+00:00,2.22,2.31,1.92,2.01,347193,,,,,,,,,,2.1208805761704337,2.385302841447626,3.235730893394457,,,,,2.385302841447626,2.580638103670839,,#000000,,2.128463606160241,,43.336424606526734,-9.954073372161155,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9417007330751276,1.0380929241477699,False,False,False,False,-0.045251443956432914,-0.11660110678795009,False,False,False,False,-10073025,-9579420.619670324,False,False,False,False,268688.44610152417,False,False,False,False
2023-04-21 00:00:00+00:00,1.896,2.28,1.8903,2.1321,140317,,,,,,,,,,2.114296555792906,2.3800851918723134,3.2275666374837026,,,,,2.3800851918723134,2.573982795049641,,#000000,,2.1270592828340584,,43.23002188295738,-9.954073372161155,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9620101680291189,1.0247439825669906,False,False,False,False,-0.015700673812396895,-0.06615089030017349,False,False,False,False,-10213342,-9626377.758954005,False,False,False,False,259179.45009400387,False,False,False,False
2023-04-28 00:00:00+00:00,2.0403,2.0742,1.89,1.89,77439,,,,,,,,,,2.110294563475373,2.3771072985333825,3.2230315661164908,,,,,2.3771072985333825,2.570144476041749,,#000000,,2.1256114752778172,,43.89409924698333,-9.602151607450793,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9505119831031105,1.046531185698648,False,False,False,False,-0.013941256629332958,-0.040046073464753223,False,False,False,False,-10135903,-9664120.369401855,False,False,False,False,245717.19453148506,False,False,False,False
2023-05-05 00:00:00+00:00,2.376,2.4,2.04,2.04,199333,,,,,,,,,,2.1238267988239934,2.3750214035258215,3.2140620497499937,,,,,2.3750214035258215,2.5709700840332697,,#000000,,2.1411863649852596,,45.950300358569365,-7.547466742401156,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9882670603305895,0.990998538348865,False,False,False,False,0.34282808420801664,0.1513910053716317,False,False,False,False,-9936570,-9684301.823520236,False,False,False,False,242281.3282698936,False,False,False,False
2023-05-12 00:00:00+00:00,2.256,2.52,2.1174,2.376,139650,,,,,,,,,2.2977999999999996,2.133461661938865,2.373962485320086,3.2080476072449424,,,,,2.373962485320086,2.5033179386259734,,#000000,,2.132410186981737,,46.87181401657006,-6.622856627874135,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0174454689655024,0.9628780251853076,False,False,False,False,0.3428281156765269,0.24710956052407929,False,False,False,False,-10076220,-9713332.799555773,False,False,False,False,234679.0076573089,False,False,False,False
2023-05-19 00:00:00+00:00,2.3364,2.4,2.25,2.256,122094,,,,,,,,,2.3122603658536582,2.142482962382688,2.373427452768536,3.2030304812757553,,,,,2.373427452768536,2.5078003155701594,,#000000,,2.145256808364904,,47.91056243947359,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0398758559135515,0.9638931884500013,False,False,False,False,0.3428281172946972,0.29496883890938824,False,False,False,False,-9954126,-9731169.332922012,False,False,False,False,226339.37746047118,False,False,False,False
2023-05-26 00:00:00+00:00,2.0103,2.49,2.0043,2.34,257802,,,,,,,,,2.240776704276426,2.144767950253403,2.3684190445820628,3.1907106822237785,,,,,2.3684190445820628,2.4861685953339174,,#000000,,2.1330281491056144,,47.17720560341326,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0188446531303865,0.9370508395431759,False,False,False,False,0.2330870558930027,0.26402794740119545,False,False,False,False,-10211928,-9766781.0860389,False,False,False,False,228669.94209302886,False,False,False,False
2023-06-02 00:00:00+00:00,2.13,2.189697,2.04,2.04,112588,,,,,,,,,2.219247441542458,2.1438389990328766,2.365798283998504,3.1851720671809933,,,,,2.365798283998504,2.4785141979387078,,#000000,2.1924039726034934,2.1283789270571023,0.000739404308309367,47.256989960924834,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0285375474819203,0.9644376573233778,False,False,False,False,-0.025646699627972804,0.11919062388661132,False,False,False,False,-10099340,-9791415.07966565,False,False,False,False,220071.27971576748,False,False,False,False
2023-06-09 00:00:00+00:00,2.1591,2.3301,1.98,2.0931,146491,,,,,,,,,2.207423284138064,2.1444211932073314,2.3629640255281292,3.1782948438571768,,,,,2.3629640255281292,2.4732758366826753,,#000000,2.058321924096977,2.1447529808624477,0.006970250362487207,47.463619025781156,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0195231209532434,0.9418597167216602,False,False,False,False,0.0028870500489091453,0.06103883696776023,False,False,False,False,-9952849,-9803373.147838565,False,False,False,False,214620.88862571065,False,False,False,False
2023-06-16 00:00:00+00:00,2.1,2.2221,2.0613,2.1,147508,,,,,,,,,2.1947414431966035,2.1436800533092795,2.359802019229963,3.17127093365709,,,,,2.359802019229963,2.4673736123482337,,#000000,1.9724920355779085,2.138654268766145,-0.01959666658670183,47.32018665637442,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0502875673756515,0.9488373226886626,False,False,False,False,-0.0228124449698007,0.019113195998979766,False,False,False,False,-10100357,-9825371.951702375,False,False,False,False,209649.56354232467,False,False,False,False
2023-06-23 00:00:00+00:00,2.13,2.1915,2.046,2.07,135418,,,,,,,,,2.1855258786549117,2.1428471356005936,2.3569085023140954,3.16487257145561,,,,,2.3569085023140954,2.4625385220063025,,#000000,1.9040593131934789,2.1352241716144524,-0.0027437021411326674,47.39070440215693,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0657245990827455,0.9201799396488609,False,False,False,False,-0.06708214674941473,-0.023984475375217484,False,False,False,False,-9964939,-9835710.251576273,False,False,False,False,204150.92920585617,False,False,False,False
2023-06-30 00:00:00+00:00,2.0463,2.19,2.046,2.0661,115521,,,,,,,,,2.176553097951527,2.141264874066003,2.3542029593821465,3.159328669140096,,,,,2.3542029593821465,2.4578374001349435,,#000000,1.8745865489526412,2.130554842427248,-0.04494582684076252,46.992658254813115,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0798645299539216,0.9338805074198774,False,False,False,False,-0.06853236358807718,-0.046258419481647335,False,False,False,False,-10080460,-9853839.862570623,False,False,False,False,197585.74926468165,False,False,False,False
2023-07-07 00:00:00+00:00,1.9725,2.1297,1.92,2.07,103250,,,,,,,,,2.162911953486701,2.137490846827974,2.3510410517513125,3.154022660261282,,,,,2.3510410517513125,2.4513666280818174,,#000000,1.8539088023455128,2.088279592865117,-0.062451611815336344,46.31108054014127,-5.583939806000743,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0255642645141356,0.9647627705345694,False,False,False,False,-0.34282825441539394,-0.19454333694852063,False,False,False,False,-10183710,-9878274.68756539,False,False,False,False,190597.91598581633,False,False,False,False
2023-07-14 00:00:00+00:00,2.4177,2.955,1.941,1.941,697743,,,,,,,,2.4379,2.2599112859344865,2.185565899571195,2.3560820921929326,3.1324042998929538,,,,,2.3560820921929326,2.4743727155183137,,#000000,1.8094501771623546,2.339807087282505,0.0430478350277924,48.410967431559655,-4.4279777413156225,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.002232793655242,0.9660550645746578,False,False,False,False,0.3428280793811515,0.07414237121631544,False,False,False,False,-9485967,-9849214.858856842,False,False,False,False,228164.21850538548,False,False,False,False
2023-07-21 00:00:00+00:00,2.4009,2.73,2.16,2.4477,254251,,,,,,,,2.4358702523335234,2.279317813030055,2.1990509843934314,2.3576191589884505,3.124765011816778,,,,,2.3576191589884505,2.4793246441124475,,#000000,1.7585712520724563,2.353045682249352,0.027212043694136535,49.81023750030533,-3.0521017564995887,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9935812642587054,0.9903557689113213,False,False,False,False,0.3375860878408197,0.2058642295285676,False,False,False,False,-9740218,-9841141.017460039,False,False,False,False,230096.57269017174,False,False,False,False
2023-07-28 00:00:00+00:00,2.2536,2.487,2.19,2.4546,192123,,,,,,,,2.414767387950708,2.2817650506826532,2.2034938712133285,2.356888506769891,3.1181224194169785,,,,,2.356888506769891,2.475007447206712,,#000000,1.7193177899909495,2.3453487118019343,-0.05336344004351702,49.92497445417052,-2.916826524419953,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0164813528789238,0.9903283078914099,False,False,False,False,0.16057541433591005,0.18321982193223882,False,False,False,False,-9932341,-9847896.571722258,False,False,False,False,227283.71545386274,False,False,False,False
2023-08-04 00:00:00+00:00,2.2494,2.31,2.1,2.2536,128735,,,,,,,,2.3950485779964996,2.2786406765508347,2.2039192233749323,2.355487583829312,3.113240453501396,,,,,2.355487583829312,2.4692673030505947,,#000000,1.6660341708628652,2.3344591919577056,-0.051054890376979495,49.981515807755606,-2.8032495165606406,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9759777221725626,1.0550209825489665,False,False,False,False,-0.049053908332040416,0.06708295680009921,False,False,False,False,-10061076,-9863687.640483571,False,False,False,False,219983.81060542847,False,False,False,False
2023-08-11 00:00:00+00:00,2.0703,2.8224,1.98,2.16,1442519,,,,,,,,2.3397204837571004,2.2830665188271473,2.223592830984193,2.3488516244329056,3.0660378090109797,,,,,2.3488516244329056,2.4522538534024654,,#000000,1.6322669125619598,2.3113486374923866,-0.14767721849733723,48.94962738757395,-2.8032495165606406,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9541401541139952,0.986658357915937,False,False,False,False,0.26289836760259994,0.16499066220134956,False,False,False,False,-11503595,-9985162.25970701,False,False,False,False,310541.97278280417,False,False,False,False
2023-08-18 00:00:00+00:00,1.77,2.13,1.73,1.89,724144,,,,,,,,2.242230679722771,2.2207143624829984,2.1882180468685197,2.3256921314523025,3.03272600177891,,,,,2.3256921314523025,2.4019162444611,,#000000,1.597787104715739,2.229818262661964,-0.28778443717867525,46.64176615943842,-0.5445791588046731,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9342217030244551,1.038814150671944,False,False,False,False,-0.34282825441539394,-0.08891879610702219,False,False,False,False,-12227739,-10151279.055284267,False,False,False,False,341179.1599840779,False,False,False,False
2023-08-25 00:00:00+00:00,1.72,1.83,1.68,1.76,126164,,,,,,,,2.224578253688381,2.208285908555391,2.1804525867665747,2.3207578644861644,3.0264647316182565,,,,,2.3207578644861644,2.3921078690229534,,#000000,1.5161466650118434,2.2144930457432745,-0.3261511944422685,44.75141428939699,-2.3298555437549098,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9539762108440032,1.050859741268886,False,False,False,False,-0.34282825441539394,-0.21587352526120807,False,False,False,False,-12353903,-10314436.38452247,False,False,False,False,325252.1110963684,False,False,False,False
2023-09-01 00:00:00+00:00,1.78,1.8,1.47,1.74,467357,,,,,,,,2.1618576129000586,2.1621116698351592,2.1502612167519546,2.3013600607322457,3.0027309874698362,,,,,2.3013600607322457,2.3556643095378513,,#000000,1.3467738804527571,2.039397317002367,-0.1926064358444219,43.845659756457025,-3.1512333662587793,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.944464862746634,1.0292443943105103,False,False,False,False,-0.34282825441539394,-0.27935088983830103,False,False,False,False,-11886546,-10430888.948631916,False,False,False,False,335778.3991633041,False,False,False,False
2023-09-08 00:00:00+00:00,1.61,1.87,1.57,1.87,350084,,,,,,,,2.1236374195474155,2.1325161279092586,2.129943524552557,2.287585879655876,2.985494999924424,,,,,2.287585879655876,2.331835590317906,,"rgba(239, 83, 80, 0.5)",1.1639294534763598,2.0123880661251086,-0.3457151676360437,42.33144775924576,-4.564959520902484,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9951427157909641,1.0189289588283474,False,False,False,False,-0.2671772568392627,-0.2732640733387819,False,False,False,False,-12236630,-10564647.545029553,False,False,False,False,336838.07329935563,False,False,False,False
2023-09-15 00:00:00+00:00,1.57,1.635,1.55,1.6,154777,,,,,,,,2.105265763274633,2.1179510344108166,2.1196578058889295,2.280730465232044,2.9774527955132593,,,,,2.280730465232044,2.3202115728639363,,"rgba(239, 83, 80, 0.5)",1.0159048746538493,1.995409248070784,-0.4187490961845558,41.050856883441796,-5.747077246217813,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9852313177593007,1.0290363451918147,False,False,False,False,-0.34282825441539394,-0.30804616387708794,False,False,False,False,-12391407,-10699963.060212549,False,False,False,False,323352.0678697738,False,False,False,False
2023-09-22 00:00:00+00:00,1.5213,1.59,1.5,1.56,307625,,,,,,,,2.06919493480097,2.088782106919253,2.0985936903897127,2.2665834461322745,2.9611992169566914,,,,,2.2665834461322745,2.29687067903978,,"rgba(239, 83, 80, 0.5)",0.8868041445600672,1.9617908226826781,-0.49671714479999435,39.88710806668875,-6.821822322935887,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9786193181891326,1.0421645301393305,False,False,False,False,-0.34282825441539394,-0.32543720914624097,False,False,False,False,-12699032,-10848042.240937546,False,False,False,False,322187.09987942013,False,False,False,False
2023-09-29 00:00:00+00:00,1.57,1.65,1.5,1.52,195765,,,,,,,,2.0499394656298415,2.0728199002783416,2.086779272004156,2.2582909573603662,2.951303814751465,,,,,2.2582909573603662,2.2838266820048343,,"rgba(239, 83, 80, 0.5)",0.8093459396827692,1.9458790163508048,-0.4644231816349559,39.48945323084935,-7.181009884138156,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9608669193957056,1.046325876129379,False,False,False,False,-0.3170913755054062,-0.3212642923258236,False,False,False,True,-12503267,-10970651.482349578,False,False,False,False,312822.499888352,False,False,False,False
2023-10-06 00:00:00+00:00,1.57,1.62,1.45,1.62,159349,,,,,,,,2.03451904065836,2.0598832338745803,2.0770684280971303,2.2514289388696556,2.9431988488357472,,,,,2.2514289388696556,2.2732196980670945,,"rgba(239, 83, 80, 1.0)",0.7248566394910915,1.9327970628388855,-0.5005087117551943,39.205414062392634,-7.472088167254164,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9553069038272461,1.0698888750954798,False,False,False,False,-0.34282825441539394,-0.33204627337060877,False,False,False,False,-12503267,-11084178.55773109,False,False,False,False,301454.0924892148,False,False,False,False
2023-10-13 00:00:00+00:00,1.45,1.7199,1.41,1.4696,201138,,,,,,,1.5266333333333335,2.0156076394409195,2.0438318603990924,2.0648538713572826,2.2427131373770828,2.9329560926934803,,,,,2.2427131373770828,2.1377659891001985,,"rgba(239, 83, 80, 1.0)",0.6446602236403669,1.7918708425520726,-0.5303116742980413,38.30114050926096,-8.384212610271739,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.933205420744587,1.069356461394726,False,False,False,False,-0.31742819954680074,-0.3247372364587048,False,False,False,False,-12704405,-11204195.331232492,False,False,False,False,294023.27082334703,False,False,False,False
2023-10-20 00:00:00+00:00,1.33,1.5,1.32,1.49,122409,,,,,,,1.4724179961489368,2.001597230021767,2.0319498845316937,2.0557726571339456,2.236469618701621,2.926166894794233,,,,,2.236469618701621,2.1207290468886995,,"rgba(239, 83, 80, 1.0)",0.6445026268622466,1.7678384677641494,-0.6793431857613378,36.99666275029366,-9.675153936871709,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9237639951834092,1.0953331240231468,False,False,False,False,-0.34282825441539394,-0.33378274543704933,False,False,False,False,-12826814,-11324389.30669675,False,False,False,False,281311.1026142102,False,False,False,False
2023-10-27 00:00:00+00:00,1.02,1.3803,0.9501,1.33,450335,,,,,,,1.2654778808655585,1.9349047938148873,1.9751431150852856,2.011893745521239,2.207322132359209,2.897465878827749,,,,,2.207322132359209,2.048701257745655,,"rgba(255, 0, 0, 1.0)",0.6472786523800478,1.455824730585416,-0.6733185606892573,34.61526348930926,-11.967959459002827,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8805366535995416,1.0818353492978385,True,False,False,False,-0.34282825441539394,-0.3383054999262216,False,False,False,False,-13277149,-11469038.172867361,False,False,False,False,293831.3913094539,True,False,False,False
2023-11-03 00:00:00+00:00,1.19,1.23,1.0,1.05,229390,,,,,,,1.2367883818147025,1.9055131247809176,1.9495461626707535,1.991622118220656,2.1933544443722774,2.883379436252991,,,,,2.1933544443722774,2.0267006113520494,,"rgba(239, 83, 80, 1.0)",0.6418733204168615,1.4353034791462977,-0.3821680561313666,34.56914897619658,-11.997109644802741,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8660580742238861,1.1427820678344418,False,False,False,False,-0.34282825441539394,-0.3405668771708078,False,False,False,False,-13047759,-11585980.456358667,False,False,False,False,289057.954916161,False,False,False,False
2023-11-10 00:00:00+00:00,1.16,1.26,1.1423,1.19,127885,,,,,,,1.231208457564541,1.8910098657310284,1.936742520164063,1.9813316518147324,2.1860685809299487,2.875834852433894,,,,,2.1860685809299487,2.0170326547730344,,"rgba(239, 83, 80, 1.0)",0.6190487352715821,1.429453471943296,-0.43527020828995727,34.3873759066192,-12.209605895585653,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8695301644623696,1.1597502375218418,False,False,False,False,-0.240553195163716,-0.2905600361672619,False,False,False,False,-13175644,-11703733.31144321,False,False,False,False,277119.21751496394,False,False,False,False
2023-11-17 00:00:00+00:00,1.19,1.24,1.1,1.15,137886,,,,,,,1.2252822995228163,1.8757853196065315,1.923219448472157,1.970380953613977,2.1782468406900906,2.8677237093179975,,,,,2.1782468406900906,2.006773095203928,,"rgba(239, 83, 80, 1.0)",0.6132097117757678,1.4223250347463234,-0.3788671808108573,34.55844612636363,-12.209605895585653,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8466208414414182,1.1469563981679791,False,False,False,False,-0.2596616909309193,-0.2751108635490906,False,False,False,False,-13037758,-11802549.95504001,False,False,False,False,266805.64584718883,False,False,False,False
2023-11-24 00:00:00+00:00,1.2,1.23,1.16,1.18,129849,,,,,,,1.2226261178370692,1.8624233219052433,1.911246866232056,1.960590669420827,2.1711359198861646,2.8602453302660105,,,,,2.1711359198861646,1.998044704257895,,"rgba(239, 83, 80, 1.0)",0.6219046443809586,1.417325476070328,-0.34945144409823947,34.78579451434794,-12.209605895585653,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8798740519293202,1.1690972012715757,False,False,False,False,-0.21863578357575283,-0.2468733235624217,False,False,False,False,-12907909,-11884428.402814822,False,False,False,False,256660.70911776743,False,False,False,False
2023-12-01 00:00:00+00:00,1.37,1.44,1.17,1.17,331322,,,,,,,1.242549042237935,1.8368120380761377,1.8876589690499723,1.9407633899846986,2.1558094875024048,2.842931114861524,,,,,2.1558094875024048,1.9844206736187786,,"rgba(239, 83, 80, 1.0)",0.6234742670198506,1.4237448683220495,-0.08620222383667074,36.67465535396597,-12.209605895585653,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8818945739380694,1.1017738891981048,False,False,False,False,-0.05745449972185012,-0.1521639116421359,False,False,False,False,-12576587,-11935699.410013724,False,False,False,False,262191.17510904395,False,False,False,False
2023-12-08 00:00:00+00:00,1.8,1.81,1.32,1.32,587312,,,,,,,1.3441165860634716,1.8216976570558956,1.8713498665086696,1.925139300542802,2.139836082986875,2.8193944326408356,,,,,2.139836082986875,1.986922320966425,,#000000,0.622251945165035,1.486839192782708,0.5032701137386317,41.40807592681175,-12.014327170982625,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9120726865790946,1.0692893874397165,False,False,False,False,0.3428280898248584,0.09533208909136125,False,False,False,False,-11989275,-11939667.972234929,False,False,False,False,286274.1991750407,False,False,False,False
2023-12-15 00:00:00+00:00,1.93,2.11,1.65,1.74,362582,,,,,,,1.4188690636969357,1.8251468762467096,1.872351869554482,1.9242449366705865,2.1352452380168256,2.8083513175430057,,,,,2.1352452380168256,1.9973682169547573,,#000000,0.618409462458383,1.5376541580770606,0.6344434646314018,45.61000004564952,-8.138188351503501,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9473057114305479,1.014361852051144,False,False,False,False,0.34282815759742086,0.21908012334439106,False,False,False,False,-11626693,-11916484.640958268,False,False,False,False,291926.6288657784,False,False,False,False
2023-12-22 00:00:00+00:00,2.06,2.12,1.88,1.9,390931,,,,,,2.0200000000000005,1.4953906311729244,1.8343559090631583,1.8783946092332315,1.9273816687535967,2.1329461843516246,2.798308315520321,,,,,2.1329461843516246,2.0123967597278365,,#000000,0.616732175458766,1.6380438674232836,0.6841805071428902,49.38588337199553,-4.759662570682991,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9789870757857695,1.0090507474778163,False,False,False,False,0.3428281707252799,0.28095414703483546,False,False,False,False,-11235762,-11866060.741628025,False,False,False,False,299260.2859868318,False,False,False,False
2023-12-29 00:00:00+00:00,1.84,2.1,1.83,2.06,309751,,,,,,1.977266496546698,1.5345991238438355,1.8375675951098724,1.8798061049162211,1.9272792507567627,2.1296844724599686,2.7895647156966548,,,,,2.1296844724599686,2.0108239656185734,,#000000,0.6070000231037096,1.6538720673133063,0.3066357917665066,50.39011647020391,-4.049801185471495,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9730871304152806,1.0112136956602997,False,False,False,False,0.3138089158361359,0.2973815314354857,False,False,False,False,-11545513,-11842316.464470392,False,False,False,False,300037.3759137332,False,False,False,False
2024-01-05 00:00:00+00:00,1.89,1.97,1.7417,1.82,323178,,,,,,1.9425348949400634,1.5636220685761866,1.8386442644314485,1.8794071581615157,1.9257350717894952,2.1254916062359452,2.7800475831016422,,,,,2.1254916062359452,2.007926092462328,,#000000,0.5977044882099201,1.6648502439880155,0.37669075680908964,51.4295684523985,-3.223198862946475,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9778357884268755,1.0198520728448006,False,False,False,False,0.22628293977326158,0.26183223560437363,False,False,False,False,-11222335,-11796391.91154666,False,False,False,False,301751.4962164197,False,False,False,False
2024-01-12 00:00:00+00:00,1.78,1.96,1.74,1.85,183281,,,,,,1.9249425467834054,1.576024432557146,1.8384027048060871,1.8784748532777815,1.9243109839494374,2.1228084994312644,2.7745009783776515,,,,,2.1228084994312644,2.00563785702611,,#000000,0.5740459791149086,1.6688619019394728,0.19360487156775355,51.347515293147325,-3.223198862946475,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9722777739466243,1.1372319150403418,False,False,False,False,0.21392764048398125,0.23787993804417745,False,False,False,False,-11405616,-11767445.54772839,False,False,False,False,292975.9039040923,False,False,False,False
