date,Close,High,Low,Open,Volume,aVWAP_peak_23,aVWAP_peak_16,aVWAP_peak_6,aVWAP_valley_26,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bear_6,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-30 00:00:00+00:00,24.0506728073,24.0832310468,24.0436678528,24.068431847,75881,,24.059245143142796,24.36949751647773,,,24.05985234996602,24.36949751647773,24.214371329810263,24.05985234996602,#000000,,24.162865003195517,,42.27981852682597,1.3713256537772907,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.013986444112072265,-0.0344714161449124,False,False,False,False,1410891,862585.9116263592,False,False,False,False,124667.22214070603,False,False,False,False
2025-06-06 00:00:00+00:00,23.9247809075,24.0089011299,23.9247809075,23.9990046331,6189,,24.051254713139738,24.366166683186393,,23.952820981633334,24.05779996614978,24.366166683186393,24.208710698163067,24.005310473891555,#000000,,24.10701058602731,,41.373162218646904,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.09974150311868278,-0.0671064596317976,False,False,False,False,1404702,902742.6589132956,False,False,False,False,115891.05753769077,False,False,False,False
2025-06-13 00:00:00+00:00,24.0524457156,24.127560126,23.9396256526,24.0039528815,17838,,24.049230630836398,24.358818328600307,,24.01745277895043,24.056861288808594,24.358818328600307,24.204024479718353,24.037157033879513,#000000,,24.120590756798933,,42.00393873919218,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21803316778219278,0.0754633540751976,False,False,False,False,1422540,941246.165660459,False,False,False,False,108627.8680904544,False,False,False,False
2025-06-20 00:00:00+00:00,24.1177625942,24.167245078,24.0583836137,24.0789683269,12159,,24.05628554279261,24.3551239371635,,24.05004982041659,24.05884678703718,24.3551239371635,24.205704739978056,24.054448303726886,#000000,,24.13007652185247,,43.07863902287108,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428279236376124,0.209145638856405,False,False,False,False,1434699,977798.2274633879,False,False,False,False,101482.02600968,False,False,False,False
2025-06-27 00:00:00+00:00,24.1474520845,24.1870380715,24.1177625942,24.1870380715,78214,,24.09504150820107,24.337009479532146,,24.118898033242793,24.075526036908524,24.337009479532146,24.21602549386661,24.097212035075657,#000000,,24.156618764471133,,44.13307177497494,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.342827973330849,0.275986806093627,False,False,False,False,1512913,1017436.3587623963,False,False,False,False,99758.4685274815,False,False,False,False
2025-07-04 00:00:00+00:00,24.1783352217,24.3552785164,24.1783352217,24.1969345683,7824,24.237316319933335,24.10065031841034,24.336133330815084,,24.126478415778685,24.07841089566644,24.336133330815084,24.224699989719586,24.102444655722564,#000000,,24.1357139874472,,45.193610666385986,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428280075015181,0.30940740679757256,False,False,False,False,1520737,1054717.8877429597,False,False,False,False,92948.5078958162,False,False,False,False
2025-07-11 00:00:00+00:00,24.1145016371,24.2279725349,24.1145016371,24.2031538783,5808,24.20110534430575,24.102119561275757,24.334941949792288,,24.1276509236484,24.079376475098616,24.334941949792288,24.212722285124595,24.103513699373508,#000000,,24.12756307608213,,45.3655213179609,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.12029937297233052,0.21485338988495153,False,False,False,False,1514929,1088807.5997619997,False,False,False,False,86493.65545908907,False,False,False,False
2025-07-18 00:00:00+00:00,23.9053299996,24.2031538783,23.9053299996,24.1237341773,2116,24.174702275961348,24.101119795766788,24.334163718877765,,24.125650386059064,24.07902229494522,24.334163718877765,24.203328596868634,24.10233634050214,#000000,,24.120123688183106,,43.77765153519746,0.1722674645739346,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.13857643555548887,0.03813847716473133,False,False,False,False,1512813,1120215.4071870367,False,False,False,False,80243.45875841581,False,False,False,False
2025-07-25 00:00:00+00:00,23.9698585066,24.0084763362,23.8359370358,24.0084763362,4094,24.12588219259662,24.097948811653,24.332366573165945,23.938090626200005,24.119930345707587,24.077742428013302,24.332366573165945,24.185399192471852,24.0452544666403,#000000,,24.070462994039303,,43.35585440098771,-0.05833412319407216,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7975378857464842,0.9294347219531481,False,False,False,False,-0.34282825441539394,-0.1523448886253313,False,False,False,False,1516907,1149599.9696176266,False,False,False,False,74602.75810964427,False,False,False,False
2025-08-01 00:00:00+00:00,24.2128827917,24.2427752396,23.9549673127,23.9549673127,9026,24.129319289541478,24.099549416686948,24.330430328136124,24.07484586956129,24.120997879871705,24.07890313302801,24.330430328136124,24.186433011454852,24.091582294153667,#000000,,24.106178113915355,,45.41549303233468,-0.05833412319407216,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.822127713399801,0.9019779032816008,False,False,False,False,0.008359259491338046,-0.07199281456699663,False,True,False,False,1525933,1177476.4903866914,False,False,False,False,69745.22047189286,False,False,False,False
2025-08-08 00:00:00+00:00,24.1680441198,24.2128827917,24.1680441198,24.2128827917,12470,24.145509672389903,24.10403475318442,24.328440037658822,24.127544642259263,24.12596163967837,24.08165129420791,24.328440037658822,24.192661487744385,24.111719192048515,#000000,,24.12576267687799,,46.48891864275122,-0.05833412319407216,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8554447885114868,0.92757207097016,False,False,False,False,0.18589423674082364,0.056950711086913505,False,False,False,False,1513463,1202364.379987677,False,False,False,False,65502.61154804894,False,False,False,False
2025-08-15 00:00:00+00:00,24.1780082691,24.2427752396,24.1530978959,24.2427752396,4717,24.15019892952093,24.10577368917035,24.327743294779733,24.137466600364508,24.12788225173452,24.082735489048503,24.327743294779733,24.194571971157004,24.116028113715842,#000000,,24.130330367697574,,47.35022486861758,-0.05833412319407216,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8667412749579929,0.9143873703946013,False,False,False,False,0.20074907084720187,0.12884989096705768,False,False,False,False,1518180,1225758.1296182196,False,False,False,False,60999.97365560087,False,False,False,False
2025-08-22 00:00:00+00:00,24.2527393889,24.2726676874,24.1530978959,24.1630620452,3333,24.15532580228397,24.10744546069103,24.327379975375315,24.146255032145106,24.12988232181953,24.08373071681618,24.327379975375315,24.1967170794501,24.119956023593605,#000000,,24.13472715423491,,48.682914824476335,-0.05833412319407216,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8563137922109157,0.9145400303153619,False,False,False,False,0.23073010761171212,0.17978999928938488,False,False,False,False,1521513,1247665.8977946478,False,False,False,False,56728.345977408215,False,False,False,False
2025-08-29 00:00:00+00:00,24.2571236145,24.2716712725,24.2207544696,24.2207544696,2428,24.15975501780291,24.108871512628756,24.32717848423328,24.153228750156266,24.131634746386943,24.08456616034731,24.32717848423328,24.198601671554982,24.123143218963506,#000000,,24.13837250674372,,49.6775581746456,-0.05833412319407216,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8470650662614848,0.9421552236087927,False,False,False,False,0.2991744028013011,0.23948220104534299,False,False,False,False,1523941,1268130.7201802293,False,False,False,False,52706.09812722983,False,False,False,False
2025-09-05 00:00:00+00:00,24.28,24.28,24.1999,24.22,619,24.160859324925635,24.10923930239777,24.32712956750503,24.154917198480014,24.132086155215944,24.08478222578107,24.32712956750503,24.199076064942812,24.123928526492346,#000000,,24.13927549525484,,50.62203762053551,-4.789917282172205,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8529074320128551,0.939844141603161,False,False,False,False,0.28612226475120445,0.2628022328982737,False,False,False,False,1524560,1287125.4816483604,False,False,False,False,48847.794562249845,False,False,False,False
