date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_862,aVWAP_peak_846,aVWAP_peak_805,aVWAP_peak_767,aVWAP_peak_733,aVWAP_peak_688,aVWAP_peak_662,aVWAP_peak_644,aVWAP_peak_614,aVWAP_peak_592,aVWAP_peak_542,aVWAP_peak_529,aVWAP_peak_528,aVWAP_peak_505,aVWAP_peak_483,aVWAP_peak_455,aVWAP_peak_378,aVWAP_valley_906,aVWAP_valley_878,aVWAP_valley_819,aVWAP_valley_793,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_745,aVWAP_valley_719,aVWAP_valley_673,aVWAP_valley_656,aVWAP_OB_bull_819,aVWAP_OB_bull_719,aVWAP_OB_bear_378,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-03-21 00:00:00+00:00,3.8665,4.0,3.775,3.775,14187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.28316634570175475,4.0826196087770645,-0.7632249102253589,39.38952900252351,-5.397403703784789,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9311624927553914,0.986313028093829,False,False,False,False,-0.2921359797061203,-0.26436207259806943,False,False,False,False,252734,268616.0267094677,False,False,False,False,16793.148192026412,False,False,False,False
2023-03-22 00:00:00+00:00,3.7605,3.8,3.75,3.8,6636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.28637288592819427,4.0802827255734515,-1.116665512997046,37.344018622206015,-6.96052816309939,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8964138904227251,1.0108278626500602,False,False,False,False,-0.34282825441539394,-0.30359516350673166,False,False,False,False,246098,267732.9668385082,False,False,False,False,16394.828655084202,False,False,False,False
2023-03-23 00:00:00+00:00,3.772,3.8278,3.725,3.7625,29850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.28803556363610217,4.070717480301309,-1.0370854089347885,36.28394766343235,-8.215350745433646,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9103747733641004,1.001193959123125,False,False,False,False,-0.341825640145131,-0.32271040182593136,False,False,False,False,275948,268055.125001704,False,False,False,False,16922.482433316196,False,False,False,False
2023-03-24 00:00:00+00:00,3.7105,3.7495,3.65,3.71,18342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2896120895784187,4.060034743773988,-1.206906604910027,34.73102636584746,-9.926903384335034,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8976449261347959,1.0063321136356018,True,False,False,False,-0.34282825441539394,-0.3327693281206626,False,False,False,False,257606,267645.355393794,False,False,False,False,16978.149788872423,False,False,False,False
2023-03-27 00:00:00+00:00,3.75,4.0,3.7338,4.0,5573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2901717760818283,4.060209142761117,-1.0690534653295787,34.832586977321675,-10.075430882536025,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9075374687707294,0.9784059919534593,False,False,False,False,-0.23475454444442267,-0.28376193628254265,False,False,False,False,263179,267470.2042018805,False,False,False,False,16530.88901283821,False,False,False,False
2023-03-28 00:00:00+00:00,3.8,3.8,3.6985,3.711,11927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.29020238161469863,4.057478144253959,-0.8872364962042673,36.30660826004335,-10.075430882536025,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9002070760706744,0.9971703827992527,False,False,False,False,-0.3101178992003455,-0.29693991774144407,False,False,False,False,275106,267769.64717435575,False,False,False,False,16350.344345668087,False,False,False,False
2023-03-29 00:00:00+00:00,3.7826,3.8,3.75,3.75,5834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.2906331654610746,4.056207511043139,-0.9414187489892105,36.97188966674628,-10.075430882536025,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9057592909751392,1.0044124611836025,False,False,False,False,-0.2933567848270158,-0.29514835128422995,False,False,False,False,269272,267828.56297143985,False,False,False,False,15937.938685053652,False,False,False,False
2023-03-30 00:00:00+00:00,3.76,3.825,3.712,3.715,7272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2925931293201943,4.05442206622382,-1.0062507855460419,36.98775201371368,-10.075430882536025,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9080915959211108,1.0044733857425752,False,False,False,False,-0.2975723103090937,-0.2963603307966618,False,False,False,False,262000,267599.99187452067,False,False,False,False,15598.09795230645,False,False,False,False
2023-03-31 00:00:00+00:00,3.85,3.89275,3.69925,3.7391,23105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.2926858888119109,4.050522064716089,-0.6851101210586582,39.684552618972276,-10.075430882536025,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9133818767294554,0.9830027360666388,False,False,False,False,-0.2798055750806231,-0.28808295293864244,False,False,False,False,285105,268286.4627814022,False,False,False,False,15892.486267902277,False,False,False,False
2023-04-03 00:00:00+00:00,3.8,3.8135,3.7325,3.8135,20007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.29412565094199244,4.046130950491614,-0.8368224590522242,40.39267359964238,-13.801045578817309,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9024990915440142,0.9888243162096896,False,False,False,False,-0.2946527838479387,-0.29136786839329054,False,False,False,False,265098,268161.4250252688,False,False,False,False,16053.839747592383,False,False,False,False
2023-04-04 00:00:00+00:00,3.85,3.871,3.75,3.8225,22826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.29541683269924013,4.042476811494171,-0.6515431423981486,42.297847992020635,-11.852209000478446,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9087090928472442,0.9911174896846503,False,False,False,False,-0.27050717943228475,-0.28093752391278765,False,False,False,False,287924,268936.42796545435,False,False,False,False,16319.414659451506,False,False,False,False
2023-04-05 00:00:00+00:00,3.7075,3.7305,3.7075,3.7245,3147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2992795505089877,4.041575876871386,-1.1162669694712517,40.677571027473746,-11.852209000478446,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8835756158179459,1.0197540719689409,False,False,False,False,-0.33002698649747236,-0.30548225520513,False,False,False,False,284777,269557.6268687699,False,False,False,False,15802.849378688703,False,False,False,False
2023-04-06 00:00:00+00:00,3.965,3.965,3.965,3.965,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.29970232318307144,4.041580175251374,-0.25552079289220464,45.27183256887059,-9.128171452847994,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8716512632739168,1.02061270186095,False,False,False,False,-0.17389114526517632,-0.23968670023515315,False,False,False,False,285355,270177.1316974456,False,False,False,False,15205.79646187738,False,False,False,False
2023-04-10 00:00:00+00:00,3.87325,3.9143,3.8175,3.8705,4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.3004562381157721,4.04115251044784,-0.5588251770067872,46.58523418965842,-7.982917266672523,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8545045713006971,1.0216327267923244,False,False,False,False,-0.23538309985467554,-0.23753490004491434,False,False,False,False,281332,270614.577513232,False,False,False,False,14767.2554241567,False,False,False,False
2023-04-11 00:00:00+00:00,3.9144,3.9545,3.863,3.863,3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.3010965026961202,4.040938770026581,-0.42025984657247656,48.22919285297414,-6.4658311144380605,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8488960824056494,1.0295124453145452,False,False,False,False,-0.20860586965020764,-0.22307038484756098,False,False,False,False,284932,271176.0450617327,False,False,False,False,14329.323838895654,False,False,False,False
2023-04-12 00:00:00+00:00,3.8505,3.955,3.85,3.95,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.3024964331734865,4.04056176645161,-0.6283107686846898,48.08964461939807,-6.4658311144380605,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8469356254083227,1.0271637173541952,False,False,False,False,-0.21249234558808083,-0.2177813652178209,False,False,False,False,280742,271551.1805495079,False,False,False,False,13931.703296193864,False,False,False,False
2023-04-13 00:00:00+00:00,3.88175,3.899,3.8155,3.8527,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.3022213004806464,4.04046854078749,-0.5251732440270346,48.64484539289644,-5.914890635728582,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8446842255298423,1.0375925840180613,False,False,False,False,-0.2408277902583206,-0.22930457773807075,False,False,False,False,281569,271944.0362142331,False,False,False,False,13417.79336300979,False,False,False,False
2023-04-14 00:00:00+00:00,3.875,3.9104,3.875,3.9104,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.3032183990089429,4.040422224950139,-0.5455547074017104,48.86943147003241,-5.509717997352681,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8548488599116472,1.0339858113040266,False,False,False,False,-0.2185991445332288,-0.22395186113564977,False,False,False,False,281049,272301.0936175965,False,False,False,False,12911.997544852544,False,False,False,False
2023-04-17 00:00:00+00:00,3.9,3.9,3.8,3.85,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.2993229741866214,4.040314114469736,-0.46877161651565574,49.60231564321219,-4.590857130316124,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8412504643526966,1.0389219440786481,False,False,False,False,-0.24540206251518473,-0.23467696182541725,False,False,False,False,282018,272682.14876984764,False,False,False,False,12443.644699956367,False,False,False,False
2023-04-18 00:00:00+00:00,3.9,3.949,3.8905,3.949,2588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.2990661651193061,4.040156796285204,-0.4686481208240027,50.09090509199871,-3.8973559655965957,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8851878305458417,1.0329326431104617,False,False,False,False,-0.20178065482823718,-0.21822880832682723,False,False,False,False,282018,273048.2605827948,False,False,False,False,12057.148829369844,False,False,False,False
2023-04-19 00:00:00+00:00,3.9125,3.929,3.85,3.858,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.29738526168560653,4.0400898170404185,-0.42903880413315637,50.750296196491576,-3.0398292877025597,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8574604132446467,1.0230807396127186,False,False,False,False,-0.2205966611481428,-0.21941273473748502,False,False,False,False,282865,273433.23075601854,False,False,False,False,11617.535149786714,False,False,False,False
2023-04-20 00:00:00+00:00,3.704375,3.8495,3.661,3.833,10789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2973027934626575,4.037409201327935,-1.1201852409428013,46.459388202473995,0.36421394119117423,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8247680977777725,1.0514564754884246,False,False,False,False,-0.3061975971254456,-0.2628051659314653,False,False,False,False,272076,273380.00602048845,False,False,False,False,11585.043575285275,False,False,False,False
2023-04-21 00:00:00+00:00,3.74725,3.76,3.7175,3.75,4306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.29489437537943863,4.036379838147484,-0.9804521967415024,44.803322703088895,-1.1826605270129775,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8259834315979298,1.0735908760173951,False,False,False,False,-0.3170008023249239,-0.2899029841281946,False,False,False,False,276382,273497.7312745869,False,False,False,False,11299.590886058402,False,False,False,False
2023-04-24 00:00:00+00:00,3.725,3.8195,3.707,3.707,2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.29732976372404274,4.035747563086659,-1.0451276696774605,43.25479063798505,-2.637821614201897,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8131941845260954,1.0677912962323857,False,False,False,False,-0.3009846681342104,-0.29544382613120246,False,False,False,False,273600,273501.7418128385,False,False,False,False,10965.567714056113,False,False,False,False
2023-04-25 00:00:00+00:00,3.7,3.777,3.665,3.777,3257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2999747613719512,4.034892094027219,-1.1164009015144183,41.71103773910263,-4.102181585398014,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8068316901769432,1.0725397201223397,False,False,False,False,-0.3287030159601983,-0.31207342104570035,False,False,False,False,270343,273377.869584884,False,False,False,False,10663.270940955874,False,False,False,False
2023-04-26 00:00:00+00:00,3.7,3.75,3.65,3.75,9810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.30359146018324557,4.032231864082001,-1.094338634826777,40.68186913984768,-5.106751620363426,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7876881282797966,1.1026908869585013,False,False,False,False,-0.3426460617909101,-0.32735974141830526,False,False,False,False,270343,273258.8550913592,False,False,False,False,10629.809335428192,False,False,False,False
2023-04-27 00:00:00+00:00,3.7205,3.84,3.678,3.723,7219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.3059853885765159,4.030651840936627,-1.013616507570815,40.74295020847092,-5.140480883036872,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8067391200340441,1.0890906984884003,False,False,False,False,-0.28361488804178253,-0.30548731473004387,False,False,False,False,277562,273427.6058720902,False,False,False,False,10496.052106587871,False,False,False,False
2023-04-28 00:00:00+00:00,3.698,3.9,3.698,3.7,20310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.30941059393100284,4.026720329224656,-1.062408125876772,40.20840869837668,-5.810666911481853,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8509513387395663,1.0555046534556358,False,False,False,False,-0.2387369846436572,-0.27211214968685055,False,False,False,False,257252,272793.2683869102,False,False,False,False,10880.912808290308,False,False,False,False
2023-05-01 00:00:00+00:00,3.725,3.8605,3.725,3.8605,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.31148631734410404,4.026459881092889,-0.9678109897837393,40.92323319714236,-5.810666911481853,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8828656046638194,1.03249581798816,False,False,False,False,-0.2451229536187262,-0.2586175516527884,False,False,False,False,258664,272239.1794305608,False,False,False,False,10509.58289423971,False,False,False,False
2023-05-02 00:00:00+00:00,3.6885,3.7245,3.5995,3.7,6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.31415312288264197,4.024680724935262,-1.0701174059659087,40.37199103807599,-5.953745803281542,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8904815827634812,0.9972430764238415,False,False,False,False,-0.34282825441539394,-0.30072290303409116,False,False,False,False,252159,271451.72141367604,False,False,False,False,10352.540427798938,False,False,False,False
2023-05-03 00:00:00+00:00,3.698,3.732,3.557,3.65,3967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.3167144166134379,4.023581393544581,-1.0279967581708338,40.41782284354434,-6.118276382654486,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8718258474959547,0.9956595878685548,False,False,False,False,-0.34282825441539394,-0.32177557872474255,False,False,False,False,256126,270850.7127307868,False,False,False,False,10102.127077689176,False,False,False,False
2023-05-04 00:00:00+00:00,3.5985,3.7,3.5715,3.6795,6324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.32049844734452293,4.021634238079514,-1.3202380279385932,37.87687924132639,-8.689779140099652,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8733783479782022,1.0049840680390425,False,False,False,False,-0.34282825441539394,-0.33230191657006825,False,False,False,False,249802,270025.273015854,False,False,False,False,9953.965231505286,False,False,False,False
2023-05-05 00:00:00+00:00,3.6605,3.6735,3.4708,3.6,23216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.3234527159461685,4.014348898282693,-1.093974113797774,38.76940277655203,-8.689779140099652,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8633704369675836,1.0038967125227258,False,False,False,False,-0.34282825441539394,-0.3375650854927311,False,False,False,False,273018,270142.63485836954,False,False,False,False,10474.045026348216,False,False,False,False
2023-05-08 00:00:00+00:00,3.65,3.731,3.5825,3.5825,6224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.32630974733265966,4.0127505759806406,-1.111675574958633,39.07977901114789,-8.689779140099652,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.890259210380504,0.9961865616258491,False,False,False,False,-0.26744405907109464,-0.30250457228191285,False,False,False,False,266794,270011.31584431586,False,False,False,False,10307.376593942405,False,False,False,False
2023-05-09 00:00:00+00:00,3.644,3.6855,3.644,3.677,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.32903476187117314,4.012464890840217,-1.1198357545713726,39.11383541034735,-8.689779140099652,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8952678934190832,1.01071087512892,False,False,False,False,-0.26047874824108636,-0.28149166026149963,False,False,False,False,265659,269840.6367915976,False,False,False,False,9947.675551042703,False,False,False,False
2023-05-10 00:00:00+00:00,3.605,3.67,3.462,3.462,1806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.3314029609940982,4.000897775523404,-1.194611461333486,38.02092165943143,-8.94677665370915,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8390028567588708,1.0262049905406474,False,False,False,False,-0.34282825441539394,-0.3121599573384468,False,False,False,False,263853,269605.8275056526,False,False,False,False,9628.394156884166,False,False,False,False
2023-05-11 00:00:00+00:00,3.505,3.5685,3.5,3.504,4198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.3330313495358568,3.9974970922394286,-1.4788310257452282,34.97320340448711,-11.897468215344617,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8348353343525358,1.0342493503445847,False,False,False,False,-0.34282825441539394,-0.3274941058769204,False,False,False,False,259655,269215.5989760192,False,False,False,False,9415.437523280865,False,False,False,False
2023-05-12 00:00:00+00:00,3.5935,3.6297,3.51625,3.542,7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.33176343756810744,3.9962034225925267,-1.2138270134419376,36.709911335862834,-11.897468215344617,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8287407161872402,1.0327549833055378,False,False,False,False,-0.30944397955400366,-0.31846904271546206,False,False,False,False,267489,269147.88921225374,False,False,False,False,9353.420365505146,False,False,False,False
2023-05-15 00:00:00+00:00,3.5938,3.6315,3.5245,3.5545,5400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.33158460014933877,3.9948801488337287,-1.209586176960844,37.87952801400456,-11.897468215344617,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8110573952744801,1.0586567627850478,False,False,False,False,-0.3051620012339851,-0.3118155219747236,False,False,False,False,272889,269294.59943922417,False,False,False,False,9198.384272740239,False,False,False,False
2023-05-16 00:00:00+00:00,3.583,3.583,3.5215,3.54495,4733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.32595747217544796,3.993349240980627,-1.2589042314076926,38.35199371229086,-15.008142136230262,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.7961605733847729,1.0798036470634333,False,False,False,False,-0.3264213883118166,-0.3191184551432701,False,False,False,False,268156,269249.94848082325,False,False,False,False,9023.271164005328,False,False,False,False
2023-05-17 00:00:00+00:00,3.7,3.7,3.631,3.6445,5408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.3211230397495625,3.9931850383967302,-0.9129990754490218,43.00801619226998,-10.654862662686682,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8058759177758886,1.060769228010143,False,False,False,False,-0.21473893582609943,-0.2669286954846848,False,False,False,False,273564,269419.12697177136,False,False,False,False,8881.495824240414,False,False,False,False
2023-05-18 00:00:00+00:00,3.7,3.771,3.7,3.7,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.313721435123897,3.993229177907952,-0.9346800858288424,46.11203117892273,-7.9180071556419875,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8205524766628716,1.0334833470416889,False,False,False,False,-0.12998667931806454,-0.19845768740137465,False,False,False,False,273564,269581.67101209407,False,False,False,False,8571.397948780006,False,False,False,False
2023-05-19 00:00:00+00:00,3.7635,3.7635,3.602,3.7106,1666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.30628812231675556,3.9932199322614794,-0.7500125389253871,50.144052415700145,-4.365014040141482,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8241303444663212,1.0335124004262926,False,False,False,False,-0.1334342318552789,-0.16594595962832676,False,False,False,False,275230,269803.174109659,False,False,False,False,8300.598029220007,False,False,False,False
2023-05-22 00:00:00+00:00,3.8,3.85,3.75,3.834,5940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.29848451285261773,3.9940984046539554,-0.6502796503542388,53.84100780446699,-1.1835448386630176,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8751083325557525,1.0049357096202294,False,False,False,False,0.02317800254104813,-0.07138397854363931,False,False,False,False,281170,270248.9319877116,False,False,False,False,8208.02555748589,False,False,False,False
2023-05-23 00:00:00+00:00,3.6755,3.9,3.6755,3.9,13670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.2931336318489791,3.990259259019439,-1.0737739543362976,51.944088954010226,-1.1835448386630176,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8797811613286103,0.9675911055062033,False,False,False,False,0.006894076116895982,-0.03224495121337167,False,False,False,False,267500,270141.1307332915,False,False,False,False,8422.220633662913,False,False,False,False
2023-05-24 00:00:00+00:00,3.65,3.675,3.65,3.665,2166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.28984260540569323,3.9891467540133787,-1.1701066292123425,49.94227846999909,-1.1835448386630176,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8673063033166103,1.0041782353356326,False,False,False,False,-0.16093471844952828,-0.09658983483144998,False,False,False,False,265334,269952.6158025742,False,False,False,False,8176.878648029074,False,False,False,False
2023-05-25 00:00:00+00:00,3.7085,3.7085,3.674,3.674,5501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.2800999028198902,3.987741487050787,-0.9969353228599472,50.47950678189617,-1.1835448386630176,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.885166908119307,0.9885822843840661,False,False,False,False,-0.12195266882966248,-0.10927125183055622,False,False,False,False,270835,269987.219104434,False,False,False,False,8071.942230459306,False,False,False,False
2023-05-26 00:00:00+00:00,3.64625,3.66125,3.597,3.63,2777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.268667514429475,3.9864925043164434,-1.266407310310516,48.974828882856684,-1.1835448386630176,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8520844743271537,1.0109263510337887,False,False,False,False,-0.20681292919514407,-0.15804209051285015,False,False,False,False,268058,269911.5634532797,False,False,False,False,7864.297437107961,False,False,False,False
2023-05-30 00:00:00+00:00,3.5,3.645,3.5,3.645,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.2602780928295921,3.985000343353009,-1.863392873677409,44.61871276362722,0.6164345068614807,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8212640088619679,1.0275483067592144,False,False,False,False,-0.27836689597539876,-0.21820449324412444,False,False,False,False,265946,269756.0511609943,False,False,False,False,7638.717145456669,False,False,False,False
2023-05-31 00:00:00+00:00,3.6,3.6,3.5,3.5,15716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.24423989957406003,3.977175589554553,-1.5442832649879277,44.73414967191187,0.6164345068614807,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.836334643829214,1.0047641303792842,False,False,False,False,-0.3159801893613378,-0.26709234130273113,False,False,False,False,281662,270222.9511154651,False,False,False,False,7955.473335830917,False,False,False,False
2023-06-01 00:00:00+00:00,3.581,3.6,3.532,3.593,2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)",0.21711617756022158,3.9762250478299266,-1.8203390105295258,44.38107495822291,0.23125338955310326,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.849591875359903,1.016965260076269,False,False,False,False,-0.2891500201615054,-0.2781211807321183,False,False,False,False,279302,270578.99224819196,False,False,False,False,7736.043008935588,False,False,False,False
2023-06-02 00:00:00+00:00,3.45,3.5995,3.3972,3.5995,8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 26, 202, 1.0)",0.20066470882836562,3.9711924628061013,-2.5973299732136366,41.5439473599789,-2.630094655631879,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8447627332054355,0.9956030075904718,False,False,False,False,-0.34282825441539394,-0.3104747175737561,False,False,False,False,270469,270574.67882669426,False,False,False,False,7779.0609301538,False,False,False,False
