date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_valley_900,aVWAP_valley_864,aVWAP_valley_817,aVWAP_valley_797,aVWAP_valley_746,aVWAP_valley_710,aVWAP_valley_649,aVWAP_valley_577,aVWAP_valley_551,aVWAP_valley_483,aVWAP_valley_447,aVWAP_valley_411,aVWAP_valley_400,aVWAP_valley_353,aVWAP_valley_329,aVWAP_valley_297,aVWAP_valley_284,aVWAP_valley_257,aVWAP_valley_184,aVWAP_valley_165,aVWAP_valley_132,aVWAP_valley_114,aVWAP_OB_bull_864,aVWAP_OB_bull_649,aVWAP_OB_bull_447,aVWAP_OB_bull_284,aVWAP_OB_bull_257,aVWAP_OB_bull_184,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-06-21 00:00:00+00:00,53.96,54.1,53.585,53.94,5770027,,,,,,,,,,,,,,,52.147776123412505,52.35318806881529,51.19865148215486,50.65734219449125,49.823707993269736,47.484559667885826,46.98475911208314,46.11438333346997,45.465619443609775,,,,50.65734219449125,49.823707993269736,47.484559667885826,,49.13666526879915,"rgba(0, 255, 0, 1.0)",2.0663764690181528,48.15536597408423,2.8090883306824836,64.5099451076383,7.1235740280246915,True,False,True,False,True,13.117634426423056,0.0,0.0,0.0,0.0,0,1.0257888380102065,0.9281380620262886,False,False,False,False,0.24176986541632647,0.2511662021179226,False,False,False,False,163835454,141037882.4153074,False,False,False,False,8682407.346616505,False,False,False,False
2023-06-22 00:00:00+00:00,54.64,54.66,54.0,54.13,4083613,,,,,,,,,,,,,,,52.22291194278629,52.377111608968114,51.21868103178281,50.67775300557597,49.84342900159441,47.50409510712117,47.004067785638775,46.133227635394114,45.484483466254446,,,,50.67775300557597,49.84342900159441,47.50409510712117,,49.16286228723512,"rgba(0, 255, 0, 1.0)",2.073074054643552,48.17913432719891,3.116562892835,66.59073789013746,9.14731723996509,True,False,True,False,True,15.014620473586874,0.0,0.0,0.0,0.0,0,1.0197689206048806,0.9249825716070885,False,False,False,False,0.3354050246217873,0.2932856133698549,False,True,False,False,167919067,142092046.5166679,False,False,False,False,8502062.470278602,False,False,False,False
2023-06-23 00:00:00+00:00,53.97,54.745,53.85,54.5,9538142,,,,,,,,,,,,,,,52.363064484489435,52.42449326032443,51.26101882366225,50.72152320838292,49.886416748099386,47.54770084761664,47.047305153071726,46.17562220512449,45.52703885633295,,,,50.72152320838292,49.886416748099386,47.54770084761664,,49.21713150967825,"rgba(0, 255, 0, 1.0)",2.043934996586363,48.707339270568596,2.5747691282847693,65.05551385327506,9.14731723996509,True,False,True,False,True,12.323289370354942,0.0,0.0,0.0,0.0,0,1.010943450123818,0.9406760396780531,False,True,False,False,0.329000304036441,0.31114295870314795,False,False,False,False,158380925,142730826.06503385,False,False,False,False,8542693.0400716,False,False,False,False
2023-06-26 00:00:00+00:00,53.5,53.97,53.2,53.92,6553068,,,,,,,,,,,,,,,52.418810466584155,52.44448249537713,51.28328653339938,50.74560291712455,49.911196610301516,47.57451290920786,47.07410943132529,46.20221537788883,45.55392095018246,,,,50.74560291712455,49.911196610301516,47.57451290920786,,49.2453486323768,"rgba(0, 255, 0, 1.0)",1.9984566297273327,48.7209645722519,2.3913630932286707,62.228824379614636,9.14731723996509,True,False,True,False,False,10.493569908984519,0.0,0.0,0.0,0.0,0,0.9946618610036906,0.9595826618850853,False,False,False,False,0.19403320366450427,0.25258808118382614,False,False,False,False,151827857,143087572.376209,False,False,False,False,8464668.528696243,False,False,False,False
2023-06-27 00:00:00+00:00,53.49,53.69,53.035,53.5,6084905,,,,,,,,,,,,,,,52.459801251311475,52.45997549194169,51.30222618441859,50.76641218831893,49.93296351407075,47.59857031388494,47.0982241527486,46.22623196994843,45.57825184966748,,,,50.76641218831893,49.93296351407075,47.59857031388494,,49.26918410181232,"rgba(0, 255, 0, 1.0)",1.952892444785717,48.73653840304247,2.4340621572116876,60.30592369236911,9.14731723996509,False,False,True,False,False,10.454695265711614,0.0,0.0,0.0,0.0,0,0.9875911927441448,0.96674999150766,False,False,False,False,0.1534846677958184,0.20303637448982226,False,False,False,False,145742952,143191704.9104753,False,False,False,False,8371344.46874737,False,False,False,False
2023-06-28 00:00:00+00:00,53.45,53.92,53.34,53.58,5305955,,,,,,,,,,,,,,,52.49863187144501,52.475371448345584,51.3197418779432,50.785411786784735,49.95261532827753,47.619978124697646,47.11964864677745,46.24752212287777,45.59978999678779,,,,50.785411786784735,49.95261532827753,47.619978124697646,,49.29096791154853,"rgba(0, 255, 0, 1.0)",1.8823929279338503,48.755101767726565,2.4941117035679934,58.85669456994994,16.105819924097275,False,False,True,False,False,10.296389210383055,0.0,0.0,0.0,0.0,0,0.9912669178429289,0.9696745725096192,False,False,False,False,0.20230697824305294,0.2026716763664376,False,False,False,False,140436997,143083677.1492802,False,False,False,False,8251133.1170317875,False,False,False,False
2023-06-29 00:00:00+00:00,53.29,53.72,53.135,53.32,6896517,,,,,,,,,,,,,,,52.53702997581538,52.49142053961033,51.340235961033834,50.80808093222161,49.976529527772215,47.64670147901922,47.1464775541539,46.27430360331613,45.62695429520171,,,,50.80808093222161,49.976529527772215,47.64670147901922,,49.316414874238255,"rgba(0, 255, 0, 1.0)",1.839431708166751,48.776091059930444,2.4539692993377242,57.18844643817149,14.296003069139132,False,False,True,False,False,9.656279096663063,0.0,0.0,0.0,0.0,0,0.9891518164190568,0.9704432114633816,False,False,False,False,0.1652728678462224,0.18397227210633,False,False,False,False,133540480,142709434.12381822,False,False,False,False,8198010.916363874,False,False,False,False
2023-06-30 00:00:00+00:00,54.09,54.45,53.65,53.79,7238826,,,,,,,,,,,,,,,52.60365354407585,52.52010516784595,51.36835171964198,50.83764394525791,50.00622816033722,47.67778838393176,47.17744369306204,46.304874379784316,45.657752132729634,,,,50.83764394525791,50.00622816033722,47.67778838393176,,49.35042679185185,"rgba(0, 255, 0, 1.0)",1.824029525997855,48.81104271953522,2.894118327156393,58.71463482053808,14.296003069139132,False,False,True,False,False,12.065928186872945,0.0,0.0,0.0,0.0,0,0.9882140220956918,0.9745575732953068,False,False,False,False,0.2810298778373659,0.23250107497184794,False,False,False,False,140779306,142633742.82484496,False,False,False,False,8160395.821604507,False,False,False,False
2023-07-03 00:00:00+00:00,53.54,53.81,53.08,53.72,3017837,,,,,,,,,,,,,,,52.61925637360919,52.52732737389656,51.377387889612095,50.84759785324291,50.016710323713795,47.6894770705161,47.18917869446106,46.316590084489135,45.66963381098716,,,,50.84759785324291,50.016710323713795,47.6894770705161,,49.36146216383644,"rgba(0, 255, 0, 1.0)",1.7872680344669285,48.8208591952873,2.6404214218043878,57.3681588831556,14.109554085667114,False,False,True,False,False,9.870331994494421,0.0,0.0,0.0,0.0,0,0.9631037634161316,0.9874012850689227,False,False,False,False,0.16845427349468944,0.20047767423326868,False,False,False,False,137761469,142442673.26308632,False,False,False,False,7958726.848208252,False,False,False,False
2023-07-05 00:00:00+00:00,53.25,53.28,52.68,53.1,9640359,,,,,,,,,,,,,,,52.64360063323877,52.54010770228276,51.40024903756184,50.87405658753746,50.045888743215194,47.72390066152348,47.223968718385834,46.35164918904821,45.7053840421861,,,,50.87405658753746,50.045888743215194,47.72390066152348,,49.38986725721996,"rgba(0, 255, 0, 1.0)",1.7520389666159812,48.84389568569661,2.5148437895840123,55.33262255304282,11.919162547093883,False,False,True,False,False,8.734232126393174,0.0,0.0,0.0,0.0,0,0.9870453165191906,0.9928490147185929,False,False,False,False,0.08485814598866652,0.1426679101109676,False,False,False,False,128121110,141881043.3312006,False,False,False,False,8024673.207102046,False,False,False,False
2023-07-06 00:00:00+00:00,52.88,53.1,52.6625,52.98,4461292,,,,,,,,,,,,,,,52.64938542434377,52.543781106675446,51.40944580287611,50.885052385011804,50.05837089238996,47.739123886325004,47.23941317499456,46.36729730195148,45.72138965710206,,,,50.885052385011804,50.05837089238996,47.739123886325004,,49.4014732924078,"rgba(0, 255, 0, 1.0)",1.699621717318957,48.853256126675205,2.369200059220663,52.5989679762871,9.122814734913298,False,True,False,False,False,7.299939470580284,0.0,0.0,0.0,0.0,0,0.9867463214493764,0.9584054515051567,False,False,False,False,0.06729495992031662,0.10498143501564211,False,False,False,False,123659818,141166485.4750751,False,False,False,False,7884932.767607848,False,False,False,False
2023-07-07 00:00:00+00:00,52.29,52.915,52.17,52.65,6370297,,,,,,,,,,,,,,,52.64295707159208,52.54248563193101,51.41866716145331,50.897266114795734,50.07336519963118,47.75893261981585,47.25968004738982,46.38807079645533,45.74277932990676,,,,50.897266114795734,50.07336519963118,47.75893261981585,,49.413800441441225,"rgba(0, 255, 0, 1.0)",1.664350935360778,48.86184399190394,2.0597555090465014,48.831280860762,5.444346611119521,False,True,False,True,False,5.06832240568535,0.0,0.0,0.0,0.0,0,0.9649621192253063,0.9672679055110178,False,False,False,False,0.007294159169850366,0.05613779709274624,False,False,False,False,117289521,140230133.92703295,False,False,False,False,7825535.286525187,False,False,False,False
2023-07-10 00:00:00+00:00,52.7,52.835,52.24,52.44,6054591,,,,,,,,,,,,,,,52.641367653872265,52.543184246474134,51.42838735965668,50.909676651616444,50.08823083767482,47.77813594052733,47.27928745957583,46.40811466466355,45.76338457617423,,,,50.909676651616444,50.08823083767482,47.77813594052733,,49.426641043359474,"rgba(0, 255, 0, 1.0)",1.6292680609447536,48.87230815271043,2.349332156594312,48.01141609999903,4.571065276056949,False,True,False,True,False,6.387577204007954,0.0,0.0,0.0,0.0,0,0.9862811637085199,0.9877057276690268,False,False,False,False,0.006409991703791063,0.03127389439826865,False,False,False,False,123344112,139567936.98871794,False,False,False,False,7756086.49097518,False,False,False,False
2023-07-11 00:00:00+00:00,52.45,53.12,52.13,52.63,5115876,,,,,,,,,,,,,,,52.63946158673089,52.54346275364881,51.43630199781743,50.91986843241101,50.10053148347855,47.79415972909909,47.29566540976514,46.42488214533141,45.78063536045952,,,,50.91986843241101,50.10053148347855,47.79415972909909,,49.437218766526875,"rgba(0, 255, 0, 1.0)",1.5673297772424588,48.88127429960723,2.2769462765338058,46.61755041257624,3.0740477422097285,False,True,False,True,False,5.443353327619015,0.0,0.0,0.0,0.0,0,0.9695242232555668,0.9673078031286985,False,False,False,False,0.02188560069850368,0.026579747548386164,False,False,False,False,118228236,138731085.96955255,False,False,False,False,7652548.824662428,False,False,False,False
2023-07-12 00:00:00+00:00,52.46,52.975,52.36,52.59,5522051,,,,,,,,,,,,,,,52.63835920240966,52.54415632154719,51.44495831513856,50.930938468747044,50.11384118349843,47.8114497769261,47.31333572454944,46.44297150493578,45.799244294571224,,,,50.930938468747044,50.11384118349843,47.8114497769261,,49.44880608803594,"rgba(0, 255, 0, 1.0)",1.4958690866264306,48.89154642140247,2.3855386881784653,45.73335623457478,2.0125560376460427,False,True,False,True,False,5.476275145308605,0.0,0.0,0.0,0.0,0,0.9501040526721805,0.9878904217721244,False,False,False,False,0.02940564992522555,0.027992698736805856,False,False,False,False,123750287,138143603.65702108,False,False,False,False,7568999.8903619405,False,False,False,False
2023-07-13 00:00:00+00:00,52.79,53.005,52.07,52.37,5174175,,,,,,,,,,,,,,,52.63795024019805,52.54506359111105,51.453114818423394,50.941322731420165,50.12630024447011,47.82761645462456,47.32985894174157,46.45988922682856,45.816648481147695,,,,50.941322731420165,50.12630024447011,47.82761645462456,,49.459751636662794,"rgba(0, 255, 0, 1.0)",1.4305562831568521,48.901567302442416,2.718126328435579,46.644221184547305,2.0125560376460427,False,True,False,True,False,6.5669589712627285,0.0,0.0,0.0,0.0,0,0.9356464846892263,0.987263366761409,False,False,False,False,0.006409991703791063,0.01720134522029846,False,False,False,False,128924462,137782068.6900791,False,False,False,False,7475085.188779119,False,False,False,False
2023-07-14 00:00:00+00:00,53.03,53.15,52.72,52.81,3515467,,,,,,,,,,,,,,,52.64333237468245,52.54839005007239,51.46020951579576,50.949739280196155,50.1358554672576,47.83932465969633,47.34175475830224,46.47197142075028,45.82901968901281,,,,50.949739280196155,50.1358554672576,47.83932465969633,,49.46884413508511,"rgba(0, 255, 0, 1.0)",1.3653939536444852,48.91047310656216,3.0170976533491123,48.28866614760982,2.0125560376460427,False,True,False,False,False,7.354505000232546,0.0,0.0,0.0,0.0,0,0.9457372454087112,0.9976110736972386,False,False,False,False,0.0768488394176863,0.04702509231899238,False,False,False,False,132439929,137572573.01595834,False,False,False,False,7319806.0441211155,False,False,False,False
2023-07-17 00:00:00+00:00,52.61,53.24,52.43,52.98,4713860,,,,,,,,,,,,,,,52.64583874662984,52.55060537575272,51.46832813973861,50.95977056988741,50.1476394802767,47.85431119045659,47.35704400619867,46.48758879530312,45.8450627360375,,,,50.95977056988741,50.1476394802767,47.85431119045659,,49.479576560031234,"rgba(0, 255, 0, 1.0)",1.3017048834524187,48.920791934580635,2.834135534342271,47.59474255238606,2.0125560376460427,False,True,False,True,False,5.69615976593451,0.0,0.0,0.0,0.0,0,0.9312707726396128,0.9956688049092954,False,False,False,False,0.059084051600595856,0.053054571959794114,False,False,False,False,127726069,137186435.6035678,False,False,False,False,7217612.081606562,False,False,False,False
2023-07-18 00:00:00+00:00,52.81,52.86,51.91,52.28,5491706,,,,,,,,,,,,,,,52.64292893710056,52.550316927421974,51.47597380802088,50.96982116458681,50.16002086806189,47.87083098497803,47.373983152981445,46.505012477042534,45.863032151894714,,,,50.96982116458681,50.16002086806189,47.87083098497803,,49.49021338578765,"rgba(0, 255, 0, 1.0)",1.2512015414382969,48.93080714215743,3.1003741039060078,48.05955725132786,2.0125560376460427,False,True,False,False,False,6.367698056657673,0.0,0.0,0.0,0.0,0,0.934822371055218,0.9883067011247404,False,False,False,False,-0.020558831966829016,0.016247869996482547,False,False,False,False,133217775,137030801.8544083,False,False,False,False,7149929.490171011,False,False,False,False
2023-07-19 00:00:00+00:00,52.34,53.2,52.21,52.98,7254025,,,,,,,,,,,,,,,52.641066892234534,52.55083418991224,51.48644091466927,50.98337716010394,50.176566210496965,47.89273726166389,47.396432947140696,46.52808912537133,45.88682101418766,,,,50.98337716010394,50.176566210496965,47.89273726166389,,49.504707301753385,"rgba(0, 255, 0, 1.0)",1.2122096568880014,48.94482834778814,2.8008122463963767,46.443609000383844,1.5930233246204253,False,True,False,True,False,4.519997352893277,0.0,0.0,0.0,0.0,1,0.9596102560368448,0.96575404807631,False,False,False,False,0.036043722098504656,0.0261457960474936,False,False,False,False,125963750,136596799.82090208,False,False,False,False,7154011.66702705,False,False,False,False
2023-07-20 00:00:00+00:00,53.46,53.67,52.53,52.63,7127001,,,,,,,,,,,,,,,52.65830941596806,52.56097817863966,51.50239198512014,51.00168805463026,50.19684557991888,47.91695702568217,47.420986295064594,46.55295765429044,45.912236428575916,,,,51.00168805463026,50.19684557991888,47.91695702568217,,49.524816735321124,"rgba(0, 255, 0, 1.0)",1.190479773070658,48.965463950064816,3.775398920337996,49.8362650136135,1.5930233246204253,False,True,False,False,True,8.208055589133512,0.0,0.0,0.0,0.0,1,0.9606059479208309,0.9798962507088603,False,False,False,False,0.10627234147230277,0.06620906875989818,False,False,False,False,133090751,136459307.71027848,False,False,False,False,7152952.425182852,False,False,False,False
2023-07-21 00:00:00+00:00,53.16,53.78,53.15,53.58,6207431,,,,,,,,,,,,,,,52.67613563439018,52.57143380796857,51.517187235950864,51.018408613585336,50.215116495333874,47.93843840691657,47.442727961749874,46.57492981053271,45.934660847726555,,,,51.018408613585336,50.215116495333874,47.93843840691657,,49.543226534906054,"rgba(0, 255, 0, 1.0)",1.1542377540147737,48.98447471254981,3.6175608300166036,50.87028423329656,1.5930233246204253,False,True,False,False,True,7.0347613619404115,0.0,0.0,0.0,0.0,1,0.938100056421041,0.9794832578721339,False,False,False,False,0.17209431057451285,0.11915168966720552,False,False,False,False,126883320,136083778.78046364,False,False,False,False,7115873.153607055,False,False,False,False
2023-07-24 00:00:00+00:00,52.17,53.25,51.89,53.15,9391509,,,,,,,,,,,,,,,52.66731246926656,52.5688281823228,51.52811578185263,51.0334396025295,50.234342419849504,47.965121468653024,47.47021981975556,46.60340303761985,45.96413211740452,,,,51.0334396025295,50.234342419849504,47.965121468653024,,49.55943498880599,"rgba(0, 255, 0, 1.0)",1.1225554501845403,49.00043724092352,2.8235244491088882,48.188774718259864,1.5930233246204253,False,True,False,False,True,3.316150309311581,0.0,0.0,0.0,0.0,1,0.9081835315585992,0.9955070987839212,False,False,False,False,0.012157321163439823,0.06565450541532267,False,False,False,False,117491811,135354682.0047592,False,False,False,False,7205113.775034229,False,False,False,False
2023-07-25 00:00:00+00:00,52.41,53.15,51.51,51.7,7327430,,,,,,,,,,,,,,,52.65863189609944,52.56567529451384,51.53572862779413,51.0442915227595,50.248576733808804,47.98535270717742,47.491118025588364,46.62512495363558,45.9866593437895,,,,51.0442915227595,50.248576733808804,47.98535270717742,,49.571239900574064,"rgba(0, 255, 0, 1.0)",1.1055175625386324,49.012195120204176,3.073496970951182,47.324866006162665,1.5930233246204253,False,True,False,True,False,4.111048233088695,0.0,0.0,0.0,0.0,1,0.897717339389188,0.9974091396541312,False,False,False,False,-0.030290581488931857,0.017681961963195405,False,False,False,False,124819241,134941527.45555294,False,False,False,False,7209910.48973877,False,False,False,False
2023-07-26 00:00:00+00:00,52.4,52.47,51.755,52.1,8374757,,,,,,,,,,,,,,,52.644695498240786,52.55970725121452,51.54271853421283,51.0551011201567,50.26348513427534,48.00747163308216,47.51406388739041,46.649114286919634,46.011617743726106,,,,51.0551011201567,50.26348513427534,48.00747163308216,,49.583108343246494,"rgba(0, 255, 0, 1.0)",1.070868166783806,49.02409004039702,3.152498191950204,46.71523576690924,1.5930233246204253,False,True,False,True,False,4.073767438875329,0.0,0.0,0.0,0.0,1,0.9048725876002318,1.0086377485315825,False,False,False,False,-0.06884937893559973,-0.02558370848620216,False,False,False,False,116444484,134216153.202394,False,False,False,False,7255590.745043132,False,False,False,False
2023-07-27 00:00:00+00:00,52.64,53.96,52.03,53.2,11333828,,,,,,,,,,,,,,,52.654020926156015,52.56671291434309,51.56121928462115,51.07770933157721,50.29011411990642,48.04174359106046,47.54913496578234,46.68511723701736,46.04868634108581,,,,51.07770933157721,50.29011411990642,48.04174359106046,,49.60827319017221,"rgba(0, 255, 0, 1.0)",1.0419329230888597,49.433155977813215,3.0777835608456874,47.31322762707928,1.5930233246204253,False,True,False,True,False,4.882968979951986,0.0,0.0,0.0,0.0,1,0.9047916103195862,0.9880035247825362,False,False,False,False,0.08753027977145242,0.03097328564262513,False,False,False,False,127778312,133963688.84151581,False,False,False,False,7415521.61778654,False,False,False,False
2023-07-28 00:00:00+00:00,51.69,53.11,51.16,53.05,10509430,,,,,,,,,,,,,,,52.63003816825756,52.555063613170276,51.56662121805652,51.08805117240728,50.30599485145057,48.067323417322655,47.575882995286754,46.71338582688239,46.078268835475384,,,,51.08805117240728,50.30599485145057,48.067323417322655,,49.62007001092327,"rgba(0, 255, 0, 1.0)",1.0258062616726251,49.422461282319574,2.2104941277928014,44.57470985052435,-0.6584047389769125,False,True,False,True,False,1.3639277481197922,0.0,0.0,0.0,0.0,1,0.8890111477415628,1.0081781259558844,False,False,False,False,-0.06485300010847929,-0.01693985723292708,False,False,False,False,117268882,133308990.53400539,False,False,False,False,7536851.3582655,False,False,False,False
2023-07-31 00:00:00+00:00,51.85,52.27,51.6,51.87,6513695,,,,,,,,,,,,,,,52.614277116979075,52.54709185866113,51.56927633869449,51.093783496546614,50.31522782094666,48.08269159458375,47.59200227393809,46.7304922217062,46.09621016192118,,,,51.093783496546614,50.31522782094666,48.08269159458375,,49.62678365377525,"rgba(0, 255, 0, 1.0)",1.0157498805415137,49.422407526182496,2.3899510305857126,43.45340284498458,-1.8351628917196336,False,True,False,True,False,1.9172211758211013,0.0,0.0,0.0,0.0,1,0.9079816521642029,1.0254473143956635,False,False,False,False,-0.10046390161458472,-0.058701879423755904,False,False,False,False,123782577,132935405.68953459,False,False,False,False,7496727.579509989,False,False,False,False
2023-08-01 00:00:00+00:00,51.89,51.965,51.405,51.57,4859642,,,,,,,,,,,,,,,52.6005058935241,52.539877249827036,51.57034233055083,51.09721127132061,50.32139010566584,48.09362081662043,47.603525761271946,46.74280559402124,46.109172448021454,,,,51.09721127132061,50.32139010566584,48.09362081662043,,49.63093905231372,"rgba(0, 255, 0, 1.0)",1.0114911835575704,49.42202171091284,2.4399404851032944,42.8910789245606,-2.5200074005352135,False,True,False,True,False,2.0570388967426787,0.0,0.0,0.0,0.0,1,0.8966995175033365,1.0220288813605718,False,False,False,False,-0.14534853938756995,-0.10202520940566293,False,False,False,False,128642219,132767045.42719992,False,False,False,False,7393312.458744892,False,False,False,False
2023-08-02 00:00:00+00:00,50.62,51.84,50.555,51.73,8031733,,,,,,,,,,,,,,,52.55941277751774,52.517161475686194,51.56498213396724,51.096425964807956,50.32619738658061,48.10787751929662,47.61902251433652,46.7600048537503,46.12764281463418,,,,51.096425964807956,50.32619738658061,48.10787751929662,,49.630969715619706,"rgba(38, 166, 154, 1.0)",1.031481921778193,49.4093617778429,1.1736882601587915,39.06111151169606,-6.243364428569215,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8799792806337096,1.0274784278549136,False,False,False,False,-0.23475530600430936,-0.16839025770498614,False,False,False,False,120610486,132290317.6065254,False,False,False,False,7418348.558401955,False,False,False,False
2023-08-03 00:00:00+00:00,50.88,51.235,50.46,50.54,6174920,,,,,,,,,,,,,,,52.52638329357417,52.49849923677243,51.55986837032141,51.09487718766302,50.32905888926986,48.11819360880194,47.630329053753314,46.77268020680729,46.141324454987085,,,,51.09487718766302,50.32905888926986,48.11819360880194,,49.63013492243894,"rgba(38, 166, 154, 1.0)",1.0447545856058362,49.4007119596135,1.4159191649096086,37.71809886840367,-7.530855586003106,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8696977575015516,1.0482212643196187,False,False,False,False,-0.30121558990520186,-0.234802923805094,False,False,False,False,126785406,132074438.719995,False,False,False,False,7369586.654150898,False,False,False,False
2023-08-04 00:00:00+00:00,50.72,51.405,50.65,50.8,6327421,,,,,,,,,,,,,,,52.495143233540816,52.48056651001904,51.555195243766605,51.093752354239314,50.33232464595878,48.12893974526856,47.64207083507609,46.785798136651984,46.15545912272161,,,,51.093752354239314,50.33232464595878,48.12893974526856,,49.62991664747142,"rgba(38, 166, 154, 1.0)",1.0598291550236365,49.394784263082386,1.2504050588116327,36.418839271948315,-8.815260449396376,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9188547358932913,1.035534908714286,False,False,False,False,-0.26674784944386626,-0.2507753866244801,False,False,False,False,120457985,131618891.51528932,False,False,False,False,7328717.412811647,False,False,False,False
2023-08-07 00:00:00+00:00,50.73,51.239,50.39,50.92,8710369,,,,,,,,,,,,,,,52.45045316862459,52.454396605595086,51.547482595876446,51.090975500608955,50.33572395405115,48.142872040610904,47.65742142604828,46.80312092497602,46.17421916270552,,,,51.090975500608955,50.33572395405115,48.142872040610904,,49.628518375455215,"rgba(38, 166, 154, 1.0)",1.0776798902949902,49.3865252426147,1.2466361945545341,35.60500130076329,-9.683348921652176,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9160511140920891,1.011672270517935,False,False,False,False,-0.30760847875841696,-0.27919193269144854,False,False,False,False,129168354,131522792.00488582,False,False,False,False,7382899.827995504,False,False,False,False
2023-08-08 00:00:00+00:00,50.58,50.69,49.69,50.03,10957077,,,,,,,,,,,,,,50.32,52.3825969332165,52.41371439407509,51.5321864247219,51.08231358254345,50.33557723888652,48.157136459025615,47.67367346652276,46.82217360673487,46.195238921739836,,,,51.08231358254345,50.33557723888652,48.157136459025615,,49.69146110274666,"rgba(38, 166, 154, 0.5)",1.098847061635576,49.61227774603738,0.8806705571221315,34.635798868207566,-10.740337604393645,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.898566551133249,1.0149992014813598,True,False,False,False,-0.34282825441539394,-0.31101009355342124,False,False,False,False,118211277,131000771.80861579,False,False,False,False,7523063.638662348,False,False,False,False
2023-08-09 00:00:00+00:00,51.06,51.43,50.66,50.67,5878381,,,,,,,,,,,,,,50.57489167743462,52.36020862682883,52.399910631935825,51.5289842015354,51.082119979681565,50.339135706004676,48.167269438985926,47.68469375772941,46.83442592923377,46.20840852077617,,,,51.082119979681565,50.339135706004676,48.167269438985926,,49.71800484701462,"rgba(38, 166, 154, 1.0)",1.0996686642673081,49.624290639112864,1.3055835885291216,36.616147047155714,-10.740337604393645,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9262920005714805,0.996428246723728,False,False,False,False,-0.1974456147944019,-0.2542278541739116,False,False,False,False,124089658,130729747.73768967,False,False,False,False,7458566.280283432,False,False,False,False
2023-08-10 00:00:00+00:00,50.86,51.54,50.83,51.1,4508141,,,,,,,,,,,,,,50.680875321605015,52.34388140076032,52.389717786538185,51.52669220719572,51.08209503741454,50.341942250339635,48.175063915450856,47.69316320394164,46.84383338526493,46.21851536303563,,,,51.08209503741454,50.341942250339635,48.175063915450856,,49.72957798715465,"rgba(38, 166, 154, 1.0)",1.1074164886254647,49.62944996961745,1.1111899118550441,37.2475647765601,-10.740337604393645,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9408048789011988,0.9854742599517701,False,False,False,False,-0.17455215780421482,-0.21439000598906321,False,False,False,False,119581517,130292562.21856458,False,False,False,False,7342863.328115455,False,False,False,False
2023-08-11 00:00:00+00:00,51.03,51.135,50.77,50.82,4816559,,,,,,,,,,,,,,50.735642730254156,52.325571495165626,52.378197038933735,51.52373943797803,51.08159045176777,50.34451912334703,48.183064962668,47.70190383642756,46.85360601677758,46.229049752830136,,,,51.08159045176777,50.34451912334703,48.183064962668,,49.73568848461496,"rgba(38, 166, 154, 1.0)",1.1087281407497351,49.6314560460263,1.2613948384389235,38.600121618767744,-10.740337604393645,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9448138507119126,0.9991008366714771,False,False,False,False,-0.2126830782872182,-0.21353654213814072,False,False,False,False,124398076,130061405.89626794,False,False,False,False,7243792.5701501435,False,False,False,False
2023-08-14 00:00:00+00:00,51.33,51.67,50.97,51.08,4907521,,,,,,,,,,,,,,50.82847567011148,52.3120637674493,52.36949622410737,51.52264592323288,51.08278232553161,50.348540793145624,48.19217065366517,47.71169455538286,46.86434467900209,46.240511457459355,,,,51.08278232553161,50.348540793145624,48.19217065366517,,49.74727260490878,"rgba(0, 255, 255, 0.75)",1.1053579258070296,49.63820498707409,1.5305404461552277,41.088094639662835,-13.374061099684269,False,True,False,True,True,0.29271844687993465,0.0,0.0,0.0,0.0,0,0.92904008952907,0.9891698705799532,False,False,False,False,-0.15264684043063056,-0.18309169128438563,False,False,False,False,129305597,130031766.33170842,False,False,False,False,7152174.077203079,False,False,False,False
