date,Open,High,Low,Close,Volume,aVWAP_peak_411,aVWAP_peak_410,aVWAP_peak_409,aVWAP_peak_366,aVWAP_peak_330,aVWAP_peak_291,aVWAP_peak_234,aVWAP_valley_432,aVWAP_valley_382,aVWAP_valley_345,aVWAP_valley_317,aVWAP_valley_281,aVWAP_valley_241,aVWAP_valley_147,aVWAP_valley_95,aVWAP_valley_59,aVWAP_OB_bull_382,aVWAP_OB_bear_234,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-07-15 17:00:00+00:00,17.89,17.89,17.89,17.89,0.0,,,,,,,,,,,,,,17.16080808080808,17.056968886246533,16.23794957907935,,,,16.81857551537799,#000000,1.6808076994476562,16.601040408858303,0.7668691615139989,49.47112433234376,-6.749477284908636,False,True,False,False,True,4.4244248954045275,0.0,0.0,0.0,0.0,0,0.8853626943005183,0.8609132124352331,False,False,False,False,0.14251319109990926,0.09085019104456214,False,False,False,False,746.0,717.4545547400379,False,False,False,False,54.60892468435424,False,False,False,False
2024-07-16 17:00:00+00:00,17.785,18.34,17.785,18.34,6.0,,,,,,,,,,,,,,17.190049019607844,17.060871840442342,16.241034960658084,,,,16.83065194023609,"rgba(38, 166, 154, 0.5)",1.6851528869073722,16.60609336673827,1.028931349038502,54.04165141204308,-2.7792363340495214,False,False,True,False,True,5.958789045798611,0.0,0.0,0.0,0.0,0,0.8840474461389494,0.857984346001775,False,False,False,False,0.158270531508587,0.12456036127657458,False,False,False,False,752.0,717.9901430386419,False,False,False,False,53.85529794506193,False,False,False,False
2024-07-17 17:00:00+00:00,17.71,17.71,16.38,16.5,579.0,,,,,,,,,,,,,,16.948454661558113,17.010419791207177,16.324691974305395,,,,16.76118880902356,#000000,1.6851528869073722,16.52793656797423,-0.01657806136836617,50.34964016516653,-2.7792363340495214,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8580058052875188,0.8619282968541617,False,False,False,False,0.06618577901054115,0.09537307014355786,False,False,False,False,173.0,709.5406834566475,False,False,False,False,61.997076271495075,False,False,False,False
2024-07-18 17:00:00+00:00,16.42,16.555,16.42,16.555,12.0,,,,,,,,,,,,,,16.941836477987422,17.00778484715519,16.32520683800262,,,,16.758276054381746,"rgba(239, 83, 80, 1.0)",1.6820562089567903,16.525682112658316,0.01742979050614868,48.0906875170931,-2.7792363340495214,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8621719314788623,0.877966368065378,False,False,False,False,0.016300491647507926,0.05583678089553289,False,False,False,False,185.0,701.4082697596452,False,False,False,False,61.22192780216957,False,False,False,False
2024-07-19 17:00:00+00:00,15.92,15.92,15.92,15.92,0.0,,,,,,,,,,,,,,16.941836477987422,17.00778484715519,16.32520683800262,,,,16.758276054381746,"rgba(239, 83, 80, 1.0)",1.6812198140228605,16.525682112658316,-0.360263487026736,44.82038294455205,2.5430148216161044,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8599071816251082,0.8871234169747501,False,False,False,False,-0.034397867365842855,0.01071945676484502,False,False,False,False,185.0,693.4019399959299,False,False,False,False,60.27275062694213,False,False,False,False
2024-07-22 17:00:00+00:00,16.545,17.93,16.545,17.81,63.0,,,,,,,,,,,,,,16.97755827505828,17.019097637347002,16.341066484101628,,,,16.779240798835634,#000000,1.6799261968988475,16.538659915105477,0.7567832963385073,48.588812251717314,2.5430148216161044,False,True,False,False,True,3.5452238042238307,0.0,0.0,0.0,0.0,0,0.8629789198338207,0.8719033697491921,False,False,False,False,0.08347480228789056,0.04709712952636779,False,False,False,False,248.0,686.4964835618845,False,False,False,False,60.315033562958526,False,False,False,False
2024-07-23 17:00:00+00:00,18.32,18.49,18.32,18.49,10.0,,,,,,,,,,,,,,16.99432987711214,17.025110544217693,16.345830297510624,,,,16.78842357294682,"rgba(38, 166, 154, 0.5)",1.6833957877986911,16.54479878391443,1.1555222070676732,52.63336214277028,-5.47764144716777,False,False,True,False,True,5.604023470365465,0.0,0.0,0.0,0.0,0,0.8744370658728343,0.8710022135714832,False,False,False,False,0.1897973973421364,0.1184472634342521,False,False,False,False,258.0,679.8531272275917,False,False,False,False,59.534955523222735,False,False,False,False
2024-07-24 17:00:00+00:00,18.79,19.25,18.54,18.8,601.0,,,,,,,,,,,,,,17.758980031767646,17.3992290326222,16.648858401762467,,,,17.269022488717436,"rgba(38, 166, 154, 1.0)",1.677212447662666,16.905774521458195,1.1293891129782427,55.9973675371004,-2.2570255453720023,True,False,True,False,True,6.521851967582688,0.0,0.0,0.0,0.0,0,0.8782162529238663,0.8595035086395532,False,False,False,False,0.23557580013810397,0.17701153178617804,False,False,False,False,859.0,682.630598123288,False,False,False,False,67.92976241433556,False,False,False,False
2024-07-25 17:00:00+00:00,19.705,19.75,19.705,19.75,17.0,,,,,,,,,,,,,,17.781585912965458,17.412598765432104,16.659330339321357,,,,17.284505005906308,"rgba(38, 166, 154, 1.0)",1.695952832188739,16.91821004911709,1.6697339083589366,60.097796995672994,1.6717674154202484,True,False,True,False,True,9.241513695032374,0.0,0.0,0.0,0.0,0,0.8874607681960842,0.8538335076969061,False,False,False,False,0.31575445634438803,0.24638299406528302,False,False,False,False,876.0,685.6285733461827,False,False,False,False,67.14015369473346,False,False,False,False
2024-07-26 17:00:00+00:00,19.35,20.34,19.35,20.33,217.0,,,,,,,,,,,,,,18.065110589156394,17.58922654534045,16.798295708181875,,,,17.48421094755957,"rgba(38, 166, 154, 1.0)",1.7129809826284823,17.08143382548391,1.8964403034593702,63.81555211041451,5.244940843318304,True,False,True,False,True,10.82924976999016,0.0,0.0,0.0,0.0,0,0.8820444641406309,0.8468129108501365,False,False,False,False,0.3273714789902818,0.2868772365277824,False,False,False,False,1093.0,691.944409418335,False,False,False,False,69.46356216458256,False,False,False,False
2024-07-29 17:00:00+00:00,20.32,20.64,20.32,20.59,1027.0,,,,,,,,,,,,,,18.987362637362637,18.302677187153932,17.408907632448567,,,,18.232982485655047,"rgba(38, 166, 154, 1.0)",1.7275297079621772,17.742090261410915,1.6485445810066712,66.72395185087034,8.112792780832578,True,False,True,False,True,11.53024107703098,0.0,0.0,0.0,0.0,0,0.9015000369467228,0.8392817557082685,False,False,False,False,0.3428282450042426,0.3148527407660125,False,False,False,False,2120.0,714.0848061715391,False,False,False,False,84.30908833257352,False,False,False,False
2024-07-30 17:00:00+00:00,20.59,20.59,20.21,20.21,205.0,,,,,,,,,,,,,,19.08160704145372,18.397035151240853,17.501830778758322,,,,18.326824323817632,"rgba(38, 166, 154, 1.0)",1.7335429845490626,17.832782032941033,1.3713060410078848,67.00184846127468,8.681395499115403,True,False,True,False,True,10.143136096315104,0.0,0.0,0.0,0.0,0,0.9011370348493798,0.8386001181334908,False,False,False,False,0.33531784240282175,0.3250852915844171,False,False,False,False,1915.0,732.7036463859338,False,False,False,False,86.1802652576499,False,False,False,False
2024-07-31 17:00:00+00:00,20.21,21.19,20.21,21.14,83.0,,,,,,,,,,,,,,19.130149105367792,18.442197171627424,17.544267553245692,,,,18.372204610080303,"rgba(38, 166, 154, 1.0)",1.759520952413461,18.145751982807315,1.701740472647172,68.90712111283278,10.915010913046302,True,False,True,False,True,12.63959057628502,0.0,0.0,0.0,0.0,0,0.9061926100051422,0.830603099977962,False,False,False,False,0.34282824526017025,0.3339567684222937,False,False,False,False,1998.0,752.3206441163844,False,False,False,False,86.1309588195468,False,False,False,False
2024-08-01 17:00:00+00:00,21.14,21.14,18.635,18.66,8.0,,,,,,,,,,,,,,19.131069618858778,18.444035107169253,17.546629770992364,,,,18.373911499006798,"rgba(38, 166, 154, 0.75)",1.746350758860591,18.136582966206365,0.2997204491353953,62.347463334256815,10.915010913046302,True,False,True,False,False,4.330550888112082,0.0,0.0,0.0,0.0,0,0.8943008141694044,0.8269532923868018,False,False,False,False,0.2700963155039668,0.3020265419631303,False,False,False,False,1990.0,771.5094713393862,False,False,False,False,84.9196261246701,False,False,False,False
2024-08-02 17:00:00+00:00,18.66,18.66,17.61,17.62,44.0,,,,,,,,,,,,,,19.11433333333333,18.439390645586297,17.549410322515417,,,,18.36771143381168,"rgba(38, 166, 154, 0.75)",1.7273941422045265,18.052748110713633,-0.2505207700666117,55.80435906036289,14.332922482663392,True,False,True,False,False,1.2375844766065356,0.0,0.0,0.0,0.0,0,0.8767956974028732,0.8678083645884933,False,False,False,False,0.12133358310633012,0.2116800625347302,False,False,False,False,1946.0,789.7186268224964,False,False,False,False,84.28521331653567,False,False,False,False
2024-08-05 17:00:00+00:00,17.89,18.06,17.63,18.06,212.0,,,,,,,,,,,,,,19.03697034328661,18.41613897048538,17.56084998530708,,,,18.337986433026355,#000000,1.7055310446145893,17.936648233489173,0.07232455070244738,52.572932446189405,11.34609517417777,True,False,False,False,False,2.458579933910876,0.0,0.0,0.0,0.0,0,0.8740301876146143,0.8794611369727747,False,False,False,False,0.09738955371096214,0.15453480812284617,False,False,False,False,2158.0,810.9322915229228,False,False,False,False,86.2652875286824,False,False,False,False
2024-08-06 17:00:00+00:00,17.695,17.695,17.62,17.62,59.0,,,,,,,,,,,,,,19.012389005287837,18.40670949913644,17.561573197378003,,,,18.326890567267426,"rgba(239, 83, 80, 0.5)",1.6730280364688448,17.918118556313324,-0.17819101044029315,49.45869829261261,8.348901482479356,False,False,False,True,False,1.1719667090254084,0.0,0.0,0.0,0.0,0,0.8738795963017858,0.8793845719528548,False,False,False,False,0.08196924119125415,0.11825202465705016,False,False,False,False,2099.0,830.9023335148155,False,False,False,False,85.84256989257881,False,False,False,False
2024-08-07 17:00:00+00:00,17.89,17.89,17.89,17.89,0.0,,,,,,,,,,,,,,19.012389005287837,18.40670949913644,17.561573197378003,,,,18.326890567267426,"rgba(239, 83, 80, 0.5)",1.6351891865089074,17.918118556313324,-0.017195904024632152,48.16471156394903,6.903611194689624,False,False,False,True,False,1.9319274261095032,0.0,0.0,0.0,0.0,0,0.8723284192706499,0.8809339070325175,False,False,False,False,0.10109703415398176,0.10967452940551596,False,False,False,False,2099.0,850.5627624525703,False,False,False,False,84.51167733610471,False,False,False,False
2024-08-08 17:00:00+00:00,17.89,17.89,16.9,16.9,4.0,,,,,,,,,,,,,,19.01025759840558,18.40573479671429,17.561380113553643,,,,18.325790836224503,"rgba(239, 83, 80, 1.0)",1.5909259358415524,17.85917062677802,-0.6029008674565665,45.08906710615678,3.6891409196062455,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8568541361767371,0.8823611401491392,False,False,False,False,0.060444327393638336,0.08505942839957714,False,False,False,False,2095.0,869.856363034701,False,False,False,False,83.26343427663022,False,False,False,False
2024-08-09 17:00:00+00:00,16.9,19.19,16.9,19.19,12.0,,,,,,,,,,,,,,19.00817148247443,18.405786683192176,17.562889114954217,,,,18.32561576020694,#000000,1.5635582888151334,17.97214280060915,0.7789010541549727,48.63334446596413,3.6891409196062455,False,False,False,False,False,5.189660136640988,0.0,0.0,0.0,0.0,0,0.8686031376310202,0.8665479208056449,False,False,False,False,0.11388911984907699,0.09947427412432706,False,False,False,False,2107.0,889.0368845380389,False,False,False,False,82.15857483048092,False,False,False,False
2024-08-12 17:00:00+00:00,20.095,21.11,20.095,21.09,142.0,,,,,,,,,,,,,,19.07946889587501,18.473016924208974,17.627633489961553,,,,18.393373103348512,"rgba(38, 166, 154, 1.0)",1.5685005693451375,18.414192800440517,1.705965080189072,54.00975413809373,-4.658479706633003,True,False,True,False,True,9.64331314886595,0.0,0.0,0.0,0.0,0,0.9023476690522375,0.8470336432345664,False,False,False,False,0.3339278841436295,0.2167010791339783,False,False,False,False,2249.0,910.1215840025654,False,False,False,False,83.08634886411687,False,False,False,False
2024-08-13 17:00:00+00:00,21.115,21.51,21.115,21.51,4.0,,,,,,,,,,,,,,19.082093919497574,18.475347236147314,17.629768511930173,,,,18.395736555858353,"rgba(38, 166, 154, 1.0)",1.5895545639303155,18.420366419674096,1.943710301259814,58.16161466948323,-0.6688894879699205,True,False,True,False,True,10.570465771165466,0.0,0.0,0.0,0.0,0,0.9151584471506428,0.8488864966695822,False,False,False,False,0.3428282459045339,0.27976466251925614,False,False,False,False,2253.0,930.9414044056265,False,False,False,False,81.86020392048715,False,False,False,False
2024-08-14 17:00:00+00:00,21.765,21.765,21.6,21.6,1.0,,,,,,,,,,,,,,19.08282819634703,18.475984696605185,17.630341254031492,,,,18.396384715661238,"rgba(38, 166, 154, 1.0)",1.608607987564913,18.422220750198594,1.975483942866579,61.058239411860356,2.187439946322712,True,False,True,False,True,10.76970198640478,0.0,0.0,0.0,0.0,0,0.9203879571630634,0.8429312318986999,False,False,False,False,0.34282824625162867,0.3112964543854424,False,False,False,False,2254.0,951.4539407714307,False,False,False,False,80.60655734807649,False,False,False,False
2024-08-15 17:00:00+00:00,21.6,23.36,21.6,23.06,310.0,,,,,,,,,,,,,,19.37466264639049,18.72158267270668,17.84338670845825,,,,18.64654400918514,"rgba(38, 166, 154, 1.0)",1.6686001091706497,18.90834084588026,2.488109122912171,64.90813368725037,5.981387775621151,True,False,True,False,True,13.897416704303016,0.0,0.0,0.0,0.0,0,0.9215737877491941,0.8220935587867623,False,False,False,False,0.34282824691126407,0.3270623506483532,False,False,False,False,2564.0,976.4546548679975,False,False,False,False,84.16304483105205,False,False,False,False
2024-08-16 17:00:00+00:00,23.74,24.4,23.74,24.375,196.0,,,,,,,,,,,,,,19.609129675810475,18.916015956801356,18.008019423059903,,,,18.844388351890576,"rgba(38, 166, 154, 1.0)",1.767807829636044,19.199925674463,2.9273964278133353,68.84096644434788,9.842201367975477,True,False,True,False,True,16.51487309501171,0.0,0.0,0.0,0.0,0,0.9442746602509916,0.8116912673125689,False,False,False,False,0.34282824795241307,0.33494529930038314,False,False,False,False,2760.0,1004.1065206839976,False,False,False,False,85.89695111274116,False,False,False,False
2024-08-19 17:00:00+00:00,24.79,24.79,24.79,24.79,0.0,,,,,,,,,,,,,,19.609129675810475,18.916015956801356,18.008019423059903,,,,18.844388351890576,"rgba(38, 166, 154, 1.0)",1.883784617860137,19.199925674463,2.96746999234285,71.85453211978057,12.86826881348415,True,False,True,False,True,17.31068699113554,0.0,0.0,0.0,0.0,0,0.9527874789807272,0.8095977234510412,False,False,False,False,0.34282824832070063,0.3388867738105419,False,False,False,False,2760.0,1031.329675402075,False,False,False,False,84.56521543657463,False,False,False,False
2024-08-20 17:00:00+00:00,25.1,25.14,24.2,25.14,552.0,,,,,,,,,,,,,,20.240449364313896,19.455658562134744,18.47350214362272,,,,19.38987002335712,"rgba(38, 166, 154, 1.0)",1.9991683000417608,19.837486473894508,2.65235974679807,74.20033308261371,15.346941345134468,True,False,True,False,True,17.978414460364124,0.0,0.0,0.0,0.0,0,0.9457661806088514,0.8072397032489127,False,False,False,False,0.33553209581874793,0.33720943481464494,False,False,False,False,3312.0,1066.6889052408026,False,False,False,False,91.81226636003859,False,False,False,False
2024-08-21 17:00:00+00:00,25.37,25.37,25.37,25.37,0.0,,,,,,,,,,,,,,20.240449364313896,19.455658562134744,18.47350214362272,,,,19.38987002335712,"rgba(38, 166, 154, 1.0)",2.1116088866288805,19.837486473894508,2.620046525253066,75.99402805072981,17.400440289981105,True,False,True,False,True,18.41757082371299,0.0,0.0,0.0,0.0,0,0.9577681085231637,0.810340414640389,False,False,False,False,0.3428282485983304,0.34001884170648766,False,False,False,False,3312.0,1101.4999299657513,False,False,False,False,90.38882036996047,False,False,False,False
2024-08-22 17:00:00+00:00,25.0,25.0,24.15,24.25,116.0,,,,,,,,,,,,,,20.345246544107166,19.549991074326513,18.558262822075914,,,,19.484500146836535,"rgba(38, 166, 154, 1.0)",2.173833244058279,19.92799809679431,1.988193857564275,73.16344273135023,17.400440289981105,True,False,True,False,True,14.97436646647806,0.0,0.0,0.0,0.0,0,0.9474084399949311,0.8147256368014193,False,False,False,False,0.2972462005742617,0.31863252114037466,False,False,False,False,3196.0,1133.972799268608,False,False,False,False,90.78589292236418,False,False,False,False
2024-08-23 17:00:00+00:00,28.79,29.45,28.79,29.45,158.0,,,,,,,,,,,,,,20.635525916735592,19.79199129746835,18.759953548644337,,,,19.729156920949425,"rgba(38, 166, 154, 1.0)",2.470308581227546,20.231341982230315,3.731783991613205,76.06668733663514,17.889653863547167,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.946223709369025,0.8135755258126194,False,False,False,False,0.3428282499217938,0.33073038553108425,False,False,False,False,3354.0,1168.3918256365366,False,False,False,False,91.82797210186241,False,False,False,False
2024-08-26 17:00:00+00:00,30.24,30.24,28.745,28.745,100.0,,,,,,,,,,,,,,20.809914235548348,19.93920846313603,18.883870567375883,,,,19.877664422020086,"rgba(38, 166, 154, 1.0)",2.7007790284213042,21.038053162694922,2.853601407668678,76.27776379551185,18.528044664458875,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9415908423833285,0.8075726445553271,False,False,False,False,0.3428282500211036,0.33677931777609393,False,False,False,False,3254.0,1200.726836091784,False,False,False,False,91.95467020881028,False,False,False,False
2024-08-27 17:00:00+00:00,29.21,29.21,28.395,28.57,349.0,,,,,,,,,,,,,,21.33259444970041,20.392191362584327,19.27376206152798,,,,20.332849291270904,"rgba(38, 166, 154, 1.0)",2.8964229056974067,21.471129300514644,2.4509095980153752,75.97517769237501,18.778669895152888,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9382163011228114,0.8216301122811098,False,False,False,False,0.31279900110718395,0.32478915944163894,False,False,False,False,2905.0,1227.1496758422988,False,False,False,False,95.93986912030161,False,False,False,False
2024-08-28 17:00:00+00:00,26.61,27.96,26.61,27.895,230.0,,,,,,,,,,,,,,21.589316107585372,20.625383626232317,19.482784231294023,,,,20.56582798837057,"rgba(38, 166, 154, 1.0)",3.0590910517771484,21.64842391054183,2.04197128615354,74.01545681996288,18.778669895152888,True,False,True,False,True,19.523405872832107,0.0,0.0,0.0,0.0,0,0.9242484741315384,0.8322970737550625,False,False,False,False,0.24855490447507675,0.28667203195835783,False,False,False,False,2675.0,1249.596967689705,False,False,False,False,98.01832076184732,False,False,False,False
2024-08-29 17:00:00+00:00,28.09,28.09,27.375,27.8,2479.0,,,,,,,,,,,,,,23.501341422733717,22.490156678624185,21.26319948486427,,,,22.418232528740727,"rgba(38, 166, 154, 0.75)",3.205645039164048,23.180662840009386,1.4410008293354968,72.45294085348854,18.778669895152888,True,False,True,False,False,19.25813862880802,0.0,0.0,0.0,0.0,0,0.9335181622722645,0.8303722982912752,False,False,False,False,0.26727002072338696,0.2769710263408724,False,False,False,False,196.0,1233.2621309813374,False,False,False,False,134.93276540119854,False,False,False,False
2024-08-30 17:00:00+00:00,27.655,27.655,27.655,27.655,0.0,,,,,,,,,,,,,,23.501341422733717,22.490156678624185,21.26319948486427,,,,22.418232528740727,"rgba(38, 166, 154, 0.75)",3.336307512778127,23.180662840009386,1.3411045423282508,70.98447183707876,18.778669895152888,True,False,True,False,False,18.847946465571944,0.0,0.0,0.0,0.0,0,0.9413136195621269,0.8328120557293147,False,False,False,False,0.26401607792555654,0.27049355213321447,False,False,False,False,196.0,1217.18054755527,False,False,False,False,132.84078454226523,False,False,False,False
2024-09-02 17:00:00+00:00,27.655,27.655,27.655,27.655,0.0,,,,,,,,,,,,,,23.501341422733717,22.490156678624185,21.26319948486427,,,,22.418232528740727,"rgba(38, 166, 154, 0.75)",3.461295078669482,23.180662840009386,1.292677179580582,70.00549249280557,18.778669895152888,True,False,True,False,False,18.847946465571944,0.0,0.0,0.0,0.0,0,0.9466216602780481,0.8288231592196349,False,False,False,False,0.25654141525551666,0.26351748369436556,False,False,False,False,196.0,1201.3482910040257,False,False,False,False,130.7812374950983,False,False,False,False
2024-09-03 17:00:00+00:00,28.38,29.375,28.38,29.025,404.0,,,,,,,,,,,,,,23.762335873620703,22.75329673480402,21.522890874014426,,,,22.679507827479714,"rgba(38, 166, 154, 0.75)",3.619929162862734,23.41381191032479,1.550082290902548,71.27951913781106,18.778669895152888,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,0.9464214085152716,0.8256833419288292,False,False,False,False,0.3130436644238549,0.28828057405911023,False,False,False,False,600.0,1192.0250616861338,False,False,False,False,135.01718730137586,False,False,False,False
2024-09-04 17:00:00+00:00,29.16,29.635,29.16,29.635,151.0,,,,,,,,,,,,,,23.863267438686783,22.85448569719924,21.622370717026975,,,,22.780041284304332,"rgba(38, 166, 154, 1.0)",3.7885758728239947,23.505752274113963,1.6178236708553269,72.85370735230524,18.778669895152888,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9537764523713943,0.8276653093995524,False,False,False,False,0.3381901717695195,0.31323537291431486,False,False,False,False,751.0,1185.1874638305349,False,False,False,False,135.26498284709098,False,False,False,False
2024-09-05 17:00:00+00:00,29.38,29.38,29.375,29.375,100.0,,,,,,,,,,,,,,23.927013527575436,22.91885144248166,21.686071497028944,,,,22.843978822362015,"rgba(38, 166, 154, 1.0)",3.930406190181845,23.563663811983012,1.4785586798976924,72.93254076876048,18.778669895152888,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9528143296040812,0.8396035012463045,False,False,False,False,0.3372155241930719,0.3252254485536934,False,False,False,False,651.0,1176.9054876471157,False,False,False,False,134.71823892698103,False,False,False,False
2024-09-06 17:00:00+00:00,27.46,27.5,27.335,27.5,8.0,,,,,,,,,,,,,,23.930264525817254,22.922422016237714,21.689853733957257,,,,22.84751342533741,"rgba(38, 166, 154, 0.75)",4.010774281025209,23.56635610601813,0.9807692027426625,67.207885081197,22.006011413480806,True,False,True,False,False,16.076333039971146,0.0,0.0,0.0,0.0,0,0.9393991220568956,0.8477851889858047,False,False,False,False,0.24433807734120563,0.2847817629474495,False,False,False,False,643.0,1168.6278831874704,False,False,False,False,132.75361506764798,False,False,False,False
2024-09-09 17:00:00+00:00,28.54,28.59,28.54,28.59,1.0,,,,,,,,,,,,,,23.930800800800796,22.922979195424965,21.69041878728178,,,,22.84806626116918,"rgba(38, 166, 154, 0.75)",4.1128356792272,23.56682990777036,1.2213398453043698,65.3713949145514,20.259345753768045,True,False,True,False,False,17.936315022828705,0.0,0.0,0.0,0.0,0,0.9552605984324049,0.8466731506379082,False,False,False,False,0.298115821951656,0.29144879244955274,False,False,False,False,644.0,1160.4941175566569,False,False,False,False,130.7109233611728,False,False,False,False
2024-09-10 17:00:00+00:00,27.835,28.07,27.8,27.85,1181.0,,,,,,,,,,,,,,24.40803401429684,23.442782684212073,22.239800568734562,,,,23.363539089081158,"rgba(38, 166, 154, 0.5)",4.197782884350271,23.982996926960677,0.9212013054452803,62.2343063407921,17.297935688253034,False,False,True,False,False,15.947524688250635,0.0,0.0,0.0,0.0,0,0.9602266224104388,0.8435962000686735,False,False,False,False,0.26840204780759325,0.279925420128573,False,False,False,False,-537.0,1134.1763792999645,False,False,False,False,146.99447493696857,False,False,False,False
2024-09-11 17:00:00+00:00,26.85,26.93,26.76,26.93,19.0,,,,,,,,,,,,,,24.412785554879278,23.448529506847702,22.246379340407508,,,,23.36923146737816,"rgba(38, 166, 154, 0.5)",4.257415223746366,23.986962596410514,0.691273284121844,57.99575441436205,13.393128025843893,False,True,True,False,False,13.54376219105782,0.0,0.0,0.0,0.0,0,0.9589658714758592,0.8508731879922382,False,False,False,False,0.21803493823244385,0.24898017918050844,False,False,False,False,-556.0,1107.9720943495774,False,False,False,False,145.0100644728295,False,False,False,False
2024-09-12 17:00:00+00:00,26.475,27.035,26.475,27.03,848.0,,,,,,,,,,,,,,24.60556821719907,23.684921657095977,22.52052155071445,,,,23.603670475003167,"rgba(38, 166, 154, 0.5)",4.313149351033912,24.331585943192113,0.6256249986245077,55.403619795529764,11.057908253408947,False,True,True,False,False,13.723393269147834,0.0,0.0,0.0,0.0,0,0.9462530538037612,0.850349411965229,False,False,False,False,0.21392770492294846,0.23145394205172845,False,False,False,False,292.0,1095.3213642046228,False,False,False,False,155.9091332406926,False,False,False,False
2024-09-13 17:00:00+00:00,27.39,28.15,27.39,28.14,96.0,,,,,,,,,,,,,,24.634787385052146,23.71780522545987,22.55652531527758,,,,23.636372641929867,"rgba(38, 166, 154, 0.5)",4.390696227292466,24.36382819678063,0.8600394123708157,56.126823796319755,11.057908253408947,False,True,True,False,False,15.687034083748781,0.0,0.0,0.0,0.0,0,0.9526751303559285,0.8523010655180231,False,False,False,False,0.26069770879455323,0.24607582542314083,False,False,False,False,388.0,1084.355141503776,False,False,False,False,154.98030946951906,False,False,False,False
2024-09-16 17:00:00+00:00,27.15,27.44,26.85,27.09,253.0,,,,,,,,,,,,,,24.691815468113973,23.786585985059943,22.635834305050643,,,,23.70474525274152,"rgba(38, 166, 154, 0.5)",4.446558417108302,24.414259707235964,0.6017553446434042,54.00182918634184,9.659364548436649,False,True,True,False,False,12.966070195516213,0.0,0.0,0.0,0.0,0,0.9357839291718033,0.8537487392132689,False,False,False,False,0.23177900636302362,0.23892741589308222,False,False,False,False,135.0,1069.6364571393763,False,False,False,False,156.4999945940226,False,False,False,False
2024-09-17 17:00:00+00:00,26.8,27.015,26.74,27.015,2.0,,,,,,,,,,,,,,24.692219107051336,23.78708622385243,22.636422399012414,,,,23.705242576638728,#000000,4.4963288208120185,24.41459042214453,0.5783406155303931,52.40608058985964,7.992199823203684,False,True,False,False,False,12.774119385526763,0.0,0.0,0.0,0.0,0,0.9327726316985853,0.8624197306359038,False,False,False,False,0.2195198804097369,0.22922364815140955,False,False,False,False,133.0,1055.114961679851,False,False,False,False,154.1046458406269,False,False,False,False
2024-09-18 17:00:00+00:00,27.09,27.18,26.85,26.85,28.0,,,,,,,,,,,,,,24.697947376334383,23.794154533640967,22.644709083441715,,,,23.71227033113902,#000000,4.537874166937079,24.419356527820273,0.5356348331316413,50.91521126669638,6.3812663406224885,False,True,False,False,False,12.346245672031387,0.0,0.0,0.0,0.0,0,0.9406585867825294,0.8579922250171507,False,False,False,False,0.2258129676102684,0.227518307880839,False,False,False,False,105.0,1040.3844971576827,False,False,False,False,152.1495350524001,False,False,False,False
2024-09-19 17:00:00+00:00,26.85,28.64,26.85,28.39,101.0,,,,,,,,,,,,,,24.727400917813934,23.827362930807684,22.681204282800817,,,,23.745322710474145,"rgba(38, 166, 154, 0.5)",4.603837436763387,24.44996600447375,0.8558151867100225,53.64675627427041,6.3812663406224885,False,True,True,False,True,15.125949135626993,0.0,0.0,0.0,0.0,0,0.942837853043772,0.8438168110723527,False,False,False,False,0.25953304147691136,0.24352567467887518,False,False,False,False,206.0,1027.4483034033,False,False,False,False,151.35651900507608,False,False,False,False
