date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_174,aVWAP_peak_169,aVWAP_peak_160,aVWAP_valley_189,aVWAP_valley_182,aVWAP_valley_176,aVWAP_valley_167,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_124,aVWAP_valley_86,aVWAP_valley_77,aVWAP_valley_69,aVWAP_valley_63,aVWAP_valley_39,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_11,aVWAP_OB_bull_141,aVWAP_OB_bull_86,aVWAP_OB_bear_174,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-27 00:00:00+00:00,11.33,11.7,10.92,11.47,8725004,,,,,,,,,,,,,,,,,10.01077564908165,8.84975549109208,8.652732728563466,8.216409382266967,,,,,8.932418312751041,#000000,,9.93291068168956,,69.59283747510466,15.509268760377893,False,False,True,False,True,19.90340960772957,0.0,0.0,0.0,0.0,0,1.1694373524643509,0.8190101007767162,False,False,False,False,0.23278790407524902,0.25556093890986553,False,False,False,False,113816494,100585182.24198928,False,False,False,False,10304058.454518417,False,False,False,False
2023-02-03 00:00:00+00:00,11.61,11.94,11.015,11.2,9526460,,,,,,,,,,,,,,,,,10.084409549703338,8.921895127542701,8.72315439525317,8.28277231578819,,,,,9.003057847071851,#000000,,9.995537500873255,,69.80069676782367,15.509268760377893,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.174259830884799,0.8302310828478814,False,False,False,False,0.3256424578070321,0.29060169835844885,False,False,False,False,123342954,102270943.11295304,False,False,False,False,10246458.568998534,False,False,False,False
2023-02-10 00:00:00+00:00,12.28,12.3699,11.115,11.55,12769141,,,,,,,,,,,,,,,,,10.197065730853245,9.026662548369641,8.825037100217154,8.37813589907828,,,,,9.10672531962958,#000000,,10.096847199059415,,70.96692020235437,16.72936776244471,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1689928921926407,0.7986345823461378,False,False,False,False,0.34282818016029126,0.31671493925937005,False,False,False,False,136112095,104777695.10458614,False,False,False,False,10433323.934257902,False,False,False,False
2023-02-17 00:00:00+00:00,9.54,12.42,9.08,12.34,32618227,,,,,,,,,,,,,,,,,10.217325254627767,9.134781776591538,8.9395332582765,8.501649870259962,,,,,9.19832253993894,#000000,,10.394128274110557,,64.52478417911585,18.90814808715386,False,False,True,False,False,6.092088332969894,0.0,0.0,0.0,0.0,0,1.0828424477651928,0.8589915782720122,False,False,False,False,-0.3391200255281913,-0.01120254313441063,False,False,False,False,103493868,104682596.80054273,False,False,False,False,12076650.087275835,False,False,False,False
2023-02-24 00:00:00+00:00,9.19,9.47,8.945,9.33,11065390,,,,,,,,,,,,,,,,,10.172714269154287,9.136590029320276,8.946058008789286,8.516239411048865,,,,,9.192900429578179,#000000,,10.271174719841335,,59.3001197634274,14.01235435092103,False,False,True,False,False,4.222733129118012,0.0,0.0,0.0,0.0,0,1.055561312175967,0.9555152195118466,False,False,False,False,-0.34282825441539394,-0.1770153987749023,False,False,False,False,92428478,103774884.29679883,False,False,False,False,12001741.93266281,False,False,False,False
2023-03-03 00:00:00+00:00,9.1,9.31,8.76,9.2,10796683,,,,,,,,,,,,,,,,,10.126849857947763,9.134535932931627,8.948680613453128,8.52701028628088,,,,,9.184269172653348,#000000,,10.172773422214508,,55.40627832290382,10.509620312704712,False,False,True,False,False,3.7464199976331685,0.0,0.0,0.0,0.0,0,1.027992772775029,0.9843676723464124,False,False,False,False,-0.34282825441539394,-0.2599218265951481,False,False,False,False,81631795,102134655.4599989,False,False,False,False,11912478.30802112,False,False,False,False
2023-03-10 00:00:00+00:00,8.39,9.08,8.06,9.05,15112117,,,,,,,,,,,,,,,,,10.038905361931205,9.112849364566836,8.934589418289878,8.52654863826731,,,,,9.153223195763807,#000000,,10.014356217867874,,51.39990303797654,6.942045562472757,False,True,False,False,False,0.11114811308267036,0.0,0.0,0.0,0.0,0,0.9989257746060279,0.9803058677771771,False,False,False,False,-0.34282825441539394,-0.30137504050527103,False,False,False,False,66519678,99496508.98148046,False,False,False,False,12149488.581501039,False,False,False,False
2023-03-17 00:00:00+00:00,7.57,8.335,7.46,8.235,16540538,,,,,,,,,,,,,,,,7.788333333333333,9.912448787140796,9.064352363865316,8.895658133303723,8.505252833066432,,,,,8.83320909014192,#000000,,9.335482377012104,,47.30756773608596,3.322870529835157,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9771374693837042,1.0044307229876541,False,False,False,False,-0.34282825441539394,-0.3221016474603325,False,False,False,False,49979140,95828555.72359303,False,False,False,False,12474751.501389852,False,False,False,False
2023-03-24 00:00:00+00:00,7.66,7.915,7.48,7.57,9492768,,,,,,,,,,,,,,,,7.750653932952913,9.842863767228001,9.035963724060636,8.872510960872027,8.491893932841371,,,,,8.79877726359099,#000000,,9.239985034837602,,44.60185050543354,1.0333964352285392,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9976641475396287,1.0057497906716835,False,False,False,False,-0.34282825441539394,-0.3324649509378632,False,False,False,False,59471908,93135470.70703058,False,False,False,False,12253863.834620234,False,False,False,False
2023-03-31 00:00:00+00:00,7.89,8.01,7.635,7.75,6630028,,,,,,,,,,,,,,,,7.769804368306881,9.800203604000421,9.019086847285367,8.85897078330505,8.48461837339963,,,,,8.786536795259469,#000000,,9.195712897392598,,43.238360512908955,-0.03733445244784406,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0068749049677435,0.9900442397781496,False,False,False,False,-0.32010758656277094,-0.3262862687503171,False,False,False,False,66101936,91132986.65465795,False,False,False,False,11837283.402426142,False,False,False,False
2023-04-07 00:00:00+00:00,8.11,8.16,7.73,7.9,5322209,,,,,,,,,,,,,,,,7.802057408963896,9.76986652793338,9.007624623572493,8.849979474835825,8.480282202689176,,,,,8.781962047598954,#000000,,9.170769674157027,,42.81109852904008,-0.3221541230907832,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9972078092582389,1.013609618449909,False,False,False,False,-0.2981473961859274,-0.31221683246812226,False,False,False,False,71424145,89673072.45801662,False,False,False,False,11354685.298542725,False,False,False,False
2023-04-14 00:00:00+00:00,8.17,8.31,7.975,8.04,6188132,,,,,,,,,,,,,,,,7.851032918361446,9.73876908418132,8.996575315466922,8.841582778703282,8.476898692841193,,,,,8.780971757910834,#000000,,9.150965430874908,,42.65914635377621,-0.4640319450167638,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9909535350946298,1.017339057735293,False,False,False,False,-0.2633122207552869,-0.2877645266117046,False,False,False,True,77612277,88779680.20186724,False,False,False,False,10971977.64679882,False,False,False,False
2023-04-21 00:00:00+00:00,7.84,8.22,7.7,8.12,5580994,,,,,,,,,,,,,,,,7.85876897362135,9.707783517244879,8.984185862762748,8.831695872722257,8.471774879921057,,,,,8.770841821254459,#000000,,9.12074904555259,,41.92899782833503,-1.2539876352799126,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.972651520009657,1.0171635288215257,False,False,False,False,-0.28036541322496494,-0.28406496991833474,False,False,False,False,72031283,87539058.18691412,False,False,False,False,10572645.524813721,False,False,False,False
2023-04-28 00:00:00+00:00,7.53,7.875,7.04,7.79,13295770,,,,,,,,,,,,,,,7.481666666666666,7.779247472752199,9.620956775367523,8.944091510760087,8.7980516188859,8.450538268011671,,,,,8.512425385407342,#000000,,8.475597937363716,,40.8432336383505,-2.432679808822506,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9652417691369704,1.0307695814197313,False,False,False,False,-0.34282825441539394,-0.3134466121668643,False,False,False,False,58735513,85405462.2471427,False,False,False,False,10774358.448901594,False,False,False,False
2023-05-05 00:00:00+00:00,7.59,7.71,7.09,7.46,9651597,,,,,,,,,,,,,,,7.473955719044658,7.737308125135129,9.561549256826048,8.915953021178481,8.774334791233803,8.435403153428801,,,,,8.483084011141154,#000000,,8.419035543996236,,40.24637808832271,-3.1731066607577105,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9557889659976957,1.0407660183657612,False,False,False,False,-0.34282825441539394,-0.3281374332911291,False,False,False,False,68387110,84144843.56216916,False,False,False,False,10691190.934168143,False,False,False,False
2023-05-12 00:00:00+00:00,8.66,9.09,7.54,7.63,20348902,,,,,,,,,,,,,,,7.923288925580784,7.888789876751878,9.499465993048334,8.89723359614177,8.761900619789577,8.435233972414087,,,,,8.567652163954406,#000000,,8.212091347587537,,42.652698705699656,-3.1731066607577105,False,True,False,True,False,1.7947292985483436,0.0,0.0,0.0,0.0,0,0.9806028108639625,1.0117151340326564,False,False,False,False,0.1883499251531745,-0.0698937540689773,False,False,False,False,88736012,84484930.1131196,False,False,False,False,11406576.939044578,False,False,False,False
2023-05-19 00:00:00+00:00,8.22,8.6158,8.06,8.6,9607707,,,,,,,,,,,,,,,7.991447863897159,7.927143544772743,9.469143329931985,8.886540333273334,8.754133939024014,8.433243444335043,,,,,8.57694207587238,#000000,,8.223893336271608,,43.445785204949615,-3.1731066607577105,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9839998076129175,1.0460927385900434,False,False,False,False,0.3428281754456192,0.13646721068832096,False,False,False,False,79128305,84088143.06770334,False,False,False,False,11273327.313930165,False,False,False,False
2023-05-26 00:00:00+00:00,7.66,8.255,7.6,8.19,7664550,,,,,,,,,,,,,,,7.972072223564869,7.920973579281009,9.43694141413477,8.87181320429029,8.742048263167057,8.42640889851468,,,,,8.56170959715878,#000000,,8.18152225908366,,42.932040622036496,-3.1731066607577105,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9029754677214343,1.094855977940848,False,False,False,False,0.0412249190324286,0.08884606486037477,False,False,False,False,71463755,83153003.21083643,False,False,False,False,11006010.475861264,False,False,False,False
2023-06-02 00:00:00+00:00,7.51,7.65,7.11,7.65,9291337,,,,,,,,,,,,,,,7.899090145799454,7.882318215651256,9.389868444111634,8.847556014657863,8.721283848109131,8.412631192012872,,,,,8.525457976723702,"rgba(239, 83, 80, 0.5)",1.6945502791739904,8.097479214781986,-0.3466873907502781,42.287495258869015,-3.1731066607577105,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8558076505779981,1.200244881241313,False,False,False,False,-0.34282825441539394,-0.12699109477750958,False,False,False,False,62172418,81598885.7878115,False,False,False,False,10878997.625797467,False,False,False,False
2023-06-09 00:00:00+00:00,7.55,7.86,7.35,7.54,8045872,,,,,,,,,,,,,,,7.866823980504985,7.863684602994572,9.354089136339011,8.82953218537445,8.706021149512232,8.402922416968932,,,,,8.503845578615698,"rgba(239, 83, 80, 0.5)",1.6951471062157737,8.056379923334532,-0.29872329161152794,41.93932862232012,-3.1731066607577105,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8310525820375708,1.1797766910654015,False,False,False,False,-0.17679257519998448,-0.15189183498874703,False,False,False,False,70218290,80755878.69241807,False,False,False,False,10669136.468330989,False,False,False,False
2023-06-16 00:00:00+00:00,7.42,7.66,7.17,7.5,13200886,,,,,,,,,,,,,,,7.801598475302176,7.8217920942903,9.293004961589537,8.79715545892695,8.678178957778195,8.384261771268475,,,,,8.462665286525938,"rgba(239, 83, 80, 0.5)",1.6965755334026658,7.983435455919041,-0.3321016039816456,41.42620688938646,-3.1731066607577105,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8427787098455308,1.1588944406603003,False,False,False,False,-0.31599902363832005,-0.23394542931353354,False,False,False,False,57017404,78997473.15964636,False,False,False,False,10856673.470676841,False,False,False,False
2023-06-23 00:00:00+00:00,7.03,7.5,6.97,7.38,6252542,,,,,,,,,,,,,,7.166666666666667,7.760822264021174,7.793948354542668,9.261718766915289,8.779648324135799,8.662875944124444,8.373446961958487,,,,,8.257018183194932,"rgba(239, 83, 80, 1.0)",1.700312880587538,7.642681111626328,-0.3603343352986998,40.28500295871957,-4.336116427633527,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8356528240205433,1.1616352989797956,False,False,False,False,-0.34282825441539394,-0.2883868418644637,False,False,False,False,50764862,76906168.62930219,False,False,False,False,10515626.69507115,False,False,False,False
2023-06-30 00:00:00+00:00,7.16,7.35,7.0,7.0,7517436,,,,,,,,,,,,,,7.168486431375078,7.718472792361111,7.763614956367469,9.225358991547198,8.759133361773745,8.64492250690882,8.360731187290769,,,,,8.234388603946313,"rgba(239, 83, 80, 0.5)",1.7007006187435207,7.60938329693217,-0.2642342173451871,39.89092820932721,-4.94646260267664,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8128471417969363,1.1862830833518478,False,False,False,False,-0.34282825441539394,-0.31560754813992886,False,False,False,False,58282298,75526622.65676127,False,False,False,False,10293538.495436251,False,False,False,False
2023-07-07 00:00:00+00:00,7.18,7.33,7.04,7.16,5427738,,,,,,,,,,,,,,7.172684071028727,7.69214022143904,7.74393710946116,9.200047865719027,8.74476484960188,8.632340682729343,8.3518168798878,,,,,8.21967595426671,"rgba(239, 83, 80, 0.5)",1.694260581763891,7.589553855678783,-0.24173014475282076,39.6769565815796,-5.39498123585809,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8268681448369214,1.1729680778809148,False,False,False,False,-0.3364724709242633,-0.3260400095320961,False,False,False,False,63710036,74651319.94144562,False,False,False,False,9933108.82910764,False,False,False,False
2023-07-14 00:00:00+00:00,7.29,7.53,7.03,7.19,8427772,,,,,,,,,,,,,,7.206440099326632,7.663122533856447,7.7208975353555624,9.163855037592246,8.724362630427853,8.614547237666436,8.339401776684491,,,,,8.20466097870138,"rgba(239, 83, 80, 0.5)",1.6881236131673927,7.574725455877626,-0.16866386658936755,39.91157924188951,-5.404103671450308,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8141894080189739,1.2003398123558167,False,False,False,False,-0.27730353274889663,-0.30167177114049637,False,False,False,False,72137808,74465133.8717089,False,False,False,False,9821602.39732189,False,False,False,False
2023-07-21 00:00:00+00:00,7.05,7.41,6.99,7.27,10312625,,,,,,,,,,,,,,7.191098124376051,7.622116286590972,7.687969840426144,9.11837412401883,8.697920045251392,8.59128497089821,8.32272791456972,,,,,8.175927329447331,"rgba(239, 83, 80, 0.5)",1.682854471180194,7.538836395789668,-0.2904804926161229,39.50627508885158,-6.0470525471481125,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7882936027491126,1.2251840555592766,False,False,False,False,-0.32698751671619414,-0.3143296439283453,False,False,False,False,61825183,73528841.21454526,False,False,False,False,9857974.441964712,False,False,False,False
2023-07-28 00:00:00+00:00,7.44,7.56,7.06,7.06,8011086,,,,,,,,,,,,,,7.21938327927472,7.606405583069729,7.673619458649347,9.087942524114492,8.680602736876024,8.57619638158104,8.312284886198364,,,,,8.165204978537675,"rgba(239, 83, 80, 0.5)",1.675288513541355,7.5331124385181685,-0.0555799420610482,40.611429715676685,-6.0470525471481125,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7873970083438264,1.2053720238872725,False,False,False,False,-0.2148402036412752,-0.26458492378481024,False,False,False,False,69836269,73255317.34680116,False,False,False,False,9721167.890708067,False,False,False,False
2023-08-04 00:00:00+00:00,7.21,7.6075,7.11,7.44,6897615,,,,,,,,,,,,,,7.231101889967609,7.592163202480718,7.6606419167042175,9.06192301235487,8.665561441503206,8.563037909676943,8.30306605528271,,,,,8.153927918281468,"rgba(239, 83, 80, 0.5)",1.6613056517295268,7.524621715057758,-0.18938219750845736,40.80905648105876,-6.0470525471481125,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7801350975823518,1.2203512109617152,False,False,False,False,-0.04800201656558719,-0.1562934701751987,False,False,False,False,62938654,72491120.06185293,False,False,False,False,9512015.82472969,False,False,False,False
2023-08-11 00:00:00+00:00,7.4,7.74,7.09,7.25,17564466,,,,,,,,,,,,,,7.2757289691959395,7.57235363736989,7.6398044202695115,9.002600338046427,8.631448372853596,8.533330671703963,8.28264411986279,,,,,8.13398721847173,"rgba(239, 83, 80, 0.5)",1.641342594802655,7.461682750170704,-0.037580667415823645,41.63027628985415,-6.0470525471481125,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7661631920474943,1.2441364075659258,False,False,False,False,0.03839085713217032,-0.058951306521514195,False,False,False,False,80503120,73084601.53875272,False,False,False,False,10108493.615490455,False,False,False,False
2023-08-18 00:00:00+00:00,7.13,7.5,7.04,7.33,8525977,,,,,,,,,,,,,,7.27006974054723,7.554853806621801,7.6236495231746595,8.972116055541216,8.613119322957376,8.517149849506618,8.27101486707101,,,,,8.11742473791713,"rgba(239, 83, 80, 0.5)",1.6180042539393293,7.4353494192753,-0.18871978768403788,41.49108782855556,-6.0470525471481125,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8522935478574949,1.3093613528156298,False,False,False,False,-0.0688587346496726,-0.0639050205855934,False,False,False,False,71977143,73002567.57291919,False,False,False,False,9991270.162491163,False,False,False,False
2023-08-25 00:00:00+00:00,6.95,7.32,6.94,7.1,10529128,,,,,,,,,,,,,7.069999999999999,7.246523914848019,7.526582206650716,7.5983401603434455,8.932704189987046,8.58870617275419,8.495406958166319,8.254950016272064,,7.069999999999999,,,7.964151702377725,"rgba(239, 83, 80, 0.5)",1.599280784298688,7.279886867014143,-0.20627201317797575,40.92287510497487,-6.0470525471481125,False,True,False,True,False,0.0,1.0,7.32,6.94,0.0,1,0.857172356369692,1.1339417152373021,True,False,False,False,-0.34282825441539394,-0.20336663750049366,False,False,False,False,61448015,72146674.78974,False,False,False,False,10031111.483788114,False,False,False,False
2023-09-01 00:00:00+00:00,7.41,7.43,6.95,6.95,7272029,,,,,,,,,,,,,7.148979450979881,7.24778751400831,7.516391075216334,7.588086867430188,8.90915179331317,8.57438080017227,8.48275317910476,8.245873031305523,,7.148979450979881,,,7.964175463941304,"rgba(239, 83, 80, 0.5)",1.578637432770471,7.296735226955271,0.07174843994795672,42.21862990274515,-6.0470525471481125,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8695532876024762,1.116499916345993,False,False,False,False,-0.19342950164789077,-0.1983980695741922,False,False,False,False,68720044,71892850.28679629,False,False,False,False,9826735.003507514,False,False,False,False
2023-09-08 00:00:00+00:00,7.06,7.48,7.04,7.34,6913028,,,,,,,,,,,,,7.16138607618796,7.244155695015158,7.504923990460752,7.576926130678408,8.886443721041587,8.56033489973315,8.470285917522396,8.236793024331375,,7.16138607618796,,,7.955156181871349,"rgba(239, 83, 80, 0.5)",1.573990739123597,7.293084041364638,-0.14808476032992457,42.17926884138822,-6.0470525471481125,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9205717273836501,1.1032455987449887,False,False,False,False,-0.028955563693475368,-0.11367681663383379,False,False,False,False,61807016,71145751.4507373,False,False,False,False,9610904.85509955,False,False,False,False
2023-09-15 00:00:00+00:00,7.57,7.635,7.01,7.1,17207845,,,,,,,,,,,,,7.261382918917174,7.26705657369825,7.496811947557937,7.565622173450146,8.839196553697814,8.531808352624937,8.44524948754411,8.219306883460925,,7.261382918917174,,,7.953304361368912,#000000,1.5574446847146597,7.330755051269593,0.15361376945097704,43.8710435381954,-6.0470525471481125,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9633695458593056,1.0452929652715939,False,False,False,False,0.11631098909145722,0.0013170862288117147,False,False,False,False,79014861,71728648.45438638,False,False,False,False,10173641.162129212,False,False,False,False
2023-09-22 00:00:00+00:00,7.58,7.84,7.3308,7.57,8132225,,,,,,,,,,,,,7.3137329499426835,7.287012943889156,7.500018607969594,7.566163949297685,8.820553083769468,8.520871568035771,8.435784441798367,8.213053354694797,,7.3137329499426835,,,7.95714886242469,#000000,1.5505705082004175,7.357403766273052,0.14355763414157288,45.11176037261734,-8.06757989742853,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9848777964384163,1.0007653223920576,False,False,False,False,0.34282809177652435,0.17207258900266803,False,False,False,False,87147086,72870754.93924665,False,False,False,False,10022425.150119642,False,False,False,False
2023-09-29 00:00:00+00:00,8.18,8.455,7.46,7.53,12523338,,,,,,,,,,,,,7.45740940288856,7.352910976945766,7.528640249417761,7.5868089225929864,8.802917771789469,8.512333864245674,8.429062022659993,8.21034656416291,,7.45740940288856,,,7.98505372183789,#000000,1.5370884727213894,7.442613893768666,0.47972912380625954,47.8157115549799,-5.437666370380391,False,True,False,False,True,0.9466924505698486,0.0,0.0,0.0,0.0,1,0.983762905842503,0.9654350821697428,False,False,False,False,0.3428281649099554,0.2574503769563117,False,False,False,False,99670424,74855915.61041357,False,False,False,False,10207677.953814482,False,False,False,False
2023-10-06 00:00:00+00:00,8.58,8.87,7.92,8.58,17829872,,,,,,,,,,,,,7.678988694167471,7.47641568058443,7.5947073426661555,7.638471619591347,8.792237531139738,8.510984222126057,8.429700671617084,8.215471009268246,,7.678988694167471,,,8.042122096395067,#000000,1.525229352122682,7.590109421673278,0.6490109680547903,50.794098322433044,-2.628011179038687,False,False,False,False,True,2.89582680102291,0.0,0.0,0.0,0.0,1,1.0082482608496102,0.9492384455503322,False,False,False,False,0.3428281958653906,0.30013928641085114,False,False,False,False,117500296,78014758.60223478,False,False,False,False,10772284.920198595,False,False,False,False
2023-10-13 00:00:00+00:00,8.48,9.0285,8.385,8.6,10650002,,,,,,,,,,,,,7.790354600177929,7.548759692339041,7.636983240837129,7.672481591284359,8.789323598122412,8.512699828013742,8.432446812291223,8.220573244067817,,7.790354600177929,,,8.075452825891706,#000000,1.5219762520196272,7.670966244722893,0.531567923089167,52.56955601642328,-1.025363479688366,False,False,False,False,True,2.3762866322229,0.0,0.0,0.0,0.0,0,1.0222233647382424,0.9496985899924166,False,False,False,False,0.3428282074417103,0.3214837469262807,False,False,False,False,106850294,80150724.18725443,False,False,False,False,10763226.926109811,False,False,False,False
2023-10-20 00:00:00+00:00,8.48,8.9,8.195,8.47,10466506,,,,,,,,,,,,,7.8660920861913075,7.605380302968678,7.671208325668245,7.7002508526480895,8.784706204095249,8.512870000488759,8.433670259650487,8.224201621698434,,7.8660920861913075,,,8.099797456676157,#000000,1.5051623240108096,7.730315205810099,0.49807571065970796,53.83774008355916,0.09732973625658303,False,False,False,False,True,2.3762866322229,0.0,0.0,0.0,0.0,0,1.0273607194573586,0.9527348017173488,False,False,False,False,0.26969466187406343,0.29558920440017206,False,False,False,False,106850294,82128470.09930967,False,False,False,False,10741247.598249825,False,False,False,False
2023-10-27 00:00:00+00:00,8.8,9.265,8.41,8.41,13841061,,,,,,,,,,,,,7.981138235515972,7.692259518527758,7.727162082801512,7.7466989825783985,8.785616009214882,8.518477993288991,8.440393493078618,8.233524163177835,,7.981138235515972,,,8.140658809772995,#000000,1.4990022267080445,7.821810728784541,0.6525602522710447,55.62918587894214,1.737858318438093,False,False,True,False,True,3.9551173517495606,0.0,0.0,0.0,0.0,0,1.0828280009134041,0.9077588612894223,False,False,False,False,0.34282821103867,0.319208707719421,False,False,False,False,120691355,84984980.0919534,False,False,False,False,10970863.405786876,False,False,False,False
2023-11-03 00:00:00+00:00,9.04,9.41,8.61,8.9,8349478,,,,,,,,,,,,,8.051250894955638,7.746963901294641,7.763908341341446,7.777648020915655,8.788765588896512,8.523855366459676,8.446338887728821,8.240817640324257,,8.051250894955638,,,8.167443580239581,#000000,1.4946586823006036,7.878909359532779,0.7768266121333134,57.53296346711924,3.4827790715372657,True,False,True,False,True,5.117793895746601,0.0,0.0,0.0,0.0,0,1.0913002031959462,0.8893585530441763,False,False,False,False,0.34282821371992334,0.33101846071967217,False,False,False,False,129040833,88248376.60366055,False,False,False,False,10776686.709061923,False,False,False,False
2023-11-10 00:00:00+00:00,9.34,9.58,8.33,9.03,15962558,,,,,,,,,,,,,8.169199215201655,7.844541561739304,7.831909547257036,7.835627134222846,8.79614355734981,8.535093493493243,8.458590462312594,8.255494667984507,,8.169199215201655,,,8.215824954945123,"rgba(38, 166, 154, 0.5)",1.4899125435364948,7.978600021160728,0.9137448937827031,59.628979196913505,5.405828307932836,True,False,True,False,True,6.546702401247785,0.0,0.0,0.0,0.0,0,1.0463912254237722,0.9645769948610436,False,False,False,False,0.3197237425118243,0.3253711016157482,False,False,False,False,145003391,92452451.74413015,False,False,False,False,11160825.323205484,False,False,False,False
2023-11-17 00:00:00+00:00,9.56,9.76,9.135,9.3,10680218,,,,,,,,,,,,,8.262663518882215,7.920951812757547,7.887013486576076,7.883216987209453,8.807497331318391,8.547690621445497,8.471631178109922,8.269660282968527,,8.262663518882215,,,8.256290652408453,"rgba(38, 166, 154, 0.5)",1.4838237432056751,8.057514810370254,1.0125765924083105,61.63757310835139,7.23813650097091,True,False,True,False,True,7.578305945477975,0.0,0.0,0.0,0.0,0,1.0673252415412693,0.9257061173437481,False,False,False,False,0.34282821956091986,0.33409966058833407,False,False,False,False,155683609,97136241.17049088,False,False,False,False,11125224.78074582,False,False,False,False
2023-11-24 00:00:00+00:00,9.89,9.92,9.34,9.56,5902246,,,,,,,,,,,,,8.317584227035601,7.966015143632779,7.9201086451506875,7.911993050226106,8.815703786591525,8.556195385400637,8.480312003318282,8.278815238086747,,8.317584227035601,,,8.280840934930296,"rgba(38, 166, 154, 0.5)",1.4729961743771538,8.10411436843889,1.2124170195596473,63.793313829414416,9.209757595191263,True,False,True,False,True,9.098431246773504,0.0,0.0,0.0,0.0,0,1.1102903457474096,0.8919539345439623,False,False,False,False,0.3428282181903344,0.3384639393893342,False,False,False,False,161585855,101910286.63934341,False,False,False,False,10738337.463653537,False,False,False,False
2023-12-01 00:00:00+00:00,10.25,10.645,9.82,9.83,13618156,,,,,,,,,,,,,8.471560072636182,8.090383811842168,8.012982850316517,7.993292503147169,8.844727421726372,8.583966258214481,8.508145863523543,8.307008293309872,,8.471560072636182,,,8.351508384339537,"rgba(38, 166, 154, 1.0)",1.4750457253562999,8.234014097301003,1.3667277346348243,66.04878798383639,11.272536983651605,True,False,True,False,True,10.711944374006443,0.0,0.0,0.0,0.0,0,1.170130181094126,0.8106514095600559,False,False,False,False,0.342828221859017,0.3406460806241756,False,False,False,False,175204011,107339451.40679947,False,False,False,False,10951657.355234757,False,False,False,False
2023-12-08 00:00:00+00:00,10.29,10.36,9.77,10.25,9902263,,,,,,,,,,,,,8.563457587819409,8.168831776491277,8.073191107602673,8.04649171736392,8.863661406987385,8.602424088128013,8.526718586625144,8.32598625601582,,8.563457587819409,,,8.396345315879206,"rgba(38, 166, 154, 1.0)",1.4749803113665347,8.314273618761053,1.3394933925650043,67.73736359055079,12.79586560356232,True,False,True,False,True,10.889909356416766,0.0,0.0,0.0,0.0,0,1.151095284071673,0.8426352020664318,False,False,False,False,0.27668769258678794,0.3086668866054818,False,False,False,False,185106274,113099956.78407358,False,False,False,False,10873924.440032182,False,False,False,False
