date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_182,aVWAP_peak_175,aVWAP_peak_166,aVWAP_peak_152,aVWAP_peak_142,aVWAP_peak_124,aVWAP_peak_114,aVWAP_peak_104,aVWAP_peak_82,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_45,aVWAP_peak_33,aVWAP_peak_16,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_149,aVWAP_valley_120,aVWAP_valley_111,aVWAP_valley_96,aVWAP_OB_bull_120,aVWAP_OB_bull_96,aVWAP_OB_bear_166,aVWAP_OB_bear_33,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-13 00:00:00+00:00,62.9840868175,63.8252689579,57.6541761399,58.7449765929,18672,,,,,,,,,,,,,57.10471848051169,57.77131808035648,60.83373601246804,66.77027967043358,,,,,,,,,,60.83373601246804,60.62001306094245,,#000000,,56.51044561963253,,44.234916041644084,-10.358664802675143,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9164802938200923,0.9769275694513788,False,False,False,False,0.3428282418632987,0.18668423583287982,False,False,False,False,-898804,-786655.731838646,False,False,False,False,24951.586858459155,False,False,False,False
2023-01-20 00:00:00+00:00,62.0619629015,63.6435805042,60.1513160244,63.4617963747,4031,,,,,,,,,,,,,57.32085106089699,57.88130694412026,60.841152001641156,66.75224946070152,,,,,,,,,,60.841152001641156,60.69888986683998,,#000000,,56.68085206235093,,45.4154324221448,-9.078603277828428,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9212050777169055,1.0042509271061155,False,False,False,False,0.34282824392210715,0.26475623987749347,False,False,False,False,-902835,-795261.6035543018,False,False,False,False,23401.91375783255,False,False,False,False
2023-01-27 00:00:00+00:00,65.4145406292,65.8919631589,61.9118474809,62.2562805684,11044,,,,,,,,,,,,,58.09213339596246,58.319966999317494,60.90475306398653,66.72843884710446,,,,,,,,,,60.90475306398653,61.01132307659274,,#000000,,57.29209878220726,,47.25594105069117,-7.1923139059536965,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.89980925409551,1.0334278023203725,False,False,False,False,0.34282824624293756,0.3037922430602155,False,False,False,False,-891791,-802411.9292169461,False,False,False,False,22486.51273873384,False,False,False,False
2023-02-03 00:00:00+00:00,67.2939015009,70.9471884491,63.9688784202,64.8969342394,13397,,,,,,,,,,,,67.40332279006667,59.17825371109088,59.00488689310185,61.04241359608912,66.73664641156898,,,,,,,,,,61.04241359608912,62.673104680383496,,#000000,,61.21237596146584,,49.10728754598623,-5.337658056811726,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8976485409130536,0.9989922251716072,False,False,False,True,0.34282824854600025,0.32331024580310785,False,False,False,False,-878394,-808040.2307564316,False,False,False,False,21813.215498827627,False,False,False,False
2023-02-10 00:00:00+00:00,64.5910585225,66.4181803759,62.964281915,65.9876390165,7952,,,,,,,,,,,,66.38069517329033,59.533079507899245,59.247058000309536,61.08730812536587,66.72174785249021,,,,,,,,,,61.08730812536587,62.59397773187104,,#000000,,61.199395309437634,,49.558957973346594,-4.838702356864886,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8720789430660041,1.0617522794941756,False,False,False,False,0.18745551204273134,0.2553828789229196,False,False,False,False,-886346,-813840.6581078069,False,False,False,False,20786.458795210765,False,False,False,False
2023-02-17 00:00:00+00:00,63.3320599118,65.7087438915,63.3320599118,65.7087438915,3902,,,,,,,,,,,,66.03201586709498,59.6744701015271,59.34747246543392,61.1057009507909,66.71264525361737,,,,,,,,,,61.1057009507909,62.57446092769285,,#000000,,61.20955747342049,,49.482951269297914,-4.813949448057642,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8572137677147301,1.0736831784940082,False,False,False,False,0.17821868702859422,0.21680078297575692,False,False,False,False,-890248,-819500.4612109323,False,False,False,False,19535.758143713672,False,False,False,False
2023-02-24 00:00:00+00:00,58.2367464371,62.0170909243,58.0178400748,62.0170909243,14544,,,,,,,,,,,,63.61692486168395,59.64866885021974,59.3529189473587,61.06857436117318,66.61866636688754,,,,,,,,,,61.06857436117318,62.06115067746462,,#000000,,60.590861610819914,,47.9269445616241,-4.813949448057642,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.85802486481248,1.0596445778796946,False,False,False,False,-0.05922698695174275,0.07878689801200708,False,False,False,False,-904792,-825818.3529730856,False,False,False,False,19165.99828121636,False,False,False,False
2023-03-03 00:00:00+00:00,59.727471975,59.9887627423,55.9225387924,59.0511393374,12075,,,,,,,,,,,,62.436506424662724,59.56184869818965,59.30785418508181,61.02317771657419,66.53316774092401,,,,,,,,,,61.02317771657419,61.772510953086474,,#000000,,60.23788467525971,,47.33266070504886,-4.813949448057642,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8833164652010078,1.0456485771515351,False,False,False,False,-0.18658361234443996,-0.05389835716621644,False,False,False,False,-892717,-830773.8083084126,False,False,False,False,18640.73914927441,False,False,False,False
2023-03-10 00:00:00+00:00,51.6458279558,59.3297474348,51.4640438263,59.146815195,18712,,,,,,,,,,,,60.23875265425746,58.972836739965906,58.896628041649876,60.83658850826093,66.33314842478694,,,,,,,,,,60.83658850826093,61.055590873784226,,#000000,,59.28156290383371,,44.83649127715943,-0.9938061862428498,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8495289295825027,1.0530517739829215,False,False,False,False,-0.34282825441539394,-0.1983633057908052,False,False,False,False,-911429,-836748.2669522339,False,False,False,False,18646.01773080964,False,False,False,False
2023-03-17 00:00:00+00:00,51.2421715124,54.4797468592,51.2248541822,52.9565872055,232443,,,,,,,,,,,,54.16109074856457,55.147099912820565,55.623093749518844,58.68852893056969,63.99112216944505,,,,,,,,,,58.68852893056969,57.522187102183736,,#000000,,55.00495012673507,,42.96096434731864,-2.823478268543795,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8711196026389838,1.0999722444311315,False,False,False,False,-0.34282825441539394,-0.2705957801030996,False,False,False,False,-1143872,-859498.1731039202,False,False,False,False,34482.83123223115,False,False,False,False
2023-03-24 00:00:00+00:00,49.5116822752,52.5069106746,46.8524674879,51.3492327971,26079,,,,,,,,,,,,53.80153584419729,54.81254547360094,55.30597614268112,58.4391970608757,63.72675502517736,,,,,,,,,,58.4391970608757,57.21720190930648,,#000000,,53.247251082535996,,41.21541674488968,-4.504326702944361,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8931079412397581,1.040678672893783,False,False,False,False,-0.34282825441539394,-0.3067120172592468,False,False,False,False,-1169951,-882494.6787999262,False,False,False,False,33860.32521502884,False,False,False,False
2023-03-31 00:00:00+00:00,55.0217505927,55.0217505927,48.8138225695,50.5503393858,22721,,,,,,,,,,,,53.74670097391335,54.71930614853332,55.20236274704793,58.310791118181626,63.55675564791094,,,,,,,,,,58.310791118181626,57.10718332711743,,#000000,,53.57474778832211,,41.99652737989348,-4.504326702944361,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9529767991772341,0.9625593959915758,False,False,False,False,-0.25212300526165116,-0.279417511260449,False,False,False,False,-1147230,-902104.7025925242,False,False,False,False,33035.19001391559,False,False,False,False
2023-04-07 00:00:00+00:00,54.2195085264,55.4154567469,53.463669251,54.7361581577,7921,,,,,,,,,,,,53.760341550712795,54.713241832299865,55.1897235985367,58.278868840037056,63.50647866906751,,,,,,,,,,58.278868840037056,57.08973089813078,,#000000,,53.68682359281965,,42.33808945703387,-4.504326702944361,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0099669855052529,0.9647379655812122,False,False,False,False,-0.1545133188606645,-0.21696541506055675,False,False,False,False,-1155151,-920848.8727708557,False,False,False,False,31174.879642514436,False,False,False,False
2023-04-14 00:00:00+00:00,52.6478412129,56.0756201647,51.9902610433,53.4634778993,11115,,,,,,,,,,,53.571240806966664,53.75467405058003,54.686367095320136,55.15610690397366,58.226009623503266,63.43079283789042,,,,,,,,,,58.226009623503266,56.47086521970569,,#000000,,53.4733777816017,,42.15129358794868,-4.504326702944361,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0237136254023518,0.9057379048844557,False,False,False,False,-0.13950216214183234,-0.17823378860119454,False,False,False,False,-1166266,-939027.9192322737,False,False,False,False,29688.96263195781,False,False,False,False
2023-04-21 00:00:00+00:00,54.2195085264,55.5015650188,53.8177656001,54.3371898313,9037,,,,,,,,,,,53.9935409895524,53.77271180560094,54.68311125969801,55.145425993673065,58.19241893049033,63.37589825093602,,,,,,,,,,58.19241893049033,56.52718453832512,,#000000,,53.65855201624151,,42.61854825748888,-4.504326702944361,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,1.0175100448092902,0.920060404469081,False,False,False,False,-0.10895836102859653,-0.14359607481489553,False,False,False,False,-1157229,-955190.9622521052,False,False,False,False,28159.18762218316,False,False,False,False
2023-04-28 00:00:00+00:00,55.7216194914,56.0163968088,51.760638985,53.2590185915,6988,,,,,,,,,,,54.1238285089334,53.785840111131385,54.680484577935765,55.13723712415847,58.16676514772416,63.333847854337485,,,,,,,,,,58.16676514772416,56.538000554036785,,#000000,,53.74097981080402,,43.52411928834814,-4.504326702944361,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9886837360727027,0.9391594800100775,False,False,False,False,-0.06137050185427894,-0.10248328833458724,False,False,False,False,-1150241,-969639.1131963938,False,False,False,False,26590.951502021446,False,False,False,False
2023-05-05 00:00:00+00:00,54.7272603029,55.291078132,52.1885014203,55.291078132,7718,,,,,,,,,,,54.111676967504266,53.79137734852153,54.6709698639876,55.122484206927226,58.135563832655016,63.28562397851651,,,,,,,,,,58.135563832655016,56.5196160330187,,#000000,,53.771663880304736,,43.848741666269085,-4.504326702944361,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9690519695049713,0.9469433932110848,False,False,False,False,-0.00621095082985097,-0.054347119582219106,False,False,False,False,-1157959,-983588.7344411053,False,False,False,False,25192.9550944643,False,False,False,False
2023-05-12 00:00:00+00:00,53.5647029567,54.8701043584,52.5260458461,54.5735091997,7553,,,,,,,,,,,54.03010092606741,53.788790054327464,54.65571193526778,55.10289776451997,58.102414298055,63.23680977354297,,,,,,,,,,58.102414298055,56.48612079196344,,#000000,,53.767636000088174,,43.69871303703999,-4.504326702944361,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9539140762196219,0.9964684024711846,False,False,False,False,0.13469517725499097,0.04017402883638593,False,False,False,False,-1165512,-997064.5318899123,False,False,False,False,23886.291754133614,False,False,False,False
2023-05-19 00:00:00+00:00,51.0526376384,53.7051551157,50.5646907644,53.1294734803,12945,,,,,,,,,,,53.502549439225604,53.72596363848042,54.583499678281676,55.028523662807984,58.0231994560549,63.13810433388971,,,,,,,,,,58.0231994560549,56.33364003479005,,#000000,,53.57674127663884,,42.78943076638275,-4.504326702944361,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9124323155741458,0.99681821192035,False,False,False,False,-0.004606046735954553,0.01778399105021569,False,False,False,False,-1178457,-1010501.0110091781,False,False,False,False,23075.825698271867,False,False,False,False
2023-05-26 00:00:00+00:00,49.55014397,52.0286270622,47.9527398508,51.3779355544,18456,,,,,,,,,,,52.58772261569919,53.56070655647621,54.41999827063073,54.868464084484735,57.87978421012129,62.97687031384968,,,,,,,,,,57.87978421012129,56.048924341876976,,#000000,,52.039803659401684,,41.678394903757095,-4.772911129894254,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8724642926605758,1.0216132319675681,False,False,False,False,-0.2972387711361517,-0.13972739004296802,False,False,False,False,-1196913,-1024309.3064899797,False,False,False,False,22733.616387288763,False,False,False,False
2023-06-02 00:00:00+00:00,52.594645436,52.650424461,49.6749052883,49.8566894179,4434,,,,,,,,,,,52.53401713868903,53.541262252590435,54.39714788522032,54.84469540055535,57.85360970243106,62.94393359777172,,,,,,,,,,57.85360970243106,56.019110996209655,,#000000,15.787144204390323,52.104171110976054,0.03106795748958497,42.27550746134697,-4.772911129894254,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9000636396176497,1.0256136866058636,False,False,False,False,-0.16583419870277807,-0.15278079437287306,False,False,False,False,-1192479,-1036766.3208240552,False,False,False,False,21378.089247489595,False,False,False,False
2023-06-09 00:00:00+00:00,53.2669596877,54.6117795427,52.015997849,52.5451810176,12125,,,,,,,,,,,52.63655303209109,53.534716008428546,54.37299108749337,54.81417618197677,57.80194854140881,62.86790632779354,,,,,,,,,,57.80194854140881,56.004715196532025,,#000000,15.163068170550728,52.42076675616027,0.055806181309873956,42.999245851763206,-4.772911129894254,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9356269506490781,1.0034316890481392,False,False,False,False,0.14068395295889932,-0.006048420706986871,False,False,False,False,-1180354,-1047402.4452074586,False,False,False,False,20692.675229157034,False,False,False,False
2023-06-16 00:00:00+00:00,54.7866750105,55.616376048,52.5336999147,52.5336999147,6759,,,,,,,,,,,52.75316003300446,53.54621881103068,54.372255775370164,54.80871450229708,57.7800259060971,62.83047922624382,,,,,,,,,,57.7800259060971,56.01514237567389,,#000000,14.791994149905191,52.598666726755184,0.14791841191735722,44.19243997215808,-4.772911129894254,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9556047485172339,1.0246734842831096,False,False,False,False,0.2525966332769106,0.12327410628496188,False,False,False,False,-1173595,-1056750.0418587578,False,False,False,False,19660.551138108367,False,False,False,False
2023-06-23 00:00:00+00:00,50.5741688521,53.6617182763,50.5741688521,53.100100992,52871,,,,,,,,,,,52.347886062453334,53.34470450783779,54.13273602351887,54.557281724037374,57.4907175555849,62.45900894882368,,,,,,,,,,57.4907175555849,55.72205580370933,,#000000,14.526046044958951,52.37828382809761,-0.12419862710153655,43.521993326574574,-4.772911129894254,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9492937316175567,0.9758345760843251,False,False,False,False,-0.029302215705191374,0.046985945289885256,False,False,False,False,-1226466,-1069321.5943136646,False,False,False,False,22120.584387137376,False,False,False,False
2023-06-30 00:00:00+00:00,55.6817738584,56.2530784548,51.1206382872,51.1206382872,54402,,,,,,,,,,,52.881237182437225,53.44182362337688,54.15064333673138,54.541937632558216,57.34639400409957,62.1920877322965,,,,,,,,,,57.34639400409957,55.759020585249964,,#000000,14.334593902858408,52.89517071778252,0.1943970760177457,45.16954530315843,-4.772911129894254,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.942940053573358,0.9478047383930135,False,False,False,False,0.2739249036670374,0.16045542447846134,False,False,False,False,-1172064,-1076932.1428830228,False,False,False,False,24511.800358460532,False,False,False,False
2023-07-07 00:00:00+00:00,55.8972356624,57.5331919762,54.9825537986,55.4524081998,13791,,,,,,,,,,,53.087060136706434,53.50615259537539,54.19097774270191,54.571587630303064,57.33246756264139,62.14197390250841,,,,,,,,,,57.33246756264139,55.80503659503944,,#000000,14.147325956872812,53.0808191054356,0.199077660721896,46.42969625450824,-6.8588980136262165,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9700275204692778,0.9573972638957018,False,False,False,False,0.3428282425973755,0.2516418335379184,False,False,False,False,-1158273,-1082957.3915583545,False,False,False,False,23717.666998574565,False,False,False,False
2023-07-14 00:00:00+00:00,58.7306494786,59.0194661023,55.3373418158,56.1236287728,11588,,,,,,,,,,,53.319481733002775,53.58850636963057,54.2497551088589,54.6196156836545,57.335951458422365,62.111264471547386,,,,,,,,,,57.335951458422365,55.870762470852746,,#000000,13.915344820794063,53.28806840006291,0.3911208201182408,48.409623464324106,-4.94815461249798,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9460127611293928,0.9887754470431136,False,False,False,False,0.3428282441109086,0.2972350388244135,False,False,False,False,-1146685,-1087677.9551466245,False,False,False,False,22819.1731468283,False,False,False,False
2023-07-21 00:00:00+00:00,58.1349891643,58.3386566639,56.0200690273,58.050990704,13024,,,,,,,,,,,53.54361039540012,53.673006972291596,54.30984536882103,54.66850146519366,57.337678128007234,62.07572736739381,,,,,,,,,,57.337678128007234,55.934728282851246,,#000000,13.749556406337556,53.48789416423859,0.3379814491992946,49.570728849092106,-3.8510507495356094,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9244495003588399,0.9897186247414547,False,False,False,False,0.3428282441122831,0.3200316414683483,False,False,False,False,-1159709,-1093013.5880987265,False,False,False,False,22093.60476558176,False,False,False,False
2023-07-28 00:00:00+00:00,55.9797957929,59.4509650421,55.9797957929,58.9043997183,8994,,,,,,,,,,57.1368522093,53.67195676900701,53.72394970441911,54.34550609746517,54.697116833717104,57.33621034660193,62.04959389256559,,,,,,,,,,57.33621034660193,56.13731226472514,,#000000,13.639877541662429,54.45577474460146,0.1117327515326643,49.49346051624329,-3.8510507495356094,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9067252476012,1.0006161420712496,False,False,False,True,0.34282824482721697,0.3314299431477826,False,False,False,False,-1168703,-1098620.2112025246,False,False,False,False,21123.263671834964,False,False,False,False
2023-08-04 00:00:00+00:00,53.4045142314,57.0633375751,53.0560548653,56.1140399075,10672,,,,,,,,,,55.71025591228147,53.705948666663296,53.73739684473797,54.3479019382996,54.694550260356515,57.31189385361543,62.002538570956304,,,,,,,,,,57.31189385361543,55.93006943527295,,#000000,13.485073729169496,54.12792001497522,-0.053644926094131865,48.42609416459036,-3.8510507495356094,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.854563368117541,1.0744724610826122,False,False,False,False,0.06259686127611011,0.19701340221194635,False,False,False,False,-1179375,-1104602.047409745,False,False,False,False,20349.095992439783,False,False,False,False
2023-08-11 00:00:00+00:00,54.1766096677,54.7389966192,53.4117058804,54.3305109562,4664,,,,,,,,,,55.40331911578394,53.71298746613165,53.7401623451547,54.346372763133004,54.69109895043847,57.29990447097676,61.981073124963466,,,,,,,,,,57.29990447097676,55.88213117665457,,#000000,13.262861261465899,54.0576523266198,0.008969206473253043,48.01334732177409,-3.8510507495356094,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.8728976576996487,1.0630917633112886,False,False,False,False,-0.09952721951255832,0.04874309134969402,False,False,False,False,-1174711,-1109795.3031571712,False,False,False,False,19187.237030036835,False,False,False,False
2023-08-18 00:00:00+00:00,50.7060157504,53.6976458445,50.5686073102,53.4866908072,6129,,,,,,,,,,54.649564971277535,53.66688366649833,53.719996645600766,54.32393388137264,54.66777802578161,57.27228353191648,61.94431197913595,,,,,,,,,,57.27228353191648,55.749250385940464,,#000000,13.129632730002065,53.8350050056843,-0.23831506330975724,46.40291182452053,-3.8510507495356094,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.8372202604004342,1.060822525836852,False,False,False,False,-0.3408205535787431,-0.14603873111452453,False,False,False,False,-1180840,-1115057.873293677,False,False,False,False,18219.96021299707,False,False,False,False
2023-08-25 00:00:00+00:00,51.4293038622,52.9509609013,49.0854975097,50.5333202858,8351,,,,,,,,,,53.89767138301057,53.59240416751947,53.68660183101413,54.28831046328681,54.631368128770184,57.231754086612966,61.89221816895911,,,,,,,,,,57.231754086612966,55.60290403273903,,#000000,12.844467705937623,53.064929340128685,-0.1273408533054727,45.60518961958364,-0.9808208603654691,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8605872413045699,1.0450224449596799,False,False,False,False,-0.34282825441539394,-0.24443349276495924,False,False,False,False,-1172489,-1119312.0308274787,False,False,False,False,17488.926123145433,False,False,False,False
2023-09-01 00:00:00+00:00,52.8467299351,54.062022727,52.2113717184,52.2784937757,13985,,,,,,,,,,53.67049164116054,53.566271669786616,53.67280433627272,54.26524357779296,54.604215663651686,57.18575456442709,61.82121477055582,,,,,,,,,,57.18575456442709,55.5408566033782,,#000000,12.496882600159761,53.28826832656323,-0.03533188280552313,45.728680557810925,-0.9808208603654691,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9046757072121187,1.0049103389131662,False,False,False,False,-0.12182545695413251,-0.18312947485954587,False,False,False,False,-1158504,-1122215.139655073,False,False,False,False,17229.376039949475,False,False,False,False
2023-09-08 00:00:00+00:00,51.595574787,52.8634145608,51.3004295121,52.8634145608,6554,,,,,,,,,,53.477160804692005,53.5305584294921,53.65544653016978,54.24510616334456,54.58292036864485,57.158811029244966,61.78413470015777,,,,,,,,,,57.158811029244966,55.49059114653515,,#000000,11.867602257720629,53.19641099449744,-0.134891292506538,45.3025111523628,-1.3936792181746824,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9416399399755142,1.0157564660921483,False,False,False,False,-0.2290995678087036,-0.20611452133412472,False,False,False,False,-1165058,-1125388.684865808,False,False,False,False,16438.60744439766,False,False,False,False
2023-09-15 00:00:00+00:00,51.9520887999,52.460682217,50.6004423431,51.6360397987,7998,,,,,,,,,,53.26267307252626,53.482607323098435,53.63175484749741,54.21841652542693,54.555001701642524,57.12475898186472,61.738128002855284,,,,,,,,,,57.12475898186472,55.430477207844504,,#000000,11.192387713607786,53.085262468401055,-0.10124503345459857,45.18607534326568,-1.604663629035997,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9354827790428716,0.9655023731701053,False,False,False,False,-0.2871503607011032,-0.24663244101761397,False,False,False,False,-1157060,-1127734.7082090816,False,False,False,False,15813.37726333117,False,False,False,False
2023-09-22 00:00:00+00:00,46.5062018499,51.8596347512,46.5062018499,51.1488295513,9478,,,,,,,,,,52.64927176780499,53.32865137995733,53.55724141489903,54.1464635782696,54.48462506917411,57.06027312373468,61.66602082496598,,,,,,,,,,57.06027312373468,55.2703638798294,,"rgba(239, 83, 80, 0.5)",10.620120022470864,52.651344424523316,-0.5786321210702845,43.026924542564764,-3.768269347107072,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9374433601664405,0.9487529069488438,False,False,False,False,-0.34282825441539394,-0.29473034771650397,False,False,False,False,-1166538,-1130609.02611952,False,False,False,False,15344.090058639973,False,False,False,False
2023-09-29 00:00:00+00:00,45.1771421283,46.4057972802,43.7945076076,46.1038127107,30788,,,,,,,,,,50.49681652283814,52.60794586520053,53.19171124124735,53.8042738220697,54.15511168604212,56.78383824055809,61.382852436225726,,,,,,,,,,56.78383824055809,54.631792830597384,,"rgba(239, 83, 80, 1.0)",9.919946697047891,51.10056518892527,-0.5971224686507687,41.04817061208182,-5.692296063602143,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8806424813075078,1.0399061353190668,False,False,False,False,-0.34282825441539394,-0.318779301065949,False,False,False,False,-1197326,-1135551.0241847406,False,False,False,False,16488.083387629606,False,False,False,False
2023-10-06 00:00:00+00:00,43.6114282579,44.7002686011,41.7806347606,44.7002686011,17221,,,,,,,,,,49.512851178999504,52.17494595186798,52.95904095108713,53.58735613966681,53.94670036429436,56.61219756070271,61.21194291990057,,,,,,,,,,56.61219756070271,54.2864335809313,,"rgba(239, 83, 80, 1.0)",9.63961215255411,50.370603879630316,-0.7011875078334354,39.13195368994596,-7.512749557791665,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7994269442651644,1.0581431883814527,False,False,False,False,-0.34282825441539394,-0.3308037777406715,False,False,False,False,-1214547,-1141402.577948834,False,False,False,False,16542.373507064447,False,False,False,False
2023-10-13 00:00:00+00:00,45.5966829119,46.925838991,43.6017925027,43.6017925027,5413,,,,,,,,,,49.34087466151539,52.07627540243321,52.90301787967319,53.53406928205305,53.894976699847405,56.56720087290905,61.164866202042425,,,,,,,,,,56.56720087290905,54.21161157149625,,"rgba(239, 83, 80, 0.5)",9.482764090672635,50.2413436898631,-0.48980030859690477,38.92842720718649,-7.68425332325792,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8363740105643336,1.0402551857000208,False,False,False,False,-0.20977199984429906,-0.2702878887924853,False,False,False,True,-1209134,-1146419.7203229945,False,False,False,False,15717.975469504117,False,False,False,False
2023-10-20 00:00:00+00:00,41.4839498564,46.6852341824,41.4839498564,46.2612609514,12800,,,,,,,,,,48.79296739294019,51.78240799559271,52.736746299051035,53.37817657853773,53.744769860711216,56.44198554710907,61.039594180387574,,,,,,,,,,56.44198554710907,53.988092550618504,,"rgba(239, 83, 80, 1.0)",9.52824634167364,49.81955596876324,-0.8748310878472823,37.45306050329138,-9.107345384317945,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8090087496981453,1.0487460756491014,False,False,False,False,-0.2808619291793058,-0.27557490898589554,False,False,False,False,-1221934,-1152013.3706694394,False,False,False,False,15501.829138429737,False,False,False,False
2023-10-27 00:00:00+00:00,40.2100066549,41.7709990053,39.932015116,40.7977877251,12990,,,,,,,,,,48.11404337829401,51.41943284020124,52.529563022647444,53.18574534685018,53.56027729245107,56.29296261688484,60.89609046017589,,,,,,,,,,56.29296261688484,53.71401642250067,,"rgba(239, 83, 80, 1.0)",9.646359605164276,49.28651147424285,-0.9409254051117535,36.026304237739346,-10.4697968011831,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8095219936973567,1.114028182768131,False,False,False,False,-0.34282825441539394,-0.3092015817006447,False,False,False,False,-1234924,-1158154.8987679996,False,False,False,False,15315.767720768275,False,False,False,False
2023-11-03 00:00:00+00:00,47.3255301187,47.9908790187,39.5065965217,40.5376223334,18413,,,,,,,,,,47.77913244111511,51.133547558376755,52.34973314292726,53.01293024701834,53.39166905569536,56.14323649662251,60.73858408638049,,,,,,44.94100188636666,,44.94100188636666,,56.14323649662251,53.50697614687656,44.94100188636666,"rgba(239, 83, 80, 0.5)",9.390292178490338,47.4542807045731,-0.013711030863131092,38.63266688765097,-10.4697968011831,False,True,False,True,True,0.0,1.0,47.99088,39.506596,0.0,0,0.8153088532571011,1.0352991644809675,True,False,False,False,-0.1761510407530277,-0.2426763112268362,False,False,False,False,-1216511,-1162477.572933333,False,False,False,False,15545.1923340447,False,False,False,False
2023-11-10 00:00:00+00:00,45.2448814877,47.5717236653,44.2377523491,47.5717236653,11627,,,,,,,,,,47.64826743361532,50.985831858363134,52.251469774016776,52.917203966334654,53.29763217549334,56.056852141619565,60.645325400832306,,,,,,45.22888390898718,,45.22888390898718,,56.056852141619565,53.40036896432502,45.22888390898718,"rgba(239, 83, 80, 0.5)",9.233789603001807,47.441979712025486,-0.23794111830436698,39.77728632847506,-13.974246349876402,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8656498217857684,1.0348947867412657,False,False,False,False,-0.03303880516891959,-0.1378575581978779,False,False,False,False,-1228138,-1167341.3082716046,False,False,False,False,15254.955864856203,False,False,False,False
