date,Open,High,Low,Close,Volume,aVWAP_peak_381,aVWAP_peak_360,aVWAP_peak_316,aVWAP_valley_399,aVWAP_valley_370,aVWAP_valley_344,aVWAP_valley_326,aVWAP_valley_265,aVWAP_valley_241,aVWAP_valley_194,aVWAP_valley_147,aVWAP_valley_86,aVWAP_valley_65,aVWAP_OB_bull_147,aVWAP_OB_bear_360,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-06-07 17:00:00+00:00,59.82,59.91,59.6,59.65,24660.0,,,,,,,,,,,,59.762613400364074,58.23885335726128,,,,59.000733378812676,"rgba(239, 83, 80, 0.75)",2.7839956864158304,58.3389092429793,0.47093850159970035,44.140311147895176,-4.029143644166176,False,True,False,True,True,4.878999470127006,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244918.0,139705.10869041077,False,False,False,False,44096.047701924166,False,False,False,False
2024-06-10 17:00:00+00:00,58.97,59.16,58.87,59.08,36178.0,,,,,,,,,,,,59.74623790307748,58.250053102834734,,,,58.998145502956106,"rgba(239, 83, 80, 1.0)",2.7828002586026983,58.33288972416938,0.2684742728196242,41.83937505648425,-4.029143644166176,False,True,False,True,False,3.1465157445998777,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0982719514974966,0.0982719514974966,False,False,False,False,208740.0,140775.41708280751,False,False,False,False,43973.287272436966,False,False,False,False
2024-06-11 17:00:00+00:00,59.315,59.79,59.2,59.7,37878.0,,,,,,,,,,,,59.74201783827082,58.26907571247491,,,,59.00554677537286,"rgba(239, 83, 80, 1.0)",2.7788522486486724,58.337717621778985,0.4902320297466271,42.960307804523126,-4.029143644166176,False,True,False,True,False,4.835572683874236,0.0,0.0,0.0,0.0,0,0.8285773688861161,0.8424034513228346,False,False,False,False,0.13127318181741066,0.11477256665745363,False,False,False,False,246618.0,142416.38736059342,False,False,False,False,43878.786694569724,False,False,False,False
2024-06-12 17:00:00+00:00,59.085,59.11,58.61,58.765,39286.0,,,,,,,,,,,,59.720664230192575,58.27735321627555,,,,58.99900872323406,"rgba(239, 83, 80, 1.0)",2.7724203690462716,58.32936862156235,0.15713034837769133,41.03830906951428,-4.347653216252311,False,True,False,True,False,2.0484616199685846,0.0,0.0,0.0,0.0,0,0.8252305768328899,0.8361732061904025,False,False,False,False,0.08766412045340145,0.10121834355542754,False,False,False,False,207332.0,143422.83096740593,False,False,False,False,43807.58069930508,False,False,False,False
2024-06-13 17:00:00+00:00,58.525,58.93,58.515,58.74,42818.0,,,,,,,,,,,,59.696015402607856,58.28451272962764,,,,58.990264066117746,"rgba(239, 83, 80, 1.0)",2.7537646434856544,58.31965072473052,0.1526453163903692,39.69125843875062,-5.818568549485988,False,True,False,True,False,1.9751436114077947,0.0,0.0,0.0,0.0,0,0.820319015846538,0.8409090909090914,False,False,False,False,0.0782704657656388,0.08974440466053317,False,False,False,False,164514.0,143749.8258361283,False,False,False,False,43792.23836288175,False,False,False,False
2024-06-14 17:00:00+00:00,57.93,57.93,57.46,57.51,55200.0,,,,,,,,,,,,59.63201308994554,58.271452801030875,,,,58.9517329454882,"rgba(239, 83, 80, 1.0)",2.729567005229217,58.28187637680058,-0.2827834507531225,35.99575944549136,-9.403397973470675,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8187182938192352,0.8402008489491669,False,False,False,False,0.008396492988213858,0.049070448824373517,False,False,False,False,109314.0,143215.93706347514,False,False,False,False,43969.10288438746,False,False,False,False
2024-06-17 17:00:00+00:00,57.785,58.215,57.73,58.145,35307.0,,,,,,,,,,,,59.600837380794644,58.26839465370844,,,,58.93461601725154,"rgba(239, 83, 80, 1.0)",2.682268394239975,58.26585961377706,-0.04505873239105991,36.30246239502766,-9.403397973470675,False,True,False,True,False,0.26064204085214016,0.0,0.0,0.0,0.0,0,0.8225522666114671,0.8347650589939977,False,False,False,False,0.027231089158510354,0.03815076899144194,False,False,False,False,144621.0,143237.72098497165,False,False,False,False,43834.80671563726,False,False,False,False
2024-06-18 17:00:00+00:00,58.455,58.83,58.36,58.78,31219.0,,,,,,,,,,,,59.58486573829489,58.27269480489532,,,,58.9287802715951,"rgba(239, 83, 80, 0.75)",2.6261653389280997,58.26106041637386,0.19760354610344294,38.94189963541857,-9.403397973470675,False,True,False,True,True,2.0076858939712103,0.0,0.0,0.0,0.0,0,0.8261410143501006,0.8310107237217017,False,False,False,False,0.06957232246236537,0.05386154572690366,False,False,False,False,175840.0,143743.18267512711,False,False,False,False,43639.21281306924,False,False,False,False
2024-06-19 17:00:00+00:00,58.78,58.78,58.78,58.78,0.0,,,,,,,,,,,,59.58486573829489,58.27269480489532,,,,58.9287802715951,"rgba(239, 83, 80, 0.75)",2.577723230692932,58.26106041637386,0.20131702948056357,40.701524462345844,-13.860635954231306,False,True,False,True,True,2.0076858939712103,0.0,0.0,0.0,0.0,0,0.8212383836274402,0.8335595698026526,False,False,False,False,0.08219694981162674,0.0680292477692652,False,False,False,False,175840.0,144240.80774993135,False,False,False,False,42962.63587023096,False,False,False,False
2024-06-20 17:00:00+00:00,57.76,57.85,57.535,57.71,30817.0,,,,,,,,,,,,59.55388137130651,58.26648350992145,,,,58.91018244061398,"rgba(239, 83, 80, 0.75)",2.5208115863852267,58.24427426826121,-0.21194533980516223,38.95539642498436,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.817450909653146,0.8352316652064118,False,False,False,False,0.008226859066018895,0.03812805341764204,False,False,False,False,145023.0,144252.93476156032,False,False,False,False,42774.33143813435,False,False,False,False
2024-06-21 17:00:00+00:00,57.62,57.715,57.3,57.385,46995.0,,,,,,,,,,,,59.50288216781562,58.25350738621311,,,,58.878194777014365,"rgba(239, 83, 80, 1.0)",2.4786970876353975,58.21582525062702,-0.3351862778116242,37.04205476698362,-13.860635954231306,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8147804097641528,0.8405325901842394,False,False,False,False,-0.0043253965522325145,0.016901328432704765,False,False,False,False,98028.0,143536.2691063423,False,False,False,False,42839.76816002374,False,False,False,False
2024-06-24 17:00:00+00:00,58.385,58.51,58.22,58.25,51980.0,,,,,,,,,,,,59.47193033489477,58.254797072976274,,,,58.86336370393552,"rgba(239, 83, 80, 0.75)",2.4296175448852773,58.20459570310938,0.01868783709855884,39.31746240404332,-13.860635954231306,False,True,False,True,True,0.5215434968016304,0.0,0.0,0.0,0.0,0,0.814930413426115,0.8367273843634878,False,False,False,False,0.05390720341300007,0.03540426592285242,False,False,False,False,150008.0,143636.60601942227,False,False,False,False,42981.47718079856,False,False,False,False
2024-06-25 17:00:00+00:00,58.075,58.325,58.03,58.08,71486.0,,,,,,,,,,,,59.42558638194948,58.252198188440815,,,,58.83889228519514,"rgba(239, 83, 80, 0.75)",2.3701195944280613,58.186056001464365,-0.04474710968750065,40.336258326873065,-13.860635954231306,False,True,False,True,True,0.04413589882869218,0.0,0.0,0.0,0.0,0,0.8104766302395973,0.8429531578677342,False,False,False,False,0.04115660310799439,0.0382804345154234,False,False,False,False,78522.0,142627.07724392734,False,False,False,False,43423.407767142766,False,False,False,False
2024-06-26 17:00:00+00:00,57.35,57.505,57.255,57.39,26640.0,,,,,,,,,,,,59.39934711652712,58.24460109206575,,,,58.82197410429643,"rgba(239, 83, 80, 0.75)",2.3159811669712926,58.17201319673245,-0.3376595664441961,39.11409734970357,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8031656880265506,0.8497319377074295,False,False,False,False,-0.012976830323900965,0.012651802095761219,False,False,False,False,51882.0,141220.17682154087,False,False,False,False,43163.19989478396,False,False,False,False
2024-06-27 17:00:00+00:00,57.53,57.76,57.52,57.7,54521.0,,,,,,,,,,,,59.35478294902232,58.234323727637616,,,,58.79455333832997,"rgba(239, 83, 80, 0.75)",2.223647514843621,58.15037050242777,-0.2025368226849744,39.644116310997305,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8026857927666714,0.8461264560760978,False,False,False,False,0.0046646410316953935,0.008658221563728306,False,False,False,False,106403.0,140680.37563050922,False,False,False,False,43339.289818895835,False,False,False,False
2024-06-28 17:00:00+00:00,57.76,57.76,57.335,57.695,32964.0,,,,,,,,,,,,59.32796366345076,58.227617263869796,,,,58.77779046366028,"rgba(239, 83, 80, 0.75)",2.145968350689754,58.137290602437396,-0.20610304075325037,39.98179685794442,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7974971558589301,0.8473989037128972,False,False,False,False,-0.0016114157189861444,0.0035234029223710807,False,False,False,False,73439.0,139637.87368274937,False,False,False,False,43178.432612401324,False,False,False,False
2024-07-01 17:00:00+00:00,56.91,57.045,56.68,56.7,69783.0,,,,,,,,,,,,59.249142443074575,58.19670562174993,,,,58.72292403241225,"rgba(239, 83, 80, 1.0)",2.1110333279490523,58.09194962975513,-0.6593688556814287,37.42336672336706,-13.860635954231306,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7925168319884869,0.8482808243819708,False,False,False,False,-0.048125016443100584,-0.02230080676036475,False,False,False,False,3656.0,137529.62757914083,False,False,False,False,43590.90652538735,False,False,False,False
2024-07-02 17:00:00+00:00,56.53,56.765,56.39,56.7,53503.0,,,,,,,,,,,,59.187521167748145,58.170781831968036,,,,58.679151499858094,"rgba(239, 83, 80, 1.0)",2.0855178456883614,58.05596412173188,-0.6501810207643274,35.71774663364882,-10.34864222897096,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7951720224892964,0.8473719502759585,False,False,False,False,-0.067527282334729,-0.044914044547546876,False,False,False,False,3656.0,135454.06746163475,False,False,False,False,43744.582393210796,False,False,False,False
2024-07-03 17:00:00+00:00,56.665,56.665,56.665,56.665,0.0,,,,,,,,,,,,59.187521167748145,58.170781831968036,,,,58.679151499858094,"rgba(239, 83, 80, 1.0)",2.057186541971439,58.05596412173188,-0.6761487562517775,34.48308923340194,-11.638229662765262,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8029170559534927,0.8397695421986925,False,False,False,False,-0.06156571931070502,-0.053239881929125946,False,False,False,False,3656.0,133410.6865707567,False,False,False,False,43066.371813471094,False,False,False,False
2024-07-04 17:00:00+00:00,56.665,56.665,56.665,56.665,0.0,,,,,,,,,,,,59.187521167748145,58.170781831968036,,,,58.679151499858094,"rgba(239, 83, 80, 1.0)",2.0497255979830484,58.05596412173188,-0.678609918859679,33.659984299904025,-12.569326568537043,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8001457270740079,0.8377224940147813,False,False,False,False,-0.06156571931070502,-0.057402800619915484,False,False,False,False,3656.0,131398.9860037682,False,False,False,False,42398.676126440536,False,False,False,False
2024-07-05 17:00:00+00:00,56.17,56.37,56.03,56.37,17186.0,,,,,,,,,,,,59.16563463543929,58.16073640115702,,,,58.66318551829815,"rgba(239, 83, 80, 1.0)",2.0346971308807493,58.04269671588238,-0.8220863392864417,32.170694102917494,-14.129630173342555,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8015588464536239,0.8365289685632635,False,False,False,False,-0.0933076307197684,-0.07535521566984194,False,False,False,False,-13530.0,129152.02498045396,False,False,False,False,42007.781922929826,False,False,False,False
2024-07-08 17:00:00+00:00,56.08,56.24,56.0,56.2,58563.0,,,,,,,,,,,56.14666666666667,59.09071828244765,58.12535088769313,56.14666666666667,,,57.78757861226915,"rgba(239, 83, 80, 1.0)",2.0247366684525954,57.82877904185228,-0.8044399388968789,30.651866679755607,-15.690010464141999,False,True,False,True,False,0.0,1.0,56.24,56.0,0.0,0,0.8068792734485093,0.8351166553577954,False,False,False,False,-0.09878578102130725,-0.08707049834557459,False,False,False,False,-72093.0,126031.94707378025,True,False,False,False,42264.451970636335,False,False,False,False
2024-07-09 17:00:00+00:00,56.39,56.545,56.295,56.38,29566.0,,,,,,,,,,,56.233892891859284,59.05750811003618,58.11024030658518,56.233892891859284,,,57.800547102826876,"rgba(239, 83, 80, 1.0)",2.0180711176853934,57.81890909128656,-0.7130120830116714,31.09888029613282,-15.690010464141999,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8127093802345055,0.829198073701843,False,False,False,False,-0.07827047259217831,-0.08267048546887645,False,False,False,False,-42527.0,123418.63006488443,False,False,False,False,42067.57674628538,False,False,False,False
2024-07-10 17:00:00+00:00,56.66,56.82,56.64,56.82,26389.0,,,,,,,,,,,56.35512658854212,59.032412497719974,58.099727182119636,56.35512658854212,,,57.82908875612725,"rgba(239, 83, 80, 0.75)",2.0159589250248438,57.8172299706177,-0.49466780212568723,34.63005548422014,-19.029712155815837,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8125687352710131,0.8293270489656983,False,False,False,False,-0.0571399806245055,-0.06990523304669098,False,False,False,False,-16138.0,121254.96138170792,False,False,False,False,41824.498037040634,False,False,False,False
2024-07-11 17:00:00+00:00,56.96,57.04,56.585,56.835,36597.0,,,,,,,,,,,56.467709536886915,58.99939836317683,58.086056307132026,56.467709536886915,,,57.85105473573193,"rgba(239, 83, 80, 0.75)",2.0209253589151293,57.81101987028828,-0.4829569117843234,37.08990780140348,-16.752566154719304,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8111643907015529,0.8245595746898783,False,False,False,False,-0.05152589273518233,-0.06071556289093666,False,False,False,False,20459.0,119692.2332982706,False,False,False,False,41743.4515558462,False,False,False,False
2024-07-12 17:00:00+00:00,57.05,57.125,56.5,56.54,36402.0,,,,,,,,,,,56.51700932004386,58.96608508305687,58.071711102760695,56.51700932004386,,,57.85160183528714,"rgba(239, 83, 80, 0.75)",2.0298130278249435,57.798668869907516,-0.6200910392501766,37.22539241358005,-16.59386308781103,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8151048510012086,0.8222000315341361,False,False,False,False,-0.05152589273518233,-0.05612072781305949,False,False,False,False,-15943.0,117589.36146418887,False,False,False,False,41660.63835342998,False,False,False,False
2024-07-15 17:00:00+00:00,56.25,56.55,56.245,56.32,32016.0,,,,,,,,,,,56.49581300609323,58.93313581386996,58.0561344953744,56.49581300609323,,,57.82836110511253,"rgba(239, 83, 80, 0.75)",2.04033109395826,57.77920228446685,-0.7151791632190355,36.28228438543392,-16.59386308781103,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8104347826086952,0.8314624505928856,False,False,False,False,-0.07980662940480525,-0.06796367860893238,False,False,False,False,-47959.0,115022.72020117819,False,False,False,False,41511.10907663262,False,False,False,False
2024-07-16 17:00:00+00:00,56.94,57.06,56.79,57.04,19148.0,,,,,,,,,,,56.533319465451086,58.9182867685453,58.05017874176272,56.533319465451086,,,57.833928325253034,"rgba(239, 83, 80, 0.5)",2.0458879875637366,57.77556138345944,-0.35953160091396524,40.7570266727851,-13.239622072054551,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8151088213647352,0.8252549679318689,False,False,False,False,-0.043875475563547046,-0.05591957708623971,False,False,False,False,-28811.0,112792.74004302039,False,False,False,False,41164.394207227466,False,False,False,False
2024-07-17 17:00:00+00:00,58.77,59.01,58.7,58.94,27747.0,,,,,,,,,,,56.778060389048186,58.917909074647255,58.05670700150336,56.778060389048186,,,57.91755882173293,"rgba(38, 166, 154, 1.0)",2.031518264613783,57.802732172536984,0.5598117660434729,50.60149277931626,-4.380192608282371,True,False,True,False,True,3.6216990711782806,0.0,0.0,0.0,0.0,0,0.8249753669034898,0.8240937613441895,False,False,False,False,0.08732227247403125,0.01570134769389577,False,False,False,False,-1064.0,111027.5192671596,False,False,False,False,40956.372591611536,False,False,False,False
2024-07-18 17:00:00+00:00,59.27,59.3,58.86,58.87,24748.0,,,,,,,,,,,56.9677602320704,58.91878814867271,58.06332303531667,56.9677602320704,,,57.983290472019924,"rgba(38, 166, 154, 1.0)",2.0277083479001807,57.92392492755523,0.46657354516712957,56.77364482131159,0.7435881936516253,True,False,True,False,True,3.3984649848552024,0.0,0.0,0.0,0.0,0,0.8307380878231078,0.8171390013495282,False,False,False,False,0.10272682944975399,0.05921408857182488,False,False,False,False,-25812.0,108905.97633278502,False,False,False,False,40705.079993291976,False,False,False,False
2024-07-19 17:00:00+00:00,57.83,58.0,57.8,57.94,24743.0,,,,,,,,,,,57.041818187573384,58.90928301441282,58.06228946046757,57.041818187573384,,,58.004463554151265,"rgba(38, 166, 154, 1.0)",2.023809219456393,57.882289148223954,0.02851595457774676,56.29068228011661,0.7435881936516253,True,False,True,False,True,0.49256219161834025,0.0,0.0,0.0,0.0,0,0.8258258258258256,0.8290877083980536,False,False,False,False,0.022309016618797795,0.040761552595311334,False,False,False,False,-50555.0,106433.71313382711,False,False,False,False,40457.60588486885,False,False,False,False
2024-07-22 17:00:00+00:00,57.72,57.805,57.41,57.595,19655.0,,,,,,,,,,,57.074706850550584,58.899548962813675,58.059790832882065,57.074706850550584,,,58.01134888208211,"rgba(38, 166, 154, 0.75)",2.023139681576907,57.86153802161755,-0.1317447450834438,54.55089588539183,0.7435881936516253,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8275485247437163,0.8278607482957805,False,False,False,False,0.0024595235154742977,0.021610538055392817,False,False,False,False,-70210.0,103695.050914698,False,False,False,False,40135.08486339801,False,False,False,False
2024-07-23 17:00:00+00:00,56.56,56.81,56.54,56.61,29675.0,,,,,,,,,,,57.04047196113701,58.87455262891115,58.04832463225428,57.04047196113701,,,57.98778307410081,#000000,2.0294799782165676,57.80790430924054,-0.5902518487978463,50.01971451317863,7.071988250631762,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8218384808013354,0.8423935726210358,False,False,False,False,-0.06088468395930095,-0.01963707295195407,False,False,False,False,-99885.0,100538.7710555554,False,False,False,False,39972.91300505076,False,False,False,False
2024-07-24 17:00:00+00:00,57.095,57.37,56.945,57.175,38823.0,,,,,,,,,,,57.05227640948477,58.849996962945205,58.03898515128919,57.05227640948477,,,57.98041950790639,#000000,2.0277977403270806,57.78519081296637,-0.30091305500121024,49.22902657972891,6.28599541106621,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8179172729162333,0.8395344003325717,False,False,False,False,-0.0280798558381818,-0.023858464395067933,False,False,False,False,-61062.0,98033.33274461653,False,False,False,False,39955.08489644532,False,False,False,False
2024-07-25 17:00:00+00:00,57.1,57.31,56.9,57.3,21030.0,,,,,,,,,,,57.058100252017944,58.83703884439963,58.03404579128964,57.058100252017944,,,57.97639496256907,#000000,2.0125048262490237,57.775894185834204,-0.23646859357907482,49.18056431295837,5.963105477805108,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8190505868910352,0.8390983691700431,False,False,False,False,-0.03164510335476564,-0.027751783874916787,False,False,False,False,-40032.0,95892.78495012636,False,False,False,False,39661.67272750818,False,False,False,False
2024-07-26 17:00:00+00:00,57.405,57.48,57.085,57.46,27724.0,,,,,,,,,,,57.07546143551828,58.82198644918753,58.028896152974944,57.07546143551828,,,57.97544801256024,#000000,1.979597401966827,57.76943285159655,-0.15631100105966522,49.79315230645652,5.963105477805108,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8182763821709051,0.8414729286940245,False,False,False,False,-0.019593874986856125,-0.023672829430886458,False,False,False,False,-12308.0,94215.253400512,False,False,False,False,39476.592530182475,False,False,False,False
2024-07-29 17:00:00+00:00,57.39,57.47,57.03,57.12,25947.0,,,,,,,,,,,57.08257207486637,58.80691087569009,58.02321227856852,57.08257207486637,,,57.97089840970833,#000000,1.9497583587864409,57.761085424409515,-0.3288025008435091,48.78539164714989,4.780324745256593,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8210438674090645,0.8413904355518554,False,False,False,False,-0.02179990923345873,-0.022736369332172594,False,False,False,False,-38255.0,92161.45102220948,False,False,False,False,39266.83140568352,False,False,False,False
2024-07-30 17:00:00+00:00,57.49,57.67,57.4,57.545,59296.0,,,,,,,,,,,57.13279763995571,58.78041945283899,58.015671506079954,57.13279763995571,,,57.97629619962489,#000000,1.9173346928286312,57.758092194495426,-0.11113980010503556,49.973541718436735,4.780324745256593,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8216278220970852,0.8425882475624386,False,False,False,False,-0.0024595303004039328,-0.012597949816288263,False,False,False,False,21041.0,91058.80837070236,False,False,False,False,39577.36115133184,False,False,False,False
2024-07-31 17:00:00+00:00,58.21,58.655,58.05,58.165,86183.0,,,,,,,,,,,57.292558715604166,58.765972820189575,58.021735270202335,57.292558715604166,,,58.026755601998694,"rgba(38, 166, 154, 1.0)",1.8918081036143277,57.79078051317975,0.19781048939651955,53.097114569269124,4.780324745256593,True,False,True,False,True,1.3830270636947901,0.0,0.0,0.0,0.0,0,0.8315756662683772,0.8355239233206925,False,False,False,False,0.05305666416507789,0.020229357174394814,False,False,False,False,107224.0,91309.43149673798,False,False,False,False,40299.929195497236,False,False,False,False
2024-08-01 17:00:00+00:00,60.58,62.17,60.505,62.07,93796.0,,,,,,,,,,,57.852829295534555,58.853439410117325,58.10536328005283,57.852829295534555,,,58.2705439952349,"rgba(38, 166, 154, 1.0)",1.9077937897330732,57.97670597444789,2.1455641839178123,62.088594111593544,6.044393936674986,True,False,True,False,True,11.6245025122933,0.0,0.0,0.0,0.0,0,0.8465837571119275,0.8167262474195663,False,False,False,False,0.26132651301803367,0.14077793509621425,False,False,False,False,201020.0,93010.37054330017,False,False,False,False,41129.32564207867,False,False,False,False
2024-08-02 17:00:00+00:00,62.72,63.08,62.435,62.97,76999.0,,,,,,,,,,,58.33469871382865,58.95228265115898,58.194720700704956,58.33469871382865,,,58.493900688564196,"rgba(38, 166, 154, 1.0)",1.9551372662116762,58.146283233084965,2.467201075994828,68.85849638982131,12.006685711338513,True,False,True,False,True,13.63229958934301,0.0,0.0,0.0,0.0,0,0.8628061019670813,0.8124749096748298,False,False,False,False,0.3428282470456665,0.2418030910709404,False,False,False,False,278019.0,95878.72138759009,False,False,False,False,41685.44462437202,False,False,False,False
2024-08-05 17:00:00+00:00,72.17,73.235,71.755,73.17,142892.0,,,,,,,,,,,60.52625325136638,59.559596880207124,58.68741325354208,60.52625325136638,,,59.591087795038526,"rgba(38, 166, 154, 1.0)",2.5459317698195507,58.99660268441193,5.567076652880075,76.88137957546935,18.984482283279945,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8851880698217801,0.811059696705915,False,False,False,False,0.3428282506723358,0.2923156708716381,False,False,False,False,420911.0,100917.98152111581,False,False,False,False,43254.53850616471,False,False,False,False
2024-08-06 17:00:00+00:00,73.28,74.185,73.28,73.445,102364.0,,,,,,,,,,,61.816295055382895,59.9908096994257,59.04204983873399,61.816295055382895,,,60.28305153118086,"rgba(38, 166, 154, 1.0)",3.027662363505435,59.536585538927845,4.593779884018821,82.27198060326185,23.48304366720855,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8969668904839082,0.8181986570965505,False,False,False,False,0.3428282508926466,0.31757196088214235,False,False,False,False,523275.0,107466.15235024579,False,False,False,False,44170.96426575906,False,False,False,False
2024-08-07 17:00:00+00:00,73.425,73.695,72.7,72.975,72476.0,,,,,,,,,,,62.5527296090838,60.269586173327944,59.27465499031338,62.5527296090838,,,60.69899025757504,"rgba(38, 166, 154, 1.0)",3.407851305811691,59.86460670673576,3.847114242016954,84.83817347829051,25.57326936010358,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8968927871605857,0.8127274423812637,False,False,False,False,0.32409585317921596,0.32083390703067916,False,False,False,False,450799.0,112789.14223628849,False,False,False,False,44609.80202908062,False,False,False,False
2024-08-08 17:00:00+00:00,74.11,74.255,73.69,74.24,77369.0,,,,,,,,,,,63.30090122404944,60.575204047030134,59.53089012428658,63.30090122404944,,,61.13566513178872,"rgba(38, 166, 154, 1.0)",3.8012600483201457,60.21233648239804,3.69026673768375,86.85374119485023,27.453257473169273,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8961692608817219,0.8104669587100385,False,False,False,False,0.34282825093240493,0.33183107898154207,False,False,False,False,528168.0,119229.12452719874,False,False,False,False,45117.69657126542,False,False,False,False
2024-08-09 17:00:00+00:00,75.015,75.21,74.63,74.88,100791.0,,,,,,,,,,,64.2070297899436,60.97730486460213,59.870324049169945,64.2070297899436,,,61.6848862345719,"rgba(38, 166, 154, 1.0)",4.172470602404269,60.65487072500732,3.409282085006385,88.34732975508771,29.08673558001408,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9049594481215619,0.8048848699543211,False,False,False,False,0.3428282510809757,0.3373296650312589,False,False,False,False,628959.0,127131.9132942189,False,False,False,False,45980.84856240859,False,False,False,False
2024-08-12 17:00:00+00:00,74.305,74.605,73.825,73.85,57888.0,,,,,,,,,,,64.63132314967004,61.18530854656435,60.04839975238351,64.63132314967004,,,61.95501048287264,"rgba(38, 166, 154, 1.0)",4.460929409685622,60.87562924275077,2.908445654638498,86.846940019352,29.08673558001408,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.899572053214252,0.8079821378732908,False,False,False,False,0.3194973288445882,0.32841349693792354,False,False,False,False,571071.0,134014.68983229302,False,False,False,False,46165.45556144101,False,False,False,False
2024-08-13 17:00:00+00:00,74.11,74.68,73.855,74.485,35023.0,,,,,,,,,,,64.8770340210283,61.3103249657418,60.15584358343648,64.8770340210283,,,62.11440085673553,"rgba(38, 166, 154, 1.0)",4.744962228463937,61.006725642528096,2.840544077805053,86.13639808760757,29.08673558001408,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8934855859228749,0.8131317858479972,False,False,False,False,0.3212229108708196,0.32481820390437155,False,False,False,False,606094.0,141333.74890466055,False,False,False,False,45992.704312426424,False,False,False,False
2024-08-14 17:00:00+00:00,80.225,80.3,80.155,80.245,573847.0,,,,,,,,,,,69.37832624932935,63.85990568266779,62.35777149907874,69.37832624932935,,,65.19866781035863,"rgba(38, 166, 154, 1.0)",5.248604985831682,63.602352462071565,3.1708706566514993,87.46858102320924,29.51921871795946,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8998438545616769,0.8221726522418025,False,False,False,False,0.34282825172405074,0.33382322781421114,False,False,False,False,1179941.0,157436.18690613867,False,False,False,False,54176.49184246632,False,False,False,False
2024-08-15 17:00:00+00:00,80.245,80.36,80.21,80.29,152588.0,,,,,,,,,,,70.16707366856451,64.42806197783084,62.86579957849627,70.16707366856451,,,65.82031174163055,"rgba(38, 166, 154, 1.0)",5.7120063711259705,64.14959361295413,2.825698246527729,88.36691733563669,30.975935719054917,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.8987302294497654,0.8184450879928715,False,False,False,False,0.3428282517296624,0.3383257397719368,False,False,False,False,1332529.0,175654.6801324001,False,False,False,False,55702.25165886219,False,False,False,False
