date,Open,High,Low,Close,Volume,aVWAP_peak_246,aVWAP_peak_205,aVWAP_peak_177,aVWAP_peak_153,aVWAP_peak_112,aVWAP_peak_80,aVWAP_valley_193,aVWAP_valley_166,aVWAP_valley_136,aVWAP_valley_131,aVWAP_valley_91,aVWAP_valley_34,aVWAP_OB_bear_246,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-01-16 17:00:00+00:00,26.755,26.76,26.63,26.67,964.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.787715223265984,,58.64057647287683,5.029691573407838,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18702.0,3988.8326590617744,False,False,False,False,14280.267314903824,False,False,False,False
2024-01-17 17:00:00+00:00,26.55,26.59,26.47,26.59,927.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.76238043228328,,55.83098978374418,5.029691573407838,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17775.0,4202.571687603452,False,False,False,False,14073.239914672757,False,False,False,False
2024-01-18 17:00:00+00:00,26.56,26.67,26.52,26.665,1091.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.746326148397856,,55.57103868321193,5.029691573407838,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18866.0,4429.911661439057,False,False,False,False,13871.964877235969,False,False,False,False
2024-01-19 17:00:00+00:00,26.555,26.7,26.53,26.66,858.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.736951880028798,,55.264934333628965,5.029691573407838,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18008.0,4640.4246589361255,False,False,False,False,13670.197979914481,False,False,False,False
2024-01-22 17:00:00+00:00,26.525,26.575,26.5,26.55,6368.0,,,,,,,,,,,,,,,,#000000,,26.66386482515427,,52.293456438699025,7.831451547203656,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11640.0,4748.9452068595965,False,False,False,False,13556.98560813286,False,False,False,False
2024-01-23 17:00:00+00:00,26.275,26.375,26.27,26.365,2556.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.621132287568336,,46.8631965419327,2.557630267566111,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9084.0,4816.1553586912305,False,False,False,False,13386.427691727698,False,False,False,False
2024-01-24 17:00:00+00:00,26.43,26.48,26.345,26.36,2089.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.599322945521696,,43.16210979742996,-0.9010044365492718,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6995.0,4849.935895765785,False,False,False,False,13211.273774026493,False,False,False,False
2024-01-25 17:00:00+00:00,26.1,26.14,26.055,26.14,3402.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.53312684542335,,37.71197603389167,-5.888430948526654,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3593.0,4830.448517536857,False,False,False,False,13059.192010088098,False,False,False,False
2024-01-26 17:00:00+00:00,26.165,26.17,26.105,26.145,3809.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.481260953898374,,34.23364601052909,-8.978779049257263,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7402.0,4870.317532768844,False,False,False,False,12915.778180474328,False,False,False,False
2024-01-29 17:00:00+00:00,26.22,26.39,26.21,26.385,662.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.477832989085655,,38.10980092133991,-8.978779049257263,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8064.0,4919.8319896251405,False,False,False,False,12725.79712341271,False,False,False,False
2024-01-30 17:00:00+00:00,26.38,26.39,26.325,26.365,1881.0,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.470777413467456,,40.33620728157749,-8.978779049257263,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6183.0,4939.415989785991,False,False,False,False,12557.660733902436,False,False,False,False
2024-01-31 17:00:00+00:00,25.885,25.99,25.75,25.75,1854.0,,,,,,,,,,,,25.83,,,25.83,"rgba(239, 83, 80, 0.5)",,26.132533691034425,,35.141835138132265,-8.978779049257263,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4329.0,4929.952175990858,False,False,False,False,12391.712505469839,False,False,False,False
2024-02-01 17:00:00+00:00,25.985,26.16,25.985,26.145,5065.0,,,,,,,,,,,,26.025211254034783,,,26.025211254034783,"rgba(239, 83, 80, 0.5)",,26.20778260681722,,37.805870067271044,-8.978779049257263,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9394.0,4999.162219773945,False,False,False,False,12278.120063524571,False,False,False,False
2024-02-02 17:00:00+00:00,26.265,26.36,26.23,26.335,1799.0,,,,,,,,,,,,26.083634816854023,,,26.083634816854023,"rgba(239, 83, 80, 0.5)",,26.23515601602195,,41.794987965428724,-16.234134191352034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11193.0,5095.190712490628,False,False,False,False,12115.653085795508,False,False,False,False
2024-02-05 17:00:00+00:00,26.15,26.23,26.145,26.2,756.0,,,,,,,,,,,,26.092255471113926,,,26.092255471113926,"rgba(239, 83, 80, 0.5)",,26.237663516226107,,43.03819600064923,-14.920439613518724,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10437.0,5178.009461134185,False,False,False,False,11939.534433302553,False,False,False,False
2024-02-06 17:00:00+00:00,26.2,26.27,26.2,26.24,597.0,,,,,,,,,,,,26.100816039453218,,,26.100816039453218,"rgba(239, 83, 80, 0.5)",,26.240890362742157,,44.36937238860437,-13.35892405252018,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11034.0,5268.800012124352,False,False,False,False,11763.681186274607,False,False,False,False
2024-02-07 17:00:00+00:00,26.43,26.465,26.4,26.42,1108.0,,,,,,,,,,,,26.13327772311179,,,26.13327772311179,#000000,,26.257737320614112,,47.42591471096325,-10.151487034004433,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12142.0,5375.3612522464555,False,False,False,False,11598.476826797481,False,False,False,False
2024-02-08 17:00:00+00:00,26.3,26.325,26.255,26.32,824.0,,,,,,,,,,,,26.144723124774366,,,26.144723124774366,#000000,,26.26268002443354,,48.19103213027311,-9.063212681286458,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11318.0,5467.495186320154,False,False,False,False,11431.430674444033,False,False,False,False
2024-02-09 17:00:00+00:00,26.235,26.34,26.235,26.285,147.0,,,,,,,,,,,,26.14644046639232,,,26.14644046639232,#000000,,26.263380151171244,,48.2484724752439,-8.514526140969167,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11171.0,5555.921617539997,False,False,False,False,11256.47826088676,False,False,False,False
2024-02-12 17:00:00+00:00,26.325,26.365,26.29,26.31,801.0,,,,,,,,,,,,26.15727794507503,,,26.15727794507503,#000000,,26.268269405686766,,48.6563927527352,-7.5624803815567105,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11972.0,5655.395700988989,False,False,False,False,11094.377822733477,False,False,False,False
2024-02-13 17:00:00+00:00,26.04,26.05,25.94,26.0,1626.0,,,,,,,,,,,,26.139362465985233,,,26.139362465985233,"rgba(239, 83, 80, 0.5)",,26.16725449307565,,45.126963871354555,-7.5624803815567105,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10346.0,5728.118248260477,False,False,False,False,10947.58126734226,False,False,False,False
2024-02-14 17:00:00+00:00,26.255,26.345,26.24,26.33,669.0,,,,,,,,,,,,26.146630700948887,,,26.146630700948887,"rgba(239, 83, 80, 0.5)",,26.19934703128116,,47.240095643073346,-7.5624803815567105,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,11015.0,5810.085407202175,False,False,False,False,10788.223418236179,False,False,False,False
2024-02-15 17:00:00+00:00,26.34,26.42,26.335,26.41,3018.0,,,,,,,,,,,,26.186570393488104,,,26.186570393488104,#000000,,26.27027786715179,,49.550187707587135,-6.122452406991556,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14033.0,5937.572455152528,False,False,False,False,10667.754838108485,False,False,False,False
2024-02-16 17:00:00+00:00,26.48,26.495,26.38,26.39,577.0,,,,,,,,,,,,26.193770146665962,,,26.193770146665962,#000000,,26.278234983022063,,50.81167129991664,-4.684494757502328,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13456.0,6054.137223289698,False,False,False,False,10511.309026664943,False,False,False,False
2024-02-19 17:00:00+00:00,26.39,26.39,26.39,26.39,0.0,,,,,,,,,,,,26.193770146665962,,,26.193770146665962,"rgba(38, 166, 154, 1.0)",,26.278234983022063,,51.652660361469636,-3.594814563225654,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,13456.0,6168.894785719315,False,False,False,False,10348.342995243782,False,False,False,False
2024-02-20 17:00:00+00:00,26.44,26.5,26.41,26.495,1519.0,,,,,,,,,,,,26.214254502292075,,,26.214254502292075,"rgba(38, 166, 154, 1.0)",,26.29933498333011,,53.65962755274572,-1.4194827691462137,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,14975.0,6305.423548731419,False,False,False,False,10211.45395655783,False,False,False,False
2024-02-21 17:00:00+00:00,26.495,26.545,26.42,26.53,759.0,,,,,,,,,,,,26.22446406869012,,,26.22446406869012,"rgba(38, 166, 154, 1.0)",,26.309070991714574,,55.472967628678376,0.5234410578630104,True,False,True,False,True,0.23427914550298823,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15734.0,6451.603028596048,False,False,False,False,10064.904282812748,False,False,False,False
2024-02-22 17:00:00+00:00,26.58,26.685,26.58,26.655,1939.0,,,,,,,,,,,,26.259407436320004,,,26.259407436320004,"rgba(38, 166, 154, 1.0)",,26.343662328679798,,58.307395171433996,3.355340509864682,True,False,True,False,True,2.473665465123279,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,17673.0,6625.578175439519,False,False,False,False,9938.921270676115,False,False,False,False
2024-02-23 17:00:00+00:00,26.675,26.7,26.645,26.665,1793.0,,,,,,,,,,,,26.289031695572273,,,26.289031695572273,"rgba(38, 166, 154, 1.0)",,26.370652637839004,,60.32450026004386,5.367199297993807,True,False,True,False,True,2.6505645368071775,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19466.0,6824.654482797046,False,False,False,False,9812.627917642376,False,False,False,False
2024-02-26 17:00:00+00:00,26.695,26.695,26.65,26.665,2066.0,,,,,,,,,,,,26.318272714888973,,,26.318272714888973,"rgba(38, 166, 154, 1.0)",,26.395414455018116,,61.66923698578377,6.77239675733405,True,False,True,False,True,2.6505645368071775,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19466.0,7020.644335776936,False,False,False,False,9692.525159229317,False,False,False,False
2024-02-27 17:00:00+00:00,26.805,26.805,26.76,26.8,102.0,,,,,,,,,,,,26.32004725070012,,,26.32004725070012,"rgba(38, 166, 154, 1.0)",,26.39700692748296,,64.38992409002927,9.455583629797204,True,False,True,False,True,5.04887896936447,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19568.0,7215.176981733883,False,False,False,False,9543.834846683127,False,False,False,False
2024-02-28 17:00:00+00:00,26.92,26.935,26.88,26.92,2116.0,,,,,,,,,,,,26.363015044905893,,,26.363015044905893,"rgba(38, 166, 154, 1.0)",,26.436530778799114,,67.54228113108083,12.46607843681219,True,False,True,False,True,7.090718061849298,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,21684.0,7439.49981922638,False,False,False,False,9428.674616501992,False,False,False,False
2024-02-29 17:00:00+00:00,26.95,27.04,26.945,27.04,1279.0,,,,,,,,,,,,26.390152616119767,,,26.390152616119767,"rgba(38, 166, 154, 1.0)",,26.461375989576357,,70.77926860080728,15.491623437553343,True,False,True,False,True,9.054906930137339,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22963.0,7680.1742406337235,False,False,False,False,9302.3230720601,False,False,False,False
2024-03-01 17:00:00+00:00,27.185,27.25,27.18,27.235,3396.0,,,,,,,,,,,,26.47367292714187,,,26.47367292714187,"rgba(38, 166, 154, 1.0)",,26.538689498767848,,74.39541248442535,18.822335559189156,True,False,True,False,True,12.072905810539144,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26359.0,7969.768438453356,False,False,False,False,9210.752171718084,False,False,False,False
2024-03-04 17:00:00+00:00,27.21,27.24,27.14,27.145,2590.0,,,,,,,,,,,,26.523575045787545,,,26.523575045787545,"rgba(38, 166, 154, 1.0)",,26.58285833524997,,74.33589400552377,18.822335559189156,True,False,True,False,True,10.235773986724883,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,23769.0,8214.717764988962,False,False,False,False,9108.104851226331,False,False,False,False
2024-03-05 17:00:00+00:00,27.215,27.225,27.16,27.22,6857.0,,,,,,,,,,,,26.631064567584435,,,26.631064567584435,"rgba(38, 166, 154, 1.0)",,26.6760765319129,,74.97034019852133,19.611613573315864,True,False,True,False,True,11.377238659056491,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,30626.0,8562.179505066651,False,False,False,False,9073.204000819722,False,False,False,False
2024-03-06 17:00:00+00:00,27.37,27.465,27.35,27.35,3641.0,,,,,,,,,,,,26.689856319388173,,,26.689856319388173,"rgba(38, 166, 154, 1.0)",,26.728289983663718,,76.44402632209193,21.267515604628883,True,False,True,False,True,13.300614458648433,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,34267.0,8960.70385382531,False,False,False,False,8988.98378375275,False,False,False,False
2024-03-07 17:00:00+00:00,27.565,27.67,27.52,27.67,2263.0,,,,,,,,,,,,26.732673087745706,,,26.732673087745706,"rgba(38, 166, 154, 1.0)",,26.76723706031115,,79.27212753169508,24.13648530292538,True,False,True,False,True,17.655008024903786,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36530.0,9388.134801828017,False,False,False,False,8884.704965399995,False,False,False,False
2024-03-08 17:00:00+00:00,27.55,27.59,27.43,27.43,110.0,,,,,,,,,,,,26.734348974718056,,,26.734348974718056,"rgba(38, 166, 154, 0.75)",,26.768733285171425,,75.92597649055251,24.13648530292538,True,False,True,False,False,12.907061786176207,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36420.0,9807.233487070995,False,False,False,False,8748.663027951932,False,False,False,False
2024-03-11 17:00:00+00:00,27.54,27.58,27.53,27.58,249.0,,,,,,,,,,,,26.738517333064085,,,26.738517333064085,"rgba(38, 166, 154, 0.75)",,26.772492615980926,,74.87453008837244,24.13648530292538,True,False,True,False,False,14.872081913743813,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36669.0,10223.694983395475,False,False,False,False,8616.885306588336,False,False,False,False
2024-03-12 17:00:00+00:00,27.59,27.78,27.56,27.78,2600.0,,,,,,,,,,,,26.786813347403427,,,26.786813347403427,"rgba(38, 166, 154, 0.75)",,26.816580994604312,,75.5088056905115,24.13648530292538,True,False,True,False,False,17.354105124646992,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39269.0,10674.009789854459,False,False,False,False,8523.600263075337,False,False,False,False
2024-03-13 17:00:00+00:00,27.88,27.92,27.86,27.915,400.0,,,,,,,,,,,,26.795278846153845,,,26.795278846153845,"rgba(38, 166, 154, 0.75)",,26.82440135560624,,76.70953475272819,24.13648530292538,True,False,True,False,False,18.947781644421962,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39669.0,11123.5445217947,False,False,False,False,8397.652972174945,False,False,False,False
2024-03-14 17:00:00+00:00,27.885,27.925,27.815,27.87,1755.0,,,,,,,,,,,,26.83003030861354,,,26.83003030861354,"rgba(38, 166, 154, 0.75)",,26.856409542042574,,76.55237843637941,24.13648530292538,True,False,True,False,False,18.07258382099182,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37914.0,11538.900420681604,False,False,False,False,8294.666104389287,False,False,False,False
2024-03-15 17:00:00+00:00,27.78,27.87,27.78,27.825,530.0,,,,,,,,,,,,26.839652312745187,,,26.839652312745187,"rgba(38, 166, 154, 0.75)",,26.865235304645125,,75.45013521162339,24.13648530292538,True,False,True,False,False,17.196175425700087,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37384.0,11939.59963896561,False,False,False,False,8174.283684166197,False,False,False,False
