date,Open,High,Low,Close,Volume,aVWAP_peak_846,aVWAP_peak_792,aVWAP_peak_696,aVWAP_peak_690,aVWAP_peak_665,aVWAP_peak_626,aVWAP_peak_611,aVWAP_peak_582,aVWAP_peak_546,aVWAP_peak_528,aVWAP_peak_511,aVWAP_peak_467,aVWAP_valley_828,aVWAP_valley_776,aVWAP_valley_773,aVWAP_valley_679,aVWAP_valley_678,aVWAP_valley_638,aVWAP_valley_617,aVWAP_valley_616,aVWAP_valley_615,aVWAP_valley_578,aVWAP_valley_557,aVWAP_valley_537,aVWAP_valley_536,aVWAP_valley_498,aVWAP_valley_482,aVWAP_valley_414,aVWAP_valley_385,aVWAP_valley_384,aVWAP_valley_366,aVWAP_valley_348,aVWAP_valley_310,aVWAP_valley_309,aVWAP_valley_240,aVWAP_OB_bull_348,aVWAP_OB_bear_846,aVWAP_OB_bear_696,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-21 17:00:00+00:00,2.665,2.67,2.65,2.66,23660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,2.790810755437025,,,,,2.7254053777185128,"rgba(239, 83, 80, 1.0)",0.11307906028029986,2.8953805653670672,-2.0815574942310877,19.654307870347523,-25.7473507369838,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9471577261809447,0.9975980784627704,False,False,True,False,-0.16652235033198454,-0.1451873463413912,True,False,False,False,152914.0,133837.1027232317,True,False,False,False,30941.792440508,False,False,False,False
2025-04-21 18:00:00+00:00,2.655,2.675,2.65,2.665,20758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663333333333333,2.661557776877242,2.7896233422869514,,,,,2.7048381508325092,"rgba(239, 83, 80, 1.0)",0.11284806017245712,2.8826197035792136,-1.9284310536365614,18.751377382239994,-26.378666421137307,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9479166666666666,0.9983974358974361,True,False,False,False,-0.1635480507464577,-0.15436769854392446,False,False,False,False,173672.0,134454.69802984825,False,False,False,False,30783.9041856164,False,False,False,False
2025-04-21 19:00:00+00:00,2.665,2.7,2.665,2.69,72291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.680166453517322,2.6760781802031834,2.7863361016301633,,,,,2.714193578450223,"rgba(239, 83, 80, 0.75)",0.11220424587685891,2.8805726566429484,-1.6984442536345434,22.734772967096823,-26.378666421137307,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9518845228548517,0.9943865276663995,False,False,False,False,-0.13985209557969006,-0.14710989706180727,False,False,False,False,245963.0,136183.50891310643,False,False,False,False,31427.42505095568,False,False,False,False
2025-04-22 14:00:00+00:00,2.715,2.72,2.69,2.695,30212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6854362829010525,2.6813400512293457,2.7852387161584855,,,,,2.7173383500962944,"rgba(239, 83, 80, 0.75)",0.1114078619834055,2.8798168003229705,-1.6589206276169235,26.22026881667361,-29.407238373284017,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9572925060435133,0.9927477840451251,False,False,False,False,-0.11337809969956533,-0.1302439983806863,False,False,False,False,276175.0,138353.9196276319,False,False,False,False,31408.581251716056,False,False,False,False
2025-04-22 15:00:00+00:00,2.695,2.76,2.695,2.71,42241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.694683347230446,2.690345224375579,2.784107217648591,,,,,2.723045263084872,"rgba(239, 83, 80, 0.75)",0.11044308794885037,2.879236221870306,-1.5323387367499577,30.952199962682762,-25.166712827514967,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9550200803212853,0.9871485943775103,False,False,False,False,-0.08706144949052122,-0.10865272393560375,False,False,False,False,318416.0,141145.5797884438,False,False,False,False,31576.525728433637,False,False,False,False
2025-04-22 16:00:00+00:00,2.72,2.74,2.71,2.715,43293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7002782553860643,2.6961786080460013,2.782988586250119,,,,,2.726481816560728,"rgba(239, 83, 80, 0.75)",0.10922297220667215,2.8783370487820887,-1.495445925725422,34.8808682548331,-21.70065443712542,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9517684887459807,0.994372990353698,False,False,False,False,-0.08997892979781164,-0.0993158268667077,False,False,False,False,361709.0,144565.16769870048,False,False,False,False,31758.17649233389,False,False,False,False
2025-04-22 17:00:00+00:00,2.715,2.725,2.7,2.71,17828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.701174160022004,2.697281843619689,2.7824662670041103,,,,,2.726974090215268,"rgba(239, 83, 80, 0.75)",0.1044625024322902,2.877799784689795,-1.6063159581933075,36.90160806689575,-19.914798035717602,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9502407704654898,0.9935794542536117,False,False,False,False,-0.10459027995854751,-0.10195305341262761,False,False,False,False,343881.0,147655.3356413563,False,False,False,False,31542.204763770573,False,False,False,False
2025-04-22 18:00:00+00:00,2.715,2.725,2.705,2.715,9595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7017357553897954,2.6979360186959522,2.782201396464186,,,,,2.727291056849978,"rgba(239, 83, 80, 0.75)",0.10202357968044758,2.877530275923376,-1.5930658033411886,39.137000986853124,-17.78061354647052,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9494787489975942,0.9951884522854851,False,False,False,False,-0.10166464599547186,-0.10180884970404974,False,False,False,False,353476.0,150846.3536934283,False,False,False,False,31201.938023246996,False,False,False,False
2025-04-22 19:00:00+00:00,2.715,2.725,2.685,2.72,66544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7035521520754475,2.700395367550798,2.780287626311512,,,,,2.7280783819792522,"rgba(239, 83, 80, 0.5)",0.09817583967299347,2.8754392653949403,-1.583274112171397,41.535342526108295,-15.41017497546251,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9464856230031947,0.9952076677316294,False,False,False,False,-0.11337809969956533,-0.10759347470180754,False,False,False,False,420020.0,155019.58851988678,False,False,False,False,31749.876968623008,False,False,False,False
2025-04-23 14:00:00+00:00,2.77,2.78,2.72,2.74,30974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7075536052448643,2.704405505377788,2.779877877893633,,,,,2.730612329505428,#000000,0.09525059409619187,2.858906007509966,-1.2483492479835339,46.32873727878278,-10.836156897670818,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9524940617577196,0.9849564528899446,False,False,False,False,-0.06086456721859055,-0.08422902096019905,False,False,False,False,450994.0,159608.33908546992,False,False,False,False,31737.847868334276,False,False,False,False
2025-04-23 15:00:00+00:00,2.735,2.745,2.7,2.71,46795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.708879219651837,2.706017992318813,2.7787651851894783,,,,,2.7312207990533763,"rgba(239, 83, 80, 0.5)",0.09235775525074644,2.8568532154981385,-1.5900474746212685,45.20840675731993,-10.836156897670818,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9502369668246446,0.9936808846761455,False,False,False,False,-0.09289793853506585,-0.08856347974763246,False,False,False,False,404199.0,163400.4423554626,False,False,False,False,31971.29208742987,False,False,False,False
2025-04-23 16:00:00+00:00,2.715,2.72,2.695,2.715,20351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7089361166960186,2.7062088752899203,2.7782287228700255,,,,,2.7311245716186545,"rgba(239, 83, 80, 0.5)",0.09154455420945166,2.8560500717274113,-1.5407805843337485,45.2525723958002,-10.836156897670818,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9471608832807572,0.9976340694006312,False,False,False,False,-0.11044695485931948,-0.09950521730347597,False,False,False,False,424550.0,167449.2727065407,False,False,False,False,31791.132520182895,False,False,False,False
2025-04-23 17:00:00+00:00,2.715,2.74,2.71,2.74,7978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.709347131862577,2.7066477118591816,2.7780816750897346,,,,,2.7313588396038306,#000000,0.09181346149510725,2.8559102369301517,-1.2624536210992146,48.737694246544386,-7.97203926825452,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9504327301337531,0.9937057435090482,False,False,False,False,-0.08997892979781164,-0.0947420735506438,False,False,False,False,432528.0,171559.0204165168,False,False,False,False,31421.936667156802,False,False,False,False
2025-04-23 18:00:00+00:00,2.735,2.745,2.715,2.72,9647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7097463642583435,2.70708447637808,2.7778928139302206,,,,,2.7315745515222147,#000000,0.09227739223189471,2.855708388318821,-1.470656951139053,48.35350791333022,-7.97203926825452,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.949685534591195,0.996069182389937,False,False,False,False,-0.08414544678580665,-0.08944376016822522,False,False,False,False,422881.0,175455.48521626074,False,False,False,False,31084.340749836538,False,False,False,False
2025-04-23 19:00:00+00:00,2.725,2.73,2.7,2.705,26757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.709861759914717,2.7073459380766747,2.7772248929650707,,,,,2.7314775303188212,"rgba(239, 83, 80, 0.5)",0.09240773338412221,2.8548221596125556,-1.6213162483898607,46.35973401138489,-7.97203926825452,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9465828750981933,0.9992144540455619,False,False,False,False,-0.10166464599547173,-0.09555420308184848,False,False,False,False,396124.0,178876.70249972958,False,False,False,False,31017.250195575503,False,False,False,False
2025-04-24 14:00:00+00:00,2.725,2.75,2.715,2.72,11003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7103072068182295,2.7078271035664447,2.777022960693776,,,,,2.7317190903594835,"rgba(239, 83, 80, 0.5)",0.09275065867521647,2.854616977933116,-1.4513856813082249,47.13821646828018,-7.97203926825452,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9514106583072099,0.9913793103448276,False,False,False,False,-0.08123087100826887,-0.08839253704505867,False,False,False,False,407127.0,182415.46680205935,False,False,False,False,30706.95174293092,False,False,False,False
2025-04-24 15:00:00+00:00,2.725,2.735,2.725,2.735,21318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.711260630742869,2.7088410025702663,2.776662893724429,,,,,2.7322548423458546,#000000,0.09192642965148974,2.8542640410566293,-1.2973857628190468,49.536225805344856,-6.081482498172278,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9521193092621665,0.992150706436421,False,False,False,False,-0.08414544678580659,-0.08626899191543264,False,False,False,False,428445.0,186229.87816946927,False,False,False,False,30561.386599629666,False,False,False,False
2025-04-24 16:00:00+00:00,2.735,2.75,2.73,2.735,9772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7118034657687615,2.7094049741332804,2.7765239179737513,,,,,2.7325774526252644,#000000,0.09205129788027579,2.8541437917677515,-1.29431952086882,51.13489869672131,-4.287327831190574,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9503546099290784,0.9952718676122935,False,False,False,False,-0.07135437867420129,-0.07881168529481697,False,False,False,False,428445.0,189985.15137614415,False,False,False,False,30239.070528317578,False,False,False,False
2025-04-24 17:00:00+00:00,2.735,2.745,2.73,2.745,11650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.712461752373547,2.710086922776197,2.7763667182533487,,,,,2.73297179780103,"rgba(38, 166, 154, 1.0)",0.09226260015515067,2.8540078596600407,-1.1814956382838846,53.49217807234306,-1.8237789956271584,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9494470774091628,0.9944707740916273,False,False,False,False,-0.0599321685118007,-0.06937192690330883,False,False,False,False,440095.0,193862.82344783182,False,False,False,False,29950.86788446769,False,False,False,False
2025-04-24 18:00:00+00:00,2.745,2.76,2.74,2.74,21514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7138754984589153,2.711533089786915,2.776132517313991,,,,,2.733847035186607,"rgba(38, 166, 154, 1.0)",0.09211762946178913,2.853834146693516,-1.235747677818118,54.17993999882567,-0.9241425247113426,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9571768437747821,0.9881046788263286,False,False,False,False,-0.04454111286256408,-0.05695651988293646,False,False,False,False,418581.0,197346.82618507472,False,False,False,False,29820.06373122013,False,False,False,False
2025-04-24 19:00:00+00:00,2.745,2.745,2.715,2.715,30758.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714496177676518,2.71225354052053,2.7755624885150403,,,,,2.7341040689040295,#000000,0.09121437969456836,2.853142773360088,-1.5144846001547092,50.86146141109253,-0.9241425247113426,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9516256938937353,0.9896907216494848,False,False,False,False,-0.06165701161352042,-0.059306765748228435,False,False,False,False,387823.0,200299.94515894953,False,False,False,False,29834.60537879811,False,False,False,False
2025-04-25 14:00:00+00:00,2.72,2.73,2.7,2.7,33821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714236281547313,2.7121283401230913,2.7747685404659883,,,,,2.7337110540454646,"rgba(239, 83, 80, 0.5)",0.09113893957199704,2.852108258054608,-1.668971120016676,46.86525030463369,2.152126396906425,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9509105304829771,0.9889152810768014,False,False,False,False,-0.08070110150021949,-0.07000393362422397,False,False,False,False,354002.0,202682.92275338442,False,False,False,False,29896.40994656868,False,False,False,False
2025-04-25 15:00:00+00:00,2.705,2.72,2.7,2.705,15722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714081816245077,2.7120327967819726,2.774396647162191,,,,,2.733503753396414,"rgba(239, 83, 80, 0.5)",0.09045669911298022,2.835160794961065,-1.4389293024996908,45.08560838551106,0.46102720638348416,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9509105304829769,0.9904988123515439,False,False,False,False,-0.05535382303556201,-0.062678878329893,False,False,False,False,369724.0,205272.7068967428,False,False,False,False,29676.65165282343,False,False,False,False
2025-04-25 16:00:00+00:00,2.705,2.715,2.705,2.71,19806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71395155390991,2.7119703067572263,2.773945705427914,,,,,2.7332891886983504,"rgba(239, 83, 80, 0.5)",0.08969608345624244,2.83466426154333,-1.3898517832626074,44.8067260065345,0.05168365877348435,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9560702875399362,0.9880191693290737,False,False,False,False,-0.052342892981624124,-0.057510885655758556,False,False,False,False,389530.0,208129.40911539795,False,False,False,False,29523.618293864925,False,False,False,False
2025-04-25 17:00:00+00:00,2.71,2.725,2.7,2.7,77315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7133291925940464,2.7115806290531865,2.772199892602157,,,,,2.7323699047497967,"rgba(239, 83, 80, 0.5)",0.08907062690123159,2.8167515087644235,-1.3107745260835137,43.22210577248825,-1.6677680058830973,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9568690095846645,0.9840255591054312,False,False,False,False,-0.048727114264708174,-0.053118999960233365,False,False,False,False,312215.0,209743.13920663207,False,False,False,False,30264.56994822361,False,False,False,False
2025-04-25 18:00:00+00:00,2.705,2.72,2.705,2.71,26621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.713268110201445,2.711583690178342,2.771650344595376,,,,,2.7321673816583876,"rgba(239, 83, 80, 0.5)",0.088763426848831,2.816225164226249,-1.1967222086542033,44.0919696601576,-1.6677680058830973,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.956903431763767,0.9824421388667199,False,False,False,False,-0.048727114264708174,-0.05092305711247077,False,False,False,False,338836.0,211744.57890885483,False,False,False,False,30208.080491662,False,False,False,False
2025-04-25 19:00:00+00:00,2.715,2.72,2.705,2.705,41101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.713092677607047,2.711501225730846,2.7707981665836545,,,,,2.731797356640516,"rgba(239, 83, 80, 0.5)",0.08852606884340167,2.8153176105851254,-1.2461596005157742,43.886090127876585,-1.6677680058830973,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9646869983948637,0.9807383627608348,False,False,False,False,-0.048727114264708174,-0.04982508568858947,False,False,False,False,297735.0,213077.76373197336,False,False,False,False,30376.962964659488,False,False,False,False
2025-04-28 14:00:00+00:00,2.725,2.76,2.725,2.745,30513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714251630916704,2.7126859635684126,2.770519188342075,,,,,2.732485594275731,#000000,0.08861354501633587,2.803949633950062,-0.6652440542717774,49.7110606542839,-5.091925528778525,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9639133921411388,0.9743384121892543,False,False,False,False,-0.005409959792574105,-0.027617522740581785,False,False,False,False,328248.0,214863.34879039237,False,False,False,False,30379.072065982593,False,False,False,False
2025-04-28 15:00:00+00:00,2.745,2.76,2.715,2.735,17613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7147367628789207,2.713190318000695,2.7703218580057847,,,,,2.7327496462951335,"rgba(38, 166, 154, 1.0)",0.08876997300951446,2.793230874066004,-0.6559748988519212,51.92281901632592,-3.038896706448888,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9568690095846646,0.9752396166134186,False,False,False,False,-0.012623690709162295,-0.02012060672487204,False,False,False,False,310635.0,216348.1805920917,False,False,False,False,30181.14846806038,False,False,False,False
2025-04-28 16:00:00+00:00,2.735,2.735,2.71,2.715,4177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714763639897893,2.713224114454367,2.7702523890637605,,,,,2.732746714472007,#000000,0.08848413101479413,2.7929301869978933,-0.8807250080227819,50.48010446612008,-3.038896706448888,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9638263665594856,0.977491961414791,False,False,False,False,-0.03427577614264119,-0.027198191433756617,False,False,False,False,306458.0,217745.2320557802,False,False,False,False,29777.98337553231,False,False,False,False
2025-04-28 17:00:00+00:00,2.715,2.72,2.705,2.715,17166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7147342402536596,2.7132262975754378,2.7699312897332313,,,,,2.7326306091874426,#000000,0.08848576003929409,2.7918347224778293,-0.868328671683548,49.51829476598286,-3.038896706448888,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9629629629629629,0.9774557165861513,False,False,False,False,-0.048727114264708174,-0.03796265284923239,False,False,False,False,306458.0,219120.62380685337,False,False,False,False,29582.448749555064,False,False,False,False
2025-04-28 18:00:00+00:00,2.715,2.73,2.71,2.715,17767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714809213886879,2.7133298119963514,2.769631766299155,,,,,2.732590264060795,#000000,0.08865806366176768,2.79132362764264,-0.8608763206674149,48.87708829922471,-3.038896706448888,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9638263665594856,0.9734726688102895,False,False,False,False,-0.03788703393838647,-0.03792484339380943,False,False,False,False,306458.0,220474.69165480914,False,False,False,False,29399.263497623975,False,False,False,False
2025-04-28 19:00:00+00:00,2.715,2.72,2.7,2.7,85232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7140694407580446,2.7127393385756258,2.7679258486000453,,,,,2.731578209311239,"rgba(239, 83, 80, 0.5)",0.08897879087303341,2.7883641725831754,-0.993092530435312,46.19260441349043,0.9100049894328848,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9685230024213077,0.9741727199354321,False,False,False,False,-0.052342892981624124,-0.04513386818771678,False,False,False,False,221226.0,220486.33984620744,False,False,False,False,30264.88731936624,False,False,False,False
2025-04-29 14:00:00+00:00,2.735,2.74,2.715,2.725,37694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7145560432330726,2.713264584731968,2.76743733622399,,,,,2.731752654729677,#000000,0.08807388380791883,2.7882759720235786,-0.7184419408774757,48.556653178202396,0.9100049894328848,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9677679290894441,0.9669621273166801,False,False,False,False,-0.027055846410429116,-0.03609485729907295,False,False,False,False,258920.0,221082.21054626623,False,False,False,False,30380.067360926452,False,False,False,False
2025-04-29 15:00:00+00:00,2.725,2.73,2.71,2.715,10818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.714597459065824,2.7133188591563937,2.7672710434595786,,,,,2.731729120560599,#000000,0.08697581728730441,2.788132957720473,-0.8408424318554617,48.595295105352314,0.9100049894328848,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9661016949152543,0.9693301049233254,False,False,False,False,-0.03788703393838647,-0.03699094561872971,False,False,False,False,248102.0,221501.1220106652,False,False,False,False,30076.779494865576,False,False,False,False
2025-04-29 16:00:00+00:00,2.715,2.72,2.675,2.675,2131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7145444468716877,2.7132697770525747,2.767219530075228,,,,,2.73167791799983,"rgba(239, 83, 80, 0.5)",0.08620110573903553,2.7880390771487553,-1.3113413822204207,44.07308762808606,-1.1959453366880552,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9619433198380568,0.9748987854251013,False,False,False,False,-0.07044421862735233,-0.05371758212304102,False,False,False,False,245971.0,221880.4999639882,False,False,False,False,29643.511595720374,False,False,False,False
2025-04-29 17:00:00+00:00,2.68,2.7,2.675,2.695,16378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7141445191483093,2.7128993384615687,2.766825899903661,,,,,2.73128991917118,"rgba(239, 83, 80, 0.5)",0.08572951387679327,2.7873442127390695,-1.0771577787293038,44.008057105704154,-1.341148669885321,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9633848657445078,0.9747762408462167,False,False,False,False,-0.08495796834434895,-0.06933777523369498,False,False,False,False,262349.0,222507.9185691977,False,False,False,False,29437.844749275097,False,False,False,False
2025-04-29 18:00:00+00:00,2.695,2.705,2.69,2.69,16952.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7138270003306895,2.7126091879062817,2.7664489210608076,,,,,2.73096170309926,"rgba(239, 83, 80, 0.5)",0.08459591283549221,2.7867527208858522,-1.1437044372817464,43.42509278224347,-2.103158928898189,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.960065199674002,0.9747351263243683,False,False,False,False,-0.07044421862735233,-0.06989099693052366,False,False,False,False,245397.0,222862.78804874502,False,False,False,False,29244.26576091424,False,False,False,False
2025-04-29 19:00:00+00:00,2.695,2.7,2.665,2.665,114775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7100754403201974,2.709054550133659,2.763367948865526,,,,,2.727499313106461,"rgba(239, 83, 80, 0.5)",0.08371078482189262,2.7817320708021347,-1.3944687181048394,40.615533441928825,-4.925221665489097,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9552481692432874,0.9764035801464608,False,False,False,False,-0.09222787466286454,-0.0810594357966941,False,False,False,False,130622.0,221432.69831155517,False,False,False,False,30570.323656093864,False,False,False,False
2025-04-30 14:00:00+00:00,2.585,2.595,2.535,2.58,95076.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5700000000000003,2.6992651502176344,2.698525264206097,2.758023140055062,2.5700000000000003,,,,2.6814533886196985,"rgba(239, 83, 80, 1.0)",0.08368215283263446,2.7540892401912798,-2.080362828851461,34.11555522803679,-10.961574027312025,False,True,False,True,False,0.0,1.0,2.595,2.535,0.0,0,0.9448441247002402,0.9832134292565948,True,False,False,False,-0.2676914541925106,-0.17437544499460236,False,False,False,False,35546.0,218550.73399664732,True,False,False,False,31570.411661425744,False,False,False,False
2025-04-30 15:00:00+00:00,2.585,2.6,2.57,2.58,41705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57406537945085,2.695469059556878,2.6948221901219074,2.755930480785748,2.57406537945085,,,,2.680071777478846,"rgba(239, 83, 80, 1.0)",0.08448721850133166,2.750975290356924,-2.023682320116017,29.782236418775433,-14.76175524010906,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9528377298161472,0.9816147082334133,False,False,False,False,-0.23696071654124998,-0.20566808076792617,False,False,False,False,35546.0,215713.4512990249,True,False,False,False,31727.53706202379,False,False,False,False
2025-04-30 16:00:00+00:00,2.58,2.61,2.57,2.605,24040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5771947486128473,2.6936078647742954,2.693006090180687,2.754826841852126,2.5771947486128473,,,,2.679658886354989,"rgba(239, 83, 80, 1.0)",0.08397189577043576,2.7495174151045836,-1.7210212271456695,30.276186094282586,-14.76175524010906,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.96419853539463,0.9755899104963386,False,False,False,False,-0.2293483032505037,-0.21750819200921495,False,False,False,False,59586.0,213292.87065872992,False,False,False,False,31608.350440907143,False,False,False,False
2025-04-30 17:00:00+00:00,2.605,2.64,2.6,2.635,13189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5808181234794936,2.692917594470732,2.692334004720189,2.7543402109612916,2.5808181234794936,,,,2.680102483407927,"rgba(239, 83, 80, 0.75)",0.08159447075420788,2.749082705415212,-1.3981671105983482,33.995937471277415,-14.76175524010906,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9642276422764228,0.9699186991869919,False,False,False,False,-0.184186107957846,-0.20084714998353048,False,False,False,False,72775.0,211114.29902061008,False,False,False,False,31322.779116241916,False,False,False,False
2025-04-30 18:00:00+00:00,2.635,2.66,2.635,2.645,13387.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.585522117927893,2.6924500482527076,2.6918804611191316,2.7539321111319373,2.585522117927893,,,,2.680946184607917,"rgba(239, 83, 80, 0.75)",0.08118869135295392,2.7488786646232497,-1.2794720901665355,37.50209752873062,-18.66319854660842,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.965825874694874,0.9698942229454842,False,False,False,False,-0.14343468087566968,-0.17214091542960008,False,False,False,False,86162.0,209177.0540745541,False,False,False,False,31044.70502141646,False,False,False,False
