date,Open,High,Low,Close,Volume,aVWAP_peak_405,aVWAP_peak_388,aVWAP_peak_311,aVWAP_peak_284,aVWAP_peak_225,aVWAP_peak_178,aVWAP_peak_129,aVWAP_peak_109,aVWAP_valley_422,aVWAP_valley_339,aVWAP_OB_bull_339,aVWAP_OB_bear_284,aVWAP_OB_bear_109,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-08 17:00:00+00:00,32.98,33.215,32.58,32.88,5856.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,30.614514938547273,,60.72732057749547,4.106994056006165,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-26984.0,-6022.991737352971,False,False,False,False,3269.824071964661,False,False,False,False
2024-02-09 17:00:00+00:00,33.07,33.88,33.07,33.53,1996.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,30.69447766490398,,63.33507523197538,7.022804681148443,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24988.0,-6317.022873207963,False,False,False,False,3250.074861546604,False,False,False,False
2024-02-12 17:00:00+00:00,34.955,35.47,34.8,35.125,6339.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.09291679987383,,67.17793735963785,10.931027239301656,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18649.0,-6508.216317034196,False,False,False,False,3297.9651737706877,False,False,False,False
2024-02-13 17:00:00+00:00,32.77,32.89,31.6,31.9,3105.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.62001558355685,,61.917173221823106,10.931027239301656,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21754.0,-6744.5850563049835,False,False,False,False,3294.973465650212,False,False,False,False
2024-02-14 17:00:00+00:00,32.935,33.36,32.56,33.045,1521.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.55719027012795,,60.21282623721417,16.755285584724135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20233.0,-6953.707768610332,False,False,False,False,3267.470001066488,False,False,False,False
2024-02-15 17:00:00+00:00,33.49,34.38,33.49,34.34,2297.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.60427392285936,,60.86238376055171,16.755285584724135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17936.0,-7123.975865221024,False,False,False,False,3252.4239545383252,False,False,False,False
2024-02-16 17:00:00+00:00,34.2,34.25,33.62,33.67,569.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.60989251068287,,59.900352491952574,16.02517660908451,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18505.0,-7300.4258518067445,False,False,False,False,3210.82048237494,False,False,False,False
2024-02-19 17:00:00+00:00,33.67,33.67,33.67,33.67,0.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,32.60989251068287,,59.25899831288649,15.036534329132834,True,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18505.0,-7474.140179685709,False,False,False,False,3161.040319857499,False,False,False,False
2024-02-20 17:00:00+00:00,33.505,33.75,33.09,33.16,2811.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.58763990635521,,57.65427952207349,13.13892159218451,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21316.0,-7688.742657520039,False,False,False,False,3155.6133381542822,False,False,False,False
2024-02-21 17:00:00+00:00,32.95,33.11,32.61,33.01,4944.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.51913930503633,,56.22592051666326,11.446560678984248,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26260.0,-7976.669127946085,False,False,False,False,3183.340263144138,False,False,False,False
2024-02-22 17:00:00+00:00,32.49,32.675,32.3,32.305,3560.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.45112565564891,,53.591089084784436,8.69742556281485,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29820.0,-8315.325420536068,False,False,False,False,3189.179948986865,False,False,False,False
2024-02-23 17:00:00+00:00,33.05,33.1,31.96,32.28,3040.0,,,,,,,,,,,,,,,,#000000,,32.41078897746099,,51.77398737130688,6.7846262036178615,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32860.0,-8695.863010915355,False,False,False,False,3186.867081560712,False,False,False,False
2024-02-26 17:00:00+00:00,32.77,32.77,32.19,32.42,1024.0,,,,,,,,,,,,,,,,#000000,,32.39991441333241,,50.96249944518478,5.792615023555101,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31836.0,-9054.624824699613,False,False,False,False,3153.3342585907785,False,False,False,False
2024-02-27 17:00:00+00:00,33.295,33.33,32.73,32.965,2026.0,,,,,,,,,,,,,,,,#000000,,32.404359981605225,,51.97500351701319,5.792615023555101,False,False,False,False,False,5.757215902274236,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29810.0,-9376.41358710737,False,False,False,False,3135.856208069991,False,False,False,False
2024-02-28 17:00:00+00:00,33.28,33.43,32.94,33.125,5177.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,32.43346137383162,,53.102149110427725,5.792615023555101,True,False,True,False,True,6.242657766913958,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24633.0,-9612.94981056307,False,False,False,False,3167.5018482549526,False,False,False,False
2024-02-29 17:00:00+00:00,38.595,42.1,38.545,41.425,11597.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.075014733343494,,63.265505276421834,8.139421875726363,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13036.0,-9666.020356135736,False,False,False,False,3298.191742080457,False,False,False,False
2024-03-01 17:00:00+00:00,38.83,39.945,37.63,38.0,11256.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.11124351656832,,63.71672441199798,8.297160549819495,True,False,True,False,True,14.636854244551131,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24292.0,-9892.779730459213,False,False,False,False,3421.5686142962636,False,False,False,False
2024-03-04 17:00:00+00:00,38.28,38.535,37.87,37.915,3723.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.13434025694283,,63.88189993363108,8.474773578427296,True,False,True,False,True,14.405219542699527,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28015.0,-10173.744385800932,False,False,False,False,3426.241969113376,False,False,False,False
2024-03-05 17:00:00+00:00,37.055,37.2,36.11,36.11,1736.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.09385606170974,,61.19313801077285,8.474773578427296,True,False,True,False,False,9.664434821989914,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29751.0,-10477.26772865673,False,False,False,False,3400.0366672666564,False,False,False,False
2024-03-06 17:00:00+00:00,36.55,36.59,36.035,36.07,2880.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.02751659467447,,59.340173462017354,8.474773578427296,True,False,True,False,False,9.56303792924422,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32631.0,-10820.736446041898,False,False,False,False,3391.974083278026,False,False,False,False
2024-03-07 17:00:00+00:00,37.05,37.11,36.82,36.985,4547.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.00527657139907,,59.246089418711854,8.474773578427296,True,False,True,False,False,11.342577740267036,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28084.0,-11088.383943002487,False,False,False,False,3409.8814618318547,False,False,False,False
2024-03-08 17:00:00+00:00,36.97,37.94,36.97,37.46,4371.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,36.028695227834355,,59.77190396426525,8.474773578427296,True,False,True,False,False,12.24657774815168,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23713.0,-11284.114424506324,False,False,False,False,3424.782524439113,False,False,False,False
2024-03-11 17:00:00+00:00,41.46,41.66,40.915,41.31,6645.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,36.409354631117495,,63.80820339780128,8.84492117045351,True,False,True,False,True,18.842400349828058,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17068.0,-11373.78706908762,False,False,False,False,3474.7083767733902,False,False,False,False
2024-03-12 17:00:00+00:00,39.975,40.65,39.78,40.375,24745.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,37.14767470661379,,64.78370475907789,9.909272061862225,True,False,True,False,True,16.46014536429396,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-41813.0,-11845.71285096223,False,False,False,False,3804.4803399241905,False,False,False,False
2024-03-13 17:00:00+00:00,39.975,39.975,39.06,39.63,7811.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,37.269718931370726,,64.09257279895242,9.909272061862225,True,False,True,False,True,14.610591153207594,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49624.0,-12431.422729241885,False,False,False,False,3866.596923801335,False,False,False,False
2024-03-14 17:00:00+00:00,38.6,38.6,37.8,38.54,7331.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,37.297567754139145,,61.744307367288755,9.909272061862225,True,False,True,False,False,11.984433073226317,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-56955.0,-13121.710748943562,False,False,False,False,3920.308599401314,False,False,False,False
2024-03-15 17:00:00+00:00,37.85,38.0,37.47,37.565,6044.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,37.29043183587254,,58.59482188024417,13.30214719729166,True,False,True,False,False,9.718272619926754,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-62999.0,-13895.00205516149,False,False,False,False,3953.2340474726116,False,False,False,False
2024-03-18 17:00:00+00:00,36.55,36.87,36.355,36.45,4029.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.25299887829969,,54.80788455053538,9.76027163261493,False,False,True,False,False,7.218710378179562,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67028.0,-14718.769465158986,False,False,False,False,3954.4087134032684,False,False,False,False
2024-03-19 17:00:00+00:00,37.82,38.285,37.605,38.195,9378.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.27454298138425,,54.844240682693815,9.759007424326555,False,False,True,False,False,10.268682020666699,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57650.0,-15384.369938567374,False,False,False,False,4038.495400017171,False,False,False,False
2024-03-20 17:00:00+00:00,37.97,39.44,37.66,39.08,1808.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.28750912351799,,56.02115367350238,9.759007424326555,False,False,True,False,False,11.741757032697695,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-55842.0,-16011.620017039197,False,False,False,False,4003.914075985897,False,False,False,False
2024-03-21 17:00:00+00:00,40.0,40.0,39.21,39.43,4312.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.34129954462679,,57.26364256594,9.759007424326555,False,False,True,False,True,12.31740382182539,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-51530.0,-16562.292574914558,False,False,False,False,4008.6906019396038,False,False,False,False
2024-03-22 17:00:00+00:00,39.055,39.33,38.135,38.135,1972.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.35175166910235,,55.68660849410223,9.759007424326555,False,True,True,False,True,9.417090032933501,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-53502.0,-17135.001217163946,False,False,False,False,3977.11400345992,False,False,False,False
2024-03-25 17:00:00+00:00,38.285,38.285,37.57,37.705,3782.0,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.3547168589745,,53.879346825686554,8.36623758252832,False,True,True,False,False,8.477611633211108,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57284.0,-17757.466314572255,False,False,False,False,3974.0889801504636,False,False,False,False
