date,Open,High,Low,Close,Volume,aVWAP_peak_126,aVWAP_peak_110,aVWAP_peak_88,aVWAP_peak_54,aVWAP_valley_136,aVWAP_valley_135,aVWAP_valley_85,aVWAP_valley_69,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-02-08 17:00:00+00:00,14.39,14.39,14.375,14.39,183.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.324830073801508,,53.30808493977153,4.838270200750685,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8201.0,-2969.5470226436914,False,False,False,False,837.5231927300489,False,False,False,False
2024-02-09 17:00:00+00:00,14.355,14.41,14.355,14.4,232.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.326173599124829,,54.27900297708729,4.838270200750685,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7969.0,-3047.0579215174325,False,False,False,False,828.1352362536139,False,False,False,False
2024-02-12 17:00:00+00:00,14.4,14.51,14.4,14.51,225.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.32969297461905,,57.62407057941737,2.71016496625834,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7744.0,-3119.878728935767,False,False,False,False,818.7843023582091,False,False,False,False
2024-02-13 17:00:00+00:00,14.45,14.495,14.43,14.43,578.0,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,14.336136224048113,,57.03751359520489,2.71016496625834,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8322.0,-3200.531771898003,False,False,False,False,815.0512123991671,False,False,False,False
2024-02-14 17:00:00+00:00,14.55,14.73,14.53,14.73,2944.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.403889057697889,,61.89290873310231,6.912768917658546,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5378.0,-3234.290969232918,False,False,False,False,848.0581703464668,False,False,False,False
2024-02-15 17:00:00+00:00,14.8,14.8,14.8,14.8,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.403889057697889,,65.9400596769851,10.622920835517121,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5378.0,-3267.5267681595396,False,False,False,False,834.9099816589246,False,False,False,False
2024-02-16 17:00:00+00:00,14.84,14.86,14.84,14.84,543.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.419540844140474,,69.08959140079352,13.454505563947919,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4835.0,-3291.8286787307093,False,False,False,False,830.3842455091739,False,False,False,False
2024-02-19 17:00:00+00:00,14.84,14.84,14.84,14.84,0.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.419540844140474,,71.18927921666581,15.366141954665125,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4835.0,-3315.753815494574,False,False,False,False,817.5100711601945,False,False,False,False
2024-02-20 17:00:00+00:00,14.84,14.89,14.84,14.85,617.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.436227628288176,,72.72225884061504,16.858396194600203,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4218.0,-3329.742128432643,False,False,False,False,814.401387886393,False,False,False,False
2024-02-21 17:00:00+00:00,14.77,14.81,14.77,14.8,740.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.45114649466108,,71.6302672721906,16.858396194600203,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4958.0,-3354.9864365189583,False,False,False,False,813.2478779966814,False,False,False,False
2024-02-22 17:00:00+00:00,14.81,14.83,14.81,14.83,5.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.45125148046749,,71.44678023077218,16.858396194600203,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4953.0,-3379.7618406039355,False,False,False,False,800.7169031440196,False,False,False,False
2024-02-23 17:00:00+00:00,14.66,14.91,14.66,14.815,871.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.467038524761247,,70.63271972122386,16.858396194600203,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5824.0,-3417.65700586589,False,False,False,False,801.8065635603914,False,False,False,False
2024-02-26 17:00:00+00:00,14.77,14.92,14.77,14.92,100.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.469179017957885,,72.021389596205,17.11671531502465,True,False,True,False,True,14.39359171977586,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5724.0,-3453.414261588899,False,False,False,False,790.9258416447263,False,False,False,False
2024-02-27 17:00:00+00:00,15.0,15.12,15.0,15.12,750.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.493170836150691,,75.34975549557893,20.480893489488153,True,False,True,False,True,18.961566943765877,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4974.0,-3476.9892342774433,False,False,False,False,790.2913324719399,False,False,False,False
2024-02-28 17:00:00+00:00,15.06,15.12,15.06,15.105,859.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.518732907194982,,76.92455229906119,22.11588494892314,True,False,True,False,True,18.422686118803814,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5833.0,-3513.516532970816,False,False,False,False,791.3565831312897,False,False,False,False
2024-02-29 17:00:00+00:00,15.08,15.115,15.07,15.105,288.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.526769916324591,,77.97441683471602,23.291634304827767,True,False,True,False,True,18.422686118803814,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5833.0,-3549.4775169557647,False,False,False,False,783.5526050982464,False,False,False,False
2024-03-01 17:00:00+00:00,15.21,15.25,15.21,15.25,200.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,14.533632671183323,,80.16061191073348,25.52708745939887,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5633.0,-3581.7801911114893,False,False,False,False,774.5052778874209,False,False,False,False
2024-03-04 17:00:00+00:00,15.4,15.44,15.38,15.38,296.0,,,,15.400000000000002,,,,,15.400000000000002,,"rgba(38, 166, 154, 1.0)",,14.716754583411372,,82.56744300074351,27.910101588735614,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5337.0,-3608.9929013268147,False,False,False,False,767.0865914085462,False,False,False,False
2024-03-05 17:00:00+00:00,15.33,15.37,15.15,15.15,400.0,,,,15.298467432950192,,,,,15.298467432950192,,"rgba(38, 166, 154, 0.75)",,14.70647728430607,,76.35985878488398,31.46690781682841,True,False,True,False,False,16.222531133432938,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5737.0,-3641.9852594457784,False,False,False,False,761.3953264254678,False,False,False,False
2024-03-06 17:00:00+00:00,15.175,15.185,15.14,15.15,713.0,,,,15.227555003548616,,,,,15.227555003548616,,"rgba(38, 166, 154, 0.75)",,14.707406739558081,,72.2214693076443,27.825888202794303,True,False,True,False,False,16.222531133432938,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5737.0,-3674.466108136541,False,False,False,False,760.6450112870884,False,False,False,False
2024-03-07 17:00:00+00:00,15.1,15.115,15.1,15.115,120.0,,,,15.21832897318509,,,,,15.21832897318509,,"rgba(38, 166, 154, 0.75)",,14.7077815090201,,68.41558677621349,24.494733881152143,True,False,True,False,False,15.093890365510095,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5857.0,-3708.303842894114,False,False,False,False,750.7125304919398,False,False,False,False
2024-03-08 17:00:00+00:00,15.14,15.14,15.045,15.045,200.0,,,,15.201942355889724,,,,,15.201942355889724,,"rgba(38, 166, 154, 0.75)",,14.707898782759319,,63.86130182984064,20.45653759948378,True,False,True,False,False,12.875064639731491,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6057.0,-3744.7177368027324,False,False,False,False,742.1743517246229,False,False,False,False
2024-03-11 17:00:00+00:00,15.045,15.045,15.0,15.0,300.0,,,,15.174301790701495,,,,,15.174301790701495,,"rgba(38, 166, 154, 0.5)",,14.70666478768619,,59.59973295888989,16.687612930253238,False,False,True,False,False,11.477982948231237,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6357.0,-3785.218237007341,False,False,False,False,735.3189354188147,False,False,False,False
2024-03-12 17:00:00+00:00,15.13,15.13,14.99,14.99,400.0,,,,15.151636475916014,,,,,15.151636475916014,,"rgba(38, 166, 154, 0.5)",,14.70798477208377,,56.477628140336364,13.909495683801467,False,True,True,False,False,11.167340896975869,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6757.0,-3831.292372867692,False,False,False,False,730.1201922340268,False,False,False,False
2024-03-13 17:00:00+00:00,15.02,15.02,14.955,14.955,920.0,,,,15.103570717627152,,,,,15.103570717627152,,#000000,,14.709164781071925,,53.37425323563676,11.039335613978338,False,True,False,False,False,10.07589257677775,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7677.0,-3890.915746931759,False,False,False,False,733.0640652226466,False,False,False,False
2024-03-14 17:00:00+00:00,15.07,15.09,15.02,15.08,100.0,,,,15.102404078476853,,,,,15.102404078476853,,"rgba(38, 166, 154, 0.5)",,14.710349397915556,,54.773459619031385,11.039335613978338,False,True,True,False,False,12.940623189528758,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7577.0,-3948.0643400025842,False,False,False,False,723.2491184750087,False,False,False,False
2024-03-15 17:00:00+00:00,15.08,15.17,15.08,15.11,200.0,,,,15.103368502786152,,,,,15.103368502786152,,"rgba(38, 166, 154, 0.5)",,14.713724599963859,,56.42028640548935,11.039335613978338,False,True,True,False,True,13.604064618331016,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7377.0,-4001.2261331808386,False,False,False,False,715.1367290412876,False,False,False,False
2024-03-18 17:00:00+00:00,15.32,15.34,15.32,15.34,100.0,,,,15.109502534009069,,,,,15.109502534009069,,"rgba(38, 166, 154, 0.5)",,14.81992177847375,,61.591822170952284,3.9767188095273056,False,False,True,False,True,18.342481152475443,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7277.0,-4052.0133249144687,False,False,False,False,705.5997254902599,False,False,False,False
2024-03-19 17:00:00+00:00,15.08,15.105,15.055,15.06,400.0,,,,15.106015505744358,,,,,15.106015505744358,,"rgba(38, 166, 154, 0.5)",,14.789273913370293,,58.00145769527798,3.9767188095273056,False,True,True,False,False,10.176342976445035,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7677.0,-4108.214668714244,False,False,False,False,700.8617452501007,False,False,False,False
2024-03-20 17:00:00+00:00,15.06,15.06,14.88,14.89,1101.0,,,,15.07189873015873,,,,,15.07189873015873,,#000000,,14.770882067614787,,52.778826914852885,10.82137850499722,False,True,False,False,False,5.797110245745415,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8778.0,-4180.614441292318,False,False,False,False,707.0654391221922,False,False,False,False
2024-03-21 17:00:00+00:00,14.9,14.91,14.81,14.83,1185.0,,,,15.031036260036261,,,,,15.031036260036261,,"rgba(239, 83, 80, 1.0)",,14.758718006941947,,48.41955353008411,6.765981547426392,False,True,False,True,False,4.328241079506718,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9963.0,-4270.2638297994135,False,False,False,False,714.4752772753365,False,False,False,False
2024-03-22 17:00:00+00:00,14.27,14.27,14.05,14.05,1915.0,,,,14.8228624750499,,,,,14.8228624750499,,"rgba(239, 83, 80, 1.0)",,14.64433565133694,,39.210242666382676,-1.6617744371918945,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11878.0,-4388.21322778702,False,False,False,False,733.0880636741684,False,False,False,False
2024-03-25 17:00:00+00:00,13.98,13.98,13.715,13.79,1953.0,,,,14.634343071597268,,,,13.828333333333333,14.634343071597268,13.828333333333333,"rgba(239, 83, 80, 1.0)",,14.43919910059631,,32.020424906432254,-7.997534614391078,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13831.0,-4534.61302270505,False,False,False,False,752.0014270280574,False,False,False,False
