date,Open,High,Low,Close,Volume,aVWAP_peak_842,aVWAP_peak_791,aVWAP_peak_763,aVWAP_peak_731,aVWAP_valley_851,aVWAP_valley_809,aVWAP_valley_808,aVWAP_valley_767,aVWAP_valley_750,aVWAP_valley_669,aVWAP_valley_613,aVWAP_valley_572,aVWAP_valley_558,aVWAP_valley_557,aVWAP_valley_555,aVWAP_valley_536,aVWAP_valley_504,aVWAP_valley_486,aVWAP_valley_467,aVWAP_valley_433,aVWAP_valley_389,aVWAP_valley_373,aVWAP_valley_283,aVWAP_valley_282,aVWAP_valley_281,aVWAP_OB_bull_851,aVWAP_OB_bull_669,aVWAP_OB_bull_486,aVWAP_OB_bull_283,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-17 18:00:00+00:00,2.965,2.985,2.965,2.975,1015.0,,,,,,,,,,,,,,,,,,,,,,,2.7841942744439048,2.7722762263484273,2.7614068849883213,,,,2.7841942744439048,,2.772625795260218,"rgba(38, 166, 154, 0.5)",0.2087818595205701,2.933127734303704,0.20055509512391698,55.82554317366926,12.014777155073062,False,False,True,False,False,4.084580809912104,0.0,0.0,0.0,0.0,0,0.9235109717868337,0.9918495297805641,False,False,False,False,0.047578209117182545,0.04268921272148392,False,False,False,False,333766.0,202020.21442797905,False,False,False,False,17663.180682891492,False,False,False,False
2025-04-17 19:00:00+00:00,2.975,2.995,2.955,2.97,26322.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.20856174145802056,2.9339564546844272,0.17281954525119764,55.3582559546973,11.188622034437145,False,False,True,False,False,3.881487689382542,0.0,0.0,0.0,0.0,0,0.9283919597989949,0.989321608040201,False,False,False,False,0.04757820911718285,0.04513371091933338,False,False,False,False,307444.0,203654.69172366927,False,False,False,False,17797.425943621856,False,False,False,False
2025-04-18 14:00:00+00:00,2.97,2.97,2.97,2.97,0.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.20826434172953912,2.9339564546844272,0.17306633010839964,55.046731142049325,10.44535960279945,False,True,True,False,False,3.8814876893825208,0.0,0.0,0.0,0.0,0,0.9313850063532402,0.9949174078780176,False,False,False,False,0.044775629888892096,0.04495467040411274,False,False,False,False,307444.0,205263.828286093,False,False,False,False,17521.49685922462,False,False,False,False
2025-04-18 15:00:00+00:00,2.97,2.97,2.97,2.97,0.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.20840341163710396,2.9339564546844272,0.17295084102719077,54.839047933617344,9.76618750062724,False,True,True,False,False,3.881487689382542,0.0,0.0,0.0,0.0,0,0.9195915762603701,0.9993618379068282,False,False,False,False,0.044775629888892096,0.044865150146502414,False,False,False,False,307444.0,206848.01699483572,False,False,False,False,17249.845745128114,False,False,False,False
2025-04-18 16:00:00+00:00,2.97,2.97,2.97,2.97,0.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.2082578529931958,2.9339564546844272,0.17307172237462076,54.70059246132936,9.142739100893905,False,True,True,False,False,3.8814876893825208,0.0,0.0,0.0,0.0,0,0.9169349645846749,1.0057952350289763,False,False,False,False,0.044775629888892096,0.044820390017697255,False,False,False,False,307444.0,208407.64463832663,False,False,False,False,16982.406276211397,False,False,False,False
2025-04-18 17:00:00+00:00,2.97,2.97,2.97,2.97,0.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.20931135478813723,2.9339564546844272,0.1722006211849131,54.608288813137364,8.57158447837351,False,True,True,False,False,3.8814876893825208,0.0,0.0,0.0,0.0,0,0.90873786407767,1.0097087378640779,False,False,False,False,0.047985482315853346,0.0464029361667753,False,False,False,False,307444.0,209943.09200827504,False,False,False,False,16719.11315564998,False,False,False,False
2025-04-18 18:00:00+00:00,2.97,2.97,2.97,2.97,0.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.21049544729835737,2.9339564546844272,0.17123194719021478,54.546753047676034,8.051205839278687,False,True,True,False,False,3.8814876893825208,0.0,0.0,0.0,0.0,0,0.9090318388564004,1.0077972709551657,False,False,False,False,0.053739273982454386,0.05007110507461485,False,False,False,False,307444.0,211454.73399264284,False,False,False,False,16459.902098973234,False,False,False,False
2025-04-18 19:00:00+00:00,2.97,2.97,2.97,2.97,0.0,,,,,,,,,,,,,,,,,,,,,,,2.7893962813737105,2.7776707698245966,2.7669682729738545,,,,2.7893962813737105,,2.7780117747240545,"rgba(38, 166, 154, 0.5)",0.21166165844965842,2.9339564546844272,0.170288495231391,54.50572920403515,7.580446829212349,False,True,True,False,False,3.8814876893825208,0.0,0.0,0.0,0.0,0,0.910691003911343,1.0052151238591918,False,False,False,False,0.056260122783760524,0.053165613929187686,False,False,False,False,307444.0,212942.9396671755,False,False,False,False,16204.709818368998,False,False,False,False
2025-04-21 14:00:00+00:00,3.03,3.1,3.025,3.1,12115.0,,,,,,,,,,,,,,,,,,,,,,,2.7929665009893516,2.781297765623385,2.770644344427468,,,,2.7929665009893516,,2.7816362036800686,"rgba(38, 166, 154, 0.5)",0.21509076232148655,2.9358093364111224,0.7633552543900943,62.00915911018774,8.582117705914655,False,False,True,False,True,8.960703347740171,0.0,0.0,0.0,0.0,0,0.9131832797427653,0.9942122186495177,False,False,False,False,0.10996067014345068,0.08156314203631918,False,False,False,False,319559.0,214595.9018428782,False,False,False,False,16141.303464595834,False,False,False,False
2025-04-21 15:00:00+00:00,3.1,3.1,3.04,3.095,6262.0,,,,,,,,,,,,,,,,,,,,,,,2.79479850798549,2.7831589004179134,2.772530681868987,,,,2.79479850798549,,2.783496030090797,"rgba(38, 166, 154, 1.0)",0.21814791659219596,2.936742709668384,0.7254586374412246,66.47237672795045,12.510607999450649,True,False,True,False,True,8.726023913073426,0.0,0.0,0.0,0.0,0,0.9165061014771998,0.9961464354527938,False,False,False,False,0.13384593479691437,0.10770453841661677,False,False,False,False,313297.0,216126.15142670955,False,False,False,False,15988.135969020705,False,False,False,False
2025-04-21 16:00:00+00:00,3.095,3.1,3.065,3.075,12437.0,,,,,,,,,,,,,,,,,,,,,,,2.7983891784059423,2.7868074883521587,2.776229437899393,,,,2.7983891784059423,,2.787142034885831,"rgba(38, 166, 154, 1.0)",0.22008034978244315,2.9385326971056442,0.6200794529327969,67.2780160289615,13.051928631995494,True,False,True,False,True,7.781600597509158,0.0,0.0,0.0,0.0,0,0.9263565891472869,0.9903100775193797,False,False,False,False,0.14150644059156492,0.12460548950409084,False,False,False,False,300860.0,217439.8545053652,False,False,False,False,15933.079597407981,False,False,False,False
2025-04-21 17:00:00+00:00,3.075,3.08,3.05,3.075,5705.0,,,,,,,,,,,,,,,,,,,,,,,2.7999391965768785,2.78838588920599,2.7778324667849854,,,,2.7999391965768785,,2.7887191841892847,"rgba(38, 166, 154, 1.0)",0.22242899464246968,2.939247244878458,0.6103195104565842,67.8151088963022,13.5351917606624,True,False,True,False,True,7.781600597509158,0.0,0.0,0.0,0.0,0,0.9241736876215165,0.9935191186001295,False,False,False,False,0.13078614892315296,0.1276958192136219,False,False,False,False,300860.0,218733.1900944293,False,False,False,False,15774.504719928787,False,False,False,False
2025-04-21 18:00:00+00:00,3.075,3.095,3.07,3.085,4837.0,,,,,,,,,,,,,,,,,,,,,,,2.801312179026183,2.7897813079626905,2.779247350796596,,,,2.801312179026183,,2.7901136125951567,"rgba(38, 166, 154, 1.0)",0.22499755754430545,2.939916413424219,0.64482294012108,68.71038361636232,14.477684661390853,True,False,True,False,True,8.174037023252595,0.0,0.0,0.0,0.0,0,0.9286177806619078,0.9870214146658013,False,False,False,False,0.14150644059156492,0.1346011299025934,False,False,False,False,305697.0,220081.46621699625,False,False,False,False,15604.931003340744,False,False,False,False
2025-04-21 19:00:00+00:00,3.085,3.135,3.085,3.12,29245.0,,,,,,,,,,,,,,,,,,,,,,,2.81019181346757,2.798779000108403,2.788347496896093,,,,2.81019181346757,,2.7991061034906886,"rgba(38, 166, 154, 1.0)",0.22844509660346024,2.9445449178001266,0.7680404824115445,70.9731285042329,16.71368265430098,True,False,True,False,True,9.538953440983036,0.0,0.0,0.0,0.0,0,0.930699481865285,0.9818652849740931,False,False,False,False,0.1584191081354975,0.14651011901904545,False,False,False,False,334942.0,221862.24968650017,False,False,False,False,15816.404941273444,False,False,False,False
2025-04-22 14:00:00+00:00,3.565,3.8,3.565,3.745,126782.0,,,,,,,,,,,,,,,,,,,,,,,2.9082793120245274,2.89609710125004,2.88498272839682,,,,2.9082793120245274,,2.896453047223796,"rgba(38, 166, 154, 1.0)",0.25456344896616956,3.0165014820515985,2.8617561590517893,78.79406026308097,23.905781058486824,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9408602150537635,0.95221027479092,False,False,False,False,0.3428282008416111,0.24466915993032828,False,False,False,False,461724.0,225581.03651306604,False,False,False,False,17536.801763889358,False,False,False,False
2025-04-22 15:00:00+00:00,3.745,3.94,3.695,3.925,173192.0,,,,,,,,,,,,,,,,,,,,,,,3.0315650858596097,3.018755192580492,3.007076506789961,,,,3.0315650858596097,,3.0191322617433545,"rgba(38, 166, 154, 1.0)",0.28664692473400344,3.0985838360033493,2.8830456310094057,84.37945402511235,28.72571326551501,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9573348918760957,0.9403857393337228,False,False,False,False,0.34282820560764726,0.2937486827689878,False,False,False,False,634916.0,231927.31501673942,False,False,False,False,19950.06065127092,False,False,False,False
2025-04-22 16:00:00+00:00,3.925,4.155,3.9,4.155,156347.0,,,,,,,,,,,,,,,,,,,,,,,3.140972471180715,3.1277498057523827,3.115696359880294,,,,3.140972471180715,,3.128139545604464,"rgba(38, 166, 154, 1.0)",0.3267033257606432,3.172014800932105,3.0088007117138202,88.43460889766166,32.111606885991236,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,0.9776760160274759,0.9227246708643388,False,False,False,False,0.34282821154086074,0.31828844715492427,False,False,False,False,791263.0,240599.1861017512,False,False,False,False,22064.741881483773,False,False,False,False
2025-04-22 17:00:00+00:00,4.155,4.34,4.14,4.265,187850.0,,,,,,,,,,,,,,,,,,,,,,,3.2653991332747148,3.2518805965308517,3.239554565733972,,,,3.2653991332747148,,3.25227809851318,"rgba(38, 166, 154, 1.0)",0.36628261623363556,3.2576570791801855,2.7501794411593763,91.26169053458923,34.480573238366105,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0056179775280898,0.8983146067415729,False,False,False,False,0.34282821623716875,0.33055833169604654,False,False,False,False,979113.0,252049.01267381708,False,False,False,False,24635.055960840615,False,False,False,False
2025-04-22 18:00:00+00:00,4.265,4.57,4.26,4.47,225999.0,,,,,,,,,,,,,,,,,,,,,,,3.4044816022054913,3.3908162721068336,3.3783499398348718,,,,3.4044816022054913,,3.3912159380490654,"rgba(38, 166, 154, 1.0)",0.41113813684401646,3.356914734387233,2.707326725166012,93.33529757099491,36.324870480866394,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0202075368651011,0.8765701802293828,False,False,False,False,0.34282821939612346,0.33669327554608497,False,False,False,False,1205112.0,266825.1830199595,False,False,False,False,27756.977573850836,False,False,False,False
2025-04-22 19:00:00+00:00,4.465,4.495,4.275,4.345,111898.0,,,,,,,,,,,,,,,,,,,,,,,3.4583332703059044,3.444784453015569,3.4324187942719044,,,,3.4583332703059044,,3.445178839197793,"rgba(38, 166, 154, 1.0)",0.4445402220373434,3.3961327836162285,2.1344912548859574,91.08066461526934,36.324870480866394,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.023542001070091,0.882289994649545,False,False,False,False,0.3323583525612676,0.3345258140536763,False,False,False,False,1093214.0,279637.4127405803,False,False,False,False,29061.489549450045,False,False,False,False
2025-04-23 14:00:00+00:00,4.83,4.87,4.43,4.535,96227.0,,,,,,,,,,,,,,,,,,,,,,,3.5110328386359693,3.4975024425696826,3.4851504594454688,,,,3.5110328386359693,,3.4978952468837066,"rgba(38, 166, 154, 0.75)",0.48279614447209346,3.4355010698330646,2.2773564842137812,90.29667871177487,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0309644670050762,0.8390862944162437,False,False,False,False,0.3428282228980502,0.3386770184758633,False,False,False,False,1189441.0,293742.8947135946,False,False,False,False,30102.815292869425,False,False,False,False
2025-04-23 15:00:00+00:00,4.535,4.685,4.495,4.665,59615.0,,,,,,,,,,,,,,,,,,,,,,,3.5414237475116015,3.5279286942852033,3.515606821348037,,,,3.5414237475116015,,3.5283197543816143,"rgba(38, 166, 154, 0.75)",0.5224015317362323,3.458467211289424,2.3095889185098546,90.18748940836257,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.043609022556391,0.8576441102756894,False,False,False,False,0.32403288126231883,0.3313549498690911,False,False,False,False,1249056.0,308553.9506095078,False,False,False,False,30560.368544142766,False,False,False,False
2025-04-23 16:00:00+00:00,4.665,4.695,4.6,4.64,20459.0,,,,,,,,,,,,,,,,,,,,,,,3.551752193953545,3.5382699299503217,3.5259590119425672,,,,3.551752193953545,,3.5386603786154773,"rgba(38, 166, 154, 0.75)",0.556629634092141,3.4663226938277965,2.1085426184440625,89.41728063291978,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0651515151515152,0.8555555555555554,False,False,False,False,0.3420404939766286,0.33669772192285985,False,False,False,False,1228597.0,322818.1839333914,False,False,False,False,30403.758179117296,False,False,False,False
2025-04-23 17:00:00+00:00,4.635,4.68,4.605,4.675,25089.0,,,,,,,,,,,,,,,,,,,,,,,3.5642516768825616,3.5507865627007753,3.5384904158202657,,,,3.5642516768825616,,3.5511762184678672,"rgba(38, 166, 154, 0.75)",0.5891538213618124,3.475862481249787,2.0353555816347595,89.04658947505243,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0655903128153383,0.8466195761856711,False,False,False,False,0.34046626021456233,0.3385819910687111,False,False,False,False,1253686.0,337250.24309721484,False,False,False,False,30321.358827503074,False,False,False,False
2025-04-23 18:00:00+00:00,4.67,4.75,4.635,4.655,90689.0,,,,,,,,,,,,,,,,,,,,,,,3.608211497506719,3.594817895580023,3.5825838766092772,,,,3.608211497506719,,3.5952044232320066,"rgba(38, 166, 154, 0.75)",0.6176701720509438,3.5097071437861103,1.8542142846415923,88.14572495662159,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0644677661169417,0.8400799600199899,False,False,False,False,0.34282822345791947,0.34070510726331527,False,False,False,False,1162997.0,350052.5183980332,False,False,False,False,31257.291248782098,False,False,False,False
2025-04-23 19:00:00+00:00,4.655,4.7,4.645,4.66,96199.0,,,,,,,,,,,,,,,,,,,,,,,3.6507399789128514,3.6374570220783555,3.625320501463521,,,,3.6507399789128514,,3.637839167484909,"rgba(38, 166, 154, 0.75)",0.6432782243119028,3.5429104419581896,1.7365573958868743,87.57340577872753,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0637132901941262,0.8466898954703832,False,False,False,False,0.33664927462589117,0.33867719094460325,False,False,False,False,1259196.0,364147.7661748079,False,False,False,False,32264.139446475398,False,False,False,False
2025-04-24 14:00:00+00:00,4.725,4.945,4.715,4.925,48653.0,,,,,,,,,,,,,,,,,,,,,,,3.6748200496627073,3.6615648000600123,3.6494522674566174,,,,3.6748200496627073,,3.6619457057264455,"rgba(38, 166, 154, 0.75)",0.6766455883638444,3.561874802237797,2.0145334887326953,88.41391481257565,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0696541646371165,0.8226984900146126,False,False,False,False,0.34282822514039085,0.340752708042497,False,False,False,False,1307849.0,378778.79305581865,False,False,False,False,32518.230307770355,False,False,False,False
2025-04-24 15:00:00+00:00,4.925,4.945,4.725,4.855,46460.0,,,,,,,,,,,,,,,,,,,,,,,3.696564759989379,3.6833468846800663,3.6712671428447656,,,,3.696564759989379,,3.6837262625047367,"rgba(38, 166, 154, 0.75)",0.7040170900362177,3.5791177702896704,1.8122887182251401,86.74252767931323,36.324870480866394,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0727969348659003,0.8204022988505746,False,False,False,False,0.34282822519813244,0.34179046662031476,False,False,False,False,1261389.0,392462.67223324784,False,False,False,False,32734.38177586694,False,False,False,False
2025-04-24 16:00:00+00:00,4.855,4.945,4.825,4.845,37441.0,,,,,,,,,,,,,,,,,,,,,,,3.713951170745311,3.7007637133295814,3.6887107053225376,,,,3.713951170745311,,3.701141863132477,"rgba(38, 166, 154, 0.75)",0.729048200930007,3.592977995959322,1.7173377596207515,85.3001714520239,39.28363033520378,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0840855106888363,0.819002375296912,False,False,False,False,0.3428282257632632,0.342309346191789,False,False,False,False,1223948.0,405353.91762498044,False,False,False,False,32807.3526010473,False,False,False,False
2025-04-24 17:00:00+00:00,4.845,4.93,4.78,4.925,25870.0,,,,,,,,,,,,,,,,,,,,,,,3.725734326940642,3.7125695104332506,3.7005364570704855,,,,3.725734326940642,,3.712946764814793,"rgba(38, 166, 154, 0.75)",0.7544161396150749,3.6024110862403753,1.7531291343189555,84.90142304070316,38.64504752232442,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.080357142857143,0.8214285714285714,False,False,False,False,0.334256689807574,0.3382830179996815,False,False,False,False,1249818.0,418446.3840183916,False,False,False,False,32699.796746767493,False,False,False,False
2025-04-24 18:00:00+00:00,4.925,4.995,4.865,4.895,38483.0,,,,,,,,,,,,,,,,,,,,,,,3.743420915655321,3.730287498722422,3.718282103323362,,,,3.743420915655321,,3.7306635059003685,"rgba(38, 166, 154, 0.75)",0.7767224857179172,3.6918266164780844,1.5490389497477126,83.54416349634069,37.120274936135814,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0875640428504891,0.8169538891476478,False,False,False,False,0.34282822625350867,0.34055562212659507,False,False,False,False,1211335.0,430739.23077779636,False,False,False,False,32789.45881270908,False,False,False,False
2025-04-24 19:00:00+00:00,4.895,4.985,4.865,4.98,60781.0,,,,,,,,,,,,,,,,,,,,,,,3.770883587700745,3.757802153102549,3.7458426624016683,,,,3.770883587700745,,3.7581761344016535,"rgba(38, 166, 154, 0.75)",0.798465487754565,3.7139656873093125,1.5855842639498599,83.34475774167126,36.690556952572805,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0867558837101985,0.8181818181818181,False,False,False,False,0.34142078507710605,0.34098820360185056,False,False,False,False,1272116.0,443783.8318510088,False,False,False,False,33223.436195457776,False,False,False,False
2025-04-25 14:00:00+00:00,4.61,4.7,4.505,4.565,30168.0,,,,,,,,,,,,,,,,,,,,,,,3.7800840965641673,3.7670668261843154,3.7551647510532247,,,,3.7800840965641673,,3.7674385579339025,"rgba(38, 166, 154, 0.5)",0.8071608120917273,3.7172455623676393,1.0502918686493674,72.77518078224887,26.896705894164697,False,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0567124501550733,0.8254319893664156,False,False,False,False,0.2530820771895072,0.2970351403956789,False,False,False,False,1241948.0,456158.4701168847,False,False,False,False,33176.06509165223,False,False,False,False
2025-04-25 15:00:00+00:00,4.565,4.58,4.405,4.42,39751.0,,,,,,,,,,,,,,,,,,,,,,,3.7901217674300973,3.7772050923769043,3.7653931982729594,,,,3.7901217674300973,,3.77757335269332,"rgba(38, 166, 154, 0.5)",0.8106277903047826,3.7207669811577673,0.8625820964999641,63.50493717506069,18.88509021986785,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0473061760841,0.8396846254927726,False,False,False,False,0.22387585961802822,0.2604555000068536,False,False,False,False,1202197.0,467724.9589522818,False,False,False,False,33278.002066975445,False,False,False,False
2025-04-25 16:00:00+00:00,4.415,4.475,4.35,4.425,50345.0,,,,,,,,,,,,,,,,,,,,,,,3.8014849226285277,3.78870311909956,3.7770122634093393,,,,3.8014849226285277,,3.789066768379142,"rgba(38, 166, 154, 0.5)",0.8121089329141251,3.7260097278991915,0.8607099907060396,57.4162663058343,13.995602192822254,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0405405405405403,0.8544027898866607,False,False,False,False,0.20287116174182132,0.23166333087433744,False,False,False,False,1252542.0,479892.6650150371,False,False,False,False,33542.606686092106,False,False,False,False
2025-04-25 17:00:00+00:00,4.425,4.535,4.41,4.48,66425.0,,,,,,,,,,,,,,,,,,,,,,,3.817224733044794,3.804607373284859,3.7930641665252955,,,,3.817224733044794,,3.804965424284983,#000000,0.8134764292226917,3.73639769889341,0.9141042990233058,54.41822732226153,11.801670691122958,False,True,False,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0436662343277128,0.849546044098573,False,False,False,False,0.2186071338107328,0.22513523234253513,False,False,False,False,1318967.0,492901.5694334086,False,False,False,False,34052.411233594554,False,False,False,False
2025-04-25 18:00:00+00:00,4.485,4.515,4.47,4.485,52977.0,,,,,,,,,,,,,,,,,,,,,,,3.8295347303603027,3.817045157103185,3.805616772406203,,,,3.8295347303603027,,3.8173988866232302,#000000,0.8153587172759226,3.7453577615223232,0.9071372180195596,52.52114149753015,10.313584502509286,False,True,False,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0505181347150259,0.8497409326424871,False,False,False,False,0.22387585961802822,0.22450554598028166,False,False,False,False,1371944.0,506530.1342483945,False,False,False,False,34345.81571059309,False,False,False,False
2025-04-25 19:00:00+00:00,4.485,4.495,4.4,4.44,142933.0,,,,,,,,,,,,,,,,,,,,,,,3.8584887862793944,3.846355295494047,3.8352473386549435,,,,3.8584887862793944,,3.8466971401427945,#000000,0.8158764866335108,3.767080427043249,0.8247811819327803,50.33938521636409,8.300065896375997,False,True,False,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0454545454545454,0.8499142367066894,False,False,False,False,0.2120379505847642,0.21827174828252294,False,False,False,False,1229011.0,517731.38798097754,False,False,False,False,36029.33794763815,False,False,False,False
2025-04-28 14:00:00+00:00,4.295,4.345,4.255,4.265,19770.0,,,,,,,,,,,,,,,,,,,,,,,3.8612676973261544,3.8491904028623503,3.838133087954984,,,,3.8612676973261544,,3.8495303960478293,"rgba(239, 83, 80, 1.0)",0.8148409450719604,3.768966915816513,0.6087483541216511,45.849219362244405,4.048161512488775,False,True,False,True,False,15.603043817161687,0.0,0.0,0.0,0.0,0,1.0338409475465316,0.8574450084602367,False,False,False,False,0.17362501686544193,0.19594838257398245,False,False,False,False,1209241.0,528452.4672370864,False,False,False,False,35777.25518876004,False,False,False,False
2025-04-28 15:00:00+00:00,4.265,4.27,4.185,4.2,44038.0,,,,,,,,,,,,,,,,,,,,,,,3.8663367015035077,3.8543906352214843,3.8434516363583233,,,,3.8663367015035077,,3.854726324361105,"rgba(239, 83, 80, 1.0)",0.8118698526596843,3.7721770940812727,0.5269599610296901,41.9163224253328,0.3330839242073367,False,True,False,True,False,13.907461577457351,0.0,0.0,0.0,0.0,0,1.0277777777777777,0.8644781144781144,False,False,False,False,0.15493515092939594,0.1754417667516892,False,False,False,False,1165203.0,538324.5685202323,False,False,False,False,35905.328751725,False,False,False,False
2025-04-28 16:00:00+00:00,4.205,4.245,4.2,4.225,26195.0,,,,,,,,,,,,,,,,,,,,,,,3.8693260572253614,3.8574565064752284,3.8465865178582592,,,,3.8693260572253614,,3.85778969385295,"rgba(239, 83, 80, 1.0)",0.8089454819657456,3.774184764559421,0.5572875372826028,39.99822989530393,-1.5904654296503224,False,True,False,True,False,14.352898992350404,0.0,0.0,0.0,0.0,0,1.0350803043110737,0.8660185967878276,False,False,False,False,0.1536502892182602,0.1645460279849747,False,False,False,False,1191398.0,548449.7380005388,False,False,False,False,35754.78101914011,False,False,False,False
2025-04-28 17:00:00+00:00,4.225,4.3,4.175,4.265,33257.0,,,,,,,,,,,,,,,,,,,,,,,3.8732954039370786,3.8615198725360047,3.850734701671686,,,,3.8732954039370786,,3.861849992714923,"rgba(239, 83, 80, 1.0)",0.8073593481945426,3.7770270911713397,0.6044060924294609,39.87902406991784,-2.03769522675006,False,True,False,True,False,15.06634837840501,0.0,0.0,0.0,0.0,0,1.0365392692146158,0.854682906341873,False,False,False,False,0.15750640200827024,0.16102621499662245,False,False,False,False,1224655.0,558933.5405121583,False,False,False,False,35716.05573202166,False,False,False,False
2025-04-28 18:00:00+00:00,4.265,4.35,4.255,4.325,27080.0,,,,,,,,,,,,,,,,,,,,,,,3.877004215313748,3.8653002421397957,3.8545796368661547,,,,3.877004215313748,,3.865628031439899,"rgba(239, 83, 80, 1.0)",0.8052907706072538,3.7799096185008834,0.6768864134479958,41.493832558739264,-2.03769522675006,False,True,False,True,False,16.12642849464361,0.0,0.0,0.0,0.0,0,1.0468815403934701,0.8476349937212222,False,False,False,False,0.17427156868683058,0.16764889184172652,False,False,False,False,1251735.0,569674.6484111946,False,False,False,False,35582.1633950911,False,False,False,False
2025-04-28 19:00:00+00:00,4.325,4.39,4.32,4.345,41757.0,,,,,,,,,,,,,,,,,,,,,,,3.883139885876815,3.8715408479199014,3.8609149466010786,,,,3.883139885876815,,3.8718652267992653,"rgba(239, 83, 80, 0.75)",0.8032720248744788,3.784882340860521,0.6972951152220244,43.134411672336356,-2.03769522675006,False,True,False,True,True,16.47850418320313,0.0,0.0,0.0,0.0,0,1.0542344597413436,0.8406341259908218,False,False,False,False,0.18788339796471618,0.17776614490322135,False,False,False,False,1293492.0,580896.6228544317,False,False,False,False,35677.89729594239,False,False,False,False
2025-04-29 14:00:00+00:00,4.205,4.245,4.185,4.225,10835.0,,,,,,,,,,,,,,,,,,,,,,,3.8842604018959217,3.8726916189998435,3.8620930355774648,,,,3.8842604018959217,,3.8730150188244097,"rgba(239, 83, 80, 0.75)",0.7992621146582184,3.785712453877031,0.5496163749870937,41.578641093732884,-2.03769522675006,False,True,False,True,True,13.247458948024459,0.0,0.0,0.0,0.0,0,1.0458677685950415,0.8479338842975206,False,False,False,False,0.15172393866306522,0.16474504178314328,False,False,False,False,1282657.0,591776.6287016498,False,False,False,False,35292.73609755569,False,False,False,False
