date,Close,High,Low,Open,Volume,aVWAP_peak_166,aVWAP_peak_165,aVWAP_peak_153,aVWAP_valley_180,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_156,aVWAP_valley_148,aVWAP_valley_126,aVWAP_valley_121,aVWAP_valley_96,aVWAP_valley_80,aVWAP_valley_73,aVWAP_valley_68,aVWAP_valley_62,aVWAP_valley_52,aVWAP_valley_43,aVWAP_OB_bull_121,aVWAP_OB_bull_96,aVWAP_OB_bear_166,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-17 00:00:00+00:00,6.7730354473,6.8833731175,6.6711852902,6.8663980913,179074,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.83861889459202,,26.056953721009343,-29.16653047265863,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.01552896589273154,0.0009390174657280849,False,False,False,False,-1774765,-883261.2636014184,False,False,False,False,134092.34461868444,False,False,False,False
2022-06-24 00:00:00+00:00,6.7246608296,6.8943946738,6.6565629984,6.7645479342,171623,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.817089079838072,,26.62992250954798,-28.792581302027983,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.01858373844844477,-0.008822360491358342,False,False,False,False,-1946388,-962011.3922235355,False,False,False,False,136872.39316544854,False,False,False,False
2022-07-01 00:00:00+00:00,6.8778809498,6.945978781,6.6820996851,6.7246608296,144234,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.819596379127315,,29.486963740332,-26.159432286457395,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7865482625430649,1.1846007247070736,False,False,False,False,0.04686091365142014,0.019019276580030896,False,False,False,False,-1802154,-1024244.177984755,False,False,False,False,137417.6973754153,False,False,False,False
2022-07-08 00:00:00+00:00,6.8693687209,6.9332104376,6.8268075764,6.9034176365,82063,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.824339396130393,,31.45404090879815,-24.383122189995937,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8094658758746526,1.1825984112077297,False,False,False,False,0.16008171317146402,0.08955049487574746,False,False,False,False,-1884217,-1087945.8685044027,False,False,False,False,133317.34942168082,False,False,False,False
2022-07-15 00:00:00+00:00,6.9630032388,6.9885399255,6.8693687209,6.8949054076,109626,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.83619186306627,,34.25171627725094,-21.79329505934034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8193464364796255,1.1675142992551695,False,False,False,False,0.24663388581270118,0.16809219034422432,False,False,False,False,-1774591,-1138808.4708374098,False,False,False,False,131562.43464970446,False,False,False,False
2022-07-22 00:00:00+00:00,6.9320077828,6.9885399255,6.860856492,6.9885399255,87618,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.842993433006223,,35.938348678853984,-20.263580872129204,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8648750509683076,1.1470188280224973,False,False,False,False,0.23898034679472602,0.20353626856947515,False,False,False,False,-1862209,-1192393.6952198239,False,False,False,False,128307.29134231895,False,False,False,False
2022-07-29 00:00:00+00:00,7.0259142922,7.0856729799,6.8978599612,6.9490816936,59621,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.850824863377551,,38.49509967505379,-17.86988755469377,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8808252442095492,1.1390593767129575,False,False,False,False,0.3428279119745558,0.27318209027201545,False,False,False,False,-1802588,-1237593.2733516889,False,False,False,False,123219.41790955457,False,False,False,False
2022-08-05 00:00:00+00:00,7.0600621137,7.1112838461,6.9661556044,6.9661556044,91952,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.864502896228709,,40.791959154382134,-15.724025687980358,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8746958925711005,1.1525597121814557,False,False,False,False,0.34282797305436885,0.30800503166319215,False,False,False,False,-1710636,-1272633.4753256377,False,False,False,False,120903.31287921719,False,False,False,False
2022-08-12 00:00:00+00:00,7.1625055785,7.1795794893,7.0344512476,7.1027468907,76345,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.878880547654686,,43.771421372342246,-12.921298094061328,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8859826600610036,1.1245908698897213,False,False,False,False,0.34282803101396925,0.32541653133858073,False,False,False,False,-1634291,-1299422.9215978128,False,False,False,False,117602.69711038629,False,False,False,False
2022-08-19 00:00:00+00:00,7.0173773368,7.1881164447,6.9917664706,7.1454316677,49068,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.945410066967121,,44.18136872334542,-12.564508443685042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9058558594201219,1.0817518598913223,False,False,False,False,0.3051409951207029,0.3152787632296418,False,False,False,False,-1683359,-1327862.631109086,False,False,False,False,112526.05287998731,False,False,False,False
2022-08-26 00:00:00+00:00,6.9348238287,7.0600621137,6.909139296,7.0600621137,99543,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.927088699851681,,43.611660529087814,-12.564508443685042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8870032728113072,1.1122333875824488,False,False,False,False,0.08652047511329695,0.2008996191714694,False,False,False,False,-1782902,-1361569.2510269317,False,False,False,False,111564.34525924752,False,False,False,False
2022-09-02 00:00:00+00:00,6.7892781434,6.9005777851,6.7207860562,6.8492087197,93215,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.898395186965306,,41.85455096118019,-12.564508443685042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8338820399039854,1.1606333058129015,False,False,False,False,-0.34282825441539394,-0.07096431762196227,False,False,False,False,-1876117,-1399683.899099011,False,False,False,False,110205.13449930327,False,False,False,False
2022-09-09 00:00:00+00:00,6.7721551216,6.7892781434,6.737909078,6.7892781434,92606,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.879462997048161,,40.45045049433125,-12.564508443685042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8501290985691736,1.1657634360366778,False,False,False,False,-0.34282825441539394,-0.2068962860186781,False,False,False,False,-1968723,-1441834.9436101953,False,False,False,False,108901.4949067623,False,False,False,False
2022-09-16 00:00:00+00:00,6.5923633927,6.7892781434,6.5581173491,6.737909078,202982,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.8335110588490195,,38.018236714337505,-12.564508443685042,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8501872621062875,1.1227750058812669,False,False,False,False,-0.34282825441539394,-0.274862270217036,False,False,False,False,-2171705,-1495899.3922316623,False,False,False,False,115870.42120996509,False,False,False,False
2022-09-23 00:00:00+00:00,6.3897493505,6.6009249036,6.3854551641,6.5923633927,251871,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.767412654434261,,34.998565471489485,-8.336526533888367,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8403479099187616,1.1379152171757887,False,False,False,False,-0.34282825441539394,-0.308845262316215,False,False,False,False,-2423576,-1564616.1779922799,False,False,False,False,125944.53815737508,False,False,False,False
2022-09-30 00:00:00+00:00,6.3124539954,6.4241028416,6.2609237587,6.3725726049,162280,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.725288389325464,,32.41563258358795,-10.841922550019959,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8161173224678605,1.1701270843095481,False,False,False,False,-0.34282825441539394,-0.3258367583658045,False,False,False,False,-2585856,-1640263.5722150737,False,False,False,False,128636.05384942137,False,False,False,False
2022-10-07 00:00:00+00:00,6.3725726049,6.5013981967,6.3468074866,6.3468074866,126357,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.704154865288918,,31.486837423841287,-11.765910758056492,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8504914974544914,1.146754683199563,False,False,False,False,-0.26563997990961163,-0.29573836913770807,False,False,False,False,-2459499,-1700947.67797692,False,False,False,False,128467.23504576054,False,False,False,False
2022-10-14 00:00:00+00:00,6.3123681117,6.4155144688,6.2866888771,6.4155144688,115843,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.683179184895605,,30.453404510551664,-12.844573296155374,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8680986526501594,1.118533562534164,False,False,False,False,-0.33453034310375507,-0.3151343561207316,False,False,False,False,-2575342,-1765717.6277564075,False,False,False,False,127532.10652385234,False,False,False,False
2022-10-21 00:00:00+00:00,6.2553413164,6.3468074866,6.2553413164,6.3382191138,145716,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.656627959750492,,29.371873466352966,-14.006306139639243,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.880248289082627,1.111188540724753,False,False,False,False,-0.34282825441539394,-0.3289813052680628,False,False,False,False,-2721058,-1836483.581255933,False,False,False,False,128879.06159615958,False,False,False,False
2022-10-28 00:00:00+00:00,6.2381089712,6.2898060069,6.1433310725,6.2553413164,316530,,,,,,,,,,,,,,,,,6.223748683533334,,,,,6.223748683533334,#000000,,6.507714704908332,,28.494440544453177,-15.000624894856713,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8602534166682786,1.1138018049434246,False,False,False,False,-0.34282825441539394,-0.3359047798417284,False,False,False,False,-3037588,-1925454.2789406786,False,False,False,False,142779.13110755515,True,False,False,False
2022-11-04 00:00:00+00:00,6.2811898343,6.3113464384,6.1864119355,6.2036442808,119078,,,,,,,,,,,,,,,,,6.23356252037953,,,,,6.23356252037953,#000000,,6.49886738680889,,28.61667482301072,-15.062836247835193,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8813038531581298,1.1282025729313578,False,False,False,False,-0.30305530310742107,-0.31948004147457476,False,False,False,False,-2918510,-1999013.9619821098,False,False,False,False,141023.49176625477,False,False,False,False
2022-11-11 00:00:00+00:00,6.3845839056,6.4362809413,6.2381089712,6.2811898343,212892,,,,,,,,,,,,,,,,,6.272769036862196,,,,,6.272769036862196,#000000,,6.49635188830327,,30.405760375758216,-15.062836247835193,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9098417726403144,1.0626555860046076,False,False,False,False,-0.18659704298784122,-0.253038542231208,False,False,False,False,-2705618,-2051355.0018352869,False,False,False,False,146347.0849687544,False,False,False,False
2022-11-18 00:00:00+00:00,6.4362809413,6.5224426674,6.3415030426,6.4190485961,765743,,,,,,,,,,,,,,,,,6.359747610055184,,,,,6.359747610055184,#000000,,6.498590345603323,,32.4830617473309,-15.062836247835193,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9467620334387663,1.0131826826027566,False,False,False,False,-0.019003088289690506,-0.13602081526044923,False,False,False,False,-1939875,-2043097.2239215618,False,False,False,False,192228.2638599578,False,False,False,False
2022-11-25 00:00:00+00:00,6.5860681114,6.6292837814,6.4650642354,6.4650642354,121844,,,,,,,,,,,,,,,,,6.375642838065426,,,,,6.375642838065426,#000000,,6.503280919766084,,36.06232372649037,-20.054664599589028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.949396907353887,1.0716801493362313,False,False,False,False,0.342828030384818,0.10340360756218439,False,False,False,False,-1818031,-2026425.651779224,False,False,False,False,187014.61468514614,False,False,False,False
2022-12-02 00:00:00+00:00,6.6292837814,6.7286798225,6.5687818434,6.6033543794,345941,,,,,,,,,,,,,,,,,6.4246483912337515,,,,,6.4246483912337515,#000000,,6.522494656687934,,39.17040884698488,-17.044240551273816,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9030003982024711,1.0524008719107332,False,False,False,False,0.3428280830313068,0.2231158452967456,False,False,False,False,-1472090,-1985363.7516474295,False,False,False,False,198786.93952328348,False,False,False,False
2022-12-09 00:00:00+00:00,6.6811425855,6.7675739255,6.5687818434,6.5947112454,335056,,,,,,,,,,,,,,,,,6.462104791098349,,,,,6.462104791098349,#000000,,6.539144036866844,,42.0450731112421,-14.304452350507646,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9117723148669455,1.0371541367235302,False,False,False,False,0.34282809041138934,0.2829719678540675,False,False,False,False,-1137034,-1922524.510784657,False,False,False,False,208880.94400304023,False,False,False,False
2022-12-16 00:00:00+00:00,6.6119975134,6.7762170595,6.6033543794,6.6897857195,314428,,,,,,,,,,,,,,,,,6.487163463118255,,,,,6.487163463118255,#000000,,6.5640689021830045,,43.28113169709191,-13.140043869341987,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9658764535813934,1.0022519793379536,False,False,False,False,0.34282809790006613,0.3129000328770668,False,False,False,False,-1451462,-1887630.991467275,False,False,False,False,216699.24444725947,False,False,False,False
2022-12-23 00:00:00+00:00,6.5429836495,6.6206406474,6.4852407307,6.5601387094,409878,,,,,,,,,,,,,,,,,6.495866915338087,,,,,6.495866915338087,#000000,,6.5501972060053175,,43.38897986975161,-12.99261988679789,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9406283075725275,1.0416224267939578,False,False,False,False,0.14004949034548705,0.22647476161127694,False,False,False,False,-1861340,-1885683.5106178473,False,False,False,False,231008.78189561062,False,False,False,False
2022-12-30 00:00:00+00:00,6.5806119179,6.6673129972,6.4852407307,6.5025809465,293129,,,,,,,,,,,,,,,,6.577721881933333,6.503285039795881,,,,,6.540503460864607,#000000,,6.547245464689732,,43.99794665605933,-12.286943245977554,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9333143964062354,1.0436237633400645,False,False,False,False,0.17340555200666793,0.19994015680897242,False,False,False,False,-1568211,-1862167.0283498587,False,False,False,False,235610.2795329728,False,False,False,False
2023-01-06 00:00:00+00:00,6.7236686987,6.7366738606,6.5546015941,6.5806119179,130852,,,,,,,,,,,,,,,,6.60671003728029,6.509831312631633,,,,,6.558270674955962,#000000,,6.559458549119189,,46.27953878332269,-9.957880801093346,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9166997721750973,1.0234335644899981,False,False,False,False,0.27031082373997184,0.23512549027447213,False,False,False,False,-1437359,-1830699.76699061,False,False,False,False,227850.40697497482,False,False,False,False
2023-01-13 00:00:00+00:00,6.7805446067,6.8104564791,6.6759831051,6.7453439685,94180,,,,,,,,,,,,,,,,6.633783165237166,6.516523590717047,,,,,6.575153377977107,#000000,,6.571971759853684,,48.56918861031656,-7.659642056078255,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9355608746621489,1.0190037061494168,False,False,False,False,0.34282807199862486,0.2889767811365485,False,False,False,False,-1343179,-1794587.1175838981,False,False,False,False,217948.8953471989,False,False,False,False
2023-01-20 00:00:00+00:00,6.8580553716,6.8753955874,6.7106635368,6.7800244002,84904,,,,,,,,,,,,,,,,6.659254670280854,6.523666234679018,,,,,6.591460452479936,#000000,,6.584604334534335,,51.06171166046289,-5.199527490714374,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9462014142796942,1.003679482490532,False,False,False,False,0.342828049279374,0.31590241520796125,False,False,False,False,-1258275,-1754860.2940591648,False,False,False,False,208093.7179140731,False,False,False,False
2023-01-27 00:00:00+00:00,6.8611416876,6.9002736745,6.7741817169,6.8176617023,133448,,,,,,,,,,,,,,,,6.692945728587349,6.535332640231498,,,,,6.6141391844094235,#000000,,6.603040983690526,,52.8761540887615,-3.411293267137765,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9516951977285619,1.0208475979091423,False,False,False,False,0.342827999063599,0.3293652071357801,False,False,False,False,-1124827,-1708191.1611658933,False,False,False,False,202564.40547599358,False,False,False,False
2023-02-03 00:00:00+00:00,6.8785336818,7.0089736378,6.8089657052,6.8089657052,257025,,,,,,,,,,,,,,,,6.746205845975487,6.559075502755092,,,,,6.652640674365289,#000000,,6.636133988292016,,54.37390713493941,-1.9172728824770786,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9444793242177931,1.0011521236997352,False,False,False,False,0.3428280463825111,0.3360966267591456,False,False,False,False,-867802,-1645940.112190642,False,False,False,False,206598.52358888293,False,False,False,False
2023-02-10 00:00:00+00:00,6.9133176701,6.9145351096,6.8524456906,6.8872296788,111150,,,,,,,,,,,,,,,,6.761019330456571,6.568260648516836,,,,,6.664639989486703,#000000,,6.647058101188765,,55.854244190331656,-0.42244989100357344,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9374626702791136,1.039978995014747,False,False,False,False,0.29068680101166466,0.3133917138854051,False,False,False,False,-756652,-1580066.9186950387,False,False,False,False,199528.26258229904,False,False,False,False
