date,Close,High,Low,Open,Volume,aVWAP_peak_883,aVWAP_peak_857,aVWAP_peak_841,aVWAP_peak_822,aVWAP_peak_808,aVWAP_peak_788,aVWAP_peak_755,aVWAP_peak_719,aVWAP_peak_663,aVWAP_peak_629,aVWAP_peak_611,aVWAP_peak_581,aVWAP_peak_533,aVWAP_peak_493,aVWAP_peak_473,aVWAP_peak_414,aVWAP_peak_380,aVWAP_peak_332,aVWAP_valley_906,aVWAP_valley_865,aVWAP_valley_844,aVWAP_valley_829,aVWAP_valley_816,aVWAP_valley_781,aVWAP_valley_751,aVWAP_valley_713,aVWAP_valley_681,aVWAP_valley_659,aVWAP_valley_642,aVWAP_valley_573,aVWAP_OB_bull_844,aVWAP_OB_bull_573,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-06-23 00:00:00+00:00,4.14,4.4,4.11,4.31,85512,,,,,,,,,,,,,,,,,,8.950509911310174,,,,,,,,,,,,,,,8.950509911310174,,"rgba(239, 83, 80, 1.0)",3.389393529326696,8.57354820694988,-1.3080653422474098,46.35005833458919,-4.661612246919205,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8536210394407184,0.8245702217419224,False,False,False,False,-0.2759280698552111,-0.27571161768228886,False,False,False,False,98984587,70758842.85086735,False,False,False,False,1484539.4108076233,False,False,False,False
2023-06-26 00:00:00+00:00,4.04,4.24,3.891,4.12,39760,,,,,,,,,,,,,,,,,,8.948842013482887,,,,,,,,,,,,,,,8.948842013482887,,"rgba(239, 83, 80, 1.0)",3.3879883967690434,8.571822421162722,-1.3376145046672816,45.57305137332615,-4.661612246919205,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8509856313980689,0.8320603240904442,False,False,False,False,-0.2823161170708625,-0.2790138673765757,False,False,False,False,98944827,71864175.56259803,False,False,False,False,1427881.3946975204,False,False,False,False
2023-06-27 00:00:00+00:00,4.04,4.19,3.98,3.98,56771,,,,,,,,,,,,,,,,,,8.94646881211405,,,,,,,,,,,,,,,8.94646881211405,,"rgba(239, 83, 80, 1.0)",3.3851993860492677,8.569452501926046,-1.338016460889233,45.05504673248413,-3.283946375238557,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8510749703885979,0.8294951419817568,False,False,False,False,-0.28165774296460894,-0.2803358051705923,False,False,False,False,98944827,72926161.89347655,False,False,False,False,1374112.3596113431,False,False,False,False
2023-06-28 00:00:00+00:00,3.86,4.0836,3.86,3.93,35487,,,,,,,,,,,,,,,,,,8.944945341726724,,,,,,,,,,,,,,,8.944945341726724,,"rgba(239, 83, 80, 1.0)",3.381521767626221,8.567677684846132,-1.3921772528321925,43.936889330284444,-4.342699643417895,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8480094062275109,0.8302729241776116,False,False,False,False,-0.28548302828503325,-0.2829094167278128,False,False,False,False,98909340,73945110.05451669,False,False,False,False,1321617.247469722,False,False,False,False
2023-06-29 00:00:00+00:00,4.1,4.16,3.91,4.16,201472,,,,,,,,,,,,,,,,,,8.936524004043616,,,,,,,,,,,,,,,8.936524004043616,,"rgba(239, 83, 80, 1.0)",3.3770384920118937,8.559497608720424,-1.32053502477659,44.58498672426877,-4.342699643417895,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8471396634566702,0.833383668376884,False,False,False,False,-0.2833463602746061,-0.2831278885012094,False,False,False,False,99110812,74932000.32688859,False,False,False,False,1277689.9828630663,False,False,False,False
2023-06-30 00:00:00+00:00,4.27,4.37,4.1015,4.21,111517,,,,,,,,,,,,,,,,,,8.932056644552224,,,,,,,,,,,,,,,8.932056644552224,,"rgba(239, 83, 80, 1.0)",3.3724200747580166,8.556154573497592,-1.2709432628451958,45.97164986673211,-5.895646879325703,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8479839653403581,0.8259107922480375,False,False,False,False,-0.2765759781087726,-0.27985193330499103,False,False,False,False,99222329,75884562.23563807,False,False,False,False,1231957.709025299,False,False,False,False
2023-07-03 00:00:00+00:00,4.21,4.31,4.1095,4.25,30816,,,,,,,,,,,,,,,,,,8.930813833896275,,,,,,,,,,,,,,,8.930813833896275,,"rgba(239, 83, 80, 1.0)",3.3689369067038917,8.555156967146832,-1.2897709537095656,46.56900338181285,-5.365240919723888,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.850559064117239,0.8250780063850242,False,False,False,False,-0.27745143471366995,-0.2786516840093305,False,False,False,False,99191513,76798560.30482873,False,False,False,False,1184854.1125929342,False,False,False,False
2023-07-05 00:00:00+00:00,4.05,4.22,4.05,4.22,33092,,,,,,,,,,,,,,,,,,8.929450811405049,,,,,,,,,,,,,,,8.929450811405049,,"rgba(239, 83, 80, 1.0)",3.364091389089241,8.553917942804866,-1.3388215187650445,46.07951370439896,-5.365240919723888,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8501236295449057,0.8240204363250566,False,False,False,False,-0.2799706892912634,-0.27931118665029697,False,False,False,False,99158421,77675417.58699231,False,False,False,False,1139686.970922623,False,False,False,False
2023-07-06 00:00:00+00:00,3.99,4.14,3.92,4.0,71469,,,,,,,,,,,,,,,,,,8.926454824450591,,,,,,,,,,,,,,,8.926454824450591,,"rgba(239, 83, 80, 1.0)",3.358192208104952,8.55095771855741,-1.358158626998657,45.41519198472413,-5.365240919723888,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8504286394665821,0.8243222028187895,False,False,False,False,-0.28351530846012446,-0.2814132475552107,False,False,False,False,99086952,78515085.6031887,False,False,False,False,1097796.0701021282,False,False,False,False
2023-07-07 00:00:00+00:00,4.0,4.12,3.9536,3.98,66599,,,,,,,,,,,,,,,,,,8.923670743501244,,,,,,,,,,,,,,,8.923670743501244,,"rgba(239, 83, 80, 1.0)",3.3528467598244176,8.548254964117623,-1.35653529371435,45.04881767638674,-5.365240919723888,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8506272697988235,0.8238349285358114,False,False,False,False,-0.2832855427851401,-0.28234939517017543,False,False,False,False,99153551,79324437.18737738,False,False,False,False,1057356.9693138096,False,False,False,False
2023-07-10 00:00:00+00:00,4.08,4.15,3.93,4.04,84533,,,,,,,,,,,,,,,,,,8.920162254162449,,,,,,,,,,,,,,,8.920162254162449,,"rgba(239, 83, 80, 1.0)",3.347512544634705,8.544962748227707,-1.3338150906660584,45.451688483269905,-5.365240919723888,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8495310451474098,0.8273943590950348,False,False,False,False,-0.28317742784358924,-0.28276341150688233,False,False,False,False,99238084,80105364.51336257,False,False,False,False,1019207.009732876,False,False,False,False
2023-07-11 00:00:00+00:00,3.94,4.46,3.8969,4.0,222176,,,,,,,,,,,,,,,,,4.098966666666667,8.911051271345075,,,,,,,,,,,,,,,6.505008969005871,,"rgba(239, 83, 80, 1.0)",3.3434435520936,8.305682770387287,-1.3057444225889745,44.75052533444497,-5.365240919723888,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8517065498575926,0.8225004567451326,False,False,False,False,-0.28929203423250327,-0.2860277228696928,False,False,False,False,99015908,80846954.45401502,False,False,False,False,987950.8917041358,False,False,False,False
2023-07-12 00:00:00+00:00,4.03,4.1,3.82,3.99,77773,,,,,,,,,,,,,,,,,4.068984398903369,8.90779364831065,,,,,,,,,,,,,,,6.488389023607009,,"rgba(239, 83, 80, 1.0)",3.3380896061173524,8.301165231107527,-1.279523840007239,45.08716239177627,-5.365240919723888,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8495538544917413,0.8302194065326046,False,False,False,False,-0.3388644421669004,-0.31244608251829664,False,False,False,False,99093681,81562512.35777915,False,False,False,False,952257.6410490717,False,False,False,False
2023-07-13 00:00:00+00:00,4.04,4.13,3.91,3.97,67576,,,,,,,,,,,,,,,,,4.061203532095322,8.904991511520397,,,,,,,,,,,,,,,6.48309752180786,,"rgba(239, 83, 80, 1.0)",3.333001394429456,8.298277619573472,-1.2776105124619683,45.40519168499637,-5.365240919723888,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7616117739675167,1.3101135075681016,False,False,False,False,-0.3235358594006515,-0.31799097095947404,False,False,False,False,99161257,82252659.20649369,False,False,False,False,917564.2433608728,False,False,False,False
2023-07-14 00:00:00+00:00,3.87,4.0,3.8601,3.98,68267,,,,,,,,,,,,,,,,,4.037522656909718,8.902096384482913,,,,,,,,,,,,,,,6.469809520696316,,"rgba(239, 83, 80, 1.0)",3.327444031532915,8.294316425197774,-1.3296441302303568,44.262532885836166,-3.875519049226021,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9189170775355587,1.2113747283269023,False,False,False,False,-0.3300589027868228,-0.32402493687314843,False,False,False,False,99092990,82913064.3356508,False,False,False,False,884258.4691114268,False,False,False,False
2023-07-17 00:00:00+00:00,3.83,3.9367,3.72,3.89,44759,,,,,,,,,,,,,,,,,4.018091334322476,8.900169205764216,,,,,,,,,,,,,,,6.459130270043346,,"rgba(239, 83, 80, 1.0)",3.32166097845292,8.29141945351545,-1.3431290798356486,43.188227183944676,-4.906511385724606,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8946105583986772,1.109990975265743,False,False,False,False,-0.34282825441539394,-0.3334265956442712,False,False,False,False,99048231,83545815.96954684,False,False,False,False,851336.9213031357,False,False,False,False
2023-07-18 00:00:00+00:00,3.48,3.8247,3.4,3.72,131125,,,,,,,,,,,,,,,,,3.9216552629714636,8.894242036701678,,,,,,,,,,,,,,,6.407948649836571,,"rgba(239, 83, 80, 1.0)",3.317006231869831,8.279971387287617,-1.447079399842376,40.051461168505085,-7.804725435863901,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8462509246345222,1.0397352863120208,False,False,False,False,-0.34282825441539394,-0.33812742502983256,False,False,False,False,98917106,84148611.65701559,False,False,False,False,823093.31654615,False,False,False,False
2023-07-19 00:00:00+00:00,3.41,3.63,3.4,3.5,59127,,,,,,,,,,,,,,,,,3.8827261724132613,8.891529455378745,,,,,,,,,,,,,,,6.387127813896003,,"rgba(239, 83, 80, 1.0)",3.312583119543556,8.274947134197703,-1.4686264340041824,37.53840919617766,-10.002245695584136,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8644561116441137,1.0203682230998778,False,False,False,False,-0.34282825441539394,-0.34047783972261325,False,False,False,False,98857979,84725449.5920346,False,False,False,False,793133.8531521834,False,False,False,False
2023-07-20 00:00:00+00:00,3.3,3.4782,3.2952,3.37,30992,,,,,,,,,,,,,,,,,3.8595448845223075,8.890076632240364,,,,,,,,,,,,,,,6.374810758381336,,"rgba(255, 0, 0, 1.0)",3.308230312678178,8.272078412532812,-1.5029420392764812,35.203820898347644,-11.99148086562439,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.839195568283863,1.0359500521806662,False,False,False,False,-0.34282825441539394,-0.34165304706900357,False,False,False,False,98826987,85278451.05901362,False,False,False,False,763245.9373422939,False,False,False,False
2023-07-21 00:00:00+00:00,3.31,3.4,3.25,3.25,49852,,,,,,,,,,,,,,,,,3.8237602787389995,8.887725345407313,,,,,,,,,,,,,,,6.3557428120731565,,"rgba(239, 83, 80, 1.0)",3.305130141951489,8.267513016089847,-1.4999448745345685,33.78742525702653,-13.127923260204412,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.877958636052958,1.0127585246690123,False,False,False,False,-0.34282825441539394,-0.3422406507421988,False,False,False,False,98876839,85811721.17434642,False,False,False,False,735269.7045053412,False,False,False,False
2023-07-24 00:00:00+00:00,3.08,3.41,3.08,3.41,83252,,,,,,,,,,,,,,,,,3.7605648374633733,8.883711579916664,,,,,,,,,,,,,,,6.322138208690019,,"rgba(255, 0, 0, 1.0)",3.3021456623287033,8.259484649064417,-1.5685209493186913,31.47423754574499,-15.139618115385865,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.871027895117403,0.9893189227588128,False,False,False,False,-0.34282825441539394,-0.34253445257879633,False,False,False,False,98793587,86320813.95182303,False,False,False,False,709700.3827600338,False,False,False,False
2023-07-25 00:00:00+00:00,3.15,3.24,3.08,3.08,39968,,,,,,,,,,,,,,,,,3.7329759558500504,8.881775372129287,,,,,,,,,,,,,,,6.307375663989669,,"rgba(255, 0, 0, 1.0)",3.298765336614152,8.255769188489593,-1.547781872150429,30.969091770833742,-15.487357935064708,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9000794985077739,0.9932621756526043,False,False,False,False,-0.34282825441539394,-0.34268135349709516,False,False,False,False,98833555,86811509.67920253,False,False,False,False,683436.3677498365,False,False,False,False
2023-07-26 00:00:00+00:00,3.32,3.3932,3.1,3.1,67877,,,,,,,,,,,,,,,,,3.6997187653275967,8.878555786088945,,,,,,,,,,,,,,,6.289137275708271,,"rgba(239, 83, 80, 1.0)",3.2953189314968157,8.25041271424993,-1.4961868082402614,33.01414275149123,-15.487357935064708,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9224803102386759,0.979010914324551,False,False,False,False,-0.3301293271950682,-0.3364053403460817,False,False,False,False,98901432,87285624.28001812,False,False,False,False,659296.7847008234,False,False,False,False
2023-07-27 00:00:00+00:00,3.11,3.5299,3.11,3.19,83796,,,,,,,,,,,,,,,,,3.6630057031386984,8.874571275721987,,,,,,,,,,,,,,,6.268788489430342,,"rgba(255, 0, 0, 1.0)",3.292923481697889,8.24404735894376,-1.559115292984748,32.87173292495023,-15.487357935064708,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9095081736931749,1.0211866341240714,False,False,False,False,-0.31945331856545783,-0.3279293294557698,False,False,False,False,98817636,87737860.0337429,False,False,False,False,636728.1264772617,False,False,False,False
2023-07-28 00:00:00+00:00,3.12,3.35,3.1,3.23,51055,,,,,,,,,,,,,,,,,3.6405953298781077,8.87212051536065,,,,,,,,,,,,,,,6.2563579226193795,,"rgba(255, 0, 0, 1.0)",3.290462966866114,8.240125113480238,-1.5560500650024702,32.91918776838396,-15.487357935064708,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8566233306017584,1.2964806981019243,False,False,False,False,-0.3301780337560286,-0.3290536816058992,False,False,False,False,98868691,88174363.20889024,False,False,False,False,613760.5528899181,False,False,False,False
2023-07-31 00:00:00+00:00,3.21,3.29,3.16,3.29,32068,,,,,,,,,,,,,,,,,3.628440602687482,8.870590377535219,,,,,,,,,,,,,,,6.24951549011135,,"rgba(255, 0, 0, 1.0)",3.284575458643713,8.23779913307472,-1.5307302865712908,34.26890970888819,-15.487357935064708,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8404068024273825,1.1977980859178237,False,False,False,False,-0.3267572589932094,-0.3279054702995543,False,False,False,False,98900759,88595006.18109064,False,False,False,False,590949.0802275684,False,False,False,False
2023-08-01 00:00:00+00:00,3.24,3.49,3.1638,3.23,52967,,,,,,,,,,,,,,,,,3.613383380238482,8.868099681074403,,,,,,,,,,,,,,,6.240741530656442,,"rgba(255, 0, 0, 1.0)",3.2807724053882477,8.234341135830299,-1.522306493320821,35.613857854575905,-18.006698210914493,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8522828785343778,1.1299594802015622,False,False,False,False,-0.29830945540988846,-0.31310746285472135,False,False,False,False,98953726,89001230.48771453,False,False,False,False,569851.7437480559,False,False,False,False
2023-08-02 00:00:00+00:00,3.08,3.24,3.01,3.24,70402,,,,,,,,,,,,,,,,,3.5846418741497916,8.864680993901276,,,,,,,,,,,,,,,6.224661434025534,,"rgba(255, 0, 0, 1.0)",3.2773579324508377,8.229007890761302,-1.5710850010547452,35.0989760660059,-18.006698210914493,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8539818015818467,1.1384218463085112,False,False,False,False,-0.34282825441539394,-0.3279678586350576,False,False,False,False,98883324,89388763.5666277,False,False,False,False,550265.4792873479,False,False,False,False
2023-08-03 00:00:00+00:00,3.08,3.18,3.02,3.03,18269,,,,,,,,,,,,,,,,,3.577468767333625,8.86379195596381,,,,,,,,,,,,,,,6.220630361648718,,"rgba(255, 0, 0, 1.0)",3.275282412101291,8.227639586078734,-1.5716628181617514,34.75572154029257,-18.006698210914493,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8916460335293027,1.1217918652719752,False,False,False,False,-0.34282825441539394,-0.3353980565252258,False,False,False,False,98883324,89761099.26989721,False,False,False,False,529402.8722564715,False,False,False,False
2023-08-04 00:00:00+00:00,3.09,3.2006,3.01,3.09,38677,,,,,,,,,,,,,,,,,3.5631589697136943,8.861912930445099,,,,,,,,,,,,,,,6.212535950079396,,"rgba(255, 0, 0, 1.0)",3.274226836552445,8.224805516557286,-1.5682497801416573,34.70909915311323,-18.006698210914493,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8623351418111245,1.1004918177407257,False,False,False,False,-0.3409733670245089,-0.33818571177486734,False,False,False,False,98922001,90120350.31813654,False,False,False,False,510158.7204032766,False,False,False,False
2023-08-07 00:00:00+00:00,2.74,3.13,2.7,3.03,71898,,,,,,,,,,,,,,,,,3.5258608723799614,8.858275696955545,,,,,,,,,,,,,,,6.192068284667753,,"rgba(255, 0, 0, 1.0)",3.274371022785581,8.218608183854986,-1.6731788015868192,31.886016941013857,-14.833689330990012,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8584859530583216,1.1029738620199143,False,False,False,False,-0.34282825441539394,-0.3405069830951306,False,False,False,False,98850103,90462693.56056255,False,False,False,False,492972.02548550104,False,False,False,False
2023-08-08 00:00:00+00:00,2.74,2.8,2.6412,2.8,18880,,,,,,,,,,,,,,,,,3.5149384251091425,8.857300701492745,,,,,,,,,,,,,,,6.186119563300943,,"rgba(255, 0, 0, 1.0)",3.272592452791074,8.216874995688302,-1.67355852422665,30.003962132947606,-16.633459455139786,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8675633377940075,1.1079180748032385,False,False,False,False,-0.34282825441539394,-0.3416676187552623,False,False,False,False,98850103,90791611.57779539,False,False,False,False,474380.18134881475,False,False,False,False
2023-08-09 00:00:00+00:00,2.69,2.75,2.51,2.73,22914,,,,,,,,,,,,,,,,,3.500818867753816,8.856102928917913,,,,,,,,,,,,,,,6.178460898335865,,"rgba(255, 0, 0, 1.0)",3.2710975516186673,8.214691616085862,-1.688941258676932,28.398107955443365,-18.141755265463136,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.884726960477152,1.0993989185174866,False,False,False,False,-0.34282825441539394,-0.34224793658532815,False,False,False,False,98827189,91106732.2610191,False,False,False,False,456675.6252174887,False,False,False,False
2023-08-10 00:00:00+00:00,2.51,2.67,2.4301,2.67,37569,,,,,,,,,,,,,,,,,3.475687032060608,8.854104268661931,,,,,,,,,,,,,,,6.16489565036127,,"rgba(255, 0, 0, 1.0)",3.2686289381230424,8.210925607677279,-1.744133615530842,26.17589798456884,-20.20714711653065,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8599534602020974,1.199751362723534,False,False,False,False,-0.34282825441539394,-0.3425380955003611,False,False,False,False,98789620,91408021.97627325,False,False,False,False,440240.07128739107,False,False,False,False
2023-08-11 00:00:00+00:00,2.46,2.56,2.419,2.4912,42201,,,,,,,,,,,,,,,,,3.447352178315266,8.851840439516142,,,,,,,,,,,,,,,6.149596308915704,,"rgba(255, 0, 0, 1.0)",3.2673127233909924,7.897389832324433,-1.6641779629472437,24.4030188008471,-21.82385586560128,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8380152322426698,1.1479554146373347,True,False,False,False,-0.34282825441539394,-0.3426831749578775,False,False,False,False,98747419,91695841.46739979,True,False,False,False,424630.6959427875,False,False,False,False
2023-08-14 00:00:00+00:00,2.59,2.65,2.47,2.57,12688,,,,,,,,,,,,,,,,,3.439911742444496,8.851169763567993,,,,,,,,,,,,,,,6.1455407530062445,,"rgba(255, 0, 0, 1.0)",3.2666646240111636,7.8972680628306025,-1.624674912698496,25.943116139591844,-21.82385586560128,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8277854862392736,1.1632090849083287,False,False,False,False,-0.32153597169560966,-0.33210957332674357,False,False,False,False,98760107,91972871.48828608,False,False,False,False,408476.08041561936,False,False,False,False
2023-08-15 00:00:00+00:00,2.58,2.59,2.5,2.59,11180,,,,,,,,,,,,,,,,,3.4333605399383087,8.850577663567178,,,,,,,,,,,,,,,6.141969101752743,,"rgba(255, 0, 0, 1.0)",3.265159941173123,7.896714250929611,-1.628316635851962,26.886113907127378,-21.82385586560128,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.841062992398304,1.1448057382775478,False,False,False,False,-0.3260421118109445,-0.32907584256884403,False,False,False,False,98748927,92238599.15541212,False,False,False,False,392895.841967948,False,False,False,False
2023-08-16 00:00:00+00:00,2.71,2.9499,2.55,2.55,121883,,,,,,,,,,,,,,,,,3.381237000020255,8.844314247214589,,,,,,,,,,,,,,,6.112775623617422,,"rgba(255, 0, 0, 1.0)",3.263501341965289,7.894428624422034,-1.5886093128737484,30.12972652299664,-24.040147880633178,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8366418986359099,1.1242999334590211,False,False,False,False,-0.26548671959795034,-0.2972812810833972,False,False,False,False,98870810,92498685.85519989,False,False,False,False,382267.88738096965,False,False,False,False
2023-08-17 00:00:00+00:00,2.72,2.835,2.42,2.83,54368,,,,,,,,,,,,,,,,,3.3578919158560323,8.841488715514105,,,,,,,,,,,,,,,6.099690315685068,,"rgba(255, 26, 202, 1.0)",1.0345028313679692,7.890099631654904,-4.997666004275938,32.48721224251643,-21.904262697493117,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8232042652635703,1.1447083024306959,False,False,False,False,-0.29694582799651165,-0.2971135545399544,False,False,False,False,98925178,92750705.15499598,False,False,False,False,369409.0682679904,False,False,False,False
2023-08-18 00:00:00+00:00,2.53,2.69,2.5105,2.59,10159,,,,,,,,,,,,,,,,,3.3532070898461246,8.840954078119156,,,,,,,,,,,,,,,6.09708058398264,,"rgba(255, 26, 202, 1.0)",1.0476746967787793,7.889094912167865,-5.115227969755444,32.052933769822914,-21.904262697493117,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8399407373476385,1.1383654100789447,False,False,False,False,-0.3052273931812904,-0.3011704738606224,False,False,False,False,98915019,92992442.95283927,False,False,False,False,355320.83029669675,False,False,False,False
2023-08-21 00:00:00+00:00,2.58,2.65,2.45,2.58,19542,,,,,,,,,,,,,,,,,3.344159512158107,8.839923135429949,,,,,,,,,,,,,,,6.092041323794028,,"rgba(255, 26, 202, 1.0)",1.0447629672121306,7.8871300158768465,-5.079745533131322,32.78946959038559,-21.654887451502244,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8335857177014426,1.1371715078577271,False,False,False,False,-0.3193576404676539,-0.3102640571641382,False,False,False,False,98934561,93225467.18998283,False,False,False,False,342153.0330301596,False,False,False,False
2023-08-22 00:00:00+00:00,2.6,2.6,2.4501,2.48,16694,,,,,,,,,,,,,,,,,3.3364962202848543,8.83904131034094,,,,,,,,,,,,,,,6.087768765312897,,"rgba(255, 26, 202, 1.0)",1.0061003120156937,7.8854620508635325,-5.253414582760896,33.70343913064957,-20.683064054249,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8582764830271014,1.1361194342118037,False,False,False,False,-0.3289267522114589,-0.31959540468779857,False,False,False,False,98951255,93450007.88841489,False,False,False,False,329389.93369564356,False,False,False,False
2023-08-23 00:00:00+00:00,2.59,2.65,2.5401,2.57,8225,,,,,,,,,,,,,,,,,3.332979758183707,8.838609926104743,,,,,,,,,,,,,,,6.0857948421442245,,"rgba(255, 26, 202, 1.0)",0.997857380266133,7.88473406646157,-5.306103027518263,34.18834072508821,-20.076547325746077,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8655786350148367,1.1151335311572692,False,False,False,False,-0.3019031666968861,-0.31074928569234234,False,False,False,False,98943030,93665420.52024175,False,False,False,False,316795.23041346145,False,False,False,False
2023-08-24 00:00:00+00:00,2.54,2.59,2.4809,2.57,8827,,,,,,,,,,,,,,,,,3.328957787132193,8.838142854186241,,,,,,,,,,,,,,,6.083550320659217,,"rgba(255, 26, 202, 1.0)",0.9791162037984968,7.883852705070288,-5.457832976656628,33.87151410737374,-20.076547325746077,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8766555319997807,1.1129008284505075,False,False,False,False,-0.32488323777770917,-0.31781626173502575,False,False,False,False,98934203,93872039.4410166,False,False,False,False,304718.04490705125,False,False,False,False
2023-08-25 00:00:00+00:00,2.54,2.61,2.44,2.57,14441,,,,,,,,,,,,,,,,,3.32240763296691,8.837378027653555,,,,,,,,,,,,,,,6.079892830310232,,"rgba(255, 26, 202, 1.0)",0.9836968331044371,7.882414051695589,-5.4309558310109916,33.66029636223076,-20.076547325746077,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8774453077643686,1.089995197946925,False,False,False,False,-0.32894621719264483,-0.3233812394638353,False,False,False,False,98934203,94070555.65901595,False,False,False,False,293334.63138128456,False,False,False,False
2023-08-28 00:00:00+00:00,3.5,5.34,3.28,4.98,45185529,,,,,,,,,,,,,,,,4.04,4.013075988491073,7.517947449729885,,,,,,,,,,,,,,,5.190341146073653,,"rgba(255, 26, 202, 1.0)",0.9758212618791285,6.775821773401221,-3.3569895444715008,45.965214495008524,-8.670747713532776,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8986200539598597,0.9632104098123511,False,False,False,False,0.3175030023001331,-0.0029391185818510857,False,False,False,False,144119732,96033268.4567016,False,False,False,False,2053812.8419153518,False,False,False,False
2023-08-29 00:00:00+00:00,3.43,3.49,3.14,3.37,1562607,,,,,,,,,,,,,,,,4.017047424094085,3.9918241362302918,7.478710372932562,,,,,,,,,,,,,,,5.162527311085646,,"rgba(255, 26, 202, 1.0)",0.9752855899592805,6.741386155618469,-3.395298966487061,53.158533800506646,-2.480140005793274,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8720674902722437,1.0769677432272786,False,False,False,False,-0.04106524716913735,-0.022002182875494217,False,False,False,False,142557125,97857733.4191839,False,False,False,False,2034549.867722593,False,False,False,False
2023-08-30 00:00:00+00:00,3.45,3.6499,3.26,3.26,456012,,,,,,,,,,,,,,,,4.011601385954472,3.9868089113890406,7.467672990124132,,,,,,,,,,,,,,,5.155361095822548,,"rgba(255, 26, 202, 1.0)",0.9763519155833632,6.731894218339484,-3.3613845233033373,58.09810440036523,1.5081020402530427,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8818889356331511,1.0600349705511143,False,False,False,False,0.007946052253124716,-0.007028065311184751,False,False,False,False,143013137,99628533.55960806,False,False,False,False,1972646.4219295504,False,False,False,False
