date,Close,High,Low,Open,Volume,aVWAP_peak_881,aVWAP_peak_838,aVWAP_peak_811,aVWAP_peak_795,aVWAP_peak_782,aVWAP_peak_771,aVWAP_peak_744,aVWAP_peak_728,aVWAP_peak_701,aVWAP_valley_897,aVWAP_valley_885,aVWAP_valley_867,aVWAP_valley_853,aVWAP_valley_839,aVWAP_valley_817,aVWAP_valley_794,aVWAP_valley_747,aVWAP_valley_711,aVWAP_valley_696,aVWAP_valley_675,aVWAP_valley_651,aVWAP_valley_618,aVWAP_valley_595,aVWAP_valley_583,aVWAP_valley_569,aVWAP_valley_544,aVWAP_valley_524,aVWAP_valley_483,aVWAP_valley_438,aVWAP_valley_422,aVWAP_valley_400,aVWAP_valley_369,aVWAP_valley_356,aVWAP_valley_335,aVWAP_valley_287,aVWAP_valley_215,aVWAP_OB_bull_438,aVWAP_OB_bull_215,aVWAP_OB_bear_838,aVWAP_OB_bear_701,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-02-15 00:00:00+00:00,5.61,5.65,5.45,5.52,36056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.766518035507621,,4.766518035507621,,,,4.766518035507621,"rgba(38, 166, 154, 0.5)",0.5416844598602129,5.245098688753736,0.6736418307817627,63.723407634813725,17.226312916956857,True,False,True,False,False,8.961506845790975,0.0,0.0,0.0,0.0,1,1.112605624981934,0.8079239211076531,False,False,False,False,0.34282821039414213,0.3340207586193822,False,False,False,False,195456,-169137.8487862656,False,False,False,False,54409.831129378435,False,False,False,False
2023-02-16 00:00:00+00:00,5.59,5.6,5.51,5.6,16040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.770103615850208,,4.770103615850208,,,,4.770103615850208,"rgba(38, 166, 154, 0.5)",0.5498353561921199,5.24652289979279,0.6246908212413939,64.0972193277336,17.226312916956857,True,False,True,False,False,8.606666565802009,0.0,0.0,0.0,0.0,1,1.1231449290715254,0.8077467569363522,False,False,False,False,0.3428282099314564,0.33842448427541927,False,False,False,False,179416,-155469.07040249047,False,False,False,False,52905.131869402816,False,False,False,False
2023-02-17 00:00:00+00:00,5.53,5.56,5.43,5.56,67121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.783661264907294,,4.783661264907294,,,,4.783661264907294,"rgba(38, 166, 154, 0.5)",0.5560809779645861,5.251123811514488,0.5015028377814286,62.715141038792275,17.226312916956857,False,False,True,False,False,7.538826630292753,0.0,0.0,0.0,0.0,1,1.1088238386039353,0.8116058373233176,False,False,False,False,0.3150405836489017,0.3267325339621605,False,False,False,False,112295,-144968.51862200064,False,False,False,False,53462.616894132116,False,False,False,False
2023-02-21 00:00:00+00:00,5.32,5.6195,5.32,5.6,38819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.790362212087895,,4.790362212087895,,,,4.790362212087895,#000000,0.5578853251664113,5.252777701985152,0.12049483107446278,57.29457572808952,12.383122759010135,False,True,True,False,False,3.938070365007704,0.0,0.0,0.0,0.0,1,1.0943665432005443,0.8203945876483482,False,False,False,False,0.30030730586615617,0.31351991991415834,False,False,False,False,73476,-136402.06691133397,False,False,False,False,52888.35740808772,False,False,False,False
2023-02-22 00:00:00+00:00,5.26,5.34,5.22,5.3,22060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7932359825169755,,4.7932359825169755,,,,4.7932359825169755,#000000,0.5590483548522966,5.2528512151385165,0.01278741775990386,52.65760131631052,8.147828931724234,False,True,False,False,False,2.946692978042531,0.0,0.0,0.0,0.0,1,1.0795053342543557,0.8607625297413463,False,False,False,False,0.20262050982815813,0.2580702148711582,False,False,False,False,51416,-129036.65252265421,False,False,False,False,51679.40221561369,False,False,False,False
2023-02-23 00:00:00+00:00,5.3,5.3234,5.2,5.28,11954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.794782639152896,,4.794782639152896,,,,4.794782639152896,#000000,0.560551594494286,5.252906359651232,0.08401303432426167,50.43857493495308,6.24015994317196,False,True,False,False,False,3.5570647733818355,0.0,0.0,0.0,0.0,1,1.066434510832867,0.8635328844558484,False,False,False,False,0.1790253953328458,0.218547805102002,False,False,False,False,63370,-121491.29360019718,False,False,False,False,50121.54330519747,False,False,False,False
2023-02-24 00:00:00+00:00,5.25,5.27,5.101,5.2,20809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.207,4.797076049935204,,4.797076049935204,,,,5.002038024967602,#000000,0.5616089178214435,5.250117409885275,-0.00020905986630495474,48.04295098437312,4.0992365943600575,False,True,False,True,False,2.7173295978053957,0.0,0.0,0.0,0.0,1,1.037631812739001,0.8849607941596818,False,False,False,False,0.1382978869447651,0.17842284602338354,False,False,False,False,42561,-115057.87032175808,False,False,False,False,48972.03180303286,False,False,False,False
2023-02-27 00:00:00+00:00,5.43,5.52,5.26,5.34,98800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3691762019023095,4.812678579339223,,4.812678579339223,,,,5.090927390620767,#000000,0.5652943106538876,5.262815314719081,0.29574804156003787,50.06553604924021,4.0992365943600575,False,True,False,False,False,5.448446908981381,0.0,0.0,0.0,0.0,1,1.0654201054282901,0.8605364955324516,False,False,False,False,0.18593905343325604,0.18218094972831977,False,False,False,False,141361,-105002.2283483558,False,False,False,False,50926.06977154138,False,False,False,False
2023-02-28 00:00:00+00:00,5.52,5.55,5.39,5.43,35493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.396062309533941,4.81885275902267,,4.81885275902267,,,,5.107457534278305,#000000,0.5688028205350645,5.266278716443077,0.44606192936640254,52.87049666946425,4.0992365943600575,False,True,False,False,True,6.763867092795447,0.0,0.0,0.0,0.0,1,1.0654698059961052,0.9280113299107557,False,False,False,False,0.24426063300476267,0.2132207913665412,False,False,False,False,176854,-93949.0429229301,False,False,False,False,50320.85134912799,False,False,False,False
2023-03-01 00:00:00+00:00,5.4,5.5,5.365,5.5,79015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40470383611613,4.830900605284159,,4.830900605284159,,,,5.117802220700145,#000000,0.5657051089306745,5.269898369247368,0.2299813607809855,52.35163271627755,4.0992365943600575,False,True,False,False,True,4.712714691757363,0.0,0.0,0.0,0.0,1,1.0121796949326194,0.9392269814220445,False,False,False,False,0.2023124734662151,0.20776663241637816,False,False,False,False,97839,-86427.94320046225,False,False,False,False,51446.11208053474,False,False,False,False
2023-03-02 00:00:00+00:00,5.34,5.43,5.25,5.37,52489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.392853980726153,4.837571122370323,,4.837571122370323,,,,5.115212551548238,#000000,0.5644283722381285,5.270381935080266,0.12334260349754775,50.92566630984335,4.0992365943600575,False,True,False,False,True,3.7053546615214508,0.0,0.0,0.0,0.0,1,1.0051235113411605,0.946197870639229,False,False,False,False,0.10147584466893517,0.15462123854265666,False,False,False,False,45350,-81260.18072201275,False,False,False,False,51487.00964600397,False,False,False,False
2023-03-03 00:00:00+00:00,5.4,5.43,5.3296,5.35,43726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.392017317527014,4.8434984117542,,4.8434984117542,,,,5.117757864640607,#000000,0.5629014923502033,5.271706540344821,0.22791458434322748,51.09918038117659,4.0992365943600575,False,True,False,False,True,4.613015090130052,0.0,0.0,0.0,0.0,1,1.0204105966007628,0.953249653139091,False,False,False,False,0.14449397624512464,0.14955760739389065,False,False,False,False,89076,-74580.33049762009,False,False,False,False,51182.65632655284,False,False,False,False
2023-03-06 00:00:00+00:00,5.35,5.41,5.3,5.39,23785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.389419027797781,4.84647530606041,,4.84647530606041,,,,5.1179471669290955,#000000,0.5592359008439897,5.272142406993702,0.13922137847158209,50.25127182032213,4.0992365943600575,False,True,False,False,True,3.7603726815962197,0.0,0.0,0.0,0.0,1,1.014149698755442,0.942686573727956,False,False,False,False,0.11763634456597545,0.13359697597993306,False,False,False,False,65291,-69095.18028202714,False,False,False,False,50108.238431393904,False,False,False,False
2023-03-07 00:00:00+00:00,5.37,5.4,5.31,5.36,31094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.387044341585954,4.850365454143542,,4.850365454143542,,,,5.118704897864748,#000000,0.5568286002802709,5.272808120392816,0.17454541587530525,50.09973399038388,4.0992365943600575,False,True,False,False,True,4.070431502656962,0.0,0.0,0.0,0.0,1,1.0054258211150229,0.9497192388252597,False,False,False,False,0.11763634456597545,0.12561666027295426,False,False,False,False,96385,-62605.761447437835,False,False,False,False,49362.582022319635,False,False,False,False
2023-03-08 00:00:00+00:00,5.35,5.39,5.31,5.35,28772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.384469743604609,4.853843353991967,,4.853843353991967,,,,5.119156548798288,#000000,0.5513238122428066,5.2733433299408015,0.1390411013581218,49.56956819878974,4.0992365943600575,False,True,False,False,True,3.7208197811086237,0.0,0.0,0.0,0.0,1,1.0167067388715367,0.9330045165494462,False,False,False,False,0.11224312465622417,0.11892989246458921,False,False,False,False,67613,-57499.14335145988,False,False,False,False,48555.108217522786,False,False,False,False
2023-03-09 00:00:00+00:00,5.53,6.0179,5.45,5.61,104035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.441003555925342,4.8737822150417465,,4.8737822150417465,,,,5.157392885483544,#000000,0.5470215174383325,5.285047522576568,0.44779312991293113,52.71389563513927,4.0992365943600575,False,True,False,False,True,6.502228134290398,0.0,0.0,0.0,0.0,1,1.0147576740969302,0.8787891684843324,False,False,False,False,0.34282816171153274,0.23087902708806096,False,False,False,False,171648,-48512.98086708891,False,False,False,False,50730.79024820817,False,False,False,False
2023-03-10 00:00:00+00:00,5.57,5.6399,5.3985,5.53,38603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.447601033917155,4.879761781601065,,4.879761781601065,,,,5.16368140775911,"rgba(38, 166, 154, 0.5)",0.5425952982266368,5.287524715927499,0.5206003166553688,55.45857835209347,0.3244712090896087,False,True,True,False,True,7.103006126700549,0.0,0.0,0.0,0.0,1,0.9944474824380598,0.9305409498170193,False,False,False,False,0.15379966107607398,0.1923393440820675,False,False,False,False,210251,-38365.3737742619,False,False,False,False,50255.19063063138,False,False,False,False
2023-03-13 00:00:00+00:00,5.67,5.74,5.48,5.53,51990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.463182287372395,4.888773982124345,,4.888773982124345,,,,5.1759781347483695,"rgba(38, 166, 154, 0.5)",0.5317800127702969,5.2920414276364545,0.7107423432380962,58.79094991237422,3.5172076720489187,False,True,True,False,True,8.588914675418177,0.0,0.0,0.0,0.0,1,1.030715380032343,0.9168759043322838,False,False,False,False,0.2316640462239126,0.21200169515299006,False,False,False,False,262241,-26576.88852821241,False,False,False,False,50323.22237060662,False,False,False,False
2023-03-14 00:00:00+00:00,5.84,5.87,5.68,5.7,79216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.501589181242765,4.905092556033938,,4.905092556033938,,,,5.203340868638351,"rgba(38, 166, 154, 1.0)",0.525719823987386,5.30183150813293,1.023679281837358,63.056770201793235,7.47706695977439,False,False,True,False,True,11.017889115137582,0.0,0.0,0.0,0.0,1,1.051147533977263,0.8876720232498503,False,False,False,False,0.3428281662418816,0.27741493069743584,False,False,False,False,341457,-12144.18701730212,False,False,False,False,51456.272473720084,False,False,False,False
2023-03-15 00:00:00+00:00,5.6,5.75,5.59,5.7,61672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.513526780467131,4.915326481441245,,4.915326481441245,,,,5.214426630954188,"rgba(38, 166, 154, 0.5)",0.5135448961486766,5.30662550952849,0.5712733057453553,60.7435504507491,7.47706695977439,False,False,True,False,True,6.712549901536484,0.0,0.0,0.0,0.0,1,1.0243318580304706,0.8955974976593752,False,False,False,False,0.25274784226515784,0.26508138648129687,False,False,False,False,279785,-695.9836048589004,False,False,False,False,51856.88923945655,False,False,False,False
2023-03-16 00:00:00+00:00,5.62,5.73,5.5,5.64,81172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.523605464859133,4.927838200607508,,4.927838200607508,,,,5.225721832733321,"rgba(38, 166, 154, 0.5)",0.5038746447854389,5.312014917289069,0.6112335397270842,59.485555478708925,7.47706695977439,False,False,True,False,False,7.001956009296098,0.0,0.0,0.0,0.0,0,1.019948832882273,0.8888595230040595,False,False,False,False,0.2056207087205233,0.23535104760091008,False,False,False,False,360957,13486.486340429683,False,False,False,False,53006.50142614453,False,False,False,False
2023-03-17 00:00:00+00:00,5.38,5.61,5.38,5.6,174007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.512011880191133,4.9473171113814995,,4.9473171113814995,,,,5.2296644957863165,#000000,0.48861480987832,5.316732816606347,0.12948273796573695,54.771307975256896,11.026628418753482,False,True,True,False,False,2.9564396399275346,0.0,0.0,0.0,0.0,1,1.0030023432923256,0.9025755293329983,False,False,False,False,0.10776458016373022,0.17155781388232016,False,False,False,False,186950,20288.97707217754,False,False,False,False,57751.61901727612,False,False,False,False
2023-03-20 00:00:00+00:00,5.44,5.54,5.4,5.43,90322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.507721636316591,4.956935456991023,,4.956935456991023,,,,5.232328546653807,#000000,0.47198068367864376,5.319198107064486,0.2559466883135501,52.59666353111086,9.073815990748507,False,True,False,False,False,3.8518605492965428,0.0,0.0,0.0,0.0,1,1.0029836161011307,0.9063019793745841,False,False,False,False,0.06609603108683859,0.11882692248457938,False,False,False,False,277272,30366.74267719019,False,False,False,False,59028.88885973588,False,False,False,False
2023-03-21 00:00:00+00:00,5.52,5.61,5.47,5.47,125696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51035889233137,4.9716013535235035,,4.9716013535235035,,,,5.240980122927437,#000000,0.454001547800665,5.324325307028693,0.43100005698046623,52.394229445055615,8.862380521417002,False,True,False,False,False,5.034972213666151,0.0,0.0,0.0,0.0,1,1.004016939652488,0.9069668472732559,False,False,False,False,0.12659293542027572,0.12270992895242755,False,False,False,False,402968,44978.5566898494,False,False,False,False,61643.28537504036,False,False,False,False
2023-03-22 00:00:00+00:00,6.03,6.11,5.44,5.5,115095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.540484820180203,4.99182814271303,,4.99182814271303,,,,5.266156481446616,"rgba(0, 255, 255, 0.75)",0.4428511229714914,5.335715687404695,1.5677600813942152,57.64363230279098,8.862380521417002,False,True,True,False,True,11.864489354244991,0.0,0.0,0.0,0.0,1,1.0018452369205266,0.8636991573089144,False,False,False,False,0.34282815696046065,0.2327690429564441,False,False,False,False,518063,63530.88780005139,False,False,False,False,63739.43104660741,False,False,False,False
2023-03-23 00:00:00+00:00,6.07,6.15,6.01,6.04,75578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.569197050357962,5.0078081952009645,,5.0078081952009645,,,,5.288502622779463,"rgba(0, 255, 255, 0.75)",0.43021314641854563,5.34571277808348,1.6835543682151355,61.442781113845804,4.418491142622379,False,False,True,False,True,12.353892570191725,0.0,0.0,0.0,0.0,0,1.053877575067261,0.856513029987628,False,False,False,False,0.34282818142623167,0.2877986121913379,False,False,False,False,593641,84319.51965102975,False,False,False,False,64203.688652622805,False,False,False,False
2023-03-24 00:00:00+00:00,6.65,6.68,5.95,6.02,100546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.626220851326519,5.035078699541269,,5.035078699541269,,,,5.330649775433894,"rgba(0, 255, 0, 1.0)",0.4348915159331393,5.364431203052057,2.95606777747669,67.17779596351811,9.659172198079446,True,False,True,False,True,18.799651468820443,0.0,0.0,0.0,0.0,0,1.0424970121459742,0.8220443406802118,False,False,False,False,0.3428281946849471,0.3153134034381425,False,False,False,False,694187,108235.89142942074,False,False,False,False,65628.8773329121,False,False,False,False
2023-03-27 00:00:00+00:00,6.52,6.67,6.5,6.65,161385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.716602670431682,5.080814131800693,,5.080814131800693,,,,5.398708401116187,"rgba(0, 255, 0, 1.0)",0.4314102998849702,5.3959089697055855,2.605619361879255,69.13799114568177,11.32158108478663,True,False,True,False,True,16.643055399940458,0.0,0.0,0.0,0.0,0,1.0918908871230075,0.8329755100144061,False,False,False,False,0.3428282053652247,0.32907080440168357,False,False,False,False,532802,124885.54274591403,False,False,False,False,69384.0193982881,False,False,False,False
2023-03-28 00:00:00+00:00,6.55,6.6799,6.45,6.5,213371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.811982002196814,5.137111736328373,,5.137111736328373,,,,5.474546869262594,"rgba(0, 255, 0, 1.0)",0.43206493505965154,5.43346488274776,2.584183595222994,70.60393175826927,12.675686442838597,True,False,True,False,True,16.957299420106814,0.0,0.0,0.0,0.0,0,1.0893684152259349,0.8255253980847651,False,False,False,False,0.33288067437655205,0.33097573938911784,False,False,False,False,746173,149249.7567558782,False,False,False,False,75030.56765717876,False,False,False,False
2023-03-29 00:00:00+00:00,6.58,6.65,6.57,6.57,68135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.839448464996867,5.154677881614173,,5.154677881614173,,,,5.49706317330552,"rgba(0, 255, 0, 1.0)",0.43696178734941593,5.445071186331486,2.597318224444578,71.74989364804475,13.868717173800626,True,False,True,False,True,17.274487020940864,0.0,0.0,0.0,0.0,0,1.0957749888276478,0.83588745717265,False,False,False,False,0.34282820546248227,0.33690197242580006,False,False,False,False,814308,175330.4721772163,False,False,False,False,74760.15323925018,False,False,False,False
2023-03-30 00:00:00+00:00,6.6,6.65,6.5502,6.63,84515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.870970548726757,5.175890417452215,,5.175890417452215,,,,5.523430483089486,"rgba(0, 255, 0, 1.0)",0.4429958615306984,5.458972074586132,2.5757078665954927,72.6335155755724,14.93031220469841,True,False,True,False,True,17.48828695164181,0.0,0.0,0.0,0.0,0,1.103040895459668,0.8442018604473479,False,False,False,False,0.33798956785741746,0.33744577014160876,False,False,False,False,898823,203702.72817026664,False,False,False,False,75142.69624947567,False,False,False,False
2023-03-31 00:00:00+00:00,6.78,6.79,6.59,6.62,85282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.905050764966443,5.198423738958977,,5.198423738958977,,,,5.5517372519627095,"rgba(0, 255, 0, 1.0)",0.4587743169292132,5.473975121562678,2.8467698174107587,74.250071124383,16.74972509541722,True,False,True,False,True,19.380134460722505,0.0,0.0,0.0,0.0,0,1.1010142452317113,0.8195349547263064,False,False,False,False,0.342828207920883,0.3401369890312459,False,False,False,False,984105,234306.7388302562,False,False,False,False,75540.31600439819,False,False,False,False
2023-04-03 00:00:00+00:00,7.26,7.29,6.68,6.68,201273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.006438219578343,5.260958470848468,,5.260958470848468,,,,5.633698345213405,"rgba(0, 255, 0, 1.0)",0.4894758365788721,5.517305158852944,3.5603286432429346,77.28683955379014,19.882645588392407,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1075780116275886,0.7739009008186774,False,False,False,False,0.3428282138314177,0.3414826014313318,False,False,False,False,1185378,271603.65103299124,False,False,False,False,80471.0094944218,False,False,False,False
2023-04-04 00:00:00+00:00,7.21,7.48,7.128,7.17,86558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.051870427018245,5.289356091333444,,5.289356091333444,,,,5.670613259175845,"rgba(0, 255, 0, 1.0)",0.5290735741339184,5.537178799920678,3.161793145344091,78.50444286842654,21.27122628110351,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.138640397267887,0.7706387479607754,False,False,False,False,0.3428282198697984,0.3421554106505651,False,False,False,False,1098820,304043.50785522687,False,False,False,False,80709.71500444447,False,False,False,False
2023-04-05 00:00:00+00:00,7.42,7.48,7.0901,7.28,186622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.143647332903433,5.3496295804269005,,5.3496295804269005,,,,5.746638456665167,"rgba(0, 255, 0, 1.0)",0.5739398530812674,5.579209339567288,3.20728844764865,80.06773694576373,23.023902825306806,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1290050590219223,0.7803541315345702,False,False,False,False,0.3362958483876532,0.3392256295191092,False,False,False,False,1285442,342529.7232334533,False,False,False,False,84863.13794544665,False,False,False,False
2023-04-06 00:00:00+00:00,7.42,7.58,7.37,7.44,64087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.175244385725187,5.370786308718321,,5.370786308718321,,,,5.7730153472217545,"rgba(0, 255, 0, 1.0)",0.6140693683853485,5.594028244825008,2.973559420454816,81.10993299732185,24.306426866793657,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1489634369605772,0.774527923561104,False,False,False,False,0.3428282224215463,0.34102692597032774,False,False,False,False,1285442,379506.6752635139,False,False,False,False,84048.38743778208,False,False,False,False
2023-04-10 00:00:00+00:00,7.65,7.86,7.21,7.23,162825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.255798671157399,5.425577701481222,,5.425577701481222,,,,5.84068818631931,"rgba(0, 255, 0, 1.0)",0.6576254033803458,5.632561859813219,3.0677618744906834,82.56389668156177,25.995107629534346,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1374102770510497,0.758812973770712,False,False,False,False,0.3428282232298118,0.3419275746000698,False,False,False,False,1448267,421418.8448610232,False,False,False,False,87137.66636179063,False,False,False,False
2023-04-11 00:00:00+00:00,7.62,7.69,7.535,7.56,166054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.331232881687813,5.479748403114891,,5.479748403114891,,,,5.905490642401352,"rgba(0, 255, 0, 1.0)",0.6976264262702653,5.670525572791727,2.794438905691673,82.98979705986194,26.73098064338022,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1647413318197752,0.7653456421214296,False,False,False,False,0.342828224029442,0.34237789931475593,False,False,False,False,1282213,455175.4783958851,False,False,False,False,90232.4245436812,False,False,False,False
2023-04-12 00:00:00+00:00,7.56,7.76,7.42,7.5,64716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.357671265621501,5.499807015035315,,5.499807015035315,,,,5.928739140328408,"rgba(0, 255, 0, 1.0)",0.7307869385460721,5.6844894480850385,2.5664259348235743,82.14825955730906,26.73098064338022,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1567800108995425,0.7678645153832183,False,False,False,False,0.3359772227643834,0.33917756103956964,False,False,False,False,1217497,485070.440027419,False,False,False,False,89231.780443929,False,False,False,False
2023-04-13 00:00:00+00:00,7.59,7.76,7.54,7.65,77480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.389124097026222,5.523888806672761,,5.523888806672761,,,,5.956506451849492,"rgba(0, 255, 0, 1.0)",0.7612183927372171,5.701289862796342,2.4811672382378522,81.7283363350453,26.73098064338022,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1645512014298007,0.772762626596942,False,False,False,False,0.34282822436233745,0.3410028927009535,False,False,False,False,1294977,516831.48159497126,False,False,False,False,88770.92630887296,False,False,False,False
2023-04-14 00:00:00+00:00,7.81,8.09,7.63,7.63,109457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.438196023276069,5.560349639347455,,5.560349639347455,,,,5.999272831311762,"rgba(0, 255, 0, 1.0)",0.7980894302888174,5.727059659194391,2.609908441027494,82.39625753547116,27.151629923880435,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1517564440444814,0.753222022240792,False,False,False,False,0.34282822672208374,0.34191555971151866,False,False,False,False,1404434,551639.4234932077,False,False,False,False,89582.14488499559,False,False,False,False
2023-04-17 00:00:00+00:00,8.13,8.31,7.8999,7.91,104245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.490354143557792,5.598006401126991,,5.598006401126991,,,,6.044180272342391,"rgba(0, 255, 0, 1.0)",0.8434265589607377,5.878201809895031,2.6698212976357,83.88424443804436,28.89997004608165,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1581359278059784,0.7421821144325376,False,False,False,False,0.34282822904562965,0.3423718943785742,False,False,False,False,1508679,589170.3872777878,False,False,False,False,90157.1588110742,False,False,False,False
2023-04-18 00:00:00+00:00,8.09,8.205,8.01,8.13,135437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.553003861686682,5.645083975663942,,5.645083975663942,,,,6.099043918675312,"rgba(0, 255, 0, 1.0)",0.8795364872661181,5.9097026001691075,2.478916374018725,84.13043867884035,29.44490101355194,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1644658992061565,0.7542297836325595,False,False,False,False,0.34282822906776955,0.34260006172317187,False,False,False,False,1373242,619918.293659051,False,False,False,False,91932.83885769875,False,False,False,False
2023-04-19 00:00:00+00:00,7.96,8.15,7.9101,8.15,64051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.579251389841072,5.66589970515703,,5.66589970515703,,,,6.122575547499051,"rgba(0, 255, 0, 1.0)",0.9106135343871178,5.922577348250553,2.2374174936030573,81.91605160883361,29.44490101355194,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.1574731291827216,0.7565480554732229,False,False,False,False,0.32332038495741283,0.33296022334029235,False,False,False,False,1309191,646948.5958685,False,False,False,False,90839.43341229881,False,False,False,False
2023-04-20 00:00:00+00:00,7.79,7.93,7.49,7.93,80529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6049424354208295,5.688595933468847,,5.688595933468847,,,,6.146769184444839,"rgba(0, 255, 255, 0.75)",0.9326876788648468,5.933693286820787,1.9902768689283883,77.64578371008793,32.30189382891537,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.1192209218678693,0.789512766763871,False,False,False,False,0.2450028882065611,0.2889815557734267,False,False,False,False,1228662,669760.886226598,False,False,False,False,90435.10269024788,False,False,False,False
2023-04-21 00:00:00+00:00,7.87,7.97,7.704,7.79,55081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.623532856025504,5.704663949017907,,5.704663949017907,,,,6.164098402521706,"rgba(0, 255, 0, 1.0)",0.9542042012366362,5.943284361076249,2.019185868629328,75.34501553876032,30.14938805879447,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.1376043189394467,0.7825680055069572,False,False,False,False,0.2756792338634014,0.28233039481841404,False,False,False,False,1283743,693838.6161784963,False,False,False,False,89048.66729063033,False,False,False,False
