date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_827,aVWAP_peak_812,aVWAP_peak_783,aVWAP_valley_880,aVWAP_valley_851,aVWAP_valley_790,aVWAP_valley_724,aVWAP_valley_678,aVWAP_valley_632,aVWAP_valley_613,aVWAP_valley_600,aVWAP_valley_586,aVWAP_valley_554,aVWAP_valley_510,aVWAP_valley_476,aVWAP_valley_422,aVWAP_valley_395,aVWAP_valley_360,aVWAP_valley_347,aVWAP_valley_303,aVWAP_valley_252,aVWAP_OB_bull_724,aVWAP_OB_bull_600,aVWAP_OB_bull_422,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-11 17:00:00+00:00,23.55,23.7,23.49,23.625,2368.0,,,,,,,,,,,,,,,,,,,,,,22.380843978015804,,,,,22.380843978015804,"rgba(38, 166, 154, 1.0)",1.4880264364841367,24.26554703309718,-0.43046750876996953,57.14499637554948,1.4844728656536006,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9175209143395786,1.0129609991752093,False,False,False,False,-0.07172195257346627,-0.09747291222473595,False,False,False,False,24640.0,47780.022427924865,False,False,False,False,7292.965729368406,False,False,False,False
2025-04-11 18:00:00+00:00,23.62,23.68,23.44,23.45,5939.0,,,,,,,,,,,,,,,,,,,,,,22.409745644673517,,,,,22.409745644673517,"rgba(38, 166, 154, 1.0)",1.476459537463106,24.263117723271073,-0.5507213050133395,57.26706864581111,1.904268550145467,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9176498348277493,1.0154554034922134,False,False,False,False,-0.07625178586987452,-0.08686234904730523,False,False,False,False,18701.0,47329.18487090277,False,False,False,False,7271.974012634012,False,False,False,False
2025-04-11 19:00:00+00:00,23.47,23.575,23.195,23.25,21500.0,,,,,,,,,,,,,,,,,,,,,,22.487790162719012,,,,,22.487790162719012,"rgba(38, 166, 154, 1.0)",1.4670739862328297,24.248891872113617,-0.6808735493147036,55.54619650000369,1.904268550145467,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9103181124545137,1.0167860077473883,False,False,False,False,-0.09895164048892145,-0.09290699476811334,False,False,False,False,-2799.0,46552.00371011358,False,False,False,False,7492.563562825732,False,False,False,False
2025-04-14 14:00:00+00:00,23.74,23.775,23.55,23.69,3741.0,,,,,,,,,,,,,,,,,,,,,,22.504823603616774,,,,,22.504823603616774,"rgba(38, 166, 154, 1.0)",1.4522726768509873,24.248015265205307,-0.3842358767055162,57.412531950244244,2.450358752346361,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9134637782436527,1.004425809457256,False,False,False,False,-0.06299397347405908,-0.07795048412108621,False,False,False,False,942.0,45844.871869646704,False,False,False,False,7434.399786657891,False,False,False,False
2025-04-14 15:00:00+00:00,23.69,23.96,23.65,23.82,5283.0,,,,,,,,,,,,,,,,,,,,,,22.530814567988728,,,,,22.530814567988728,"rgba(38, 166, 154, 1.0)",1.4353963950110837,24.247679166989666,-0.2979519584110169,59.42138047985877,4.564111195900637,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9179260637061147,0.999069983724715,False,False,False,False,-0.044598053537414736,-0.061274268829250474,False,False,False,False,6225.0,45230.610290272336,False,False,False,False,7401.044751205831,False,False,False,False
2025-04-14 16:00:00+00:00,23.82,23.99,23.77,23.81,5470.0,,,,,,,,,,,,,,,,,,,,,,22.557599557794493,,,,,22.557599557794493,"rgba(38, 166, 154, 1.0)",1.4151521485704668,24.24760069369728,-0.30922519118479835,60.65312565397872,5.934111128888354,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9270396270396273,0.9932400932400932,False,False,False,False,-0.03492887931498262,-0.04810157407211654,False,False,False,False,755.0,44541.065944686714,False,False,False,False,7371.106072892561,False,False,False,False
2025-04-14 17:00:00+00:00,23.93,23.98,23.72,23.805,2512.0,,,,,,,,,,,,,,,,,,,,,,22.569341642393287,,,,,22.569341642393287,"rgba(38, 166, 154, 1.0)",1.3972427868503778,24.2474768781393,-0.31667859179771973,61.414306394088186,6.896417421665866,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9230409356725149,0.9992982456140352,False,False,False,False,-0.038795664528441486,-0.04344861930027902,False,False,False,False,-1757.0,43823.26647267606,False,False,False,False,7295.771095018258,False,False,False,False
2025-04-14 18:00:00+00:00,23.805,23.83,23.72,23.815,2097.0,,,,,,,,,,,,,,,,,,,,,,22.5786244173055,,,,,22.5786244173055,"rgba(38, 166, 154, 1.0)",1.3838780931052352,24.247242174975213,-0.3123412221992175,62.00050691255498,7.733433800890417,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9139646494205782,1.0056186351398808,False,False,False,False,-0.04846795671002297,-0.04595828800515099,False,False,False,False,340.0,43149.10730255705,False,False,False,False,7215.169992769913,False,False,False,False
2025-04-14 19:00:00+00:00,23.815,23.84,23.53,23.56,13871.0,,,,,,,,,,,,,,,,,,,,,,22.629683652325838,,,,,22.629683652325838,"rgba(38, 166, 154, 0.75)",1.3692658913012794,24.24306180809723,-0.4988525694217692,59.13608463875839,7.733433800890417,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9080191432239992,1.0082876152678883,False,False,False,False,-0.06008684107713967,-0.05302256454114533,False,False,False,False,-13531.0,42270.34594902903,False,False,False,False,7318.361155672705,False,False,False,False
2025-04-15 14:00:00+00:00,24.135,24.345,24.095,24.17,3294.0,,,,,,,,,,,,,,,,,,,,,,22.6474030667241,,,,,22.6474030667241,"rgba(38, 166, 154, 1.0)",1.3513775987541086,24.244302046805878,-0.05498244670799493,61.78937379119449,7.733433800890417,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9104099493321053,0.9958544449562413,False,False,False,False,0.008849566186187324,-0.022086499177479003,False,False,False,False,-10237.0,41456.27856997432,False,False,False,False,7255.967959460725,False,False,False,False
2025-04-15 15:00:00+00:00,24.115,24.26,24.075,24.22,3619.0,,,,,,,,,,,,,,,,,,,,,,22.666192301155586,,,,,22.666192301155586,"rgba(38, 166, 154, 1.0)",1.3355817472560823,24.245549202968146,-0.019129643708172238,63.84753805376663,9.479842523174213,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9116257633367901,0.9963129392787188,False,False,False,False,0.002091659177287862,-0.009997420000095571,False,False,False,False,-6618.0,40710.94091772665,False,False,False,False,7199.580859314047,False,False,False,False
2025-04-15 16:00:00+00:00,24.22,24.245,24.03,24.11,3148.0,,,,,,,,,,,,,,,,,,,,,,22.681570660920023,,,,,22.681570660920023,"rgba(38, 166, 154, 1.0)",1.319775277758979,24.246390358250736,-0.10334362262212657,63.83131192553134,9.587039532999356,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.906585707613265,1.0047874824848204,False,False,False,False,-0.0017698766062883872,-0.005883648303191979,False,False,False,False,-9766.0,39928.352686444065,False,False,False,False,7136.765652192899,False,False,False,False
2025-04-15 17:00:00+00:00,24.11,24.275,24.08,24.205,2183.0,,,,,,,,,,,,,,,,,,,,,,22.692468688637693,,,,,22.692468688637693,"rgba(38, 166, 154, 1.0)",1.303773566810403,24.24711344805209,-0.032301197941234344,64.49861058315501,10.436370028920614,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9122786443063211,1.0019936671748566,False,False,False,False,0.003378845946914452,-0.0012524011781387637,False,False,False,False,-7583.0,39191.742567274385,False,False,False,False,7059.963083941847,False,False,False,False
2025-04-15 18:00:00+00:00,24.205,24.24,24.105,24.23,1740.0,,,,,,,,,,,,,,,,,,,,,,22.70107147097234,,,,,22.70107147097234,"rgba(38, 166, 154, 1.0)",1.2826090632024303,24.247691687829313,-0.01379351537181561,65.12985195669174,11.283477263783496,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9142018779342723,0.9964788732394366,False,False,False,False,0.002735251429128619,0.0007414251254949277,False,False,False,False,-5843.0,38493.52950421586,False,False,False,False,6977.483036128795,False,False,False,False
2025-04-15 19:00:00+00:00,24.23,24.37,24.2,24.32,12990.0,,,,,,,,,,,,,,,,,,,,,,22.766617333611627,,,,,22.766617333611627,"rgba(38, 166, 154, 1.0)",1.263398131167624,24.253385880557108,0.052726150054795556,66.24699860237524,12.580918383863725,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9149511822138572,0.9969415362898484,False,False,False,False,0.017217686612682297,0.008979555869088612,False,False,False,False,7147.0,38007.53679872414,False,False,False,False,7070.700353398115,False,False,False,False
2025-04-16 14:00:00+00:00,24.475,24.8,24.475,24.69,3173.0,,,,,,,,,,,,,,,,,,,,,,22.78537753098867,,,,,22.78537753098867,"rgba(38, 166, 154, 1.0)",1.2443591027418828,24.256042516050357,0.3487397512449909,69.33766924772839,15.624553637035916,True,False,True,False,True,2.500760299922675,0.0,0.0,0.0,0.0,0,0.9249146757679184,0.9864658114628692,False,False,False,False,0.06267089421925846,0.035825225044173535,False,False,False,False,10320.0,37578.27266230981,False,False,False,False,7010.270890554733,False,False,False,False
2025-04-16 15:00:00+00:00,24.69,24.805,24.5,24.535,2560.0,,,,,,,,,,,,,,,,,,,,,,22.79991255915756,,,,,22.79991255915756,"rgba(38, 166, 154, 1.0)",1.2243320554416555,24.258033811202086,0.22621819592725073,69.00133867721718,15.624553637035916,True,False,True,False,True,1.3196293861134585,0.0,0.0,0.0,0.0,0,0.9293178349183986,0.9758130797229072,False,False,False,False,0.06460949056726595,0.050217357805719745,False,False,False,False,7760.0,37115.97386134377,False,False,False,False,6941.274442639156,False,False,False,False
2025-04-16 16:00:00+00:00,24.535,24.625,24.505,24.59,2744.0,,,,,,,,,,,,,,,,,,,,,,22.81489975207503,,,,,22.81489975207503,"rgba(38, 166, 154, 1.0)",1.2018398545713331,24.260014858147386,0.2745666492898186,69.16368142338519,15.71851842871284,True,False,True,False,True,1.7239806988790178,0.0,0.0,0.0,0.0,0,0.9274691358024693,0.9884852801519468,False,False,False,False,0.05330737713275353,0.05176236746923664,False,False,False,False,10504.0,36703.38511930744,False,False,False,False,6876.200420272658,False,False,False,False
2025-04-16 17:00:00+00:00,24.59,24.64,24.29,24.29,1539.0,,,,,,,,,,,,,,,,,,,,,,22.82240886909397,,,,,22.82240886909397,"rgba(38, 166, 154, 0.75)",1.1794188254245277,24.26081713575309,0.02474342754059816,65.0222837303235,18.62655520674592,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9235691432634199,0.9886242445787417,False,False,False,False,0.04040714780855997,0.046084757638898306,False,False,False,False,8965.0,36273.33263683756,False,False,False,False,6793.453126935097,False,False,False,False
2025-04-16 18:00:00+00:00,24.31,24.38,24.245,24.265,1042.0,,,,,,,,,,,,,,,,,,,,,,22.82710269517676,,,,,22.82710269517676,"rgba(38, 166, 154, 0.75)",1.1632707655029766,24.261223772385037,0.003246215521741213,61.94154423277939,15.811548228219394,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9220085470085471,0.9935897435897437,False,False,False,False,0.0207587033643716,0.03342173050163495,False,False,False,False,7923.0,35833.79259595636,False,False,False,False,6704.283311013623,False,False,False,False
2025-04-16 19:00:00+00:00,24.29,24.29,24.12,24.235,15074.0,,,,,,,,,,,,,,,,,,,,,,22.88821314931114,,,,,22.88821314931114,"rgba(38, 166, 154, 0.75)",1.1464724864392384,24.26543677171179,-0.02654819201664669,59.47275058662704,13.604902599035917,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.91474435196195,1.0005945303210464,False,False,False,False,0.00691868012608313,0.02017020531385904,False,False,False,False,-7151.0,35167.36170299579,False,False,False,False,6834.0463604552715,False,False,False,False
2025-04-17 14:00:00+00:00,24.47,24.565,24.465,24.495,2893.0,,,,,,,,,,,,,,,,,,,,,,22.901789116651177,,,,,22.901789116651177,"rgba(38, 166, 154, 0.75)",1.1341962149707878,24.26715568207919,0.20088615612835634,60.53527161799783,13.604902599035917,True,False,True,False,False,1.04208839003293,0.0,0.0,0.0,0.0,0,0.9205258794267442,0.9924197560108967,False,False,False,False,0.04685531450160147,0.033512759907730255,False,False,False,False,-4258.0,34556.11578511989,False,False,False,False,6772.944866494725,False,False,False,False
2025-04-17 15:00:00+00:00,24.495,24.69,24.49,24.51,8407.0,,,,,,,,,,,,,,,,,,,,,,22.941287497054535,,,,,22.941287497054535,"rgba(38, 166, 154, 1.0)",1.120277221965198,24.272541175575547,0.21196434219014318,61.38633316331867,13.604902599035917,True,False,True,False,True,1.1569539794444061,0.0,0.0,0.0,0.0,0,0.9204558945743797,0.9931140923661406,False,False,False,False,0.05653503848245545,0.04502389919509285,False,False,False,False,4149.0,34084.68763341261,False,False,False,False,6798.2790546110855,False,False,False,False
2025-04-17 16:00:00+00:00,24.53,24.73,24.49,24.73,3753.0,,,,,,,,,,,,,,,,,,,,,,22.959230262010493,,,,,22.959230262010493,"rgba(38, 166, 154, 1.0)",1.109193169148861,24.275244507877886,0.4099876421625195,63.91115826014588,9.61131545337193,True,False,True,False,True,2.8343710306579517,0.0,0.0,0.0,0.0,0,0.9314888010540184,0.9911366630734221,False,False,False,False,0.05911801182726806,0.052070955511180454,False,False,False,False,7902.0,33678.75449180931,False,False,False,False,6751.065425857425,False,False,False,False
2025-04-17 17:00:00+00:00,24.71,24.75,24.605,24.74,1526.0,,,,,,,,,,,,,,,,,,,,,,22.96662412343389,,,,,22.96662412343389,"rgba(38, 166, 154, 1.0)",1.0970114726707185,24.2764137948446,0.42259011569567145,65.67786797910051,11.326061183276089,True,False,True,False,True,2.91032592359387,0.0,0.0,0.0,0.0,0,0.9379277224156563,0.9813903229679435,False,False,False,False,0.06784156971206225,0.05995626261162135,False,False,False,False,9428.0,33302.77380201381,False,False,False,False,6670.056659565062,False,False,False,False
2025-04-17 18:00:00+00:00,24.74,24.85,24.74,24.81,658.0,,,,,,,,,,,,,,,,,,,,,,22.96997897588067,,,,,22.96997897588067,"rgba(38, 166, 154, 1.0)",1.0793754992904352,24.276989947767547,0.4938133694741494,67.46890535565261,13.078810141013655,True,False,True,False,True,3.448245815659959,0.0,0.0,0.0,0.0,0,0.9399879735417921,0.9784726398075767,False,False,False,False,0.08305244224538397,0.07150435242850266,False,False,False,False,10086.0,32942.82382058725,False,False,False,False,6576.846478796611,False,False,False,False
2025-04-17 19:00:00+00:00,24.8,24.87,24.545,24.565,5275.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.75)",1.0650506395777024,24.30070582866725,0.24815174181534141,64.15206594470683,13.078810141013655,True,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.9357753946258587,0.9827690083142548,False,False,False,False,0.0717219396353706,0.07161314603193664,False,False,False,False,4811.0,32506.67151329132,False,False,False,False,6556.66281245868,False,False,False,False
2025-04-18 14:00:00+00:00,24.565,24.565,24.565,24.565,0.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.75)",1.0532720873972203,24.30070582866725,0.25092677808054076,61.940839670742974,16.665389257073258,True,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.9309758172317413,0.9934378417790739,False,False,False,False,0.05330737713275393,0.062460261582345286,False,False,False,False,4811.0,32077.281257271297,False,False,False,False,6455.009125443816,False,False,False,False
2025-04-18 15:00:00+00:00,24.565,24.565,24.565,24.565,0.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.75)",1.041806867682085,24.30070582866725,0.25368825982187854,60.466688821433735,15.248148085971991,True,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.9280566752168069,0.9925491633076827,False,False,False,False,0.05330737713275393,0.057883819357549604,False,False,False,False,4811.0,31654.548214522903,False,False,False,False,6354.931464584221,False,False,False,False
2025-04-18 16:00:00+00:00,24.565,24.565,24.565,24.565,0.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.75)",1.0279630869384933,24.30070582866725,0.25710472943136325,59.48392158856092,14.208821399858024,True,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.9273377744880337,1.0004934616333578,False,False,False,False,0.05330737713275393,0.05559559824515177,False,False,False,False,4811.0,31238.369172437277,False,False,False,False,6256.405395365861,False,False,False,False
2025-04-18 17:00:00+00:00,24.565,24.565,24.565,24.565,0.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.5)",1.0074735370856824,24.30070582866725,0.2623336113594345,58.82874343331237,13.393967017608105,False,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.9258755104566269,0.9980200470238832,False,False,False,False,0.05330737713275393,0.054451487688952846,False,False,False,False,4811.0,30828.64251860104,False,False,False,False,6159.406862104375,False,False,False,False
2025-04-18 18:00:00+00:00,24.565,24.565,24.565,24.565,0.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.5)",0.9890551182957577,24.30070582866725,0.2672188500355328,58.39195799648,12.716058395806272,False,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.925239457643986,1.0003731807438738,False,False,False,False,0.05330737713275393,0.053879432410853384,False,False,False,False,4811.0,30425.268215987067,False,False,False,False,6063.912182071749,False,False,False,False
2025-04-18 19:00:00+00:00,24.565,24.565,24.565,24.565,0.0,,,,,,,,,,,,,,,,,,,,,,22.994412490201782,,,,,22.994412490201782,"rgba(38, 166, 154, 0.5)",0.971775462516706,24.30070582866725,0.2719704103747183,58.10076770525842,12.12670427935334,False,False,True,False,False,1.4119183720064186,0.0,0.0,0.0,0.0,0,0.9223276723276727,1.0016233766233769,False,False,False,False,0.05330737713275393,0.05359340477180366,False,False,False,False,4811.0,30028.147778529903,False,False,False,False,5969.898039714048,False,False,False,False
2025-04-21 14:00:00+00:00,24.565,24.565,24.34,24.415,1565.0,,,,,,,,,,,,,,,,,,,,,,23.000586556121686,,,,,23.000586556121686,"rgba(38, 166, 154, 0.5)",0.9543458115001796,24.29873959841831,0.12182209025356593,53.87880395346258,7.975074591625223,False,True,True,False,False,0.038225708177762385,0.0,0.0,0.0,0.0,0,0.9172997882675303,1.0003736455349361,False,False,False,False,0.03879565163728927,0.04619452820454646,False,False,False,False,3246.0,29612.920681188352,False,False,False,False,5901.605046850264,False,False,False,False
2025-04-21 15:00:00+00:00,24.415,24.415,24.14,24.175,1818.0,,,,,,,,,,,,,,,,,,,,,,23.00672191068447,,,,,23.00672191068447,"rgba(239, 83, 80, 1.0)",0.9344344919895822,24.29510737272998,-0.12853482374590935,46.90857844937003,1.5830346134187678,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9102372034956306,1.012359550561798,False,False,False,False,0.016252033430389133,0.031223280817467797,False,False,False,False,1428.0,29175.945166751324,False,False,False,False,5838.293340697547,False,False,False,False
2025-04-21 16:00:00+00:00,24.19,24.25,24.08,24.1,1472.0,,,,,,,,,,,,,,,,,,,,,,23.011247242260076,,,,,23.011247242260076,"rgba(239, 83, 80, 1.0)",0.9049931660684734,24.292310321922415,-0.21249919793080804,41.294942936278204,-3.286176858358729,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9070496738585048,1.0176869041645764,False,False,False,False,0.0017698637344789401,0.01649657227597337,False,False,False,False,-44.0,28722.922761065256,False,False,False,False,5770.598870299135,False,False,False,False
2025-04-21 17:00:00+00:00,24.09,24.125,23.98,23.995,6417.0,,,,,,,,,,,,,,,,,,,,,24.03333333333334,23.028684449336325,,,,,23.53100889133483,"rgba(239, 83, 80, 1.0)",0.8805370597047704,24.27080926479679,-0.3132284572886258,36.332762212067905,-7.49246333192135,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9023501319592814,1.0193540278999627,False,False,False,False,-0.012711563549858636,0.0018925043630573669,False,False,False,False,-6461.0,28177.435586475094,False,False,False,False,5780.620593240234,False,False,False,False
2025-04-21 18:00:00+00:00,23.995,24.14,23.985,24.115,1643.0,,,,,,,,,,,,,,,,,,,,,24.042846153846156,23.03325675376391,,,,,23.538051453805032,"rgba(239, 83, 80, 1.0)",0.8602964971816821,24.270349666433475,-0.18057689057481888,36.34366858638862,-7.49246333192135,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.904187099207846,1.0160945555136427,False,False,False,False,-0.01142419894488968,-0.004765847290916157,False,False,False,False,-4818.0,27665.878445599512,False,False,False,False,5716.471436755889,False,False,False,False
2025-04-21 19:00:00+00:00,24.1,24.25,24.08,24.15,5956.0,,,,,,,,,,,,,,,,,,,,,24.092629851598176,23.05074517090443,,,,,23.571687511251305,"rgba(239, 83, 80, 1.0)",0.8401970864887316,24.27203251786597,-0.14524272915055866,37.25261328440162,-7.49246333192135,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9070206341217918,1.0133366884750885,False,False,False,False,0.0017698637344789401,-0.0014979917782186082,False,False,False,False,1138.0,27254.593508458434,False,False,False,False,5720.185057891456,False,False,False,False
2025-04-22 14:00:00+00:00,24.28,24.38,24.25,24.29,4754.0,,,,,,,,,,,,,,,,,,,,,24.14684034807317,23.066114155686037,,,,,23.606477251879603,"rgba(239, 83, 80, 0.75)",0.8223335287050147,24.27640215879929,0.01653567649384708,41.11979255867132,-7.49246333192135,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9051626680065322,1.0105514382615253,False,False,False,False,0.021080638455786137,0.009791323338783764,False,False,False,False,5892.0,26923.390508327295,False,False,False,False,5705.205444590813,False,False,False,False
2025-04-22 15:00:00+00:00,24.28,24.51,24.28,24.51,3223.0,,,,,,,,,,,,,,,,,,,,,24.188824929144122,23.077363670402427,,,,,23.633094299773276,#000000,0.8057228973954981,24.280561150393932,0.2847614860490262,47.46745153808533,-9.506117474355136,False,True,False,False,True,1.2019642033126665,0.0,0.0,0.0,0.0,0,0.9092392668842582,1.0050213406979664,False,False,False,False,0.03138523310953855,0.020588278224161156,False,False,False,False,9115.0,26647.291430678808,False,False,False,False,5666.72163924832,False,False,False,False
2025-04-22 16:00:00+00:00,24.51,24.64,24.325,24.34,1811.0,,,,,,,,,,,,,,,,,,,,,24.20755384249146,23.083611569225873,,,,,23.645582705858665,#000000,0.7899214694689194,24.282583378855822,0.07268649272538467,48.466032806969565,-8.61780057659896,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9094230284706475,1.0103300579491055,False,False,False,False,0.04522963159291342,0.03290895490853729,False,False,False,False,7304.0,26347.395439505493,False,False,False,False,5606.943009182454,False,False,False,False
2025-04-22 17:00:00+00:00,24.355,24.38,24.17,24.2,2483.0,,,,,,,,,,,,,,,,,,,,,24.211563193466986,23.090924986447952,,,,,23.65124408995747,"rgba(239, 83, 80, 0.75)",0.7917371310508896,24.283129353164043,-0.10499615327337747,46.94574933656645,-8.61780057659896,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9058601134215503,1.0123503465658477,False,False,False,False,0.01830837136235084,0.025608663135444066,False,False,False,False,4821.0,26013.652874551917,False,False,False,False,5558.509784233889,False,False,False,False
2025-04-22 18:00:00+00:00,24.2,24.44,24.195,24.39,2676.0,,,,,,,,,,,,,,,,,,,,,24.223583940429748,23.09932015233605,,,,,23.661452046382898,#000000,0.7952670637607919,24.284659463338006,0.13245932273850608,49.02800407351462,-7.883492183157223,False,True,False,False,True,0.11133153551272557,0.0,0.0,0.0,0.0,0,0.9040975364504777,1.0113122171945703,False,False,False,False,0.025390062914707228,0.025499363025075647,False,False,False,False,7497.0,25726.57298502398,False,False,False,False,5513.81971005972,False,False,False,False
2025-04-22 19:00:00+00:00,24.39,24.48,24.27,24.32,3991.0,,,,,,,,,,,,,,,,,,,,,24.23970135137869,23.11178211244416,,,,,23.675741731911426,#000000,0.7980380051461624,24.286914613986916,0.04145840899773283,49.27757650449813,-7.311005089890827,False,True,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9074004271893457,1.0103028018595304,False,False,False,False,0.032881660795284325,0.029190511910179986,False,False,False,False,3506.0,25382.067977504226,False,False,False,False,5490.210102151817,False,False,False,False
2025-04-23 14:00:00+00:00,24.65,24.695,24.445,24.57,2216.0,,,,,,,,,,,,,,,,,,,,,24.260512889773484,23.119763131441616,,,,,23.690138010607548,"rgba(38, 166, 154, 0.5)",0.8036195875172842,24.289693289786264,0.34880522397384617,52.877444754985156,-3.6009150168158897,False,True,True,False,True,1.7796812920906468,0.0,0.0,0.0,0.0,0,0.909887359198999,1.0015018773466835,False,False,False,False,0.05832046171070088,0.04375548681044043,False,False,False,False,5722.0,25077.260722039042,False,False,False,False,5439.447154831634,False,False,False,False
2025-04-23 15:00:00+00:00,24.57,24.57,24.34,24.4,1390.0,,,,,,,,,,,,,,,,,,,,,24.267210202407004,23.12426866809263,,,,,23.695739435249816,"rgba(38, 166, 154, 0.5)",0.8068777718705277,24.290708823437335,0.13544948240339036,52.56150046622601,-3.6009150168158897,False,True,True,False,True,0.1763387335425186,0.0,0.0,0.0,0.0,0,0.9115586690017513,1.0001250938203654,False,False,False,False,0.043311077688078944,0.04353328224925969,False,False,False,False,4332.0,24755.628772860142,False,False,False,False,5376.665028400135,False,False,False,False
2025-04-23 16:00:00+00:00,24.41,24.84,24.41,24.82,4153.0,,,,,,,,,,,,,,,,,,,,,24.31033760715251,23.140111764896982,,,,,23.725224686024745,"rgba(38, 166, 154, 0.5)",0.8158502004348335,24.29683722772676,0.64124856743849,56.73731899888441,0.5774428502133873,False,False,True,False,True,3.9184049933153347,0.0,0.0,0.0,0.0,0,0.9089778662024374,0.9976374036309376,False,False,False,False,0.07370640172920444,0.05861984198923206,False,False,False,False,8485.0,24503.370962428202,False,False,False,False,5357.693477572227,False,False,False,False
2025-04-23 17:00:00+00:00,24.82,24.91,24.62,24.71,4956.0,,,,,,,,,,,,,,,,,,,,,24.357688037837484,23.15927968604303,,,,,23.758483861940256,"rgba(38, 166, 154, 0.5)",0.822221436165525,24.304111212360983,0.49364899744271173,57.90181368714357,1.8849402001871596,False,False,True,False,True,2.877521885598906,0.0,0.0,0.0,0.0,0,0.9208400646203555,0.9921709954020133,False,False,False,False,0.09243650140980533,0.0755281716995187,False,False,False,False,3529.0,24178.186916499082,False,False,False,False,5351.465671718393,False,False,False,False
2025-04-23 18:00:00+00:00,24.71,24.79,24.65,24.685,3200.0,,,,,,,,,,,,,,,,,,,,,24.38064870708766,23.17112186822621,,,,,23.775885287656934,"rgba(38, 166, 154, 0.5)",0.8269453286503194,24.308022544320686,0.45586744687776215,58.30217516059014,2.5774621692646775,False,False,True,False,True,2.64003990676089,0.0,0.0,0.0,0.0,0,0.9216246429015033,0.9916780524158492,False,False,False,False,0.08640968363209221,0.08096892766580546,False,False,False,False,329.0,23808.432080584367,False,False,False,False,5318.109614792526,False,False,False,False
