date,Close,High,Low,Open,Volume,aVWAP_peak_904,aVWAP_peak_890,aVWAP_peak_862,aVWAP_peak_848,aVWAP_peak_807,aVWAP_peak_778,aVWAP_peak_776,aVWAP_peak_755,aVWAP_peak_737,aVWAP_peak_709,aVWAP_peak_679,aVWAP_peak_658,aVWAP_peak_640,aVWAP_peak_596,aVWAP_peak_583,aVWAP_peak_559,aVWAP_peak_542,aVWAP_peak_528,aVWAP_peak_514,aVWAP_peak_482,aVWAP_peak_463,aVWAP_peak_427,aVWAP_peak_395,aVWAP_peak_382,aVWAP_peak_365,aVWAP_peak_347,aVWAP_peak_337,aVWAP_peak_318,aVWAP_peak_260,aVWAP_peak_232,aVWAP_peak_208,aVWAP_peak_192,aVWAP_peak_154,aVWAP_peak_136,aVWAP_peak_121,aVWAP_peak_60,aVWAP_valley_897,aVWAP_valley_869,aVWAP_valley_856,aVWAP_valley_819,aVWAP_OB_bull_869,aVWAP_OB_bear_755,aVWAP_OB_bear_559,aVWAP_OB_bear_260,aVWAP_OB_bear_232,aVWAP_OB_bear_60,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-10 00:00:00+00:00,3.24,3.344,3.208,3.3436,182225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.561022189336865,3.8221057136720273,3.800448072856074,3.977126053702842,4.0703566581789214,4.080450806959006,4.945156263543656,,,,,,,,,3.561022189336865,4.945156263543656,4.0366665368927706,,"rgba(255, 26, 202, 1.0)",0.3694051467178142,4.186128352523749,-2.5612213606934096,43.98840116107695,-12.448998781072817,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9184475656719717,1.0235444569631669,False,False,False,False,-0.19641710599162748,-0.19897569134103837,False,False,False,False,-8081164,-7737650.075748454,False,False,False,False,303151.4548900083,False,False,False,False
2023-01-11 00:00:00+00:00,3.3212,3.3396,3.24,3.24,235297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5533863633112923,3.8141082635984165,3.7944051699437282,3.972335797826235,4.066048263209589,4.076754704618061,4.942064194945767,,,,,,,,,3.5533863633112923,4.942064194945767,4.03130039392187,,"rgba(255, 26, 202, 1.0)",0.3717122931215025,4.18256927094623,-2.3173010064121606,45.50820661678455,-10.740664911448292,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9238914722472061,1.0237017562385977,False,False,False,False,-0.19149213316365432,-0.19523391225234635,False,False,False,False,-7845867,-7741893.876699495,False,False,False,False,300490.4958747139,False,False,False,False
2023-01-12 00:00:00+00:00,3.6,3.696796,3.4,3.692,769197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.554453298682866,3.8022519756518114,3.7857118566128394,3.9631384617270498,4.057059821231753,4.068959147151017,4.933657249039914,,,,,,,,,3.554453298682866,4.933657249039914,4.023604544299607,,"rgba(255, 0, 0, 1.0)",0.3711589082567823,4.179860648686708,-1.562297538297362,50.288708127350915,-6.054036252424787,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9196941058708962,1.0207725592758536,False,False,False,False,-0.1006212353182727,-0.14792757378530952,False,False,False,False,-7076670,-7715806.665848535,False,False,False,False,318871.14309531334,False,False,False,False
2023-01-13 00:00:00+00:00,3.9596,4.04,3.52,3.6728,1180643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5882010903693957,3.804818535818117,3.7886959959219837,3.959003464948891,4.051232879743333,4.063719084416741,4.9234986054159195,,,,,,,,,3.5882010903693957,4.9234986054159195,4.0255956652334834,,"rgba(239, 83, 80, 0.5)",0.3720584847564526,4.1861967353019685,-0.6090352581269513,56.655631349135845,-0.1066921021440379,True,False,True,False,True,1.511129199220413,0.0,0.0,0.0,0.0,0,0.9277698204138133,0.9830211719671128,False,False,False,False,-0.02066448424209859,-0.08429602901370406,False,False,False,False,-5896027,-7644442.757383887,False,False,False,False,352666.1178758893,False,False,False,False
2023-01-17 00:00:00+00:00,3.908,4.12,3.8264,4.04,1005118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9514666666666662,3.6214241338520305,3.812869480071941,3.795989674824449,3.9587942134819905,4.049005117538079,4.061574988307687,4.9158732486962,,,,,,,,3.9514666666666662,3.6214241338520305,4.9158732486962,4.02087469042988,,"rgba(239, 83, 80, 0.5)",0.37276961651693985,4.126751846469818,-0.5868285310207882,60.06415385292954,2.9142548225467237,True,False,True,False,True,0.9071351611205891,-1.0,4.12,3.8264,0.0,0,0.970928287791737,0.9690368751902356,False,False,False,False,0.04578984773647906,-0.0192530906386125,False,False,False,False,-6901145,-7615293.825721774,False,False,False,False,378252.4661944818,False,False,False,False
2023-01-18 00:00:00+00:00,3.7692,4.04,3.6464,3.9164,394295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9140117132921683,3.6282509464185835,3.812988887852001,3.796379106527345,3.95728302764843,4.047003783412857,4.0597674335494665,4.912506655969103,,,,,,,,3.9140117132921683,3.6282509464185835,4.912506655969103,4.016023944333744,,"rgba(239, 83, 80, 0.5)",0.37269619248374425,4.125252282073812,-0.9553418823545983,60.18240061407879,2.9521062856226763,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9593152006971754,0.9761946939921883,False,False,False,False,0.0010657191728316228,-0.009093685732890438,False,False,False,False,-7295440,-7602750.538438568,False,False,False,False,378881.5851672472,False,False,False,False
2023-01-19 00:00:00+00:00,3.688,3.76,3.6,3.76,251282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8787945193186304,3.6294260979774027,3.811261129464887,3.795140880346605,3.955410293904313,4.044998625461646,4.057988520537223,4.910106774322882,,,,,,,,3.8787945193186304,3.6294260979774027,4.910106774322882,4.0103908551666985,,"rgba(239, 83, 80, 1.0)",0.37177824113814406,4.122468801401529,-1.1686235323279452,59.0822787587227,2.9521062856226763,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9461957265133677,0.9997551170907631,False,False,False,False,-0.05509580370357974,-0.03209474471823509,False,False,False,False,-7546722,-7600553.340852741,False,False,False,False,373877.67986657086,False,False,False,False
2023-01-20 00:00:00+00:00,3.8596,3.8596,3.6524,3.68,212733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.868718430047561,3.632318706196001,3.811031067996129,3.7950987931485685,3.954463875909988,4.043818499371676,4.0569246449651315,4.908260269629952,,,,,,,,3.868718430047561,3.632318706196001,4.908260269629952,4.008829285908126,,"rgba(239, 83, 80, 0.5)",0.3719112778437562,4.121868999129523,-0.705192379887187,60.07044120878999,3.0475325515148057,True,False,True,False,True,0.38013705887259874,0.0,0.0,0.0,0.0,0,0.9519265646167713,0.9807012057234115,False,False,False,False,-0.02892046265266859,-0.030507603685451842,False,False,False,False,-7333989,-7590099.837289888,False,False,False,False,367558.28065611713,False,False,False,False
2023-01-23 00:00:00+00:00,3.8904,3.9464,3.798,3.84,158140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8694653542860458,3.6355581206016665,3.811581277791075,3.795659716726057,3.9541401184915115,4.043249717094355,4.056397916490574,4.906999002466324,,,,,,,,3.8694653542860458,3.6355581206016665,4.906999002466324,4.009131402993451,,"rgba(239, 83, 80, 0.5)",0.3724438419340329,4.1222827233436385,-0.6225978180751057,61.021491381865346,4.221389236371586,True,False,True,False,True,0.7372032121364995,0.0,0.0,0.0,0.0,0,0.9728722309974859,0.9718606929785104,False,False,False,False,0.011035954779294387,-0.009735824453078728,False,False,False,False,-7175849,-7573854.706415775,False,False,False,False,359345.7990617596,False,False,False,False
2023-01-24 00:00:00+00:00,3.8568,3.948,3.82,3.9348,166637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8698817538576136,3.6388348917268734,3.812122892668712,3.796219127619544,3.953787071387993,4.042642563274672,4.055835913216365,4.905669008797297,,,,,,,,3.8698817538576136,3.6388348917268734,4.905669008797297,4.0093741528186335,,"rgba(239, 83, 80, 0.5)",0.37258780513232265,4.122654358971181,-0.7135347837720132,61.08972642905113,4.627556500181591,True,False,True,False,True,0.3359128052309259,0.0,0.0,0.0,0.0,0,0.9838380850771651,0.9655635015369664,False,False,False,False,0.015093325153086182,0.002678750350003727,False,False,False,False,-7342486,-7564781.423811235,False,False,False,False,351788.5912554161,False,False,False,False
2023-01-25 00:00:00+00:00,3.818,3.848,3.776,3.848,131440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8667152789327677,3.6407060326078255,3.8121354661706857,3.79631755156259,3.9532973273449366,4.0419938517886935,4.0552465754949,4.90456047711902,,,,,,,,3.8667152789327677,3.6407060326078255,4.90456047711902,4.008871570127678,,"rgba(239, 83, 80, 0.5)",0.36783163151900655,4.122489472290984,-0.8277957799158182,60.459073283430584,4.627556500181591,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9780876565231221,0.984915156692916,False,False,False,False,-0.009660698506009043,-0.0034909740780026577,False,False,False,False,-7473926,-7561218.466014717,False,False,False,False,343147.4700297135,False,False,False,False
2023-01-26 00:00:00+00:00,3.6136,3.88,3.6,3.8,340221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.845118009102714,3.6422439901105483,3.810188030666341,3.7949268865389696,3.95100177025777,4.039485033048095,4.053006429560936,4.901397123240562,,,,,,,,3.845118009102714,3.6422439901105483,4.901397123240562,4.004670909065743,,"rgba(239, 83, 80, 1.0)",0.3679904013632472,4.120062883701913,-1.376293734362866,56.86045978706276,4.627556500181591,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9586369196881805,1.0017578412274755,False,False,False,False,-0.03442656929541225,-0.018958771686707454,False,False,False,False,-7814147,-7571137.232053355,False,False,False,False,343032.7064991365,False,False,False,False
2023-01-27 00:00:00+00:00,3.68,3.72,3.6,3.6,247962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8299007569911283,3.64271370097311,3.8084272113018702,3.7936199012709033,3.94915150401134,4.037514561650984,4.051249476900144,4.899042519187996,,,,,,,,3.8299007569911283,3.64271370097311,4.899042519187996,4.001452454035935,,"rgba(239, 83, 80, 1.0)",0.36788001075554755,4.118064897609769,-1.190782007182387,55.37452045498774,4.627556500181591,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9426555237981389,1.0235101484870548,False,False,False,False,-0.06199514060431718,-0.04047695614551232,False,False,False,False,-7566185,-7570943.026874793,False,False,False,False,339304.4434991704,False,False,False,False
2023-01-30 00:00:00+00:00,3.5588,3.7368,3.53,3.6136,298667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8092816247855263,3.6419398268103738,3.8055162995829996,3.791375721177627,3.9465024980640377,4.034800890453398,4.048837652382379,4.89608510239039,,,,,,,,3.8092816247855263,3.6419398268103738,4.89608510239039,3.9967924519558413,,"rgba(255, 0, 0, 1.0)",0.36773322629660593,4.11500110718264,-1.5125125156191888,52.6632398108578,8.492746192313113,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9268453688573377,1.0255031184506225,False,False,False,False,-0.07118051343751021,-0.055828734791511264,False,False,False,False,-7864852,-7582468.868958134,False,False,False,False,337710.81826390885,False,False,False,False
2023-01-31 00:00:00+00:00,3.636,3.6396,3.532,3.532,197055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7973115392653747,3.6413598346878495,3.8035846132698867,3.7898769959107637,3.944746548180265,4.033004242596482,4.047239223024171,4.894132205510737,,,,,,,,3.7973115392653747,3.6413598346878495,4.894132205510737,3.993906900305691,,"rgba(239, 83, 80, 1.0)",0.3672853833094656,4.11303663018654,-1.298817355289636,51.99115258096746,7.697906565496993,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9326845765834628,1.0234360070812796,False,False,False,False,-0.0876485030132713,-0.07173861890239128,False,False,False,False,-7667797,-7585815.070175462,False,False,False,False,332194.903822187,False,False,False,False
2023-02-01 00:00:00+00:00,3.7924,3.8,3.568,3.632,250044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.792029631279958,3.6428040347297093,3.802588918864781,3.7891816441112223,3.943300932914415,4.0313628213933965,4.045759397558107,4.891887491695308,,,,,,,,3.792029631279958,3.6428040347297093,4.891887491695308,3.992364359068362,,"rgba(239, 83, 80, 0.5)",0.3673057361749409,4.111954351883936,-0.8699955388982493,53.612322629750224,7.697906565496993,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9341005425110821,1.0197374807209034,False,False,False,False,-0.053716585826010826,-0.06272760236420105,False,False,False,False,-7417753,-7579224.400756817,False,False,False,False,328973.2997507287,False,False,False,False
2023-02-02 00:00:00+00:00,3.6608,3.92,3.6608,3.8,487658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7867506653221454,3.64640793269773,3.801329341850375,3.788380898502279,3.940869968401897,4.028484760530692,4.043148217759134,4.88763481192816,,,,,,,,3.7867506653221454,3.64640793269773,4.88763481192816,3.990375824624052,,"rgba(239, 83, 80, 1.0)",0.36717449062503515,4.110468563532156,-1.22467266929871,52.71683878969175,7.697906565496993,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9391698345319365,1.012480733538127,False,False,False,False,-0.01708783409495084,-0.03990771822957594,False,False,False,False,-7905411,-7592016.032099687,False,False,False,False,335196.22917226877,False,False,False,False
2023-02-03 00:00:00+00:00,3.6088,3.7952,3.6072,3.64,146273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.782781251530117,3.646653817333499,3.8004423178806297,3.787709750887363,3.9398679978210276,4.027400209468389,4.042172930363347,4.886279886998025,,,,,,,,3.782781251530117,3.646653817333499,4.886279886998025,3.9891635202852997,,"rgba(239, 83, 80, 1.0)",0.36736171186465855,4.1095629924876995,-1.3631333269488572,51.38380178200268,6.676900421954031,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9378873093211993,1.0236636821548628,False,False,False,False,-0.04778820883572164,-0.04384796353264879,False,False,False,False,-8051684,-7610042.226919306,False,False,False,False,327787.4750870818,False,False,False,False
2023-02-06 00:00:00+00:00,3.56,3.7068,3.54,3.64,120003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7778664122534598,3.646283722817608,3.7993469262177872,3.7868483153041645,3.9388450580004397,4.026346454406311,4.041230663600609,4.885108388112256,,,,,,,,3.7778664122534598,3.646283722817608,4.885108388112256,3.9877344925890794,,"rgba(239, 83, 80, 1.0)",0.36780145744802206,4.1084977666884255,-1.4912876378852835,49.799370632986076,4.974249369078841,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9357221542882199,1.024313638810557,False,False,False,False,-0.07463668165390844,-0.059242322593278614,False,False,False,False,-8171687,-7632067.512138157,False,False,False,False,319639.0642993531,False,False,False,False
2023-02-07 00:00:00+00:00,3.536,3.616,3.4628,3.56,221774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7663880092506385,3.644644548104993,3.796706962892167,3.7847324533343483,3.9366144315603084,4.024120896919113,4.039247523556541,4.88284126130573,,,,,,,,3.7663880092506385,3.644644548104993,4.88284126130573,3.98441201086548,,"rgba(255, 0, 0, 1.0)",0.36779610661782636,4.106006970043513,-1.5497906578869851,48.39098554299966,3.4573859162424796,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9380745179501663,1.0289247777011057,False,False,False,False,-0.10374703480445287,-0.08149467869886574,False,False,False,False,-8393461,-7661926.080289602,False,False,False,False,315801.21864055493,False,False,False,False
2023-02-08 00:00:00+00:00,3.508,3.564,3.48,3.4948,96339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.761310670869835,3.6438107948290535,3.7954851708403154,3.7837473837755233,3.9356026498172993,4.023119039198051,4.038355114705153,4.881843497994417,,,,,,,,3.761310670869835,3.6438107948290535,4.881843497994417,3.9829092902537058,,"rgba(255, 0, 0, 1.0)",0.3680718437508504,4.104869095769252,-1.6216103076150414,47.02291473771419,1.9872554712726966,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9312296721422922,1.0335979905610757,False,False,False,False,-0.10979738014797208,-0.0956460294234189,False,False,False,False,-8489800,-7694391.724199814,False,False,False,False,307194.85712523904,False,False,False,False
2023-02-09 00:00:00+00:00,3.3604,3.559196,3.36,3.508,254514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7442015932130626,3.640115508042477,3.7912710816008994,3.7803043572967647,3.9323778018368736,4.020019470986844,4.035603784047511,4.879039606118645,,,,,,,,3.7442015932130626,3.640115508042477,4.879039606118645,3.9778666503928846,,"rgba(255, 26, 202, 1.0)",0.37006102505269495,4.101039837761588,-2.001399195324946,44.033076880647144,-0.9622023345294863,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9336937653890043,1.0304518449629265,False,False,False,False,-0.13156508271198594,-0.11360555606770242,False,False,False,False,-8744314,-7735565.146780214,False,False,False,False,305128.9411595434,False,False,False,False
2023-02-10 00:00:00+00:00,3.3688,3.461996,3.28,3.3976,309408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.722328544286929,3.634649304626324,3.7855053876959865,3.7755554241435894,3.9280820167176294,4.015941333248542,4.031986258248721,4.875514003047514,,,,,,,,3.722328544286929,3.634649304626324,4.875514003047514,3.9711952840019045,,"rgba(255, 0, 0, 1.0)",0.3710924820988139,4.095905005297459,-1.9593633403326303,42.22020363309329,-2.7349811309872365,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9153630002863198,1.0573362617567374,False,False,False,False,-0.16269097177776595,-0.1381482639227342,False,False,False,False,-8434906,-7762990.27827903,False,False,False,False,305296.74738858093,False,False,False,False
2023-02-13 00:00:00+00:00,3.33,3.3988,3.3132,3.3368,235311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.706357049175058,3.630290232410148,3.7809887112138547,3.7718165394729213,3.9247261753980713,4.01276499322546,4.029166849449007,4.872803041080681,,,,,,,,3.706357049175058,3.630290232410148,4.872803041080681,3.96611419892815,,"rgba(255, 26, 202, 1.0)",0.37371474766164636,4.091937824565625,-2.038821933929854,40.464963441129,-4.456241694691087,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9177985361621259,1.0598223868987522,False,False,False,False,-0.16798932579706216,-0.15306879485989816,False,False,False,False,-8670217,-7798567.796777892,False,False,False,False,302552.2082753033,False,False,False,False
2023-02-14 00:00:00+00:00,3.356,3.3864,3.2404,3.28,218072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.691974830148847,3.626093351601636,3.776698549742462,3.768250998452572,3.921545513790424,4.009761681470554,4.02649962191511,4.870266869960827,,,,,,,,3.691974830148847,3.626093351601636,4.870266869960827,3.961386427135304,,"rgba(255, 0, 0, 1.0)",0.3753417604225585,4.088207363534785,-1.9507751088247378,39.933044936276154,-5.061314328519217,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.902428543256679,1.0839953377620668,False,False,False,False,-0.18309080009471707,-0.1680797974773076,False,False,False,False,-8452145,-7824198.275335622,False,False,False,False,299239.25893117377,False,False,False,False
2023-02-15 00:00:00+00:00,3.368,3.384,3.2528,3.28,221378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.678722509771546,3.622052022262527,3.7724953780382697,3.7647487475819643,3.918390546046089,4.006772137897509,4.023840817068248,4.867712950085276,,,,,,,,3.678722509771546,3.622052022262527,4.867712950085276,3.9568418885939285,,"rgba(255, 0, 0, 1.0)",0.3770633408112912,4.084576348899083,-1.9004137271931403,39.88785110698169,-5.292589059805444,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8807801593768978,1.1254764978590022,False,False,False,False,-0.18131417186691795,-0.17469698467211278,False,False,False,False,-8230767,-7840142.146891088,False,False,False,False,296185.8762279905,False,False,False,False
2023-02-16 00:00:00+00:00,3.32,3.3636,3.28,3.304,198328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.667216631406522,3.618356907690287,3.7686811214518143,3.7615601592651884,3.9155269034768647,4.004061983224945,4.021429011353187,4.86541171520949,,,,,,,,3.667216631406522,3.618356907690287,4.86541171520949,3.9527805541347876,,"rgba(255, 26, 202, 1.0)",0.3787953613308298,4.081303863653137,-2.0098024985797918,39.0269035336145,-6.344890512697781,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8536278247752483,1.1609534645143351,False,False,False,False,-0.13109106783956834,-0.15289402625584056,False,False,False,False,-8429095,-7863238.337209085,False,False,False,False,292348.3124543438,False,False,False,False
2023-02-17 00:00:00+00:00,3.24,3.295996,3.184,3.28,333833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.645263305135008,3.6106932439706885,3.7612653856365914,3.755324473552118,3.9101180736942105,3.9990114730010027,4.01694008528893,4.861350743618195,,,,,,,,3.645263305135008,3.6106932439706885,4.861350743618195,3.944995847987093,,"rgba(255, 26, 202, 1.0)",0.37944050038618893,4.075018999136999,-2.2006585967684757,37.1722162668337,-8.306466422297305,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.884215786810366,1.127261637863144,False,False,False,False,-0.1259132844217743,-0.13940365533880744,False,False,False,False,-8762928,-7898520.284769514,False,False,False,False,293975.1629463303,False,False,False,False
2023-02-21 00:00:00+00:00,3.0752,3.2,3.06,3.16,163565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6321602759028337,3.6057901384455824,3.7568318874711357,3.7515763556011628,3.906998230739293,3.996147146408823,4.014399461038218,4.859211604122202,,,,,,,,3.6321602759028337,3.6057901384455824,4.859211604122202,3.9403893874661566,,"rgba(255, 26, 202, 1.0)",0.38326667463356723,4.071307409182555,-2.598993012202043,33.82512560972466,-11.574453229684401,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8756792887574992,1.0785044611505352,False,False,False,False,-0.1811148243809966,-0.16025923985990204,False,False,False,False,-8926493,-7938832.940268748,False,False,False,False,288861.0389092193,False,False,False,False
2023-02-22 00:00:00+00:00,3.0576,3.16,3.0,3.08,201995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6156867837785,3.599396418652391,3.751111883698638,3.7467275091618473,3.9029905968991088,3.992479601363174,4.011146121711417,4.856517977671611,,,,,,,,3.6156867837785,3.599396418652391,4.856517977671611,3.9345071116170858,,"rgba(255, 26, 202, 1.0)",0.3893653269589189,4.066547981218655,-2.5912630410593973,31.397072455778922,-13.873024868510832,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.885243115870882,1.070405923195827,False,False,False,False,-0.21249381192643937,-0.18637652589317072,False,False,False,False,-9128488,-7985486.079866053,False,False,False,False,285454.527579446,False,False,False,False
2023-02-23 00:00:00+00:00,3.0756,3.1184,2.974,3.08,145020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6041033637041098,3.5947587595871227,3.746965264162242,3.743204494810181,3.90008020842811,3.9898174404700155,4.008783350747144,4.854571246693025,,,,,,,,3.6041033637041098,3.5947587595871227,4.854571246693025,3.930285516075244,,"rgba(255, 26, 202, 1.0)",0.3940050068186775,4.063113948323405,-2.5063487296694746,30.363094310579186,-14.862306634880802,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8916725956395433,1.0668378323111842,False,False,False,False,-0.23393832696845446,-0.2101574264308126,False,False,False,False,-8983468,-8024622.625753659,False,False,False,False,279947.29120378144,False,False,False,False
2023-02-24 00:00:00+00:00,2.984,3.04,2.96,3.04,108412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5948179354469145,3.590954349357477,3.7436252620527157,3.7403612248995017,3.8977603864949484,3.9877071007877247,4.006911432817098,4.8530691506198185,,,,,,,,3.5948179354469145,3.590954349357477,4.8530691506198185,3.926900855309525,,"rgba(255, 26, 202, 1.0)",0.40011604421220587,4.06036077531342,-2.6901215057063803,28.56167136478139,-16.615199601412,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8848862529319316,1.066996972175926,False,False,False,False,-0.26360002030981416,-0.23687872337031338,False,False,False,False,-9091880,-8066475.85611626,False,False,False,False,273220.41703892726,False,False,False,False
2023-02-27 00:00:00+00:00,3.1996,3.1996,3.0,3.04,160969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.584603108045696,3.5866843841625196,3.739626779306749,3.7369553700792713,3.894862302060763,3.9850245589724724,4.004523019926173,4.851009087438082,,,,,,,,3.584603108045696,3.5866843841625196,4.851009087438082,3.9229110762489654,,"rgba(255, 26, 202, 1.0)",0.40232289182953274,4.057058762367469,-2.1312701309841966,33.21098011992189,-16.615199601412,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8885590244796048,1.053005926534046,False,False,False,False,-0.20002169451511825,-0.21845020894271583,False,False,False,False,-8930911,-8100375.273523466,False,False,False,False,268818.40068445954,False,False,False,False
2023-02-28 00:00:00+00:00,3.156,3.2,3.018,3.2,204943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.572003742592898,3.581263265800265,3.73454167858521,3.732614429413369,3.8911638082730335,3.981600029100644,4.001471831280745,4.848380590356797,,,,,,,,3.572003742592898,3.581263265800265,4.848380590356797,3.91787992192537,,"rgba(255, 26, 202, 1.0)",0.40555106714796424,4.052872865328583,-2.2114918144238565,35.609764679442925,-19.757900534925433,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8977606776305155,1.0357347900167015,False,False,False,False,-0.19424762486387723,-0.20634891690329654,False,False,False,False,-9135854,-8140982.282404899,False,False,False,False,266313.48301055917,False,False,False,False
2023-03-01 00:00:00+00:00,3.0228,3.1592,2.984,3.12,190860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.559150703762787,3.5755784020296404,3.7293512184138056,3.7281720016389666,3.887442582501649,3.978179188734378,3.998426086398535,4.845841730381604,,,,,,,,3.559150703762787,3.5755784020296404,4.845841730381604,3.912767739232671,,"rgba(255, 26, 202, 1.0)",0.41125399778662725,4.048623798181618,-2.4943801244549855,35.28949268004941,-19.757900534925433,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9036877396245306,1.035239716936435,False,False,False,False,-0.21780453710743752,-0.21207672700536703,False,False,False,False,-9326714,-8187481.565447844,False,False,False,False,263354.522892498,False,False,False,False
2023-03-02 00:00:00+00:00,2.906,3.0,2.9004,3.0,231632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5408729512408743,3.5672899875141337,3.7220560625627033,3.721911583100464,3.882326504565998,3.973526512965199,3.9942894654149566,4.8425645252271385,,,,,,,,3.5408729512408743,3.5672899875141337,4.8425645252271385,3.9056046990739333,,"rgba(255, 26, 202, 1.0)",0.41816256898159226,4.042692507409573,-2.7183028604829773,33.68023637337115,-19.757900534925433,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9034411822400196,1.0413032339452646,False,False,False,False,-0.29609071360938805,-0.2540837203073775,False,False,False,False,-9558346,-8241240.955038125,False,False,False,False,262110.50238690985,False,False,False,False
