date,Open,High,Low,Close,Volume,aVWAP_peak_824,aVWAP_peak_714,aVWAP_valley_851,aVWAP_valley_803,aVWAP_valley_786,aVWAP_valley_701,aVWAP_valley_685,aVWAP_valley_684,aVWAP_valley_663,aVWAP_valley_662,aVWAP_valley_598,aVWAP_valley_564,aVWAP_valley_533,aVWAP_valley_510,aVWAP_valley_474,aVWAP_valley_450,aVWAP_valley_407,aVWAP_valley_284,aVWAP_OB_bull_851,aVWAP_OB_bull_564,aVWAP_OB_bull_284,aVWAP_OB_bear_714,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-25 14:00:00+00:00,60.98,60.98,60.44,60.71,91.0,,,,,,,,,,,,,,,,,,54.64864807794087,,,54.64864807794087,,,54.64864807794087,"rgba(38, 166, 154, 0.5)",3.7733007630784763,54.676961516094295,1.5988755900241585,74.44310269851569,25.543427006218735,False,False,True,False,True,18.459525956305512,0.0,0.0,0.0,0.0,0,1.01750930181659,0.8920989275552637,False,False,False,False,0.34282824875070866,0.34154783480996376,False,False,False,False,21099.0,14186.47751055457,False,False,False,False,457.30063086695316,False,False,False,False
2025-04-25 15:00:00+00:00,60.71,60.73,60.305,60.52,137.0,,,,,,,,,,,,,,,,,,54.67458997354668,,,54.67458997354668,,,54.67458997354668,"rgba(38, 166, 154, 0.5)",3.8212147047528995,54.69014500777921,1.5256549141218134,73.10666067813233,25.543427006218735,False,True,True,False,True,17.705439469503276,0.0,0.0,0.0,0.0,0,1.0165209790209788,0.8940996503496503,False,False,False,False,0.3319624010158653,0.33675511791291457,False,False,False,False,20962.0,14291.52437085605,False,False,False,False,452.3347296132019,False,False,False,False
2025-04-25 16:00:00+00:00,60.52,60.645,60.405,60.42,191.0,,,,,,,,,,,,,,,,,,54.71020327679631,,,54.71020327679631,,,54.71020327679631,"rgba(38, 166, 154, 0.5)",3.8550967644227865,54.70831534337915,1.4815930716271006,71.46898016090009,24.23559306251633,False,True,True,False,False,17.30545303185569,0.0,0.0,0.0,0.0,0,1.0207729468599032,0.8957839262187087,False,False,False,False,0.33238431802822377,0.33456971797056917,False,False,False,False,20771.0,14391.981357354405,False,False,False,False,448.2830283788887,False,False,False,False
2025-04-25 17:00:00+00:00,60.42,60.66,59.84,59.84,602.0,,,,,,,,,,,,,,,,,,54.812517903389846,,,54.812517903389846,,,54.812517903389846,"rgba(38, 166, 154, 0.5)",3.85686658050545,54.76115912928054,1.3168308430450992,66.47055549982487,19.60649684659603,False,True,True,False,False,15.007089690202143,0.0,0.0,0.0,0.0,0,1.0130721811743102,0.8945481572159314,False,False,False,False,0.3169871042260762,0.3257784110983227,False,False,False,False,20169.0,14481.547537860539,False,False,False,False,450.66623724123144,False,False,False,False
2025-04-25 18:00:00+00:00,59.84,60.405,59.74,60.405,343.0,,,,,,,,,,,,,,,,,,54.869846268749605,,,54.869846268749605,,,54.869846268749605,"rgba(38, 166, 154, 0.5)",3.838516865891007,54.79106027235661,1.4625283472188855,65.43781568011644,18.787963559886748,False,True,True,False,False,16.456086590283796,0.0,0.0,0.0,0.0,0,1.011648198237501,0.8985254340807958,False,False,False,False,0.3071260041455322,0.31645220762192744,False,False,False,False,20512.0,14575.042924870453,False,False,False,False,448.99699325299525,False,False,False,False
2025-04-25 19:00:00+00:00,60.45,61.035,60.37,60.97,567.0,,,,,,,,,,,,,,,,,,54.97252423473288,,,54.97252423473288,,,54.97252423473288,"rgba(38, 166, 154, 0.5)",3.843573602266,54.8448205130241,1.5936157651214906,66.59686267791014,18.787963559886748,False,True,True,False,False,17.86423837881509,0.0,0.0,0.0,0.0,0,1.0170988513748693,0.8927514792899408,False,False,False,False,0.34240345688228974,0.3294278322521086,False,False,False,False,21079.0,14675.87946867091,False,False,False,False,450.82649723356894,False,False,False,False
2025-04-28 14:00:00+00:00,61.31,61.51,60.805,60.805,512.0,,,,,,,,,,,,,,,,,,55.06605832053714,,,55.06605832053714,,,55.06605832053714,"rgba(38, 166, 154, 0.5)",3.9034152025173094,54.89424788436643,1.5142514462263024,66.28159680633843,18.787963559886748,False,True,True,False,False,17.203356455755586,0.0,0.0,0.0,0.0,0,1.0187085877614654,0.8896106708241306,False,False,False,False,0.34282824893817004,0.33612804059513934,False,False,False,False,20567.0,14767.214670707019,False,False,False,False,451.7749236330485,False,False,False,False
2025-04-28 15:00:00+00:00,60.805,60.825,60.275,60.71,745.0,,,,,,,,,,,,,,,,,,55.18753985315193,,,55.18753985315193,,,55.18753985315193,"rgba(38, 166, 154, 0.5)",3.945866240432815,54.95962285583382,1.457316795293961,65.42007271199384,18.78686281531334,False,True,True,False,False,16.819451559200395,0.0,0.0,0.0,0.0,0,1.0160311958405546,0.8973570190641248,False,False,False,False,0.3099036187601026,0.323015829677621,False,False,False,False,19822.0,14845.583435502258,False,False,False,False,456.32104884804,False,False,False,False
2025-04-28 16:00:00+00:00,60.71,60.85,60.4,60.73,443.0,,,,,,,,,,,,,,,,,,55.258011637258605,,,55.258011637258605,,,55.258011637258605,"rgba(38, 166, 154, 0.5)",3.9930438648111948,54.997990655501376,1.4354987169091995,64.93043062941618,18.165904380988678,False,True,True,False,False,16.871444785104092,0.0,0.0,0.0,0.0,0,1.0231769361221028,0.8930295255902944,False,False,False,False,0.3139320358775207,0.31847393277757086,False,False,False,False,20265.0,14929.605397742533,False,False,False,False,456.11452095892304,False,False,False,False
2025-04-28 17:00:00+00:00,60.73,60.755,60.44,60.735,33.0,,,,,,,,,,,,,,,,,,55.26317268784728,,,55.26317268784728,,,55.26317268784728,"rgba(38, 166, 154, 0.5)",4.010721883530078,55.000815045526124,1.4297139320532677,64.6276132543454,17.679907328244013,False,True,True,False,False,16.88469348976022,0.0,0.0,0.0,0.0,0,1.028424223900799,0.8879186132821028,False,False,False,False,0.3124538099651119,0.31546387137134135,False,False,False,False,20298.0,15012.83632180854,False,False,False,False,449.5546059052963,False,False,False,False
2025-04-28 18:00:00+00:00,60.745,60.89,60.74,60.78,401.0,,,,,,,,,,,,,,,,,,55.32694775369599,,,55.32694775369599,,,55.32694775369599,"rgba(38, 166, 154, 0.5)",4.013670083669131,55.035791202612245,1.431161176091643,64.65966940501326,17.475842337311406,False,True,True,False,False,17.006083448314712,0.0,0.0,0.0,0.0,0,1.029926496324816,0.8841442072103605,False,False,False,False,0.3241820148909956,0.31982294313116844,False,False,False,False,20699.0,15100.993898214609,False,False,False,False,448.8018213176173,False,False,False,False
2025-04-28 19:00:00+00:00,60.78,61.32,60.78,61.09,1585.0,,,,,,,,,,,,,,,,,,55.57659550613216,,,55.57659550613216,,,55.57659550613216,"rgba(38, 166, 154, 0.5)",4.004902820744048,55.174916322822824,1.4769606010260816,66.22522476627587,17.475842337311406,False,True,True,False,True,17.84528713312337,0.0,0.0,0.0,0.0,0,1.0306202564773619,0.8785658204658465,False,False,False,False,0.3369515840568256,0.32838726359399706,False,False,False,False,22284.0,15212.358333901204,False,False,False,False,466.4172969561038,False,False,False,False
2025-04-29 14:00:00+00:00,61.545,62.17,61.01,61.85,1325.0,,,,,,,,,,,,,,,,,,55.79073232657746,,,55.79073232657746,,,55.79073232657746,"rgba(38, 166, 154, 0.5)",4.022184200001136,55.29654076019199,1.6293284727751063,69.98488553335204,17.07692770050214,False,True,True,False,True,19.842016237204618,0.0,0.0,0.0,0.0,0,1.0325682113469032,0.8731918579471633,False,False,False,False,0.3428282491079228,0.33560775635095996,False,False,False,False,23609.0,15342.53882484847,False,False,False,False,479.72865669321845,False,False,False,False
2025-04-29 15:00:00+00:00,61.91,62.35,61.74,61.74,671.0,,,,,,,,,,,,,,,,,,55.898197842912666,,,55.898197842912666,,,55.898197842912666,"rgba(38, 166, 154, 0.5)",4.0205415405489,55.358476964200385,1.587229723020941,71.41923393836429,18.35680353842845,False,True,True,False,True,19.355176689439755,0.0,0.0,0.0,0.0,0,1.0423108570438697,0.8705123208176345,False,False,False,False,0.34282824927550765,0.3392180028132338,False,False,False,False,22938.0,15460.297912835316,False,False,False,False,482.69410387626937,False,False,False,False
2025-04-29 16:00:00+00:00,61.74,62.345,61.74,62.04,206.0,,,,,,,,,,,,,,,,,,55.93096555503771,,,55.93096555503771,,,55.93096555503771,"rgba(38, 166, 154, 0.5)",4.021968762898312,55.37748509187363,1.656530744243082,73.34346834094453,20.112249273813106,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0502346601772985,0.8667217104119589,False,False,False,False,0.34269975756748394,0.34095888019035886,False,False,False,False,23144.0,15579.425076977404,False,False,False,False,478.4042728084202,False,False,False,False
2025-04-29 17:00:00+00:00,62.04,62.375,61.915,62.305,388.0,,,,,,,,,,,,,,,,,,55.993301845680584,,,55.993301845680584,,,55.993301845680584,"rgba(38, 166, 154, 1.0)",4.001182032557093,55.413752097855046,1.7223030209752455,75.39348903355064,21.97849191283869,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0458098132870166,0.8697785497177595,False,False,False,False,0.3428282493109307,0.3418935647506448,False,False,False,False,23532.0,15702.720812218065,False,False,False,False,477.0026561757315,False,False,False,False
2025-04-29 18:00:00+00:00,62.305,62.55,62.135,62.505,438.0,,,,,,,,,,,,,,,,,,56.064399842831065,,,56.064399842831065,,,56.064399842831065,"rgba(38, 166, 154, 1.0)",3.9820739107443357,55.4552971746911,1.7703596124340053,77.29961159416494,23.71298414792851,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0447152708505005,0.8705816021164939,False,False,False,False,0.34282824937947615,0.3423609070650605,False,False,False,False,23970.0,15830.895683346467,False,False,False,False,476.3979638319217,False,False,False,False
2025-04-29 19:00:00+00:00,62.505,62.505,62.11,62.41,2855.0,,,,,,,,,,,,,,,,,,56.48804820777092,,,56.48804820777092,,,56.48804820777092,"rgba(38, 166, 154, 1.0)",3.964895245313092,55.710072538431184,1.6898119740966184,77.4762899198744,23.9056163305808,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0426728988141607,0.8718514671513893,False,False,False,False,0.3410667009372789,0.3417138040011697,False,False,False,False,21115.0,15912.819781279079,False,False,False,False,513.275514780264,False,False,False,False
2025-04-30 14:00:00+00:00,61.49,62.26,61.44,61.62,792.0,,,,,,,,,,,,,,,,,,56.58518118884635,,,56.58518118884635,,,56.58518118884635,"rgba(38, 166, 154, 0.5)",3.9408301510315487,55.77108676757429,1.4841830295311513,70.4698891971485,24.588165446699534,False,True,True,False,False,17.287598269601467,0.0,0.0,0.0,0.0,0,1.035380708475014,0.8749623380536306,False,False,False,False,0.3182227361657488,0.32996827008345925,False,False,False,False,20323.0,15981.194668391032,False,False,False,False,517.596824628632,False,False,False,False
2025-04-30 15:00:00+00:00,61.62,62.405,61.62,62.24,408.0,,,,,,,,,,,,,,,,,,56.636793401221375,,,56.636793401221375,,,56.636793401221375,"rgba(38, 166, 154, 0.5)",3.910629917462328,55.80356407990141,1.6458821356011355,68.63129046996109,23.11916124481357,False,True,True,False,False,18.977626287614687,0.0,0.0,0.0,0.0,0,1.0355717657155115,0.8761210040763785,False,False,False,False,0.3262988563238936,0.3281335632036764,False,False,False,False,20731.0,16054.835061129153,False,False,False,False,515.8976490529943,False,False,False,False
2025-04-30 16:00:00+00:00,62.24,62.24,61.845,61.845,100.0,,,,,,,,,,,,,,,,,,56.64903997431369,,,56.64903997431369,,,56.64903997431369,"rgba(38, 166, 154, 0.5)",3.8677703263375607,55.81132296501957,1.5599884496486613,64.74888239679919,19.6820196441667,False,True,True,False,False,17.221974022808762,0.0,0.0,0.0,0.0,0,1.0412824269585452,0.8741704731534948,False,False,False,False,0.3277943104408643,0.3279639368222704,False,False,False,False,20631.0,16125.783354755058,False,False,False,False,509.4496234862812,False,False,False,False
2025-04-30 17:00:00+00:00,61.845,61.96,61.75,61.94,340.0,,,,,,,,,,,,,,,,,,56.68953925160625,,,56.68953925160625,,,56.68953925160625,"rgba(38, 166, 154, 0.5)",3.8305052979780494,55.83713283589528,1.5932277047955379,62.62135062351055,17.854886100721842,False,True,True,False,False,17.485662157406036,0.0,0.0,0.0,0.0,0,1.039417383411851,0.879370704931495,False,False,False,False,0.31847062933447123,0.32321728307837083,False,False,False,False,20971.0,16200.902992665831,False,False,False,False,506.82249754075747,False,False,False,False
2025-04-30 18:00:00+00:00,61.94,62.21,61.745,61.875,204.0,,,,,,,,,,,,,,,,,,56.71381664288249,,,56.71381664288249,,,56.71381664288249,"rgba(38, 166, 154, 0.5)",3.7575136522502373,55.85264564200682,1.6027498275053804,60.73340473000189,16.138648244575606,False,True,True,False,False,17.191907767240536,0.0,0.0,0.0,0.0,0,1.0353997582455532,0.8793386289069245,False,False,False,False,0.32455593937033783,0.32388661122435436,False,False,False,False,20767.0,16271.695194329928,False,False,False,False,502.1275750982651,False,False,False,False
2025-04-30 19:00:00+00:00,61.835,62.235,61.66,62.045,3887.0,,,,,,,,,,,,,,,,,,57.13996592691288,,,57.13996592691288,,,57.13996592691288,"rgba(38, 166, 154, 0.5)",3.7010967670785577,56.13299952028357,1.5973644710681372,60.42613830595766,15.755791866264815,False,True,True,False,False,17.677802593814704,0.0,0.0,0.0,0.0,0,1.0387623698198,0.8780519424398255,False,False,False,False,0.323063525965849,0.32347506859510167,False,False,False,False,24654.0,16401.653408371323,False,False,False,False,554.6062173448036,False,False,False,False
2025-05-01 14:00:00+00:00,61.81,62.565,61.81,62.445,418.0,,,,,,,,,,,,,,,,,,57.1842519744627,,,57.1842519744627,,,57.1842519744627,"rgba(38, 166, 154, 0.5)",3.648147438047126,56.16279394621796,1.722026360081801,62.2215359030293,15.755791866264815,False,True,True,False,False,18.811727545206534,0.0,0.0,0.0,0.0,0,1.046038127350538,0.8700989927808758,False,False,False,False,0.33504247426681166,0.32925877143095666,False,False,False,False,25072.0,16536.077386536108,False,False,False,False,552.4882914944965,False,False,False,False
2025-05-01 15:00:00+00:00,62.445,62.51,61.85,62.195,703.0,,,,,,,,,,,,,,,,,,57.2557711660394,,,57.2557711660394,,,57.2557711660394,"rgba(38, 166, 154, 0.5)",3.599435914265037,56.21142235495534,1.662365378233561,61.33414717373447,15.755791866264815,False,True,True,False,False,17.642960791473826,0.0,0.0,0.0,0.0,1,1.044549107721557,0.8708464762563195,False,False,False,False,0.33466674153874626,0.33196275648485146,False,False,False,False,24369.0,16657.518047209964,False,False,False,False,554.8218063550469,False,False,False,False
2025-05-01 16:00:00+00:00,62.195,62.195,61.98,62.185,113.0,,,,,,,,,,,,,,,,,,57.26692765419069,,,57.26692765419069,,,57.26692765419069,"rgba(38, 166, 154, 0.5)",3.544207597686059,56.219067838052766,1.6832908337091406,60.65803323741748,15.485510427174958,False,True,True,False,False,17.595874306853855,0.0,0.0,0.0,0.0,1,1.0412860001740187,0.8803619594535804,False,False,False,False,0.33004015148263965,0.3310014539837456,False,False,False,False,24256.0,16775.323968958648,False,False,False,False,547.9718558689221,False,False,False,False
2025-05-01 17:00:00+00:00,62.185,62.21,61.82,61.91,79.0,,,,,,,,,,,,,,,,,,57.27447284873785,,,57.27447284873785,,,57.27447284873785,"rgba(38, 166, 154, 0.5)",3.5187935867718076,56.22427126424213,1.6158176362297056,57.906571578496084,12.6583417501908,False,True,True,False,False,16.2938118973182,0.0,0.0,0.0,0.0,1,1.036612973443622,0.8804962995211143,False,False,False,False,0.3264234235857532,0.32871243878474943,False,False,False,False,24177.0,16890.078636106573,False,False,False,False,540.7009743825822,False,False,False,False
2025-05-01 18:00:00+00:00,61.91,62.16,61.91,62.08,409.0,,,,,,,,,,,,,,,,,,57.31372822708149,,,57.31372822708149,,,57.31372822708149,"rgba(38, 166, 154, 0.5)",3.4948878392602403,56.251364000007754,1.6677605314011983,57.26023993826688,11.838119975556559,False,True,True,False,False,16.80996546210376,0.0,0.0,0.0,0.0,1,1.0371096302103748,0.8797421490483035,False,False,False,False,0.3274203143948735,0.32806637658981147,False,False,False,False,24586.0,17009.395246399494,False,False,False,False,538.6590988107592,False,False,False,False
2025-05-01 19:00:00+00:00,62.08,62.57,62.08,62.195,1130.0,,,,,,,,,,,,,,,,,,57.42404875604292,,,57.42404875604292,,,57.42404875604292,"rgba(38, 166, 154, 0.5)",3.4629994029547526,56.32766798542212,1.6942919509520185,57.6206490705697,11.838119975556559,False,True,True,False,False,17.160991017961738,0.0,0.0,0.0,0.0,1,1.0367791077257886,0.8789553862894451,False,False,False,False,0.3419472197656883,0.3350067981777499,False,False,False,False,25716.0,17144.381366610352,False,False,False,False,547.8271747981893,False,False,False,False
2025-05-02 14:00:00+00:00,62.855,63.155,62.815,62.815,26.0,,,,,,,,,,,,,,,,,,57.426859712183116,,,57.426859712183116,,,57.426859712183116,"rgba(38, 166, 154, 0.5)",3.433486634380362,56.32958733258997,1.8888708062731225,61.282681910751194,11.838119975556559,False,True,True,False,True,19.018796023764864,0.0,0.0,0.0,0.0,1,1.0391817670717467,0.8702590494313022,False,False,False,False,0.3428282495902628,0.33891752388400637,False,False,False,False,25742.0,17277.67777953112,False,False,False,False,539.7368310028685,False,False,False,False
2025-05-02 15:00:00+00:00,62.815,62.88,62.81,62.815,111.0,,,,,,,,,,,,,,,,,,57.43862506451339,,,57.43862506451339,,,57.43862506451339,"rgba(38, 166, 154, 0.5)",3.3932854100228584,56.337649716189894,1.9088728182656671,63.72403713753886,9.288254677638122,False,True,True,False,True,19.018796023764864,0.0,0.0,0.0,0.0,1,1.0387822461565186,0.8755320072961,False,False,False,False,0.336087989364547,0.33750275662427665,False,False,False,False,25742.0,17408.907581398853,False,False,False,False,533.0897483516611,False,False,False,False
2025-05-02 16:00:00+00:00,62.815,63.3,62.815,63.2,1101.0,,,,,,,,,,,,,,,,,,57.5583142442381,,,57.5583142442381,,,57.5583142442381,"rgba(38, 166, 154, 0.5)",3.352831950767921,56.419683145629044,2.0222656410852977,67.04936292578256,12.40203329813614,False,True,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0597441480675014,0.8651787334422065,False,False,False,False,0.3428282496129454,0.34016550311861105,False,False,False,False,26843.0,17555.172580136856,False,False,False,False,541.894558454736,False,False,False,False
2025-05-02 17:00:00+00:00,63.22,63.645,63.15,63.57,441.0,,,,,,,,,,,,,,,,,,57.607785154887594,,,57.607785154887594,,,57.607785154887594,"rgba(38, 166, 154, 0.5)",3.3229659388309676,56.45360311113226,2.1415798476018435,70.57452051081748,15.625178122416187,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0628776520830492,0.8526645768025076,False,False,False,False,0.34282824971653514,0.3414968764175731,False,False,False,False,27284.0,17706.007113778145,False,False,False,False,540.3303017345077,False,False,False,False
2025-05-02 18:00:00+00:00,63.57,63.57,63.41,63.56,164.0,,,,,,,,,,,,,,,,,,57.62615284441831,,,57.62615284441831,,,57.62615284441831,"rgba(38, 166, 154, 1.0)",3.2971090367168854,56.46622592495257,2.15151333973204,72.80774872896384,17.639769047400847,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0635182134358412,0.8571755445725793,False,False,False,False,0.34282824974394877,0.34216256308076093,False,False,False,False,27120.0,17851.960491859103,False,False,False,False,534.4957234130424,False,False,False,False
2025-05-02 19:00:00+00:00,63.56,64.06,63.43,63.43,977.0,,,,,,,,,,,,,,,,,,57.73555456249456,,,57.73555456249456,,,57.73555456249456,"rgba(38, 166, 154, 1.0)",3.267622724592058,56.541698238874226,2.108046840684686,72.70040857022767,17.639769047400847,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0588610478359908,0.8504783599088838,False,False,False,False,0.34282824981789156,0.34249540644932625,False,False,False,False,26143.0,17980.50374004733,False,False,False,False,541.3562548329951,False,False,False,False
2025-05-05 14:00:00+00:00,63.655,64.615,63.4,64.615,1573.0,,,,,,,,,,,,,,,,,,57.91978913029058,,,57.91978913029058,,,57.91978913029058,"rgba(38, 166, 154, 1.0)",3.253689728115914,56.66900454823189,2.4421491032487985,76.19242734113978,20.971656655772748,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0634827133082603,0.845393991571888,False,False,False,False,0.34282824989160327,0.34266182817046476,False,False,False,False,27716.0,18131.44166655822,False,False,False,False,557.3507315022509,False,False,False,False
2025-05-05 15:00:00+00:00,64.615,64.98,64.31,64.7,976.0,,,,,,,,,,,,,,,,,,58.03678671525494,,,58.03678671525494,,,58.03678671525494,"rgba(38, 166, 154, 1.0)",3.2425757779388666,57.189856911002984,2.3161041108408016,78.69092661484703,23.359473912679505,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0771219888399945,0.8382252869391644,False,False,False,False,0.3428282500611456,0.3427450391158052,False,False,False,False,28692.0,18295.171253123208,False,False,False,False,563.8414178355494,False,False,False,False
2025-05-05 16:00:00+00:00,64.7,64.865,64.56,64.67,73.0,,,,,,,,,,,,,,,,,,58.04541995100128,,,58.04541995100128,,,58.04541995100128,"rgba(38, 166, 154, 1.0)",3.2244829880991337,57.19568381058351,2.3179890286295723,80.0238719643813,24.701546344594746,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.092145718811143,0.8275878132861268,False,False,False,False,0.3428282500783562,0.3427866445970807,False,False,False,False,28619.0,18455.2306135399,False,False,False,False,556.2314733729827,False,False,False,False
2025-05-05 17:00:00+00:00,64.63,64.78,64.58,64.66,224.0,,,,,,,,,,,,,,,,,,58.07167282618946,,,58.07167282618946,,,58.07167282618946,"rgba(38, 166, 154, 1.0)",3.2120395698369566,57.213104546731756,2.3184320402523078,80.7897689940713,25.609588028831013,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.095534787123572,0.8285660341735107,False,False,False,False,0.341419367241709,0.34210300591939485,False,False,False,False,28395.0,18609.335565267964,False,False,False,False,551.0805978168124,False,False,False,False
2025-05-05 18:00:00+00:00,64.66,64.74,64.37,64.46,358.0,,,,,,,,,,,,,,,,,,58.112257863292925,,,58.112257863292925,,,58.112257863292925,"rgba(38, 166, 154, 1.0)",3.190216604242127,57.23835138016927,2.2636859861577676,78.80151985805978,25.609588028831013,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.092664458116422,0.8206341694273543,False,False,False,False,0.3360126734874014,0.3390578397033981,False,False,False,False,28037.0,18755.50090534133,False,False,False,False,548.0871001762416,False,False,False,False
2025-05-05 19:00:00+00:00,64.46,64.66,64.1,64.2,2027.0,,,,,,,,,,,,,,,,,,58.32575860664778,,,58.32575860664778,,,58.32575860664778,"rgba(38, 166, 154, 0.75)",3.16711205307879,57.373303818151335,2.155495627384686,74.544658690507,29.784350687624027,True,False,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0913780749940287,0.8277525674707427,False,False,False,False,0.32847491440295956,0.3337663770531788,False,False,False,False,26010.0,18867.973759522083,False,False,False,False,571.0159823440518,False,False,False,False
2025-05-06 14:00:00+00:00,64.2,64.72,63.75,63.76,556.0,,,,,,,,,,,,,,,,,,58.3795045075331,,,58.3795045075331,,,58.3795045075331,"rgba(38, 166, 154, 0.5)",3.1325034601621944,57.40769662465281,2.0278679516664546,67.68229826010517,23.50031281928638,False,False,True,False,False,19.0001381847787,0.0,0.0,0.0,0.0,0,1.081037122081898,0.830128205128205,False,False,False,False,0.32225656263851343,0.3280114698458461,False,False,False,False,25454.0,18970.082693482982,False,False,False,False,570.7831764162371,False,False,False,False
2025-05-06 15:00:00+00:00,63.76,64.73,63.76,64.25,1524.0,,,,,,,,,,,,,,,,,,58.5260465389427,,,58.5260465389427,,,58.5260465389427,"rgba(38, 166, 154, 0.5)",3.0940474556247284,57.507341466095795,2.179235655111429,65.9678476067665,22.0947130886354,False,True,True,False,False,20.0,0.0,0.0,0.0,0.0,0,1.0784013034935545,0.8328940432261464,False,False,False,False,0.3226846368776461,0.3253480533617461,False,False,False,False,26978.0,19094.236450173168,False,False,False,False,585.5617318206365,False,False,False,False
2025-05-06 16:00:00+00:00,64.2,64.39,63.59,63.6,1291.0,,,,,,,,,,,,,,,,,,58.636564191864075,,,58.636564191864075,,,58.636564191864075,"rgba(38, 166, 154, 0.5)",3.0507555924204883,57.58130647335375,1.9728533946146056,60.288410451216684,16.935809619885944,False,True,True,False,False,17.137067451074902,0.0,0.0,0.0,0.0,0,1.0879920772468432,0.8517949987620697,False,False,False,False,0.3118039098604333,0.3185759816110897,False,False,False,False,25687.0,19196.449838542576,False,False,False,False,596.49875923427,False,False,False,False
2025-05-06 17:00:00+00:00,63.6,63.88,63.565,63.565,54.0,,,,,,,,,,,,,,,,,,58.6409227039971,,,58.6409227039971,,,58.6409227039971,"rgba(38, 166, 154, 0.5)",3.0015298906865624,57.5842168467142,1.9925782421303055,56.289912778629535,13.404407307362966,False,True,True,False,False,16.958203850232923,0.0,0.0,0.0,0.0,0,1.0764244799517635,0.8434328208220279,False,False,False,False,0.30046612945089696,0.3095210555309933,False,False,False,False,25633.0,19296.241313914008,False,False,False,False,588.0879257577697,False,False,False,False
2025-05-06 18:00:00+00:00,63.565,64.075,63.565,63.96,870.0,,,,,,,,,,,,,,,,,,58.712822964111005,,,58.712822964111005,,,58.712822964111005,"rgba(38, 166, 154, 0.5)",2.9524866493203015,57.63384518742285,2.1426531476555564,56.06779656554306,13.218863964876874,False,True,True,False,False,18.227401708947834,0.0,0.0,0.0,0.0,0,1.0765239294710327,0.8309823677581862,False,False,False,False,0.30458977000799026,0.3070554127694918,False,False,False,False,26503.0,19407.974006721543,False,False,False,False,592.4586555909825,False,False,False,False
2025-05-06 19:00:00+00:00,63.91,64.04,63.61,63.66,1962.0,,,,,,,,,,,,,,,,,,58.865017665224826,,,58.865017665224826,,,58.865017665224826,"rgba(38, 166, 154, 0.5)",2.8927938582461277,57.74106100567133,2.0460977464592878,53.91640677512237,11.01997709470914,False,True,True,False,False,16.673827739947484,0.0,0.0,0.0,0.0,0,1.0766408479412966,0.8417753770892784,False,False,False,False,0.30480150880680545,0.3059284607881486,False,False,False,False,24541.0,19487.555805066942,False,False,False,False,613.6918547291068,False,False,False,False
2025-05-07 14:00:00+00:00,64.145,64.36,64.12,64.12,355.0,,,,,,,,,,,,,,,,,,58.89391084023658,,,58.89391084023658,,,58.89391084023658,"rgba(38, 166, 154, 0.5)",2.833524927279399,57.76236706463308,2.243718724391525,55.12071366467098,11.01997709470914,False,True,True,False,False,18.155949465905255,0.0,0.0,0.0,0.0,0,1.078443420378904,0.8328725038402455,False,False,False,False,0.3224705854767217,0.31419952313243515,False,False,False,False,24896.0,19571.4076530504,False,False,False,False,609.6811282991981,False,False,False,False
2025-05-07 15:00:00+00:00,64.12,64.255,64.05,64.085,462.0,,,,,,,,,,,,,,,,,,58.93055735660219,,,58.93055735660219,,,58.93055735660219,"rgba(38, 166, 154, 0.5)",2.7666020691471376,57.78939204920768,2.2755740773132103,55.669132964613915,11.01997709470914,False,True,True,False,False,17.972524200339763,0.0,0.0,0.0,0.0,0,1.078571059831707,0.8306230963811881,False,False,False,False,0.3187292870669741,0.31646440509970464,False,False,False,False,24434.0,19646.796681685275,False,False,False,False,607.3914984030864,False,False,False,False
