date,Open,High,Low,Close,Volume,aVWAP_peak_430,aVWAP_peak_352,aVWAP_peak_336,aVWAP_peak_313,aVWAP_peak_253,aVWAP_peak_236,aVWAP_peak_187,aVWAP_peak_137,aVWAP_peak_117,aVWAP_peak_102,aVWAP_peak_68,aVWAP_peak_49,aVWAP_valley_396,aVWAP_OB_bear_352,aVWAP_OB_bear_236,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-06-06 17:00:00+00:00,296.11,297.75,293.8,294.83,4561.0,,,,,,,,,302.0909716346405,286.55045129846525,287.3540260594803,292.0076810758127,,,,292.00078251709965,,"rgba(38, 166, 154, 1.0)",19.787638042406414,292.52000943818354,0.11673907501572259,58.188441538437516,-2.016911622637494,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-101282.0,-66267.10339016898,False,False,False,False,5661.5624977377865,False,False,False,False
2024-06-07 17:00:00+00:00,289.795,291.74,289.21,291.53,2169.0,,,,,,,,,301.7533786777575,286.6091281660351,287.3758503028827,292.0022430959047,,,,291.935150060645,,"rgba(38, 166, 154, 1.0)",18.3549562862531,292.50013397716845,-0.05285406088899555,57.36464259463213,-2.016911622637494,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-103451.0,-66843.59791125164,False,False,False,False,5607.414241958906,False,False,False,False
2024-06-10 17:00:00+00:00,291.26,293.08,290.34,291.46,2769.0,,,,,,,,,301.3802020423825,286.6955094400232,287.4096836228346,292.00004827680806,,,,291.8713608455121,,"rgba(38, 166, 154, 1.0)",16.508720919998797,292.4865526328948,-0.06218244513730073,56.79431586723098,-2.016911622637494,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106220.0,-67454.08476534075,False,False,False,False,5563.407819602954,False,False,False,False
2024-06-11 17:00:00+00:00,286.98,287.635,284.21,285.78,2968.0,,,,,,,,,300.7910325528001,286.6806428155727,287.39670158988014,291.9619207190466,,,,291.70757441932494,,"rgba(38, 166, 154, 0.75)",13.600733559310047,292.39918569609034,-0.4866785800358076,54.668889328673174,-2.016911622637494,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-109188.0,-68101.12221083934,False,False,False,False,5523.168938678877,False,False,False,False
2024-06-12 17:00:00+00:00,287.215,289.84,287.215,289.13,1596.0,,,,,,,,,300.54949101896574,286.70040118941097,287.4027314322246,291.9511329469014,,,,291.65093914687566,,"rgba(38, 166, 154, 0.75)",13.331174333760256,292.3737590808523,-0.2433213308626336,54.22296260273413,-2.016911622637494,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107592.0,-68713.38388198912,False,False,False,False,5462.2825985443205,False,False,False,False
2024-06-13 17:00:00+00:00,286.45,287.615,284.75,287.0,1938.0,,,,,,,,,300.2149231614059,286.6975591802018,287.39754884560426,291.9289576480433,,,,291.5597472088138,,"rgba(38, 166, 154, 0.75)",13.140269330956695,292.3252006447307,-0.4052581047319385,53.20871654551517,-2.016911622637494,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-109530.0,-69346.19963575674,False,False,False,False,5407.642558256812,False,False,False,False
2024-06-14 17:00:00+00:00,286.67,287.65,285.12,285.18,2449.0,,,,,,,,,299.8004584859439,286.68725746162437,287.3878432740737,291.89879731872895,,,,291.44358913509274,,#000000,13.00227052313355,292.26126150078807,-0.5446173026618026,51.89584068053553,-2.016911622637494,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15802880964327065,-0.15802880964327065,False,False,False,False,-111979.0,-70007.17328481478,False,False,False,False,5361.772130997016,False,False,False,False
2024-06-17 17:00:00+00:00,291.31,292.29,290.34,291.25,4401.0,,,,,,,,,299.3773757811352,286.80363100295455,287.4354228154725,291.89332780836173,,,,291.377439351981,,"rgba(38, 166, 154, 0.75)",12.931376072759074,292.24779855398475,-0.07716104986589087,53.0976884514923,-2.016911622637494,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8741262180689188,0.8756632135501524,False,False,False,False,-0.1277793295463876,-0.14290406959482913,False,False,False,False,-107578.0,-70589.66672225951,False,False,False,False,5346.876439043574,False,False,False,False
2024-06-18 17:00:00+00:00,293.12,296.04,292.685,295.78,2085.0,,,,,,,,,299.2728155843582,286.8986258369876,287.47788544883394,291.90586367634296,,,,291.38879763663067,,"rgba(38, 166, 154, 1.0)",12.919906708306453,292.2718808258294,0.27152821249979703,55.28559828458614,-0.7535160645107979,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.875984964158036,0.8636533662012427,False,False,False,False,-0.10919958292034056,-0.12605182625758485,False,False,False,False,-105493.0,-71130.803672302,False,False,False,False,5296.304711306464,False,False,False,False
2024-06-19 17:00:00+00:00,295.78,295.78,295.78,295.78,0.0,,,,,,,,,299.2728155843582,286.8986258369876,287.47788544883394,291.90586367634296,,,,291.38879763663067,,"rgba(38, 166, 154, 1.0)",12.921491170955147,292.2718808258294,0.2714949170925503,56.74420483998204,1.0398286960734424,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8768720958216856,0.8682390111754943,False,False,False,False,-0.10058377355032967,-0.11331779990395727,False,False,False,False,-105493.0,-71663.5509021888,False,False,False,False,5214.19145996838,False,False,False,False
2024-06-20 17:00:00+00:00,295.63,296.74,294.325,294.805,2086.0,,,,,,,,,299.18315667357336,286.9967650615131,287.5224809032528,291.9202307573848,,,,291.405658348931,,"rgba(38, 166, 154, 1.0)",12.883848247229876,292.29942412937373,0.19447418368692687,57.222738973799615,1.9129169135861446,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8724636076144066,0.8664771678541107,False,False,False,False,-0.1020870135027355,-0.10770240670334638,False,False,False,False,-107579.0,-72220.37957037191,False,False,False,False,5165.692367565769,False,False,False,False
2024-06-21 17:00:00+00:00,295.74,297.13,294.4,297.13,8826.0,,,,,,,,,298.9254680264065,287.43164249323763,287.72759813509464,291.996103121749,,,,291.52020294412193,,"rgba(38, 166, 154, 1.0)",12.864787377927005,292.44245143771246,0.364370465253882,58.41245669113095,3.44857035515777,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8731953104281917,0.8704878906177729,False,False,False,False,-0.10067486603850737,-0.10418863637092687,False,False,False,False,-98753.0,-72631.73802664521,False,False,False,False,5222.441323107385,False,False,False,False
2024-06-24 17:00:00+00:00,299.1,300.895,297.91,297.95,2602.0,,,,,,,,,298.9252896796424,287.58912292995973,287.80486613966366,292.0319271544999,,,,291.58780147594143,,"rgba(38, 166, 154, 1.0)",12.821158031560993,292.5088687858482,0.4243868768139115,59.52166043691438,4.866808043315565,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.87844151047918,0.8636690979595607,False,False,False,False,-0.07863001854506511,-0.09140932745799599,False,False,False,False,-96151.0,-72996.37774716235,False,False,False,False,5181.814325849906,False,False,False,False
2024-06-25 17:00:00+00:00,298.74,303.53,298.74,301.07,4122.0,,,,,,,,,299.0086348654826,287.8766064678489,287.9488604220804,292.1057747274461,,,,291.7349691207145,,"rgba(38, 166, 154, 1.0)",12.860100743934117,292.64395380378306,0.6552084127483486,61.457458706603035,6.993002304898901,True,False,True,False,True,0.8067271925199435,0.0,0.0,0.0,0.0,0,0.8817515467654629,0.8603456644486636,False,False,False,False,-0.06815836182607858,-0.07978384464203728,False,False,False,False,-92029.0,-73291.45716193502,False,False,False,False,5165.383095991768,False,False,False,False
2024-06-26 17:00:00+00:00,300.85,303.47,299.75,303.47,1022.0,,,,,,,,,299.0387736033298,287.95185805524915,287.98706887840575,292.12614576298984,,,,291.77596157499363,,"rgba(38, 166, 154, 1.0)",12.930735754168625,292.68080023999806,0.8343840571116559,63.61572012032154,9.235869268126322,True,False,True,False,True,1.6640545969929939,0.0,0.0,0.0,0.0,0,0.8856763452825199,0.8593147712112924,False,False,False,False,-0.0652900462572006,-0.07253694544961894,False,False,False,False,-91007.0,-73566.11674081974,False,False,False,False,5101.144598379492,False,False,False,False
2024-06-27 17:00:00+00:00,304.1,304.15,299.68,302.42,3802.0,,,,,,,,,299.1411764775267,288.22220463896167,288.125987569359,292.2001251057692,,,,291.9223734479042,,"rgba(38, 166, 154, 1.0)",13.019047202581831,292.81290154557996,0.7379263862346895,64.24757640607729,10.033881511080004,True,False,True,False,True,1.2706029762839712,0.0,0.0,0.0,0.0,0,0.8856286875974442,0.856292990125646,False,False,False,False,-0.06344885410438976,-0.06799289977700435,False,False,False,False,-94809.0,-73895.46376809385,False,False,False,False,5081.0028216604305,False,False,False,False
2024-06-28 17:00:00+00:00,303.48,304.94,301.84,304.94,2796.0,,,,,,,,303.9066666666667,299.25620583478656,288.439805507452,288.2395334113932,292.26374031870284,,,,294.42119034780023,,"rgba(38, 166, 154, 1.0)",13.143780985834873,293.70951137701053,0.854433639383723,65.67790773632997,11.596067316713992,True,False,True,False,True,2.18577128756953,0.0,0.0,0.0,0.0,0,0.8964885195687072,0.8544602382812262,False,False,False,False,-0.05455056170056915,-0.06127173073878675,False,False,False,False,-92013.0,-74176.35580269704,False,False,False,False,5045.57642132461,False,False,False,False
2024-07-01 17:00:00+00:00,300.1,302.855,299.82,302.42,2547.0,,,,,,,,302.85395751450494,299.3087488842522,288.60527723605117,288.32717422113814,292.31021353975274,,,,294.28107427913983,,"rgba(38, 166, 154, 1.0)",13.244991027717427,293.70888325738815,0.6576914038206859,64.5782015177158,11.596067316713992,True,False,True,False,True,1.2203757185147097,0.0,0.0,0.0,0.0,0,0.8971880546433894,0.8472817449274288,False,False,False,False,-0.06693541940686476,-0.06410357507282576,False,False,False,False,-94560.0,-74492.38129412809,False,False,False,False,5006.838802389345,False,False,False,False
2024-07-02 17:00:00+00:00,300.035,301.78,299.0,301.17,2239.0,,,,,,,,302.20311857029805,299.33364576079146,288.7359880977192,288.3973127321781,292.34617051697535,,,,294.2032471355924,,"rgba(38, 166, 154, 0.75)",13.326939450155049,293.7191305401623,0.5590833129920918,62.85204956621056,11.596067316713992,True,False,True,False,False,0.7408832228201909,0.0,0.0,0.0,0.0,0,0.8998477477812022,0.8452721353683145,False,False,False,False,-0.07265936296045065,-0.0683814690166382,False,False,False,False,-96799.0,-74838.22034383152,False,False,False,False,4963.926572894936,False,False,False,False
2024-07-03 17:00:00+00:00,296.37,296.37,296.37,296.37,0.0,,,,,,,,302.20311857029805,299.33364576079146,288.7359880977192,288.3973127321781,292.34617051697535,,,,294.2032471355924,,"rgba(38, 166, 154, 0.75)",13.336021353482133,293.7191305401623,0.1987751361200031,58.314965714975095,12.437822898714266,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9012709294986818,0.8453846820201221,False,False,False,False,-0.09700210620112604,-0.08269178760888213,False,False,False,False,-96799.0,-75178.69754780311,False,False,False,False,4886.966470989588,False,False,False,False
2024-07-04 17:00:00+00:00,296.37,296.37,296.37,296.37,0.0,,,,,,,,302.20311857029805,299.33364576079146,288.7359880977192,288.3973127321781,292.34617051697535,,,,294.2032471355924,,"rgba(38, 166, 154, 0.75)",13.351347552530394,293.7191305401623,0.19854695935432204,55.29024314748478,9.711924835295363,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8974879790361912,0.8530589983261554,False,False,False,False,-0.09700210620112604,-0.08984694690500408,False,False,False,False,-96799.0,-75513.89603543405,False,False,False,False,4811.199548958742,False,False,False,False
2024-07-05 17:00:00+00:00,295.59,296.47,293.5,295.5,2595.0,,,,,,,,300.4063668075071,299.2456754588862,288.8157417805093,288.4416102273482,292.36014480632446,,,,293.85390781611505,,#000000,13.19756752498609,293.61035435484513,0.14318135835087256,52.65412312807365,7.353797232918623,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8884832059823589,0.8542740994466821,False,False,False,False,-0.10541400657345662,-0.09763047673923035,False,False,False,False,-99394.0,-75884.13020542733,False,False,False,False,4776.839866029149,False,False,False,False
2024-07-08 17:00:00+00:00,295.96,296.8,292.67,292.86,1677.0,,,,,,,,299.51561202969464,299.1767156556598,288.8579015643276,288.46551551455883,292.36574949243754,,,,293.6762988513357,,"rgba(239, 83, 80, 0.5)",12.961014655531091,293.55372850045813,-0.05352424319357388,49.09362354631518,4.1392757920442165,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8834451532715257,0.8602102806701589,False,False,False,False,-0.10693395065959803,-0.10228221369941419,False,False,False,False,-101071.0,-76274.62431076953,False,False,False,False,4728.780333222495,False,False,False,False
2024-07-09 17:00:00+00:00,291.36,291.79,288.93,289.35,2195.0,,,,,,,,298.0325490544997,299.0186217971416,288.869923608696,288.474067396453,292.3559704164257,,,,293.3502264546432,,"rgba(239, 83, 80, 1.0)",12.744401091112993,293.4291438644391,-0.32007340598245576,44.67935251263176,0.18603178206577553,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8786108118385193,0.8648837061917741,False,False,False,False,-0.13361919974259542,-0.1179507067210048,False,False,False,False,-103266.0,-76693.09525168783,False,False,False,False,4689.496917203542,False,False,False,False
2024-07-10 17:00:00+00:00,283.73,285.43,281.17,284.51,4889.0,,,,,,,,294.333344510156,298.4512728450627,288.7538815282722,288.41643884512865,292.2762539423804,,,,292.44623833419996,,"rgba(239, 83, 80, 1.0)",12.536936858091556,293.03146638541,-0.6797088062153002,39.53154632220154,-4.372203664927596,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.871683373573171,0.8746476380689936,False,False,False,False,-0.17710122376634868,-0.14752596524367673,False,False,False,False,-108155.0,-77180.8767206539,False,False,False,False,4692.589988254649,False,False,False,False
2024-07-11 17:00:00+00:00,285.96,288.11,285.335,288.055,2069.0,,,,,,,,293.6274913917583,298.2770936501423,288.7389371040847,288.4100824727568,292.25640963720474,,,,292.2620028511894,,"rgba(239, 83, 80, 1.0)",12.380237378561866,292.9478977214577,-0.3952184091340967,39.212622143822976,-4.525760150183558,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8745045237765667,0.869074733543898,False,False,False,False,-0.15594942604832118,-0.15173769564599895,False,False,False,False,-106086.0,-77629.01816684532,False,False,False,False,4651.91417448326,False,False,False,False
2024-07-12 17:00:00+00:00,288.16,289.25,286.89,288.85,2267.0,,,,,,,,293.1114901463722,298.1116638911712,288.73476136317566,288.4096386664319,292.2397719661583,,,,292.1214652066618,,"rgba(239, 83, 80, 1.0)",12.218724860852545,292.88329910804686,-0.3300916547330631,39.659763919426794,-4.525760150183558,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8758402205598729,0.8738799693947885,False,False,False,False,-0.1476604283904286,-0.14969906201821376,False,False,False,False,-103819.0,-78035.06439681671,False,False,False,False,4614.938760925379,False,False,False,False
2024-07-15 17:00:00+00:00,286.27,287.145,284.63,284.63,707.0,,,,,,,,292.88615709659035,298.0464259701209,288.72439235565446,288.4045639232911,292.23083536802386,,,,292.05847494273615,,"rgba(239, 83, 80, 1.0)",12.115781766762334,292.8526809351939,-0.6786752265339989,37.77643715916865,-6.18394149838123,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8716405987484862,0.8739546944442685,False,False,False,False,-0.1610964536834754,-0.1553977578508446,False,False,False,False,-104526.0,-78445.77657671102,False,False,False,False,4554.350563081574,False,False,False,False
2024-07-16 17:00:00+00:00,286.355,287.77,285.25,287.34,1189.0,,,,,,,,292.598024632499,297.94955853978536,288.7141025663928,288.39988302706143,292.218778834674,,,,291.97606952008255,,"rgba(239, 83, 80, 1.0)",12.016755774806365,292.8125064700377,-0.4554063153643406,38.817580148811686,-6.18394149838123,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8646123399153824,0.8757762399223604,False,False,False,False,-0.15725851046925488,-0.15632813416004973,False,False,False,False,-103337.0,-78831.68701738217,False,False,False,False,4502.174585359379,False,False,False,False
2024-07-17 17:00:00+00:00,284.23,287.77,283.76,286.59,3931.0,,,,,,,,291.71215834507404,297.62018746907364,288.6679649721878,288.37752387551853,292.1738684757446,,,,291.7103406275197,,"rgba(239, 83, 80, 1.0)",11.959595981304167,292.6774191738069,-0.5089987306697572,39.08243902119259,-6.18394149838123,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8682529401305593,0.8738283928979655,False,False,False,False,-0.16185226248915713,-0.15909019832460342,False,False,False,False,-107268.0,-79272.56008688011,False,False,False,False,4493.319165431327,False,False,False,False
2024-07-18 17:00:00+00:00,287.215,287.31,280.865,280.865,3946.0,,,,,,,,290.67346909956524,297.22563192661806,288.57169785950134,288.3269865692867,292.1075153243975,,,,291.3810601558738,,"rgba(239, 83, 80, 1.0)",11.929783055728528,292.49948218161825,-0.9752467523733812,36.44880128053154,-8.247913593135877,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8621958389439943,0.8782976463671366,False,False,False,False,-0.17222106144522709,-0.16565562988491525,False,False,False,False,-111214.0,-79767.77620956415,False,False,False,False,4484.833596975027,False,False,False,False
2024-07-19 17:00:00+00:00,279.17,279.58,277.7,279.58,2734.0,,,,,,,,289.7779421108037,296.88994586264744,288.4595674106038,288.2661965130758,292.0418294648967,,,,291.08709627240546,,"rgba(239, 83, 80, 1.0)",11.918067334176826,292.3342542840108,-1.0701612875970332,34.162947829767994,-10.6301279889107,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8578609788999464,0.8921453842042303,False,False,False,False,-0.20615922096805894,-0.18590742542648708,False,False,False,False,-113948.0,-80297.70215980346,False,False,False,False,4457.688890045182,False,False,False,False
2024-07-22 17:00:00+00:00,277.46,277.91,274.75,275.14,3010.0,,,,,,,,288.70366528318425,296.47448238917906,288.30083258956125,288.1787654493994,291.9537550089189,,,,290.7223001440486,,"rgba(239, 83, 80, 1.0)",11.91267845049364,292.12319771863633,-1.4256405718675798,31.00710264256682,-13.740336629451832,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8598234913889654,0.8898965139869315,False,False,False,False,-0.22068880523661719,-0.20329811533155212,False,False,False,False,-116958.0,-80866.07887050418,False,False,False,False,4435.244101052233,False,False,False,False
2024-07-23 17:00:00+00:00,275.575,276.77,273.2,273.2,5839.0,,,,,,,,286.83099014116067,295.6566164133919,287.96707595250507,287.99171128546095,291.7694223493189,,,,290.04316322836746,,"rgba(239, 83, 80, 1.0)",11.984785231869811,291.71305593388263,-1.5447131989193201,28.284089425375953,-16.37194356418044,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8577668071391572,0.8892548136874349,False,False,False,False,-0.22919072468546361,-0.21624442000850785,False,False,False,False,-122797.0,-81516.17067096147,False,False,False,False,4457.00775840026,False,False,False,False
2024-07-24 17:00:00+00:00,270.12,272.345,270.09,271.425,4813.0,,,,,,,,285.317837037936,294.9347315891294,287.64358973325795,287.8069811734754,291.5937474146278,,,,289.4593773896853,,"rgba(239, 83, 80, 1.0)",12.083695148481366,290.00876187931686,-1.5379204499090984,25.92175480938976,-18.653303378209905,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8543764424583002,0.8943401292698364,False,False,False,False,-0.25318423778103943,-0.23471432889477364,False,False,False,False,-127610.0,-82230.80368381477,False,False,False,False,4462.527017959946,False,False,False,False
2024-07-25 17:00:00+00:00,272.97,273.34,270.315,270.74,7806.0,,,,,,,,283.42897878856695,293.85887303982884,287.1502421616806,287.5190508709085,291.31759340757196,,,,288.6549476537114,,"rgba(239, 83, 80, 1.0)",12.180837969147332,289.5191069736849,-1.5416925355423203,24.1331170553971,-20.42825115604701,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8520885905696386,0.8971460412210026,False,False,False,False,-0.24928069172271003,-0.24199751030874184,False,False,False,False,-135416.0,-83055.3803708874,False,False,False,False,4514.363808379171,False,False,False,False
2024-07-26 17:00:00+00:00,288.11,295.095,287.945,291.115,8212.0,,,,,,,,284.4270516287052,293.7450603831581,287.2818700747166,287.5894039401224,291.3185524416077,,,,288.87238769366206,,"rgba(239, 83, 80, 0.75)",12.200313571512574,290.20740718452305,0.07439094168826664,36.26227958180438,-20.18048477258956,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8592538926120004,0.8864974923646722,False,False,False,False,-0.12652688749817576,-0.1842621989034588,False,False,False,False,-127204.0,-83739.85509381938,False,False,False,False,4571.691501272518,False,False,False,False
2024-07-29 17:00:00+00:00,281.58,285.42,279.94,283.63,5391.0,,,,,,,,284.31821623478055,293.4299557525332,287.19617840490514,287.535183719993,291.2415443685177,,,,288.74421569614594,,"rgba(239, 83, 80, 0.75)",12.191966969138624,289.9524972641791,-0.5185789364573546,40.876132101695376,-16.412951772648256,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8583545536249249,0.8878632414619534,False,False,False,False,-0.1809492545311866,-0.1826057267173227,False,False,False,False,-132595.0,-84497.29920089195,False,False,False,False,4584.393958617129,False,False,False,False
2024-07-30 17:00:00+00:00,280.47,281.42,278.975,279.76,2070.0,,,,,,,,284.19710384611875,293.28103631605364,287.1417383189954,287.50141363065586,291.2019256454157,,,,288.66464355144785,,"rgba(239, 83, 80, 0.75)",12.150836312002221,289.83262192181905,-0.828965320837187,42.43214140372197,-15.262624538618375,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8501362568519968,0.8982302270947534,False,False,False,False,-0.19641133950444023,-0.18950853311088145,False,False,False,False,-134665.0,-85275.09301173083,False,False,False,False,4545.411106545545,False,False,False,False
2024-07-31 17:00:00+00:00,283.35,285.68,280.345,280.59,2316.0,,,,,,,,284.1357822731422,293.1447889977126,287.1000064604434,287.47480703074825,291.16642628890423,,,,288.6043622101901,,"rgba(239, 83, 80, 0.75)",12.151357089523286,289.76010523544545,-0.7546568805349158,43.85948859131168,-13.929857955611922,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8494384549077415,0.8945744375179584,False,False,False,False,-0.17888494078306344,-0.18419673694697244,False,False,False,False,-132349.0,-86004.92102705283,False,False,False,False,4510.846593265769,False,False,False,False
2024-08-01 17:00:00+00:00,278.06,278.9,276.0,277.4,3463.0,,,,,,,,283.8408612342919,292.8610242395479,286.9793463885024,287.39994374176956,291.0858784474991,,,,288.43341081032213,,"rgba(239, 83, 80, 0.75)",12.18559285674115,289.5394247656007,-0.9962112560559672,43.487436890898294,-13.929857955611922,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.850516753834989,0.8984760141137611,False,False,False,False,-0.2136330685555715,-0.19891490275127197,False,False,False,False,-135812.0,-86777.1238018272,False,False,False,False,4494.600909649245,False,False,False,False
2024-08-02 17:00:00+00:00,282.14,282.14,278.84,279.29,5511.0,,,,,,,,283.5953974492947,292.504212505281,286.84516253223484,287.31423185732365,290.984193063384,,,,288.24863948150363,,"rgba(239, 83, 80, 0.5)",12.20347965921128,289.348147540872,-0.8242032454472937,44.262763341951,-12.950402620357217,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8507104562666365,0.8920131468776168,False,False,False,False,-0.1945848349498167,-0.19674986885054435,False,False,False,False,-130301.0,-87451.91258009344,False,False,False,False,4510.35903508104,False,False,False,False
2024-08-05 17:00:00+00:00,269.67,270.28,267.22,267.96,3991.0,,,,,,,,282.9117591994226,292.0278979101343,286.58981731372404,287.1557059327378,290.834529556226,,,,287.903941982449,,"rgba(239, 83, 80, 1.0)",12.352585816392535,288.9384180227588,-1.698301743017997,40.72398127978038,-12.950402620357217,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8503545924040623,0.8933751760606886,False,False,False,False,-0.26905312236084133,-0.23290149560569284,False,False,False,False,-134292.0,-88178.11548582843,False,False,False,False,4502.306957017768,False,False,False,False
2024-08-06 17:00:00+00:00,269.98,269.98,265.69,266.05,2824.0,,,,,,,,282.4255622690704,291.6848649368257,286.401236661559,287.03775401041463,290.72398536827075,,,,287.65468064922806,,"rgba(239, 83, 80, 1.0)",12.540891821743594,288.6570189079926,-1.8026643742190802,37.82699020684873,-12.950402620357217,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8486892032799224,0.894340344404203,False,False,False,False,-0.27497102887731056,-0.2539362622415017,False,False,False,False,-137116.0,-88936.84237752101,False,False,False,False,4476.286694118267,False,False,False,False
2024-08-07 17:00:00+00:00,266.58,267.37,264.82,265.28,2070.0,,,,,,,,282.05641381211717,291.4251643987355,286.255276081608,286.9460549582262,290.63876330414575,,,,287.4643345109665,,"rgba(239, 83, 80, 1.0)",12.694435577118517,286.22172026438716,-1.6496771469016114,35.6683895823497,-7.509007739143101,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8499514716155313,0.8957721576894307,False,False,False,False,-0.28627717856697443,-0.27010672040423805,False,False,False,False,-139186.0,-89715.89908484626,False,False,False,False,4438.979923666821,False,False,False,False
2024-08-08 17:00:00+00:00,268.965,270.555,268.34,269.31,1932.0,,,,,,,,281.7991347553554,291.2206658592345,286.1444355711688,286.8755596654069,290.5711412769988,,,,287.3221874256329,,"rgba(239, 83, 80, 1.0)",12.804167933116553,286.18761285852383,-1.3181342939803038,36.77775055270869,-7.509007739143101,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8480302992549771,0.90030025166322,False,False,False,False,-0.2645542810380126,-0.2673305007211253,False,False,False,False,-137254.0,-90452.92390523624,False,False,False,False,4400.112017873536,False,False,False,False
2024-08-09 17:00:00+00:00,269.82,271.41,269.82,271.29,1318.0,,,,,,,,281.649216858508,291.09237721581457,286.07607793035197,286.8317242155302,290.5283740410981,,,,287.2355540522606,,"rgba(239, 83, 80, 0.75)",12.887129037835718,286.15542564599207,-1.1535094901547263,38.69646051413581,-7.509007739143101,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8550525262631316,0.8917146073036518,False,False,False,False,-0.2570472196338205,-0.2621888601774729,False,False,False,False,-135936.0,-91158.08787569769,False,False,False,False,4352.3273354258845,False,False,False,False
2024-08-12 17:00:00+00:00,266.32,266.58,265.3,265.85,952.0,,,,,,,,281.49522006050086,290.9784000120442,286.01122735072755,286.7904951324071,290.4898917889658,,,,287.15304686892915,,"rgba(239, 83, 80, 0.75)",13.05137717527012,286.0485918475851,-1.5476214943705382,37.820682275404415,-7.509007739143101,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8490138318874517,0.8929632374463633,False,False,False,False,-0.28728776095555714,-0.274738310566515,False,False,False,False,-136888.0,-91867.07876134578,False,False,False,False,4299.609082163468,False,False,False,False
