date,Close,High,Low,Open,Volume,aVWAP_peak_891,aVWAP_peak_837,aVWAP_peak_782,aVWAP_peak_762,aVWAP_peak_733,aVWAP_peak_687,aVWAP_peak_651,aVWAP_peak_627,aVWAP_peak_611,aVWAP_peak_567,aVWAP_peak_533,aVWAP_peak_509,aVWAP_peak_484,aVWAP_peak_465,aVWAP_peak_438,aVWAP_peak_415,aVWAP_peak_414,aVWAP_peak_402,aVWAP_peak_380,aVWAP_peak_361,aVWAP_peak_286,aVWAP_peak_268,aVWAP_peak_265,aVWAP_peak_239,aVWAP_peak_215,aVWAP_peak_191,aVWAP_peak_172,aVWAP_peak_157,aVWAP_peak_129,aVWAP_peak_109,aVWAP_peak_54,aVWAP_peak_26,aVWAP_valley_866,aVWAP_valley_838,aVWAP_valley_818,aVWAP_valley_817,aVWAP_valley_800,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_728,aVWAP_valley_712,aVWAP_OB_bull_712,aVWAP_OB_bear_891,aVWAP_OB_bear_268,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-04-10 00:00:00+00:00,2.88,2.99,2.76,2.97,382435,,,,,,,,,,,,,,,,,,,,,3.630864765560703,4.178445323387042,4.2434811365533855,4.613139037600495,4.636012536823772,4.588329949057424,4.574591010732102,4.5598928606076035,4.527312012099264,4.486412684687195,4.439192769877155,4.457124013345099,,,,,,,,,,,,4.178445323387042,4.411233175027603,,"rgba(255, 0, 0, 1.0)",0.8999929329051879,4.399891475909322,-1.6887815674319733,28.035067808405348,-18.452943147845392,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7776093052238033,1.1757468757572611,False,False,False,False,-0.34282825441539394,-0.34244728613407216,False,False,False,False,1407054,5035039.390393809,False,False,False,False,533883.5734667727,False,False,False,False
2023-04-11 00:00:00+00:00,2.72,2.96,2.68,2.89,672251,,,,,,,,,,,,,,,,,,,,,3.5975684133385752,4.143426469667462,4.208332385199269,4.5862833943562,4.61250109649801,4.566580862435776,4.553882712005427,4.54038977956719,4.5091941136959095,4.469373072790156,4.4237354168600165,4.441641064703995,,,,,,,,,,,,4.143426469667462,4.387742398426499,,"rgba(255, 0, 0, 1.0)",0.9220186040998898,4.376912687256661,-1.7970490832711594,26.07214858283239,-20.427997829156958,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7691228797457423,1.1836736103914052,False,False,False,False,-0.34282825441539394,-0.3426377702747331,False,False,False,False,734803,4866402.669201895,False,False,False,False,539309.747056311,False,False,False,False
2023-04-12 00:00:00+00:00,2.62,2.8073,2.57,2.78,752519,,,,,,,,,,,,,,,,,,,,,3.558168197007567,4.102947524136832,4.167766445884509,4.555185096981722,4.5851851174271685,4.541237529478069,4.529716119057175,4.517590310953803,4.487962713341863,4.449358006439662,4.4055191128403095,4.423404888355563,,,,,,,,,,,,4.102947524136832,4.360336755158687,,"rgba(255, 0, 0, 1.0)",0.94432926766344,4.34993197026337,-1.8319160800170384,24.088506443928885,-22.351982011526164,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7842226401324838,1.1909436663204873,False,False,False,False,-0.34282825441539394,-0.3427330123450635,False,False,False,False,-17716,4674868.603742996,False,False,False,False,547670.8942305733,False,False,False,False
2023-04-13 00:00:00+00:00,2.69,2.75,2.54,2.59,606790,,,,,,,,,,,,,,,,,,,,,3.5285544685121275,4.071763115855342,4.136458113414735,4.530758820714613,4.563646525057376,4.521227648601492,4.510616525505354,4.499550029592395,4.471142705015051,4.433488457735993,4.3910553591597346,4.408923397639683,,,,,,,,,,,,4.071763115855342,4.338932097233658,,"rgba(255, 0, 0, 1.0)",0.9653383293385244,4.242111091185517,-1.607841566022832,24.517510479791074,-22.351982011526164,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.817896139253338,1.17775943464535,False,False,False,False,-0.34282825441539394,-0.3427806333802287,False,False,False,False,589074,4514641.364380525,False,False,False,False,549989.2905352567,False,False,False,False
2023-04-14 00:00:00+00:00,2.8,2.81,2.69,2.69,426558,,,,,,,,,,,,,,,,,,,,,3.511295495876378,4.052232277154687,4.1167508469951315,4.514919030231729,4.549624024871046,4.508205766021661,4.498182419182852,4.487799768862475,4.460188287343709,4.423160916331807,4.381648089008615,4.399497081786571,,,,,,,,,,,,4.052232277154687,4.325292000305556,,"rgba(239, 83, 80, 1.0)",0.9821052034434163,4.231522993491074,-1.4576065664573696,27.343089757851818,-22.351982011526164,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8130222737681031,1.176569423380022,False,False,False,False,-0.315298902808778,-0.3290397680945033,False,False,False,False,1015632,4377425.3108754065,False,False,False,False,545148.8477691683,False,False,False,False
2023-04-17 00:00:00+00:00,2.73,2.85,2.69,2.79,317935,,,,,,,,,,,,,,,,,,,,,3.4987656421700004,4.037940686973214,4.102320869346539,4.503230153208336,4.539256053004268,4.498569925845999,4.4889765159468435,4.4790945545315735,4.452066887748643,4.415500174563506,4.374663968891771,4.392498663685861,,,,,,,,,,,,4.037940686973214,4.31524034132638,,"rgba(239, 83, 80, 1.0)",0.9982782475139199,4.222717265245146,-1.495291787597858,28.49324548725815,-25.245686729571084,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7886763557744282,1.1835475346826017,False,False,False,False,-0.3093992921141892,-0.3192195301043462,False,False,False,False,697697,4233122.239860686,False,False,False,False,536238.5007978284,False,False,False,False
2023-04-18 00:00:00+00:00,2.71,2.81,2.695,2.78,162615,,,,,,,,,,,,,,,,,,,,,3.492362063271223,4.030649267143286,4.094959100206298,4.497249357768015,4.533945269516004,4.493630883364196,4.484256034729451,4.474628799439656,4.447898279368506,4.411566072517804,4.37107472503355,4.3889023042552004,,,,,,,,,,,,4.030649267143286,4.310093513051098,,"rgba(239, 83, 80, 1.0)",1.0129794960706082,4.218004173291098,-1.4886818332855816,29.04926271262709,-24.68699976667562,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7883366727428857,1.178143690022447,False,False,False,False,-0.3123860074000273,-0.31580276875218677,False,False,False,False,535082,4088101.053983796,False,False,False,False,521586.5988057567,False,False,False,False
2023-04-19 00:00:00+00:00,2.78,2.83,2.69,2.69,261976,,,,,,,,,,,,,,,,,,,,,3.4826487970783244,4.019326979951856,4.083509073502272,4.487852808998087,4.52558902590978,4.485859519975247,4.47682710252088,4.467598988650314,4.441335653018142,4.405373494030522,4.365425151441442,4.383240165161421,,,,,,,,,,,,4.019326979951856,4.302048896686524,,"rgba(239, 83, 80, 1.0)",1.023633820366542,4.210827583512718,-1.3977924088131133,31.125356220858603,-22.67827499753379,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.804151527694737,1.1766852166980941,False,False,False,False,-0.3090572062741442,-0.3124299875131655,False,False,False,False,797058,3959040.5420628632,False,False,False,False,511405.79100945254,False,False,False,False
2023-04-20 00:00:00+00:00,2.71,2.85,2.64,2.76,416852,,,,,,,,,,,,,,,,,,,,,3.467022946180116,4.001254994221081,4.065240396160379,4.472824208010057,4.512205480069111,4.4734000331067545,4.464910041305866,4.456314901995214,4.430792515940406,4.395417022727271,4.3563314803475945,4.374127590365308,,,,,,,,,,,,4.001254994221081,4.289153467535763,,"rgba(239, 83, 80, 1.0)",1.03180895989991,4.198802509012929,-1.4429051955095928,31.632485271910205,-22.154534124593425,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.801686992798307,1.1549201419022823,False,False,False,False,-0.3134220943202392,-0.31292604091670234,False,False,False,False,380206,3818694.0894329473,False,False,False,False,507697.79920516035,False,False,False,False
2023-04-21 00:00:00+00:00,2.64,2.6899,2.56,2.64,305039,,,,,,,,,,,,,,,,,,,,,3.454441520000279,3.9872969022859244,4.051168711065834,4.461345000371686,4.501976019900591,4.46385927205563,4.455777784893869,4.447660342570466,4.4226946743029485,4.387757540264899,4.349321229168772,4.367106735393492,,,,,,,,,,,,3.9872969022859244,4.279200477689533,,"rgba(239, 83, 80, 1.0)",1.0483707995424796,4.188808981159059,-1.477348455179194,31.14555837597372,-22.154534124593425,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8033773321682075,1.1651872633337934,False,False,False,False,-0.34282825441539394,-0.32787714766604814,False,False,False,False,75167,3671889.105533616,False,False,False,False,499750.3953147619,False,False,False,False
2023-04-24 00:00:00+00:00,2.86,2.915,2.6,2.61,787271,,,,,,,,,,,,,,,,,,,,,3.429691163755119,3.956691276756017,4.020085440944951,4.4349272716255745,4.478318333197226,4.44181742002868,4.434673833710111,4.427652065913813,4.40398282737875,4.370083553703976,4.333165996059752,4.350907831563765,,,,,,,,,,,,3.956691276756017,4.256833084553145,,"rgba(239, 83, 80, 1.0)",1.0573338388829006,4.168865927176769,-1.2378927818669068,35.65461556704778,-18.276040729924276,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8003862359550562,1.157234672691744,False,False,False,False,-0.30427091030168507,-0.3160740289838666,False,False,False,False,862438,3561714.5523754354,False,False,False,False,511025.7131455556,False,False,False,False
2023-04-25 00:00:00+00:00,2.86,2.88,2.735,2.82,315641,,,,,,,,,,,,,,,,,,,,,3.4207711796775975,3.9451947393558213,4.008376438399689,4.424779006264173,4.469199875806015,4.433317735797304,4.426530806144769,4.41992595936203,4.396753318758125,4.363254285070788,4.326920625446122,4.344643214457386,,,,,,,,,,,,3.9451947393558213,4.248305598711651,,"rgba(239, 83, 80, 1.0)",1.0665149103758742,4.16133699887017,-1.2201770328851165,38.66065369443048,-15.56395326449045,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.828398405638745,1.1450391664999462,False,False,False,False,-0.289956949900574,-0.30301548944222034,False,False,False,False,862438,3455860.5699293404,False,False,False,False,503363.5675320044,False,False,False,False
2023-04-26 00:00:00+00:00,2.78,2.865,2.7173,2.85,243768,,,,,,,,,,,,,,,,,,,,,3.4136372386967175,3.9361821939574733,3.9992073561935677,4.416846688331997,4.462066945528808,4.426662479837879,4.4201519523303405,4.413870570495954,4.3910827829630374,4.357893450301914,4.322012883030083,4.339721438468934,,,,,,,,,,,,3.9361821939574733,4.241611331678059,,"rgba(239, 83, 80, 1.0)",1.074228120118841,4.155238117982559,-1.2802104992656655,39.417962322913496,-14.95653589920883,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8274555568522194,1.1509238728750923,False,False,False,False,-0.29462464566944113,-0.29882006755583074,False,False,False,False,618670,3344598.194637994,False,False,False,False,493183.349197416,False,False,False,False
2023-04-27 00:00:00+00:00,2.66,2.8,2.63,2.8,327193,,,,,,,,,,,,,,,,,,,,,3.402958848658936,3.9233649846498873,3.9862088542304623,4.405733311410563,4.452073680405102,4.417323765871942,4.411196034366786,4.405363439534326,4.383106878371653,4.350342471812436,4.315087807655431,4.33278054258514,,,,,,,,,,,,3.9233649846498873,4.232128384962722,,"rgba(239, 83, 80, 1.0)",1.0777427529060202,4.146148119919429,-1.378945129449664,38.266754618686335,-14.95653589920883,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8203841508551839,1.1484318385475514,False,False,False,False,-0.3165334119550713,-0.307676739755451,False,False,False,False,291477,3224867.9517110134,False,False,False,False,486673.92373869376,False,False,False,False
2023-04-28 00:00:00+00:00,2.6,2.675,2.59,2.63,303302,,,,,,,,,,,,,,,,,,,,,3.392319029802122,3.9110060785244367,3.9737016225225466,4.3951124113660605,4.4425191301947535,4.408383119277113,4.402617251679326,4.397209571227304,4.375454293606383,4.343089214806207,4.308425833102941,4.326106079624744,,,,,,,,,,,,3.9110060785244367,4.222995302977828,,"rgba(239, 83, 80, 1.0)",1.0793608719477918,4.137133098413841,-1.4241141571492795,36.74907507144477,-14.95653589920883,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8332393695160203,1.1524516615714455,False,False,False,False,-0.3406064798908635,-0.32414160982315726,False,False,False,False,-11825,3097938.8163497974,False,False,False,False,479482.86790580384,False,False,False,False
2023-05-01 00:00:00+00:00,2.6,2.61,2.53,2.6,273421,,,,,,,,,,,,,,,,,,,,,3.3824674747714005,3.8997105908750056,3.9622800249624244,4.385423257026933,4.433795824965002,4.400213076229547,4.394774542545988,4.3897516423226595,4.368449850658461,4.336445502996644,4.302317708998289,4.319987647134194,,,,,,,,,,,,3.8997105908750056,4.214634761957213,,"rgba(239, 83, 80, 1.0)",1.0831352556269174,4.128795081721783,-1.4114535315692578,35.737288706617065,-14.95653589920883,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8203801181339656,1.1579057339173062,False,False,False,False,-0.34282825441539394,-0.3334849321192756,False,False,False,False,-11825,2975987.2941400013,False,False,False,False,471402.0103408704,False,False,False,False
2023-05-02 00:00:00+00:00,2.53,2.585,2.51,2.54,236989,,,,,,,,,,,,,,,,,,,,,3.373721137110929,3.889794231534142,3.95226031172849,4.376931892127564,4.426145710032626,4.393042598743971,4.387888798020654,4.383200917667116,4.362293596633425,4.330602614361764,4.296941223453312,4.314602978233715,,,,,,,,,,,,3.889794231534142,4.207285500803976,,"rgba(239, 83, 80, 1.0)",1.090160282454579,4.121407572167767,-1.4597922872264173,34.15057887665061,-11.33413680400384,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8164700746214358,1.1543604627660864,False,False,False,False,-0.34282825441539394,-0.33815659326733477,False,False,False,False,-248814,2849524.4982913737,False,False,False,False,462209.34326867945,False,False,False,False
2023-05-03 00:00:00+00:00,2.6,2.64,2.52,2.57,243468,,,,,,,,,,,,,,,,,,,,,3.365398996975995,3.880091515103771,3.942436521705953,4.368501359204085,4.418536745663675,4.385911137232012,4.381039020392032,4.376682562858299,4.356167357250438,4.324789473763642,4.291592570699588,4.309244500801601,,,,,,,,,,,,3.880091515103771,4.2000326468042575,,"rgba(239, 83, 80, 1.0)",1.0937410303364539,4.114264118243443,-1.3844814048693306,34.97867635276399,-11.33413680400384,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8053015616809911,1.1863617076153787,False,False,False,False,-0.3335713493518709,-0.3358639713096028,False,False,False,False,-5346,2737568.792476026,False,False,False,False,453631.25137579005,False,False,False,False
2023-05-04 00:00:00+00:00,2.53,2.6,2.47,2.6,309343,,,,,,,,,,,,,,,,,,,,,3.354368617323293,3.867470183066529,3.9296736831170134,4.3575864243378035,4.408680516529235,4.376664746675273,4.37215423311198,4.3682237186814294,4.348211479235163,4.317234213634482,4.284633718436051,4.302274617648724,,,,,,,,,,,,3.867470183066529,4.1905980126497475,,"rgba(239, 83, 80, 1.0)",1.0996539177117248,4.104848293647493,-1.4321308443338265,34.520740682568544,-11.33413680400384,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7821864805401715,1.193030372000101,False,False,False,False,-0.34282825441539394,-0.3393461128624984,False,False,False,False,-314689,2617872.4084573584,False,False,False,False,447972.88857673947,False,False,False,False
2023-05-05 00:00:00+00:00,2.38,2.55,2.36,2.54,634731,,,,,,,,,,,,,,,,,,,,,3.3298908329711066,3.840350044590554,3.902311323400372,4.334346183145353,4.387679343693088,4.356930918651852,4.353179162520113,4.350144208246785,4.331185391206739,4.301043110004652,4.269693750738177,4.287317776158349,,,,,,,,,,,,3.840350044590554,4.170339337110595,,"rgba(255, 0, 0, 1.0)",1.104145228076765,4.08422283057991,-1.5434770601222263,32.38792413756243,-13.298551841952765,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.7624011104582344,1.212034505956791,False,False,False,False,-0.34282825441539394,-0.3410871836389462,False,False,False,False,-949420,2477978.5885178545,False,False,False,False,455296.736083534,False,False,False,False
2023-05-08 00:00:00+00:00,2.45,2.56,2.39,2.39,484493,,,,,,,,,,,,,,,,,,,,,3.3127884130352405,3.8208485518909123,3.8825918693581905,4.317314858153704,4.372241322356524,4.342416724086939,4.339214501363839,4.336828637663495,4.318638085886814,4.289108666747881,4.258675076393311,4.276283224303321,,,,,,,,,,,,3.8208485518909123,4.155579160936681,,"rgba(239, 83, 80, 1.0)",1.1018055942713187,4.06949436004285,-1.4698549076744396,32.817556892928735,-13.298551841952765,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.814771175320676,1.1999393014308795,False,False,False,False,-0.3360945601511311,-0.33859087189503867,False,False,False,False,-464927,2362570.526223037,False,False,False,False,456441.68760967,False,False,False,False
2023-05-09 00:00:00+00:00,2.5,2.546,2.37,2.45,514396,,,,,,,,,,,,,,,,,,,,,3.2954667291398008,3.8008196413611803,3.862316366264291,4.29962020285499,4.356164863890203,4.327291816685267,4.324654040542099,4.322935488662052,4.305537713520755,4.276643012422984,4.2471571584161145,4.2647471752847155,,,,,,,,,,,,3.8008196413611803,4.140279517420372,,"rgba(239, 83, 80, 1.0)",1.0910797693400194,4.054351162829517,-1.424599013296456,34.369478166406054,-13.298551841952765,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8127519237816051,1.1634566400629196,False,False,False,False,-0.3418163038522849,-0.3402035878736618,False,False,False,False,49469,2271860.6624495843,False,False,False,False,458714.40574262413,False,False,False,False
2023-05-10 00:00:00+00:00,2.55,2.7775,2.53,2.62,402884,,,,,,,,,,,,,,,,,,,,,3.284727488409167,3.787235103679165,3.848477062098274,4.287093663596299,4.344730942464141,4.316541665156487,4.314301010626209,4.31305159408204,4.296219534646638,4.2677849907200684,4.238978624847235,4.256547727928022,,,,,,,,,,,,3.787235103679165,4.129640784021146,,"rgba(239, 83, 80, 1.0)",1.0759940386318032,4.044293168499654,-1.3887559919939199,36.63871727936646,-13.298551841952765,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8188056977201963,1.1572420457392363,False,False,False,False,-0.27712183079265656,-0.3086627093331592,False,False,False,False,452353,2200507.420784895,False,False,False,False,456524.97806644277,False,False,False,False
2023-05-11 00:00:00+00:00,2.49,2.6,2.455,2.59,194272,,,,,,,,,,,,,,,,,,,,,3.278878394854952,3.7802213322788263,3.8413570380206528,4.280746741040129,4.3389414974848615,4.31109095091434,4.3090495081474245,4.308035835806215,4.291486170382733,4.263279620472229,4.234812475231979,4.25237337849609,,,,,,,,,,,,3.7802213322788263,4.124189411927536,,"rgba(239, 83, 80, 1.0)",1.0623938293536235,4.038987436763927,-1.4580162214480803,37.15612857665937,-16.977131783629318,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8112303063150617,1.2041695479096193,False,False,False,False,-0.31822202651285225,-0.3134423679230057,False,False,False,False,258081,2124333.8356560753,False,False,False,False,446240.5475540333,False,False,False,False
2023-05-12 00:00:00+00:00,2.41,2.5,2.35,2.46,362047,,,,,,,,,,,,,,,,,,,,,3.2668853098171624,3.7663885549648337,3.8273529866941067,4.268409178000495,4.327692525928797,4.300487814005419,4.298830187586268,4.2982713914554544,4.282263676145331,4.254491977579995,4.2266759683654636,4.24422471288271,,,,,,,,,,,,3.7663885549648337,4.113497856952169,,"rgba(255, 0, 0, 1.0)",1.0468278982949664,4.028367293317462,-1.5459726435963326,36.277184284990454,-16.977131783629318,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7943969877486794,1.1788898879772207,False,False,False,False,-0.34282825441539394,-0.3281353111691998,False,False,False,False,-103966,2036949.528375445,False,False,False,False,442938.8398068163,False,False,False,False
2023-05-15 00:00:00+00:00,2.43,2.47,2.42,2.43,586785,,,,,,,,,,,,,,,,,,,,,3.2485858025224967,3.744881305945012,3.805547223899687,4.248969573269517,4.309926525166282,4.2837332133051795,4.2826739132052545,4.282824703362309,4.26766636917227,4.240579402962105,4.213786893946399,4.231313761799416,,,,,,,,,,,,3.744881305945012,4.096707390712994,,"rgba(255, 0, 0, 1.0)",1.0247728818911377,4.011838129946194,-1.5435987406565992,36.25342468953442,-16.977131783629318,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7907833480820284,1.205349928821515,False,False,False,False,-0.3355125839566477,-0.33182394756292377,False,False,False,False,482819,1976003.2331450353,False,False,False,False,448579.8656967451,False,False,False,False
2023-05-16 00:00:00+00:00,2.4,2.45,2.39,2.42,446388,,,,,,,,,,,,,,,,,,,,,3.2347566785613906,3.7286564791967702,3.7890973802850585,4.234241848078868,4.2964441069076535,4.271006680241957,4.270394960481974,4.271077199940906,4.256555904073802,4.229983032017459,4.203960040016295,4.221470647572178,,,,,,,,,,,,3.7286564791967702,4.083970413114526,,"rgba(255, 0, 0, 1.0)",0.9999490978035865,3.9992804217468745,-1.5993618327770227,35.74558228050879,-16.977131783629318,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8106890749404909,1.2221230403020602,False,False,False,False,-0.34282825441539394,-0.33732610098915883,False,False,False,False,36431,1899941.5769432695,False,False,False,False,448493.9101792257,False,False,False,False
2023-05-17 00:00:00+00:00,2.47,2.5509,2.4073,2.43,565904,,,,,,,,,,,,,,,,,,,,,3.219159352874961,3.7096016537456755,3.769719608187122,4.21653886752373,4.280185289616341,4.255656067799077,4.255576484710489,4.2568907610717375,4.243133579042382,4.2171827921814256,4.1920863666335455,4.209571968574164,,,,,,,,,,,,3.7096016537456755,4.068775232663388,,"rgba(255, 0, 0, 1.0)",0.9846005821175992,3.9845509167294333,-1.5382389003590264,37.46790136002615,-16.160885364680574,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8137698573702445,1.1650697543772042,False,False,False,False,-0.315107078299873,-0.32621658964451594,False,False,False,False,602335,1849055.0445141217,False,False,False,False,453098.22742709925,False,False,False,False
2023-05-18 00:00:00+00:00,2.5,2.508,2.44,2.44,192496,,,,,,,,,,,,,,,,,,,,,3.2140448114753153,3.7032854649999827,3.7632908129857032,4.210620589674069,4.274740734392829,4.250513271855362,4.250610002135158,4.252133819245247,4.2386307757058574,4.212887529617823,4.188099957754949,4.2055767151183945,,,,,,,,,,,,3.7032854649999827,4.063702873746725,,"rgba(255, 0, 0, 1.0)",0.9758706346107072,3.9796500304246982,-1.5162358390002768,39.458045372351265,-14.177205060383415,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8325555802461299,1.148101118483011,False,False,False,False,-0.31461914538329955,-0.3204178675139078,False,False,False,False,794831,1807712.9251214112,False,False,False,False,442878.53223387967,False,False,False,False
2023-05-19 00:00:00+00:00,2.44,2.53,2.42,2.51,357715,,,,,,,,,,,,,,,,,,,,,3.2044804033817718,3.6915359749456935,3.751335383671875,4.19960742850556,4.264602018583133,4.240931579806196,4.241354189296094,4.243265562116686,4.23023265026432,4.204873327892883,4.180657764771383,4.198118464951531,,,,,,,,,,,,3.6915359749456935,4.054249562348928,,"rgba(255, 0, 0, 1.0)",0.9580291894968217,3.970488506217553,-1.5975384915165263,39.54017056878658,-14.005433137761159,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8499071691475849,1.1387142655505251,False,False,False,False,-0.30764916426054506,-0.3140335158872264,False,False,False,False,437116,1753964.0260970423,False,False,False,False,439538.78587176674,False,False,False,False
2023-05-22 00:00:00+00:00,2.52,2.55,2.4,2.46,485965,,,,,,,,,,,,,,,,,,,,,3.192324404764907,3.6762651079359303,3.735770640448212,4.185092697941226,4.251210007606199,4.228270836258809,4.22911874191896,4.2315361376407905,4.219120341759629,4.194267648128828,4.170805053119267,4.1882421353504125,,,,,,,,,,,,3.6762651079359303,4.041835312739431,,"rgba(255, 0, 0, 1.0)",0.9355903469453427,3.958546243219356,-1.537581322761762,41.84511506015551,-11.731823691194613,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8800487679384362,1.111584622439963,False,False,False,False,-0.30764916426054506,-0.31084134007388575,False,False,False,False,923081,1721380.3780148053,False,False,False,False,441359.42171993275,False,False,False,False
2023-05-23 00:00:00+00:00,2.45,2.56,2.42,2.56,315814,,,,,,,,,,,,,,,,,,,,,3.1844981036354043,3.6664382002368083,3.725753805800276,4.17571825361945,4.242549703416952,4.220078337736263,4.2211982693221355,4.223939592290806,4.211919452795634,4.187392007975439,4.164413098916474,4.181834892199481,,,,,,,,,,,,3.6664382002368083,4.033811143162095,,"rgba(255, 0, 0, 1.0)",0.914817207163558,3.9508149196777125,-1.6405626259819412,41.8754074465276,-11.626456708373226,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8763013839525502,1.1060077940184907,False,False,False,False,-0.2981848870532866,-0.3045131135635862,False,False,False,False,607267,1677689.6573083422,False,False,False,False,436436.0718485628,False,False,False,False
2023-05-24 00:00:00+00:00,2.38,2.43,2.34,2.39,266376,,,,,,,,,,,,,,,,,,,,,3.177175775086385,3.6576334624661637,3.7168059960461406,4.16746093617376,4.234927927875315,4.212860899538675,4.214218680964269,4.2172436281474095,4.205567711165936,4.181321271955454,4.158763053068954,4.1761740561715675,,,,,,,,,,,,3.6576334624661637,4.026679449888335,,"rgba(255, 0, 0, 1.0)",0.8999308882373209,3.943825321414112,-1.7377171312312103,40.54440190543128,-11.626456708373226,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8514072511963662,1.1202275703046243,False,False,False,False,-0.34282825441539394,-0.32367068398949006,False,False,False,False,340891,1625266.1805511522,False,False,False,False,429767.04942312895,False,False,False,False
2023-05-25 00:00:00+00:00,2.28,2.41,2.245,2.41,409632,,,,,,,,,,,,,,,,,,,,,3.165179778110854,3.6435785370280684,3.702549347058857,4.15440613027524,4.222879398719849,4.201441505695454,4.2031722336866215,4.206642436909003,4.195504889125879,4.171696082526133,4.149796129227603,4.1671928302342325,,,,,,,,,,,,3.6435785370280684,4.015336608216483,,"rgba(255, 0, 0, 1.0)",0.8845178459589325,3.9325938796838287,-1.8683556100467391,37.991922788691596,-8.454933821484104,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8637058830397066,1.0966224183624624,False,False,False,False,-0.34282825441539394,-0.33324946920244203,False,False,False,False,-68741,1558834.5264118912,False,False,False,False,428977.4396418298,False,False,False,False
2023-05-26 00:00:00+00:00,2.38,2.4,2.24,2.32,389289,,,,,,,,,,,,,,,,,,,,,3.154452032348516,3.630769363624175,3.689536837329573,4.142356890763633,4.211735976319595,4.1908764389111965,4.192948074780806,4.196825465742755,4.186182752698608,4.1627782360288315,4.141484946775529,4.158866557982798,,,,,,,,,,,,3.630769363624175,4.004901131108834,,"rgba(255, 0, 0, 1.0)",0.8692338969273907,3.9223328782956557,-1.7743588736559484,39.124191123486455,-8.454933821484104,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.8622762163232504,1.0917382036737218,False,False,False,False,-0.34282825441539394,-0.33803886180891796,False,False,False,False,320548,1510274.27047417,False,False,False,False,427421.030244111,False,False,False,False
