date,Open,High,Low,Close,Volume,aVWAP_peak_865,aVWAP_peak_864,aVWAP_peak_846,aVWAP_peak_827,aVWAP_peak_785,aVWAP_peak_746,aVWAP_peak_724,aVWAP_peak_672,aVWAP_peak_648,aVWAP_peak_635,aVWAP_peak_612,aVWAP_peak_582,aVWAP_peak_581,aVWAP_peak_540,aVWAP_peak_487,aVWAP_peak_431,aVWAP_peak_390,aVWAP_peak_287,aVWAP_peak_255,aVWAP_peak_216,aVWAP_peak_193,aVWAP_peak_164,aVWAP_peak_138,aVWAP_peak_122,aVWAP_peak_53,aVWAP_valley_877,aVWAP_valley_858,aVWAP_valley_815,aVWAP_OB_bull_877,aVWAP_OB_bear_724,aVWAP_OB_bear_53,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 18:00:00+00:00,24.51,24.81,24.495,24.755,34039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,23.969433601454863,,70.90190651066385,15.573866210271149,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,128342.0,14884.150725947587,False,False,False,False,13117.135320761525,False,False,False,False
2025-02-10 19:00:00+00:00,24.755,24.82,24.675,24.725,26963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.37863990080777,,72.83856334613174,17.309307246645233,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,101379.0,16225.156141049176,False,False,False,False,13331.799889431888,False,False,False,False
2025-02-10 20:00:00+00:00,24.73,24.73,24.54,24.62,53417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.37564734955427,,71.75491163325916,17.309307246645233,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,47962.0,16717.20023188562,False,False,False,False,13953.27586013837,False,False,False,False
2025-02-11 15:00:00+00:00,24.47,24.57,24.28,24.3,21310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.352193684611926,,65.43038764063806,21.396482757371743,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26652.0,16871.228135267236,False,False,False,False,14067.333598740875,False,False,False,False
2025-02-11 16:00:00+00:00,24.315,24.365,24.15,24.16,16368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.327675216632954,,59.3448642852182,15.950222159076901,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10284.0,16769.100567278594,False,False,False,False,14103.002845272025,False,False,False,False
2025-02-11 17:00:00+00:00,24.155,24.22,23.99,24.09,9233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.311185838217042,,54.40113135047299,11.645776367411877,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1051.0,16525.40908561536,False,False,False,False,14027.498925190288,False,False,False,False
2025-02-11 18:00:00+00:00,24.1,24.165,24.01,24.035,14902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,24.28710894111332,,50.40082806521645,8.16486138157476,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13851.0,16054.457006768609,False,False,False,False,14041.057081388886,False,False,False,False
2025-02-11 19:00:00+00:00,24.035,24.155,24.005,24.125,13308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,24.270824354492007,,49.27721702801213,7.1754586270649625,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543.0,15797.132091934987,False,False,False,False,14029.691855320842,False,False,False,False
2025-02-11 20:00:00+00:00,24.125,24.165,23.98,23.985,32239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,24.23508544796091,,46.594956934677406,4.531388180026099,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32782.0,15043.967253300336,False,False,False,False,14312.006710277108,False,False,False,False
2025-02-12 15:00:00+00:00,23.925,23.925,23.59,23.88,16230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,24.07160887023141,,43.511566683307365,1.4633210776084624,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49012.0,14050.851481931339,False,False,False,False,14341.743040350331,False,False,False,False
2025-02-12 16:00:00+00:00,23.88,23.915,23.8,23.885,10254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,24.071851898624825,,41.56088584108277,-0.6005550408361771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38758.0,13232.109598490542,False,False,False,False,14278.367179259627,False,False,False,False
2025-02-12 17:00:00+00:00,23.885,24.055,23.87,24.04,9724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,24.081403984635575,,43.35818925532644,-0.6005550408361771,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29034.0,12576.82107758371,False,False,False,False,14207.756835395137,False,False,False,False
2025-02-12 18:00:00+00:00,24.04,24.16,24.0,24.155,10116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,24.096025400623887,,46.51310344879347,-0.6005550408361771,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18918.0,12088.52927793125,False,False,False,False,14144.318744923896,False,False,False,False
2025-02-12 19:00:00+00:00,24.14,24.19,24.08,24.16,11052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,24.108570685715364,,48.70103907398651,-0.6005550408361771,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7866.0,11779.156730986579,False,False,False,False,14096.375818646005,False,False,False,False
2025-02-12 20:00:00+00:00,24.16,24.265,24.12,24.165,23771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,24.12844005076742,,50.2538217515854,-6.856203034719812,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,15905.0,11843.123293296865,False,False,False,False,14246.36999200033,False,False,False,False
2025-02-13 15:00:00+00:00,24.1,24.345,24.05,24.28,15171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,24.139011431502553,,53.384324018665275,-3.60018003373321,True,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,31076.0,12141.30742828451,False,False,False,False,14260.705340961564,False,False,False,False
2025-02-13 16:00:00+00:00,24.28,24.67,24.23,24.45,22800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,24.172325720365553,,57.934260417379456,0.8544761569057968,True,False,True,False,True,11.77465054450506,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,53876.0,12788.356925520407,False,False,False,False,14393.097506217973,False,False,False,False
2025-02-13 17:00:00+00:00,24.45,24.6,24.41,24.6,16588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,24.196409538527206,,62.65757483057173,5.327671166029674,True,False,True,False,True,14.316730269766083,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,70464.0,13682.552942179005,False,False,False,False,14427.127002245601,False,False,False,False
2025-02-13 18:00:00+00:00,24.59,24.65,24.49,24.64,12935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,24.2149436776231,,66.21655958794676,8.663877175645112,True,False,True,False,True,14.973455839502773,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,83399.0,14763.428090362277,False,False,False,False,14403.9932502728,False,False,False,False
2025-02-13 19:00:00+00:00,24.64,24.815,24.63,24.77,11068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,24.234566740270456,,69.8235054525139,12.069657351681464,True,False,True,False,True,17.05316201056467,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,94467.0,15999.142383534954,False,False,False,False,14352.272424687175,False,False,False,False
2025-02-13 20:00:00+00:00,24.785,24.985,24.76,24.98,50990.0,,,,,,,,,,,,,,,,,,,,,,,,,24.908333333333335,,,,,,24.908333333333335,24.908333333333335,,"rgba(38, 166, 154, 1.0)",,24.473728041372702,,73.77050662582043,15.80336629103094,True,False,True,False,True,20.0,-1.0,24.985,24.76,0.0,0,,,False,False,False,False,,,False,False,False,False,145457.0,18006.240951232085,False,False,False,False,14920.29920880055,False,False,False,False
2025-02-14 15:00:00+00:00,24.78,24.95,24.57,24.855,24312.0,,,,,,,,,,,,,,,,,,,,,,,,,24.870666339096793,,,,,,24.870666339096793,24.870666339096793,,"rgba(38, 166, 154, 1.0)",,24.484305111176816,,73.16536513794682,15.80336629103094,True,False,True,False,True,17.159611216132475,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121145.0,19605.29147911996,False,False,False,False,15065.906973005192,False,False,False,False
2025-02-14 16:00:00+00:00,24.855,24.855,24.67,24.73,12819.0,,,,,,,,,,,,,,,,,,,,,,,,,24.853355405257165,,,,,,24.853355405257165,24.853355405257165,,"rgba(38, 166, 154, 0.75)",,24.488420974317545,,69.93228279061393,15.80336629103094,True,False,True,False,False,14.265670465257124,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,108326.0,20980.806339908795,False,False,False,False,15031.071205981856,False,False,False,False
2025-02-14 17:00:00+00:00,24.73,24.855,24.715,24.79,14830.0,,,,,,,,,,,,,,,,,,,,,,,,,24.8437489517667,,,,,,24.8437489517667,24.8437489517667,,"rgba(38, 166, 154, 0.75)",,24.495995741433923,,68.50625052645944,15.80336629103094,True,False,True,False,False,15.18563202565252,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,123156.0,22564.91786952261,False,False,False,False,15027.953822943377,False,False,False,False
2025-02-14 18:00:00+00:00,24.79,24.81,24.695,24.71,20391.0,,,,,,,,,,,,,,,,,,,,,,,,,24.826321555782567,,,,,,24.826321555782567,24.826321555782567,,"rgba(38, 166, 154, 0.75)",,24.50246803288156,,65.75156551954555,23.153463592831883,True,False,True,False,False,13.364563710635583,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,102765.0,23808.329995576525,False,False,False,False,15111.10182568844,False,False,False,False
2025-02-14 19:00:00+00:00,24.705,24.93,24.575,24.845,18979.0,,,,,,,,,,,,,,,,,,,,,,,,,24.82058892690936,,,,,,24.82058892690936,24.82058892690936,,"rgba(38, 166, 154, 0.75)",,24.51157612748373,,65.7083949423064,22.71423952400434,True,False,True,False,False,15.435626053624471,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,121744.0,25326.71247626526,False,False,False,False,15171.069239243658,False,False,False,False
2025-02-14 20:00:00+00:00,24.845,24.93,24.78,24.81,33910.0,,,,,,,,,,,,,,,,,,,,,,,,,24.82432396494752,,,,,,24.82432396494752,24.82432396494752,,"rgba(38, 166, 154, 0.75)",,24.53209424207377,,64.84908889792453,21.407156066176157,True,False,True,False,False,14.638793805547039,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87834.0,26295.81770919138,False,False,False,False,15461.595297549957,False,False,False,False
2025-02-17 15:00:00+00:00,24.81,24.81,24.81,24.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,24.82432396494752,,,,,,24.82432396494752,24.82432396494752,,"rgba(38, 166, 154, 0.75)",,24.53209424207377,,64.27621820166996,20.34267220821134,True,False,True,False,False,14.638793805547039,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,87834.0,27249.89805478531,False,False,False,False,15221.880641773989,False,False,False,False
