date,Open,High,Low,Close,Volume,aVWAP_peak_407,aVWAP_peak_391,aVWAP_peak_349,aVWAP_valley_425,aVWAP_valley_369,aVWAP_valley_342,aVWAP_valley_264,aVWAP_valley_241,aVWAP_valley_214,aVWAP_valley_191,aVWAP_valley_131,aVWAP_valley_98,aVWAP_valley_43,aVWAP_OB_bull_425,aVWAP_OB_bull_241,aVWAP_OB_bull_131,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-05-22 17:00:00+00:00,16.755,16.785,16.425,16.545,23626.0,,,,,,,,,,,,15.983130964506623,13.991412240904015,,,,,14.98727160270532,"rgba(38, 166, 154, 0.75)",1.567305098017061,15.100455936950576,0.921673811229893,72.58108747740003,28.928906269888543,True,False,True,False,False,16.030585952372288,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,383837.0,24418.581245034526,False,False,False,False,33900.426549930664,False,False,False,False
2024-05-23 17:00:00+00:00,16.66,16.675,16.33,16.545,47684.0,,,,,,,,,,,,16.03671839817676,14.039748463914021,,,,,15.038233431045391,"rgba(38, 166, 154, 0.75)",1.5754914377013511,15.125033856668626,0.9012845829255108,68.66760036797845,25.48887792748691,True,False,True,False,False,16.030585952372288,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,383837.0,29990.959830382824,False,False,False,False,34114.12536311003,False,False,False,False
2024-05-24 17:00:00+00:00,16.71,16.725,16.54,16.595,12683.0,,,,,,,,,,,,16.051895097262854,14.052818400341126,,,,,15.05235674880199,"rgba(38, 166, 154, 0.5)",1.5794271198846206,15.135133185780294,0.924301473515505,66.37042246950843,23.45158032737632,False,False,True,False,False,16.326343986154505,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396520.0,35673.58060820635,False,False,False,False,33781.859853604445,False,False,False,False
2024-05-27 17:00:00+00:00,16.595,16.595,16.595,16.595,0.0,,,,,,,,,,,,16.051895097262854,14.052818400341126,,,,,15.05235674880199,"rgba(38, 166, 154, 0.5)",1.5826387049071786,15.135133185780294,0.922425825738494,64.83897053719508,21.95635066492963,False,False,True,False,False,16.326343986154495,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,396520.0,41268.09873831168,False,False,False,False,33258.11008843228,False,False,False,False
2024-05-28 17:00:00+00:00,17.12,17.2,17.055,17.095,25325.0,,,,,,,,,,,,16.10448299780082,14.083497004440424,,,,,15.093990001120622,"rgba(38, 166, 154, 0.75)",1.5800366257586376,15.172870450541742,1.2165094897944957,66.77586232281952,21.95635066492963,True,False,True,False,False,19.23835595926119,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,421845.0,47168.515812136306,False,False,False,False,33135.11613357286,False,False,False,False
2024-05-29 17:00:00+00:00,16.865,16.865,16.73,16.745,44153.0,,,,,,,,,,,,16.15803844956786,14.129763199539694,,,,,15.143900824553779,"rgba(38, 166, 154, 0.5)",1.5677089843014431,15.213937625164343,0.9766240993495904,64.42725587501882,21.3862834042924,False,False,True,False,False,16.011940108589737,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,377692.0,52292.91091582411,False,False,False,False,33305.93603847871,False,False,False,False
2024-05-30 17:00:00+00:00,16.905,16.94,16.765,16.81,25220.0,,,,,,,,,,,,16.187510804961008,14.15605087905704,,,,,15.171780842009024,"rgba(38, 166, 154, 0.5)",1.5599842428171644,15.237946489768504,1.0077367880284063,63.281424212589044,20.01873535917231,False,False,True,False,False,16.39218849756245,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,402912.0,57728.865785346214,False,False,False,False,33180.57268904493,False,False,False,False
2024-05-31 17:00:00+00:00,16.64,16.765,16.61,16.695,13444.0,,,,,,,,,,,,16.198853394315496,14.169093125140778,,,,,15.183973259728138,"rgba(38, 166, 154, 0.5)",1.5465056717622465,15.24811797312359,0.9355814552090751,61.32593006421282,17.847399694848576,False,True,True,False,False,15.340842143681584,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,389468.0,62872.108176271075,False,False,False,False,32874.57931402098,False,False,False,False
2024-06-03 17:00:00+00:00,16.85,16.85,16.85,16.85,0.0,,,,,,,,,,,,16.198853394315496,14.169093125140778,,,,,15.183973259728138,"rgba(38, 166, 154, 0.5)",1.532934902210273,15.24811797312359,1.0449772032502667,61.180887687423535,17.317864200306374,False,True,True,False,False,16.270031625021414,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,389468.0,67935.61037508857,False,False,False,False,32364.895913803597,False,False,False,False
2024-06-04 17:00:00+00:00,16.255,16.4,16.23,16.38,36613.0,,,,,,,,,,,,16.206834699732312,14.199056438112255,,,,,15.202945568922283,"rgba(38, 166, 154, 0.5)",1.5099320580144742,15.26170499859207,0.7406260404050642,56.66364950415388,12.760795179486514,False,True,True,False,False,12.073843363218625,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,352855.0,72352.96525299417,False,False,False,False,32430.757992659353,False,False,False,False
2024-06-05 17:00:00+00:00,16.56,16.695,16.555,16.67,14910.0,,,,,,,,,,,,16.216815266511826,14.212720446340343,,,,,15.214767856426086,"rgba(38, 166, 154, 0.5)",1.487910673115553,15.271997580891732,0.9395741588310385,55.94472598148303,11.844386446037312,False,True,True,False,False,13.84411171976117,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,367765.0,76932.99679945936,False,False,False,False,32159.118333858434,False,False,False,False
2024-06-06 17:00:00+00:00,16.89,16.955,16.775,16.93,15920.0,,,,,,,,,,,,16.23289912778816,14.228607757393812,,,,,15.230753442590984,"rgba(38, 166, 154, 0.5)",1.4586193706613373,15.286652909919912,1.12664559592061,57.23915913019083,11.844386446037312,False,True,True,False,False,15.378585421316718,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,383685.0,81688.84181032046,False,False,False,False,31907.349057364503,False,False,False,False
2024-06-07 17:00:00+00:00,16.05,16.08,15.9,15.97,55235.0,,,,,,,,,,,,16.21370729158255,14.264049622936186,,,,,15.238878457259368,#000000,1.4236856179433528,15.289810953488047,0.47776632561235716,51.581090180205265,7.437877299400668,False,True,False,False,False,7.572580224152002,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,328450.0,85514.59620085813,False,False,False,False,32269.018064227068,False,False,False,False
2024-06-10 17:00:00+00:00,16.17,16.195,16.065,16.15,18557.0,,,,,,,,,,,,16.211767001122393,14.276671172267342,,,,,15.244219086694867,"rgba(239, 83, 80, 1.0)",1.3840736095875699,15.29402822008968,0.6184438269619076,49.09381889834089,5.0867002486353385,False,True,False,True,False,8.668697488773766,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21338529822172164,0.21338529822172164,False,False,False,False,347007.0,89568.74199619365,False,False,False,False,32056.42863687471,False,False,False,False
2024-06-11 17:00:00+00:00,15.82,15.91,15.785,15.905,27985.0,,,,,,,,,,,,16.199139409138375,14.29266988647089,,,,,15.245904647804633,"rgba(239, 83, 80, 1.0)",1.3298397925591947,15.294245062167201,0.4592695610780588,46.113268456181515,2.2515899045835113,False,True,False,True,False,6.821324928630862,0.0,0.0,0.0,0.0,0,0.8965827338129498,0.7958633093525183,False,False,False,False,0.18035828781950364,0.19687179302061264,False,False,False,False,319022.0,93126.15684896584,False,False,False,False,31993.305712272,False,False,False,False
2024-06-12 17:00:00+00:00,16.125,16.125,15.835,15.93,22180.0,,,,,,,,,,,,16.19249355768351,14.30588785363989,,,,,15.2491907056617,"rgba(239, 83, 80, 1.0)",1.271925305189731,15.2966303470242,0.4979613585731129,44.330051379850104,0.49424334073799514,False,True,False,True,False,6.977708306053639,0.0,0.0,0.0,0.0,0,0.9025673940949939,0.7866495507060336,False,False,False,False,0.19579614545696905,0.19633396923879085,False,False,False,False,341202.0,96972.29395208265,False,False,False,False,31841.16143766313,False,False,False,False
2024-06-13 17:00:00+00:00,15.3,15.38,15.21,15.25,92247.0,,,,,,,,,,,,16.09675672263603,14.336920216356571,,,,,15.2168384694963,"rgba(239, 83, 80, 1.0)",1.2143463929876726,15.262219246004472,-0.01006240564885997,39.90498963285352,-3.718322782003476,False,True,False,True,False,2.071152818129814,0.0,0.0,0.0,0.0,0,0.8975461674677463,0.7920566658234254,False,False,False,False,0.11680872367237045,0.15657134645558066,False,False,False,False,248955.0,99328.61497608136,False,False,False,False,32777.68606653657,False,False,False,False
2024-06-14 17:00:00+00:00,15.215,15.31,15.13,15.3,43453.0,,,,,,,,,,,15.246666666666666,16.05672247125415,14.35037030150335,,,15.246666666666666,,15.217919813141387,"rgba(239, 83, 80, 1.0)",1.1700277466487439,15.248506216269305,0.044010737248058,37.398979657133125,-6.092802064034281,False,True,False,True,False,2.3971916863506735,1.0,15.31,15.13,0.0,0,0.8939568161492273,0.7990290021719689,False,False,False,False,0.10826507834866358,0.13241821240212212,False,False,False,False,292408.0,102322.09381366149,False,False,False,False,32943.19480969104,False,False,False,False
2024-06-17 17:00:00+00:00,15.24,15.385,15.24,15.3,27000.0,,,,,,,,,,,15.27029944312757,16.035445386746186,14.359090492413452,,,15.27029944312757,,15.221611774095736,"rgba(239, 83, 80, 1.0)",1.1389566823739758,15.244916380489578,0.04836322606721973,35.72830633998619,-7.7725571366584845,False,True,False,True,False,2.3971916863506735,0.0,0.0,0.0,0.0,0,0.906036812974643,0.7936671386278802,False,False,False,False,0.118804640525722,0.12561142646392207,False,False,False,False,292408.0,105269.16212662797,False,False,False,False,32851.052254502036,False,False,False,False
2024-06-18 17:00:00+00:00,15.445,15.625,15.41,15.475,47421.0,,,,,,,,,,,15.364049550084554,16.010138838604423,14.37709635656039,,,15.364049550084554,,15.250428248416455,"rgba(239, 83, 80, 1.0)",1.106147311109096,15.25011933834014,0.20330082566885221,36.39136715144711,-7.7725571366584845,False,True,False,True,False,3.5611050361809724,0.0,0.0,0.0,0.0,0,0.9076330981398334,0.7864015394483646,False,False,False,False,0.14226002114318628,0.13393572380355417,False,False,False,False,339829.0,108905.74876032367,False,False,False,False,33076.942917222936,False,False,False,False
2024-06-19 17:00:00+00:00,15.475,15.475,15.475,15.475,0.0,,,,,,,,,,,15.364049550084554,16.010138838604423,14.37709635656039,,,15.364049550084554,,15.250428248416455,"rgba(239, 83, 80, 1.0)",1.0833290076143758,15.25011933834014,0.20758297809736947,36.83340769242106,-7.7725571366584845,False,True,False,True,False,3.5611050361809724,0.0,0.0,0.0,0.0,0,0.9071271504333207,0.7962747380675206,False,False,False,False,0.1373853685209472,0.1356605461622507,False,False,False,False,339829.0,112485.95420590004,False,False,False,False,32564.122096800875,False,False,False,False
2024-06-20 17:00:00+00:00,15.805,15.9,15.765,15.895,25517.0,,,,,,,,,,,15.451119549576566,16.006226145470496,14.389491422683612,,,15.451119549576566,,15.282279039243557,"rgba(239, 83, 80, 0.75)",1.0668415664605206,15.261849912592044,0.593480894739196,41.13920617380354,-7.7725571366584845,False,True,False,True,True,6.312811233597287,0.0,0.0,0.0,0.0,0,0.9078812691914024,0.7890225179119756,False,False,False,False,0.1786160847098046,0.15713831543602766,False,False,False,False,365346.0,116406.26499340545,False,False,False,False,32454.86438987373,False,False,False,False
2024-06-21 17:00:00+00:00,15.67,15.74,15.595,15.705,35665.0,,,,,,,,,,,15.496708757781551,15.995232099925003,14.404460645260192,,,15.496708757781551,,15.298800500988916,"rgba(239, 83, 80, 0.75)",1.0448581739181704,15.267816763326193,0.41841395089478,42.52509261893555,-13.302870158053281,False,True,False,True,True,4.89228129521609,0.0,0.0,0.0,0.0,0,0.904664797348968,0.7899566658169771,False,False,False,False,0.1595201003627877,0.1583292078994077,False,False,False,False,329681.0,119712.85003226738,False,False,False,False,32504.63393421677,False,False,False,False
2024-06-24 17:00:00+00:00,15.65,15.785,15.575,15.69,42408.0,,,,,,,,,,,15.532445378631893,15.983215144370904,14.421859559177994,,,15.532445378631893,,15.312506694060263,"rgba(239, 83, 80, 0.75)",1.0304683838381943,15.273547527116023,0.4041390103913842,43.32990873455449,-12.272723247039593,False,True,False,True,True,4.78000268096989,0.0,0.0,0.0,0.0,0,0.9011746680286008,0.7941777323799799,False,False,False,False,0.16096256447309754,0.1596458861862526,False,False,False,False,287273.0,122310.68181471284,False,False,False,False,32658.1744933762,False,False,False,False
2024-06-25 17:00:00+00:00,15.605,15.695,15.595,15.615,18278.0,,,,,,,,,,,15.540264172874728,15.977527181918896,14.428931646761674,,,15.540264172874728,,15.315574333851766,"rgba(239, 83, 80, 0.75)",1.0120622822055336,15.274914092308054,0.33603258778779455,43.22999586319799,-12.014310417215349,False,True,False,True,True,4.212030199503037,0.0,0.0,0.0,0.0,0,0.9076863653920436,0.7902665121668601,False,False,False,False,0.15692531867978535,0.15828560243301898,False,False,False,False,268995.0,124584.85729045371,False,False,False,False,32435.22605161843,False,False,False,False
2024-06-26 17:00:00+00:00,15.695,15.86,15.685,15.86,36065.0,,,,,,,,,,,15.574445614747509,15.97203609895663,14.444542029394045,,,15.574445614747509,,15.330341247699394,"rgba(239, 83, 80, 0.75)",0.9974255690354925,15.282616941192298,0.5788733282284199,45.72805784902862,-9.326953929995568,False,True,False,True,True,5.85294370457812,0.0,0.0,0.0,0.0,0,0.9123393316195375,0.7789203084832909,False,False,False,False,0.17165787962099505,0.164971741027007,False,False,False,False,305060.0,127382.9215185087,False,False,False,False,32491.501616709615,False,False,False,False
2024-06-27 17:00:00+00:00,15.855,15.89,15.77,15.775,26327.0,,,,,,,,,,,15.595116306009913,15.968462228015898,14.455797407435439,,,15.595116306009913,,15.339791980487083,"rgba(239, 83, 80, 0.75)",0.9769706949232148,15.287980312295552,0.49849979148322926,46.546795365902035,-8.26674121275947,False,True,False,True,True,5.194832352953917,0.0,0.0,0.0,0.0,0,0.9133777549974375,0.7767811378780116,False,False,False,False,0.17832582208359932,0.17164878155530316,False,False,False,False,278733.0,129729.43436318297,False,False,False,False,32395.927948233497,False,False,False,False
2024-06-28 17:00:00+00:00,15.73,15.775,15.58,15.665,16657.0,,,,,,,,,,,15.599203187459283,15.964358829247992,14.462106586325119,,,15.599203187459283,,15.341889534344132,"rgba(239, 83, 80, 0.75)",0.9543488275702419,15.28937062433763,0.3935975660165221,46.00129454554271,-8.26674121275947,False,True,False,True,True,4.342018057251266,0.0,0.0,0.0,0.0,0,0.9130826680401755,0.778650527942313,False,False,False,False,0.16067401870500858,0.16616140013015587,False,False,False,False,262076.0,131781.31910173828,False,False,False,False,32151.913561439178,False,False,False,False
2024-07-01 17:00:00+00:00,15.57,15.64,15.54,15.54,5168.0,,,,,,,,,,,15.59879049509351,15.962679277587085,14.463890286228162,,,15.59879049509351,,15.34178668630292,"rgba(239, 83, 80, 1.0)",0.9239163752572411,15.28939015049404,0.27124732953908703,44.441190849391525,-8.26674121275947,False,True,False,True,False,3.3755666255476555,0.0,0.0,0.0,0.0,0,0.9155440414507776,0.7759067357512959,False,False,False,False,0.1505912599151219,0.1583763300226389,False,False,False,False,256908.0,133721.2676427966,False,False,False,False,31733.558312424615,False,False,False,False
2024-07-02 17:00:00+00:00,15.44,15.595,15.35,15.585,23672.0,,,,,,,,,,,15.592744289203202,15.95394494246297,14.471525607951367,,,15.592744289203202,,15.339404946539181,"rgba(239, 83, 80, 1.0)",0.8828892730509752,15.306864539005796,0.31502870120174925,44.01438497440986,-8.26674121275947,False,True,False,True,False,3.6946289029374775,0.0,0.0,0.0,0.0,0,0.9087147659684514,0.7813550555986557,False,False,False,False,0.13709882842772889,0.14773757922518388,False,False,False,False,280580.0,135998.1472142261,False,False,False,False,31608.572912231986,False,False,False,False
2024-07-03 17:00:00+00:00,16.115,16.115,16.115,16.115,0.0,,,,,,,,,,,15.592744289203202,15.95394494246297,14.471525607951367,,,15.592744289203202,,15.339404946539181,#000000,0.8581289881832286,15.306864539005796,0.941741244174878,49.290666792058204,-4.948926681470496,False,True,False,False,True,7.318094314593832,0.0,0.0,0.0,0.0,0,0.9146294637143227,0.784461794445156,False,False,False,False,0.21162069120903834,0.1796791352171111,False,False,False,False,280580.0,138239.72632718383,False,False,False,False,31118.517518243894,False,False,False,False
2024-07-04 17:00:00+00:00,16.115,16.115,16.115,16.115,0.0,,,,,,,,,,,15.592744289203202,15.95394494246297,14.471525607951367,,,15.592744289203202,,15.339404946539181,"rgba(38, 166, 154, 0.5)",0.8315932986829715,15.306864539005796,0.971791694659012,52.80818800382377,-1.7390366987265793,False,False,True,False,True,7.318094314593832,0.0,0.0,0.0,0.0,0,0.9195520659029481,0.7818252027287943,False,False,False,False,0.21162069120903834,0.19564991321307473,False,False,False,False,280580.0,140446.5522755996,False,False,False,False,30636.05988230213,False,False,False,False
2024-07-05 17:00:00+00:00,16.715,16.745,16.56,16.565,27804.0,,,,,,,,,,,15.669067748078891,15.96877891008444,14.489815816067667,,,15.669067748078891,,15.375887491410333,"rgba(38, 166, 154, 0.5)",0.8042068836510438,15.376926434021529,1.4773232984337317,58.362685854597885,3.24501636849827,False,False,True,False,True,10.227966416477262,0.0,0.0,0.0,0.0,0,0.9268729225262085,0.7766555868064438,False,False,False,False,0.2757611495944586,0.23570553140376665,False,False,False,False,308384.0,143050.23363566783,False,False,False,False,30592.151977150155,False,False,False,False
2024-07-08 17:00:00+00:00,16.635,16.745,16.58,16.74,21482.0,,,,,,,,,,,15.72423258934907,15.980891508403941,14.504159798929042,,,15.72423258934907,,15.40309463222735,"rgba(38, 166, 154, 1.0)",0.7814411668816209,15.406527809565114,1.7064268520126347,63.031811717300926,7.286851762903467,True,False,True,False,True,11.314495547681453,0.0,0.0,0.0,0.0,0,0.9258171603677227,0.7760469867211445,False,False,False,False,0.2769741139069794,0.25633982265537303,False,False,False,False,329866.0,145946.60210643266,False,False,False,False,30450.90931083775,False,False,False,False
2024-07-09 17:00:00+00:00,16.72,16.8,16.7,16.715,15708.0,,,,,,,,,,,15.762837847117032,15.990101432873843,14.51476785801189,,,15.762837847117032,,15.422569046000921,"rgba(38, 166, 154, 1.0)",0.7539256003153251,15.424614951147321,1.7115548912425613,65.78201193283124,9.590364455346027,True,False,True,False,True,11.10394674051241,0.0,0.0,0.0,0.0,0,0.9290953545232279,0.7794363659760654,False,False,False,False,0.28762196033990517,0.2719808914976391,False,False,False,False,314158.0,148554.53075594534,False,False,False,False,30222.33707346042,False,False,False,False
2024-07-10 17:00:00+00:00,16.975,17.11,16.895,17.11,26770.0,,,,,,,,,,,15.840547002127922,16.011382044643444,14.535024198559519,,,15.840547002127922,,15.46231774844363,"rgba(38, 166, 154, 1.0)",0.7602495026675907,15.461166058332715,2.1688063403945637,69.63357589981436,13.018557909954083,True,False,True,False,True,13.521753202255471,0.0,0.0,0.0,0.0,0,0.9240522540983611,0.7759989754098364,False,False,False,False,0.3187174966971673,0.29534919409740323,False,False,False,False,340928.0,151537.06516282988,False,False,False,False,30168.812467670337,False,False,False,False
2024-07-11 17:00:00+00:00,17.435,17.62,17.365,17.515,17939.0,,,,,,,,,,,15.905639313936858,16.031361856699828,14.550887283255381,,,15.905639313936858,,15.495962817964022,"rgba(38, 166, 154, 1.0)",0.7797276204946026,15.492253572653437,2.5941705464575944,73.67901157950428,16.65309361334937,True,False,True,False,True,15.862955638261194,0.0,0.0,0.0,0.0,0,0.9292035398230094,0.7707964601769915,False,False,False,False,0.34282824240148313,0.3190887182494432,False,False,False,False,358867.0,154751.4827572046,False,False,False,False,29979.20297204754,False,False,False,False
2024-07-12 17:00:00+00:00,17.55,17.665,17.515,17.63,15290.0,,,,,,,,,,,15.96056191955268,16.049141458711674,14.564743600286912,,,15.96056191955268,,15.524815659517088,"rgba(38, 166, 154, 1.0)",0.8004749828684289,15.517936981866908,2.6385122125424907,76.73335034637668,19.420059237352177,True,False,True,False,True,16.5083543218723,0.0,0.0,0.0,0.0,0,0.9375797804442179,0.7674240490171051,False,False,False,False,0.34282824258852596,0.33095848041898457,False,False,False,False,374157.0,158153.1186834495,False,False,False,False,29751.463391085563,False,False,False,False
2024-07-15 17:00:00+00:00,17.69,17.735,17.545,17.57,10503.0,,,,,,,,,,,15.996565016375953,16.061226180392136,14.574230562283002,,,15.996565016375953,,15.544007253017034,"rgba(38, 166, 154, 1.0)",0.8119975924164453,15.534534438813493,2.5067384191732773,77.84814994523668,20.53199170925062,True,False,True,False,True,15.97973811137485,0.0,0.0,0.0,0.0,0,0.9466735033970007,0.7606717087552881,False,False,False,False,0.34282824268220424,0.3368933615505944,False,False,False,False,363654.0,161339.1788588999,False,False,False,False,29453.03760207648,False,False,False,False
2024-07-16 17:00:00+00:00,17.765,17.8,17.665,17.795,28462.0,,,,,,,,,,,16.094301949416423,16.09585377690859,14.600786835546218,,,16.094301949416423,,15.596980853957078,"rgba(38, 166, 154, 1.0)",0.8310533747670636,15.746884565659148,2.4644812192898216,79.41082026210663,22.229206362617603,True,False,True,False,True,17.25614948218524,0.0,0.0,0.0,0.0,0,0.9435628359355008,0.7577425134374203,False,False,False,False,0.3428282428516531,0.33986080220112375,False,False,False,False,392116.0,164917.11407038983,False,False,False,False,29437.67267801328,False,False,False,False
2024-07-17 17:00:00+00:00,17.445,17.47,17.265,17.265,25515.0,,,,,,,,,,,16.15316184575054,16.11814673082287,14.621097316072955,,,16.15316184575054,,15.630801964215452,"rgba(38, 166, 154, 0.75)",0.8378625314582552,15.7557612502531,1.8012963858404685,73.67289783598537,22.229206362617603,True,False,True,False,False,12.697421963715776,0.0,0.0,0.0,0.0,0,0.9438359653591446,0.7586602139582276,False,False,False,False,0.3011763330800322,0.32051856764057796,False,False,False,False,366601.0,168043.99602278686,False,False,False,False,29376.856047346406,False,False,False,False
2024-07-18 17:00:00+00:00,17.125,17.125,16.91,17.12,21331.0,,,,,,,,,,,16.18748277179379,16.131997593089544,14.636107498160875,,,16.18748277179379,,15.651862621014736,"rgba(38, 166, 154, 0.75)",0.8335885194865834,15.758731620088044,1.6330219863756972,68.38600872066975,26.12971787374991,True,False,True,False,False,11.504117820183168,0.0,0.0,0.0,0.0,0,0.9370886075949371,0.7649367088607597,False,False,False,False,0.2621690276190009,0.29134379762978946,False,False,False,False,345270.0,170791.6860069297,False,False,False,False,29252.11409312398,False,False,False,False
2024-07-19 17:00:00+00:00,17.035,17.115,16.985,17.04,13975.0,,,,,,,,,,,16.208459160974353,16.140803145084316,14.64582115506201,,,16.208459160974353,,15.66502782037356,"rgba(38, 166, 154, 0.75)",0.8329203643406419,15.763136189955897,1.5329962679624183,64.05352008186199,22.15220233578239,True,False,True,False,False,10.846486097812399,0.0,0.0,0.0,0.0,0,0.9380564741795984,0.7704146527601121,False,False,False,False,0.26575678943734016,0.2785502935335648,False,False,False,False,331295.0,173280.1094796905,False,False,False,False,29015.259611060043,False,False,False,False
2024-07-22 17:00:00+00:00,16.95,17.195,16.905,17.145,31709.0,,,,,,,,,,,16.25429207931991,16.1609156211728,14.667890663417692,,,16.25429207931991,,15.694366121303469,"rgba(38, 166, 154, 0.75)",0.8336210332201566,15.777763278326667,1.6401178319504446,62.03205488071106,20.23611914912749,True,False,True,False,False,11.493092756220825,0.0,0.0,0.0,0.0,0,0.9406230133502862,0.7675778766687859,False,False,False,False,0.26575678943734043,0.2721535414854526,False,False,False,False,363004.0,176221.56514667204,False,False,False,False,29057.023027942832,False,False,False,False
2024-07-23 17:00:00+00:00,17.09,17.14,17.015,17.14,10374.0,,,,,,,,,,,16.268541361198032,16.16742604166946,14.675073675019123,,,16.268541361198032,,15.703680359295538,"rgba(38, 166, 154, 0.75)",0.8363264104791139,15.783143213744372,1.6224009779606425,60.62423469903929,18.708362904163693,True,False,True,False,False,11.450753508638034,0.0,0.0,0.0,0.0,0,0.9427514981512181,0.7731735305367846,False,False,False,False,0.2687978146324485,0.27047567805895056,False,False,False,False,352630.0,178956.57964052208,False,False,False,False,28767.36375619178,False,False,False,False
2024-07-24 17:00:00+00:00,17.575,17.585,17.14,17.145,16118.0,,,,,,,,,,,16.294649168293393,16.179409843325775,14.68702609674888,,,16.294649168293393,,15.720361702789349,"rgba(38, 166, 154, 0.75)",0.8399306974843765,15.795479514981391,1.6067045639127993,59.73477192349485,17.50772219746183,True,False,True,False,False,11.482480519920202,0.0,0.0,0.0,0.0,0,0.9496330043027087,0.7623386484434322,False,False,False,False,0.30061303870788253,0.2855443583834165,False,False,False,False,368748.0,181899.0822817543,False,False,False,False,28571.249589429113,False,False,False,False
2024-07-25 17:00:00+00:00,16.52,16.595,16.335,16.34,31102.0,,,,,,,,,,,16.300697613617984,16.18433312956214,14.702206610323465,,,16.300697613617984,,15.72907911783453,#000000,0.836709810093273,15.833278646887818,0.6056118226409879,51.65952705186654,9.729929926096922,False,False,False,False,False,4.92689482626907,0.0,0.0,0.0,0.0,0,0.9429567816664595,0.7810437165275876,False,False,False,False,0.20209835570959803,0.24382135704650726,False,False,False,False,337646.0,184313.7631766108,False,False,False,False,28610.486029903077,False,False,False,False
2024-07-26 17:00:00+00:00,16.505,16.58,16.46,16.515,21462.0,,,,,,,,,,,16.307534658030516,16.18892112549491,14.713097807838528,,,16.307534658030516,,15.736517863787986,"rgba(239, 83, 80, 1.0)",0.8323396255449257,15.835386576621229,0.8165097545774476,48.13608513139046,6.426385746867808,False,True,False,True,False,6.085695741912847,0.0,0.0,0.0,0.0,0,0.9442166728786189,0.7787302770530503,False,False,False,False,0.20800747410778897,0.22591441557714811,False,False,False,False,359108.0,187023.75134441527,False,False,False,False,28499.656789129385,False,False,False,False
2024-07-29 17:00:00+00:00,16.585,16.885,16.555,16.88,13876.0,,,,,,,,,,,16.316807182449107,16.19406570228762,14.721055000000463,,,16.316807182449107,,15.743975961579062,#000000,0.8273590242180053,15.843504523719119,1.252775936372416,49.10113102606684,6.426385746867808,False,True,False,False,False,8.42870086956222,0.0,0.0,0.0,0.0,0,0.9487720168692634,0.7715207144629125,False,False,False,False,0.22961968765225738,0.22776705161470273,False,False,False,False,372984.0,189906.8559747344,False,False,False,False,28272.93342805761,False,False,False,False
2024-07-30 17:00:00+00:00,16.715,16.785,16.67,16.715,27439.0,,,,,,,,,,,16.332203766327574,16.20312125155602,14.736231342582695,,,16.332203766327574,,15.757185453488765,"rgba(239, 83, 80, 1.0)",0.8177766055449323,15.85356573060932,1.053385806771344,48.39994322223269,6.277753984268934,False,True,False,True,False,7.14049234478739,0.0,0.0,0.0,0.0,0,0.9482650632594268,0.7811599649254669,False,False,False,False,0.2304341402208272,0.22910059591776497,False,False,False,False,345545.0,192319.8504557463,False,False,False,False,28260.00422762261,False,False,False,False
