date,Close,High,Low,Open,Volume,aVWAP_peak_169,aVWAP_peak_163,aVWAP_peak_146,aVWAP_valley_185,aVWAP_valley_181,aVWAP_valley_171,aVWAP_valley_155,aVWAP_valley_136,aVWAP_valley_119,aVWAP_valley_107,aVWAP_valley_92,aVWAP_valley_73,aVWAP_OB_bull_136,aVWAP_OB_bear_163,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-04-07 00:00:00+00:00,3.63,3.74,3.46,3.72,139702,,,,,,,,,,,,,,,,,#000000,,2.854680006563393,,55.786622573838265,0.5690984181757983,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.011677078728533,0.9791480736990484,False,False,False,False,0.34282818857916875,0.33816226102077324,False,False,False,False,5299408,4527353.123188623,False,False,False,False,250940.9904897054,False,False,False,False
2023-04-14 00:00:00+00:00,2.34,4.0,2.295,3.52,559113,,,,,,,,,,,,,,,,,#000000,,2.8252165993247496,,51.676346679389,0.5690984181757983,True,False,False,False,False,0.0,-1.0,4.0,2.295,145.0,0,0.9338777522918644,0.958907077695509,False,False,False,False,0.04961810829891789,0.19389018465984556,False,False,False,False,4740295,4543126.595545022,False,False,False,False,273768.5467497272,False,False,False,False
2023-04-21 00:00:00+00:00,2.22,2.43,2.12,2.34,413638,,,,,,,,,,,,,,,,,#000000,,2.724347009850505,,48.39166032926095,4.046712548668765,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9436589692636836,1.0723297016209465,False,False,False,False,-0.34282825441539394,-0.07446903487777419,False,False,False,False,4326657,4527091.810689835,False,False,False,False,284129.24699048814,False,False,False,False
2023-04-28 00:00:00+00:00,1.87,2.44,1.87,2.22,467021,,,,,,,,,,,,,,,,,#000000,,2.633889797642655,,45.076913747573954,1.0113668937111413,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9464224376110756,1.0313624755447364,False,False,False,False,-0.34282825441539394,-0.20864864464658406,False,False,False,False,3859636,4477650.6395276245,False,False,False,False,297676.784250452,False,False,False,False
2023-05-05 00:00:00+00:00,1.74,2.1,1.72,1.89,354168,,,,,,,,,,,,,,,,,#000000,,2.566132596838669,,42.36778060402803,-1.428420026928329,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9604917260557065,1.0539439894239389,False,False,False,False,-0.34282825441539394,-0.275738449530989,False,False,False,False,3505468,4405637.110673727,True,False,False,False,301861.31875041855,False,False,False,False
2023-05-12 00:00:00+00:00,1.92,1.96,1.67,1.8,371241,,,,,,,,,,,,,,,,,#000000,,2.509805823485939,,41.27869954150047,-2.3486581320774604,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9770005352602703,1.1204335608189482,False,False,False,False,-0.34282825441539394,-0.30928335197319146,False,False,False,False,3876709,4366457.25062382,False,False,False,False,307000.5543985357,False,False,False,False
2023-05-19 00:00:00+00:00,2.41,2.54,1.885,1.9,561640,,,,,,,,,,,,,,,,,#000000,,2.4096971887899397,,42.5765319387865,-2.3486581320774604,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9135152466292041,1.0919691523650417,False,False,False,False,-0.1851109768005996,-0.24719716438689554,False,True,False,False,4438349,4371782.565392426,False,False,False,False,325862.7355541997,False,False,False,False
2023-05-26 00:00:00+00:00,1.74,2.5,1.64,2.43,2450005,,,,,,,,,,,,1.96,,,,1.96,#000000,,2.1123469128328183,,41.57059848382708,-2.3486581320774604,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9071966945883568,1.045998160073597,False,False,False,False,-0.24023138561079507,-0.2437142749988453,True,False,False,False,1988344,4195231.560548543,True,False,False,False,483206.6069946294,True,False,False,False
2023-06-02 00:00:00+00:00,2.11,2.29,1.75,1.75,430001,,,,,,,,,,,,1.9734375032552014,,,,1.9734375032552014,"rgba(239, 83, 80, 0.5)",0.8811844608559855,2.1116599538241134,-0.0018837756427309924,42.251035976949495,-2.3486581320774604,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9280863439334986,1.0499235298312901,False,False,False,False,-0.25989966649834956,-0.2518069707485974,False,False,False,False,2418345,4063610.3338412433,False,False,False,False,479265.4509209531,False,False,False,False
2023-06-09 00:00:00+00:00,2.29,2.42,2.08,2.15,463660,,,,,,,,,,,,2.0136368235742843,,,,2.0136368235742843,#000000,0.859970667842543,2.1308142183228127,0.18510605957822457,43.38071277100083,-2.3486581320774604,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9598008089061718,1.0705536823279433,False,False,False,False,-0.17080145524847,-0.21130421299853372,False,False,False,False,2882005,3976084.012815966,False,False,False,False,478109.4915934751,False,False,False,False
2023-06-16 00:00:00+00:00,2.3,2.75,2.19,2.3,366588,,,,,,,,,,,,2.0531284443958104,,,,2.0531284443958104,#000000,0.8360970459643247,2.171130568270171,0.154132145726212,44.22430957590832,-2.3486581320774604,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9983524585437381,1.002471312184393,False,False,False,False,-0.005572314666724721,-0.10843826383262922,False,False,False,False,3248593,3922195.789644413,False,False,False,False,469848.6403643288,False,False,False,False
2023-06-23 00:00:00+00:00,2.48,2.7,2.26,2.27,240886,,,,,,,,,,,,2.079153181950863,,,,2.079153181950863,#000000,0.8140735739377514,2.1926553183675717,0.3529713908320531,45.50162386828204,-2.3486581320774604,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,1.0198358582727927,0.9818171299166067,False,False,False,False,0.34282814303833,0.11719493960285038,False,False,False,False,3489479,3890142.6941151973,False,False,False,False,452888.44478178595,False,False,False,False
2023-06-30 00:00:00+00:00,2.41,2.64,2.29,2.44,293565,,,,,,,,,,,,2.1045705186422454,,,,2.1045705186422454,#000000,0.8033617429838751,2.2079514642260003,0.25150380577439985,46.16348624904738,-2.3486581320774604,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.021560123721941,0.9800983473335931,False,False,False,False,0.3262116558771194,0.2217032977399849,False,False,False,False,3195914,3838718.3464029604,False,False,False,False,441086.7081312833,False,False,False,False
2023-07-07 00:00:00+00:00,2.56,2.7,2.35,2.46,199953,,,,,,,,,,,,2.1240093418511234,,,,2.1240093418511234,#000000,0.7877799802592707,2.223843465807874,0.4267137305031433,47.22810202225729,-2.3486581320774604,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0238893511157974,0.967872941602893,False,False,False,False,0.34282815009743833,0.28226572391871163,False,False,False,False,3395867,3805914.542965704,False,False,False,False,423224.95197341044,False,False,False,False
2023-07-14 00:00:00+00:00,2.45,2.71,2.3,2.55,213310,,,,,,,,,,,,2.140617105999869,,,,2.140617105999869,#000000,0.7787066431179559,2.2349186129472924,0.2762033545668981,47.55738718446709,-2.3486581320774604,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0155507310735021,0.9810858374039901,False,False,False,False,0.3221042566142726,0.30218499026649215,False,False,False,False,3182557,3759739.91015343,False,False,False,False,407675.69627167634,False,False,False,False
2023-07-21 00:00:00+00:00,2.63,2.75,2.44,2.44,135964,,,,,,,,,,,,2.1538350578745518,,,,2.1538350578745518,#000000,0.7705055787253239,2.2463672464496556,0.4978974379199204,48.535331798035564,-6.982349720166816,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.013146866937273,0.9843880955119884,False,False,False,False,0.34282812560540193,0.32250655793594707,False,False,False,False,3318521,3727057.0279198424,False,False,False,False,387548.90395525587,False,False,False,False
2023-07-28 00:00:00+00:00,2.56,2.69,2.4911,2.58,145765,,,,,,,,,,,,2.1664215343235287,,,,2.1664215343235287,#000000,0.7607878088469147,2.2564778682610864,0.3989576702062903,48.93450223192887,-6.382267897050895,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0192277291976937,0.9916799094774151,False,False,False,False,0.33710684089687415,0.3298066994164106,False,False,False,False,3172756,3685997.692518373,False,False,False,False,369638.98514375545,False,False,False,False
2023-08-04 00:00:00+00:00,2.83,2.96,2.51,2.53,148932,,,,,,,,,,,,2.1839892736989337,,,,2.1839892736989337,#000000,0.7463833036959198,2.273450612984314,0.7456616248779689,50.339514987799234,-4.817194460628308,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0165028756260779,0.9735953989982754,False,False,False,False,0.34282815082693435,0.3363174251216725,False,False,False,False,3321688,3659011.789368864,False,False,False,False,353290.31957755133,False,False,False,False
2023-08-11 00:00:00+00:00,2.98,3.25,2.81,2.86,221066,,,,,,,,,,,,2.21851852140283,,,,2.21851852140283,#000000,0.7342731160876097,2.5057642957701107,0.6458573708332608,51.93015488700914,-3.110422637226975,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.035162031547702,0.9542075868215978,False,False,False,False,0.3428281594593046,0.33957279229048853,False,False,False,False,3542754,3650400.101267467,False,False,False,False,343495.9255347698,False,False,False,False
2023-08-18 00:00:00+00:00,2.99,3.24,2.91,2.99,341087,,,,,,,,,,,,2.2685063932449228,,,,2.2685063932449228,#000000,0.721541767690909,2.5523360805871658,0.6065676846587196,53.10626500598532,-1.8309585121070455,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0278025365726016,0.9705620200995986,False,False,False,False,0.3428281329961377,0.3412004626433131,False,False,False,False,3883841,3667692.0196920987,False,False,False,False,343317.4866062683,False,False,False,False
2023-08-25 00:00:00+00:00,3.05,3.18,2.9,3.04,127025,,,,,,,,,,,,2.2855409518698004,,,,2.2855409518698004,#000000,0.7081424756119102,2.566211589175447,0.6831794836293476,54.19716710357223,-0.64344059455793,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0122457976504398,0.9844886563094432,False,False,False,False,0.30089456183553864,0.32104751223942585,False,True,False,False,4010866,3693112.314529721,False,False,False,False,327295.8209317299,False,False,False,False
2023-09-01 00:00:00+00:00,3.02,3.17,2.96,2.99,130796,,,,,,,,,,,,2.3024634267186332,,,,2.3024634267186332,#000000,0.6936338572531816,2.579876735487142,0.6345181393765353,54.804202084251465,0.08000314305726874,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0094385305439055,0.9942548074950139,False,False,False,False,0.330734074762924,0.3258907935011749,False,False,False,False,3880070,3706961.031971964,False,False,False,False,312740.27864049067,False,False,False,False
2023-09-08 00:00:00+00:00,3.04,3.25,2.95,2.97,139193,,,,,,,,,,,,2.3203588134421196,,,,2.3203588134421196,#000000,0.6749844709591732,2.785953726884653,0.37637350790358126,55.331457861635656,0.7413656831010087,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9983455897558918,1.007874992761955,False,False,False,False,0.34282812993514866,0.3343594617181618,False,False,False,False,4019263,3730094.5110851517,False,False,False,False,299884.92466712097,False,False,False,False
2023-09-15 00:00:00+00:00,3.0,3.18,2.98,3.0,148158,,,,,,,,,,,,2.337885741324096,,,,2.337885741324096,#000000,0.6566966746699129,2.7918091232542346,0.31702745693118073,55.451887769511245,1.0296052608404764,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0111026654937698,1.019643177412054,False,False,False,False,0.31812993271617723,0.32624469721716953,False,False,False,False,3871105,3740539.7324862517,False,False,False,False,288645.8932102972,False,False,False,False
2023-09-22 00:00:00+00:00,2.99,3.1,2.95,3.0,191020,,,,,,,,,,,,2.3580868567545963,,,,2.3580868567545963,#000000,0.6398881659046867,2.7950425234256744,0.3046742961696925,55.47066033003839,1.244928639651306,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0017530173811673,1.0227892259551752,False,False,False,False,0.23718624125968177,0.28171546923842566,False,False,False,False,3680085,3736061.6041539367,False,False,False,False,281414.34556509,False,False,False,False
2023-09-29 00:00:00+00:00,2.85,3.11,2.81,2.95,292892,,,,,,,,,,,,2.382871211862633,,,,2.382871211862633,#000000,0.6338577155826081,2.788387796575014,0.0972019459735618,54.53941606921538,1.244928639651306,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9589977627040085,1.0561552380358146,False,False,False,False,0.14973698437350821,0.21572622680596693,False,False,False,False,3387193,3710219.4853277192,False,False,False,False,282264.54218989814,False,False,False,False
2023-10-06 00:00:00+00:00,2.88,3.0099,2.72,2.82,343502,,,,,,,,,,,2.8699666666666666,2.406694292600549,,,,2.638330479633608,#000000,0.6339374454034747,2.8963533332056803,-0.02579644620183657,54.05841439848267,1.244928639651306,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9332074665146766,1.0641297378170418,False,False,False,False,-0.09530953170383973,0.0602083475510636,False,False,False,False,3730695,3711736.190118259,False,False,False,False,286800.65017583163,False,False,False,False
2023-10-13 00:00:00+00:00,2.98,3.15,2.76,2.76,253254,,,,,,,,,,,2.9095900333357907,2.426067439044289,,,,2.6678287361900397,#000000,0.6314619673552913,2.908821743621946,0.11271978370473376,54.333906812594975,1.244928639651306,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.045895620246525,1.0847303758397386,False,False,False,False,-0.07730112592189778,-0.00854638918541709,False,False,False,False,3983949,3731900.101961351,False,False,False,False,284315.71312577004,False,False,False,False
2023-10-20 00:00:00+00:00,3.0,3.22,2.93,2.94,254153,,,,,,,,,,,2.9515282597003125,2.4471242800951205,,,,2.6993262698977167,#000000,0.6311370262834726,2.928566880661831,0.11318163308974538,54.656012766779554,1.244928639651306,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0808587196021753,0.9191412803978251,False,False,False,False,0.26589597633139095,0.12867479357298692,False,False,False,False,4238102,3769396.538853103,False,False,False,False,282081.4380794167,False,False,False,False
2023-10-27 00:00:00+00:00,3.05,3.38,2.9138,2.92,324431,,,,,,,,,,,2.9965412157616798,2.474691961360826,,,,2.735616588561253,#000000,0.6301146184881217,3.0294983905123725,0.03253631781598452,55.21004571401605,1.813568787986334,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.1055975485188967,0.9029622063329927,False,False,False,False,0.3428279917243894,0.23575139264868816,False,False,False,False,4562533,3828147.3878269475,False,False,False,False,285218.44266612653,False,False,False,False
2023-11-03 00:00:00+00:00,3.03,3.35,2.88,2.99,340788,,,,,,,,,,,3.016799183534195,2.5001377627940347,,,,2.7584684731641147,#000000,0.6289717047732785,3.036426631278397,-0.010217679475285688,55.43126580101475,2.1957426424806172,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.1163967611336032,0.8724696356275304,False,False,False,False,0.2611030663157854,0.24842722948223678,False,False,False,False,4221745,3857302.7665064326,False,False,False,False,289334.7061723394,False,False,False,False
2023-11-10 00:00:00+00:00,3.06,3.2,2.79,3.02,228766,,,,,,,,,,,3.016781809783287,2.514163592755164,,,,2.7654727012692257,#000000,0.6258507723005444,3.0311864787451146,0.046038964127136525,55.803694597618694,2.7215895168611723,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.1110000000000002,0.875,False,False,False,False,-0.02557936868443429,0.11142393039890125,False,False,False,False,4450511,3901244.1171355858,False,False,False,False,284848.1353447587,False,False,False,False
2023-11-17 00:00:00+00:00,3.35,3.35,2.89,3.01,286392,,,,,,,,,,,3.0421438631487634,2.5366018902781167,,,,2.78937287671344,"rgba(38, 166, 154, 0.5)",0.6192533429079744,3.05294236000636,0.47970292513670765,57.9249640714236,4.892470674001935,True,False,True,False,True,0.5932717339708233,0.0,0.0,0.0,0.0,1,1.1014788373278939,0.9163691993880673,False,False,False,False,0.2736643094805419,0.19254411993972156,False,False,False,False,4736903,3963144.7751255427,False,False,False,False,284962.4956895914,False,False,False,False
2023-11-24 00:00:00+00:00,3.49,3.6,3.245,3.29,242137,,,,,,,,,,,3.085051133994861,2.561169040192939,,,,2.8231100870939,"rgba(38, 166, 154, 1.0)",0.614356031412838,3.0927492724459777,0.6466132132543124,60.196994181161315,7.125615791502092,True,False,True,False,True,1.9449456097497873,0.0,0.0,0.0,0.0,1,1.171505376344086,0.8806451612903227,False,False,False,False,0.3428281215739538,0.2676861207568377,False,False,False,False,4979040,4038396.2732643913,False,True,False,False,281790.2367496217,False,True,False,False
2023-12-01 00:00:00+00:00,3.46,3.62,3.13,3.41,311886,,,,,,,,,,,3.123447999523461,2.589518127256096,,,,2.8564830633897786,"rgba(38, 166, 154, 0.5)",0.5964965281609833,3.127417826538309,0.5575592778168416,61.513638608722964,8.38847519208801,True,False,True,False,True,1.6405171283108189,0.0,0.0,0.0,0.0,1,1.1493506493506493,0.8560606060606062,False,False,False,False,0.28093665109689925,0.27431138592686843,False,False,False,False,4667154,4084970.919689251,False,False,False,False,284019.55254594603,False,False,False,False
2023-12-08 00:00:00+00:00,3.09,3.69,3.06,3.37,250533,,,,,,,,,,,3.1372786157338806,2.6076973835998327,,,,2.8724879996668564,#000000,0.579997670079196,3.1854675008860074,-0.16459980067328872,59.17768817514677,8.38847519208801,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1028331584470092,0.8667366211962225,False,False,False,False,0.28093665109689925,0.27762401851188384,False,False,False,False,4416621,4109537.592304862,False,False,False,False,281539.06717217225,False,False,False,False
2023-12-15 00:00:00+00:00,2.93,3.17,2.88,3.04,237243,,,,,,,,,,,3.126166000680098,2.6170780756203937,,,,2.871622038150246,#000000,0.5631508206926856,3.1401008534143964,-0.37308096817823755,56.35441445588407,9.795312577058027,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.07451403887689,0.9546436285097192,False,False,False,False,-0.23543202674309807,0.021095995884392885,False,False,False,False,4179378,4114710.955837835,False,False,False,False,278257.8770112706,False,False,False,False
2023-12-22 00:00:00+00:00,2.79,3.3,2.76,2.92,330956,,,,,,,,,,,3.109038358879931,2.62800464489607,,,,2.868521501888001,#000000,0.5509459514702325,3.1056992483064105,-0.5730131013104789,53.40361488256163,7.101906879807721,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0534188034188032,0.9358974358974359,False,False,False,False,-0.2833090688827188,-0.13110653649916296,False,False,False,False,3848422,4094985.8479979956,False,False,False,False,282161.4416771024,False,False,False,False
2023-12-29 00:00:00+00:00,2.69,3.07,2.69,2.79,407606,,,,,,,,,,,3.077773014535011,2.635334357211713,,,,2.856553685873362,#000000,0.5391562310142022,3.05945151644341,-0.6852401867793273,50.6606348682668,4.648214958955407,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0425985090521832,0.9542066027689031,False,False,False,False,-0.34282825441539394,-0.23696739545727846,False,False,False,False,3440816,4046528.8222203664,False,False,False,False,291453.63118250226,False,False,False,False
2024-01-05 00:00:00+00:00,2.74,2.9,2.69,2.75,179814,,,,,,,,,,,3.0642082729941076,2.6377158349691023,,,,2.850962053981605,#000000,0.5266899185196813,3.041966481635133,-0.5733287671118562,49.10640105833307,3.3381585681273407,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0367567567567568,0.9783783783783785,False,False,False,False,-0.34282825441539394,-0.2898978249363362,False,False,False,False,3620630,4014980.7613151544,False,False,False,False,283184.0288726873,False,False,False,False
2024-01-12 00:00:00+00:00,2.72,2.919,2.51,2.7,263487,,,,,,,,,,,3.042666170898759,2.639610214589231,,,,2.841138192743995,#000000,0.5140678610512077,3.0154104060075584,-0.5746525476295659,47.85804449355835,2.278898628400981,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0227051573143042,0.9774029624824305,False,False,False,False,-0.34282825441539394,-0.3163630396758651,False,False,False,False,3357143,3966252.038254773,False,False,False,False,281724.9896969327,False,False,False,False
2024-01-19 00:00:00+00:00,2.66,2.78,2.46,2.68,196121,,,,,,,,,,2.6333333333333337,3.0246303315450738,2.6394996193671054,,,,2.7658210947485045,#000000,0.5011717081810176,2.8968936350041377,-0.47267958493493845,46.5415362165332,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0021600604816934,0.9967599092774596,False,False,False,False,-0.34282825441539394,-0.3295956470456295,False,False,False,False,3161022,3906605.3687544195,False,False,False,False,275383.95342308586,False,False,False,False
2024-01-26 00:00:00+00:00,2.88,2.96,2.54,2.61,154739,,,,,,,,,,2.7038977749909745,3.0168595633744757,2.641608848737493,,,,2.787455395700981,#000000,0.48221429948792327,2.90822430920881,-0.05853063511136458,47.473762948706764,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.005158173436989,0.9715192877712261,False,False,False,False,-0.22689942228280366,-0.2782475346642166,False,False,False,False,3315761,3862839.119217055,False,False,False,False,266447.290206561,False,False,False,False
2024-02-02 00:00:00+00:00,2.85,2.915,2.69,2.87,109364,,,,,,,,,,2.731091338130997,3.012254933337179,2.6433049638828168,,,,2.795550411783664,#000000,0.4671376130751488,2.911564434278772,-0.13179078831502242,47.903514862516175,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0194487363723783,1.0048621840930947,False,False,False,False,-0.17214409625933164,-0.2251958154617741,False,False,False,False,3206397,3814213.7770528286,False,False,False,False,254811.49093200092,False,False,False,False
2024-02-09 00:00:00+00:00,2.88,2.94,2.685,2.79,192979,,,,,,,,,,2.761789589147631,3.005285612348384,2.646497323401694,,,,2.8045241749659033,#000000,0.4542144986796531,2.9143516804034912,-0.07562876240927481,48.4651294019195,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9862184540413005,1.0341782339775747,False,False,False,False,-0.16315431247511916,-0.19417506396844664,False,False,False,False,3399376,3783485.0528266933,False,False,False,False,250231.30641851935,False,False,False,False
2024-02-16 00:00:00+00:00,2.79,3.1,2.71,2.92,198623,,,,,,,,,,2.7862441136257097,2.99989416349082,2.6502075152347624,,,,2.812115264117098,#000000,0.4435019119980698,2.9172286351638137,-0.28687279969238866,48.10879575618865,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.978094434891184,1.0153338955761713,False,False,False,False,0.12949945937388566,-0.03233780229728049,False,False,False,False,3200753,3740319.7155802716,False,False,False,False,246408.46890603643,False,False,False,False
2024-02-23 00:00:00+00:00,2.7,3.15,2.61,2.73,371291,,,,,,,,,,2.796491094746728,2.987701339225925,2.655392807161569,,,,2.813195080378074,#000000,0.43505977636298054,2.8693066328782195,-0.38915717351208967,47.12723777394437,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9691164098358911,1.003194854154908,False,False,False,False,0.08876891468330922,0.028215556193014364,False,False,False,False,2829462,3672848.7736854367,False,False,False,False,255659.02676484856,False,False,False,False
2024-03-01 00:00:00+00:00,2.73,2.96,2.63,2.63,323626,,,,,,,,,,2.791645781921539,2.97574360823422,2.6584508087172134,,,,2.808613399624324,#000000,0.42897921997594335,2.8567095441115034,-0.29537455012065406,46.72462505585226,1.1100881554713737,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9653000494211417,1.022081786732001,False,False,False,False,0.07540561030764122,0.051810583250327794,False,False,False,False,3153088,3634347.975634664,False,False,False,False,260693.61737485978,False,False,False,False
2024-03-08 00:00:00+00:00,2.33,2.715,2.29,2.69,261805,,,,,,,,,,2.741465416824252,2.952827566011423,2.6540655853376838,,,,2.7827861893911194,"rgba(239, 83, 80, 1.0)",0.4264049591517279,2.8055270320097807,-1.1152005196088106,43.66194876874273,-1.9149130858993715,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.930052538315665,1.0538854519642282,False,False,False,False,-0.34282825441539394,-0.14550883558253308,False,False,False,False,2891283,3579306.1255876515,False,False,False,False,260775.94201375905,False,False,False,False
2024-03-15 00:00:00+00:00,2.18,2.46,2.18,2.28,264581,,,,,,,,,,2.6817205312999497,2.924417471827013,2.6463215077408213,,,,2.750819836955928,"rgba(255, 0, 0, 1.0)",0.4260435201726209,2.749420473116289,-1.3365312371974947,40.665270484865694,-4.802856163205945,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.916239298671134,1.0724555759961356,False,False,False,False,-0.34282825441539394,-0.2441685449989635,False,False,False,False,2626702,3508742.8570256033,False,False,False,False,261057.798160888,False,False,False,False
2024-03-22 00:00:00+00:00,1.99,2.42,1.9567,2.14,367792,,,,,,,,,,2.597418370142527,2.8803549448174692,2.631910678142172,,,,2.7032279977007234,"rgba(255, 0, 0, 1.0)",0.4281357871659989,2.6727686098867474,-1.5947478121515242,37.61070402591117,-7.677936147529763,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8996057112133341,1.0662126371547482,False,False,False,False,-0.34282825441539394,-0.2934983997071787,False,False,False,False,2258910,3416162.645394077,False,False,False,False,268964.03533415555,False,False,False,False
2024-03-29 00:00:00+00:00,2.14,2.27,1.99,1.99,297992,,,,,,,,,,2.546926212016714,2.8485261074915087,2.621045165020967,,,,2.6721658281763965,"rgba(255, 0, 0, 1.0)",0.4329138648904786,2.6268467439714662,-1.124581085188001,36.937888385981665,-8.250152847301479,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9166949338547797,1.0823074006824032,False,False,False,False,-0.34282825441539394,-0.31816332706128636,False,False,False,False,2556902,3352513.7086982196,False,False,False,False,271114.2549390329,False,False,False,False
2024-04-05 00:00:00+00:00,2.15,2.38,2.02,2.19,367325,,,,,,,,,,2.503929907753366,2.815332823723424,2.6095942781091703,,,,2.6429523365286536,"rgba(239, 83, 80, 1.0)",0.437544252588204,2.586815372515785,-0.9983341569038848,36.5564291044822,-8.608916866515585,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9291623321939863,1.060920394313172,False,False,False,False,-0.2772814131356189,-0.2977223700984526,False,False,False,False,2924227,3320788.767313166,False,False,False,False,278240.97679540084,False,False,False,False
2024-04-12 00:00:00+00:00,1.92,2.24,1.78,2.11,254273,,,,,,,,,1.9800000000000002,2.4642867613883723,2.7874418478693586,2.598395594212326,,,,2.457531050867514,"rgba(255, 0, 0, 1.0)",0.4432918628575002,2.3534999741991243,-0.9779109668396427,35.09741067447434,-10.046310635148316,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9021006543021596,1.0880602154769516,True,False,False,False,-0.34282825441539394,-0.3202753122569233,False,False,False,False,2669954,3272578.784549228,False,False,False,False,276465.5711068526,False,False,False,False
2024-04-19 00:00:00+00:00,2.03,2.14,1.85,1.88,186154,,,,,,,,,1.9912711224940038,2.440267630426518,2.7688118000726263,2.5907891400111813,,,,2.447784923251082,"rgba(239, 83, 80, 1.0)",0.4417410272265099,2.3388728856624446,-0.6992171127995888,35.15990589899464,-10.046310635148316,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8922615240812714,1.1047867368524624,False,False,False,False,-0.34282825441539394,-0.33155178333615865,False,False,False,False,2856108,3241729.0968048405,False,False,False,False,269775.8250989376,False,False,False,False
