date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_840,aVWAP_valley_852,aVWAP_valley_804,aVWAP_valley_774,aVWAP_valley_744,aVWAP_valley_689,aVWAP_valley_664,aVWAP_valley_624,aVWAP_valley_594,aVWAP_valley_576,aVWAP_valley_552,aVWAP_valley_534,aVWAP_valley_488,aVWAP_valley_487,aVWAP_valley_437,aVWAP_valley_406,aVWAP_valley_359,aVWAP_valley_334,aVWAP_valley_319,aVWAP_valley_283,aVWAP_OB_bull_804,aVWAP_OB_bull_624,aVWAP_OB_bull_437,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 18:00:00+00:00,222.975,223.11,222.02,222.02,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,224.1723275042224,,48.10065256435653,-6.067756457283821,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18148.0,-4098.850579371757,False,False,False,False,2407.4021333646324,False,False,False,False
2025-02-12 19:00:00+00:00,222.02,223.4,221.38,222.85,2719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,224.06898224689598,,49.10175029169517,-5.749289767236718,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15429.0,-4274.511810699326,False,False,False,False,2412.2331080411495,False,False,False,False
2025-02-12 20:00:00+00:00,222.94,223.75,222.57,223.26,3921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,224.04682798517132,,50.61251538131435,-4.035686332421321,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11508.0,-4386.658914409414,False,False,False,False,2435.6248428002013,False,False,False,False
2025-02-13 15:00:00+00:00,222.44,222.595,221.07,222.595,1352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,224.00047393310064,,50.07731602697177,-4.035686332421321,True,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12860.0,-4518.028543643377,False,False,False,False,2418.824457640508,False,False,False,False
2025-02-13 16:00:00+00:00,222.595,223.06,222.26,223.06,1163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,223.98533047553616,,50.80077547543377,-3.3142846361334932,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11697.0,-4629.330426687666,False,False,False,False,2399.354311010423,False,False,False,False
2025-02-13 17:00:00+00:00,223.06,223.26,222.58,222.99,1016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,223.97662693647473,,51.09762956380274,-2.7091267181370142,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-12713.0,-4754.658637126617,False,False,False,False,2377.9069573513466,False,False,False,False
2025-02-13 18:00:00+00:00,222.99,225.4,222.72,225.4,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,224.0042239340483,,55.99763727743711,2.0504649263731096,True,False,True,False,True,0.20553129072225929,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-11733.0,-4862.849976085894,False,False,False,False,2356.23398126838,False,False,False,False
2025-02-13 19:00:00+00:00,225.4,225.64,224.96,225.14,1306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,224.05894255123988,,58.51361762736065,4.382867851107342,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13039.0,-4989.611991960531,False,False,False,False,2339.951283884374,False,False,False,False
2025-02-13 20:00:00+00:00,225.045,226.105,224.9,225.605,5788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,224.2787141095768,,60.9738448632436,6.644812802330968,True,False,True,False,True,0.6893745837803458,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7251.0,-5024.672271154941,False,False,False,False,2393.4094035140733,False,False,False,False
2025-02-14 15:00:00+00:00,231.965,232.11,229.63,229.82,2759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,224.5954269424941,,67.12171111517816,12.22415304932661,True,False,True,False,True,9.427153039114906,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4492.0,-5016.413786330832,False,False,False,False,2399.077474777421,False,False,False,False
2025-02-14 16:00:00+00:00,229.82,230.34,229.19,229.49,5005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,225.00652608863072,,70.32697094043488,14.940932571530809,True,False,True,False,True,8.64144369475266,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9497.0,-5085.8802392559355,False,False,False,False,2439.4793743932746,False,False,False,False
2025-02-14 17:00:00+00:00,229.5,230.77,227.85,230.61,7404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,225.48507772077187,,73.34886293342228,17.563449506022025,True,False,True,False,True,10.713389117453751,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2093.0,-5039.478995236464,False,False,False,False,2516.448686418185,False,False,False,False
2025-02-14 18:00:00+00:00,231.225,232.33,231.035,231.905,936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,225.5616644839719,,76.25147038781469,20.151612714633643,True,False,True,False,True,12.997495285460168,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1157.0,-4979.2855224421,False,False,False,False,2491.9456060086004,False,False,False,False
2025-02-14 19:00:00+00:00,231.975,231.975,229.66,230.135,1473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,225.6554956792528,,73.65102035715174,20.151612714633643,True,False,True,False,False,8.84280205711978,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2630.0,-4942.862491086408,False,False,False,False,2476.147999713893,False,False,False,False
2025-02-14 20:00:00+00:00,230.03,230.98,229.515,230.755,3868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,225.87405885602243,,72.5624350732985,20.151612714633643,True,False,True,False,False,9.940720916962263,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238.0,-4847.035165643208,False,False,False,False,2497.727100493523,False,False,False,False
2025-02-17 15:00:00+00:00,230.755,230.755,230.755,230.755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,225.87405885602243,,71.83671155072969,20.151612714633643,True,False,True,False,False,9.940720916962263,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238.0,-4752.693535168119,False,False,False,False,2459.0026493230807,False,False,False,False
2025-02-17 16:00:00+00:00,230.755,230.755,230.755,230.755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,225.87405885602243,,71.35289586901715,20.151612714633643,True,False,True,False,False,9.940720916962263,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238.0,-4659.814565630628,False,False,False,False,2420.878577240552,False,False,False,False
2025-02-17 17:00:00+00:00,230.755,230.755,230.755,230.755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,225.87405885602243,,71.03035208120878,20.151612714633643,True,False,True,False,False,9.940720916962274,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238.0,-4568.375580116975,False,False,False,False,2383.3455760430243,False,False,False,False
2025-02-17 18:00:00+00:00,230.755,230.755,230.755,230.755,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.75)",,225.87405885602243,,70.81532288933653,20.151612714633643,True,False,True,False,False,9.940720916962263,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1238.0,-4478.354253293455,False,False,False,False,2346.3944818408067,False,False,False,False
