date,Close,High,Low,Open,Volume,aVWAP_peak_18,aVWAP_peak_7,aVWAP_valley_28,aVWAP_valley_16,aVWAP_OB_bull_28,aVWAP_OB_bear_18,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-03-21 00:00:00+00:00,24.4881567164,24.6852444968,24.2464285537,24.3403408811,56346,25.368838150912786,25.392439178902812,,25.407198807879325,,25.368838150912786,25.389492045898308,#000000,,25.389492045898308,,47.69773391549242,-21.10088387958094,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.25806756889824944,-0.25806756889824944,False,False,False,False,-512577,-312502.27253401635,False,False,False,False,519763.1821196198,False,False,False,False
2025-03-28 00:00:00+00:00,24.0922173874,24.8429147211,24.0673595486,24.7640796089,51102,25.26923389294258,25.348080162746996,,25.317933096269808,,25.26923389294258,25.31174905065313,#000000,,25.31174905065313,,45.227400611945264,-21.10088387958094,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.92550585140683,0.9850342459780839,False,False,False,False,-0.2623404765370846,-0.260204022717667,False,False,False,False,-563679,-331107.9560500151,False,False,False,False,485047.53899964795,False,False,False,False
2025-04-04 00:00:00+00:00,22.1930785013,24.629146706,22.1930785013,23.8436389992,42631,25.10092156452564,25.26891897015813,,25.16783942310409,,25.10092156452564,25.179226652595954,#000000,,25.179226652595954,,40.14606914662807,-21.10088387958094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.846677081299684,0.9954384133059058,False,False,False,False,-0.34282825441539394,-0.3015161385665305,False,False,False,False,-606310,-351493.2926389029,False,False,False,False,452275.94351819257,False,False,False,False
2025-04-11 00:00:00+00:00,22.8592685818,23.2470508674,21.4075707945,21.4075707945,80651,24.780807725793707,25.10284439379023,22.50463008123333,24.87662294853688,22.50463008123333,24.780807725793707,24.316226287338537,#000000,,24.316226287338537,,38.59993180379702,-21.10088387958094,False,False,False,True,False,,1.0,23.247051,21.40757,0.0,0,0.8205788035109847,1.067861343472866,False,False,False,False,-0.34282825441539394,-0.3221721964909622,False,False,False,False,-525659,-364394.4561471323,False,False,False,False,424748.1699242524,False,False,False,False
2025-04-18 00:00:00+00:00,22.9089842594,23.2122498931,22.6206333291,23.2122498931,31573,24.694848057144675,25.05254608279345,22.61978942128007,24.796055546904437,22.61978942128007,24.694848057144675,24.29080977703066,#000000,,24.29080977703066,,37.644194371901676,-21.10088387958094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8553313830067412,1.0833884006150096,False,False,False,False,-0.22876622778178057,-0.2754692121363714,False,False,False,False,-494086,-374001.23717327067,False,False,False,False,395624.08326319663,False,False,False,False
2025-04-25 00:00:00+00:00,23.5851174754,23.5851174754,22.2030216369,22.6703490067,34076,24.620499486231925,25.005884569864126,22.737327034685965,24.7251369206196,22.737327034685965,24.620499486231925,24.272212002850402,#000000,,24.272212002850402,,38.88663570996428,-21.10088387958094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8564821040817624,1.0622336277726916,False,False,False,False,-0.23297562220115317,-0.25422241716876226,False,False,False,False,-460010,-380372.2566419173,False,False,False,False,368842.7437622191,False,False,False,False
2025-05-02 00:00:00+00:00,24.1717624717,24.271193827,23.3301754805,23.6248900175,222393,24.456183390183146,24.85836876290703,23.45334730276526,24.551499561925485,23.45334730276526,24.456183390183146,24.32984975444523,#000000,,24.32984975444523,,41.23604219300482,-21.10088387958094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9152822419073285,1.041053318165452,False,False,False,False,-0.06714634533797244,-0.16068438125336734,False,False,False,False,-237617,-369797.79318696045,False,False,False,False,357994.6145946473,False,False,False,False
2025-05-09 00:00:00+00:00,24.1023593857,24.3010232335,23.95301349,24.1463080447,28806,24.44617411770606,24.84552937171356,23.5015713059378,24.539678383143887,23.5015713059378,24.44617411770606,24.333238294625325,#000000,,24.333238294625325,,42.76535765046082,-21.10088387958094,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9451931995121021,1.0517004134324188,False,False,False,False,-0.008804763811324072,-0.08474457253234571,False,False,False,False,-266423,-362140.40109903744,False,False,False,False,333610.27277282154,False,False,False,False
2025-05-16 00:00:00+00:00,24.9174976364,24.9174976364,24.5098290797,24.5396584862,49146,24.46233427925031,24.84369055233753,23.64241848690039,24.550452524148533,23.64241848690039,24.46233427925031,24.37472396065919,#000000,,24.37472396065919,,45.72177444732226,-18.386298144647434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9198731197522844,1.054904910634827,False,False,False,False,0.09619011118865453,0.005722769328154409,False,False,False,False,-217277,-351409.778795405,False,False,False,False,312538.84516001993,False,False,False,False
2025-05-23 00:00:00+00:00,24.359091145,24.9572701785,24.3109663691,24.9373839074,34183,24.464931589410366,24.837781251201356,23.70640295335062,24.550211867706007,23.70640295335062,24.464931589410366,24.38983191541709,#000000,,24.38983191541709,,46.584920635740104,-16.789116408718428,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9113519518173926,1.029473256586542,False,False,False,False,0.08188055086473081,0.04380166009644261,False,False,False,False,-251460,-344006.0914772269,False,False,False,False,291919.89366668515,False,False,False,False
2025-05-30 00:00:00+00:00,24.79818001,24.79818001,24.4998859441,24.4998859441,24867,24.470319387916394,24.835825163950492,23.75520047073848,24.553388920899543,23.75520047073848,24.470319387916394,24.40368348587623,#000000,,24.40368348587623,,48.1508118265094,-14.537894597561433,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.882556758673555,1.0460757239688938,False,False,False,False,0.08456087096149648,0.06418126552896955,False,False,False,False,-226593,-335308.8254418768,False,False,False,False,272138.1978395233,False,False,False,False
2025-06-06 00:00:00+00:00,25.1982917837,25.1982917837,24.5098290797,24.5098290797,159474,24.534498947292775,24.846830523890407,24.04616148008196,24.603497755927812,24.04616148008196,24.534498947292775,24.507747176798237,#000000,,24.507747176798237,,50.08450397487667,-11.986983944447552,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8862087950762956,1.0300644387049092,False,False,False,False,0.12154637267763303,0.0928638191033013,False,False,False,False,-67119,-315442.91244618216,False,False,False,False,263792.70170326234,False,False,False,False
2025-06-13 00:00:00+00:00,25.2257348378,25.5041426326,25.1959054312,25.22076327,27102,24.55107383559033,24.853235044704707,24.0955849779605,24.61766153248881,24.0955849779605,24.55107383559033,24.529388847686086,#000000,,24.529388847686086,,51.52180845779845,-9.967107133999491,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9309409836779432,1.0011154421461297,False,False,False,False,0.21261320939348624,0.15273851424839377,False,False,False,False,-40017,-295040.9930057243,False,False,False,False,246260.0571326503,False,False,False,False
2025-06-20 00:00:00+00:00,25.1959054312,25.6731759366,25.1064172114,25.1064172114,38206,24.573754933770427,24.86228541107637,24.15989553107079,24.637144837504227,24.15989553107079,24.573754933770427,24.558270178355453,#000000,,24.558270178355453,,52.4689882379655,-8.446180003676183,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9679991886793042,0.9846077963303654,False,False,False,False,0.22004888732253522,0.1863937007854645,False,False,False,False,-78223,-278980.4009312262,False,False,False,False,230848.64549319472,False,False,False,False
2025-06-27 00:00:00+00:00,25.99,25.99,25.136246618,25.2853936509,15146,24.586748800418185,24.86864690754298,24.191290010647126,24.64868111150089,24.191290010647126,24.586748800418185,24.573841707527297,#000000,,24.573841707527297,,54.769166595081664,-5.661967831725768,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.962068503914011,0.9528986525601455,False,False,False,False,0.25274625244374155,0.21956997661460304,False,False,False,False,-63077,-262987.55641780206,False,False,False,False,214870.6717529581,False,False,False,False
2025-07-04 00:00:00+00:00,26.46,26.46,26.0,26.07,84351,24.690120711633746,24.926635921851513,24.406277632321906,24.742738584342643,24.406277632321906,24.690120711633746,24.691443212537454,#000000,,24.691443212537454,,57.245701054595955,-2.7872939855648227,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.008704270546742,0.9247044654311499,False,False,False,False,0.3428282354372596,0.28119910602593134,False,False,False,False,21274,-241931.1448312982,False,False,False,False,205202.54791940565,False,False,False,False
2025-07-11 00:00:00+00:00,26.4477,26.62,26.28,26.4,25956,24.722063831310333,24.94529789652428,24.468230079572795,24.77201710629325,24.468230079572795,24.722063831310333,24.726902228425164,#000000,,24.726902228425164,,58.97717725454039,-0.6889168749009968,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.032700862276669,0.917006405993917,False,False,False,False,0.34282823644999405,0.3120136712379627,False,False,False,False,-4682,-224357.1341030539,False,False,False,False,191925.02585130153,False,False,False,False
2025-07-18 00:00:00+00:00,26.6651,26.71,26.32,26.42,67054,24.804644648634376,24.995010377256605,24.62056104671595,24.848116362249304,24.62056104671595,24.804644648634376,24.81708310871406,#000000,,24.81708310871406,,60.60899858143149,1.2856054537178068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0391005900427415,0.9202241502451686,False,False,False,False,0.34282823672884727,0.327420953983405,False,False,False,False,62372,-203117.93898430915,False,False,False,False,182675.3202326866,False,False,False,False
2025-07-25 00:00:00+00:00,27.1441,27.17,26.64,26.64,94078,24.93359214443973,25.07715144415587,24.83924335364223,24.96819320661625,24.83924335364223,24.93359214443973,24.95454503721352,#000000,,24.95454503721352,,62.59873000198172,3.5745819092749898,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0057473274021136,0.9203154836968184,False,False,False,False,0.3428282382356672,0.3351245961095361,False,False,False,False,156450,-176483.2768373233,False,False,False,False,176112.5557710061,False,False,False,False
2025-08-01 00:00:00+00:00,26.5934,27.23,26.53,27.07,232065,25.16925749467088,25.234946636842466,25.200630344826486,25.18932902834214,25.200630344826486,25.16925749467088,25.198540876170494,#000000,,25.198540876170494,,62.25488178515123,3.5820412869623226,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0081688153187798,0.9271821276823679,False,False,False,False,0.3387886767124361,0.3369566364109861,False,False,False,False,-75615,-169011.55262715122,False,False,False,False,180257.18126945008,False,False,False,False
2025-08-08 00:00:00+00:00,26.9255,27.04,26.71,26.87,62583,25.226442435380026,25.275239461715863,25.281319336013354,25.243452078333082,25.281319336013354,25.226442435380026,25.256613327860578,#000000,,25.256613327860578,,62.624487413678054,4.335917117515997,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0047151700471617,0.9256555136743884,False,False,False,False,0.3379820448680763,0.3374693406395312,False,False,False,False,-13032,-157457.5116918067,False,False,False,False,171540.57524949082,False,False,False,False
2025-08-15 00:00:00+00:00,27.1413,27.2489,26.79,26.87,46958,25.271006168451382,25.307223346835272,25.34279603021151,25.285774679191874,25.34279603021151,25.271006168451382,25.30170005617251,#000000,,25.30170005617251,,63.27780486442105,5.37722205447583,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9926727758427051,0.9152364562487626,False,False,False,False,0.3428282386303208,0.340148789634926,False,False,False,False,33926,-143280.95527019136,False,False,False,False,162312.23634212112,False,False,False,False
2025-08-22 00:00:00+00:00,27.3068,27.36,26.84,27.1252,30427,25.30043102847946,25.328592282742395,25.382796087602895,25.313779895385935,25.382796087602895,25.30043102847946,25.33139982355267,#000000,,25.33139982355267,,64.04322167835568,6.521279661938564,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0134224780309693,0.9078835112809306,False,False,False,False,0.34282823889673,0.341488514265828,False,False,False,False,64353,-127900.66228721423,False,False,False,False,152542.9595760381,False,False,False,False
2025-08-29 00:00:00+00:00,27.3586,27.51,27.1597,27.28,41431,25.342654648487738,25.359587810321184,25.439560900728406,25.35405076854285,25.439560900728406,25.342654648487738,25.373963532020046,#000000,,25.373963532020046,,64.68618940903347,7.536512296396388,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0409772359137828,0.8806043219546338,False,False,False,False,0.3428282396245441,0.342158376945186,False,False,False,False,105784,-110590.68730297613,False,False,False,False,144312.4440518871,False,False,False,False
