date,Close,High,Low,Open,Volume,aVWAP_peak_182,aVWAP_peak_164,aVWAP_peak_146,aVWAP_peak_133,aVWAP_peak_124,aVWAP_peak_119,aVWAP_peak_115,aVWAP_peak_102,aVWAP_peak_87,aVWAP_peak_78,aVWAP_peak_72,aVWAP_peak_65,aVWAP_peak_57,aVWAP_peak_48,aVWAP_peak_33,aVWAP_peak_21,aVWAP_peak_13,aVWAP_valley_187,aVWAP_valley_170,aVWAP_valley_149,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_116,aVWAP_valley_95,aVWAP_valley_85,aVWAP_valley_77,aVWAP_valley_62,aVWAP_valley_52,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_8,aVWAP_OB_bull_136,aVWAP_OB_bear_33,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-23 00:00:00+00:00,3.4,4.23,3.32,4.2,62502861,,,,,,,,,,,,,,4.272915343166849,4.859214963681717,5.315299771202461,5.54857807581653,,,,,,,,,,,,4.424219419512363,5.187998747076508,5.356247217789839,5.683662933442796,,4.859214963681717,5.081017058961133,#000000,,4.686087118359359,,38.09960927205347,-13.33085314738679,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8780602784499828,1.0879977372010432,False,False,False,False,-0.34282825441539394,-0.2926318440830874,False,False,False,False,-430040008,-317281802.8140514,False,False,False,False,33777215.852304496,False,False,False,False
2022-12-30 00:00:00+00:00,3.26,3.41,3.17,3.37,31191435,,,,,,,,,,,,,,4.104803300251717,4.779683359238757,5.256161119918797,5.498816211493828,,,,,,,,,,,3.28,4.335503386460654,5.12303873241518,5.302176607261942,5.636638871988172,,4.779683359238757,4.812980176558783,#000000,,4.1249975114877815,,36.27745680483292,-8.836699944717274,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.856257503488108,1.1593173042603588,False,False,False,False,-0.34282825441539394,-0.31773004924924064,False,False,False,False,-461231443,-327944739.12412167,False,False,False,False,33585676.52991157,False,False,False,False
2023-01-06 00:00:00+00:00,3.52,3.71,3.27,3.35,37449730,,,,,,,,,,,,,,4.002627864081449,4.706717858242867,5.196960256791529,5.447525422107308,,,,,,,,,,,3.40002914868942,4.264349575750344,5.059298925413649,5.247535248578553,5.5876036712678605,,4.706717858242867,4.768071996769219,#000000,,4.09343111169102,,35.938794978561965,-9.23943150894312,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8580898764116061,1.150571304840268,False,False,False,False,-0.3018724353862735,-0.3098012423177571,False,False,False,False,-423781713,-335043774.2260386,False,False,False,False,33871902.71288108,False,False,False,False
2023-01-13 00:00:00+00:00,3.81,3.87,3.455,3.56,28243257,,,,,,,,,,,,,,3.969746320113302,4.665693506584431,5.160135579767108,5.414570318322109,,,,,,,,,,,3.490876142761114,4.2309948099964165,5.0205335992079405,5.2132011585588955,5.555687647693819,,4.665693506584431,4.746826564778349,#000000,,4.089327694863816,,36.72985725815268,-9.23943150894312,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.854182655410591,1.1287997597517436,False,False,False,False,-0.26732549745910494,-0.288563369888431,False,False,False,False,-395538456,-339524861.76485056,False,False,False,False,33454965.993408408,False,False,False,False
2023-01-20 00:00:00+00:00,4.17,4.3485,3.9,3.96,36769276,,,,,,,,,,,,,,3.9915181913937916,4.638889131351868,5.128222312078416,5.383815780217922,,,,,,,,,,,3.6693181161885993,4.224329802863811,4.9887306069654676,5.182836650511506,5.524999740214151,,4.638889131351868,4.748073370198393,#000000,,4.1310138104495175,,38.50278374605862,-9.23943150894312,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8626849753366218,1.1154846020530598,False,False,False,False,-0.1776133341566373,-0.23308835202253414,False,False,False,False,-358769180,-340950366.8193061,False,False,False,False,33700470.43834112,False,False,False,False
2023-01-27 00:00:00+00:00,4.37,4.41,4.105,4.18,26504140,,,,,,,,,,,,,,4.017200640646202,4.626709158901102,5.109856491419048,5.3652089544299795,,,,,,,,,,,3.7728607242250614,4.227855486413595,4.971137633018936,5.165099638740413,5.506082883312864,,4.626709158901102,4.751334623456355,#000000,,4.16115650254649,,40.41214797174784,-9.23943150894312,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8814523777265953,1.1077089825226933,False,False,False,False,-0.15230121018593662,-0.19269478110423538,False,False,False,False,-332265040,-340307009.27713525,False,False,False,False,33167408.924389925,False,False,False,False
2023-02-03 00:00:00+00:00,4.46,4.78,4.18,4.29,44815750,,,,,,,,,,,,,4.4733333333333345,4.074299846737919,4.618042704353471,5.086985313110578,5.340161261401807,,,,,,,,,,,3.926013165170985,4.246952426018834,4.950668981818771,5.142495109727999,5.479906698681669,,4.618042704353471,4.733885884035536,#000000,,4.180149692815268,,42.068209305869416,-12.651918035197944,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8595120614035088,1.1247258771929824,False,False,False,False,-0.11044692202804104,-0.1515708515661382,False,False,False,False,-287449290,-336391622.6640141,False,False,False,False,34030249.004064746,False,False,False,False
2023-02-10 00:00:00+00:00,4.11,4.53,4.05,4.4,33135549,,,,,,,,,,,,,4.36989716622084,4.087489940760703,4.602481171412778,5.064807228623405,5.3175779646807335,,,,,,,,,,,3.968316332482165,4.24603036757019,4.929406034710073,5.120969164375065,5.456914051619935,,4.602481171412778,4.716388942245589,#000000,,4.167933451758475,,42.2987050678213,-12.373901652243362,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8102401324868893,1.169058791057135,False,False,False,False,-0.14155490039700228,-0.14656287598157025,False,False,False,False,-320584839,-335220749.80001307,False,False,False,False,33963974.92968958,False,False,False,False
2023-02-17 00:00:00+00:00,4.15,4.37,4.1,4.14,21348424,,,,,,,,,,,,,4.334804279665513,4.093657915361693,4.592512029279726,5.050733819803636,5.3032066207902036,,,,,,,,,,,3.9879280330435236,4.244697656895129,4.9159237662758555,5.107281093769948,5.442269971784752,,4.592512029279726,4.707301518666998,#000000,,4.165271971241465,,42.60625520670301,-11.973778206125552,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8217366302472686,1.1912018401380104,False,False,False,False,-0.11767326190654083,-0.13211806894405553,False,False,False,False,-299236415,-332555243.5185306,False,False,False,False,33029489.675638497,False,False,False,False
2023-02-24 00:00:00+00:00,3.8,4.11,3.74,4.08,19369913,,,,,,,,,,,,,4.261112699854128,4.0842243991551,4.576667814088244,5.03361759812138,5.286734044006489,,,,,,,,,,,3.980661926140272,4.233927873900816,4.898737480020921,5.090878312360086,5.425876710204577,,4.576667814088244,4.687243885785201,#000000,,4.139981724762579,,41.88580655704712,-11.973778206125552,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8168366613992245,1.1508403964947564,False,False,False,False,-0.17464068446441425,-0.1533793767042349,False,False,False,False,-318606328,-331521990.517158,False,False,False,False,32017669.181146756,False,False,False,False
2023-03-03 00:00:00+00:00,4.12,4.1375,3.8,3.85,20182960,,,,,,,,,,,,,4.2259445629186025,4.081319687697947,4.563984762329727,5.018352780775379,5.2715941880338315,,,,,,,,,,,3.983260964666983,4.227459527739325,4.8837435746588636,5.0761189637174295,5.41063035715305,,4.563984762329727,4.674240936969113,#000000,,4.129496185755714,,42.55532782498629,-11.809437141532186,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.844373649712549,1.1400637152587059,False,False,False,False,-0.1620366783490943,-0.1577080275266646,False,False,False,False,-298423368,-329070240.7010722,False,False,False,False,31141024.056617368,False,False,False,False
2023-03-10 00:00:00+00:00,3.59,4.21,3.4292,4.12,51971432,,,,,,,,,,,,,4.094431482451815,4.046440812876572,4.5185557285852465,4.97078223293147,5.2259854678773605,,,,,,,,,,3.743066666666666,3.9476943362038726,4.19259570594281,4.835778044971026,5.030464642762577,5.365354252734002,,4.5185557285852465,4.460579512126941,#000000,,3.9579083245497313,,41.65197911873836,-11.809437141532186,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8309317963496639,1.1206185492549818,False,False,False,False,-0.20049426998440073,-0.17910114875553268,False,False,False,False,-350394800,-330649837.68617797,False,False,False,False,32684017.23760867,False,False,False,False
2023-03-17 00:00:00+00:00,3.72,3.76,3.49,3.55,26597324,,,,,,,,,,,,,4.04087937023223,4.026903122513114,4.494818520285058,4.946165815809513,5.202381915253859,,,,,,,,,,3.713818287150514,3.9271938493532965,4.1735565136107775,4.810938258250271,5.00680082107168,5.341937344845773,,4.494818520285058,4.434345647353031,#000000,,3.927198657312289,,41.49036084533162,-11.809437141532186,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8201293004946446,1.1651271995459003,False,False,False,False,-0.22831119608027547,-0.20370617241790406,False,False,False,False,-323797476,-330142255.3390537,False,False,False,False,32233151.07185988,False,False,False,False
2023-03-24 00:00:00+00:00,3.84,3.9,3.59,3.67,23024727,,,,,,,,,,,,,4.015578789766,4.016496267040908,4.478095360273995,4.927503667140722,5.184057194458628,,,,,,,,,,3.728061984069064,3.9185422931893092,4.1617148464050535,4.792414232822513,4.988727294507038,5.323585031130068,,4.478095360273995,4.421119192967322,#000000,,3.91966983351632,,41.827378159824114,-11.809437141532186,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8718222602008119,1.1265373699148533,False,False,False,False,-0.15159923094582428,-0.17765270168186417,False,False,False,False,-300772749,-327966736.35097563,False,False,False,False,31551045.585055444,False,False,False,False
2023-03-31 00:00:00+00:00,4.56,4.7,3.8,3.88,44499896,,,,,,,,,,,,4.3533333333333335,4.068325778251357,4.0415560827129395,4.47272219289311,4.9103255573823175,5.163921376720935,,,,,,,,,,3.9185190068615867,3.962011154841458,4.172161974293126,4.777723920744092,4.9711829277543975,5.302085999894924,,4.47272219289311,4.364786192906772,#000000,,4.075547318321934,,44.4815407667727,-9.456110483490384,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9145730882942845,1.0233995453802611,False,False,False,False,0.048872932960926964,-0.06438988436046861,False,False,False,False,-256272853,-322656078.32497746,False,False,False,False,32510219.68986615,False,False,False,False
2023-04-07 00:00:00+00:00,4.55,4.69,4.445,4.64,24705437,,,,,,,,,,,,4.4277057237048485,4.107686820268076,4.062186581011443,4.474799203109362,4.904628972689104,5.1559244882829285,,,,,,,,,,4.011548012349611,3.9935447005711353,4.183605379015929,4.773783922564607,4.965000026607969,5.293088211562393,,4.474799203109362,4.390448934189208,#000000,,4.135121314223418,,46.345419225681376,-7.607426068433128,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9716055365417815,1.0113577853832874,False,False,False,False,0.1759180659626255,0.05576409080107844,False,False,False,False,-280978290,-319568834.7453495,False,False,False,False,31932087.638764955,False,False,False,False
2023-04-14 00:00:00+00:00,4.51,4.645,4.38,4.47,17429458,,,,,,,,,,,,4.4445972486003535,4.129214064480343,4.074422302654417,4.475396730469819,4.9001510282838465,5.149945296575074,,,,,,,,,,4.057857723931174,4.012078911623472,4.190266991107821,4.770454549600411,4.960222218209565,5.286445777270029,,4.475396730469819,4.401466176896122,#000000,,4.160936987158836,,47.541392765358104,-6.426727063810667,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0140276500568899,0.9785688679686404,False,False,False,False,0.153618595429348,0.10469134311521322,False,False,False,False,-298407748,-318001346.8382866,False,False,False,False,30857818.776634216,False,False,False,False
2023-04-21 00:00:00+00:00,4.23,4.54,4.18,4.49,17919090,,,,,,,,,,,,4.422671715186419,4.1389502396651485,4.081017342157724,4.472795200186838,4.893394389521127,5.142069745874874,,,,,,,,,,4.080354352787811,4.022883328415859,4.192851804539405,4.764605070380727,4.953323812431269,5.278044063889966,,4.472795200186838,4.402284725527233,#000000,,4.166214909013809,,47.45533886728972,-6.426727063810667,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9952482022365128,0.9932682865017264,False,False,False,False,0.09250508842166989,0.09859821576844155,False,False,False,False,-316326838,-317877309.1465616,False,False,False,False,29899394.42280946,False,False,False,False
2023-04-28 00:00:00+00:00,3.91,4.22,3.83,4.19,17518248,,,,,,,,,,,,4.360101785163972,4.131591322680451,4.078571234670024,4.465128791297206,4.883244433412559,5.131491722245594,,,,,,,,,,4.0730164160109394,4.021669474314241,4.188810528459472,4.754923507668437,4.943298858018653,5.267198301933769,,4.465128791297206,4.390035635169594,#000000,,4.146594749542401,,46.396956070119934,-6.426727063810667,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9510917581724095,1.0252429635239177,False,False,False,False,-0.03997645637396519,0.02931087969723818,False,False,False,False,-333845086,-319060107.4320015,False,False,False,False,28982272.465564314,False,False,False,False
2023-05-05 00:00:00+00:00,4.69,4.75,3.85,3.89,28922170,,,,,,,,,,,,4.373490423447489,4.153639703430049,4.092995905296986,4.464237373079528,4.87501998113054,5.121046480970267,,,,,,,,,,4.113892264484643,4.043079632174638,4.196370649836217,4.748381836060337,4.934658187042551,5.255748580318634,,4.464237373079528,4.3995765955982975,#000000,,4.171025505884205,,48.23973249652914,-5.655209226618339,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9614696997719008,0.9953763639726282,False,False,False,False,0.06867274766951313,0.04899181368337566,False,False,False,False,-304922916,-318012908.06666803,False,False,False,False,28977820.43107807,False,False,False,False
2023-05-12 00:00:00+00:00,5.01,5.37,4.728,4.74,25556841,,,,,,,,,,,,4.4693926753895035,4.207717622362528,4.126001353994931,4.476776858924393,4.87756045302564,5.119942016825135,,,,,,,,,,4.198618550138693,4.087046860146399,4.218999832305042,4.7534092181468885,4.936143539889613,5.253124651677831,,4.476776858924393,4.435166696432363,#000000,,4.240693927009281,,50.450051059834244,-3.5131361078591254,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0135956121133018,0.9714103699560277,False,False,False,False,0.3428282123086537,0.19591001299601468,False,False,False,False,-279366075,-315150179.6913593,False,False,False,False,28724414.54729451,False,False,False,False
2023-05-19 00:00:00+00:00,5.38,5.51,4.97,5.0,24050429,,,,,,,,,,,5.286666666666667,4.567376904519626,4.266552960227553,4.16301149784039,4.4931538298639495,4.8835472128311705,5.121954977776444,,,,,,,,,,4.28521170843812,4.135036061269075,4.2454090241491,4.762038855579057,4.940912503821094,5.253497367554724,,4.4931538298639495,4.5088004721384705,#000000,,4.601452059962991,,52.9843774824658,-1.1077312804504658,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0124550235261556,0.9513331488144662,False,False,False,False,0.3428282164329545,0.2693691147144846,False,False,False,False,-255315646,-310717992.0105179,False,False,False,False,28378193.395643063,False,False,False,False
2023-05-26 00:00:00+00:00,5.23,5.49,5.14,5.36,15436752,,,,,,,,,,,5.286666666666667,4.618772868082974,4.301049741055334,4.185547719359527,4.50332086361633,4.887298345895195,5.123221580750827,,,,,,,,,,4.333881934891087,4.163865477996659,4.261682105025558,4.767432127193985,4.943905677023147,5.253732261417092,,4.50332086361633,4.530951784978332,#000000,,4.6350928026740155,,54.25322283782238,0.056957697613079006,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0324820271248019,0.9428100802044365,False,False,False,False,0.34282821783971146,0.30609866627709803,False,False,False,False,-270752398,-307757577.6393684,False,False,False,False,27419568.10707691,False,False,False,False
2023-06-02 00:00:00+00:00,5.31,5.49,5.1,5.27,13111779,,,,,,,,,,,5.289990377249538,4.657752120557662,4.328941822833273,4.204214917040105,4.511897728751083,4.890534666555511,5.124368739692314,,,,,,,,,,4.372182077988998,4.187520340632935,4.2752846606878405,4.772042180040188,4.946504959323241,5.254008901338326,,4.511897728751083,4.549036089233714,"rgba(38, 166, 154, 0.5)",1.3733341686343994,4.662216599657367,0.47168665510359215,55.377594597837756,1.1056622934534062,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0201619229924372,0.9726990303448709,False,False,False,False,0.3355305680785959,0.320814617177847,False,False,False,False,-257640619,-304045210.33274853,False,False,False,False,26359731.876923062,False,False,False,False
2023-06-09 00:00:00+00:00,5.15,5.37,5.105,5.27,14696664,,,,,,,,,,,5.272157328585486,4.690935694356806,4.3556284066659225,4.2227195954618075,4.520201472685709,4.893303672743262,5.124975057351173,,,,,,,,,,4.407755912131647,4.2107999274234595,4.2887873651447785,4.776234660211364,4.948629785591244,5.253704829065364,,4.520201472685709,4.563852403541024,"rgba(38, 166, 154, 0.5)",1.2970983139438712,4.681619335434966,0.36109881535572086,55.56572062761181,1.2923164506586815,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0470518557515136,0.9746643853645698,False,False,False,False,0.31473737695136333,0.31777599706460513,False,False,False,False,-272337283,-301696474.97476715,False,False,False,False,25495800.92307691,False,False,False,False
2023-06-16 00:00:00+00:00,5.1,5.29,5.08,5.18,24255570,,,,,,,,,,,5.241559236828013,4.733070986621848,4.393834483199538,4.250287222030437,4.532484268141683,4.897037193473117,5.125348303896426,,,,,,,,,,4.4568915971869565,4.245108769116022,4.309032361698532,4.7821738987077875,4.9513793353689275,5.252650241841287,,4.532484268141683,4.5841480017003935,#000000,1.2337966453845461,4.706339075959089,0.3190646736749847,55.50422537846697,1.293103217905653,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0610736097717774,0.9405335904853744,False,False,False,False,0.2959801424534111,0.3068780697590081,False,False,False,False,-296592853,-301318428.9025622,False,False,False,False,25403931.965811953,False,False,False,False
2023-06-23 00:00:00+00:00,4.79,5.1,4.71,5.07,22220362,,,,,,,,,,,5.1683401571830485,4.743295968730143,4.413629359568989,4.266515680984015,4.538289704741833,4.896647832889986,5.122587114888069,,,,,,,,,4.866666666666666,4.480124499706181,4.265098216949802,4.320699505295395,4.783365265982335,4.950365931539568,5.248845317635052,,4.538289704741833,4.584602502580841,#000000,1.1586622917426386,4.81460682307151,-0.021237269260313184,54.271674115980225,1.293103217905653,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1063547399529279,0.911695482135589,False,False,False,False,0.1989545016718845,0.25291628571544633,False,False,False,False,-318813215,-302614338.9838539,False,False,False,False,25168111.968344398,False,False,False,False
2023-06-30 00:00:00+00:00,5.53,5.72,4.74,4.74,55524676,,,,,,,,,,5.330000000000001,5.221360299974072,4.837489401676492,4.500413857705647,4.3321639426480525,4.571227738033706,4.910099645321371,5.127975631135613,,,,,,,,,5.1975743859906105,4.585588856093915,4.344310788951516,4.370845750319696,4.801969841259303,4.961384931099193,5.2507963184801865,,4.571227738033706,4.72909750213937,"rgba(38, 166, 154, 0.5)",1.0961246723330764,5.146606021910294,0.3497722364680111,55.639830368838716,1.5003229813931043,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.114766895314654,0.7975385739673471,False,False,False,False,0.3087068785947669,0.2808115821551066,False,False,False,False,-263288539,-299701316.76282763,False,False,False,False,27416746.34105963,False,False,False,False
2023-07-07 00:00:00+00:00,4.76,5.5495,4.75,5.51,29052068,,,,,,,,,,5.22345790976142,5.191842652791411,4.851619773015221,4.524937006831658,4.3536797442565955,4.580785026562651,4.911853420113155,5.126525336131981,,,,,,,,,5.149223402133513,4.612065010245283,4.369617354961537,4.387289452779255,4.8057816594940554,4.962259299916698,5.247927199876667,,4.580785026562651,4.724451733333855,#000000,1.0545961184135708,5.104035934425392,-0.32622529935244343,54.04597290775867,1.5003229813931043,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1050737210784987,0.8420262603600914,False,False,False,False,0.27197805930808927,0.27639482073159793,False,False,False,False,-292340607,-299156079.0026182,False,False,False,False,27537881.278758917,False,False,False,False
2023-07-14 00:00:00+00:00,4.87,5.05,4.735,4.76,19390782,,,,,,,,,,5.160332780243965,5.164516740814893,4.853261377773486,4.535936697562747,4.364548415305247,4.585050201587192,4.911569991601117,5.1243825857399905,,,,,,,,,5.10862126137917,4.622737720062409,4.382189686327695,4.395566495374394,4.806696087371666,4.961495505972322,5.244942794093955,,4.585050201587192,4.71727613764312,#000000,1.0254693498039735,5.0716830400528785,-0.19667388410139386,53.232677370658294,1.5003229813931043,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0896569117994028,0.8943968498043333,False,False,False,False,0.1665222904647981,0.22145855559819802,False,False,False,False,-272949825,-297214875.0024243,False,False,False,False,26934392.443295296,False,False,False,False
2023-07-21 00:00:00+00:00,4.7,4.94,4.6301,4.85,25089159,,,,,,,,,,5.081864880645018,5.122380871399413,4.847484642268651,4.544330986555798,4.374660010526072,4.588108519826967,4.909483525952334,5.120209897782306,,,,,,,,,5.050255444109995,4.629189113548725,4.393648637784123,4.4031734557483535,4.8059603680703376,4.958908981075591,5.239802728922248,,4.588108519826967,4.7035096562413115,#000000,1.0043154093418254,5.025496459605769,-0.324097844738917,52.119795230427634,1.5003229813931043,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.053230205509546,0.9436693277624411,False,False,False,False,0.12366380489089851,0.17256118024454825,False,False,False,False,-298038984,-297275920.1133559,False,False,False,False,26797708.484532684,False,False,False,False
2023-07-28 00:00:00+00:00,4.75,4.78,4.615,4.69,18147600,,,,,,,,,,5.03663714078681,5.094052635829868,4.841989487916023,4.548899358326175,4.380891421892457,4.589723040740998,4.907606595360016,5.116910721410281,,,,,,,,,5.014345192530539,4.632077636146085,4.400606686932371,4.4078532036225715,4.8050023731927345,4.956700937347619,5.235836595055167,,4.589723040740998,4.69470758047239,#000000,0.9904864943528973,4.99675611426581,-0.2491261775628954,51.48887524803209,5.552979134566144,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0353946673152894,0.9615858823924109,False,False,False,False,0.08908101549557161,0.13082109787005994,False,False,False,False,-279891384,-295988176.6975517,False,False,False,False,26156959.707900636,False,False,False,False
2023-08-04 00:00:00+00:00,4.77,5.12,4.67,4.78,28673267,,,,,,,,,,5.0067531734842055,5.07022308261565,4.842687181900212,4.561252237433763,4.394174370366408,4.594918062450016,4.906791446362282,5.113563068764441,,,,,,,,,4.991039868735317,4.6432509255544545,4.415582563300327,4.418171735663634,4.805793465082669,4.955243283353005,5.231323137630327,,4.594918062450016,4.693805320150398,#000000,0.974180311482056,4.977675826683846,-0.21318006968125025,51.10736998599706,5.095939777510594,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.034146797251268,0.9636447034240234,False,False,False,False,0.16752611286135768,0.1491736053657088,False,False,False,False,-251218117,-292671875.97921455,False,False,False,False,26343352.840648733,False,False,False,False
2023-08-11 00:00:00+00:00,4.61,4.8001,4.55,4.78,12433686,,,,,,,,,,4.983420010211145,5.053065330218157,4.837769118903509,4.562844997444395,4.397296335509712,4.5954133145001235,4.905151598618081,5.111042416958439,,,,,,,,,4.97109738710721,4.64346769564315,4.418945172034341,4.420510572390997,4.804719193956002,4.953408543109628,5.2283809150089615,,4.5954133145001235,4.688382993396273,#000000,0.9628740199934644,4.961337961610005,-0.3648846622867545,50.2649685345238,4.179454960922293,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0356932460061685,0.9689763315659982,False,False,False,False,0.08025050625575215,0.11471205581073049,False,False,False,False,-263651803,-290522240.9437172,False,False,False,False,25313007.148748826,False,False,False,False
2023-08-18 00:00:00+00:00,4.37,4.65,4.275,4.57,13882770,,,,,,,,,,4.945536272503355,5.0257625614759505,4.826322142800867,4.560360398447816,4.397752439755749,4.5938786574985695,4.901755264564234,5.106912816941917,,,,,,,,4.4316666666666675,4.937727007916205,4.6385184706754865,4.419142916414982,4.420633080509884,4.80180650146996,4.949891806652868,5.2238779594410625,,4.5938786574985695,4.660342195716696,#000000,0.957128550960141,4.8351731271405445,-0.4860090388839693,48.836609144507875,2.71132504821918,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0074692216555918,0.9684060509280724,False,False,False,False,-0.002929021812314912,0.05589151699920779,False,False,False,False,-277534573,-289560191.4664048,False,False,False,False,24466322.91550817,False,False,False,False
2023-08-25 00:00:00+00:00,5.23,5.25,4.33,4.36,40188931,,,,,,,,,,4.944065624534324,5.015708866186007,4.83464686881183,4.579921044016424,4.4176894051272715,4.602933250358643,4.902465456979686,5.103968870295422,,,,,,,,4.807009217014769,4.937565959353496,4.657409017637376,4.441427833830813,4.4365320840839315,4.804787294658305,4.949638689167713,5.2192543762863215,,4.602933250358643,4.707197592059624,"rgba(38, 166, 154, 0.5)",0.9295973748237866,4.926087416772149,0.3269292614831885,50.74735072808039,2.71132504821918,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0445804339600915,0.9022849528697627,False,False,False,False,0.12562713149024712,0.09075932424472746,False,False,False,False,-237345642,-285692447.06148595,False,False,False,False,25630960.551396452,False,False,False,False
2023-09-01 00:00:00+00:00,5.6,5.75,5.02,5.25,36358554,,,,,,,,,5.456666666666666,5.010928410086044,5.056554866188665,4.874388853717111,4.6192994241624215,4.4513365521709565,4.622858761092783,4.912480580739951,5.109401548055527,,,,,,,,5.06821168144076,5.000277398642983,4.700739398553595,4.479495102103489,4.46419575895907,4.817566886237321,4.958268444874291,5.222662388223622,,4.622858761092783,4.871789835373269,"rgba(38, 166, 154, 0.5)",0.8908872589211859,5.134021039209113,0.5230504265547145,53.12271748515141,-0.8449872434582986,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0933842218911103,0.867692405759225,False,False,False,False,0.34282821233257776,0.2167937682886526,False,False,False,False,-200987088,-279417976.01989436,False,False,False,False,26425597.10314486,False,True,False,False
2023-09-08 00:00:00+00:00,4.56,5.65,4.4901,5.57,23400518,,,,,,,,,5.238699621661906,5.002339726138802,5.047748505354158,4.875401731108405,4.627186606085365,4.460497808890616,4.626960653850089,4.912337474352251,5.10734633613649,,,,,,,,5.033638776782561,4.993045477649879,4.707458692951812,4.489404601016005,4.471671970162936,4.818594430452839,4.957637431120987,5.219708960792736,,4.626960653850089,4.847542154763951,#000000,0.8692580868888236,5.066930900558287,-0.583176513632047,51.55889235285726,-0.8449872434582986,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.078340835614955,0.8849134530604669,False,False,False,False,0.21515325875124558,0.2159735135199491,False,False,False,False,-224387606,-275341652.314717,False,False,False,False,26201517.16957858,False,False,False,False
