date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_827,aVWAP_peak_792,aVWAP_peak_736,aVWAP_peak_666,aVWAP_peak_650,aVWAP_peak_611,aVWAP_peak_557,aVWAP_peak_494,aVWAP_peak_461,aVWAP_peak_434,aVWAP_peak_433,aVWAP_peak_401,aVWAP_peak_386,aVWAP_peak_313,aVWAP_peak_276,aVWAP_peak_210,aVWAP_peak_179,aVWAP_peak_48,aVWAP_peak_13,aVWAP_valley_853,aVWAP_valley_852,aVWAP_valley_815,aVWAP_valley_814,aVWAP_valley_781,aVWAP_valley_774,aVWAP_valley_759,aVWAP_valley_758,aVWAP_valley_726,aVWAP_valley_688,aVWAP_valley_614,aVWAP_valley_613,aVWAP_valley_531,aVWAP_valley_530,aVWAP_valley_479,aVWAP_valley_402,aVWAP_valley_373,aVWAP_valley_354,aVWAP_valley_333,aVWAP_valley_303,aVWAP_valley_264,aVWAP_valley_201,aVWAP_valley_155,aVWAP_valley_154,aVWAP_valley_153,aVWAP_valley_128,aVWAP_valley_99,aVWAP_valley_56,aVWAP_valley_26,aVWAP_OB_bull_531,aVWAP_OB_bull_402,aVWAP_OB_bear_827,aVWAP_OB_bear_792,aVWAP_OB_bear_736,aVWAP_OB_bear_276,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-04-25 18:00:00+00:00,15.3,15.36,15.085,15.205,701.0,,,,,,,,,,,,,,,16.555082644628097,16.97861231628781,17.738281764216435,19.415281025179862,19.773668933589015,19.830276623491454,,,,,,,,,,,,,,,,,,15.210609016038143,15.793051916148054,16.66951791493296,16.870962505906228,17.87903151823154,20.084570995088885,20.084570995088885,20.07248562568019,19.841291127459677,19.684825469936502,19.701620838098872,19.82968549689927,,,,,,16.97861231628781,18.44519037371677,"rgba(255, 26, 202, 1.0)",0.8663371688264027,17.591827140418623,-2.755078768756945,33.27393077211338,-10.829453330995584,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8716594827586209,1.091271551724138,False,False,False,False,-0.31997053527374075,-0.3152135732192285,False,False,False,False,1383.0,7654.741995129257,False,False,False,False,348.69898898643294,False,False,False,False
2025-04-25 19:00:00+00:00,15.21,15.31,15.14,15.31,248.0,,,,,,,,,,,,,,,16.529684656334407,16.96289050156164,17.726854595463255,19.40206307840727,19.764982514186244,19.82192883688549,,,,,,,,,,,,,,,,,,15.216541620007465,15.771986412758368,16.64557369784565,16.859888664992045,17.867430564215848,20.073007990812496,20.073007990812496,20.061002523723964,19.83122803681561,19.67572340977668,19.692876027860574,19.82125176796388,,,,,,16.96289050156164,18.433217938356854,"rgba(255, 26, 202, 1.0)",0.8837423394420908,17.57644359689982,-2.564597729164627,34.010881040342554,-10.829453330995584,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8708247756999244,1.0810723165063236,False,False,False,False,-0.31963186576372554,-0.31742271949147705,False,False,False,False,1631.0,7561.350646367563,False,False,False,False,347.13776435098436,False,False,False,False
2025-04-28 14:00:00+00:00,15.31,15.87,15.31,15.85,75.0,,,,,,,,,,,,,,,16.524681031336353,16.95935562477098,17.72400737586026,19.398488436557795,19.762608016086904,19.819643670050258,,,,,,,,,,,,,,,,,,15.23508507970625,15.770874423186603,16.64064471274503,16.85744412612712,17.86450725901149,20.069828196424094,20.069828196424094,20.057845418002827,19.82847406968763,19.673240921606595,19.690489726181145,19.818943167020688,,,,,,16.95935562477098,18.431443858377005,"rgba(255, 0, 0, 1.0)",0.8780375846170013,17.574357636968408,-1.963876794318059,40.33825758517682,-15.494293131322678,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8760012816405,1.0614119406173235,False,False,False,False,-0.2708971073056506,-0.29415991339856384,False,False,False,False,1706.0,7470.570016191322,False,False,False,False,342.91857420600786,False,False,False,False
2025-04-28 15:00:00+00:00,15.85,15.99,15.57,15.99,110.0,,,,,,,,,,,,,,,16.518926152812238,16.95490200729927,17.720198065847423,19.393501611879792,19.759277930806814,19.81643667819731,,,,,,,,,,,,,,,,,,15.269403010316251,15.772205485038489,16.634789268161313,16.85440065546157,17.86057239505646,20.065356489152634,20.065356489152634,20.05340608135758,19.82460987052588,19.669763178640725,19.687145861201923,19.815703357673627,,,,,,16.95490200729927,18.429775254921218,"rgba(255, 0, 0, 1.0)",0.8707909938412393,17.572655264178188,-1.8174915397284575,45.705786489172716,-10.57358865321553,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8815677061085008,1.0677061085006407,False,False,False,False,-0.22663531708999274,-0.2603976152442783,False,False,False,False,1816.0,7382.902264002309,False,False,False,False,339.3074335206434,False,False,False,False
2025-04-28 16:00:00+00:00,15.99,16.18,15.99,16.18,2.0,,,,,,,,,,,,,,,16.518863777329816,16.95484082670365,17.720138804195845,19.393417885659538,19.759221562832067,19.816382334148553,,,,,,,,,,,,,,,,,,15.270261868558878,15.772310808744843,16.63471951082688,16.854360136211348,17.860510464386753,20.06528041089468,20.06528041089468,20.053330567970384,19.824544390976122,19.669704415777716,19.68708933900063,19.8156484587186,,,,,,16.95484082670365,18.429772554101724,"rgba(255, 0, 0, 1.0)",0.8553584044130618,17.572663178129904,-1.6281633183759219,50.7463870043086,-6.071840816466505,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9195781147000663,1.0571303010327402,False,False,False,False,-0.17513289219277775,-0.217765253718528,False,False,False,False,1818.0,7296.624709521652,False,False,False,False,334.0778609079202,False,False,False,False
2025-04-28 17:00:00+00:00,16.18,16.18,16.18,16.18,0.0,,,,,,,,,,,,,,,16.518863777329816,16.95484082670365,17.720138804195845,19.393417885659538,19.759221562832067,19.816382334148553,,,,,,,,,,,,,,,,,,15.270261868558878,15.772310808744843,16.63471951082688,16.854360136211348,17.860510464386753,20.06528041089468,20.06528041089468,20.053330567970384,19.824544390976122,19.669704415777716,19.68708933900063,19.8156484587186,,,,,,16.95484082670365,18.429772554101724,"rgba(255, 0, 0, 1.0)",0.8502317225215966,17.572663178129904,-1.6379807307113614,54.10678734773252,-3.1196171087215703,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9186847367251726,1.0397689402355035,False,False,False,False,-0.16027549613823872,-0.18902037492838336,False,False,False,False,1818.0,7211.684791544572,False,False,False,False,328.89835918841754,False,False,False,False
2025-04-28 18:00:00+00:00,16.18,16.18,16.18,16.18,0.0,,,,,,,,,,,,,,,16.518863777329816,16.95484082670365,17.720138804195845,19.393417885659538,19.759221562832067,19.816382334148553,,,,,,,,,,,,,,,,,,15.270261868558878,15.772310808744843,16.63471951082688,16.854360136211348,17.860510464386753,20.06528041089468,20.06528041089468,20.053330567970384,19.824544390976122,19.669704415777716,19.68708933900063,19.8156484587186,,,,,,16.95484082670365,18.429772554101724,"rgba(255, 0, 0, 1.0)",0.8485121689763562,17.572663178129904,-1.6413001828954452,56.34705424334847,-1.075553771243598,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9105709188224803,1.0403657448706516,False,False,False,False,-0.15915646529789496,-0.17408842011313916,False,False,False,False,1818.0,7128.061771520625,False,False,False,False,323.79915982115523,False,False,False,False
2025-04-28 19:00:00+00:00,16.18,16.18,15.86,15.96,1393.0,,,,,,,,,,,,,,,16.468288083409135,16.908649013138856,17.676972647571006,19.334083760104438,19.71913647486292,19.777734089884706,,,,,,,,,,,,,,,,,,15.572259853436325,15.81228699268969,16.58030270392253,16.82288121247388,17.815602369276792,20.011449712766595,20.011449712766595,19.99989177448206,19.778075282604153,19.627914251612527,19.646879247173775,19.77660946302268,,,,,,16.908649013138856,18.407803702511035,"rgba(239, 83, 80, 1.0)",0.8497255412752727,17.1666848483922,-1.4200877692592375,54.95348653211809,-1.075553771243598,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9052232988083306,1.0407617774807887,False,False,False,False,-0.18285415128371726,-0.1784712856984282,False,False,False,False,425.0,7024.138333202476,False,False,False,False,340.37591703323034,False,False,False,False
2025-04-29 14:00:00+00:00,15.815,15.815,15.7,15.7,500.0,,,,,,,,,,,,,,,16.443612444504538,16.88867434715822,17.659666458370527,19.31165741526129,19.703958442951524,19.763104304595792,,,,,,,,,,,,,,,,,,15.593738575616486,15.807902734961665,16.555166288512062,16.808725211232066,17.79775978766899,19.991236104409687,19.991236104409687,19.979820191097,19.760533762346437,19.612080161424696,19.631639112442034,19.761833588240606,,,,,,16.88867434715822,18.392352501955738,"rgba(255, 0, 0, 1.0)",0.853201189796598,17.145903230704228,-1.6946802793945117,51.256510634737495,-1.075553771243598,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9012359425453736,1.044538470103552,False,False,False,False,-0.22205794731710274,-0.20026461650776547,False,False,False,False,-75.0,6914.074172997786,False,False,False,False,342.8507090172113,False,False,False,False
2025-04-29 15:00:00+00:00,15.7,15.89,15.7,15.88,418.0,,,,,,,,,,,,,,,16.426564862910116,16.873687218837993,17.64606350866,19.293563460154374,19.69162822900435,19.75121147235543,,,,,,,,,,,,,,,,,,15.616140678493618,15.808631382738366,16.537345819255115,16.798088831504195,17.783682961219412,19.974818533631115,19.974818533631115,19.96351825440761,19.746292984095675,19.59922976119959,19.619265448892346,19.749822899415626,,,,,,16.873687218837993,18.38079860224478,"rgba(239, 83, 80, 1.0)",0.8533227318457801,17.134455029665105,-1.4700827516356616,50.8558710366317,-1.075553771243598,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9147618511428894,1.038621776826934,False,False,False,False,-0.21581489399014017,-0.20803975524895282,False,False,False,False,343.0,6812.19705403658,False,False,False,False,344.01581430376615,False,False,False,False
2025-04-29 16:00:00+00:00,15.88,16.08,15.88,16.08,100.0,,,,,,,,,,,,,,,16.423865591046656,16.870801384183633,17.643175152136994,19.28949803352916,19.68883433975163,19.748514045646555,,,,,,,,,,,,,,,,,,15.625200729927005,15.810918044384868,16.534310880728984,16.796067568147674,17.780668522649226,19.97108891859746,19.97108891859746,19.95981531476638,19.743065622856623,19.596322458333663,19.616464724919098,19.747098895037027,,,,,,16.870801384183633,18.37871106362445,"rgba(239, 83, 80, 1.0)",0.8447000907087107,17.133588428345888,-1.2472929030490811,52.60607475481195,-1.075553771243598,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9220454545454547,1.02875,False,False,False,False,-0.185247276375898,-0.1966435158124254,False,False,False,False,443.0,6713.449812888725,False,False,False,False,340.2326233843279,False,False,False,False
2025-04-29 17:00:00+00:00,16.08,16.08,15.715,16.01,354.0,,,,,,,,,,,,,,,16.41281672306284,16.859820057236934,17.632544478042263,19.274844870845676,19.67876792491422,19.738796757506403,,,,,,,,,,,,,,,,,,15.648347403967918,15.815638118776418,16.52227024214907,16.788287432893473,17.76961006832196,19.957682124280215,19.957682124280215,19.94650342735594,19.731446460380404,19.585844200115872,19.606370238980467,19.737286114565087,,,,,,16.859820057236934,18.370253264870854,"rgba(239, 83, 80, 1.0)",0.8425419122357859,17.12778689338903,-1.3266840226652297,52.92121685177297,-1.075553771243598,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9069106615139806,1.0348942941577632,False,False,False,False,-0.1988332457689569,-0.19773838079069114,False,False,False,False,89.0,6610.745164626885,False,False,False,False,340.4460710837957,False,False,False,False
2025-04-29 18:00:00+00:00,16.01,16.01,15.775,15.775,439.0,,,,,,,,,,,,,,,16.397563139154553,16.84538342155133,17.61891816844321,19.256410138399673,19.6660884900741,19.726557540750317,,,,,,,,,,,,,,,,,,15.665729830661256,15.817336240807252,16.506008915222324,16.777927373079574,17.755476714492115,19.940844360340154,19.940844360340154,19.92978339691697,19.716827653222744,19.57264417215804,19.59365181188229,19.724927238418314,,,,,,16.84538342155133,18.358495720328577,"rgba(255, 0, 0, 1.0)",0.8402211635061716,17.11764227128734,-1.5979629288134192,50.51177540416245,-1.075553771243598,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9054867658752699,1.0355560604339429,False,False,False,False,-0.19965892216356948,-0.1986986514771303,False,False,False,False,-350.0,6502.826634942747,False,False,False,False,341.97403897396936,False,False,False,False
2025-04-29 19:00:00+00:00,15.775,15.83,15.54,15.54,1067.0,,,,,,,,,,,,,,,16.350275787757,16.80466417242867,17.582693903998535,19.209620878055876,19.63388691657617,19.695482617921847,,,,,,,,,,,,,,,,,,15.660763399530214,15.799506566777655,16.457510108403913,16.747996804719183,17.71816350052539,19.89835097507641,19.89835097507641,19.88757884408082,19.67978451576673,19.539100606225183,19.56132577903683,19.693551237511603,,,,,,16.80466417242867,18.32325597719269,"rgba(255, 0, 0, 1.0)",0.8370050749520919,17.078908267925527,-1.838588933303196,46.74727143217001,2.959151683439707,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.90014767692832,1.0414631375667385,False,False,False,False,-0.23417677114378493,-0.21643771131045764,False,False,False,False,-1417.0,6380.038625098673,False,False,False,False,353.21475154801635,False,False,False,False
2025-04-30 14:00:00+00:00,15.415,15.69,15.33,15.33,425.0,,,,,,,,,,,,,,,16.328528759804474,16.78672747003967,17.56728243188864,19.190363078666042,19.62061118162362,19.682672959100373,,,,,,,,,,,,,,,,,,15.64733193382316,15.786287710242949,16.435608835012697,16.73457796156653,17.70236434807311,19.880926879996064,19.880926879996064,19.870270323599055,19.66454379360922,19.525266943148704,19.547991071087882,19.680618591076634,,,,,,16.78672747003967,18.307383397353046,"rgba(255, 0, 0, 1.0)",0.8315645191743161,16.838499892057687,-1.8140503319640418,42.60755885332256,-1.0511147095798776,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8938775510204083,1.045918367346939,False,False,False,False,-0.2562849007108664,-0.23636130601066202,False,False,False,False,-1842.0,6252.565158042879,False,False,False,False,354.3277011364192,False,False,False,False
2025-04-30 15:00:00+00:00,15.33,15.86,15.33,15.86,49.0,,,,,,,,,,,,,,,16.326736855032205,16.785045623749234,17.565714127960312,19.188293162290215,19.61917131257044,19.681282190491068,,,,,,,,,,,,,,,,,15.683333333333332,15.647594522179219,15.785840717112649,16.4337281462585,16.733326449460222,17.700744176779168,19.879032083229696,19.879032083229696,19.86838831249446,19.662890579096054,19.52376899409853,19.546546438416087,19.67921455691515,,,,,,16.785045623749234,18.167878087615588,"rgba(239, 83, 80, 0.5)",0.8170161487923293,16.628632970328074,-0.9407806338518857,45.57136877114566,-1.0511147095798776,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9058275587867773,1.0377144155401568,False,False,False,False,-0.23963366724995325,-0.23799748663030762,False,False,False,False,-1793.0,6127.827713732137,False,False,False,False,349.5939383281026,False,False,False,False
2025-04-30 16:00:00+00:00,15.86,15.86,15.86,15.86,0.0,,,,,,,,,,,,,,,16.326736855032205,16.785045623749234,17.565714127960312,19.188293162290215,19.61917131257044,19.681282190491068,,,,,,,,,,,,,,,,,15.683333333333332,15.647594522179219,15.785840717112649,16.4337281462585,16.733326449460222,17.700744176779168,19.879032083229696,19.879032083229696,19.86838831249446,19.662890579096054,19.52376899409853,19.546546438416087,19.67921455691515,,,,,,16.785045623749234,18.167878087615588,"rgba(239, 83, 80, 0.5)",0.8170856913611261,16.628632970328074,-0.9407005635451308,47.54724204969439,-1.0511147095798776,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9173241852487136,1.0312178387650086,False,False,False,False,-0.19088803745776883,-0.21444276204403823,False,False,False,False,-1793.0,6005.024183286679,False,False,False,False,344.17387726875216,False,False,False,False
2025-04-30 17:00:00+00:00,15.86,15.86,15.63,15.63,40.0,,,,,,,,,,,,,,,16.325334219306672,16.783705481509095,17.56445165981913,19.18661648206116,19.618003653438194,19.68015420799456,,,,,,,,,,,,,,,,,15.6938202247191,15.647944164940316,15.785561098357762,16.43224736931432,16.73232966819583,17.69943878914837,19.87749517301925,19.87749517301925,19.86686178943797,19.661549940698077,19.522554468440514,19.545375064824142,19.678075826089454,,,,,,16.783705481509095,18.167316550228065,"rgba(239, 83, 80, 1.0)",0.8120502802522269,16.62914982071211,-1.2304038863231102,46.70887702940416,-1.0511147095798776,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9112728927312027,1.0263906267773861,False,False,False,False,-0.211918823093627,-0.2131807925688326,False,False,False,False,-1833.0,5883.50442850704,False,False,False,False,339.4580032025699,False,False,False,False
2025-04-30 18:00:00+00:00,15.63,15.67,15.515,15.66,92.0,,,,,,,,,,,,,,,16.32165766526019,16.78037449528589,17.56141152772598,19.182664818645375,19.61525780203449,19.677502481600712,,,,,,,,,,,,,,,,,15.653756906077348,15.647501703163016,15.784186810299527,16.428436972092705,16.729840158872392,17.696305063049806,19.8738869771108,19.8738869771108,19.86327776403434,19.65839852876444,19.51969695644916,19.54261934520181,19.67539882550937,,,,,,16.78037449528589,18.16242430412043,"rgba(239, 83, 80, 1.0)",0.8111813929401458,16.62548282053941,-1.1902181545856167,46.481477566773584,-1.0511147095798776,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9081970961472505,1.0394420944323768,False,False,False,False,-0.23637660737419736,-0.22477869997151498,False,False,False,False,-1741.0,5765.295057522435,False,False,False,False,335.62144501338275,False,False,False,False
2025-04-30 19:00:00+00:00,15.66,15.66,15.34,15.59,567.0,,,,,,,,,,,,,,,16.297185421437135,16.758790060687247,17.54207319666672,19.157926575807167,19.59805997317257,19.660895483916534,,,,,,,,,,,,,,,,,15.559946524064172,15.638519167677856,15.77216145181477,16.403341461812566,16.713587366811602,17.676417511306838,19.851342501906938,19.851342501906938,19.840882645155407,19.638678042780484,19.50179645338439,19.525354939559737,19.658634149298873,,,,,,16.758790060687247,18.139312391008836,"rgba(239, 83, 80, 1.0)",0.8134114402756051,16.603132168573943,-1.2455346930339057,45.634251672960254,-1.0511147095798776,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9081937112692221,1.0379848519623593,False,False,False,False,-0.24576387195484603,-0.2352712859631805,False,False,False,False,-2308.0,5640.127692289529,False,False,False,False,339.2087094317799,False,False,False,False
2025-05-01 14:00:00+00:00,15.59,16.06,15.59,15.945,207.0,,,,,,,,,,,,,,,16.29236239150358,16.75319254933995,17.53626483514032,19.149804708910235,19.592331492395328,19.655354694948247,,,,,,,,,,,,,,,,,15.626068062827226,15.644668371808322,15.773737696850395,16.397907116616274,16.709411506002617,17.670366688720698,19.843803715918884,19.843803715918884,19.833395107217264,19.63210855633863,19.49584914007631,19.519614402606262,19.653041329259526,,,,,,16.75319254933995,18.138057162231522,"rgba(239, 83, 80, 0.5)",0.8104965778476588,16.606579127416076,-0.8162639368237113,48.90992689675032,-1.0511147095798776,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9182905982905984,1.0175498575498578,False,False,False,False,-0.1736531932685961,-0.2044622396158883,False,False,False,False,-2101.0,5520.11020868814,False,False,False,False,337.158961998729,False,False,False,False
2025-05-01 15:00:00+00:00,15.945,16.17,15.945,16.17,295.0,,,,,,,,,,,,,,,16.28927271279983,16.747370107152854,17.529186049092893,19.139104676980804,19.584699916167377,19.64796375266525,,,,,,,,,,,,,,,,,15.736736000000002,15.661444205918253,15.781327380475695,16.393611284713874,16.70513267233239,17.66290277420874,19.83372738841509,19.83372738841509,19.823388696330706,19.623354879573164,19.487941809325633,19.511977397286167,19.64558153997044,,,,,,16.747370107152854,18.138865822727595,"rgba(239, 83, 80, 0.5)",0.80327582688272,16.61687498555241,-0.5563157393726146,52.99123314511584,-2.597991802010455,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9267573696145124,1.0112244897959184,False,False,False,False,-0.12171031301999981,-0.16308627631794406,False,False,False,False,-1806.0,5406.5271046774715,False,False,False,False,336.50533468091925,False,False,False,False
2025-05-01 16:00:00+00:00,16.17,16.17,15.76,15.815,608.0,,,,,,,,,,,,,,,16.27757428542052,16.732466083559114,17.51300986742705,19.115996357377785,19.56826979533327,19.632060435132964,,,,,,,,,,,,,,,,,15.795069967707214,15.679523474453692,15.787533791523483,16.38001907297554,16.69395224353007,17.64599978262713,19.81213816902259,19.81213816902259,19.801945813030137,19.60453592801877,19.470901642559056,19.4955208325495,19.62953057772872,,,,,,16.732466083559114,18.128851909947326,"rgba(239, 83, 80, 1.0)",0.79888158307965,16.617235570258266,-1.0041983533600656,51.94268562319578,-2.597991802010455,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9426539740795964,1.0113545131322401,False,False,False,False,-0.14132007596620982,-0.15220317614207696,False,False,False,False,-2414.0,5285.27862243441,False,False,False,False,340.7145542982693,False,False,False,False
2025-05-01 17:00:00+00:00,15.815,15.815,15.615,15.615,150.0,,,,,,,,,,,,,,,16.273014233241504,16.727844611896245,17.508493310972632,19.10993427788042,19.563981461048837,19.627912749798767,,,,,,,,,,,,,,,,,15.78659860557769,15.679560523990622,15.786334843337109,16.3751601805897,16.690430678602905,17.641324431679934,19.80653170150514,19.80653170150514,19.796376362980983,19.599630665477378,19.466448399329323,19.49122088347377,19.62534443878922,,,,,,16.727844611896245,18.124351266404073,"rgba(239, 83, 80, 1.0)",0.7901059171784659,16.613427604035074,-1.2636629878694519,49.500640555523944,-2.597991802010455,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.934692942254812,1.0067598533455546,False,False,False,False,-0.19490954837452515,-0.17355636225830107,False,False,False,False,-2564.0,5163.584380226124,False,False,False,False,337.7577395029473,False,False,False,False
2025-05-01 18:00:00+00:00,15.615,15.92,15.615,15.92,200.0,,,,,,,,,,,,,,,16.268421960744703,16.72254226665889,17.502953709925,19.10220561014648,19.558479142795587,19.622587087454423,,,,,,,,,,,,,,,,,15.789473128019324,15.682687093988203,15.786810834263047,16.37004205156487,16.68640418917463,17.635557479991135,19.7993269352362,19.7993269352362,19.789219678570355,19.593336842572484,19.46074081751854,19.485707817046052,19.619969657824026,,,,,,16.72254226665889,18.119778591512112,"rgba(239, 83, 80, 0.5)",0.7768334430225459,16.61101460020658,-0.8895273580369342,50.688416401028185,-2.597991802010455,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9312042124542126,1.0097298534798533,False,False,False,False,-0.18357375456801187,-0.17856505841315645,False,False,False,False,-2364.0,5046.877645648975,False,False,False,False,335.6219605959248,False,False,False,False
2025-05-01 19:00:00+00:00,15.92,16.07,15.85,16.07,773.0,,,,,,,,,,,,,,,16.258212150668285,16.706546889402013,17.484111105716842,19.07427628211095,19.53837060543428,19.603101023373522,,,,,,,,,,,,,,,,,15.84320026836632,15.707837996545765,15.798220213813476,16.357232750458607,16.67431176430564,17.61576120530249,19.7729600776202,19.7729600776202,19.76303096218611,19.570346847815305,19.439919794412425,19.46558313932665,19.600305858812796,,,,,,16.706546889402013,18.107699421752205,"rgba(239, 83, 80, 0.5)",0.7619481432309144,16.612052512961252,-0.7114034173805694,52.69781963909058,-2.597991802010455,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9315489749430524,1.0062642369020502,False,False,False,False,-0.1423830116903627,-0.16047403505175956,False,False,False,False,-1591.0,4943.964813933487,False,False,False,False,342.40301547040656,False,False,False,False
2025-05-02 14:00:00+00:00,16.62,16.875,16.62,16.78,328.0,,,,,,,,,,,,,,,16.266059815975378,16.7070266237373,17.480279047680373,19.065472048369653,19.531726824967762,19.596628735855433,,,,,,,,,,,,,,,,,15.933911554346732,15.742370214471835,15.819869952793438,16.362987824438612,16.674932198683745,17.61138895366613,19.7641166045082,19.7641166045082,19.75425273074376,19.56274054373523,19.43309805974586,19.458973406578142,19.59377638697235,,,,,,16.7070266237373,18.111775164830426,#000000,0.7489185897373087,16.63000709478515,0.20027931910124339,58.26458605816109,2.6450672898303864,True,False,True,False,True,1.5842385255772484,0.0,0.0,0.0,0.0,0,0.9417050432438504,1.000449286757273,False,False,False,False,0.022663694780562713,-0.06890517013559842,False,False,False,False,-1263.0,4847.732801314363,False,False,False,False,342.1797129049739,False,False,False,False
2025-05-02 15:00:00+00:00,16.78,17.19,16.78,17.175,399.0,,,,,,,,,,,,,,,16.28071229618502,16.710829935392574,17.477522432462692,19.05618677342071,19.524528216901086,19.58959542996807,,,,,,,,,,,,,,,,,16.05382910823445,15.792585043846966,15.852667335786775,16.374744686644597,16.67825646689574,17.607917812593342,19.75445973323827,19.75445973323827,19.74467021685749,19.55449414620648,19.425740975561972,19.451835036575805,19.58668210372399,,,,,,16.710829935392574,18.11956407809128,"rgba(38, 166, 154, 0.5)",0.7406575602946933,16.657085652530295,0.6992628918330862,63.55644730337954,7.447794500495711,True,False,True,False,True,4.147325572400799,0.0,0.0,0.0,0.0,0,0.9494904244596262,0.9913764139321315,False,False,False,False,0.07227236169651072,0.0016835957804561472,False,False,False,True,-864.0,4759.178804394761,False,False,False,False,343.0606475886177,False,False,False,False
2025-05-02 16:00:00+00:00,17.175,17.26,17.12,17.12,403.0,,,,,,,,,,,,,,17.166666666666668,16.297161944252476,16.715903320537247,17.475531540694593,19.047442410601505,19.517645121488922,19.582859872523596,,,,,,,,,,,,,,,,,16.16292021405984,15.843953772418054,15.887169663799844,16.388232327501196,16.682609075429554,17.60518730646193,19.745198985315486,19.745198985315486,19.73548203373042,19.546610493028137,19.418723648612183,19.445020755331274,19.579888900498034,,,,,,16.715903320537247,18.079470351913322,"rgba(38, 166, 154, 0.5)",0.7263021360238855,16.55852128092987,0.7730649425649846,66.49868544747798,10.02710916018566,True,False,True,False,True,3.756663834927238,0.0,0.0,0.0,0.0,0,0.9740867579908677,0.9893835616438357,False,False,False,True,0.11537103477724091,0.058527315278848524,False,False,False,False,-1267.0,4665.749675644454,False,False,False,False,343.9899398740655,False,False,False,False
2025-05-02 17:00:00+00:00,17.12,17.12,17.01,17.06,352.0,,,,,,,,,,,,,,17.118490066225164,16.309389007269044,16.71924828824886,17.473238510651747,19.039454598134977,19.511403076522914,19.576756973116805,,,,,,,,,,,,,,,,,16.233936440361493,15.882511228889683,15.913539702760085,16.3981280364232,16.685549740709043,17.6022743355173,19.73684226677879,19.73684226677879,19.727189361545808,19.539469859111982,19.412350339639264,19.438833549818696,19.573733772475343,,,,,,16.71924828824886,18.08145907104895,"rgba(38, 166, 154, 0.5)",0.7039767988601608,16.575621731835287,0.688059988552164,67.77826837815424,11.205325819264544,True,False,True,False,True,3.3263010240355477,0.0,0.0,0.0,0.0,0,0.9655330882352944,0.9862132352941178,False,False,False,False,0.08905073529695202,0.07378902528790027,False,False,False,False,-1619.0,4568.311696177098,False,False,False,False,344.1141268527622,False,False,False,False
