date,Close,High,Low,Open,Volume,aVWAP_peak_889,aVWAP_peak_864,aVWAP_peak_824,aVWAP_peak_780,aVWAP_peak_739,aVWAP_peak_704,aVWAP_peak_686,aVWAP_peak_661,aVWAP_peak_635,aVWAP_peak_596,aVWAP_peak_571,aVWAP_peak_548,aVWAP_peak_509,aVWAP_peak_496,aVWAP_peak_481,aVWAP_peak_458,aVWAP_peak_427,aVWAP_peak_385,aVWAP_peak_358,aVWAP_peak_335,aVWAP_peak_320,aVWAP_peak_272,aVWAP_peak_254,aVWAP_peak_231,aVWAP_peak_189,aVWAP_peak_173,aVWAP_peak_145,aVWAP_peak_104,aVWAP_peak_70,aVWAP_peak_46,aVWAP_peak_32,aVWAP_valley_895,aVWAP_valley_879,aVWAP_valley_845,aVWAP_valley_817,aVWAP_valley_797,aVWAP_valley_751,aVWAP_valley_721,aVWAP_valley_695,aVWAP_valley_669,aVWAP_valley_649,aVWAP_valley_615,aVWAP_valley_614,aVWAP_valley_577,aVWAP_valley_530,aVWAP_valley_513,aVWAP_valley_489,aVWAP_valley_488,aVWAP_valley_468,aVWAP_valley_467,aVWAP_valley_438,aVWAP_valley_422,aVWAP_valley_409,aVWAP_valley_373,aVWAP_valley_351,aVWAP_valley_328,aVWAP_valley_296,aVWAP_valley_242,aVWAP_valley_196,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_148,aVWAP_valley_132,aVWAP_valley_84,aVWAP_valley_19,aVWAP_valley_17,aVWAP_OB_bull_895,aVWAP_OB_bull_797,aVWAP_OB_bull_751,aVWAP_OB_bull_649,aVWAP_OB_bull_513,aVWAP_OB_bull_489,aVWAP_OB_bull_183,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-06-15 00:00:00+00:00,2.87,2.88,2.8,2.85,2707160,,,,,,,,,,,,,,,,,,,2.907381656681027,2.9784659963770244,2.9780652578647593,2.6952183268427716,2.7041616896316234,2.6085227884084063,2.349236256793712,2.206273593504437,2.1071136697739083,2.050356533013173,2.1331363268500945,2.2290477461526104,2.2900570114961454,,,,,,,,,,,,,,,,,,,,,,,,2.8517933400060738,2.9712318059371645,2.804702134773555,2.6594236082503744,2.399867806012565,2.2636348125773726,2.179088670835833,2.1199370658022056,2.0721789123795618,2.0657107554060548,2.3078418712547752,2.3087520597558733,,,,,,,2.2636348125773726,2.4986182340435796,"rgba(38, 166, 154, 1.0)",0.3010696845498728,2.4986182340435796,1.2335408877571674,49.1260642418108,-4.768305085632434,False,True,False,False,False,3.7272057359898376,0.0,0.0,0.0,0.0,0,0.9536780675431469,0.9627965581842599,False,False,False,False,-0.13444055405988675,-0.11103674315084179,False,False,False,False,109219899,107479983.0195053,False,False,False,False,3912586.0503115663,False,False,False,False
2023-06-16 00:00:00+00:00,2.91,2.94,2.83,2.87,12186814,,,,,,,,,,,,,,,,,,,2.902554251024893,2.97033825830886,2.9725269093488738,2.700848605846482,2.708394601309247,2.6133960366154825,2.3563482870186543,2.214243267342777,2.1151641953197236,2.057263815802691,2.1381332301005207,2.2330876797112715,2.293498630705047,,,,,,,,,,,,,,,,,,,,,,,,2.860766601405639,2.9651303975857446,2.8081665178292905,2.663775224165244,2.406583785913687,2.2713436501795963,2.1871494987882256,2.1280547466568813,2.080120881924269,2.071522418615947,2.311045557647523,2.311930958658931,,,,,,,2.2713436501795963,2.50268459755011,"rgba(38, 166, 154, 1.0)",0.2966110080393092,2.50268459755011,1.3732309031359664,50.050073778233866,-4.768305085632434,False,True,False,False,False,4.63110481421414,0.0,0.0,0.0,0.0,0,0.9463952277872335,0.9563097972470548,False,False,False,False,-0.08474780555275661,-0.0978922743517992,False,False,False,False,121406713,108026129.2932502,False,False,False,False,4237065.577750329,False,False,False,False
2023-06-20 00:00:00+00:00,2.67,2.87,2.67,2.86,4421732,,,,,,,,,,,,,,,,,,,2.8841644501025114,2.9625149140939016,2.9670629075531556,2.701214168332851,2.7086222846616246,2.6141566018507714,2.3581434832130106,2.2164327772826047,2.1174646565700748,2.0592776883142703,2.1395572986798155,2.234196425472294,2.2944140481487376,,,,,,,,,,,,,,,,,,,,,,,,2.8517470019987914,2.958817180747175,2.8071666773850765,2.6642639433788458,2.408205739851864,2.2734013793629564,2.189390496536555,2.130363735332886,2.082416762445601,2.073212785910294,2.311888879709544,2.3127673254739594,,,,,,,2.2734013793629564,2.5014019817462416,"rgba(38, 166, 154, 0.5)",0.2915445046613009,2.5014019817462416,0.5782925610264048,45.83129937220838,-4.768305085632434,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.91645085012949,0.9590779674103628,False,False,False,False,-0.2131713673146325,-0.15553182083321584,False,False,False,False,116984981,108377456.81116197,False,False,False,False,4244307.398230708,False,False,False,False
2023-06-21 00:00:00+00:00,2.63,2.66,2.54,2.65,3626172,,,,,,,,,,,,,,,,,,,2.8613168429010574,2.9530947898934574,2.9604058332676377,2.7004570600367583,2.7079752225312776,2.614135676181126,2.3591146546090425,2.2177808368798284,2.118955215492586,2.060613172761604,2.1404734319235086,2.2348737515706603,2.294947738486291,,,,,,,,,,,,,,,,,,,,,,,,2.838148552358872,2.951087610132195,2.8049312375482476,2.66396720835788,2.409015644242318,2.2746176490148216,2.190792487439361,2.1318513835154826,2.0839254092446264,2.0743291843244305,2.3123724942514947,2.313246539801118,,,,,,,2.2746176490148216,2.4988257835366303,#000000,0.2876962236754633,2.4988257835366303,0.45594695261395257,42.411256923202075,-1.983966615542471,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.907247026429955,0.9880897113676024,False,False,False,False,-0.34282825441539394,-0.2491800376243049,False,False,False,False,113358809,108572803.95582229,False,False,False,False,4220066.794378524,False,False,False,False
2023-06-22 00:00:00+00:00,2.57,2.615,2.56,2.57,3181633,,,,,,,,,,,,,,,,,,,2.842262305534666,2.944585557391064,2.9543099913713537,2.6995981903116015,2.70725226556379,2.6139928862646977,2.3598650825843954,2.218871156323348,2.12018059898365,2.061719457946809,2.1412259917129393,2.235421300023541,2.2953725397487545,,,,,,,,,,,,,,,,,,,,,,,,2.8260853031515487,2.9440420126700864,2.802732102022134,2.6635742169333394,2.409621499810252,2.275588052187347,2.191932308012264,2.1330721815924267,2.085171109736168,2.0752532948041993,2.3127552591315776,2.3136257116475925,,,,,,,2.275588052187347,2.496485478659757,#000000,0.2824836437902452,2.496485478659757,0.26024346172350477,39.24864686872904,-4.975155070834795,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.89516325833374,1.0179933948297462,False,False,False,False,-0.34282825441539394,-0.2960041460198494,False,False,False,False,110177176,108635720.50657436,False,False,False,False,4179343.900481327,False,False,False,False
2023-06-23 00:00:00+00:00,2.58,2.65,2.57,2.58,1810814,,,,,,,,,,,,,,,,,,,2.8332181220131263,2.9401503867226926,2.951093810903885,2.6991900234634985,2.7069040105024444,2.6139579502063164,2.3603250466492316,2.219520006160358,2.120902718769701,2.062369127844454,2.1416709438701997,2.2357486236109545,2.2956291985627506,,,,,,,,,,,,,,,,,,,,,,,,2.8201910203809453,2.9403476221975984,2.8016019142734163,2.663401908524402,2.4100009677582546,2.276170537013058,2.1926084459290145,2.133792314767961,2.0859033919648775,2.075796733338103,2.312987441794782,2.3138557656358847,,,,,,,2.276170537013058,2.495372302969167,#000000,0.27286765428823173,2.495372302969167,0.3101419156901629,37.44125130831351,-6.673341503463433,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8768668287985376,1.0205004325330116,False,False,False,False,-0.3184239833285073,-0.30721406467417833,False,False,False,False,111987990,108767182.05533615,False,False,False,False,4086460.3749722554,False,False,False,False
2023-06-26 00:00:00+00:00,2.6,2.64,2.56,2.59,1651810,,,,,,,,,,,,,,,,,,,2.825537634473452,2.9362030770669323,2.9482105418343547,2.6988206037808418,2.7065883016556156,2.6139262336136806,2.360743088083855,2.2201099579728636,2.121559537591587,2.062960385304323,2.1420760735819293,2.2360466933773746,2.29586294377223,,,,,,,,,,,,,,,,,,,,,,,,2.815076121195987,2.937046155347183,2.8005819004413954,2.6632455427772714,2.410345798450178,2.2767000537056883,2.193223262318177,2.134447279908158,2.0865695594723284,2.076291472856838,2.313198909838501,2.314065296912438,,,,,,,2.2767000537056883,2.4944093253925357,#000000,0.26146000331472996,2.4944093253925357,0.40385019991130594,36.870837008896075,-7.28386513886138,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8611572422184588,1.0395613068714344,False,False,False,False,-0.32922349489361935,-0.31821877978389884,False,False,False,False,113639800,108958265.11198963,False,False,False,False,3990983.8896792256,False,False,False,False
2023-06-27 00:00:00+00:00,2.53,2.62,2.51,2.62,2845088,,,,,,,,,,,,,,,,,,,2.810926101765525,2.928700302551129,2.9427029759547323,2.697893271019302,2.705812698722963,2.6136900086442383,2.3613199393034057,2.220997517468097,2.1225766980573315,2.0638874983330284,2.142701253748473,2.236493266349795,2.2962030609399466,,,,,,,,,,,,,,,,,,,,,,,,2.8050065698401374,2.930740503622358,2.7984458450876986,2.662780620978725,2.4107913857724372,2.277476983709732,2.194156896761631,2.1354584416916502,2.087609008607253,2.077065691399096,2.3135032666943816,2.314366692403668,,,,,,,2.277476983709732,2.4924019479645234,#000000,0.2491569207772011,2.4924019479645234,0.15090109445162467,35.30305392634253,-8.911222721528667,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8749274665517184,1.034086575923869,False,False,False,False,-0.34282825441539394,-0.3305235170996464,False,False,False,False,110794712,109030282.63700965,False,False,False,False,3946046.795966315,False,False,False,False
2023-06-28 00:00:00+00:00,2.5,2.53,2.485,2.5,2781662,,,,,,,,,,,,,,,,,,,2.795671132138771,2.920735111343658,2.9368144919445536,2.696698627683138,2.7048239610153546,2.6132772937829207,2.361739470956529,2.2217351894616733,2.123455491992179,2.064701381669662,2.143238931536711,2.2368622501198643,2.2964723839724206,,,,,,,,,,,,,,,,,,,,,,,,2.7941313212740626,2.9240083350157597,2.7959879554069103,2.662130784773003,2.4110775482725986,2.2781000303518084,2.194942841506547,2.1363285491834816,2.0885158122811993,2.077743651688405,2.313740273519245,2.3146011827487043,,,,,,,2.2781000303518084,2.490130949087111,#000000,0.23866120583617378,2.490130949087111,0.04135171813245442,33.77648582808235,-10.512662529794177,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8683609318458486,1.039288275218037,False,False,False,False,-0.34282825441539394,-0.33667588575752017,False,False,False,False,108013050,108990391.1610485,True,False,False,False,3900384.647104891,False,False,False,False
2023-06-29 00:00:00+00:00,2.59,2.61,2.48,2.48,3283379,,,,,,,,,,,,,,,,,,,2.78257087540359,2.9129042245219012,2.9309243467605426,2.6957065659306174,2.703987144386532,2.613039567545253,2.3624204392709722,2.222769105262081,2.124636387554068,2.0657777273257385,2.1439677157501156,2.2373855523113595,2.2968730028742104,,,,,,,,,,,,,,,,,,,,,,,2.56,2.7845243067093555,2.9173386297789325,2.793677655994657,2.661636681898691,2.4116095886626274,2.279008280346114,2.196029102280006,2.1375027710013286,2.0897217967321486,2.0786437923604364,2.3140995059542333,2.3149569657565845,,,,,,,2.279008280346114,2.512289259868258,#000000,0.23370305329011534,2.512289259868258,0.33251914785757175,35.73847023105424,-10.512662529794177,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8694124893868513,1.0308988296402353,False,False,False,False,-0.3065845307713908,-0.3216302082644555,False,False,False,False,111296429,109080824.01747797,False,False,False,False,3876188.347218425,False,False,False,False
2023-06-30 00:00:00+00:00,2.63,2.64,2.58,2.63,2740191,,,,,,,,,,,,,,,,,,,2.775215638454194,2.9076328381334036,2.926877514506357,2.695230728828835,2.7035680840479483,2.6130530242880137,2.3631471504828507,2.2237713298316004,2.1257446822682815,2.066775017613533,2.144656562999023,2.237897469049986,2.297278216768959,,,,,,,,,,,,,,,,,,,,,,,2.585778315849239,2.7789664580823032,2.912810099883686,2.7922431426998062,2.661455842272974,2.4122191621351576,2.2799137659281192,2.1970710932253334,2.138608532532821,2.0908442634721642,2.0794805833679666,2.3144674106741396,2.315321582550313,,,,,,,2.2799137659281192,2.5125463342268306,"rgba(38, 166, 154, 0.5)",0.22834169117341083,2.5125463342268306,0.5143767884418916,38.2399411887545,-10.512662529794177,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9016208763493293,1.0076672159262874,False,False,False,False,-0.24550968521492136,-0.28356994673968844,False,False,False,False,114036620,109275168.95796904,False,False,False,False,3831639.4316412318,False,False,False,False
2023-07-03 00:00:00+00:00,2.71,2.73,2.63,2.64,905613,,,,,,,,,,,,,,,,,,,2.773985077294266,2.9063604359885,2.9258736604874005,2.695220342245441,2.7035465981989777,2.613147257004675,2.3634556193726177,2.224163051412018,2.1261644197213787,2.0671476704597085,2.1449190822043303,2.238099047073094,2.297442608302246,,,,,,,,,,,,,,,,,,,,,,,2.5993996204170102,2.7780034561856315,2.9117065179564365,2.7919700319991945,2.661493727754011,2.4124918017282373,2.2802768910294073,2.197474317421774,2.13902874423715,2.0912657698989716,2.0797942399312435,2.314618261788665,2.3154711697596553,,,,,,,2.2802768910294073,2.5131087505406406,"rgba(38, 166, 154, 0.5)",0.22166796043788134,2.5131087505406406,0.8882260163824385,42.09223766644426,-13.765851009307383,False,True,False,True,True,0.2982987841520668,0.0,0.0,0.0,0.0,0,0.9055776759126042,0.9942449894603006,False,False,False,False,-0.18167575033939576,-0.2326228485395421,False,False,False,False,114942233,109497406.76353888,False,False,False,False,3716893.2970670657,False,False,False,False
2023-07-05 00:00:00+00:00,2.64,2.73,2.64,2.71,2345644,,,,,,,,,,,,,,,,,,,2.770235977650458,2.9028345613694286,2.9230955425879386,2.6950912937301124,2.703409565480872,2.613327022212216,2.3642031200598606,2.225131173096421,2.1272102306289065,2.0680798893383807,2.1455729583877208,2.2385972526691487,2.2978461017428935,,,,,,,,,,,,,,,,,,,,,,,2.6172547628112093,2.775058020747843,2.9086449673818326,2.7911319573333664,2.6615228700567357,2.413144773639565,2.2811686793325894,2.1984733691495135,2.1400747694493547,2.092318391968711,2.080578572538397,2.314987633663884,2.315837403141923,,,,,,,2.2811686793325894,2.513570546901266,"rgba(38, 166, 154, 0.5)",0.21573482220893078,2.513570546901266,0.5860410099964853,43.00010790454506,-12.893110832048635,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9238529342762344,0.9841807152193588,False,False,False,False,-0.17717754612303344,-0.20490019733128778,False,False,False,False,112596589,109618943.32183148,False,False,False,False,3663118.814829142,False,False,False,False
2023-07-06 00:00:00+00:00,2.57,2.63,2.53,2.63,3004020,,,,,,,,,,,,,,,,,,,2.76169260594594,2.8967201402397764,2.9183445680636493,2.6943203048431483,2.702749975420133,2.61317916704322,2.36486455820375,2.2261060678031925,2.128314425218312,2.069085091744236,2.1462593779007406,2.239095941837728,2.2982322969307862,,,,,,,,,,,,,,,,,,,,,,,2.6073248848202115,2.7683627847073713,2.9033457093043302,2.7892611789424184,2.6611521828745452,2.41367408595145,2.28203211504698,2.1994946442596808,2.1411735050620373,2.093443984836884,2.081421437203737,2.3153354905941352,2.316182014216764,,,,,,,2.28203211504698,2.5117320990165632,#000000,0.21414880740204273,2.5117320990165632,0.27209070968135024,42.12460338296118,-12.893110832048635,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9110430469088125,0.9926091154243102,False,False,False,False,-0.2734495199242926,-0.2391748586277902,False,False,False,False,109592569,109617909.03470084,False,False,False,False,3637271.802482901,False,False,False,False
2023-07-07 00:00:00+00:00,2.62,2.65,2.55,2.57,2359937,,,,,,,,,,,,,,,,,,,2.7564975326753927,2.8925105422999176,2.9150224254634534,2.6938742809871457,2.702358752690952,2.613158598129558,2.3654544897591783,2.226933371184152,2.1292358630446167,2.0699184977306295,2.146834572508034,2.2395214026596224,2.298567547945421,,,,,,,,,,,,,,,,,,,,,,,2.607218772633938,2.764186632212964,2.8996713842400834,2.788018426306924,2.660965839149509,2.4141636069387356,2.2827755997559733,2.2003565982683484,2.1420919870747284,2.094379250205664,2.082121568459128,2.315639413185967,2.316483206028249,,,,,,,2.2827755997559733,2.510939622537593,"rgba(38, 166, 154, 0.5)",0.2127996985705506,2.510939622537593,0.5125024997450816,42.97702689432541,-12.712950056514046,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9177699421196195,0.990120417803207,False,False,False,False,-0.2547792601434904,-0.2469770593856403,False,False,False,False,111952506,109709461.85686943,False,False,False,False,3587180.241601219,False,False,False,False
2023-07-10 00:00:00+00:00,2.7,2.72,2.57,2.62,2680282,,,,,,,,,,,,,,,,,,,2.7530817200696354,2.8887942160679247,2.91201197951472,2.6936987927232745,2.702179113925592,2.6133379366954004,2.3662776029446424,2.2280081888861547,2.1304017856790316,2.0709615035182516,2.147566395744173,2.2400778209063335,2.299017292287463,,,,,,,,,,,,,,,,,,,,,,,2.6159030080875416,2.7613126039301723,2.896393163359436,2.787062009021122,2.660974999646533,2.4148793493433396,2.2837629011603724,2.201467057190354,2.143257465217978,2.0955543868708135,2.0830001353745624,2.3160508839078773,2.3168911784255917,,,,,,,2.2837629011603724,2.510965989192614,"rgba(38, 166, 154, 0.5)",0.20760105538798138,2.510965989192614,0.910563823744076,45.62565470533433,-10.031919751253355,False,True,False,True,True,0.17762483959110043,0.0,0.0,0.0,0.0,0,0.9154281204787585,0.9828357227410234,False,False,False,False,-0.2133785274795857,-0.230177793432613,False,False,False,False,114632788,109902533.47032553,False,False,False,False,3551615.6046756813,False,False,False,False
2023-07-11 00:00:00+00:00,2.69,2.77,2.66,2.71,2867077,,,,,,,,,,,,,,,,,,,2.751330037746371,2.8856888829067353,2.9094178674010718,2.6937780122085635,2.702201102026947,2.613693408795155,2.367280768379581,2.2292659323121753,2.1317442949330974,2.0721544670350607,2.1484125075311233,2.2407321736300845,2.2995542311625594,,,,,,,,,,,,,,,,,,,,,,,2.6287943463658876,2.7596960999360447,2.8936192373610914,2.786407713895077,2.6611633351419903,2.415773178134577,2.284933278903792,2.202759919783687,2.1446018097173707,2.096901588420215,2.084006951317344,2.3165447407425463,2.317380975548861,,,,,,,2.284933278903792,2.5115602640702255,"rgba(38, 166, 154, 0.5)",0.20439865657781692,2.5115602640702255,0.8729985750265458,47.13210898506166,-8.471346750034357,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9347108248602349,0.9698564749730278,False,False,False,False,-0.15033024743808654,-0.19025402043534978,False,False,False,False,111765711,109975599.25580296,False,False,False,False,3524770.953511929,False,False,False,False
2023-07-12 00:00:00+00:00,2.91,2.93,2.74,2.75,4856385,,,,,,,,,,,,,,,,,,,2.7578593701216247,2.884967797764336,2.908382566476801,2.6954803850133175,2.7034999739554046,2.615272281357321,2.369728183517723,2.2320607769068412,2.134606774414396,2.074650831340401,2.150231907849086,2.2421997455625293,2.3008018374547166,,,,,,,,,,,,,,,,,,,,,,,2.6736310205316864,2.7644821495413248,2.892806773311001,2.7874084114731317,2.6625419525754257,2.4180662562210955,2.287616431745354,2.2055965888363493,2.1474815710296205,2.0997404694217976,2.08612308592042,2.3177060817669006,2.3185334917977816,,,,,,,2.287616431745354,2.515794028277748,"rgba(0, 255, 255, 0.75)",0.2011768976402353,2.515794028277748,1.9594992086378178,52.62170864906264,-3.245979731022693,True,False,True,False,True,4.93362874858353,0.0,0.0,0.0,0.0,0,0.9388618506854981,0.9388618506854981,False,False,False,False,-0.044683217305619236,-0.11746861887048451,False,False,False,False,116622096,110236246.18694794,False,False,False,False,3576991.112197736,False,False,False,False
2023-07-13 00:00:00+00:00,2.9,2.95,2.87,2.95,2307520,,,,,,,,,,,,,,,,,,,2.761989758079505,2.8852533967653216,2.908365654081205,2.6965031032252713,2.704291475926765,2.6161571194646105,2.3709924575857624,2.233478137803883,2.136046008707457,2.075901601402623,2.151149767984362,2.242947119335234,2.3014420039545245,,,,,,,,,,,,,,,,,,,,,,,2.6932922077504213,2.7676343050894507,2.8929641172570166,2.7881739982067115,2.6633435623597896,2.419261719841347,2.288985810805202,2.2070313800248207,2.148930872802634,2.101164324574565,2.0871849210922937,2.31830349359665,2.3191264471682214,,,,,,,2.288985810805202,2.517988050587718,"rgba(0, 255, 255, 0.75)",0.19837919827016115,2.517988050587718,1.9256653557599424,55.99915252385749,-0.17049306092317806,True,False,True,False,True,4.687683028128205,0.0,0.0,0.0,0.0,0,0.955936666987828,0.955936666987828,False,False,False,False,0.020695977362330958,-0.04838632075407678,False,False,False,False,114314576,110396180.68942057,False,False,False,False,3527207.931327237,False,False,False,False
2023-07-14 00:00:00+00:00,2.89,2.95,2.87,2.91,2423935,,,,,,,,,,,,,,,,,,,2.7659941499916467,2.8854999601490974,2.9083140856824157,2.6975499331301616,2.7051027091607236,2.617070230326804,2.3723058943142745,2.2349532644397607,2.13754557070011,2.0772061740884413,2.1521072952719247,2.2437264560897288,2.302109316083032,,,,,,,,,,,,,,,,,,,,,,,2.7103919030024746,2.77072253564825,2.8930863149926296,2.788945366502095,2.664168505601622,2.420502665830497,2.2904100384556156,2.2085250949634117,2.1504406738029984,2.1026484449370075,2.088292845508566,2.318926193209718,2.319744504546268,,,,,,,2.2904100384556156,2.520069175786002,"rgba(0, 255, 255, 0.75)",0.19635801096078076,2.520069175786002,1.883960946660259,57.94882105112912,1.578389629836856,True,False,True,False,True,4.438273258815681,0.0,0.0,0.0,0.0,0,0.9616203294364214,0.9681697612732095,False,False,False,False,0.020695977362330958,-0.01384517169587291,False,False,False,False,111890641,110454786.97610995,False,False,False,False,3483942.326177149,False,False,False,False
2023-07-17 00:00:00+00:00,2.89,2.92,2.83,2.85,2392788,,,,,,,,,,,,,,,,,,,2.7690957927646567,2.8854269022912695,2.9080305354686553,2.698456969993052,2.7058035571844288,2.6178929218927887,2.3735394201275,2.236352464251451,2.138975196568058,2.0784536954126693,2.1530208457082933,2.244466825791355,2.3027410945579234,,,,,,,,,,,,,,,,,,,,,,,2.7230085321070407,2.7731235688961573,2.8929358294539127,2.78954348295589,2.6648983969855773,2.421662542645564,2.2917562270067218,2.209944036298025,2.151879152156933,2.104065580881317,2.089352360788182,2.319515101605245,2.3203289960234685,,,,,,,2.2917562270067218,2.5217422402670833,"rgba(0, 255, 255, 0.75)",0.19552212381443318,2.5217422402670833,1.8834582631806118,59.248600069310214,2.807375549516806,True,False,True,False,True,4.438273258815681,0.0,0.0,0.0,0.0,0,0.9269967473798337,0.9861352958570161,False,False,False,False,-0.009802336411422795,-0.011823754053647852,False,False,False,False,111890641,110511094.97704682,False,False,False,False,3441151.9604447116,False,False,False,False
2023-07-18 00:00:00+00:00,2.93,2.9799,2.9,2.92,2561345,,,,,,,,,,,,,,,,,,2.9366333333333334,2.7738368321656406,2.8861448023410414,2.9083339029242974,2.6997177473514538,2.7067894678058595,2.6189569328366944,2.3750001259374045,2.2379747129555305,2.1406159337260076,2.0798788572807934,2.154072195655345,2.2453278960763616,2.3034820472542785,,,,,,,,,,,,,,,,,,,,,,,2.7387642620319514,2.776880895238461,2.8934671841975668,2.790570522605942,2.665878526466914,2.423050267683817,2.293328530804342,2.211584119940029,2.1535319683386174,2.1056871326044706,2.090564387711443,2.3202076853737466,2.3210164860651337,,,,,,,2.293328530804342,2.566837360064469,"rgba(0, 255, 255, 0.75)",0.19464479082318195,2.566837360064469,1.865771174248548,60.94561939938222,4.492737631451277,True,False,True,False,True,5.3462497525262656,0.0,0.0,0.0,0.0,0,0.9267737639701298,1.011917805910018,False,False,False,False,0.04682225560431622,0.017499250775334187,False,False,False,False,114451986,110665639.72304499,False,False,False,True,3406649.7267017816,False,False,False,False
2023-07-19 00:00:00+00:00,2.91,2.97,2.9,2.94,1580115,,,,,,,,,,,,,,,,,,2.9328306938052444,2.776459081057125,2.886492266087142,2.908453075594417,2.7004564549453085,2.707367302618948,2.619589311740321,2.375881549663256,2.238957525265086,2.14161212483356,2.0807454928303355,2.1547111338485987,2.2458503867824646,2.303931102044694,,,,,,,,,,,,,,,,,,,,,,,2.7469416752498903,2.778974588437412,2.8937143760532478,2.7911542421517628,2.6664575298915247,2.4238861014768163,2.2942797114897546,2.212578356600885,2.1545352035893806,2.1066723740355053,2.091301581639186,2.3206272756366992,2.3214329859560077,,,,,,,2.2942797114897546,2.567864677229329,"rgba(0, 255, 255, 0.75)",0.19432831882024085,2.567864677229329,1.7606045523769271,61.33336401319063,5.019321598678239,True,False,True,False,True,4.822199392132244,0.0,0.0,0.0,0.0,0,0.930423412418492,1.006124941933486,False,False,False,False,0.04250076980938177,0.03000001029235798,False,False,False,False,112871871,110752158.59665108,False,False,False,False,3335020.9138899473,False,False,False,False
2023-07-20 00:00:00+00:00,2.83,2.92,2.8,2.91,3063305,,,,,,,,,,,,,,,,,,2.8976129346573654,2.7788265554818077,2.8858955574480114,2.907725599503843,2.7013941934898127,2.7080903006783985,2.6205036637827073,2.3773455910354815,2.2406433742160665,2.1433483219167244,2.0822687480200486,2.155824090720274,2.246747229603747,2.304692874603416,,,,,,,,,,,,,,,,,,,,,,,2.7549601351214745,2.7808484854641136,2.8930923556598485,2.791639507086558,2.66724415195249,2.4252527354008957,2.2958930389780803,2.214291891246767,2.1562803551731684,2.108397746727775,2.0925962285796933,2.321336371489956,2.322136732097796,,,,,,,2.2958930389780803,2.5674643247510693,"rgba(38, 166, 154, 1.0)",0.19345628274454935,2.5674643247510693,1.357080119210177,58.851517582493514,5.019321598678239,True,False,True,False,True,2.752275222608816,0.0,0.0,0.0,0.0,0,0.8956917652294474,1.015507591188402,False,False,False,False,-0.022875316904978512,0.0035623466936897333,False,False,False,False,109808566,110715154.96540986,False,False,False,False,3324365.387855048,False,False,False,False
2023-07-21 00:00:00+00:00,2.82,2.865,2.81,2.83,1898031,,,,,,,,,,,,,,,,,,2.8838624275625504,2.779859924853378,2.885351647060346,2.9071435786548427,2.7018983852112837,2.708477205954268,2.6210215986811405,2.3782131765730288,2.2416519839172344,2.144392011366457,2.083187071405183,2.156493730349942,2.247284733574264,2.3051479724072905,,,,,,,,,,,,,,,,,,,,,,,2.758487949570685,2.781665861725613,2.8925555324488808,2.7918429854399616,2.66767961586175,2.4260587556932522,2.296855050280236,2.215318500687554,2.1573288073092525,2.10943644967191,2.093376817045597,2.321759573283917,2.322556723703684,,,,,,,2.296855050280236,2.5674550724261813,"rgba(38, 166, 154, 1.0)",0.19349120612279136,2.5674550724261813,1.3052010612490115,56.87587453532324,5.019321598678239,True,False,True,False,False,2.495948619785999,0.0,0.0,0.0,0.0,0,0.8966652305040932,1.0259543300301595,False,False,False,False,-0.042500857095559716,-0.019469255200934992,False,False,False,False,107910535,110605169.86872713,False,False,False,False,3268430.705978379,False,False,False,False
