date,Close,High,Low,Open,Volume,aVWAP_peak_15,aVWAP_peak_10,aVWAP_valley_26,aVWAP_valley_16,aVWAP_valley_7,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-05-16 00:00:00+00:00,27.22458831,28.7977855651,24.454384494,25.3147889109,2576229,21.938032666678488,24.107310705402902,19.037929312182193,21.36732256757396,24.177420033531167,22.12560305707374,#000000,,21.612648812959385,,47.84776582781009,-0.3429421995470747,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0149526977881078,0.8971740268592145,False,False,False,False,0.027979512218872897,-0.06683475884024956,False,False,False,False,-3872316,-6717493.569548256,False,False,False,False,2461159.306440167,False,False,False,False
2025-05-23 00:00:00+00:00,27.1251195913,29.0846533498,25.533620092,25.533620092,1193272,22.058486914879794,24.16677460343343,19.485714448411482,21.505488054386344,24.23383946754081,22.29006069773037,#000000,,21.804116005277763,,49.76161739474692,-8.548552114429782,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.026768842015696,0.8688966540322405,False,False,False,False,0.04716922418320607,-0.009832767328521744,False,False,False,False,-5065588,-6595130.194026163,False,False,False,False,2367241.7281853403,False,False,False,False
2025-05-30 00:00:00+00:00,30.3976404368,31.3624870082,27.8214006223,28.229222369,2168344,22.367373576417098,24.35616194518268,20.42124967730192,21.847598397662384,24.415647281655907,22.681606175644,#000000,,22.24809589914102,,52.19332815351646,-5.998954681157194,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0412409428317277,0.8508871988044223,False,False,False,False,0.11163669709890237,0.05090196488519031,False,False,False,False,-2897244,-6321212.698172374,False,False,False,False,2352508.5631345743,False,False,False,False
2025-06-06 00:00:00+00:00,31.4221682394,36.364768872,30.6761528491,30.686099721,5426526,23.309750432848425,25.006653626059908,22.704295737518766,22.86756647074514,25.044488911872875,23.786551035809023,#000000,,23.47206656679306,,54.24933825784565,-3.83712122495033,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0511078768543771,0.8436354691587175,False,False,False,False,0.22511126063689121,0.13800661276104076,False,False,False,False,2529282,-5665620.498307753,False,False,False,False,2580213.5584579394,False,False,False,False
2025-06-13 00:00:00+00:00,31.7106275237,34.1447265392,29.9699249463,30.9347715178,3267025,23.754121332453668,25.313318160094642,23.626079454637953,23.34844501598361,25.34176367022616,24.276745526679203,#000000,,24.010490990792466,,55.810843821245115,-2.153638563849242,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0421717575905693,0.9261264812144584,False,False,False,False,0.18233210098343428,0.16016935687223752,False,False,False,False,5796307,-4816588.831766439,False,False,False,False,2631088.4800536474,False,False,False,False
2025-06-20 00:00:00+00:00,32.1582367579,33.4264629214,30.6562591054,32.2179179891,1490605,23.94519809474879,25.447144627829992,23.994229589188617,23.554588274912593,25.47172084448722,24.482576286233442,#000000,,24.235290146669996,,57.07745045679155,-0.7384657259893501,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9735205394648797,0.9762514558616555,False,False,False,False,0.1818692163484972,0.17101928661036736,False,False,False,False,7286912,-3920033.214598554,False,False,False,False,2546608.222271896,False,False,False,False
2025-06-27 00:00:00+00:00,36.96,37.8072,31.2331776739,31.9095649611,1574959,24.214798343786622,25.649495727650212,24.493004459403927,23.841251379036784,25.668660385156155,24.773442059006744,#000000,,24.54963747746939,,59.47261338233248,1.7615814160632581,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9704817081190059,0.9420749613128809,False,False,False,False,0.2548051679766069,0.21291222729348713,False,False,False,False,8861871,-2973225.4949986613,False,False,False,False,2474634.205807311,False,False,False,False
2025-07-04 00:00:00+00:00,38.56,39.41,35.23,38.63,1414395,24.49622006640878,25.86760148628356,24.996152502889775,24.138381894360595,25.881218050163838,25.07591480002131,#000000,,24.874588987485676,,61.62504343342967,3.997087301480768,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9995373789177742,0.9184038774493604,False,False,False,False,0.34055751598080797,0.27673487163714755,False,False,False,False,10276266,-1991781.680554316,False,False,False,False,2396097.9683401026,False,False,False,False
2025-07-11 00:00:00+00:00,38.31,40.11,37.45,38.42,1235819,24.748589707609877,26.06564297304111,25.434079186284773,24.404111476985854,26.07439370918435,25.345363410621193,#000000,,25.163105835980403,,63.02013967982262,5.498680972112311,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0332047244298064,0.9155732087932944,False,False,False,False,0.3428282514425618,0.3097815615398547,False,False,False,False,9040447,-1174579.556068811,False,False,False,False,2310151.3780926876,False,False,False,False
2025-07-18 00:00:00+00:00,40.75,42.1469,36.95,38.19,1082567,24.98279373477057,26.251927765698493,25.831501306768907,24.649970256240497,26.256238463100363,25.594486305315765,#000000,,25.429048265869618,,64.7070193385527,7.292369282246234,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0330588263115332,0.891854759891056,False,False,False,False,0.34282825153151175,0.3263049065356832,False,False,False,False,10123014,-337720.7741377881,False,False,False,False,2219219.201937674,False,False,False,False
2025-07-25 00:00:00+00:00,42.55,43.17,37.73,40.92,1023154,25.214844248933318,26.438491566322952,26.217908521564656,24.892981386504008,26.43847069527434,25.840539283719856,#000000,,25.691056430831235,,66.39092727054988,9.081817780073173,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.004350193831516,0.9097421947884519,False,False,False,False,0.34282825162931296,0.3345665790824981,False,False,False,False,11146168,512937.6535761221,False,False,False,False,2130621.7795719206,False,False,False,False
2025-08-01 00:00:00+00:00,41.86,47.42,39.9,43.11,1231230,25.51783469705799,26.68524897041122,26.714085298444388,25.20935018921959,26.679651159986975,26.161234063024033,#000000,,26.0316297887833,,67.1564594049826,10.000494207406213,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1012412751957983,0.8598987440102573,False,False,False,False,0.34282825192948263,0.33869741550599036,False,False,False,False,9914938,1209382.1236815944,False,False,False,False,2064000.166270297,False,False,False,False
2025-08-08 00:00:00+00:00,46.62,48.27,42.71,42.99,885454,25.763307868601387,26.887874952749293,27.111450024290058,25.464858752161454,26.87780247178502,26.421058813917444,#000000,,26.306872899450546,,68.92362330582313,11.900079387883466,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0819553689181851,0.8696318558744236,False,False,False,False,0.34282825207333495,0.34076283378966266,False,False,False,False,10800392,1919827.2997051799,False,False,False,False,1976700.450250275,False,False,False,False
2025-08-15 00:00:00+00:00,46.86,50.315,44.9,46.72,800589,25.996305039936022,27.08154268285277,27.484264190949755,25.706995060100365,27.067271364444462,26.667275667656675,#000000,,26.56727674345973,,70.24228403112812,13.35775377071301,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0757050215619557,0.8602847872920856,False,False,False,False,0.34282825222031355,0.3417955430049881,False,False,False,False,11600981,2636949.796023315,False,False,False,False,1889581.0835650696,False,False,False,False
2025-08-22 00:00:00+00:00,42.95,46.77,39.5,45.78,1104787,26.24683496722679,27.287635294349254,27.870565193864195,25.96805741154672,27.269034068052225,26.928425387007838,#000000,,26.84327321674674,,68.77924491654792,13.35775377071301,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0591650750260586,0.8781209963454529,False,False,False,False,0.2474459149976378,0.294620729001313,False,False,False,False,10496194,3219116.033354921,False,False,False,False,1831448.1884861756,False,False,False,False
2025-08-29 00:00:00+00:00,43.79,47.94,42.47,42.76,1204074,26.537764345311178,27.529276403776645,28.31400598172128,26.270545235577465,27.505711231066552,27.231460639490628,#000000,,27.162897991596644,,67.99002526538266,13.35775377071301,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.126892440785897,0.8437558195266446,False,False,False,False,0.2909470372881212,0.2927838831447171,False,False,False,False,11700268,3847349.512365667,False,False,False,False,1784976.0263760886,False,False,False,False
