date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_165,aVWAP_peak_153,aVWAP_peak_144,aVWAP_peak_136,aVWAP_peak_124,aVWAP_peak_114,aVWAP_peak_109,aVWAP_peak_104,aVWAP_peak_82,aVWAP_peak_67,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_31,aVWAP_peak_22,aVWAP_valley_185,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_155,aVWAP_valley_149,aVWAP_valley_119,aVWAP_valley_108,aVWAP_valley_96,aVWAP_valley_73,aVWAP_valley_61,aVWAP_valley_43,aVWAP_valley_24,aVWAP_valley_20,aVWAP_OB_bull_119,aVWAP_OB_bull_96,aVWAP_OB_bear_165,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-30 00:00:00+00:00,21.054676305,21.2382393067,21.0454981549,21.1923485563,4656734,,,,,,,,,,,,,21.33173938213204,20.81247009180745,20.965371530824406,,,,,,,,,,,,20.861397560686623,20.922895395905535,20.984587783508367,,,,20.979743624144067,#000000,,20.98212560763291,,49.41823599347227,-6.844910811207029,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9833915706542609,0.993373456250632,False,False,False,False,0.06969060293008382,0.09717203274889086,False,False,False,False,-26460416,-34080267.41260473,False,False,False,False,5499346.681959345,False,False,False,False
2023-01-06 00:00:00+00:00,21.5594745599,21.5749856335,21.1281015057,21.1739922561,4143772,,,,,,,,,,,,,21.34705531276704,20.83343900370304,20.977014760101596,,,,,,,,,,,,20.896413025244073,20.936387948370434,20.994996351016095,,,,20.997551066867047,#000000,,21.003323822521146,,51.124484052815305,-5.566486271818363,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9408610042247176,0.9612128437182172,False,False,False,False,0.13766958197078438,0.11742080735983762,False,False,False,False,-22316644,-33208887.900559932,False,False,False,False,5398933.742554949,False,False,False,False
2023-01-13 00:00:00+00:00,21.8439972126,21.9082442633,21.5135838094,21.56865271,4248802,,,,,,,,,,,,,21.40821559833189,20.864904857742218,20.996892226781657,,,,,,,,,,,,20.948206470288927,20.958523708074118,21.013150950914717,,,,21.03164896868892,#000000,,21.044962658609286,,53.325732580625626,-3.3602447095944044,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9818027520606305,0.9392275142130827,False,False,False,False,0.25758136129266507,0.18750108432625134,False,False,False,False,-18067842,-32087328.9449629,False,False,False,False,5313738.798661989,False,False,False,False
2023-01-20 00:00:00+00:00,22.0183820643,22.1422870905,21.7981064622,21.7981064622,7563200,,,,,,,,,,,,,21.52991898496283,20.929136640748755,21.039917430525136,,,,,,,,,,,,21.048836087086425,21.00570613521785,21.05282761146771,,,,21.101057148334785,#000000,,21.128399462003966,,55.46481874022466,-1.2298486372158095,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0008980281963715,0.9236336506366645,False,False,False,False,0.3428282187133023,0.26516465151977686,False,False,False,False,-10504642,-30488611.393484168,False,False,False,False,5480365.554316657,False,False,False,False
2023-01-27 00:00:00+00:00,21.9877473705,22.0521466306,21.8957484275,22.0061471591,3900269,,,,,,,,,,,,,21.57385828579761,20.9592458303367,21.06050557915795,,,,,,,,,,,,21.093100840475106,21.02820539038519,21.071891253553204,,,,21.13113452995096,#000000,,21.163602586748652,,56.83658417556094,0.16484920561987337,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.003682794477404,0.953853316213404,False,False,False,False,0.3428282187777346,0.30399643514875574,False,False,False,False,-14404911,-29297226.17915201,False,False,False,False,5363321.365108015,False,False,False,False
2023-02-03 00:00:00+00:00,21.9969472648,22.2039448865,21.9233481104,21.9601476876,4687795,,,,,,,,,,,,22.041413420566663,21.623100910578575,20.995320136468465,21.08570114168759,,,,,,,,,,,,21.144430470743398,21.055607966351715,21.095308700863498,,,,21.291554678179985,#000000,,21.451066234589277,,57.84915060112297,1.2438443881810457,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.985730058273288,0.9478151058410735,False,False,False,False,0.3428282202522098,0.3234123277004828,False,False,False,False,-9717116,-27846847.64736297,False,False,False,False,5313282.375100014,False,False,False,False
2023-02-10 00:00:00+00:00,21.7945495902,21.9877473705,21.7945495902,21.9877473705,3166752,,,,,,,,,,,,21.96784838329321,21.638766148719462,21.01433987736489,21.09888944218184,,,,,,,,,,,,21.169635026899336,21.070021654990096,21.10756860358357,,,,21.295295591004628,#000000,,21.447647359069226,,57.47451396252839,1.2438443881810457,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9715930722016705,0.960086058248299,False,False,False,False,0.28495706238558793,0.30418469504303536,False,False,False,False,-12883868,-26738478.784595344,False,False,False,False,5154280.125092605,False,False,False,False
2023-02-17 00:00:00+00:00,21.3069551925,21.8589488503,21.3069551925,21.8313491674,2128908,,,,,,,,,,,,21.866153506151115,21.632448017219847,21.0212933805494,21.1033338949481,,,,,,,,,,,,21.177078315989732,21.07503840373568,21.1116622791285,,,,21.283858256817478,#000000,,21.424243304977523,,54.92778816625518,1.2438443881810457,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9524672537583012,0.9696149643639905,False,False,False,False,0.18577099044785095,0.24497784274544315,False,False,False,False,-15012776,-25869908.207958654,False,False,False,False,4930178.486196857,False,False,False,False
2023-02-24 00:00:00+00:00,21.2486780846,21.3316807333,21.1748979523,21.2671231176,2132933,,,,,,,,,,,,21.757996132837846,21.61681428031586,21.024613465684812,21.105000623952574,,,,,,,,,,,,21.1787720879735,21.07712359951371,21.113145087097134,,,,21.26763789676792,#000000,,21.394548991703005,,52.86246760933389,1.2438443881810457,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9631671843364819,0.9834463948187893,False,False,False,False,0.08349795760340673,0.16423790017442494,False,False,False,False,-17145709,-25223671.229591347,False,False,False,False,4722975.116848942,False,False,False,False
2023-03-03 00:00:00+00:00,21.2671231176,21.3409032499,21.1564529193,21.2947906672,2758065,,,,,,,,,,,,21.664696920463488,21.59856122619887,21.028823609403943,21.107145143975277,,,,,,,,,,,21.25482642893333,21.180939205694063,21.07979427646219,21.115058082629247,,,,21.25373061172005,#000000,,21.42475594532244,,51.47663138156659,1.2438443881810457,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0022497596384479,0.9572135100530043,False,False,False,False,0.08208451645708768,0.1231612083157563,False,False,False,False,-14387644,-24421002.545917913,False,False,False,False,4577426.219304576,False,False,False,False
2023-03-10 00:00:00+00:00,21.4884635143,21.5899111962,21.2302330515,21.2486780846,2075358,,,,,,,,,,,,21.63671976235734,21.592626071708732,21.034353526624432,21.11065146127114,,,,,,,,,,,21.33270507960072,21.18629744632021,21.0837797468687,21.118288065263226,,,,21.261927645001812,#000000,,21.43708708999675,,51.54761259291673,1.2438443881810457,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.014405824828163,0.8962982227500836,False,False,False,False,0.1317913016467025,0.1274762549812294,False,False,False,False,-12312286,-23524060.579553626,False,False,False,False,4392087.832689421,False,False,False,False
2023-03-17 00:00:00+00:00,21.7374714606,21.8020290763,21.4792409978,21.6083562292,1997329,,,,,,,,,,,,21.640535192585375,21.595354711198425,21.042588110148568,21.116358937295523,,,,,,,,,,,21.43218297500469,21.195933316258483,21.09005243439025,21.12360513991797,,,,21.279576352099912,#000000,,21.466001548761746,,52.691588923396225,1.2438443881810457,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0570224119344127,0.8739928778127158,False,False,False,False,0.20400723224106193,0.16574174361114566,False,False,False,False,-10314957,-22545608.462549653,False,False,False,False,4214698.289527242,False,False,False,False
2023-03-24 00:00:00+00:00,21.8101156067,21.8101156067,21.486523387,21.6621877349,1911832,,,,,,,,,,,,21.646191812452347,21.59872260647579,21.05063141108502,21.121996920617402,,,,,,,,,,,21.491241682620362,21.20535163142205,21.09622873710374,21.1288667539261,,,,21.292403944462855,#000000,,21.485376933242637,,53.81574891868682,1.2438443881810457,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0959198070574445,0.8460949247400226,False,False,False,False,0.20644651973781603,0.18609413167448086,False,False,False,False,-8403125,-21498017.094953384,False,False,False,False,4044115.601414113,False,False,False,False
2023-03-31 00:00:00+00:00,21.8933250347,21.9580434786,21.6992621578,21.7546426548,1582444,,,,,,,,,,,,21.660578057543493,21.605114193184807,21.058620380353048,21.127751287760823,,,,,,,,,,,21.546258251487803,21.215129788794343,21.10247274808761,21.134255280757476,,,,21.306272498496174,#000000,,21.506770072752612,,54.975824031115394,1.2438443881810457,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.1533186669458082,0.7858547242538492,False,False,False,False,0.26445883572368095,0.2252764836990809,False,False,False,False,-6820681,-20410807.013845727,False,False,False,False,3861769.5568649196,False,False,False,False
2023-04-07 00:00:00+00:00,22.1706897944,22.1891807784,21.8563430667,21.8655885587,1845972,,,,,,,,,,,,21.69185374859236,21.61855969933413,21.070296440486985,21.136376502037976,,,,,,,,,,,21.626008149154078,21.230024277207352,21.11174993458779,21.142356944255624,,,,21.32840321195704,#000000,,21.54161146857198,,56.92749104695548,1.2438443881810457,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1714880262204168,0.7832906257329827,False,False,False,False,0.3289239359272319,0.2771002098131564,False,False,False,False,-4974709,-19267392.34615345,False,False,False,False,3712451.2193193696,False,True,False,False
2023-04-14 00:00:00+00:00,22.0782348745,22.2908811903,22.0782348745,22.1521988104,1770369,,,,,,,,,,,22.149116979766667,21.722920300073014,21.63281711927593,21.0820863161812,21.14517077354436,,,,,,,,,,,21.69243603420201,21.245093568170223,21.121182471229183,21.150629466040634,,,,21.437939225387026,#000000,,21.799322608329405,,57.75202205766328,2.17225972302829,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.189767827199576,0.7688685993639357,False,False,False,False,0.34282822205687735,0.3099642159350169,False,False,False,False,-6745078,-18339813.505697638,False,False,False,False,3568593.2771475646,False,False,False,False
2023-04-21 00:00:00+00:00,21.7546426548,22.1337078264,21.7090623793,22.0782348745,2148646,,,,,,,,,,,21.993787468544987,21.733804605548496,21.640175860822517,21.092345161008026,21.15268638145939,,,,,,,,,,,21.715587473311498,21.2572041940389,21.129310147957458,21.15769126912784,,,,21.430288062424342,#000000,,21.770838852056876,,56.497153841684884,2.17225972302829,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.1702361934737606,0.7824350358439442,False,False,False,False,0.2598069029907652,0.28488555946289107,False,False,False,False,-8893724,-17640103.171942256,False,False,False,False,3463411.9973588563,False,False,False,False
2023-04-28 00:00:00+00:00,21.9661176008,22.003191217,21.7622127117,21.7622127117,2039666,,,,,,,,,,,21.96528049189122,21.745720673916995,21.648045092093888,21.102386898121598,21.160115407976757,,,,,,,,,,,21.737516766569538,21.269084183463274,21.137321551791295,21.164682191870863,,,,21.436683695299493,#000000,,21.77414075611791,,56.5368151470162,2.17225972302829,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.2120402582754912,0.7437541807179403,False,False,False,False,0.24400676145557282,0.26444616045923197,False,False,False,False,-6854058,-16841136.862909496,False,False,False,False,3357949.33088783,False,False,False,False
2023-05-05 00:00:00+00:00,21.9475807927,22.003191217,21.6973338833,21.82709154,3424759,,,,,,,,,,,21.935141059501756,21.75965344406405,21.6589800097046,21.118143095919738,21.171816754161657,,,,,,,,,,,21.76058506770417,21.287264787944082,21.14993931361754,21.175706049076922,,,,21.446358842410504,#000000,,21.77858989524365,,56.459099384178714,2.17225972302829,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.19962949304097,0.7595346472671995,False,False,False,False,0.22178195130784947,0.24311405588354074,False,False,False,False,-10278817,-16355039.09528657,False,False,False,False,3362898.195266509,False,False,False,False
2023-05-12 00:00:00+00:00,21.9475807927,22.0402648332,21.8873361664,21.9383123887,1880609,,,,,,,,,,,21.939023283289725,21.770166469120035,21.666450505593595,21.127357557404807,21.178749590941077,,,,,,,,,,,21.77645877584769,21.29800903556425,21.1573850927922,21.182249520408103,,,,21.455094425662384,#000000,,21.78802475846276,,56.40358812500908,2.17225972302829,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.2278797377848767,0.7876848243349887,False,False,False,False,0.23958021554319953,0.24134713571337013,False,False,False,False,-10278817,-15904948.569709789,False,False,False,False,3253098.9956171378,False,False,False,False
2023-05-19 00:00:00+00:00,21.5397710145,21.9475807927,21.5212342064,21.9383123887,2483756,,,,,,,,,,,21.890334866502787,21.763594667725187,21.666548702884807,21.135097947397856,21.184396877062852,,,,,,,,,,,21.766211841662287,21.305701672814184,21.163539778896972,21.187571078892724,,,,21.451444159315518,#000000,,21.77167251969377,,54.08112552904203,2.17225972302829,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.124607564288574,0.8469195767967576,False,False,False,False,0.08460172107035928,0.1629744283918647,False,False,False,False,-12762573,-15672180.008990545,False,False,False,False,3196110.6255714237,False,False,False,False
2023-05-26 00:00:00+00:00,21.5570625334,21.5942298826,21.3758717061,21.5942298826,2295726,,,,,,,,,,,21.83577613036092,21.749105684594554,21.662037814034196,21.139968357979683,21.187813492764555,,,,,,,,,,21.509054707366666,21.745287789467767,21.309520430627234,21.16733550342503,21.190783771065238,,,,21.44966836816858,#000000,,21.709806077947476,,52.51695203190055,2.17225972302829,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0431878796827136,0.9122244535615106,False,False,False,False,-0.11325487941889055,0.02485977448648708,False,False,False,False,-10466847,-15286599.786102356,False,False,False,False,3129415.468121689,False,False,False,False
2023-06-02 00:00:00+00:00,21.8079421405,21.8358176524,21.5013115096,21.5013115096,1765720,,,,,,,,,,,21.82380398946904,21.747676137626392,21.66317989615522,21.14567166691177,21.192046556413842,,,,,,,,,,21.59860007836474,21.743505356463153,21.31529393899007,21.17192440713172,21.194782453135854,,,,21.459648448066183,#000000,0.9623962763533473,21.72839639048083,0.08265384226191931,52.73023580587044,2.17225972302829,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0388085614414333,0.9249801609761088,False,False,False,False,0.0033871756106309482,0.014123475048559014,False,False,False,False,-8701127,-14798786.987131812,False,False,False,False,3028400.9890015638,False,False,False,False
2023-06-09 00:00:00+00:00,21.8265258151,21.8822768389,21.7428992794,21.7800666286,1379230,,,,,,,,,,,21.823331750046115,21.749882792998886,21.665730679228716,21.150834247864502,21.195943110970678,,,,,,,,,,21.65402452068001,21.74674803533295,21.32081482467834,21.17612030978921,21.198469063690204,,,,21.46818993352796,#000000,0.9165069032315252,21.74349677476449,0.09059292411519636,52.977926250189554,2.17225972302829,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0301958833190916,0.9235520733239453,False,False,False,False,0.09483421049538183,0.054478842771970425,False,False,False,False,-7321897,-14244943.284381308,False,False,False,False,2906240.175001448,False,False,False,False
2023-06-16 00:00:00+00:00,21.9566115373,21.9751952119,21.7893584659,21.8358176524,2191999,,,,,,,,,,,21.831915347670773,21.757426860476276,21.671918311609573,21.159961897991515,21.202917906077165,,,,,,,,,,21.72669140546225,21.75722128013197,21.330886691909566,21.183596402524145,21.205076744979866,,,,21.48276128488331,"rgba(38, 166, 154, 0.5)",0.8746538876381165,21.768313723435316,0.21528265811880773,53.828740991177284,2.17225972302829,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0341736708566294,0.9262624400044993,False,False,False,False,0.13956152787532478,0.0970201853236476,False,False,False,False,-5129898,-13569754.744797507,False,False,False,False,2853333.421297637,False,False,False,False
2023-06-23 00:00:00+00:00,22.0018579993,22.0577475624,21.9273385818,21.9273385818,4326561,,,,,,,,,,,21.859471981471916,21.77804272746803,21.687512663649333,21.179407920032126,21.21797336203185,,,,,,,,,,21.823993383579722,21.78445521111834,21.35268985851237,21.199665884567793,21.219364996893077,,,,21.510257798932457,"rgba(38, 166, 154, 0.5)",0.8337570426335476,21.8114908259095,0.22832451620341954,54.67040548050436,2.17225972302829,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0858067248725234,0.8982557119255687,False,False,False,False,0.21155936906651393,0.15428977719508077,False,False,False,False,-803337,-12624094.171108803,False,False,False,False,2962461.3900904045,False,False,False,False
2023-06-30 00:00:00+00:00,21.9832281449,22.062405026,21.8714490188,22.0018579993,2928288,,,,,,,,,,,21.87101613964649,21.788794614501825,21.696506306750937,21.19170266087371,21.227547221370404,,,,,,,,,,21.85317636389408,21.797939430092853,21.366146930723975,21.209878080769098,21.228464576369845,,,,21.523117232499324,"rgba(38, 166, 154, 0.5)",0.7939393531586366,21.82773163703381,0.19585439019687909,55.13964431926078,2.17225972302829,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0999686582000427,0.8757638875055247,False,False,False,False,0.17839105000565353,0.16634041360036717,False,False,False,False,-3731625,-11965392.75102667,False,False,False,False,2959930.0278614857,False,False,False,False
2023-07-07 00:00:00+00:00,21.778299747,22.0018579993,21.7596698926,21.9459684362,1938574,,,,,,,,,,,21.869468589977043,21.790837546327918,21.69957954303484,21.19835669228183,21.23270498994414,,,,,,,,,,21.85241974711686,21.80014671023722,21.372956476560503,21.21540079426288,21.233370569296248,,,,21.526524165903947,#000000,0.7628181669663472,21.82821814841476,-0.06543945015531219,54.06727852330668,2.17225972302829,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0868145694335505,0.937354074935137,False,False,False,False,0.11627995048187757,0.14131018204112236,False,False,False,False,-5670199,-11499082.102802472,False,False,False,False,2884274.025797672,False,False,False,False
2023-07-14 00:00:00+00:00,22.0298027808,22.0763774167,21.7689848198,21.7689848198,2734755,,,,,,,,,,,21.87676920618658,21.798793133561936,21.7068448825954,21.209096403673847,21.241135158059794,,,,,,,,,,21.867234956697384,21.809661999154756,21.38443203215998,21.224381951697783,21.241398175341363,,,,21.535974789912885,"rgba(38, 166, 154, 0.5)",0.7268479970158528,21.838114823900163,0.26372495719439504,54.734240815986865,2.17225972302829,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0341170806327407,0.9735644046083914,False,False,False,False,0.14635556343812461,0.14383287273962347,False,False,False,False,-2935444,-10864738.53963192,False,False,False,False,2873198.542405252,False,False,False,False
2023-07-21 00:00:00+00:00,22.1788416157,22.2161013244,22.0158303901,22.0484326352,4105750,,,,,,,,,,,21.905317896979415,21.821293007396523,21.724237759240513,21.228371008627906,21.256490515266744,,,,,,,,,,21.91402146044823,21.836759845772452,21.405943858562903,21.240647440009894,21.256041167889126,,,,21.55891239601937,"rgba(38, 166, 154, 0.5)",0.7024685154278706,21.869348052649155,0.4405799779686004,55.97642308904784,2.283552420738282,True,False,True,False,True,0.24946933148408235,0.0,0.0,0.0,0.0,1,1.0293339271885797,0.986777122136145,False,False,False,False,0.28944884739643334,0.2166408600680284,False,True,False,False,1170306,-9973253.758918444,False,False,False,False,2964498.6503752335,False,True,False,False
2023-07-28 00:00:00+00:00,22.0472142192,22.2339758813,21.9911857205,22.2339758813,2711562,,,,,,,,,,22.090791940333332,21.9178515346197,21.832637906782022,21.733773197685384,21.240043039476546,21.265829831887743,,,,,,,,,,21.932192706096977,21.8499312355182,21.418634202714536,21.250538691578274,21.264959232795512,,,,21.65322242866927,"rgba(38, 166, 154, 0.5)",0.6760181196185473,21.94769185414205,0.1472184874483946,55.93570788754145,2.3539313500682155,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0113403242355314,0.9713708472800633,False,False,False,False,0.2868578792228429,0.25174936964543565,False,False,False,False,-1541256,-9348661.332331894,False,False,False,False,2945762.6021992904,False,False,False,False
2023-08-04 00:00:00+00:00,21.776409809,22.0658903854,21.6551081094,22.0472142192,2029131,,,,,,,,,,21.980223674389684,21.913741676930233,21.83263276169892,21.735657803698498,21.245982892999834,21.270537075795964,,,,,,,,,,21.925069480372997,21.849279020820166,21.424294201686852,21.255561602539252,21.269460344108072,,,,21.64329801909324,#000000,0.6465709744047019,21.91707846312827,-0.2175610407779026,54.182440666228146,2.3539313500682155,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9596711186381371,1.0171617523745695,False,False,False,False,0.10181804611503555,0.1767837078802356,False,False,False,False,-3570387,-8920641.01141842,False,False,False,False,2877863.964999343,False,False,False,False
2023-08-11 00:00:00+00:00,21.7390574766,21.8978048894,21.6923670611,21.7017051442,1950146,,,,,,,,,,21.92081904751565,21.90766944718279,21.8310296217373,21.73639219613895,21.251045323654985,21.27454393867774,,,,,,,,,,21.915519661800523,21.84675387727445,21.428862556125488,21.259846738187253,21.273295384038924,,,,21.637248240829514,#000000,0.6172352624889048,21.897690508443354,-0.25700578285772546,52.70641419419447,2.3539313500682155,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9844766972669615,1.0116506783513142,False,False,False,False,0.0553935857191029,0.11608864679966924,False,False,False,False,-5520533,-8668781.15872076,False,False,False,False,2809144.1157401325,False,False,False,False
2023-08-18 00:00:00+00:00,21.6083243131,21.8231002246,21.5429577313,21.7483955597,2930598,,,,,,,,,,21.840805682628233,21.892121573917496,21.82392524891933,21.734328575441115,21.256801314176478,21.279055983407122,,,,,,,,,,21.89285947573236,21.83741731644869,21.433247007654554,21.26471075734534,21.277621082494825,,,,21.62552729356707,#000000,0.596314457736742,21.865801012181695,-0.43178007130487134,50.87241737546473,4.438165788860921,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0336012566668622,1.0041596336935843,False,False,False,False,-0.0236921109349538,0.04619826793235772,False,False,False,False,-8451131,-8652658.924741445,False,False,False,False,2818140.6997593823,False,False,False,False
2023-08-25 00:00:00+00:00,21.4398353322,21.5521838143,21.4117482117,21.5521838143,4580597,,,,,,,,,,21.72053926133908,21.854476878804668,21.802441414174744,21.72378387633085,21.26136632676674,21.282465728525892,,,,,,,,,,21.841459018601086,21.810883769857345,21.434253416142326,21.268517106857892,21.280906789524177,,,,21.600018679740064,#000000,0.5767889818953842,21.806839732150546,-0.6362888534114043,48.61829808766904,2.2808597122026555,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0253197635389733,0.9584369042916683,False,False,False,False,-0.1670168411800339,-0.06040928662383809,False,False,False,False,-13031728,-8977034.411797635,False,False,False,False,2948693.0182957244,False,False,False,False
2023-09-01 00:00:00+00:00,21.4866471998,21.6270828024,21.4304729587,21.4491977058,3077999,,,,,,,,,,21.683880338134863,21.83535743565441,21.791229187787337,21.71836779044914,21.264994964707203,21.285249714243285,,,,,,,,,,21.816898800891234,21.797251201284467,21.435792998864788,21.27157760850078,21.283588545583992,,,,21.59006000405175,#000000,0.567722580599297,21.78334694399124,-0.5226139567639523,47.34720095790253,1.0961707961140092,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0307008400267506,0.9489232722661557,False,False,False,False,-0.23296666173553013,-0.1466879741796841,False,False,False,False,-9953729,-9049382.159071885,False,False,False,False,2958271.2391627077,False,False,False,False
2023-09-08 00:00:00+00:00,21.4772848263,21.5521838143,21.3742987177,21.5428214408,1973887,,,,,,,,,,21.661740614770697,21.82255883788976,21.783346224201793,21.71427474365002,21.266841748670448,21.28664312325405,,,,,,,,,,21.800849605105096,21.7878080856366,21.43618237734767,21.273130350719967,21.284934406433727,,,,21.58333757112461,#000000,0.5566419264938124,21.768239285850537,-0.5226959122235137,46.38325185527702,0.19251629491338917,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0120499685711437,0.9961035903538642,False,False,False,False,-0.34282825441539394,-0.24475811429753902,False,False,False,False,-11927616,-9262584.665807301,False,False,False,False,2885353.888113618,False,False,False,False
2023-09-15 00:00:00+00:00,21.4211105852,21.5428214408,21.4117482117,21.5240966938,3113042,,,,,,,,,,21.633461873084173,21.80360404606004,21.771319486393857,21.70784934567618,21.269554515688544,21.28868670903135,,,,,,,,,,21.77770211109287,21.773563066711585,21.43660206326303,21.2754145753734,21.28691091777545,,,,21.5737757792375,#000000,0.551247514706221,21.747082774237168,-0.5913354352461587,45.34611868124228,-0.8012553613197113,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9797424933624824,1.030184318000839,False,False,False,False,-0.3284754522454936,-0.2866167832715163,False,False,False,False,-15040658,-9690590.097969724,False,False,False,False,2902219.674179276,False,False,False,False
2023-09-22 00:00:00+00:00,21.1526356538,21.490477217,21.0869442387,21.4717082413,2689128,,,,,,,,,,21.591593633137,21.779487246645566,21.754954735917774,21.69798137094416,21.269238116004612,21.28822593160391,,,,,,,,,,21.748210004591005,21.75446103273479,21.43352118382784,21.275076990956677,21.286486752172316,,,,21.55927502463633,"rgba(239, 83, 80, 0.5)",0.5503960977140899,21.71843797927709,-1.0279911645939819,43.085679145198306,-2.965075728754371,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.929341209983799,1.0390329224366008,False,False,False,False,-0.34282825441539394,-0.31472251884345515,False,False,False,False,-17729786,-10286086.090712707,False,False,False,False,2886435.105721552,False,False,False,False
2023-09-29 00:00:00+00:00,20.7960251148,21.068175263,20.7303336997,21.068175263,4946877,,,,,,,,,,21.47176756329492,21.712373624759163,21.706939073947716,21.66664622947497,21.260450294019222,21.280455056791315,,,,,,,,,,21.66678770989066,21.69916624109805,21.417318490475434,21.26728215400496,21.27906656738068,,,,21.51491864377564,"rgba(239, 83, 80, 1.0)",0.5551100682343447,21.6375237847607,-1.5159131821140985,39.86228343726161,-5.999924888041257,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8393566597501906,1.1103677112675803,False,False,False,False,-0.34282825441539394,-0.3287753866294245,False,False,False,False,-22676663,-11203906.602511767,False,False,False,False,3039060.4312236593,False,False,False,False
2023-10-06 00:00:00+00:00,20.570797406,20.8241785784,20.5379516984,20.7584871633,5365048,,,,,,,,,,21.34624868164427,21.633642847166747,21.64820752730972,21.626579055732975,21.24626353496424,21.268039179762,,,,,,,,,,21.573865178631852,21.632549048868448,21.394148149916603,21.25470361455979,21.26717852838339,,,,21.462424681855662,"rgba(255, 0, 0, 1.0)",0.5637321654360892,21.546576439077825,-1.7309266579156182,36.72039663881889,-8.89028679580128,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7858699081408839,1.1823343217669595,False,False,False,False,-0.34282825441539394,-0.33580182052240926,False,False,False,False,-28041711,-12451151.372696081,False,False,False,False,3211355.806688573,False,False,False,False
