date,Close,High,Low,Open,Volume,aVWAP_peak_171,aVWAP_peak_162,aVWAP_peak_149,aVWAP_peak_137,aVWAP_peak_114,aVWAP_peak_103,aVWAP_peak_85,aVWAP_peak_68,aVWAP_peak_61,aVWAP_peak_57,aVWAP_peak_49,aVWAP_peak_34,aVWAP_peak_13,aVWAP_valley_167,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_140,aVWAP_valley_130,aVWAP_valley_124,aVWAP_valley_115,aVWAP_valley_110,aVWAP_valley_95,aVWAP_valley_84,aVWAP_valley_74,aVWAP_valley_63,aVWAP_valley_39,aVWAP_valley_27,aVWAP_valley_4,aVWAP_OB_bull_155,aVWAP_OB_bull_74,aVWAP_OB_bull_39,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-12-23 00:00:00+00:00,25.5754707787,27.0631040944,23.9597630716,24.6986537913,32283274,,,,,,,,,,,25.283757415598433,21.756708521463047,23.61031198175645,,,,,,,,,,,,,21.67980866404875,21.42990626605684,24.51122477916875,,,21.67980866404875,23.04528627134871,#000000,,22.537545216791763,,54.29928495877688,-0.8821475798432203,False,False,True,False,True,2.6534820892298825,0.0,0.0,0.0,0.0,0,1.0583707276126506,0.8866225687368438,False,False,False,False,0.2944023762549467,0.28523487294510913,False,False,False,False,20258977,24418012.34211557,False,False,False,False,51601532.61038898,False,False,False,False
2022-12-30 00:00:00+00:00,24.6789500388,26.0188052106,24.3932456272,25.9202864479,16466871,,,,,,,,,,,25.252891090376064,21.813680703035146,23.620829487829074,,,,,,,,,,,,,21.76648854320496,21.47494711054255,24.51392004757764,,,21.76648854320496,23.073792830427575,#000000,,22.577001861789682,,54.074671440808466,-0.8821475798432203,False,False,True,False,True,1.445913089040907,0.0,0.0,0.0,0.0,0,1.0809890082881843,0.894718042167323,False,False,False,False,0.2706962343944542,0.2779655536697817,False,False,False,False,3792106,22890167.427884787,False,False,False,False,48998965.083693504,False,False,False,False
2023-01-06 00:00:00+00:00,26.5015471474,26.5408561337,23.9696149479,24.9252469454,25344981,,,,,,,,,,,25.318846019329232,21.91430049549988,23.64393398214313,,,,,,,,,,,,,21.915994683906032,21.55420778809982,24.52309086734334,,,21.915994683906032,23.14506230605357,#000000,,22.675837246708742,,54.971148576515446,0.1860048985636169,False,False,True,False,True,3.7445653414755995,0.0,0.0,0.0,0.0,0,1.0874960634753663,0.8569310762718237,False,False,False,False,0.2724351310658706,0.27520034236782615,False,False,False,False,29137087,23352902.211004436,False,False,False,False,47246818.114531025,False,False,False,False
2023-01-13 00:00:00+00:00,27.9300692056,28.432514895,25.9941755199,26.9251778268,32669972,,,,,,,,,,,25.679577454637073,22.09446812142745,23.69847227386913,,,,,,,,,,,,,22.17641621749169,21.694413927131723,24.55272226778613,,,22.17641621749169,23.31601171039053,#000000,,22.911218930171984,,56.37725331057813,1.7339844655069498,False,False,True,False,True,5.482099346579215,0.0,0.0,0.0,0.0,0,1.1070477965465582,0.8339323135184394,False,False,False,False,0.34282824624405506,0.30901429430594063,False,False,False,False,61807059,26201358.26944855,False,False,False,False,46167051.73567688,False,False,False,False
2023-01-20 00:00:00+00:00,27.7921429379,28.4768483382,26.8463628167,27.7921429379,20765709,,,,,,,,,,,25.87614652220022,22.2081390969206,23.734614242263888,,,,,,,,,,,,,22.33692064177638,21.783882245406193,24.572862474591297,,,22.33692064177638,23.41876087052643,#000000,,23.05127212657585,,57.27144288702728,2.7604470441225075,False,False,True,False,True,5.289210788738735,0.0,0.0,0.0,0.0,0,1.1099872436043479,0.8710922985831545,False,False,False,False,0.3428282466291216,0.3259212704675311,False,False,False,False,41041350,27300616.916156065,False,False,False,False,44285470.7922934,False,False,False,False
2023-01-27 00:00:00+00:00,28.4029592662,28.9842199657,27.008918775,27.7724391854,26723654,,,,,,,,,,,26.126602217382157,22.35866617118184,23.785076329484966,,,,,,,,,,,,,22.545631496939723,21.903198542621464,24.60188698451832,,,22.545631496939723,23.553510290354748,#000000,,23.233524607031296,,58.25310211805281,3.860177613280385,False,False,True,False,True,6.036117651923821,0.0,0.0,0.0,0.0,0,1.094402968992638,0.9046992959615415,False,False,False,False,0.34282824689397745,0.3343747586807543,False,False,False,False,67765004,30297978.922366727,False,False,False,False,42984595.47434574,False,False,False,False
2023-02-03 00:00:00+00:00,29.6048881703,30.8757802082,27.7133279278,27.9005135768,34442357,,,,,,,,,,29.397998768766666,26.53611111247641,22.581890177135787,23.8668808603392,,,,,,,,,,,,,22.849591143604766,22.08046011892031,24.65177103796928,,,22.849591143604766,24.566386174173203,#000000,,25.34139780049591,,59.61463010674882,5.306284853739221,False,False,True,False,True,7.488517389159352,0.0,0.0,0.0,0.0,0,1.0700653772362374,0.8842310224405416,False,False,False,False,0.3428282477699236,0.33860150322533894,False,False,False,False,102207361,35624599.81700623,False,False,False,False,42351837.06883865,False,False,False,False
2023-02-10 00:00:00+00:00,27.5852535364,29.8489191453,26.7858240063,29.407850645,38616837,,,,,,,,,,28.6978208851638,26.725307119026375,22.770431581573728,23.93451230791766,,,,,,,,,,,,,23.097083186752013,22.235272925195357,24.691211804007608,,,23.097083186752013,24.59309140137665,#000000,,25.32266069312898,,58.863030227307405,5.306284853739221,False,False,True,False,True,4.613636373804329,0.0,0.0,0.0,0.0,0,1.0413273335929545,0.9247107669785116,False,False,False,False,0.27916642272633013,0.30888396297583454,False,False,False,False,63590524,37696149.75648725,False,False,False,False,42075170.39707283,False,False,False,False
2023-02-17 00:00:00+00:00,27.654340039,30.023020128,27.1509955201,27.5309712843,32850654,,,,,,,,,,28.567019100827327,26.87228701705118,22.926673088453832,23.99309250764955,,,,,,,,,,,,,23.29773152891417,22.36516912294889,24.726023750153722,,,23.29773152891417,24.67828515942838,#000000,,25.415927683811624,,58.369155660158505,5.306284853739221,False,False,True,False,True,4.699159037649032,0.0,0.0,0.0,0.0,0,1.0551094555388265,0.9158365830590939,False,False,False,False,0.2964937785224824,0.30268887074915846,False,False,False,False,96441178,42047633.330080785,False,False,False,False,41391872.886178546,False,False,False,False
2023-02-24 00:00:00+00:00,27.9010775482,28.4142915675,27.042431016,27.7431655423,22718885,,,,,,,,,,28.42906083663861,26.9284885452755,23.020204444789574,24.028157542615585,,,,,,,,,,,,,23.41484826339019,22.444600364211183,24.746436202125185,,,23.41484826339019,24.715970885577974,#000000,,25.448150522523466,,58.178122316855735,5.306284853739221,False,False,True,False,True,5.009079526811146,0.0,0.0,0.0,0.0,0,1.0629881407731419,0.9518546137265265,False,False,False,False,0.24186180087778272,0.2722753358134706,False,False,False,False,119160063,47759665.15748221,False,False,False,False,40008688.59831347,False,False,False,False
2023-03-03 00:00:00+00:00,30.9606226632,31.1382736699,28.0491200538,28.0491200538,38740895,,,,,,,,,30.04933879563333,28.804105096641557,27.224770198603554,23.24358528577208,24.121607858398438,,,,,,,,,,,,,23.697485681598764,22.6299874189229,24.806080708371724,,,23.697485681598764,25.57212013049279,#000000,,27.4439249431193,,59.8455608013237,5.949227483439557,True,False,True,False,True,8.706963579238995,0.0,0.0,0.0,0.0,0,1.0942427226572138,0.9042389280132981,False,False,False,False,0.34282824794362743,0.307551791878549,False,False,False,False,157900958,55918279.44211315,False,True,False,False,39914777.961401366,False,True,False,False
2023-03-10 00:00:00+00:00,26.8549105089,30.6447986513,26.5785644986,30.4671476446,31571409,,,,,,,,,29.140866549705976,28.680636381035363,27.282314057601752,23.364316528748684,24.17037512737642,,,,,,,,,,,,,23.842721146317402,22.735100422189927,24.83532733497417,,,23.842721146317402,25.506457193493713,#000000,,27.23663453366512,,57.80503353197639,5.949227483439557,True,False,True,False,True,3.059627665752256,0.0,0.0,0.0,0.0,0,1.06378180769721,0.8971511917073416,False,False,False,False,0.28049944001253757,0.2940256159455433,False,False,False,False,126329549,61133929.03899366,False,False,False,False,39296750.63092719,False,False,False,False
2023-03-17 00:00:00+00:00,23.6571923888,27.4914932829,23.4598023814,26.3120879885,63537562,,,,,,,,,27.113277893006817,27.758082816483142,26.977643786769562,23.43708900849086,24.18751754637369,,,,,,,,,,,,24.869496017699994,23.907668078031318,22.815617407115052,24.835940696420675,,,23.907668078031318,25.100259250043457,#000000,,26.679625128489878,,54.41260196476295,8.420961660175017,False,False,True,False,False,0.0,0.0,0.0,0.0,0.0,1,1.04338876348365,0.94720069968739,False,False,False,False,0.0927777638945184,0.19340168992003084,False,False,False,False,62791987,61256748.14721635,False,False,False,False,41092366.287895545,False,False,False,False
2023-03-24 00:00:00+00:00,24.673750927,25.8679604719,23.6374533881,24.6244034251,39693590,,,,,,,,,26.567338446144554,27.359836899028256,26.81303807148811,23.474889643026657,24.195647574397746,,,,,,,,,,,,24.814469405506955,23.938790798288235,22.859611543490644,24.834725750814655,,,23.938790798288235,24.984260903576203,#000000,,26.38867070554197,,52.637199587230775,6.771311119592191,False,False,False,False,False,0.32005101826325344,0.0,0.0,0.0,0.0,1,1.068067145100121,0.8996339454082521,False,False,False,False,0.050864358555274915,0.12213302423765288,False,False,False,False,102485577,64310735.46964477,False,False,False,False,40988753.22953291,False,False,False,False
2023-03-31 00:00:00+00:00,25.7593959678,26.1887192339,24.5257084214,25.2363124481,26532773,,,,,,,,,26.424638039052166,27.20900820274279,26.751447729444276,23.51364682225952,24.20858333113656,,,,,,,,,,,,24.95285545560644,23.977261830148628,22.899499858729335,24.839556967286498,,,23.977261830148628,24.9751664707118,#000000,,26.33448735671142,,52.04666297758171,6.244752738254505,False,False,False,False,False,1.618708848136194,0.0,0.0,0.0,0.0,1,1.0861682619796806,0.8700838908429487,False,False,False,False,0.06683132711100831,0.09448217567433059,False,False,False,False,129018350,69103892.10152294,False,False,False,False,39917939.879197136,False,False,False,False
2023-04-07 00:00:00+00:00,24.4763609196,26.1936539841,23.8644518966,26.006133477,26570118,,,,,,,,,26.239433679734223,27.03219676048564,26.666445886533324,23.538785644216862,24.214881616551256,,,,,,,,,,,,24.93449442226843,23.998269205730345,22.928585287988707,24.839595482728814,,,23.998269205730345,24.93252088735973,#000000,,26.2181426872554,,50.83312835292736,5.080971466926329,False,False,False,False,False,0.04495495156723095,0.0,0.0,0.0,0.0,1,1.0728476679118424,0.8963793090382758,False,False,False,False,0.04637229712648774,0.07042723640040917,False,False,False,False,102448232,71573843.20511383,False,False,False,False,38929212.33258994,False,False,False,False
2023-04-14 00:00:00+00:00,25.4435719559,26.2133929848,24.5921301589,24.6046644244,29041258,,,,,,,,,26.14594870647668,26.91009477980771,26.608361441820815,23.576757065065117,24.227742417764876,,,,,,,,,,,,25.009985216668714,24.034833303960944,22.96858693514845,24.844170340312964,,,24.034833303960944,24.925164467447363,#000000,,26.16859753619348,,50.5984268907132,4.830825103411122,False,False,False,False,False,1.2108280297303793,0.0,0.0,0.0,0.0,1,1.0809740178893947,0.8887789864943431,False,False,False,False,0.04948225762496188,0.05995474701268552,False,False,False,False,131489490,76012039.26399428,False,False,False,False,38196771.27091661,False,False,False,False
2023-04-21 00:00:00+00:00,24.6836204274,26.4107829922,24.3579269151,25.5817449611,27762898,,,,,,,,25.150776778233336,26.04847540357595,26.791564744901333,26.546370242604905,23.606611017059407,24.237092080999115,,,,,,,,,,,,25.028324405895788,24.061678448841086,23.00162258805564,24.846477752535282,,,24.061678448841086,24.931899346270182,#000000,,25.754785333151602,,49.938528487837345,4.129058669810519,False,False,False,False,False,0.272135812191447,0.0,0.0,0.0,0.0,1,1.0734039820936603,0.9138531852345347,False,False,False,False,0.048247099770288765,0.05410092339148714,False,False,False,False,103726592,78064969.09629099,False,False,False,False,37423891.76936723,False,False,False,False
2023-04-28 00:00:00+00:00,22.5814168484,24.9994444392,22.3346793391,24.5158389211,35843069,,,,,,,,24.11075100233753,25.74052019378507,26.512581715725258,26.377665809541824,23.59940635982139,24.225062493209368,,,,,,,,,,,,24.7802624659515,24.038891348799066,23.00744181896841,24.831646713131594,,,24.038891348799066,24.7224229921271,#000000,,25.28602884444984,,48.188985215366685,2.377661299936136,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0293092830637014,0.9475030559871277,False,False,False,False,-0.06685222828177964,-0.006375652445146249,False,False,False,False,67883523,77310787.90397313,False,False,False,False,37306793.786451146,False,False,False,False
2023-05-05 00:00:00+00:00,21.4464243057,22.838023858,20.627255775,22.6899813525,47838765,,,,,,,,23.048969385927656,25.205846199548425,26.042132144622666,26.06974003446228,23.538746758260167,24.18123289587837,,,,,,,,,,,,24.27369770434742,23.946069795109132,22.973258560913035,24.791141701219388,,,23.946069795109132,24.407083518028855,#000000,,24.642661358611544,,46.30254317565005,0.5275164521203806,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0218441496406028,0.9617695222182411,False,False,False,False,-0.34282825441539394,-0.1746019534302701,False,False,False,False,20044758,73068859.7629381,False,False,False,False,38086939.80226958,False,False,False,False
2023-05-12 00:00:00+00:00,20.9023498884,22.1982362279,20.3978445196,22.0201755095,32950759,,,,,,,,22.61931233719409,24.873137145047906,25.73824727500113,25.859739979982418,23.48927896553197,24.146464820921597,,,,,,,,,,,,23.96319031358305,23.873984525876203,22.942730504871736,24.75975580703291,,,23.873984525876203,24.226584167504303,#000000,,24.298471767706545,,44.652576217278416,-1.0704431081110428,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9949910677896392,1.0155324106595225,False,False,False,False,-0.34282825441539394,-0.25871510392283203,False,False,False,False,-12906001,66700351.55827601,True,False,False,False,37706481.96506442,False,False,False,False
2023-05-19 00:00:00+00:00,21.5849159756,22.1982362279,20.6847201214,21.0606260825,29594339,,,,,,,,22.42710431451904,24.640072319104455,25.513021285632743,25.69786386332578,23.45251598103003,24.119227214964365,,,,,,,,,,,,23.759460415264794,23.819710673154276,22.921007806662775,24.73452010849654,,,23.819710673154276,24.108450398215478,#000000,,24.08491458363026,,44.036287642759845,-1.6800380600503217,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9623198513501503,1.026135654792372,False,False,False,False,-0.33007496058587865,-0.29439503225435537,False,False,False,False,16688338,62995757.96136668,False,False,False,False,37105582.48617076,False,False,False,False
2023-05-26 00:00:00+00:00,21.4761010921,21.7827612183,20.7737504807,21.6244850241,30591551,,,,,,,,22.265175638651254,24.42101407539699,25.296463173041165,25.53732260171941,23.413202961750496,24.090131382377802,,,,,,,,,,,,23.56998698103689,23.762810183746012,22.897017879807493,24.70769209393011,,,23.762810183746012,23.996081697145762,#000000,,23.888159967031577,,43.52784382685655,-2.2224839608777245,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.957234356651453,1.0563619073551065,False,False,False,False,-0.34282825441539394,-0.3186116433348747,False,False,False,False,-13903213,57299537.89015434,False,False,False,False,36623061.6353433,False,False,False,False
2023-06-02 00:00:00+00:00,21.7135153833,22.0399600338,20.1802147526,21.3672862087,38164496,,,,,,,,22.11519635660691,24.182901380256027,25.053912418595278,25.351458237524522,23.365417081148273,24.054251464369642,,,,,,,,,,,21.311230056566668,23.368632028190067,23.694469753906695,22.867479372477057,24.674489896272338,,21.311230056566668,23.694469753906695,23.53649481496411,#000000,4.678562047708879,22.744489955404916,-0.22036141908383827,43.37861125565195,-2.4559893504312456,False,True,False,True,False,0.0,1.0,22.03996,20.180214,0.0,0,0.9153208616607951,1.0653164605118641,True,False,False,False,-0.34282825441539394,-0.33071994887513434,False,False,False,False,24261283,54852259.75014291,False,False,False,False,36737241.9586512,False,False,False,False
2023-06-09 00:00:00+00:00,22.1092058687,23.019293985,20.6748278593,21.762976694,35046365,,,,,,,,22.092392396712622,24.035191380412957,24.88879436668102,25.218812692641144,23.3361543636015,24.02941215671566,,,,,,,,,,,21.60956466095547,23.260111627839315,23.650540174337564,22.851788039627273,24.650111766748477,,21.60956466095547,23.650540174337564,23.497276185952455,#000000,4.684862021829932,22.74931501648009,-0.1366335112533498,43.640566605857394,-2.4559893504312456,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.921207909281387,1.0581748276059613,False,False,False,False,-0.27974128384207375,-0.30523061635860405,False,False,False,False,59307648,55182288.50939158,False,False,False,False,36611991.813565925,False,False,False,False
2023-06-16 00:00:00+00:00,23.1577856549,24.0777660333,21.7530844319,21.9014683639,34034273,,,,,,,,22.19103969899075,23.972882963290505,24.796266427476414,25.138068811275662,23.329534921564647,24.017787325582358,,,,,,,,,,,22.049617591042445,23.242047271823413,23.635055376523933,22.854108843322564,24.635944411460066,,22.049617591042445,23.635055376523933,23.52264092308927,#000000,4.68764601128487,22.863896881286777,0.06269431883417073,44.788660615726904,-2.4559893504312456,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9683185073520344,1.03270629047723,False,False,False,False,-0.19187035595151045,-0.24855048615505726,False,False,False,False,93341921,58008927.953140356,False,False,False,False,36421049.67922771,False,False,False,False
2023-06-23 00:00:00+00:00,23.0786475578,23.4199306014,22.6236034996,22.8412332666,21359299,,,,,,,,22.24550999468366,23.939072312984937,24.744005836002597,25.091317100065215,23.32604817539579,24.010936574604624,,,,,,,,,,,22.2142262783506,23.233754989456394,23.626357682579343,22.855972071751918,24.62741455970177,,22.2142262783506,23.626357682579343,23.528720101587506,#000000,4.690654181162925,22.908140893868897,0.03635029514984002,45.54256690598416,-2.4559893504312456,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9674724296084438,1.0520146582797298,False,False,False,False,-0.183302676908244,-0.21592658153165062,False,False,False,False,71982622,59044016.40105589,False,False,False,False,35305364.44372936,False,False,False,False
2023-06-30 00:00:00+00:00,24.7405475962,24.9186083146,23.093485951,23.1973547034,32088084,,,,,,,,22.421675062726752,23.955184956229825,24.722896378362385,25.06408477505906,23.342523164552563,24.013437685470336,,,,,,,,,,,22.62091811959585,23.293026142034044,23.639792702162836,22.87658541886169,24.624413961635437,,22.62091811959585,23.639792702162836,23.595012440505535,#000000,4.642454573734919,23.07270107014662,0.35925963292982144,47.5613452026551,-6.293432619481145,False,False,False,False,True,0.8865190721603966,0.0,0.0,0.0,0.0,0,0.9679551650721397,1.008555333396904,False,False,False,False,-0.10508795053895242,-0.16050726603530152,False,False,False,False,104070706,62379326.74171842,False,False,False,False,35067047.373823486,False,False,False,False
2023-07-07 00:00:00+00:00,23.8304594799,25.1906455233,22.4801656987,24.8988237904,27527927,,,,,,,,22.520635106387235,23.950030419400733,24.691400310195284,25.030809415859945,23.349917397452682,24.011845154223558,,,,,,,,,,,22.7983002185732,23.31877118828372,23.6433074911911,22.88856802008618,24.619045342133703,,22.7983002185732,23.6433074911911,23.62035847216536,#000000,4.598215492513778,23.146934233161222,0.148650111733912,48.18172015306631,-5.63300204114217,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9648290238715506,1.0127547821663365,False,False,False,False,-0.11853020871359245,-0.13951873737444698,False,False,False,False,76542779,63428471.35344298,False,False,False,False,34508594.012799524,False,False,False,False
2023-07-14 00:00:00+00:00,24.2459344896,25.2747297515,23.5237993538,23.5732606645,31512686,,,,,,,,22.656360009292293,23.968480303368175,24.678023877112096,25.010308521710574,23.36682690195469,24.015223102809912,,,,,,,,,,,23.02057017082487,23.371976332004586,23.657631603050305,22.90918967230049,24.61695595961605,,23.02057017082487,23.657631603050305,23.665459049442795,#000000,4.585603747077903,23.25434670387248,0.2162393090243337,48.998837631196984,-4.770298050680061,False,False,False,False,True,0.23554768455257857,0.0,0.0,0.0,0.0,0,0.947666484951202,1.0437695354152836,False,False,False,False,-0.07424777752998163,-0.1068832574522143,False,False,False,False,108055465,66734174.586521275,False,False,False,False,34286674.900740296,False,False,False,False
2023-07-21 00:00:00+00:00,23.9590588877,24.869147004,23.7809981693,23.9986279362,23018439,,,,,,,,22.73594905812708,23.976161221109066,24.66487802034927,24.99298081078968,23.377047549614513,24.016591238806114,,,,,,,,,,,23.132698198374477,23.40221212125021,23.66560985840351,22.922406234795975,24.61463719337627,,23.132698198374477,23.66560985840351,23.68865343116199,#000000,4.582974665833493,23.31175514971521,0.14124095924214877,49.30686291461814,-4.385322981412926,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9369226900675267,1.051932960853293,False,False,False,False,-0.08005413564315765,-0.09346869654768597,False,False,False,False,85037026,68089941.35789007,False,False,False,False,33451990.75994472,False,False,False,False
2023-07-28 00:00:00+00:00,24.4042106837,25.6605279747,23.6227219751,24.1074428197,45206819,,,,,,,,22.903594332294,24.011586171812073,24.659599186330816,24.975566738129398,23.404835266134878,24.024289619468554,,,,,,,,,,,23.357161873454313,23.479585133346138,23.690655063599824,22.954660874641913,24.614069639792916,,23.357161873454313,23.690655063599824,23.74615342592119,#000000,4.5811970531884985,23.437981877726628,0.21091186315613306,49.96143549340431,-3.6499422561153025,False,False,False,False,True,0.455487912978203,0.0,0.0,0.0,0.0,1,0.9314669775299269,1.0469874425635899,False,False,False,False,-0.05531305176966605,-0.07439087415867601,False,False,False,False,130243845,72693934.22026858,False,False,False,False,34322718.77772659,False,False,False,False
2023-08-04 00:00:00+00:00,23.8997053149,25.5517130912,23.4941225674,24.7108708098,38018167,,,,,,,,23.004744288491334,24.026266182820383,24.64528664724303,24.95384021731065,23.422434294102498,24.027699086448784,,,,,,,,,,,23.468894158805128,23.523957703133235,23.704985113995633,22.976796655567682,24.611358881669556,,23.468894158805128,23.704985113995633,23.775490434791838,#000000,4.5782714612357,23.50596558331252,0.08600183167845796,49.90306777701058,-3.5932054424902446,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.915518538040824,1.083005718901879,False,False,False,False,-0.06458141354424718,-0.0694861438514616,False,False,False,False,92225678,74140730.05580424,False,False,False,False,34596455.683080174,False,False,False,False
2023-08-11 00:00:00+00:00,22.5218293137,24.4349952722,22.06683285,23.9790075308,32433706,,,,,,,,23.00492527030561,23.985920895376644,24.589225705694215,24.900714028756244,23.41570825838045,24.017602798952154,,,,,,,,,,23.00788581196666,23.42717601953315,23.50159150410544,23.691601341241807,22.97722227141869,24.59904768854372,,23.42717601953315,23.691601341241807,23.65019711067789,#000000,4.52950310568821,23.235394651477712,-0.15753722232392503,48.51759784848753,-3.5932054424902446,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.905595773994218,1.0856270615606702,False,False,False,False,-0.1649293065318954,-0.11720772519167849,False,False,False,False,59791972,73077859.08870763,False,False,False,False,34436252.002852015,False,False,False,False
2023-08-18 00:00:00+00:00,30.7196958817,32.2363507607,27.8053394476,28.1027227572,218132709,,,,,,,30.253795363333335,25.029206895320808,25.30460595630328,25.649449478900767,25.731128348988815,24.088473871450507,24.406907821006335,,,,,,,,,,29.31587357484617,26.009999934244895,25.02552016407524,24.442040382401164,23.590713325016264,24.876705554388796,,26.009999934244895,24.442040382401164,26.0850093969865,"rgba(38, 166, 154, 1.0)",4.48870244684664,27.652218941936304,0.6833772066844466,53.4306786264796,-0.16241992477805667,True,False,False,False,True,8.08630617458865,0.0,0.0,0.0,0.0,0,0.9172514716955833,0.9786045070136066,False,False,False,False,0.3428282461034453,0.11281026045588341,False,False,False,False,277924681,88251697.74880335,False,False,False,False,48043396.96560372,False,False,False,False
2023-08-25 00:00:00+00:00,30.0258014927,32.1867868757,29.768069291,30.9179514215,68279188,,,,,,,30.350684812389197,25.48185505544748,25.635508006201157,25.926766311953276,25.95939003106647,24.28481199751364,24.52675934812782,,,,,,,,,,29.603758457576646,26.502404224172604,25.397322003538108,24.656933698187352,23.77248461824772,24.964250663533214,,26.502404224172604,24.656933698187352,26.379943459804593,"rgba(38, 166, 154, 1.0)",4.444016584552371,27.98467563739648,0.4592975333167246,56.32092069694169,2.5004843945899395,True,False,True,False,True,7.147262930655206,0.0,0.0,0.0,0.0,0,0.9508777938078526,0.9546574630679203,False,False,False,False,0.34282824690924174,0.22781925368256256,False,False,False,False,209645493,97243830.73037347,False,False,False,False,49542344.44963307,False,False,False,False
2023-09-01 00:00:00+00:00,30.7692597667,31.1162069612,29.5797265282,30.1447548165,26464495,,,,,,,30.362333193333985,25.63312855672596,25.74900598366484,26.022562828018817,26.039248038902326,24.35582564855673,24.570719594850306,,,,,,,,,,29.671557031439818,26.65954619223748,25.524279454527115,24.734012314604428,23.83875354064923,24.99647174132858,,26.65954619223748,24.734012314604428,26.47514992420115,"rgba(38, 166, 154, 1.0)",4.236191521473054,28.081641243434312,0.6344421657147172,58.76525140727554,4.6967796207452395,True,False,True,False,True,7.97544764509221,0.0,0.0,0.0,0.0,0,0.9327814109277389,1.0165322001014971,False,False,False,False,0.29627169635182143,0.262045475017192,False,False,False,False,236109988,107530212.7503458,False,False,False,False,47832874.12003062,False,False,False,False
2023-09-08 00:00:00+00:00,30.491702011,31.0468175223,30.1051037085,30.8386492056,21387593,,,,,,,30.374204888428217,25.750279768631806,25.838027057728556,26.098083770299827,26.10259312895376,24.412584350103685,24.606128043525523,,,,,,,,,,29.722668123698092,26.779605486972752,25.623521589228655,24.795459894245724,23.891832110389856,25.022517288342048,,26.779605486972752,24.795459894245724,26.54970280582911,"rgba(38, 166, 154, 1.0)",4.03611372397714,28.15668956693272,0.578529893792583,60.244667755170155,5.968958091204698,True,False,True,False,True,7.591417380835775,0.0,0.0,0.0,0.0,0,0.9680247473354187,1.0156617453274384,False,False,False,False,0.312981351732193,0.2875134133746925,False,False,False,False,214722395,115470374.39846833,False,False,False,False,45873964.40743576,False,False,False,False
2023-09-15 00:00:00+00:00,30.4123997951,30.8386492056,29.7551826809,30.6800447738,29093885,,,,,,,30.37109864577431,25.894285099493946,25.948722700487718,26.19214305958586,26.181974042826784,24.485527593176293,24.65192817450452,,,,,,,,,,29.767709653313428,26.922937090917717,25.74683192130083,24.873980962824803,23.960439613229074,25.0562102124468,,26.922937090917717,24.873980962824803,26.63852107697017,"rgba(38, 166, 154, 1.0)",3.898076058877695,28.23900762237485,0.5575550963853944,61.22132729898935,6.800348029809456,True,False,True,False,True,7.480123565792166,0.0,0.0,0.0,0.0,0,1.015713188622455,0.9639723267971126,False,False,False,False,0.29255241396060316,0.29003291366764783,False,False,False,False,185628510,120667273.33191513,False,False,False,False,44630995.562440515,False,False,False,False
2023-09-22 00:00:00+00:00,31.7208863574,31.7754066308,30.1546675935,30.2339698094,37418122,,,,,,,30.450074305622376,26.100938131655674,26.110375662208327,26.331615245503997,26.300555506295346,24.59048680323753,24.718738419109904,,,,,,,,,,29.892889748780316,27.134578539270965,25.924949819990562,24.987537010016307,24.058467126821906,25.106052219189824,,27.134578539270965,24.987537010016307,26.782400077258142,"rgba(0, 255, 255, 0.75)",3.7419026328297296,28.394620181332336,0.8889237648474706,62.66546669183191,8.123366809194565,True,False,True,False,True,8.978022485101999,0.0,0.0,0.0,0.0,0,1.0198847511585996,0.9174237467668598,False,False,False,False,0.3418984468747839,0.31596568027121585,False,False,False,False,223046632,128250929.52955104,False,False,False,False,44096708.631889366,False,False,False,False
