date,Close,High,Low,Open,Volume,aVWAP_peak_772,aVWAP_peak_720,aVWAP_peak_710,aVWAP_peak_686,aVWAP_peak_665,aVWAP_peak_634,aVWAP_peak_594,aVWAP_peak_514,aVWAP_peak_473,aVWAP_peak_446,aVWAP_peak_426,aVWAP_peak_397,aVWAP_peak_360,aVWAP_peak_328,aVWAP_peak_295,aVWAP_peak_278,aVWAP_peak_263,aVWAP_peak_245,aVWAP_peak_222,aVWAP_peak_202,aVWAP_peak_172,aVWAP_peak_139,aVWAP_peak_120,aVWAP_peak_98,aVWAP_peak_71,aVWAP_peak_70,aVWAP_peak_53,aVWAP_peak_20,aVWAP_valley_775,aVWAP_valley_747,aVWAP_valley_695,aVWAP_valley_676,aVWAP_valley_652,aVWAP_valley_624,aVWAP_valley_575,aVWAP_valley_551,aVWAP_valley_489,aVWAP_valley_459,aVWAP_valley_420,aVWAP_valley_415,aVWAP_valley_390,aVWAP_valley_367,aVWAP_valley_346,aVWAP_valley_326,aVWAP_valley_289,aVWAP_valley_253,aVWAP_valley_229,aVWAP_valley_186,aVWAP_valley_150,aVWAP_valley_102,aVWAP_valley_76,aVWAP_valley_62,aVWAP_valley_17,aVWAP_OB_bull_695,aVWAP_OB_bear_278,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-04 00:00:00+00:00,11.8,11.95,11.64,11.8,104284,,,,,,,,,,,,,,,,,,,,,,,13.123804810777052,12.136323717212777,11.567841198452342,11.546541505376139,10.722080765111617,10.581187745822405,,,,,,,,,,,,,,,,,,,,,,12.202346752701231,11.707083748342075,11.290619642249741,10.53511140755466,,,11.541294129360006,#000000,1.612399029592435,11.541294129360006,0.1604477960430103,50.8832521505484,6.899875691518474,False,True,False,False,False,4.548181942156194,0.0,0.0,0.0,0.0,0,1.0382431848087375,0.8730651738263177,False,False,False,False,0.07189121603834707,0.09846339360061859,False,False,False,False,-3738621,-4393621.408486248,False,False,False,False,235699.2856990044,False,False,False,False
2023-01-05 00:00:00+00:00,11.83,12.03,11.64,11.85,138946,,,,,,,,,,,,,,,,,,,,,,,13.08038227487595,12.13088174384573,11.571370351307369,11.550320093389928,10.731758624996482,10.590596629631017,,,,,,,,,,,,,,,,,,,,,,12.195040232077632,11.70883509024537,11.297175310345924,10.544659717318295,,,11.54010200680337,#000000,1.609323152449192,11.54010200680337,0.18013659516141395,50.615111263026265,6.22867430480126,False,True,False,False,False,4.655103480575647,0.0,0.0,0.0,0.0,0,1.02867605925132,0.8827102166687822,False,False,False,False,0.049157520496159006,0.0738104570483888,False,False,False,False,-3599675,-4362486.255212277,False,False,False,False,231905.03920100423,False,False,False,False
2023-01-06 00:00:00+00:00,12.32,12.55,11.8,11.8,178485,,,,,,,,,,,,,,,,,,,,,,,13.044872280398188,12.132966673805447,11.58231606819767,11.561521003180045,10.748260590137141,10.606205921157905,,,,,,,,,,,,,,,,,,,,,,12.195742005207501,11.717842704168909,11.311326724473007,10.560371143522223,,,11.546142511424804,#000000,1.6116993661495445,11.546142511424804,0.4801500235270255,51.920814191981414,6.22867430480126,False,True,False,False,False,6.390528356861779,0.0,0.0,0.0,0.0,0,1.0173244494805007,0.8794311961830023,False,False,False,False,0.09684220180131108,0.08532632942484994,False,False,False,False,-3421190,-4325572.676576502,False,False,False,False,229810.13570292562,False,False,False,False
2023-01-09 00:00:00+00:00,13.51,13.89,12.56,13.02,298084,,,,,,,,,,,,,,,,,,,,,,,13.06267797361614,12.176051132634937,11.629709649500757,11.609076127289189,10.794916149517094,10.648854206065728,,,,,,,,,,,,,,,,,,,,,,12.240460943370053,11.763357407739027,11.361309178719363,10.602842978378915,,,11.58892557468312,"rgba(38, 166, 154, 1.0)",1.6377144918320636,11.58892557468312,1.1730215705472748,55.70804684561372,6.22867430480126,False,True,True,False,True,10.343384390072412,0.0,0.0,0.0,0.0,0,1.0233280425942615,0.851569611336514,False,False,False,False,0.2561723046829476,0.17074931705389879,False,False,False,False,-3123106,-4278417.120632325,False,False,False,False,232487.54214594816,False,False,False,False
2023-01-10 00:00:00+00:00,13.75,14.07,13.34,13.42,160788,,,,,,,,,,,,,,,,,,,,,,,13.084850514103028,12.205698427403725,11.660015581567114,11.639426096067975,10.823262719601745,10.674669323516133,,,,,,,,,,,,,,,,,,,,,,12.271538538926686,11.792887754426788,11.39254866279206,10.628507519782861,,,11.61734051381881,"rgba(38, 166, 154, 1.0)",1.6727189066129844,11.61734051381881,1.2749658521523615,58.73402149672199,3.439414795337335,False,False,True,False,True,11.101017713451462,0.0,0.0,0.0,0.0,0,1.0438494849389512,0.842778012550495,False,False,False,False,0.3324074738864503,0.2515783954701746,False,False,False,False,-2962318,-4226805.39041145,False,False,False,False,229675.79539512665,False,False,False,False
2023-01-11 00:00:00+00:00,14.19,14.79,13.87,14.29,290131,,,,,,,,,,,,,,,,,,,,,,,13.153612574575105,12.275275921838121,11.726895654992957,11.706283422985795,10.882727388953931,10.72858597512415,,,,,,,,,,,,,,,,,,,,,,12.345004951446903,11.85891232466987,11.460021987596331,10.68201042852635,,,11.68193306307095,"rgba(38, 166, 154, 1.0)",1.7031110907358291,11.68193306307095,1.4726384852825067,61.646679624030206,6.210300208304361,True,False,True,False,True,12.47170395365929,0.0,0.0,0.0,0.0,0,1.0510340030981704,0.8340265828444456,False,False,False,False,0.342828237620437,0.2972033165453058,False,False,False,False,-2672187,-4165839.963336491,False,False,False,False,232046.5877325727,False,False,False,False
2023-01-12 00:00:00+00:00,14.14,14.325,13.8915,14.3,164998,,,,,,,,,,,,,,,,,,,,,,,13.184111463515324,12.309730532222723,11.761080115822313,11.740486294237305,10.91404995051872,10.757149896208157,,,,,,,,,,,,,,,,,,,,,,12.3810939102063,11.89247892610145,11.494852635175702,10.710386468230332,,,11.714542019223833,"rgba(38, 166, 154, 1.0)",1.7262327048666846,11.714542019223833,1.4050585265463869,63.37603658612822,7.848101355705204,True,False,True,False,True,12.254671813328915,0.0,0.0,0.0,0.0,0,1.0410539510560823,0.8605563537949985,False,False,False,False,0.30602097023634084,0.3016121433908233,False,False,False,False,-2837185,-4113735.847127217,False,False,False,False,229417.23135090317,False,False,False,False
2023-01-13 00:00:00+00:00,14.59,15.04,14.14,14.19,225151,,,,,,,,,,,,,,,,,,,,,,,13.242224057958406,12.36643734623506,11.81519375456109,11.794565558041983,10.961968187067615,10.800715015486267,,,,,,,,,,,,,,,,,,,,,,12.440762043931946,11.946065985376299,11.549209663046614,10.753609245109145,,,11.767075085681443,"rgba(0, 255, 255, 0.75)",1.7604889984074064,11.767075085681443,1.6034890969908155,65.47422233372308,9.861411620528095,True,False,True,False,True,13.652550276316177,0.0,0.0,0.0,0.0,0,1.030995243597545,0.8509493432882763,False,False,False,False,0.34282823855548816,0.32222019097315574,False,False,False,False,-2612034,-4054845.578612424,False,False,False,False,229249.9281606717,False,False,False,False
2023-01-17 00:00:00+00:00,13.62,15.06,13.085,15.06,404456,,,,,,,,,,,,,,,,,,,,,,13.921666666666667,13.289187810303599,12.432943293661289,11.885172579458017,11.864692712266336,11.02968921330408,10.863163712165765,,,,,,,,,,,,,,,,,,,,,,12.509296826479122,12.014137235747368,11.621766891333039,10.815768922962596,,,12.022498714940717,"rgba(38, 166, 154, 0.5)",1.7701173371806138,12.022498714940717,0.9024832713088563,62.95825009546533,9.861411620528095,True,False,True,False,True,9.511259386502854,0.0,0.0,0.0,0.0,0,1.0170216742652312,0.8493637453913538,False,False,False,False,0.2627468372284193,0.29248351410078754,False,False,False,False,-3016490,-4014125.752000172,False,False,False,False,236120.75450731203,False,False,False,False
2023-01-18 00:00:00+00:00,13.88,14.05,13.56,13.78,204161,,,,,,,,,,,,,,,,,,,,,,13.890917018968143,13.30742103308777,12.462462640961236,11.917247896424602,11.89686352980983,11.06166317810343,10.892830251409487,,,,,,,,,,,,,,,,,,,,,,12.539445065369842,12.045180007003557,11.655338754975944,10.845329547034888,,,12.046790811195338,"rgba(38, 166, 154, 1.0)",1.7858888013565712,12.046790811195338,1.0264968274688473,61.94497638215342,9.861411620528095,True,False,True,False,False,10.337436123001641,0.0,0.0,0.0,0.0,0,1.035551395392269,0.8645446833788224,False,False,False,False,0.22266620672145543,0.2575748604111215,False,False,False,False,-2812329,-3966996.467608009,False,False,False,False,234867.43080114294,False,False,False,False
2023-01-19 00:00:00+00:00,13.69,13.85,13.36,13.36,233667,,,,,,,,,,,,,,,,,,,,,,13.819457977752556,13.319529785908692,12.490109673186064,11.94904093052728,11.928798182201973,11.09483669006717,10.92383913482668,,,,,,,,,,,,,,,,,,,,,,12.567296872794955,12.075657493255884,11.68916769537348,10.876275758529124,,,12.066728199493078,"rgba(38, 166, 154, 0.5)",1.7892172026330955,12.066728199493078,0.9072525113876837,60.53715074467706,9.861411620528095,False,False,True,False,False,9.542131161319631,0.0,0.0,0.0,0.0,0,1.0132844884458725,0.8757112267437016,False,False,False,False,0.1931592503458863,0.22536705537850388,False,False,False,False,-3045996,-3930878.802211616,False,False,False,False,234820.35508345105,False,False,False,False
2023-01-20 00:00:00+00:00,13.61,13.82,13.355,13.82,248267,,,,,,,,,,,,,,,,,,,,,,13.768359488307594,13.329990972405671,12.517150460807384,11.980814652023996,11.960731207058412,11.128639619227949,10.955570410207102,,,,,,,,,,,,,,,,,,,,,,12.594366184200988,12.106017229997402,11.723180994937543,10.907964799745717,,,12.088435092629071,"rgba(38, 166, 154, 0.5)",1.8002631739541575,12.088435092629071,0.8451902640595114,59.27731718932628,14.886848078577529,False,False,True,False,False,9.204966446235833,0.0,0.0,0.0,0.0,0,1.0098132770254264,0.8797591573666126,False,False,False,False,0.19059383671773864,0.20798044604812127,False,False,False,False,-3294263,-3905913.47663469,False,False,False,False,235347.67449194318,False,False,False,False
2023-01-23 00:00:00+00:00,13.71,13.8,13.445,13.69,240626,,,,,,,,,,,,,,,,,,,,,,13.747265879493611,13.341410554206528,12.543438187308114,12.01150204872466,11.991568049254102,11.161274145775884,10.986258842861956,,,,,,,,,,,,,,,,,,,,,,12.620686044992073,12.135383327166762,11.755972096134439,10.938614458688019,,,12.112124875873286,"rgba(38, 166, 154, 0.5)",1.8150037549907805,12.112124875873286,0.880370147848444,58.76094998750837,14.20189463115571,False,False,True,False,False,9.537965014576127,0.0,0.0,0.0,0.0,0,1.01354344258377,0.8820923822118829,False,False,False,False,0.1957271777808075,0.2018538119144644,False,False,False,False,-3053637,-3872490.8697078396,False,False,False,False,235554.6676491219,False,False,False,False
2023-01-24 00:00:00+00:00,13.8,14.02,13.7,13.7,260076,,,,,,,,,,,,,,,,,,,,,,13.762422437957174,13.359834417623098,12.575115684173536,12.047092835517212,12.027297563396488,11.198206920219954,11.020940613764749,,,,,,,,,,,,,,,,,,,,,,12.65263288447915,12.1696831455365,11.793581101518836,10.97322749384391,,,12.143639554366422,"rgba(38, 166, 154, 0.5)",1.8293816412080866,12.143639554366422,0.9054209402362605,58.72299712490954,13.89889337422499,False,False,True,False,False,9.840824560741012,0.0,0.0,0.0,0.0,0,1.014595935842753,0.8878661436842458,False,False,False,False,0.2308458373548986,0.2163498246346815,False,False,False,False,-2793561,-3830179.8944251793,False,False,False,False,236516.2885256269,False,False,False,False
2023-01-25 00:00:00+00:00,13.77,13.9,13.71,13.85,154449,,,,,,,,,,,,,,,,,,,,,,13.765157244287208,13.369142993057094,12.592538219986496,12.067047327900813,12.047340024184567,11.219282792494273,11.040806278711026,,,,,,,,,,,,,,,,,,,,,,12.67010974397667,12.188855857018522,11.81478519757016,10.993066435096793,,,12.160739283116692,"rgba(38, 166, 154, 0.5)",1.8408575948955663,12.160739283116692,0.8741907692075455,58.5431145645339,13.406164746446962,False,False,True,False,False,9.707525701995536,0.0,0.0,0.0,0.0,0,1.0099167231368957,0.9020133309092453,False,False,False,False,0.22266620672145543,0.21950801567806846,False,False,False,False,-2948010,-3795584.996604584,False,False,False,False,233297.96348540628,False,False,False,False
2023-01-26 00:00:00+00:00,13.58,13.96,13.26,13.79,160176,,,,,,,,,,,,,,,,,,,,,,13.751276908420511,13.37417203515321,12.607262472656648,12.085001328026298,12.065401723017924,11.23916683490738,11.05968395140398,,,,,,,,,,,,,,,,,,,,,,12.684653930865895,12.205928022452767,11.834202850195677,11.011948018954229,,,12.174427097823138,"rgba(38, 166, 154, 0.5)",1.8421809440526289,12.174427097823138,0.7629939429754012,57.410579083343734,12.015668281273399,False,False,True,False,False,8.856069480502466,0.0,0.0,0.0,0.0,0,0.9884767430102037,0.9111063032215734,False,False,False,False,0.19389268574678695,0.2067003507124277,False,False,False,False,-3108186,-3768628.173208326,False,False,False,False,230430.4355055864,False,False,False,False
2023-01-27 00:00:00+00:00,13.46,13.6,13.05,13.44,110003,,,,,,,,,,,,,,,,,,,,,,13.730471313369524,13.374110538983457,12.614842129092704,12.095254612611793,12.075741480587059,11.251319441433058,11.071328676853424,,,,,,,,,,,,,,,,,,,,,,12.691937339294789,12.21552005648139,11.845590002305173,11.023619179505717,,,12.180884979138007,"rgba(38, 166, 154, 0.5)",1.8287887982127609,12.180884979138007,0.699432882633603,56.01212545386166,10.426693737650531,False,True,True,False,False,8.316345013566032,0.0,0.0,0.0,0.0,0,0.9838076441999685,0.9178648618838985,False,False,False,False,0.1523893113551864,0.17954483103380706,False,False,False,False,-3218189,-3747042.3232785882,False,False,False,False,225707.79097595558,False,False,False,False
2023-01-30 00:00:00+00:00,13.47,13.54,13.22,13.46,120256,,,,,,,,,,,,,,,,,,,,,,13.712430055594126,13.374679689127177,12.6233876276243,12.106623875761004,12.087202654301612,11.264694979532129,11.084144391622194,,,,,,,,,,,,,,,,,,,,,,12.700183899031208,12.22618398710361,11.858168479259422,11.03646196088946,,,12.188560145440567,"rgba(38, 166, 154, 0.5)",1.810356074676229,12.188560145440567,0.7078385697071286,55.12970182555915,9.362872324559106,False,True,True,False,False,8.352821420406773,0.0,0.0,0.0,0.0,0,0.9885503557738406,0.9301094633694872,False,False,False,False,0.16035399034797057,0.1699494106908888,False,False,False,False,-3097933,-3721587.055699036,False,False,False,False,221572.42662395732,False,False,False,False
2023-01-31 00:00:00+00:00,13.25,13.59,13.02,13.49,189957,,,,,,,,,,,,,,,,,,,,,,13.677660722940116,13.372528838109789,12.634459426934372,12.12252562177632,12.103259923860788,11.28429319434704,11.103046027008476,,,,,,,,,,,,,,,,,,,,,,12.710633660618134,12.240931162656498,11.876083801644919,11.055429614124263,,,12.198259272183702,"rgba(38, 166, 154, 0.5)",1.7771315281848095,12.198259272183702,0.591819294822012,53.26349684713843,7.408625674375585,False,True,False,False,False,7.341686709903179,0.0,0.0,0.0,0.0,0,0.9745678313966063,0.9248919132834355,False,False,False,False,0.14949786641297474,0.15972363855193178,False,False,False,False,-3287890,-3704579.328024564,False,False,False,False,220332.60597203742,False,False,False,False
2023-02-01 00:00:00+00:00,13.23,13.43,12.38,12.97,305255,,,,,,,,,,,,,,,,,,,,,,13.600594071076598,13.358955927056385,12.64435698248008,12.141407027358522,12.122425623480629,11.310811250233423,11.129031877762628,,,,,,,,,,,,,,,,,,,,,13.013333333333334,12.719059444940099,12.257814490541298,11.898550674247806,11.081596201428091,,,12.273161408661572,"rgba(38, 166, 154, 0.5)",1.747049693234465,12.273161408661572,0.5476882512522868,51.90159465771943,5.983932816816306,False,True,False,False,False,7.249131413963948,0.0,0.0,0.0,0.0,1,0.991849005219034,0.9220860792995896,False,False,False,False,0.09212266667993443,0.12592315261593312,False,False,False,False,-3593145,-3700209.354376542,False,False,False,False,223662.8959339183,False,False,False,False
2023-02-02 00:00:00+00:00,13.2,13.42,12.9,13.08,127227,,,,,,,,,,,,,,,,,,,,,,13.580888577415788,13.356077846426517,12.650054464322022,12.15044343353856,12.131569576717553,11.322641318686596,11.140556968488442,,,,,,,,,,,,,,,,,,,,,13.060401928095658,12.724269270574222,12.266079811680871,11.908961333357729,11.09318309337713,,,12.282093968556756,"rgba(38, 166, 154, 0.5)",1.7060931292768793,12.282093968556756,0.5380163695004703,50.80297690892192,4.819863634235148,False,True,False,False,False,7.1078674233610215,0.0,0.0,0.0,0.0,1,1.004561529024529,0.9046880514348411,False,False,False,False,0.12860585359574053,0.1272645031058368,False,False,False,False,-3720372,-3701000.0463617756,False,False,False,False,219881.0960933725,False,False,False,False
2023-02-03 00:00:00+00:00,13.07,13.53,12.83,13.06,265191,,,,,,,,,,,,,,,,,,,,,,13.542514022520034,13.349417508591246,12.66088566005158,12.168241469793921,12.149592370138434,11.346431063231183,11.163818466382326,,,,,,,,,,,,,,,,,,,,,13.091924808136,12.734053029729187,12.282282999964062,11.929621656196112,11.116584356928676,,,12.294613950971895,#000000,1.6677037890248787,12.294613950971895,0.46494230817900845,49.2194098987584,3.211227970199019,False,True,False,True,False,6.489003481733622,0.0,0.0,0.0,0.0,1,1.032720675315669,0.8906055034222409,False,False,False,False,0.1314804784047826,0.1293724907553097,False,False,False,False,-3985563,-3712159.3778770003,False,False,False,False,221657.955070103,False,False,False,False
2023-02-06 00:00:00+00:00,12.89,13.1243,12.51,12.82,282548,,,,,,,,,,,,,,,,,,,,,,13.482601719376406,13.333020234752405,12.66501296049802,12.180857625764359,12.162478349279336,11.366958005348934,11.18432487514666,,,,,,,,,,,,,,,,,,,,,13.019720820236797,12.73665925903019,12.293074301202626,11.945597106884875,11.137309061012038,,,12.292301193211054,#000000,1.6235757445213967,12.292301193211054,0.36813730976569736,47.02642523881376,1.072699409187102,False,True,False,True,False,5.630361554762764,0.0,0.0,0.0,0.0,0,1.0187864444823969,0.8866884621953302,False,False,False,False,0.07961510433415969,0.1044937975447347,False,False,False,False,-4268111,-3733961.4022739804,False,False,False,False,224045.79996931466,False,False,False,False
2023-02-07 00:00:00+00:00,13.13,13.15,12.59,12.85,227247,,,,,,,,,,,,,,,,,,,,,,13.448778296178192,13.323496826069352,12.670278408371656,12.192377606569076,12.174199844221649,11.384321463581642,11.2015793597132,,,,,,,,,,,,,,,,,,,,,13.007853949034951,12.740871713313057,12.303217224481559,11.95964650856902,11.154722498634115,,,12.296778641561454,"rgba(38, 166, 154, 0.5)",1.5779181403538234,12.296778641561454,0.528051067498159,47.43836306493591,1.072699409187102,False,True,False,True,False,6.6107842780261485,0.0,0.0,0.0,0.0,0,1.014574780771006,0.8877741880632545,False,False,False,False,0.08713634618465756,0.09581507186469612,False,False,False,False,-4040864,-3745996.7982632364,False,False,False,False,224171.33722541996,False,False,False,False
2023-02-08 00:00:00+00:00,13.37,13.45,12.79,13.25,396719,,,,,,,,,,,,,,,,,,,,,,13.42400330420819,13.318413121775103,12.686565666996868,12.217922213240252,12.200050277683703,11.41835726076404,11.235032040915426,,,,,,,,,,,,,,,,,,,,,13.05619643395689,12.755829905375634,12.326611438262223,11.989101788041282,11.188390246767128,,,12.318039474832227,"rgba(38, 166, 154, 0.5)",1.5239672976558045,12.318039474832227,0.6902776239266534,49.39133606019023,1.072699409187102,False,True,False,False,True,7.583054386999752,0.0,0.0,0.0,0.0,1,1.024205583663961,0.8815807034785669,False,False,False,False,0.12286289111446057,0.10933898148957835,False,False,False,False,-3644145,-3742002.610096051,False,False,False,False,230937.9122361878,False,False,False,False
2023-02-09 00:00:00+00:00,13.17,14.19,13.08,14.0,559301,,,,,,,,,,,,,,,,,,,,,,13.430979233805434,13.327508405244638,12.719332429188304,12.261334647864652,12.243826486590828,11.471344161840925,11.286706923149424,,,,,,,,,,,,,,,,,,,,,13.165757364404149,12.787412002534806,12.367379455534827,12.037274212447302,11.240283424227064,,,12.361594895569363,"rgba(38, 166, 154, 0.5)",1.4802002177694398,12.361594895569363,0.5461457813111581,49.238261947703805,1.072699409187102,False,True,False,False,True,6.59662907772227,0.0,0.0,0.0,0.0,1,1.0346231449754653,0.8576869351353287,False,False,False,False,0.19013918821347095,0.14973908485152465,False,False,False,False,-4203446,-3760098.42930797,False,False,False,False,243814.8960700628,False,False,False,False
2023-02-10 00:00:00+00:00,13.33,13.49,13.07,13.38,357749,,,,,,,,,,,,,,,,,,,,,,13.421066523783914,13.326436588171733,12.734190402477404,12.283623555252957,12.266365873798987,11.500866179087147,11.315870578080935,,,,,,,,,,,,,,,,,,,,,13.184332639943541,12.801232360363583,12.38792498007978,12.062775390084452,11.269643764859639,,,12.379527402998674,"rgba(38, 166, 154, 0.5)",1.4523532566087336,12.379527402998674,0.6544362349010693,50.2806194480257,1.072699409187102,False,True,False,False,True,7.257171180317197,0.0,0.0,0.0,0.0,1,1.0310510416541299,0.8898771197150043,False,False,False,False,0.13588087574798904,0.14280998029975683,False,False,False,False,-3845697,-3763455.2360017756,False,False,False,False,248282.90014574662,False,False,False,False
2023-02-13 00:00:00+00:00,13.06,13.75,13.01,13.75,254062,,,,,,,,,,,,,,,,,,,,,,13.413709045183019,13.325157572005448,12.743867201674181,12.29852707094128,12.28144594205891,11.52099350309271,11.33583502156479,,,,,,,,,,,,,,,,,,,,,13.192480120328176,12.810159041111941,12.401611917230726,12.079936497737313,11.289756326276867,,,12.391123271600447,#000000,1.4270259125029816,12.391123271600447,0.4687208007501094,49.03892268756613,1.072699409187102,False,True,False,False,True,5.911768161168229,0.0,0.0,0.0,0.0,1,1.03763162021011,0.8825218010107466,False,False,False,False,0.13665590760964583,0.13973294395470132,False,False,False,False,-4099759,-3776643.6189036667,False,False,False,False,248509.5315125801,False,False,False,False
2023-02-14 00:00:00+00:00,15.09,15.49,12.9,13.02,710783,,,,,,,,,,,,,,,,,,,,,,13.545738527842241,13.398903832569212,12.827514680231179,12.387253502788353,12.370391307721981,11.612514574931568,11.4234312768168,,,,,,,,,,,,,,,,,,,,,13.45771322422517,12.89472480063654,12.488323379606934,12.172001441358473,11.377263066913155,,,12.496314467970132,"rgba(0, 255, 255, 0.75)",1.438720878338039,12.496314467970132,1.8027718726275832,56.73567174228018,2.4347585135168472,False,False,True,False,True,13.614592108185992,0.0,0.0,0.0,0.0,1,1.025179316000416,0.8538906663278624,False,False,False,False,0.2703132968923662,0.20502312042353377,False,False,False,False,-3388976,-3761440.9671819545,False,False,False,False,266637.9028258123,False,False,False,False
2023-02-15 00:00:00+00:00,14.98,15.93,14.865,15.93,245602,,,,,,,,,,,,,,,,,,,,,,13.615172684956983,13.43859873439723,12.867022065911032,12.426805869099233,12.409969022503159,11.650895580542507,11.459843587422704,,,,,,,,,,,,,,,,,,,,,13.576221624196116,12.935057848446878,12.527440972022053,12.212154242897569,11.413551888416109,,,12.544394510067633,"rgba(0, 255, 255, 0.75)",1.4416074361628457,12.544394510067633,1.689506747006845,61.20009974883463,6.303423435901884,True,False,True,False,True,13.071651151395681,0.0,0.0,0.0,0.0,1,1.0704817635840274,0.8863999810469206,False,False,False,False,0.3428282388308048,0.2739256796271693,False,False,False,False,-3634578,-3756465.9488610937,False,False,False,False,265812.96546009416,False,False,False,False
2023-02-16 00:00:00+00:00,15.35,15.71,14.705,15.1,303985,,,,,,,,,,,,,,,,,,,,,,13.693528780014807,13.485357266347734,12.914111844772561,12.474220675730901,12.45742213267267,11.697252719504748,11.503926450875616,,,,,,,,,,,,,,,,,,,,,13.70267487013099,12.983042890038856,12.574296392694972,12.260375207809172,11.457499917757426,,,12.60030909569587,"rgba(0, 255, 255, 0.75)",1.462132072761627,12.60030909569587,1.8806036441773717,65.10295155977205,9.603332018391676,True,False,True,False,True,14.347154217150518,0.0,0.0,0.0,0.0,0,1.051038965610297,0.8831383683957338,False,False,False,False,0.3134956523575267,0.29371066599234796,False,False,False,False,-3330593,-3739765.048905757,False,False,False,False,267309.9079910709,False,False,False,False
2023-02-17 00:00:00+00:00,15.23,15.44,14.925,15.28,175673,,,,,,,,,,,,,,,,,,,,,,13.73396566234836,13.51046687922911,12.939849336670022,12.50036005527643,12.483589462457873,11.723084717744484,11.528560294873685,,,,,,,,,,,,,,,,,,,,,13.765065150760334,13.009209765068558,12.600090369618824,12.287037358690934,11.482069840860895,,,12.630279074466628,"rgba(0, 255, 255, 0.75)",1.4873723732060475,12.630279074466628,1.7478615122651802,66.92395592484765,11.0066426538829,True,False,True,False,True,13.742264835920412,0.0,0.0,0.0,0.0,0,1.0787981792034609,0.8794851376888242,False,False,False,False,0.3096756744246949,0.30169317020852143,False,False,False,False,-3506266,-3730608.223458472,False,False,False,False,263716.30375612696,False,False,False,False
2023-02-21 00:00:00+00:00,15.49,15.98,15.03,15.03,503546,,,,,,,,,,,,,,,,,,,,,,13.860266159436284,13.590689955532588,13.019947582076162,12.580655280957444,12.563935446592728,11.801308380497781,11.603041614520876,,,,,,,,,,,,,,,,,,,,,13.950354706651213,13.090780011898596,12.679559673790655,12.368495912539423,11.556315610284521,,,12.72211252789819,"rgba(0, 255, 255, 0.75)",1.5157470491863512,12.72211252789819,1.8260879832077552,68.83587376901376,12.63353873412838,True,False,True,False,True,14.645643616824373,0.0,0.0,0.0,0.0,0,1.0800383809780127,0.8530289378532395,False,False,False,False,0.3428282388061716,0.3222607045073465,False,False,False,False,-3002720,-3702063.5872444147,False,False,False,False,273121.38988333766,False,False,False,False
2023-02-22 00:00:00+00:00,14.91,15.78,14.7075,15.78,295023,,,,,,,,,,,,,,,,,,,,,,13.911430007381403,13.626273975547727,13.057974659361827,12.620058640671559,12.603404407647139,11.841245714110281,11.641401579883569,,,,,,,,,,,,,,,,,,,,,14.019968727914193,13.129217373653335,12.718321220530312,12.408951898897609,11.594618307662774,,,12.764405542771811,"rgba(38, 166, 154, 1.0)",1.518598476666346,12.764405542771811,1.412878051832526,66.5111532932125,12.63353873412838,True,False,True,False,True,11.734073436915882,0.0,0.0,0.0,0.0,0,1.0705110465384438,0.864166781975001,False,False,False,False,0.30244278200190083,0.31235174325462367,False,False,False,False,-3297743,-3686207.8779407125,False,False,False,False,273980.2765545793,False,False,False,False
2023-02-23 00:00:00+00:00,14.55,15.015,14.49,14.7,239202,,,,,,,,,,,,,,,,,,,,,,13.935856995234587,13.645721530222062,13.08137898457984,12.645591076927017,12.629019337264833,11.868622299547704,11.667987772241489,,,,,,,,,,,,,,,,,,,,,14.050274192922371,13.152607700112199,12.743199913669397,12.435645729887957,11.621224050582574,,,12.789760798599334,"rgba(38, 166, 154, 1.0)",1.5164693466335852,12.789760798599334,1.1607482903022255,63.06180735958423,12.63353873412838,True,False,True,False,False,9.98586503201971,0.0,0.0,0.0,0.0,0,1.061002380017099,0.8901263950828384,False,False,False,False,0.2289165344534358,0.27063413885402976,False,False,False,False,-3536945,-3680354.431746959,False,False,False,False,272616.4225720468,False,False,False,False
