date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_176,aVWAP_peak_167,aVWAP_peak_163,aVWAP_peak_146,aVWAP_peak_126,aVWAP_peak_116,aVWAP_peak_86,aVWAP_peak_80,aVWAP_peak_67,aVWAP_peak_54,aVWAP_peak_48,aVWAP_peak_21,aVWAP_valley_175,aVWAP_valley_166,aVWAP_valley_159,aVWAP_valley_151,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_120,aVWAP_valley_113,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_84,aVWAP_valley_74,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_43,aVWAP_valley_26,aVWAP_valley_18,aVWAP_valley_8,aVWAP_OB_bull_175,aVWAP_OB_bull_136,aVWAP_OB_bull_64,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-24 00:00:00+00:00,13.13,14.21,12.7,14.21,1509408,,,,,,,,,,,,,14.564378847781523,,,,,,,,,,,,,,,,,14.171852113441073,16.290473150218737,,,,18.02129611696098,15.008901370480444,#000000,,15.008901370480444,,35.16455863867353,-40.73238985429245,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2822126707263474,-0.2822126707263474,False,False,False,False,-5399671,-2404003.1535804337,False,False,False,False,626052.7992898442,False,False,False,False
2022-07-01 00:00:00+00:00,10.95,13.8994,10.33,13.33,672117,,,,,,,,,,,,,14.07921093570186,,,,,,,,,,,,,,,,11.726466666666667,13.870599670127179,16.038581995960005,,,,17.746300043752083,13.928714817113928,#000000,,13.928714817113928,,33.705625467160594,-40.258496694466224,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7259860817886029,1.233437898286145,False,False,False,False,-0.33450875247744244,-0.30836071160189493,False,False,False,False,-6071788,-2675690.9199818834,False,False,False,False,629464.9623054113,False,False,False,False
2022-07-08 00:00:00+00:00,11.62,11.69,10.65,10.9,362640,,,,,,,,,,,,,13.846192449622318,,,,,,,,,,,,,,,,11.584016727212283,13.711632128024272,15.902134575507185,,,,17.59831545720341,13.760993970091514,#000000,,13.760993970091514,,33.37791840631347,-38.74986566649646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7259147692540066,1.2504313974713197,False,False,False,False,-0.34282825441539394,-0.32559448300864446,False,False,False,False,-5709148,-2900391.4444276695,False,False,False,False,609700.1502827883,False,False,False,False
2022-07-15 00:00:00+00:00,12.13,12.4,10.99,11.2,232883,,,,,,,,,,,,,13.74298683185169,,,,,,,,,,,,,,,,11.631044394780854,13.639603511517432,15.828075334324025,,,,17.51440084781878,13.7104275181185,#000000,,13.7104275181185,,33.68972759867833,-36.70341556395097,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7651973430264878,1.2295864760823203,False,False,False,False,-0.31307605651256104,-0.3193352697606028,False,False,False,False,-5476265,-3091196.892988583,False,False,False,False,581787.7687803595,False,False,False,False
2022-07-22 00:00:00+00:00,12.3,13.96,12.068,12.35,293759,,,,,,,,,,,,,13.684061835593262,,,,,,,,,,,,,,,,11.84645443003358,13.599621411261541,15.759463493270184,,,,17.428871226078208,13.72240029253964,#000000,,13.72240029253964,,34.09998698774198,-34.66886492645361,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8180365203149761,1.1553457944209211,False,False,False,False,-0.22967567283751059,-0.27450547129905667,False,False,False,False,-5182506,-3246108.6786931325,False,False,False,False,560452.3044262589,False,False,False,False
2022-07-29 00:00:00+00:00,12.14,12.6226,11.2,12.35,250626,,,,,,,,,,,,,13.600219419619249,,,,,,,,,,,,,,,,11.865967428595079,13.53836510089025,15.688480926311273,,,,17.346345710273923,13.673258218853963,#000000,,13.673258218853963,,34.292674358907085,-32.94985384765772,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8294144228371978,1.155235602094241,False,False,False,False,-0.2964701355697566,-0.2854878034344066,False,False,False,False,-5433132,-3408110.406197345,False,False,False,False,537502.2078020916,False,False,False,False
2022-08-05 00:00:00+00:00,12.38,12.7,11.24,12.15,398450,,,,,,,,,,,,,13.491420888921144,,,,,,,,,,,,,,,,11.909354760010103,13.456803177548018,15.584432363515235,,,,17.222981960812355,13.610502797498626,#000000,,13.610502797498626,,34.725064892618754,-31.103103579376025,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.820441833598185,1.1684697466582898,False,False,False,False,-0.2928539496342443,-0.2891708765343255,False,False,False,False,-5034682,-3528597.1909234673,False,False,False,False,527202.0442611959,False,False,False,False
2022-08-12 00:00:00+00:00,12.86,13.375,12.01,12.38,311717,,,,,,,,,,,,,13.451356479592317,,,,,,,,,,,,,,,,12.01304388595317,13.426575328684587,15.521411862762305,,,,17.142053381940705,13.603096889248095,#000000,,13.603096889248095,,35.63516852614171,-28.91258693415626,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8207186332261802,1.1519181502211056,False,False,False,False,-0.24243117628491984,-0.26580102640962266,False,False,False,False,-4722965,-3617068.880484692,False,False,False,False,511240.189130737,False,False,False,False
2022-08-19 00:00:00+00:00,11.53,13.73,11.31,12.8,208629,,,,,,,,,,,,,13.407425065414385,,,,,,,,,,,,,,,,12.026562962127507,13.39224384107228,15.472592553889985,,,,17.082826754497304,13.574706105626039,#000000,,13.574706105626039,,35.32459950696878,-28.032515305417682,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.825966577672303,1.1406605359438347,False,False,False,False,-0.24601227969876577,-0.25590665305419424,False,False,False,False,-4931594,-3714441.1115599,False,False,False,False,488824.5454914231,False,False,False,False
2022-08-26 00:00:00+00:00,11.36,11.995,10.91,11.84,186457,,,,,,,,,,,,,13.347479717834066,,,,,,,,,,,,,,,,11.98790118612853,13.34453213343737,15.420223992730982,,,,17.022954775533737,13.525034257532736,#000000,,13.525034257532736,,34.98431155134369,-27.271123593615236,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8463360946347857,1.1290474350141986,False,False,False,False,-0.32210692267520113,-0.2890067878646977,False,False,False,False,-5118051,-3818412.214407315,False,False,False,False,466426.94952909544,False,False,False,False
2022-09-02 00:00:00+00:00,10.54,11.5,10.0486,11.27,187453,,,,,,,,,,,,,13.269386373740222,,,,,,,,,,,,,,,,11.909912702603435,13.281599928545356,15.359615407002243,,,,16.956393803090915,13.455128602972815,#000000,,13.455128602972815,,34.17174177283347,-27.093166112373538,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8078339974438012,1.1641195808927558,False,False,False,False,-0.34282825441539394,-0.3159175211400458,False,False,False,False,-5305504,-3928567.1614882546,False,False,False,False,445762.2125269402,False,False,False,False
2022-09-09 00:00:00+00:00,11.16,11.69,9.64,10.73,283908,,,,,,,,,,,,,13.165209905460264,,,,,,,,,,,,,,,,11.819435122793152,13.196431303793608,15.273275703615328,,,,16.860307093645492,13.363588008915588,#000000,,13.363588008915588,,34.46711653084254,-25.87955804248917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8043886910764884,1.1542765211544928,False,False,False,False,-0.34282825441539394,-0.3293728877777199,False,False,False,False,-5021596,-4009532.2606372726,False,False,False,False,433773.01159901876,False,False,False,False
2022-09-16 00:00:00+00:00,8.98,11.28,8.82,11.18,265167,,,,,,,,,,,,,13.032039099327415,,,,,,,,,,,,,,,,11.665137923323423,13.086339121647267,15.175674068806225,,,,16.756835687665955,13.239797553276082,#000000,,13.239797553276082,,33.215332953617185,-25.87955804248917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.800776027334272,1.183837833631624,False,False,False,False,-0.34282825441539394,-0.3361005710965569,False,False,False,False,-5286763,-4104141.945034512,False,False,False,False,421283.6774064989,False,False,False,False
2022-09-23 00:00:00+00:00,8.0,9.12,7.655,8.99,427986,,,,,,,,,,,,,12.753732744276665,,,,,,,,,,,,,,,,11.30792602490932,12.853265365038956,14.98574753860588,,,,16.563312429476017,12.975167918207704,#000000,,12.975167918207704,,31.75852662299189,-25.87955804248917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8085476251693294,1.2395553116617484,False,False,False,False,-0.34282825441539394,-0.3394644127559754,False,False,False,False,-5714749,-4223446.171328252,False,False,False,False,421780.1457467582,False,False,False,False
2022-09-30 00:00:00+00:00,7.81,8.22,7.35,7.9,338400,,,,,,,,,,,,,12.535151370051619,,,,,,,,,,,,,,,,11.038856679770168,12.667227032489254,14.832922480386227,,,,16.40820227351897,12.768539390674317,#000000,,12.768539390674317,,30.61018464954278,-25.87955804248917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8177532121364388,1.181461664383266,False,False,False,False,-0.34282825441539394,-0.3411463335856847,False,False,False,False,-6053149,-4358979.714192826,False,False,False,False,415603.8386544058,False,False,False,False
2022-10-07 00:00:00+00:00,7.29,9.075,7.29,7.87,188699,,,,,,,,,,,,,12.42362939036787,,,,,,,,,,,,,,,,10.90973025833474,12.571151386369474,14.751564783493208,,,,16.3249642939795,12.664018954641323,#000000,,12.664018954641323,,29.48997373895527,-25.87955804248917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8452930742433443,1.1482150276454985,False,False,False,False,-0.3117668186134828,-0.3264565760995838,False,False,False,False,-6241848,-4498451.439067432,False,False,False,False,398796.0728281535,False,False,False,False
2022-10-14 00:00:00+00:00,7.17,7.63,6.82,7.3,163700,,,,,,,,,,,,,12.317301472571193,,,,,,,,,,,,,,,,10.782715077281921,12.479257571597863,14.675691882769728,,,,16.248360966504954,12.563741501055176,#000000,,12.563741501055176,,28.619124224588457,-25.87955804248917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8562075320057475,1.1352684261371477,False,False,False,False,-0.34282825441539394,-0.33464241525748883,False,False,False,False,-6405548,-4639717.850988363,False,False,False,False,381381.5489149569,False,False,False,False
2022-10-21 00:00:00+00:00,6.88,8.04,6.75,7.33,162424,,,,,,,,,,,,,12.216331439350993,,,,,,,,,,,,,,,,10.665566695690556,12.391418158859718,14.60206833454565,,,,16.17375409222721,12.468846157111729,#000000,,12.468846157111729,,27.81997822831486,-25.87955804248917,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8799772048935681,1.1052633736757518,False,False,False,False,-0.3302185030284628,-0.3324304591429758,False,False,False,False,-6567972,-4782551.491655891,False,False,False,False,365162.4712175527,False,False,False,False
2022-10-28 00:00:00+00:00,8.07,8.34,6.61,6.98,218585,,,,,,,,,,,,,12.098295041898233,,,,,,,,,,,,,,,7.673333333333333,10.538653988163615,12.287637435259642,14.51115844178867,,,,16.080227302156974,11.4218156480887,#000000,,10.649479949663705,,29.22947361802772,-25.87955804248917,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8941541295170414,1.0751128750957606,False,False,False,False,-0.3243196098991654,-0.32837503452107064,False,False,False,False,-6349387,-4898613.381162861,False,False,False,False,354304.88075699325,False,False,False,False
2022-11-04 00:00:00+00:00,7.97,9.18,7.97,8.17,149614,,,,,,,,,,,,,12.033208449457389,,,,,,,,,,,,,,,7.957771368200348,10.477566073466644,12.229578711000176,14.456527242741458,,,,16.02262120012809,11.430930368973202,#000000,,10.674531150531138,,30.158184745908244,-25.87955804248917,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9233146581558912,1.083815290362893,False,False,False,False,-0.24519911739822767,-0.28678707595964914,False,False,False,False,-6499001,-5017160.612187834,False,False,False,False,339142.5932935123,False,False,False,False
2022-11-11 00:00:00+00:00,8.72,9.09,7.98,8.09,148010,,,,,,,,,,,,,11.97481458614697,,,,,,,,,,,,,,,8.140958591061631,10.426496456587854,12.177042306885744,14.405379677206358,,,,15.968113150001544,11.424938323577711,#000000,,10.679827985170549,,32.033582123658476,-23.875793266228875,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8967543136239555,1.0901401967741318,False,False,False,False,-0.24801867328372054,-0.2674028746216848,False,False,False,False,-6350991,-5115962.863136884,False,False,False,False,324984.6234199188,False,False,False,False
2022-11-18 00:00:00+00:00,8.28,9.2999,8.1434,8.72,136180,,,,,,,,,,,,,11.922471627370781,,,,,,,,,,,,,,,8.231442321477934,10.38135671796777,12.129737583877496,14.358925455353496,,,,15.91851469917667,11.404786741209497,#000000,,10.666252062673497,,32.97454698676493,-22.70691314777842,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8775206227794644,1.1234322087730597,False,False,False,False,-0.23489417542955052,-0.2511485250256177,False,False,False,False,-6487171,-5217533.836237855,False,False,False,False,310999.0957591841,False,False,False,False
2022-11-25 00:00:00+00:00,8.84,8.95,7.85,7.98,102131,,,,,,,,,,,,,11.883944443464802,,,,,,,,,,,,,,,8.27411074325399,10.348422791095114,12.094796917291639,14.32440407137201,,,,15.881612805279461,11.385135793295511,#000000,,10.650318723776387,,34.55679030880762,-20.947928325434937,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8448583653691757,1.2041399438939844,False,False,False,False,-0.25756355576592377,-0.25435604039577075,False,False,False,False,-6385040,-5304015.774294311,False,False,False,False,295527.3849622075,False,False,False,False
2022-12-02 00:00:00+00:00,8.91,9.32,8.0,8.62,206961,,,,,,,,,,,,8.743333333333334,11.812953094141212,,,,,,,,,,,,,,,8.375111986612321,10.292085787005254,12.029852345012776,14.258030399158924,,,,15.80993024131708,10.918561157543971,#000000,,9.805871050273032,,35.802092747898996,-19.549399423653544,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7871298571016682,1.1926518279882479,False,False,False,False,-0.22656993997046904,-0.2404629901831199,False,False,False,False,-6178079,-5368761.198420659,False,False,False,False,288966.912002044,False,False,False,False
2022-12-09 00:00:00+00:00,7.45,8.92,7.15,8.91,178989,,,,,,,,,,,,8.324401528695427,11.736774256270268,,,,,,,,,,,,,,,8.291129804378897,10.219845236180047,11.960792291887216,14.19269118740107,,,,15.741309268225026,10.787605717468821,#000000,,9.64303770638116,,35.27129275506826,-19.549399423653544,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.800009234081537,1.189906176871542,False,False,False,False,-0.26006676350095054,-0.25026487684203524,False,False,False,False,-6357068,-5441969.109648759,False,False,False,False,280820.4000018926,False,False,False,False
2022-12-16 00:00:00+00:00,6.34,7.58,6.26,7.53,220666,,,,,,,,,,,,7.7432006354376846,11.621075099361011,,,,,,,,,,,,,,,8.037500613213277,10.097417146030963,11.856549809958729,14.100146035732008,,,,15.646625769747478,10.57598155662228,#000000,,9.374798373510735,,33.978101344098704,-19.549399423653544,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8216152427903866,1.189487025315666,False,False,False,False,-0.34282825441539394,-0.2965465656287146,False,False,False,False,-6577734,-5526099.84226737,False,False,False,False,276364.5185202709,False,False,False,False
