date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_170,aVWAP_peak_164,aVWAP_peak_159,aVWAP_peak_151,aVWAP_peak_125,aVWAP_peak_106,aVWAP_peak_94,aVWAP_peak_88,aVWAP_peak_72,aVWAP_peak_48,aVWAP_peak_37,aVWAP_peak_22,aVWAP_peak_16,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_122,aVWAP_valley_108,aVWAP_valley_102,aVWAP_valley_97,aVWAP_valley_92,aVWAP_valley_81,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_38,aVWAP_valley_27,aVWAP_valley_18,aVWAP_valley_4,aVWAP_OB_bull_166,aVWAP_OB_bull_136,aVWAP_OB_bull_27,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-03 00:00:00+00:00,84.6395535706,89.9600478279,81.6408853097,89.591640013,7437211,,,,,,,,,,,,,85.4134955694,76.76399790106686,,,,,,,,,,,,,,,,,78.19431540383616,69.72087392721389,,,,77.52317070037923,#000000,,77.52317070037923,,64.9705776219703,20.576635896748996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,46092239,27231274.477014456,False,False,False,False,8205676.691305673,False,False,False,False
2022-06-10 00:00:00+00:00,84.1083609073,89.0604473496,81.4095594724,85.1193404924,8636150,,,,,,,,,,,,,85.11581236508808,77.63950375093681,,,,,,,,,,,,,,,,,79.11026572710223,70.42515317116218,,,,78.07268375357233,#000000,,78.07268375357233,,64.76906323083425,20.576635896748996,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,37456089,27988668.145383757,False,False,False,False,8237563.603060808,False,False,False,False
2022-06-17 00:00:00+00:00,68.7808822821,82.6347296476,66.8274641007,81.4009918488,15129155,,,,,,,,,,,,,79.11888538943118,76.86033257524186,,,,,,,,,,,,,,,,,77.87571928316932,70.60017447181542,,,,76.11377792991445,#000000,,76.11377792991445,,60.519653455652154,17.103543612848924,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,22326934,27569280.430910885,False,False,False,False,8748051.854685932,False,False,False,False
2022-06-24 00:00:00+00:00,71.7966857902,73.2531818027,64.2743122671,70.93992343,25140600,,,,,,,,,,,,,74.94947172124212,75.37740537639614,,,,,,,,,,,,,,,,,75.90056472049673,70.50831173157403,,,,74.18393838742725,#000000,,74.18393838742725,,58.12875321226417,14.692480154053158,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.007294571595859134,-0.007294571595859134,False,False,False,False,47467534,29043225.1397323,False,False,False,False,9962314.680264752,False,False,False,False
2022-07-01 00:00:00+00:00,71.025599666,77.6856418735,68.5195697622,72.1993640996,12146393,,,,,,,,,,,,,74.49915258196835,75.10493503163158,,,,,,,,,,,,,,,,,75.53274618389,70.60535773302404,,,,73.93554788262848,#000000,,73.93554788262848,,56.23946324982688,12.788515041174612,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0611654844347371,0.8586416986230986,False,False,False,False,0.06657146541038897,0.02963844690726492,False,False,False,False,35321141,29508255.944196574,False,False,False,False,10124098.2595044,False,False,False,False
2022-07-08 00:00:00+00:00,67.2130071628,69.0379109902,62.1152711192,68.6009621864,9148429,,,,,,,,,,,,,73.51204227982187,74.52383359276018,,,,,,,,,,,,,,,,66.12206309073335,74.84072321830277,70.43943892731882,,,66.12206309073335,71.8876202217874,#000000,,72.24966554540455,,53.99772133177753,10.55580378797218,False,False,False,False,False,,1.0,69.03791,62.115273,0.0,1,1.0101739237779932,0.9080135783281369,False,False,False,False,-0.08996072681973434,-0.030161139956234713,False,False,False,False,26172712,29261178.61499683,False,False,False,False,10051826.462504074,False,False,False,False
2022-07-15 00:00:00+00:00,71.2654931269,72.2593374648,64.449948551,67.3586567641,8914459,,,,,,,,,,,,,73.08079052593703,74.21555063997432,,,,,,,,,,,,,,,,67.70275126655527,74.47191464623339,70.4006465743637,,,67.70275126655527,71.97433073061275,#000000,,72.36775176967501,,53.34865830238426,9.84668045739425,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.007181415820424,0.9096173963363376,False,False,False,False,-0.03207516128873951,-0.03111815062248711,False,False,False,False,35087171,29692733.606478542,False,False,False,False,9967577.020837106,False,False,False,False
2022-07-22 00:00:00+00:00,76.8944218338,79.2676535718,73.2703170499,73.5873191232,9529640,,,,,,,,,,,,,73.41768051976892,74.35038558954946,,,,,,,,,,,,,,,,70.73327659210939,74.60570483067951,70.61864470909609,,,70.73327659210939,72.74513844824068,#000000,,73.27676188302682,,54.09436490346487,9.84668045739425,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.062734515769562,0.8742967812355041,False,False,False,False,0.13296526017450214,0.05092355477600751,False,False,False,False,44616811,30798220.820813466,False,False,False,False,9935137.24151584,False,False,False,False
2022-07-29 00:00:00+00:00,80.6813114662,81.2113903385,77.0572066823,77.9139690425,7820004,,,,,,,,,,,,,73.88674276581928,74.59753395588007,,,,,,,,,,,,,,,,72.70231326456731,74.86750681620241,70.87690543044282,,,72.70231326456731,73.38620044658238,#000000,,74.01352420061727,,55.37500111990866,9.84668045739425,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0845729829223656,0.8524077387096728,False,False,False,False,0.19034464400141723,0.12063409938871238,False,False,False,False,52436815,32401079.64890136,False,False,False,False,9778460.705107259,False,False,False,False
2022-08-05 00:00:00+00:00,78.8221371444,81.7051424867,74.109944163,78.9849219929,13138425,,,,,,,,,,,,,74.37232206411647,74.86018840069492,,,,,,,,,,,,,,,,74.19340571662019,75.13578518002836,71.21317951327552,,,74.19340571662019,73.95497617494709,#000000,,74.64042534036498,,55.78229816841234,9.84668045739425,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0488814777716335,0.8549948425065551,False,False,False,False,0.16340019612787113,0.14201714775829175,False,False,False,False,39298390,32911991.526760515,False,False,False,False,10027346.949173387,False,False,False,False
2022-08-12 00:00:00+00:00,84.1426314017,84.3139838737,78.4194588351,78.702190414,13872809,,,,,,,,,,,,,75.21156867262859,75.38973691876355,,,,,,,,,,,,,,,,75.99321052763972,75.69451696100226,71.72468500023305,,,75.99321052763972,74.80274361605343,#000000,,75.57225827000853,,57.12308082627841,9.84668045739425,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.07702704231336,0.8375148683154966,False,False,False,False,0.2379652275233178,0.18999118764080478,False,False,False,False,53171199,34412673.56181529,False,False,False,False,10312195.98997536,False,False,False,False
2022-08-19 00:00:00+00:00,84.5058774442,89.7343112609,79.2505183245,81.4438299668,13853203,,,,,,,,,,,,,76.10011423951846,75.99469737008454,,,,,,,,,,,,,,,,77.5376264963759,76.33116540627807,72.28758714073825,,,77.5376264963759,75.65023813059905,#000000,,76.49090087806425,,58.150612603674766,9.84668045739425,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.073824083250472,0.8195000605455739,False,False,False,False,0.3089877766519553,0.24948948214638006,False,False,False,False,67024402,36828357.14982897,False,False,False,False,10574492.80553274,False,False,False,False
2022-08-26 00:00:00+00:00,90.9361492356,92.5941592882,83.3128120095,85.9270289179,10750685,,,,,,,,,,,,,76.98825043258783,76.62969251183242,,,,,,,,,,,,,,,,78.94713455512073,77.00168072290313,72.8385537104982,,,78.94713455512073,76.48106238658848,#000000,,77.39168955561104,,60.06264859136516,4.338895005350551,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0955565582955282,0.8285219698758398,False,False,False,False,0.34282825135451667,0.29615886675044834,False,False,False,False,77775087,39861448.24984164,False,False,False,False,10587544.079196982,False,False,False,False
2022-09-02 00:00:00+00:00,87.4973135709,92.5502965884,83.2075415299,89.8220366605,9027392,,,,,,,,,,,,,77.57876547003053,77.06942673603378,,,,,,,,,,,,,,,,79.77460195542926,77.46092460092345,73.24150004397596,,,79.77460195542926,77.0250437612786,#000000,,77.97092969060425,,60.37729944365503,4.802557975254324,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.059147791329355,0.8694374425643795,False,False,False,False,0.3405475734759859,0.3183532201132171,False,False,False,False,68747695,42001170.23133485,False,False,False,False,10471977.258515723,False,False,False,False
2022-09-09 00:00:00+00:00,90.164165719,91.4712741732,81.4771580226,86.9972787931,6921861,,,,,,,,,,,,,77.9875151669385,77.38234066195517,,,,,,,,,,,,,,,,80.30761049334578,77.78581359702228,73.53504983971023,,,80.30761049334578,77.39966595179439,#000000,,78.36581997981543,,61.10157728601986,5.688419611106724,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0318416099788605,0.8883532734341903,False,False,False,False,0.29818658679010207,0.3082699034516596,False,False,False,False,75669556,44495124.732717454,False,False,False,False,10209005.683810854,False,False,False,False
2022-09-16 00:00:00+00:00,88.2342069276,92.9274280813,87.0060513331,91.7519954519,11774373,,,,,,,,,,,,89.38922878066666,78.72014696611294,77.95465117901533,,,,,,,,,,,,,,,,81.23945509811652,78.3797991967424,74.06416432674293,,,81.23945509811652,79.9579075912328,#000000,,81.93215751040964,,61.01264242722259,5.802914307778423,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0789242299051278,0.8507022453832983,False,False,False,False,0.34282825137868583,0.3255490774151727,False,False,False,False,63895183,45932166.085849494,False,False,False,False,10324958.818343384,False,False,False,False
2022-09-23 00:00:00+00:00,81.5232138574,92.4274810289,79.4660532366,85.9884366976,9974663,,,,,,,,,,,,87.13417653115788,79.0170967310994,78.20761445216893,,,,,,,,,,,,,,,84.47224937429999,81.49799019256162,78.63302373271615,74.35033748176903,,,81.49799019256162,80.47321264225327,#000000,,83.03037820727971,,59.01018231875541,5.802914307778423,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0254293508225842,0.8957643308025158,False,False,False,False,0.22493759223647716,0.2752433348258249,False,False,False,False,53920520,46523896.00541619,False,False,False,False,10299010.979947578,False,False,False,False
2022-09-30 00:00:00+00:00,82.6460989724,84.0760229861,79.7423882454,80.724912721,10048870,,,,,,,,,,,,85.56059057549457,79.17221859940894,78.3561473546941,,,,,,,,,,,,,,,83.30924890118831,81.54696496287889,78.77456541542428,74.56069392326243,,,81.54696496287889,80.18291853319307,#000000,,82.39725575974268,,57.83769637777402,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0085307629891949,0.9331950289638411,False,False,False,False,0.11243366101037065,0.1938384979180978,False,False,False,False,63969390,47816154.81982981,False,False,False,False,10280482.01846998,False,False,False,False
2022-10-07 00:00:00+00:00,88.1289364481,91.1203725748,84.1988385455,84.1988385455,12672389,,,,,,,,,,,,86.20331284503776,79.67948752640167,78.78471960126382,,,,,,,,,,,,,,,85.05600883040441,82.08576307444349,79.21070697838385,74.99643353760787,,,82.08576307444349,80.85949034193469,#000000,,83.25614306907183,,58.19955907833817,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.005834250235398,0.9052085883569219,False,False,False,False,0.2742431975495964,0.2340408477338471,False,False,False,False,76641779,49951386.24058315,False,False,False,False,10457660.31339813,False,False,False,False
2022-10-14 00:00:00+00:00,83.6198509081,92.5064338886,83.1724513701,90.0939853993,8688831,,,,,,,,,,,,86.24084071444459,79.94071945881237,79.01513630943124,,,,,,,,,,,,,,,85.34509305973592,82.32767803861509,79.44192883415143,75.2485207865404,,,82.32767803861509,81.07998817167586,#000000,,83.463582817902,,57.17788438383911,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9895591255760813,0.9100300304595681,False,False,False,False,0.2794922851398409,0.25676656643684403,False,False,False,False,67952948,51284835.25979921,False,False,False,False,10326635.919813085,False,False,False,False
2022-10-21 00:00:00+00:00,85.1111827015,89.1728687034,83.3043903711,83.4356275689,7799387,,,,,,,,,,,,86.19247376650664,80.13944472805815,79.19544180945384,,,,,,,,,,,,,,,85.42719077230686,82.49586556561873,79.62129819304444,75.45446031718903,,,82.49586556561873,81.21802502173966,#000000,,83.56374370812259,,56.787278794220406,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.009261927552338,0.9315985415796831,False,False,False,False,0.23325728600611456,0.2450119262214793,False,False,False,False,75752335,53097242.647962235,False,False,False,False,10139432.296123229,False,False,False,False
2022-10-28 00:00:00+00:00,85.8480760582,88.9974179042,83.4444001089,84.9269593623,8273993,,,,,,,,,,,,86.18101961772089,80.34422221546372,79.3829755515708,,,,,,,,,,,,,,,85.52359047106654,82.66886836746532,79.80767281216835,75.66908780022929,,,82.66886836746532,81.3682052622407,#000000,,83.67942516792912,,56.680745233854964,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0271698080841745,0.8920920001204536,False,False,False,False,0.23275125842714137,0.23888159232431033,False,False,False,False,84026328,55388286.00737244,False,False,False,False,10001251.607521508,False,False,False,False
2022-11-04 00:00:00+00:00,88.4886105865,94.1381263213,85.8743936781,87.2955451518,12060912,,,,,,,,,,,,86.67348846211627,80.78112539625099,79.76847023849858,,,,,,,,,,,,,,,86.21352616715448,83.11600614062242,80.19796099429087,76.06408986811995,,,83.11600614062242,81.83066675243622,#000000,,84.19603654153605,,57.22522083964391,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0416774238477196,0.9094380523830315,False,False,False,False,0.34282825138359824,0.2908549218539543,False,False,False,False,96087240,58403023.34015967,False,False,False,False,10153819.044001395,False,False,False,False
2022-11-11 00:00:00+00:00,89.8571268204,93.2082370855,86.5147890952,90.2343460387,9492518,,,,,,,,,,,,87.00667335379893,81.10974729062289,80.06228772737839,,,,,,,,,,,,,,,86.65162283683705,83.4463995547195,80.49476037354395,76.36736473052254,,,83.4463995547195,82.16269369534618,#000000,,84.55361075899458,,57.93274119146044,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0450662821964867,0.8961035056366407,False,False,False,False,0.3384461390703646,0.3146505304621594,False,False,False,False,105579758,61897596.27792562,False,False,False,False,10104833.781482773,False,False,False,False
2022-11-18 00:00:00+00:00,89.4882299734,92.9732561255,87.451526378,90.7645642265,7189010,,,,,,,,,,,,87.22418410192078,81.34617596573882,80.27606001860168,,,,,,,,,,,,,,,86.92845470335612,83.67981590319168,80.71020129955068,76.59013459862805,,,83.67981590319168,82.39357522728399,#000000,,84.79465766855186,,58.30648288461727,5.802914307778423,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.035027527911779,0.9113409392802142,False,False,False,False,0.3428282514089658,0.3287393909355626,False,False,False,False,98390748,64600792.70178298,False,False,False,False,9888846.834706271,False,False,False,False
2022-11-25 00:00:00+00:00,93.181452493,94.9828036729,85.1251582712,88.5196642636,4630102,,,,,,,,,,,,87.39892292694763,81.51089527689153,80.42434812498831,,,,,,,,,,,,,,,87.14091974128628,83.84685328648253,80.86008694587768,76.7415339840125,,,83.84685328648253,82.5605086123552,#000000,,84.974397807902,,59.463707537832036,5.802914307778423,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0025950261751724,0.949552075351193,False,False,False,False,0.33807319756492227,0.33340629425024243,False,False,False,False,103020850,67446722.87202127,False,False,False,False,9499310.180283584,False,False,False,False
2022-12-02 00:00:00+00:00,92.1042625914,95.1819480245,88.7188086151,90.3843795553,16592680,,,,,,,,,,,92.00167307699999,88.03963950469793,82.1097655626888,80.9663176279156,,,,,,,,,,,,,,,87.8917148049708,84.45588012359975,81.40795361078365,77.29171276088881,,,84.45588012359975,84.27058213406818,#000000,,88.09722687756712,,59.874601304990904,6.274569090752401,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9993921726736176,0.9525080895884241,False,False,False,False,0.3428282516070842,0.33811727292866334,False,False,False,False,86428170,68852755.99261229,False,False,False,False,10024744.981744058,False,False,False,False
