date,Open,High,Low,Close,Volume,aVWAP_peak_381,aVWAP_peak_360,aVWAP_peak_316,aVWAP_peak_251,aVWAP_peak_222,aVWAP_peak_199,aVWAP_peak_182,aVWAP_peak_108,aVWAP_peak_50,aVWAP_valley_399,aVWAP_valley_370,aVWAP_valley_344,aVWAP_valley_326,aVWAP_valley_265,aVWAP_valley_241,aVWAP_valley_194,aVWAP_valley_147,aVWAP_valley_86,aVWAP_valley_65,aVWAP_valley_41,aVWAP_OB_bull_147,aVWAP_OB_bear_360,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-05-20 17:00:00+00:00,62.19,62.33,61.965,62.06,32157.0,,,,,,,,62.04451183347764,56.95519233852838,,,,,,,,,59.562592523756244,57.80300206307188,56.66556752771727,,,58.60617325731029,"rgba(38, 166, 154, 1.0)",2.6365909722508984,58.19186189882396,1.467098287859855,62.61216295121402,16.962423595231883,True,False,True,False,False,13.841076094950171,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,343434.0,107981.1952597447,False,False,False,False,46992.26988855684,False,False,False,False
2024-05-21 17:00:00+00:00,62.06,62.29,61.885,62.24,23978.0,,,,,,,,62.05647959491283,56.9985606059813,,,,,,,,,59.616748938915244,57.85218146774772,56.7044515227093,,,58.64568442605328,"rgba(38, 166, 154, 1.0)",2.693379897131159,58.231273548234334,1.4883628024533577,62.67304675277277,16.732886557928836,True,False,True,False,False,14.255681162634016,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,367412.0,112003.37827897345,False,False,False,False,46635.459502687736,False,False,False,False
2024-05-22 17:00:00+00:00,61.9,61.985,61.675,61.675,8782.0,,,,,,,,62.04406495119216,57.013163465707514,,,,,,,,,59.63326737312729,57.8684260264352,56.717620625121235,,,58.65530848831668,"rgba(38, 166, 154, 1.0)",2.7202898990980935,58.242281716006595,1.2618942874917534,60.50204521857107,14.430722248069515,False,False,True,False,False,12.358837730717639,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358630.0,115827.04683278782,False,False,False,False,46048.58416156079,False,False,False,False
2024-05-23 17:00:00+00:00,61.4,61.44,61.11,61.33,60556.0,,,,,,,,61.86738857971195,57.10147173021053,,,,,,,,,59.71636405129727,57.96342881464109,56.79807219111468,,,58.68934507339511,"rgba(38, 166, 154, 1.0)",2.7528107257659165,58.29285155381632,1.1032899638745235,57.787930535857086,11.74692777602612,False,True,True,False,False,11.217184981400546,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,298074.0,118652.58099041901,False,False,False,False,46273.50533735055,False,False,False,False
2024-05-24 17:00:00+00:00,61.2,61.24,60.795,61.03,26674.0,,,,,,,,61.78795287711688,57.1367778431299,,,,,,,,,59.74452379951037,58.000344886052176,56.83053143460761,,,58.70002616808339,"rgba(38, 166, 154, 0.5)",2.7553166509217815,58.310559089888194,0.9869794490597034,54.89487444042851,9.004222335362812,False,True,True,False,False,10.228882113425449,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,271400.0,121020.75802932723,False,False,False,False,45969.637037546665,False,False,False,False
2024-05-27 17:00:00+00:00,61.03,61.03,61.03,61.03,0.0,,,,,,,,61.78795287711688,57.1367778431299,,,,,,,,,59.74452379951037,58.000344886052176,56.83053143460761,,,58.70002616808339,"rgba(38, 166, 154, 0.5)",2.772626615927815,58.310559089888194,0.9808175736644545,52.96617037680946,7.2002391813580715,False,True,False,False,False,10.228882113425449,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,271400.0,123352.21914515161,False,False,False,False,45256.92948657695,False,False,False,False
2024-05-28 17:00:00+00:00,59.9,59.94,59.47,59.545,42384.0,,,,,,,,61.510526030623545,57.17225949976871,,,,,,,,,59.74144622334548,58.031421854847856,56.86456618741739,,,58.66404395920059,#000000,2.7600472887318452,58.29743328918845,0.4520091796632847,47.09615093954742,1.827680317793444,False,True,False,True,False,5.474360784095758,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,229016.0,124990.41729793996,False,False,False,False,45212.3879441494,False,False,False,False
2024-05-29 17:00:00+00:00,59.735,59.77,59.36,59.61,46520.0,,,,,,,,61.269683988035865,57.20897579478209,,,,,,,,,59.735779379131486,58.06276181725743,56.900052651100474,,,58.63545072606147,#000000,2.7424874731784126,58.287991950952666,0.4820470693035433,43.475910851102924,-1.301422169770099,False,True,False,True,False,5.647161316840339,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,275536.0,127324.45733983236,False,False,False,False,45232.660999278865,False,False,False,False
2024-05-30 17:00:00+00:00,59.465,59.67,59.33,59.335,63019.0,,,,,,,,61.00589215841461,57.254231921145646,,,,,,,,,59.72258058451866,58.099645467323995,56.94432299576766,,,58.60533462543411,#000000,2.7398152729207315,58.278038543438626,0.3857783650627729,40.3279743402198,-4.029143644166176,False,True,False,True,False,4.791016277316576,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,212517.0,128645.27195471867,False,False,False,False,45508.418193088495,False,False,False,False
2024-05-31 17:00:00+00:00,60.075,60.33,59.885,60.305,51102.0,,,,,,,,60.91853222946137,57.30136725356778,,,,,,,,,59.73858269570908,58.14356560975263,56.989237501193124,,,58.618257057936795,"rgba(38, 166, 154, 0.5)",2.7475469452251744,58.297250232562476,0.7307426615318412,42.503758636842136,-4.029143644166176,False,True,False,True,True,7.374935406304761,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,263619.0,130737.8878934052,False,False,False,False,45595.14039164526,False,False,False,False
2024-06-03 17:00:00+00:00,60.35,60.35,59.875,59.875,26760.0,,,,,,,,60.872426415297554,57.324274037203196,,,,,,,,,59.743962200709575,58.16429501161217,57.01125012520479,,,58.623241558005454,"rgba(38, 166, 154, 0.5)",2.748573135151992,58.305518569020364,0.5710167981005335,42.5739996640834,-4.029143644166176,False,True,False,True,True,6.026030179575468,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,236859.0,132383.17645319737,False,False,False,False,45303.12271115463,False,False,False,False
2024-06-04 17:00:00+00:00,60.745,60.86,60.385,60.485,23423.0,,,,,,,,60.859530599632166,57.3479698974258,,,,,,,,,59.75705558140071,58.18723689267908,57.033675513541304,,,58.637093696935814,"rgba(38, 166, 154, 0.5)",2.7621191645689818,58.320190394954615,0.7837495329001111,44.98112302814211,-4.029143644166176,False,True,False,True,True,7.623131527537726,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,260282.0,134366.10395004702,False,False,False,False,44963.89600245456,False,False,False,False
2024-06-05 17:00:00+00:00,59.92,59.97,59.725,59.78,22021.0,,,,,,,,60.818792570683655,57.36482109304959,,,,,,,,,59.758045355597574,58.20175014342821,57.050084207854965,,,58.63869867412279,"rgba(38, 166, 154, 0.5)",2.768483521534665,58.32468838560279,0.5256710408702312,44.28762317819651,-4.029143644166176,False,True,False,True,True,5.426881945815559,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,238261.0,135976.87753221684,False,False,False,False,44608.192188463014,False,False,False,False
2024-06-06 17:00:00+00:00,60.03,60.16,59.79,60.1,31317.0,,,,,,,,60.776254500164264,57.390231361826814,,,,,,,,,59.76329445075619,58.22433796712102,57.07467925304191,,,58.64575950658203,"rgba(38, 166, 154, 0.5)",2.7801071792159195,58.33471490482087,0.6349701581206658,45.082140037830435,-4.029143644166176,False,True,False,True,True,6.273021653747033,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,269578.0,138048.2127642755,False,False,False,False,44402.12719329305,False,False,False,False
2024-06-07 17:00:00+00:00,59.82,59.91,59.6,59.65,24660.0,,,,,,,,60.733914626930705,57.40767841888354,,,,,,,,,59.762613400364074,58.23885335726128,57.09183684922289,,,58.64697933053249,#000000,2.7839956864158304,58.3389092429793,0.47093850159970035,44.140311147895176,-4.029143644166176,False,True,False,True,True,4.878999470127006,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,244918.0,139705.10869041077,False,False,False,False,44096.047701924166,False,False,False,False
2024-06-10 17:00:00+00:00,58.97,59.16,58.87,59.08,36178.0,,,,,,,,60.639647392989986,57.42538087176469,,,,,,,,,59.74623790307748,58.250053102834734,57.11016835830031,,,58.63429752579344,#000000,2.7828002586026983,58.33288972416938,0.2684742728196242,41.83937505648425,-4.029143644166176,False,True,False,True,False,3.1465157445998777,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0982719514974966,0.0982719514974966,False,False,False,False,208740.0,140775.41708280751,False,False,False,False,43973.287272436966,False,False,False,False
2024-06-11 17:00:00+00:00,59.315,59.79,59.2,59.7,37878.0,,,,,,,,60.580498138072784,57.44943239644449,,,,,,,,,59.74201783827082,58.26907571247491,57.13414127912531,,,58.63503307287766,#000000,2.7788522486486724,58.337717621778985,0.4902320297466271,42.960307804523126,-4.029143644166176,False,True,False,True,False,4.835572683874236,0.0,0.0,0.0,0.0,0,0.8285773688861161,0.8424034513228346,False,False,False,False,0.13127318181741066,0.11477256665745363,False,False,False,False,246618.0,142416.38736059342,False,False,False,False,43878.786694569724,False,False,False,False
2024-06-12 17:00:00+00:00,59.085,59.11,58.61,58.765,39286.0,,,,,,,,60.48601338163111,57.46533581198967,,,,,,,,,59.720664230192575,58.27735321627555,57.15114045928942,,,58.62010141987567,#000000,2.7724203690462716,58.32936862156235,0.15713034837769133,41.03830906951428,-4.347653216252311,False,True,False,True,False,2.0484616199685846,0.0,0.0,0.0,0.0,0,0.8252305768328899,0.8361732061904025,False,False,False,False,0.08766412045340145,0.10121834355542754,False,False,False,False,207332.0,143422.83096740593,False,False,False,False,43807.58069930508,False,False,False,False
2024-06-13 17:00:00+00:00,58.525,58.93,58.515,58.74,42818.0,,,,,,,,60.38844424436338,57.48101498729571,,,,,,,,,59.696015402607856,58.28451272962764,57.16820187619662,,,58.60363784801824,#000000,2.7537646434856544,58.31965072473052,0.1526453163903692,39.69125843875062,-5.818568549485988,False,True,False,True,False,1.9751436114077947,0.0,0.0,0.0,0.0,0,0.820319015846538,0.8409090909090914,False,False,False,False,0.0782704657656388,0.08974440466053317,False,False,False,False,164514.0,143749.8258361283,False,False,False,False,43792.23836288175,False,False,False,False
2024-06-14 17:00:00+00:00,57.93,57.93,57.46,57.51,55200.0,,,,,,,,60.20444885835247,57.48341431814655,,,,,,,,,59.63201308994554,58.271452801030875,57.17459928298265,,,58.553185670091615,#000000,2.729567005229217,58.28187637680058,-0.2827834507531225,35.99575944549136,-9.403397973470675,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8187182938192352,0.8402008489491669,False,False,False,False,0.008396492988213858,0.049070448824373517,False,False,False,False,109314.0,143215.93706347514,False,False,False,False,43969.10288438746,False,False,False,False
2024-06-17 17:00:00+00:00,57.785,58.215,57.73,58.145,35307.0,,,,,,,,60.11537038068397,57.48886642232685,,,,,,,,,59.600837380794644,58.26839465370844,57.1820588855199,,,58.53110554460676,#000000,2.682268394239975,58.26585961377706,-0.04505873239105991,36.30246239502766,-9.403397973470675,False,True,False,True,False,0.26064204085214016,0.0,0.0,0.0,0.0,0,0.8225522666114671,0.8347650589939977,False,False,False,False,0.027231089158510354,0.03815076899144194,False,False,False,False,144621.0,143237.72098497165,False,False,False,False,43834.80671563726,False,False,False,False
2024-06-18 17:00:00+00:00,58.455,58.83,58.36,58.78,31219.0,,,,,,,,60.06437912430391,57.49907626342184,,,,,,,,,59.58486573829489,58.27269480489532,57.19334241114573,,,58.52287166841235,#000000,2.6261653389280997,58.26106041637386,0.19760354610344294,38.94189963541857,-9.403397973470675,False,True,False,True,True,2.0076858939712103,0.0,0.0,0.0,0.0,0,0.8261410143501006,0.8310107237217017,False,False,False,False,0.06957232246236537,0.05386154572690366,False,False,False,False,175840.0,143743.18267512711,False,False,False,False,43639.21281306924,False,False,False,False
2024-06-19 17:00:00+00:00,58.78,58.78,58.78,58.78,0.0,,,,,,,,60.06437912430391,57.49907626342184,,,,,,,,,59.58486573829489,58.27269480489532,57.19334241114573,,,58.52287166841235,#000000,2.577723230692932,58.26106041637386,0.20131702948056357,40.701524462345844,-13.860635954231306,False,True,False,True,True,2.0076858939712103,0.0,0.0,0.0,0.0,0,0.8212383836274402,0.8335595698026526,False,False,False,False,0.08219694981162674,0.0680292477692652,False,False,False,False,175840.0,144240.80774993135,False,False,False,False,42962.63587023096,False,False,False,False
2024-06-20 17:00:00+00:00,57.76,57.85,57.535,57.71,30817.0,,,,,,,,59.985458602708604,57.50078118165732,,,,,,,,,59.55388137130651,58.26648350992145,57.19712818954047,,,58.500746571026866,#000000,2.5208115863852267,58.24427426826121,-0.21194533980516223,38.95539642498436,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.817450909653146,0.8352316652064118,False,False,False,False,0.008226859066018895,0.03812805341764204,False,False,False,False,145023.0,144252.93476156032,False,False,False,False,42774.33143813435,False,False,False,False
2024-06-21 17:00:00+00:00,57.62,57.715,57.3,57.385,46995.0,,,,,,,,59.86353914407233,57.50034178151091,,,,,,,,,59.50288216781562,58.25350738621311,57.20017479960385,,,58.46408905584317,#000000,2.4786970876353975,58.21582525062702,-0.3351862778116242,37.04205476698362,-13.860635954231306,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8147804097641528,0.8405325901842394,False,False,False,False,-0.0043253965522325145,0.016901328432704765,False,False,False,False,98028.0,143536.2691063423,False,False,False,False,42839.76816002374,False,False,False,False
2024-06-24 17:00:00+00:00,58.385,58.51,58.22,58.25,51980.0,,,,,,,,59.78543882323497,57.51194859397769,,,,,,,,,59.47193033489477,58.254797072976274,57.21408434316308,,,58.44763983364935,#000000,2.4296175448852773,58.20459570310938,0.01868783709855884,39.31746240404332,-13.860635954231306,False,True,False,True,True,0.5215434968016304,0.0,0.0,0.0,0.0,0,0.814930413426115,0.8367273843634878,False,False,False,False,0.05390720341300007,0.03540426592285242,False,False,False,False,150008.0,143636.60601942227,False,False,False,False,42981.47718079856,False,False,False,False
2024-06-25 17:00:00+00:00,58.075,58.325,58.03,58.08,71486.0,,,,,,,,59.67828155868555,57.5239456981954,,,,,,,,,59.42558638194948,58.252198188440815,57.229628491446334,,,58.42192806374351,#000000,2.3701195944280613,58.186056001464365,-0.04474710968750065,40.336258326873065,-13.860635954231306,False,True,False,True,True,0.04413589882869218,0.0,0.0,0.0,0.0,0,0.8104766302395973,0.8429531578677342,False,False,False,False,0.04115660310799439,0.0382804345154234,False,False,False,False,78522.0,142627.07724392734,False,False,False,False,43423.407767142766,False,False,False,False
2024-06-26 17:00:00+00:00,57.35,57.505,57.255,57.39,26640.0,,,,,,,,59.62374317349362,57.522959605322065,,,,,,,,,59.39934711652712,58.24460109206575,57.230579015942055,,,58.40424600067013,#000000,2.3159811669712926,58.17201319673245,-0.3376595664441961,39.11409734970357,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8031656880265506,0.8497319377074295,False,False,False,False,-0.012976830323900965,0.012651802095761219,False,False,False,False,51882.0,141220.17682154087,False,False,False,False,43163.19989478396,False,False,False,False
2024-06-27 17:00:00+00:00,57.53,57.76,57.52,57.7,54521.0,,,,,,,,59.53266404881589,57.52489863139405,,,,,,,,,59.35478294902232,58.234323727637616,57.235945953824576,,,58.376523062138894,#000000,2.223647514843621,58.15037050242777,-0.2025368226849744,39.644116310997305,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8026857927666714,0.8461264560760978,False,False,False,False,0.0046646410316953935,0.008658221563728306,False,False,False,False,106403.0,140680.37563050922,False,False,False,False,43339.289818895835,False,False,False,False
2024-06-28 17:00:00+00:00,57.76,57.76,57.335,57.695,32964.0,,,,,,,,59.47985551306887,57.52550738659697,,,,,,,,,59.32796366345076,58.227617263869796,57.238651289001574,,,58.359919023197584,#000000,2.145968350689754,58.137290602437396,-0.20610304075325037,39.98179685794442,-13.860635954231306,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7974971558589301,0.8473989037128972,False,False,False,False,-0.0016114157189861444,0.0035234029223710807,False,False,False,False,73439.0,139637.87368274937,False,False,False,False,43178.432612401324,False,False,False,False
2024-07-01 17:00:00+00:00,56.91,57.045,56.68,56.7,69783.0,,,,,,,,59.334011977945124,57.512856623755596,,,,,,,,,59.249142443074575,58.19670562174993,57.23192604251748,,,58.30492854180854,"rgba(239, 83, 80, 0.5)",2.1110333279490523,58.09194962975513,-0.6593688556814287,37.42336672336706,-13.860635954231306,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7925168319884869,0.8482808243819708,False,False,False,False,-0.048125016443100584,-0.02230080676036475,False,False,False,False,3656.0,137529.62757914083,False,False,False,False,43590.90652538735,False,False,False,False
2024-07-02 17:00:00+00:00,56.53,56.765,56.39,56.7,53503.0,,,,,,,,59.22491125963537,57.50092009488764,,,,,,,,,59.187521167748145,58.170781831968036,57.22466072788032,,,58.26175901642391,"rgba(239, 83, 80, 0.5)",2.0855178456883614,58.05596412173188,-0.6501810207643274,35.71774663364882,-10.34864222897096,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7951720224892964,0.8473719502759585,False,False,False,False,-0.067527282334729,-0.044914044547546876,False,False,False,False,3656.0,135454.06746163475,False,False,False,False,43744.582393210796,False,False,False,False
2024-07-03 17:00:00+00:00,56.665,56.665,56.665,56.665,0.0,,,,,,,,59.22491125963537,57.50092009488764,,,,,,,,,59.187521167748145,58.170781831968036,57.22466072788032,,,58.26175901642391,"rgba(239, 83, 80, 0.5)",2.057186541971439,58.05596412173188,-0.6761487562517775,34.48308923340194,-11.638229662765262,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8029170559534927,0.8397695421986925,False,False,False,False,-0.06156571931070502,-0.053239881929125946,False,False,False,False,3656.0,133410.6865707567,False,False,False,False,43066.371813471094,False,False,False,False
2024-07-04 17:00:00+00:00,56.665,56.665,56.665,56.665,0.0,,,,,,,,59.22491125963537,57.50092009488764,,,,,,,,,59.187521167748145,58.170781831968036,57.22466072788032,,,58.26175901642391,"rgba(239, 83, 80, 0.5)",2.0497255979830484,58.05596412173188,-0.678609918859679,33.659984299904025,-12.569326568537043,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8001457270740079,0.8377224940147813,False,False,False,False,-0.06156571931070502,-0.057402800619915484,False,False,False,False,3656.0,131398.9860037682,False,False,False,False,42398.676126440536,False,False,False,False
2024-07-05 17:00:00+00:00,56.17,56.37,56.03,56.37,17186.0,,,,,,,,59.1870951341347,57.49560960753636,,,,,,,,,59.16563463543929,58.16073640115702,57.22099301826262,,,58.246013759305995,"rgba(239, 83, 80, 0.5)",2.0346971308807493,58.04269671588238,-0.8220863392864417,32.170694102917494,-14.129630173342555,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8015588464536239,0.8365289685632635,False,False,False,False,-0.0933076307197684,-0.07535521566984194,False,False,False,False,-13530.0,129152.02498045396,False,False,False,False,42007.781922929826,False,False,False,False
2024-07-08 17:00:00+00:00,56.08,56.24,56.0,56.2,58563.0,,,,,,,,59.06059116591523,57.476272261214675,,,,,,,,56.14666666666667,59.09071828244765,58.12535088769313,57.20729885307654,56.14666666666667,,57.85114968616898,"rgba(239, 83, 80, 0.5)",2.0247366684525954,57.82877904185228,-0.8044399388968789,30.651866679755607,-15.690010464141999,False,True,False,True,False,0.0,1.0,56.24,56.0,0.0,0,0.8068792734485093,0.8351166553577954,False,False,False,False,-0.09878578102130725,-0.08707049834557459,False,False,False,False,-72093.0,126031.94707378025,True,False,False,False,42264.451970636335,False,False,False,False
2024-07-09 17:00:00+00:00,56.39,56.545,56.295,56.38,29566.0,,,,,,,,59.00599036892299,57.46858689713068,,,,,,,,56.233892891859284,59.05750811003618,58.11024030658518,57.20217949183754,56.233892891859284,,57.84639967772864,"rgba(239, 83, 80, 0.5)",2.0180711176853934,57.81890909128656,-0.7130120830116714,31.09888029613282,-15.690010464141999,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8127093802345055,0.829198073701843,False,False,False,False,-0.07827047259217831,-0.08267048546887645,False,False,False,False,-42527.0,123418.63006488443,False,False,False,False,42067.57674628538,False,False,False,False
2024-07-10 17:00:00+00:00,56.66,56.82,56.64,56.82,26389.0,,,,,,,,58.9654912002704,57.464071583126824,,,,,,,,56.35512658854212,59.032412497719974,58.099727182119636,57.19967026349245,56.35512658854212,,57.85274988587857,#000000,2.0159589250248438,57.8172299706177,-0.49466780212568723,34.63005548422014,-19.029712155815837,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8125687352710131,0.8293270489656983,False,False,False,False,-0.0571399806245055,-0.06990523304669098,False,False,False,False,-16138.0,121254.96138170792,False,False,False,False,41824.498037040634,False,False,False,False
2024-07-11 17:00:00+00:00,56.96,57.04,56.585,56.835,36597.0,,,,,,,,58.913147948651286,57.458429617714835,,,,,,,,56.467709536886915,58.99939836317683,58.086056307132026,57.19670566222755,56.467709536886915,,57.85357457263157,#000000,2.0209253589151293,57.81101987028828,-0.4829569117843234,37.08990780140348,-16.752566154719304,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8111643907015529,0.8245595746898783,False,False,False,False,-0.05152589273518233,-0.06071556289093666,False,False,False,False,20459.0,119692.2332982706,False,False,False,False,41743.4515558462,False,False,False,False
2024-07-12 17:00:00+00:00,57.05,57.125,56.5,56.54,36402.0,,,,,,,,58.86122750908141,57.4520655304018,,,,,,,,56.51700932004386,58.96608508305687,58.071711102760695,57.193044586595434,56.51700932004386,,57.84352385532335,"rgba(239, 83, 80, 0.5)",2.0298130278249435,57.798668869907516,-0.6200910392501766,37.22539241358005,-16.59386308781103,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8151048510012086,0.8222000315341361,False,False,False,False,-0.05152589273518233,-0.05612072781305949,False,False,False,False,-15943.0,117589.36146418887,False,False,False,False,41660.63835342998,False,False,False,False
2024-07-15 17:00:00+00:00,56.25,56.55,56.245,56.32,32016.0,,,,,,,,58.810410556748494,57.443919474822344,,,,,,,,56.49581300609323,58.93313581386996,58.0561344953744,57.18751451900492,56.49581300609323,,57.8211546443189,"rgba(239, 83, 80, 0.5)",2.04033109395826,57.77920228446685,-0.7151791632190355,36.28228438543392,-16.59386308781103,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8104347826086952,0.8314624505928856,False,False,False,False,-0.07980662940480525,-0.06796367860893238,False,False,False,False,-47959.0,115022.72020117819,False,False,False,False,41511.10907663262,False,False,False,False
2024-07-16 17:00:00+00:00,56.94,57.06,56.79,57.04,19148.0,,,,,,,,58.78813351423122,57.44176204423473,,,,,,,,56.533319465451086,58.9182867685453,58.05017874176272,57.18661544035526,56.533319465451086,,57.81971599576338,#000000,2.0458879875637366,57.77556138345944,-0.35953160091396524,40.7570266727851,-13.239622072054551,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8151088213647352,0.8252549679318689,False,False,False,False,-0.043875475563547046,-0.05591957708623971,False,False,False,False,-28811.0,112792.74004302039,False,False,False,False,41164.394207227466,False,False,False,False
2024-07-17 17:00:00+00:00,58.77,59.01,58.7,58.94,27747.0,,,,,,,,58.78976873595921,57.45107909198141,,,,,,,,56.778060389048186,58.917909074647255,58.05670700150336,57.196419008329634,56.778060389048186,,57.86499055024484,"rgba(38, 166, 154, 0.5)",2.031518264613783,57.802732172536984,0.5598117660434729,50.60149277931626,-4.380192608282371,True,False,True,False,True,3.6216990711782806,0.0,0.0,0.0,0.0,0,0.8249753669034898,0.8240937613441895,False,False,False,False,0.08732227247403125,0.01570134769389577,False,False,False,False,-1064.0,111027.5192671596,False,False,False,False,40956.372591611536,False,False,False,False
2024-07-18 17:00:00+00:00,59.27,59.3,58.86,58.87,24748.0,,,,,,,,58.79309181400754,57.46001408099722,,,,,,,,56.9677602320704,58.91878814867271,58.06332303531667,57.2057173003779,56.9677602320704,,57.901449101907076,#000000,2.0277083479001807,57.92392492755523,0.46657354516712957,56.77364482131159,0.7435881936516253,True,False,True,False,True,3.3984649848552024,0.0,0.0,0.0,0.0,0,0.8307380878231078,0.8171390013495282,False,False,False,False,0.10272682944975399,0.05921408857182488,False,False,False,False,-25812.0,108905.97633278502,False,False,False,False,40705.079993291976,False,False,False,False
2024-07-19 17:00:00+00:00,57.83,58.0,57.8,57.94,24743.0,,,,,,,,58.78001703231996,57.46259696433572,,,,,,,,57.041818187573384,58.90928301441282,58.06228946046757,57.209326040708035,57.041818187573384,,57.91088844996958,#000000,2.023809219456393,57.882289148223954,0.02851595457774676,56.29068228011661,0.7435881936516253,True,False,True,False,True,0.49256219161834025,0.0,0.0,0.0,0.0,0,0.8258258258258256,0.8290877083980536,False,False,False,False,0.022309016618797795,0.040761552595311334,False,False,False,False,-50555.0,106433.71313382711,False,False,False,False,40457.60588486885,False,False,False,False
2024-07-22 17:00:00+00:00,57.72,57.805,57.41,57.595,19655.0,,,,,,,,58.766287545856045,57.46323107703306,,,,,,,,57.074706850550584,58.899548962813675,58.059790832882065,57.210915784298436,57.074706850550584,,57.912413508905644,#000000,2.023139681576907,57.86153802161755,-0.1317447450834438,54.55089588539183,0.7435881936516253,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8275485247437163,0.8278607482957805,False,False,False,False,0.0024595235154742977,0.021610538055392817,False,False,False,False,-70210.0,103695.050914698,False,False,False,False,40135.08486339801,False,False,False,False
2024-07-23 17:00:00+00:00,56.56,56.81,56.54,56.61,29675.0,,,,,,,,58.72970968449496,57.45775885603406,,,,,,,,57.04047196113701,58.87455262891115,58.04832463225428,57.20753970980961,57.04047196113701,,57.89305957877351,"rgba(239, 83, 80, 0.5)",2.0294799782165676,57.80790430924054,-0.5902518487978463,50.01971451317863,7.071988250631762,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8218384808013354,0.8423935726210358,False,False,False,False,-0.06088468395930095,-0.01963707295195407,False,False,False,False,-99885.0,100538.7710555554,False,False,False,False,39972.91300505076,False,False,False,False
2024-07-24 17:00:00+00:00,57.095,57.37,56.945,57.175,38823.0,,,,,,,,58.69502029917395,57.45517906134641,,,,,,,,57.05227640948477,58.849996962945205,58.03898515128919,57.20719228602658,57.05227640948477,,57.88310836171102,#000000,2.0277977403270806,57.78519081296637,-0.30091305500121024,49.22902657972891,6.28599541106621,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,0.8179172729162333,0.8395344003325717,False,False,False,False,-0.0280798558381818,-0.023858464395067933,False,False,False,False,-61062.0,98033.33274461653,False,False,False,False,39955.08489644532,False,False,False,False
